id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2468524951,239,1,1,27,29,22mo7qbsnyi8wtucpvhgvhw2q,1,27.9,6.2,2022-10-07T19:43:49.498Z,2022-10-09T19:30:30Z,3833341841,178,,3825576657,56,Back,3825576661,141,43.4,3825576663,212,29.0,3825576665,213,2.1,3825576659,140,14.4,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524997,240,1,1,27,33,22mo7qbsnyi8wtucpvhgvhw2q,1,14.4,43.4,2022-10-07T19:43:53.491Z,2022-10-09T19:30:39Z,3825576915,213,1.0,3825576909,140,24.1,3825576907,56,Back,3833342375,178,,3825576911,141,66.1,3825576913,212,18.5,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525037,241,1,1,27,38,22mo7qbsnyi8wtucpvhgvhw2q,1,30.5,66.2,2022-10-07T19:43:58.240Z,2022-10-09T19:30:43Z,3825577139,141,98.1,3825577141,212,26.7,3833342765,178,,3825577143,213,0.9,3825577137,140,45.3,3825577135,56,Back,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525107,242,1,1,27,42,22mo7qbsnyi8wtucpvhgvhw2q,1,43.2,94.3,2022-10-07T19:44:01.677Z,2022-10-09T19:30:49Z,3825577501,56,Back,3825577503,140,26.8,3825577509,213,3.8,3833343351,178,,3825577507,212,21.8,3825577505,141,74.6,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525173,243,1,1,27,45,22mo7qbsnyi8wtucpvhgvhw2q,1,26.8,72.1,2022-10-07T19:44:04.870Z,2022-10-09T19:30:59Z,3825577897,140,30.8,3833344057,178,,3825577901,141,34.6,3825577903,212,25.8,3825577869,56,Back,3825577905,213,4.9,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525227,244,1,1,27,49,22mo7qbsnyi8wtucpvhgvhw2q,1,30.8,32.4,2022-10-07T19:44:09.471Z,2022-10-09T19:31:06Z,3825578131,212,20.8,3825578133,213,5.1,3825578127,140,37.6,3833344767,178,,3825578129,141,3.6,3825578125,56,Back,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525279,245,1,1,27,52,22mo7qbsnyi8wtucpvhgvhw2q,1,37.1,13.3,2022-10-07T19:44:12.400Z,2022-10-09T19:31:14Z,3833345409,178,,3825578405,212,24.7,3825578403,141,45.1,3825578401,140,25.7,3825578407,213,2.1,3825578399,56,Back,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525289,246,1,1,27,56,22mo7qbsnyi8wtucpvhgvhw2q,0,31,47.2,2022-10-07T19:44:15.721Z,2022-10-09T19:31:21Z,3825578453,56,Back,3833346165,178,,3825578459,212,16.6,3825578457,141,69.4,3825578461,213,1.1,3825578455,140,37.5,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468541999,414,51,1,27,56,22mo7qbsnyi8wtucpvhgvhw2q,1,28.8,61.6,2022-10-07T19:44:15.755Z,2022-10-09T19:33:52Z,3825668831,169,,,,,,,,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525317,251,49,1,27,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,67.8,26.8,2022-10-07T19:44:16.500Z,2022-10-09T19:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525377,252,15,1,28,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,79.1,41,2022-10-07T19:44:21.599Z,2022-10-09T19:34:11Z,3825579003,72,,3825579463,233,247,3825578899,18,,3825579419,215,,3825579417,103,1.3,3833033117,80,,3833359301,178,,3825579425,147,50.5,ebaganzllbxfacvobgmsu1045,Murilo,3825579415,102,48.0,3825578897,22,3825578901,56,3825579423,146,98.4,3825579421,458,,Center,,,,,,,,,,,,,,,,,,,,,,,
2468525397,247,10,1,28,2,22mo7qbsnyi8wtucpvhgvhw2q,1,2.2,53.1,2022-10-07T19:44:22.306Z,2022-10-09T19:34:51Z,3825579381,233,252,3825579069,56,Back,3825579295,179,,3825579067,182,,3833033239,376,,3825579293,177,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525403,248,52,1,28,2,22mo7qbsnyi8wtucpvhgvhw2q,1,2.2,53.1,2022-10-07T19:44:22.369Z,2022-10-09T19:34:39Z,3833033433,376,,3833360099,179,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525515,249,1,1,28,21,22mo7qbsnyi8wtucpvhgvhw2q,1,12.4,56.9,2022-10-07T19:44:41.218Z,2022-10-09T19:35:46Z,3825579729,140,44.0,3825579723,189,,3825579733,212,41.6,3825579731,141,93.8,3825579735,213,0.6,3825579725,199,,3825579737,1,,3825579727,56,Back,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525717,250,1,1,28,21,22mo7qbsnyi8wtucpvhgvhw2q,1,36.8,79.7,2022-10-07T19:44:41.279Z,2022-10-09T19:35:39Z,3833035515,189,,3825580831,213,4.4,3825580823,56,Back,3833366437,178,,3825580829,212,27.7,3825580827,141,40.5,3825580825,140,29.7,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525741,251,1,1,28,22,22mo7qbsnyi8wtucpvhgvhw2q,1,30.5,43.4,2022-10-07T19:44:42.078Z,2022-10-09T19:35:56Z,3825580965,140,36.1,3825580971,213,1.3,3825580967,141,74.4,3825580969,212,21.9,3833368153,178,,3825580963,56,Back,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525743,252,61,1,28,23,22mo7qbsnyi8wtucpvhgvhw2q,1,36.1,74.4,2022-10-07T19:44:43.100Z,2022-10-09T19:36:21Z,3833370101,178,,3825580977,56,Back,,,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525845,253,1,1,28,27,22mo7qbsnyi8wtucpvhgvhw2q,1,21.9,93.5,2022-10-07T19:44:47.266Z,2022-10-09T19:36:45Z,3825581629,212,17.0,3833372369,178,,3825581631,213,4.1,3825581623,56,Back,3825581625,140,12.2,3825581627,141,73.5,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525899,254,1,1,28,35,22mo7qbsnyi8wtucpvhgvhw2q,1,19.1,64.4,2022-10-07T19:44:54.709Z,2022-10-09T19:36:59Z,3825581943,212,17.8,3825581941,141,50.2,3825581939,140,4.9,3833373533,178,,3825581945,213,3.7,3825581937,56,Back,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526005,255,1,1,28,38,22mo7qbsnyi8wtucpvhgvhw2q,1,5,50,2022-10-07T19:44:58.391Z,2022-10-09T19:37:06Z,3825582459,56,Back,3833374109,178,,3825582465,212,21.9,3825582467,213,5.2,3825582463,141,22.3,3825582461,140,15.6,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526109,256,1,1,28,41,22mo7qbsnyi8wtucpvhgvhw2q,1,23.2,25.6,2022-10-07T19:45:01.420Z,2022-10-09T19:37:12Z,3825582993,140,20.5,3825582991,56,Back,3833374667,178,,3825582995,141,67.1,3825582997,212,28.4,3825583001,213,1.7,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526143,257,1,1,28,50,22mo7qbsnyi8wtucpvhgvhw2q,1,31,69.2,2022-10-07T19:45:10.035Z,2022-10-09T19:37:22Z,3825583169,141,96.8,3833375589,178,,3825583165,56,Back,3825583171,212,21.0,3825583173,213,1.1,3825583167,140,40.0,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526169,258,1,1,28,52,22mo7qbsnyi8wtucpvhgvhw2q,1,40,96.8,2022-10-07T19:45:12.480Z,2022-10-09T19:37:29Z,3825583297,141,96.6,3825583295,140,53.7,3825583293,56,Left,3833376255,178,,3825583299,212,14.4,3825583301,213,6.3,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526173,259,3,1,28,54,22mo7qbsnyi8wtucpvhgvhw2q,0,54.3,95.8,2022-10-07T19:45:13.739Z,2022-10-09T19:37:41Z,3825583325,56,Left,3833036107,464,,3825583327,286,,3833377367,178,,3825583573,233,253,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526181,253,7,1,28,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.7,4.2,2022-10-07T19:45:13.989Z,2022-10-09T19:37:46Z,3833377807,178,,3825583353,285,,3825583351,56,Back,3833036201,383,,3825583349,167,,3825583373,233,259,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526195,254,5,1,28,54,bwt8yfk8rkcwiwyr0mopd7wqd,0,43.2,-1.7,2022-10-07T19:45:14.319Z,2022-10-09T19:37:53Z,3825583525,233,260,3825583417,56,Back,3825583421,347,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526199,260,5,1,28,54,22mo7qbsnyi8wtucpvhgvhw2q,1,56.8,101.7,2022-10-07T19:45:14.319Z,2022-10-09T19:37:52Z,3825583495,233,254,3825583443,347,,3825583441,56,Left,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526403,261,1,1,29,9,22mo7qbsnyi8wtucpvhgvhw2q,1,58.2,100,2022-10-07T19:45:29.273Z,2022-10-09T19:38:00Z,3825584553,56,Center,3825584551,107,,3825584559,212,18.8,3825584561,213,4.6,3825584557,141,74.6,3825584555,140,55.7,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470296531,1571,67,1,29,12,22mo7qbsnyi8wtucpvhgvhw2q,1,56.9,79.4,2022-10-07T19:45:31.544Z,2022-10-10T13:20:36Z,3835057663,233,1461,,,,,,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470296529,1461,67,1,29,12,bwt8yfk8rkcwiwyr0mopd7wqd,0,43.1,20.6,2022-10-07T19:45:31.545Z,2022-10-10T13:18:54Z,3835057689,233,1571,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526411,262,1,1,29,12,22mo7qbsnyi8wtucpvhgvhw2q,0,55.7,74.6,2022-10-07T19:45:31.557Z,2022-10-10T13:20:36Z,3833380285,389,,3825584607,56,Center,3825584613,212,4.0,3825584611,141,68.7,3825584647,213,4.7,3825584609,140,55.5,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526425,255,49,1,29,12,bwt8yfk8rkcwiwyr0mopd7wqd,1,49.6,31.8,2022-10-07T19:45:32.055Z,2022-10-09T19:38:19Z,,,,,,,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526553,256,1,1,29,17,bwt8yfk8rkcwiwyr0mopd7wqd,1,66.3,55.4,2022-10-07T19:45:37.021Z,2022-10-09T19:38:29Z,3825585445,140,77.5,3825585447,141,77.8,3833381671,178,,3825585449,212,19.2,3825585451,213,0.9,3825585443,56,Center,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470296627,1572,83,1,29,22,22mo7qbsnyi8wtucpvhgvhw2q,1,9.9,14.9,2022-10-07T19:45:42.449Z,2022-10-10T13:19:27Z,3835058473,399,249241,,,,,,,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526587,257,1,1,29,22,bwt8yfk8rkcwiwyr0mopd7wqd,0,91.4,84.7,2022-10-07T19:45:42.471Z,2022-10-09T19:38:55Z,3825585671,2,,3833383747,178,,3833040599,224,,3825585697,141,43.4,3833040601,72,,3825585701,213,4.4,3825585691,140,82.5,3825585685,56,Center,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,3825585699,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526609,263,49,1,29,24,22mo7qbsnyi8wtucpvhgvhw2q,1,17.3,56.6,2022-10-07T19:45:43.957Z,2022-10-09T19:39:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526649,264,1,1,29,24,22mo7qbsnyi8wtucpvhgvhw2q,1,17.3,56.6,2022-10-07T19:45:43.981Z,2022-10-09T19:39:11Z,3825585963,140,26.0,3825585961,56,Back,3825585969,213,6.3,3825585967,212,9.1,3833384933,178,,3825585965,141,56.4,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526673,265,3,1,29,25,22mo7qbsnyi8wtucpvhgvhw2q,0,26,56.4,2022-10-07T19:45:45.110Z,2022-10-09T19:39:31Z,3825586097,285,,3833386765,178,,3825586095,56,Back,3825586183,211,,3833040993,465,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526687,258,49,1,29,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,75.2,38.3,2022-10-07T19:45:47.213Z,2022-10-09T19:39:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526713,259,13,1,29,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,74.6,36.5,2022-10-07T19:45:49.441Z,2022-10-09T19:39:51Z,3825586457,20,,3825586845,73,,3825586307,22,,3825586311,56,Center,3833388801,178,,3825586847,102,64.2,3825586855,230,98.4,3825586857,231,47.3,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,3825586849,103,2.8,3825586851,215,3825586853,458,3825586309,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526723,260,5,1,29,31,bwt8yfk8rkcwiwyr0mopd7wqd,0,101,59.7,2022-10-07T19:45:50.920Z,2022-10-09T19:40:00Z,3825586371,346,,3825586369,56,Center,3825586453,233,266,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468526729,266,5,1,29,31,22mo7qbsnyi8wtucpvhgvhw2q,1,-1,40.3,2022-10-07T19:45:50.920Z,2022-10-09T19:40:00Z,3825586393,56,Back,3825586427,233,260,3825586395,346,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527183,267,1,1,29,57,22mo7qbsnyi8wtucpvhgvhw2q,1,4.1,59.2,2022-10-07T19:46:16.967Z,2022-10-09T19:40:21Z,3825588859,140,15.4,3825588865,213,5.2,3825588857,56,Back,3825588863,212,25.7,3825588861,141,25.6,3825588869,237,,3825588855,124,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527215,268,1,1,30,0,22mo7qbsnyi8wtucpvhgvhw2q,1,15.4,25.6,2022-10-07T19:46:19.924Z,2022-10-09T18:52:42Z,3833161775,178,,3825589067,212,18.6,3825589065,141,4.2,3825589063,140,26.5,3825589061,56,Back,3825589069,213,5.4,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527273,269,1,1,30,2,22mo7qbsnyi8wtucpvhgvhw2q,1,26.5,4.4,2022-10-07T19:46:22.276Z,2022-10-09T18:53:01Z,3825589375,213,0.0,3825589369,140,38.8,3825589367,56,Back,3833162983,178,,3825589371,141,4.4,3825589373,212,12.9,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527307,270,1,1,30,5,22mo7qbsnyi8wtucpvhgvhw2q,1,38.4,7.7,2022-10-07T19:46:25.315Z,2022-10-09T18:53:13Z,3825589545,212,12.8,3833163609,178,,3825589547,213,2.3,3825589539,56,Back,3825589543,141,21.9,3825589541,140,30.4,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527369,271,1,1,30,8,22mo7qbsnyi8wtucpvhgvhw2q,1,30.4,21.9,2022-10-07T19:46:27.695Z,2022-10-09T18:53:22Z,3825589875,212,18.6,3825589869,56,Back,3825589877,213,2.9,3825589871,140,13.2,3825589873,141,28.7,3833164021,178,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527425,272,1,1,30,10,22mo7qbsnyi8wtucpvhgvhw2q,1,14.8,29.8,2022-10-07T19:46:30.261Z,2022-10-09T18:53:30Z,3825590207,140,19.5,3833164359,178,,3825590211,212,24.8,3825590213,213,1.4,3825590205,56,Back,3825590209,141,65.6,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527445,273,1,1,30,14,22mo7qbsnyi8wtucpvhgvhw2q,1,19.6,65.6,2022-10-07T19:46:34.108Z,2022-10-09T18:53:37Z,3825590337,212,18.4,3825590331,56,Back,3825590333,140,7.8,3825590335,141,45.6,3833164675,178,,3825590339,213,4.0,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527501,274,1,1,30,16,22mo7qbsnyi8wtucpvhgvhw2q,1,7.8,45.6,2022-10-07T19:46:35.944Z,2022-10-09T18:53:45Z,3825590631,141,24.6,3825590633,212,20.0,3833164989,178,,3825590629,140,21.2,3825590627,56,Back,3825590635,213,5.5,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527571,275,1,1,30,23,22mo7qbsnyi8wtucpvhgvhw2q,1,26.4,26.9,2022-10-07T19:46:43.111Z,2022-10-09T18:53:58Z,3825591027,213,2.2,3825591025,212,22.3,3825591021,140,14.5,3833165497,178,,3825591023,141,54.1,3825591019,56,Back,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527591,276,1,1,30,26,22mo7qbsnyi8wtucpvhgvhw2q,1,14.5,54.1,2022-10-07T19:46:46.409Z,2022-10-09T18:54:05Z,3825591167,213,1.2,3833165793,178,,3825591165,212,13.3,3825591159,56,Back,3825591163,141,72.3,3825591161,140,19.2,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527693,277,1,1,30,29,22mo7qbsnyi8wtucpvhgvhw2q,1,19.2,72.3,2022-10-07T19:46:48.557Z,2022-10-09T18:54:19Z,3825591637,213,4.8,3825591633,141,27.5,3825591631,140,20.9,3825591629,56,Back,3825591635,212,30.5,3833166489,178,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527717,278,1,1,30,33,22mo7qbsnyi8wtucpvhgvhw2q,1,27.1,28,2022-10-07T19:46:52.717Z,2022-10-09T18:54:29Z,3825591777,140,48.2,3825591787,213,0.5,3833166983,178,,3825591785,212,25.6,3825591771,56,Back,3825591783,141,46.9,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527743,279,1,1,30,34,22mo7qbsnyi8wtucpvhgvhw2q,1,48.2,46.9,2022-10-07T19:46:53.967Z,2022-10-09T18:54:42Z,3825591887,212,9.3,3825591885,141,33.3,3825591881,56,Back,3825591883,140,48.6,3833167527,178,,3825591889,213,4.8,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527757,280,1,1,30,35,22mo7qbsnyi8wtucpvhgvhw2q,0,48.6,33.3,2022-10-07T19:46:54.909Z,2022-10-09T18:54:56Z,3825591947,140,48.2,3825591953,213,1.6,3825591951,212,16.2,3825591949,141,57.1,3833168037,178,,3825591945,56,Back,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470221367,1188,43,1,30,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-07T19:46:54.912Z,2022-10-10T08:23:27Z,3834682487,144,82,3834682445,178,0,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527731,261,49,1,30,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,50.1,47.8,2022-10-07T19:46:56.193Z,2022-10-09T18:55:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527893,262,4,1,30,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,67.6,17.6,2022-10-07T19:47:01.933Z,2022-10-09T18:55:23Z,3825592757,233,281,3825592735,152,,3825592737,286,,3825592729,13,,3825592733,56,Right,3825592731,295,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468527891,281,4,1,30,42,22mo7qbsnyi8wtucpvhgvhw2q,0,32.4,82.4,2022-10-07T19:47:01.934Z,2022-10-09T18:55:23Z,3825592727,285,,3825592799,233,262,3825602345,295,,3825592723,152,,3825592721,56,Back,3833169639,178,,3825592719,13,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528617,263,1,1,31,30,bwt8yfk8rkcwiwyr0mopd7wqd,0,69.2,21.3,2022-10-07T19:47:50.296Z,2022-10-09T18:55:31Z,3825596841,155,,3825596843,152,,3825596839,5,,3825596845,56,Center,3825596847,140,91.7,3825596849,141,56.1,3833045673,223,,3825596853,213,0.8,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,3825596851,212,33.4,3825596855,1,3825596837,2,3833170167,178,,3833045675,72,,,,,,,,,,,,,,,,,,,,,,,,,
2468528637,282,44,1,31,32,22mo7qbsnyi8wtucpvhgvhw2q,1,8.4,44,2022-10-07T19:47:51.849Z,2022-10-10T13:20:36Z,3825596965,233,264,3825596959,285,,3825596955,56,Back,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528621,264,44,1,31,32,bwt8yfk8rkcwiwyr0mopd7wqd,0,91.6,56,2022-10-07T19:47:51.850Z,2022-10-09T18:55:42Z,3825596867,56,Center,3825596869,286,,3825597279,233,282,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468528659,283,12,1,31,32,22mo7qbsnyi8wtucpvhgvhw2q,1,8.6,44.3,2022-10-07T19:47:51.913Z,2022-10-10T13:20:37Z,3825597047,140,9.4,3825597045,56,Back,3833171203,388,,3825597051,212,14.8,3825597089,15,,3825597053,213,4.8,3825597049,141,22.6,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
