id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2497778533,201,1,1,24,19,4ku8o6uf87yd8iecdalipo6wd,1,16.1,51.6,2023-01-15T15:39:31.171Z,2023-01-16T07:52:39Z,3980069269,213,5.7,3980069257,155,,3980069317,189,,3981079261,178,,3980069265,141,8.2,3980069267,212,55.8,3980069261,56,Right,3980069259,152,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,3980070775,1,,,3980069255,5,,3980069263,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895855,843,44,1,24,22,4ku8o6uf87yd8iecdalipo6wd,1,62,13,2023-01-15T15:39:34.260Z,2023-01-16T08:37:38Z,3980881117,233,982,3980718361,286,,3980718359,56,Right,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895447,982,44,1,24,22,cobffe32r7g4skka9m19qib63,0,38,87,2023-01-15T15:39:34.261Z,2023-01-16T07:52:44Z,3980715489,285,,3980881121,233,843,3980715487,56,Back,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778619,202,1,1,24,23,4ku8o6uf87yd8iecdalipo6wd,0,61.2,8.2,2023-01-15T15:39:34.373Z,2023-01-16T08:37:38Z,3980069743,168,,3980069745,56,Right,3980069751,212,11.8,3981079341,388,,3980069749,141,13.0,3980069741,3,,3980069747,140,72.0,3980069753,213,0.3,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778671,195,1,1,24,25,cobffe32r7g4skka9m19qib63,1,34.3,86.4,2023-01-15T15:39:36.391Z,2023-01-16T07:52:50Z,3980070013,141,66.9,3980070015,212,15.9,3980070007,157,,3980070011,140,42.6,3980070017,213,5.3,3981079363,178,,3980070019,1,,3980070009,56,Back,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778677,196,49,1,24,28,cobffe32r7g4skka9m19qib63,1,42.6,66.9,2023-01-15T15:39:39.862Z,2023-01-16T07:52:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497973199,1195,83,1,24,29,4ku8o6uf87yd8iecdalipo6wd,1,59.2,34.6,2023-01-15T15:39:40.766Z,2023-01-16T09:09:45Z,3981102767,399,233681,,,,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778765,197,1,1,24,31,cobffe32r7g4skka9m19qib63,1,40.8,73.8,2023-01-15T15:39:42.798Z,2023-01-16T07:52:58Z,3980070439,212,12.0,3980070437,141,89.1,3980070443,213,2.1,3981079439,178,,3980070433,56,Back,3980070435,140,35.2,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778795,198,3,1,24,34,cobffe32r7g4skka9m19qib63,1,40,93.7,2023-01-15T15:39:45.994Z,2023-01-16T07:53:04Z,3981079497,178,,3980718363,465,,3980070575,56,Back,3980070597,233,203,3980070577,286,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778801,203,45,1,24,34,4ku8o6uf87yd8iecdalipo6wd,0,60,6.3,2023-01-15T15:39:45.994Z,2023-01-16T07:53:04Z,3980070621,233,198,3980070579,56,Right,3980070581,285,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778813,199,1,1,24,36,cobffe32r7g4skka9m19qib63,0,51.9,95.6,2023-01-15T15:39:47.610Z,2023-01-16T07:53:07Z,3980070655,140,70.9,3981079515,178,,3980070653,56,Center,3980070657,141,73.8,3980070661,213,5.6,3980070659,212,24.9,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778837,204,49,1,24,38,4ku8o6uf87yd8iecdalipo6wd,1,27.1,45.1,2023-01-15T15:39:49.358Z,2023-01-16T07:53:13Z,,,,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778893,205,1,1,24,39,4ku8o6uf87yd8iecdalipo6wd,0,27.1,45.1,2023-01-15T15:39:51.044Z,2023-01-16T07:53:18Z,3980071055,141,34.0,3980071053,140,73.8,3980071049,155,,3980071061,1,,3980071059,213,6.1,3981079591,178,,3980071057,212,49.6,3980071051,56,Center,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778919,200,1,1,24,42,cobffe32r7g4skka9m19qib63,1,27.4,62.6,2023-01-15T15:39:54.162Z,2023-01-16T07:53:23Z,3980071229,212,8.3,3981079631,388,,3980071223,141,58.6,3980071235,213,6.0,3980071209,56,Back,3980071217,140,34.9,3980071207,3,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779003,202,1,1,24,44,cobffe32r7g4skka9m19qib63,1,34.6,58.6,2023-01-15T15:39:55.404Z,2023-01-16T07:53:27Z,3980071673,3,,3980071683,213,3.7,3980071685,1,,3980071675,56,Back,3980071679,141,30.2,3980071681,212,34.9,3981079665,178,,3980071677,140,6.9,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778925,201,43,1,24,44,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T15:39:55.690Z,2023-01-15T20:46:58Z,3980718687,144,49,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895935,983,49,1,24,48,cobffe32r7g4skka9m19qib63,1,8.6,28.8,2023-01-15T15:40:00.216Z,2023-01-16T07:53:34Z,,,,,,,,,,,,,,,,,,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779071,203,1,1,24,50,cobffe32r7g4skka9m19qib63,1,9.7,34,2023-01-15T15:40:02.242Z,2023-01-16T07:53:37Z,3980071985,212,33.1,3980071983,141,77.2,3980071981,140,24.3,3980071987,213,1.1,3980071979,56,Back,3980071989,1,,3981079775,178,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779141,204,1,1,24,56,cobffe32r7g4skka9m19qib63,1,29.6,80.1,2023-01-15T15:40:07.394Z,2023-01-16T07:53:42Z,3980072353,212,11.0,3981079821,178,,3980072347,140,39.2,3980072349,141,73.8,3980072357,213,5.9,3980072345,56,Back,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779181,205,1,1,25,0,cobffe32r7g4skka9m19qib63,1,48.3,82.8,2023-01-15T15:40:11.719Z,2023-01-16T07:53:45Z,3980072571,56,Left,3980072581,141,96.8,3980072589,212,16.7,3980072595,213,0.6,3980072575,140,61.4,3981079843,178,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779245,206,3,1,25,1,cobffe32r7g4skka9m19qib63,1,67.4,97.1,2023-01-15T15:40:13.212Z,2023-01-16T07:53:50Z,3980072877,56,Left,3980072879,286,,3981079891,178,,3980720597,465,,3980072895,233,206,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779237,206,45,1,25,1,4ku8o6uf87yd8iecdalipo6wd,0,32.6,2.9,2023-01-15T15:40:13.212Z,2023-01-16T07:53:50Z,3980072837,56,Back,3980072905,233,206,3980072839,285,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779275,207,1,1,25,5,cobffe32r7g4skka9m19qib63,0,81,95.1,2023-01-15T15:40:16.783Z,2023-01-16T07:53:57Z,3981079961,178,,3980073055,155,,3980720743,72,,3980073063,212,31.9,3980720741,224,,3980073059,140,96.9,3980073061,141,55.2,3980073117,233,207,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,3980073053,2,,,3980073065,213,5.3,3980073057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779281,207,11,1,25,7,4ku8o6uf87yd8iecdalipo6wd,1,3.3,45.7,2023-01-15T15:40:18.491Z,2023-01-16T07:54:13Z,3981080143,178,,3980720807,378,,3980073099,56,Back,3980073163,233,207,3980073101,88,,,,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779381,208,1,1,25,15,4ku8o6uf87yd8iecdalipo6wd,1,11.3,45.8,2023-01-15T15:40:26.878Z,2023-01-16T07:54:16Z,3980073633,141,32.6,3981080171,178,,3980073635,212,10.2,3980073629,56,Back,3980073631,140,16.0,3980073637,213,5.2,3980073651,189,,3980073627,123,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779461,209,1,1,25,18,4ku8o6uf87yd8iecdalipo6wd,1,14.8,36.4,2023-01-15T15:40:30.045Z,2023-01-16T07:54:21Z,3980074049,212,13.8,3980074047,141,50.0,3980074051,213,2.4,3980074045,140,5.0,3980074043,56,Back,3981080217,178,,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779533,210,1,1,25,21,4ku8o6uf87yd8iecdalipo6wd,1,6.4,50.9,2023-01-15T15:40:33.148Z,2023-01-16T07:54:25Z,3980074435,56,Back,3980074441,140,24.5,3980074447,213,1.0,3980074433,155,,3980074449,1,,3981080239,178,,3980074445,212,37.4,3980074443,141,98.3,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779549,211,1,1,25,26,4ku8o6uf87yd8iecdalipo6wd,0,26,98.3,2023-01-15T15:40:37.599Z,2023-01-16T07:54:28Z,3981080275,178,,3980074483,141,98.0,3980074487,213,6.2,3980074481,140,29.7,3980074537,233,208,3980074541,286,,3980074485,212,3.9,3980074535,236,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,3980074479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779551,208,74,1,25,26,cobffe32r7g4skka9m19qib63,1,65.9,4.9,2023-01-15T15:40:37.792Z,2023-01-16T07:54:38Z,3980074493,56,Right,3981080357,15,,3980074581,233,211,3980074495,285,,3981080361,178,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779575,209,5,1,25,26,cobffe32r7g4skka9m19qib63,0,74,-1.1,2023-01-15T15:40:38.167Z,2023-01-16T07:54:41Z,3980074659,56,Right,3980074661,347,,3980074937,233,212,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779621,212,5,1,25,26,4ku8o6uf87yd8iecdalipo6wd,1,26,101.1,2023-01-15T15:40:38.167Z,2023-01-16T07:54:41Z,3980074835,347,,3980074833,56,Back,3980074885,233,209,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779811,213,1,1,25,41,4ku8o6uf87yd8iecdalipo6wd,1,33.5,100,2023-01-15T15:40:53.119Z,2023-01-16T07:54:47Z,3980075875,212,8.3,3980075873,141,91.5,3980075877,213,4.0,3980075867,107,,3980075871,140,28.6,3980075869,56,Back,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779833,214,1,1,25,42,4ku8o6uf87yd8iecdalipo6wd,1,25.2,92.4,2023-01-15T15:40:54.080Z,2023-01-16T07:54:50Z,3981080477,178,,3980076041,212,12.2,3980076037,141,92.3,3980076043,213,6.3,3980076031,140,36.8,3980076029,56,Back,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779839,215,50,1,25,43,4ku8o6uf87yd8iecdalipo6wd,1,32.2,89.3,2023-01-15T15:40:55.156Z,2023-01-16T07:54:57Z,3980076061,56,Back,3980076213,233,210,3980076217,285,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779857,210,7,1,25,44,cobffe32r7g4skka9m19qib63,1,67.8,10.7,2023-01-15T15:40:55.630Z,2023-01-16T07:55:01Z,3980076157,286,,3981080599,178,,3980076155,56,Right,3980722559,384,,3980076185,233,215,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779885,211,1,1,25,45,cobffe32r7g4skka9m19qib63,1,68.2,22.4,2023-01-15T15:40:57.149Z,2023-01-16T07:55:04Z,3980076277,141,35.9,3980076271,3,,3980076281,213,1.7,3980076279,212,9.2,3981080621,388,,3980076273,56,Center,3980076275,140,67.3,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779891,212,49,1,25,46,cobffe32r7g4skka9m19qib63,1,67.3,35.9,2023-01-15T15:40:58.161Z,2023-01-16T07:55:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779977,213,1,1,25,46,cobffe32r7g4skka9m19qib63,1,67.3,35.9,2023-01-15T15:40:58.181Z,2023-01-16T07:55:18Z,3980076757,56,Center,3980076759,140,69.2,3980076761,141,49.7,3980076765,213,1.4,3981080753,178,,3980076763,212,9.6,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497779987,214,61,1,25,52,cobffe32r7g4skka9m19qib63,0,72.7,71.3,2023-01-15T15:41:03.916Z,2023-01-16T07:55:27Z,3980076821,56,Center,3981080893,178,,,,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780029,216,52,1,25,56,4ku8o6uf87yd8iecdalipo6wd,1,3.9,31.3,2023-01-15T15:41:08.136Z,2023-01-16T07:56:33Z,3980723147,376,,3981081941,178,,,,,,,,,,,,,,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780095,217,1,1,25,58,4ku8o6uf87yd8iecdalipo6wd,1,11.7,30.1,2023-01-15T15:41:10.188Z,2023-01-16T07:56:40Z,3980077403,123,,3980077413,213,5.7,3980077405,56,Back,3981081991,178,,3980077409,141,7.7,3980077411,212,26.8,3980077417,189,,3980077407,140,32.7,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780135,218,1,1,26,6,4ku8o6uf87yd8iecdalipo6wd,0,39.8,14.2,2023-01-15T15:41:17.596Z,2023-01-16T07:56:45Z,3980077661,56,Center,3980077667,212,24.6,3981082035,178,,3980077669,213,0.5,3980724105,4,,3980077663,140,60.7,3980077665,141,30.7,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780153,215,49,1,26,7,cobffe32r7g4skka9m19qib63,1,40.2,71.2,2023-01-15T15:41:18.869Z,2023-01-16T07:56:50Z,,,,,,,,,,,,,,,,,,,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780183,216,1,1,26,9,cobffe32r7g4skka9m19qib63,1,40,70.1,2023-01-15T15:41:20.473Z,2023-01-16T07:56:53Z,3980077843,140,48.3,3980077845,141,65.8,3980077841,56,Back,3980077847,212,9.2,3981082125,178,,3980077849,213,6.0,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780265,217,1,1,26,10,cobffe32r7g4skka9m19qib63,1,48.3,65.8,2023-01-15T15:41:21.775Z,2023-01-16T07:56:57Z,3980078293,213,4.7,3980078285,56,Back,3981082157,178,,3980078291,212,12.2,3980078287,140,48.3,3980078289,141,47.9,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497896755,984,3,1,26,13,cobffe32r7g4skka9m19qib63,0,53.8,49.9,2023-01-15T15:41:25.133Z,2023-01-16T07:57:08Z,3980724867,464,,3981082261,178,,3980724865,286,,3980724869,467,716n1970vi9rvw5b4w9qmjfth,3980724863,56,Center,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780271,218,4,1,26,13,cobffe32r7g4skka9m19qib63,1,54,50.9,2023-01-15T15:41:25.297Z,2023-01-16T07:57:30Z,3980078333,286,,3980078325,152,,3980078317,13,,3980078329,265,,3980078377,233,219,3980078321,56,Center,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780257,219,4,1,26,13,4ku8o6uf87yd8iecdalipo6wd,0,46,49.1,2023-01-15T15:41:25.298Z,2023-01-16T07:57:30Z,3980078395,233,218,3980078261,56,Back,3980078267,285,,3980078259,13,,3980078263,152,,3981082457,178,,3980078265,265,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780563,219,1,1,26,28,cobffe32r7g4skka9m19qib63,1,49.1,38,2023-01-15T15:41:39.355Z,2023-01-16T07:57:46Z,3980079815,152,,3980079813,5,,3980079821,141,55.5,3980079827,213,1.9,3981082591,178,,3980079823,212,12.7,3980079819,140,44.9,3980079817,56,Back,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,3980112997,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780607,220,1,1,26,30,cobffe32r7g4skka9m19qib63,1,43.7,57.9,2023-01-15T15:41:41.608Z,2023-01-16T07:57:50Z,3981082625,178,,3980080071,141,31.0,3980080067,140,46.5,3980080065,56,Back,3980080075,212,18.5,3980080079,213,4.9,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780669,221,1,1,26,34,cobffe32r7g4skka9m19qib63,1,52.6,29.8,2023-01-15T15:41:45.682Z,2023-01-16T07:57:52Z,3980080379,56,Back,3980080381,140,44.5,3980080387,213,1.9,3981082641,178,,3980080383,141,69.2,3980080385,212,28.1,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780689,222,1,1,26,37,cobffe32r7g4skka9m19qib63,1,44.5,69.2,2023-01-15T15:41:48.548Z,2023-01-16T07:57:56Z,3980080515,213,1.1,3980080513,212,15.9,3981082661,178,,3980080507,56,Left,3980080511,141,89.6,3980080509,140,51.9,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780739,223,1,1,26,39,cobffe32r7g4skka9m19qib63,1,51.9,89.6,2023-01-15T15:41:51.311Z,2023-01-16T07:58:02Z,3981082717,178,,3980080729,213,3.9,3980080721,140,41.4,3980080727,212,15.3,3980080725,141,73.9,3980080719,56,Back,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780767,224,1,1,26,42,cobffe32r7g4skka9m19qib63,1,38.2,70.7,2023-01-15T15:41:53.768Z,2023-01-16T07:58:09Z,3980080861,56,Back,3980080867,212,16.5,3981082775,178,,3980080869,213,4.4,3980080865,141,47.5,3980080863,140,33.5,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780805,225,1,1,26,44,cobffe32r7g4skka9m19qib63,1,33.7,44.3,2023-01-15T15:41:55.545Z,2023-01-16T07:58:13Z,3981082795,178,,3980081095,213,5.2,3980081093,212,15.3,3980081087,56,Back,3980081091,141,24.8,3980081089,140,41.0,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780851,226,1,1,26,45,cobffe32r7g4skka9m19qib63,0,41,24.8,2023-01-15T15:41:56.931Z,2023-01-16T07:58:17Z,3980081349,213,0.4,3980081347,212,26.8,3981082845,178,,3980081341,56,Center,3980081343,140,64.1,3980081345,141,41.4,3980081339,155,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780881,220,1,1,26,48,4ku8o6uf87yd8iecdalipo6wd,0,38.2,64.4,2023-01-15T15:41:59.422Z,2023-01-16T07:58:21Z,3980081499,212,29.9,3980081497,141,83.1,3980081491,3,,3981082875,388,,3980081493,56,Left,3980081495,140,64.0,3980081501,213,0.4,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780963,227,1,1,26,50,cobffe32r7g4skka9m19qib63,1,38.8,19.2,2023-01-15T15:42:01.840Z,2023-01-16T07:58:37Z,3980081897,141,14.3,3980081891,3,,3980081899,212,16.4,3980081893,56,Right,3980081895,140,54.1,3981082989,388,,3980081901,213,6.1,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497781639,231,44,1,26,53,cobffe32r7g4skka9m19qib63,1,56.6,22.2,2023-01-15T15:42:04.373Z,2023-01-16T08:37:39Z,3980085403,286,,3980085419,233,232,3980085401,56,Center,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497781595,232,44,1,26,53,4ku8o6uf87yd8iecdalipo6wd,0,43.4,77.8,2023-01-15T15:42:04.374Z,2023-01-16T07:58:46Z,3980085457,233,231,3980085201,285,,3980085199,56,Back,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780969,228,61,1,26,53,cobffe32r7g4skka9m19qib63,0,54.1,14.3,2023-01-15T15:42:04.422Z,2023-01-16T08:37:39Z,3980081923,56,Right,3981083143,21,,3981083145,388,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497780999,221,49,1,26,54,4ku8o6uf87yd8iecdalipo6wd,1,46.3,81,2023-01-15T15:42:05.720Z,2023-01-16T07:58:57Z,,,,,,,,,,,,,,,,,,,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497781031,222,1,1,26,54,4ku8o6uf87yd8iecdalipo6wd,1,48.4,81.2,2023-01-15T15:42:05.746Z,2023-01-16T07:59:01Z,3981083203,178,,3980082195,212,11.3,3980082193,141,97.7,3980082191,140,49.4,3980082197,213,1.5,3980082189,56,Back,,,,,,,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497973743,1493,83,1,26,58,cobffe32r7g4skka9m19qib63,1,59.6,4.7,2023-01-15T15:42:09.502Z,2023-01-16T09:14:16Z,3981105773,399,167449,,,,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
