id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2506315523,28,1,1,1,47,ah8dala7suqqkj04n2l8xz4zd,0,39.1,28.1,2023-02-11T15:18:26.013Z,2023-02-11T23:32:46Z,4024823135,155,,4024823139,140,65.6,4024823151,1,,4027010205,178,,4024823149,213,0.9,4024823137,56,Left,4024823141,141,84.8,4024823145,212,47.5,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315553,22,44,1,1,50,cobffe32r7g4skka9m19qib63,1,30.8,14.5,2023-02-11T15:18:28.930Z,2023-02-12T05:45:19Z,4024823277,285,,4024823347,233,29,4024823275,56,Back,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315529,29,44,1,1,50,ah8dala7suqqkj04n2l8xz4zd,0,69.2,85.5,2023-02-11T15:18:28.931Z,2023-02-11T23:32:55Z,4024823169,286,,4024823167,56,Left,4024823371,233,22,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315579,23,1,1,1,50,cobffe32r7g4skka9m19qib63,0,27.1,13.8,2023-02-11T15:18:28.980Z,2023-02-12T05:45:19Z,4024823411,3,,4024823413,56,Back,4024823415,140,26.2,4024823419,212,1.6,4024823421,213,4.1,4027010715,388,,4024823417,141,11.9,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315561,30,61,1,1,50,ah8dala7suqqkj04n2l8xz4zd,1,65.6,84.8,2023-02-11T15:18:29.038Z,2023-02-11T23:33:17Z,4024823315,56,Left,4027011087,388,,4027011085,15,,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315615,24,49,1,1,51,cobffe32r7g4skka9m19qib63,1,24.9,10.4,2023-02-11T15:18:30.605Z,2023-02-11T23:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315649,25,1,1,1,51,cobffe32r7g4skka9m19qib63,0,24.9,10.4,2023-02-11T15:18:30.630Z,2023-02-11T23:33:38Z,4024823779,56,Right,4024823787,213,0.0,4027011991,178,,4024823781,140,56.9,4024823785,212,33.6,4024823783,141,12.6,4024823789,1,,4024823777,157,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315699,31,49,1,1,53,ah8dala7suqqkj04n2l8xz4zd,1,45.2,84.1,2023-02-11T15:18:32.489Z,2023-02-11T23:33:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506529575,825,3,1,1,54,ah8dala7suqqkj04n2l8xz4zd,0,47.6,80.4,2023-02-11T15:18:33.610Z,2023-02-11T23:33:50Z,4025940887,467,d1d3v27d4r6vme6n2w5umaacp,4027012415,178,,4025940881,56,Back,4025940885,465,,4025940883,286,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315783,32,4,1,1,55,ah8dala7suqqkj04n2l8xz4zd,1,49.6,83.2,2023-02-11T15:18:34.088Z,2023-02-11T23:33:56Z,4024824459,286,,4024824453,152,,4025942439,294,,4024824451,56,Back,4024824449,13,,4024824887,233,26,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506315841,26,4,1,1,55,cobffe32r7g4skka9m19qib63,0,50.4,16.8,2023-02-11T15:18:34.089Z,2023-02-11T23:33:56Z,4024824703,152,,4024825045,233,32,4024824701,56,Right,4027012631,178,,4024824707,285,,4025942661,294,,4024824699,13,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316625,33,1,1,2,9,ah8dala7suqqkj04n2l8xz4zd,1,45.3,82.2,2023-02-11T15:18:48.455Z,2023-02-11T23:33:58Z,4027012749,178,,4024828877,5,,4024828889,213,4.2,4025348963,189,,4024828883,140,35.8,4024828885,141,54.6,4024828881,56,Back,4024828887,212,21.3,4pizap25enja9rtz4g6x5bkd1,A. Guardado,4024828879,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506417771,380,1,1,2,12,ah8dala7suqqkj04n2l8xz4zd,1,36.9,61.5,2023-02-11T15:18:50.649Z,2023-02-11T23:34:00Z,4025350957,189,,4025350967,213,4.6,4025350959,56,Back,4025350961,140,35.7,4027012775,178,,4025350965,212,18.5,4025350963,141,34.3,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506316963,34,1,1,2,14,ah8dala7suqqkj04n2l8xz4zd,1,38.5,30.1,2023-02-11T15:18:53.065Z,2023-02-11T23:34:09Z,4024830647,213,5.5,4024830633,56,Right,4024830645,212,24.8,4027013211,178,,4024830641,141,5.0,4024830637,140,55.7,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530243,826,3,1,2,23,ah8dala7suqqkj04n2l8xz4zd,0,97,10.4,2023-02-11T15:19:01.865Z,2023-02-11T23:34:28Z,4027013879,178,,4025944391,56,Right,4025944397,467,8zlr9xkh9dkt1pbw3w91uazmd,4025944395,465,,4025944393,286,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317065,35,1,1,2,26,ah8dala7suqqkj04n2l8xz4zd,1,88.5,7,2023-02-11T15:19:04.821Z,2023-02-11T23:34:36Z,4027014217,178,,4024831171,141,15.0,4024831167,140,86.7,4024831175,213,1.9,4024831173,212,5.8,4024831165,56,Right,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317101,36,1,1,2,28,ah8dala7suqqkj04n2l8xz4zd,0,92.3,16.6,2023-02-11T15:19:07.202Z,2023-02-11T23:34:42Z,4025945267,224,,4027014403,178,,4024831327,212,16.9,4024831319,155,,4024831317,2,,4025945271,20,,4024831329,213,1.5,4024831321,56,Center,9jxofpmrfh2lil77f9xj22kiy,Rodri,4024831323,140,93.6,4024831325,141,,,,,,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317159,27,12,1,2,29,cobffe32r7g4skka9m19qib63,1,7.9,67.2,2023-02-11T15:19:08.093Z,2023-02-11T23:34:48Z,4024831619,141,65.2,4024831625,212,3.7,4024831615,140,11.2,4024831613,56,Back,4024831629,213,5.9,4027014561,388,,4024831701,15,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317259,28,12,1,2,31,cobffe32r7g4skka9m19qib63,1,11.8,62.6,2023-02-11T15:19:10.599Z,2023-02-11T23:34:55Z,4024832217,213,0.6,4024832209,141,78.5,4024832213,212,18.2,4024832205,56,Back,4024832207,140,25.7,4024832287,15,,4027014799,178,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506400387,412,49,1,2,33,cobffe32r7g4skka9m19qib63,1,26.3,79.9,2023-02-11T15:19:12.485Z,2023-02-11T23:35:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317463,29,1,1,2,33,cobffe32r7g4skka9m19qib63,1,26.1,79,2023-02-11T15:19:12.491Z,2023-02-11T23:35:14Z,4024833391,140,43.9,4025946353,155,,4024833395,141,65.4,4024833401,213,5.8,4027015359,178,,4024833387,56,Back,4024833397,212,20.9,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530747,846,44,1,2,35,cobffe32r7g4skka9m19qib63,1,39,72.6,2023-02-11T15:19:13.662Z,2023-02-12T05:45:20Z,4026585051,233,827,4025947033,56,Back,4025947035,285,,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506530681,827,44,1,2,35,ah8dala7suqqkj04n2l8xz4zd,0,61,27.4,2023-02-11T15:19:13.663Z,2023-02-11T23:35:34Z,4025946751,56,Center,4025946753,286,,4026585123,233,846,,,,,,,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317477,30,1,1,2,35,cobffe32r7g4skka9m19qib63,0,39.5,72.1,2023-02-11T15:19:13.684Z,2023-02-12T05:45:20Z,4025264449,213,5.6,4025264441,168,,4025264445,141,57.5,4027016195,178,,4025264443,140,50.6,4024833493,56,Center,4027016197,21,,4025264447,212,15.3,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317447,37,49,1,2,36,ah8dala7suqqkj04n2l8xz4zd,1,48.7,44,2023-02-11T15:19:15.538Z,2023-02-11T23:35:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317533,38,1,1,2,38,ah8dala7suqqkj04n2l8xz4zd,1,48.7,44,2023-02-11T15:19:16.774Z,2023-02-11T23:35:57Z,4024833769,213,0.9,4024833761,56,Center,4024833763,140,55.3,4024833765,141,56.9,4027016675,178,,4024833767,212,11.2,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317669,39,1,1,2,40,ah8dala7suqqkj04n2l8xz4zd,1,56.1,56.9,2023-02-11T15:19:18.838Z,2023-02-11T23:36:11Z,4024834479,155,,4024834487,212,35.3,4027016869,178,,4024834491,1,,4024850271,4,,4024849669,210,15,4024849671,154,,4024834481,56,Center,4pizap25enja9rtz4g6x5bkd1,A. Guardado,4024834483,140,88.8,4024834485,141,4024834489,213,,,,44.9,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317685,40,15,1,2,43,ah8dala7suqqkj04n2l8xz4zd,1,89.7,47.2,2023-02-11T15:19:21.844Z,2023-02-11T23:36:12Z,4024834573,22,,4024849769,146,95.5,4024849763,103,0.6,4024849761,102,51.8,4024849755,55,39,4024849749,78,,4024848481,72,,4024834575,17,,75079gtd2efpviyo605ozsd79,Sergio Canales,4024849771,147,48.6,4024849753,154,4024849751,29,4024848531,233,32,,,,4024834577,56,Center,4024849767,214,4027017247,178,,,,,,,,,,,,,,,,,,,,,
2506317843,32,10,1,2,43,cobffe32r7g4skka9m19qib63,1,4.9,51.4,2023-02-11T15:19:22.170Z,2023-02-11T23:36:15Z,4025951377,376,,4024835603,182,,4024848567,233,40,4024835607,56,Back,4025951373,174,,4025951375,179,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506402611,413,12,1,2,45,cobffe32r7g4skka9m19qib63,1,9.1,50.5,2023-02-11T15:19:23.753Z,2023-02-11T23:36:23Z,4025273977,212,24.1,4025273979,213,0.1,4025273973,140,32.0,4025273975,141,53.8,4027017595,178,,4025273971,56,Back,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317833,31,43,1,2,46,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-11T15:19:25.137Z,2023-02-11T16:07:23Z,4024835537,56,Back,4024835541,141,52.8,4024835543,212,2.5,4024835545,213,0.2,4024835539,140,7.9,4025275241,144,1,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317923,41,1,1,2,49,ah8dala7suqqkj04n2l8xz4zd,1,62.6,34.5,2023-02-11T15:19:28.100Z,2023-02-11T23:36:33Z,4024836059,140,70.9,4024836081,213,5.9,4024836055,3,,4024836077,141,29.7,4027017911,178,,4024836079,212,9.3,4024836057,56,Center,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318011,33,43,1,2,50,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-11T15:19:28.881Z,2023-02-11T16:07:38Z,4024836523,140,34.7,4024836525,141,71.7,4024836527,212,27.1,4024836521,56,Back,4025277593,144,12,4024836529,213,0.5,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506317967,42,1,1,2,50,ah8dala7suqqkj04n2l8xz4zd,0,70.9,29.7,2023-02-11T15:19:29.274Z,2023-02-11T23:36:48Z,4024836281,140,73.5,4027018441,178,,4024836283,141,44.6,4024836285,212,10.5,4024836277,155,,4024836279,56,Center,4024836287,213,1.3,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319703,44,49,1,2,52,cobffe32r7g4skka9m19qib63,1,27.5,46.6,2023-02-11T15:19:30.735Z,2023-02-11T23:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318069,34,1,1,2,52,cobffe32r7g4skka9m19qib63,0,27.5,51.1,2023-02-11T15:19:30.793Z,2023-02-11T23:37:07Z,4024836831,56,Center,4024836833,140,51.9,4024836835,141,57.1,4024836839,213,0.2,4024836829,157,,4027019141,178,,4024836837,212,25.9,4024836841,1,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318083,43,44,1,2,54,ah8dala7suqqkj04n2l8xz4zd,1,48,39,2023-02-11T15:19:33.376Z,2023-02-12T05:45:21Z,4024837199,233,35,4024836921,285,,4024836919,56,Back,,,,,,,,,,,,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318113,35,44,1,2,54,cobffe32r7g4skka9m19qib63,0,52,61,2023-02-11T15:19:33.377Z,2023-02-11T23:37:16Z,4024837083,286,,4024837081,56,Center,4024837243,233,43,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318103,44,1,1,2,54,ah8dala7suqqkj04n2l8xz4zd,0,48,44.6,2023-02-11T15:19:33.457Z,2023-02-12T05:45:21Z,4024837037,141,48.2,4024837045,213,0.2,4024837041,212,15.2,4024837035,140,62.3,4024837033,56,Center,4027019485,388,,4024837031,3,,,,,7rfcycybym05sbe0j1g6yhfx1,G. Pezzella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318245,36,49,1,2,56,cobffe32r7g4skka9m19qib63,1,42.8,50.7,2023-02-11T15:19:34.816Z,2023-02-11T23:37:51Z,,,,,,,,,,,,,,,,,,,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318289,37,1,1,2,56,cobffe32r7g4skka9m19qib63,1,41.7,50.9,2023-02-11T15:19:34.865Z,2023-02-11T23:37:59Z,4024838123,56,Back,4024838125,140,46.3,4024838131,213,1.1,4027020611,178,,4024838129,212,11.6,4024838127,141,66.4,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318311,38,1,1,2,59,cobffe32r7g4skka9m19qib63,1,46.1,60.6,2023-02-11T15:19:38.385Z,2023-02-11T23:38:04Z,4024838225,212,3.3,4027020739,178,,4024838221,141,57.6,4024838215,56,Back,4024838227,213,3.8,4024838217,140,43.6,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318323,39,1,1,3,0,cobffe32r7g4skka9m19qib63,0,45,53.4,2023-02-11T15:19:39.304Z,2023-02-11T23:38:18Z,4027021119,178,,4024838289,213,1.8,4024838287,212,5.9,4024838283,141,61.8,4024838281,140,43.7,4024838279,56,Back,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318305,45,49,1,3,1,ah8dala7suqqkj04n2l8xz4zd,1,57.3,37.8,2023-02-11T15:19:40.364Z,2023-02-11T23:38:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506532785,828,3,1,3,8,ah8dala7suqqkj04n2l8xz4zd,0,70.5,18.2,2023-02-11T15:19:46.665Z,2023-02-11T23:38:50Z,4025957911,286,,4027022269,178,,4025957909,56,Right,4025957915,467,1km9nvqz03yoj9cxpv127id7u,4025957913,465,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318605,46,50,1,3,9,ah8dala7suqqkj04n2l8xz4zd,1,71.6,11.8,2023-02-11T15:19:48.216Z,2023-02-11T23:39:06Z,4024839827,56,Right,4024839831,286,,4024840135,233,40,,,,,,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318641,40,7,1,3,9,cobffe32r7g4skka9m19qib63,0,28.4,88.2,2023-02-11T15:19:48.456Z,2023-02-11T23:39:13Z,4024839991,56,Back,4027023059,178,,4024839993,285,,4025958523,384,,4024840055,233,46,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318679,41,49,1,3,11,cobffe32r7g4skka9m19qib63,1,34,92,2023-02-11T15:19:50.366Z,2023-02-11T23:39:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318727,42,1,1,3,11,cobffe32r7g4skka9m19qib63,1,34,92,2023-02-11T15:19:50.548Z,2023-02-11T23:39:23Z,4027023361,178,,4024840675,233,47,4024840525,140,31.9,4024840533,212,2.9,4024840521,56,Back,4024840535,213,3.8,4024840529,141,89.3,,,,8zlr9xkh9dkt1pbw3w91uazmd,Portillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506405071,414,1,1,3,12,cobffe32r7g4skka9m19qib63,0,29.8,86.3,2023-02-11T15:19:51.148Z,2023-02-11T23:39:31Z,4025286121,212,3.6,4025286185,286,,4025286119,141,90.3,4025286123,213,0.9,4025286181,233,47,4025286115,56,Back,4027023667,178,,4025286117,140,32.0,1km9nvqz03yoj9cxpv127id7u,Samú Costa,4025286175,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318673,47,74,1,3,12,ah8dala7suqqkj04n2l8xz4zd,1,71.6,12.2,2023-02-11T15:19:51.223Z,2023-02-11T23:39:37Z,4027023905,178,,4024840199,56,Right,4024840201,285,,4024840765,233,414,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318713,48,49,1,3,13,ah8dala7suqqkj04n2l8xz4zd,1,75.1,14.2,2023-02-11T15:19:52.620Z,2023-02-11T23:40:10Z,,,,,,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318823,49,1,1,3,13,ah8dala7suqqkj04n2l8xz4zd,1,75.1,14.2,2023-02-11T15:19:52.645Z,2023-02-11T23:40:07Z,4024841127,141,5.2,4024841135,213,5.2,4024841123,140,78.3,4024841119,56,Right,4024841131,212,7.0,4027024971,178,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506318881,50,1,1,3,16,ah8dala7suqqkj04n2l8xz4zd,1,79.4,9.4,2023-02-11T15:19:54.996Z,2023-02-11T23:40:17Z,4024841415,213,2.2,4024841413,212,6.9,4024841409,140,75.5,4024841411,141,17.6,4027025527,178,,4024841407,56,Right,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319083,51,1,1,3,19,ah8dala7suqqkj04n2l8xz4zd,0,76.1,21.4,2023-02-11T15:19:57.709Z,2023-02-11T23:40:22Z,4024842521,140,89.9,4024842523,141,56.3,4024842525,212,27.8,4024842519,56,Center,4024842515,2,,4025960083,223,,4025960085,72,,4027025711,178,,75079gtd2efpviyo605ozsd79,Sergio Canales,4024842527,213,1.0,4024842517,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319229,43,4,1,3,19,cobffe32r7g4skka9m19qib63,1,9.6,41.9,2023-02-11T15:19:57.896Z,2023-02-11T23:40:28Z,4025358321,233,52,4024843315,13,,4024843323,285,,4024843319,56,Back,4025960679,295,,4024843321,152,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506319095,52,4,1,3,19,ah8dala7suqqkj04n2l8xz4zd,0,90.4,58.1,2023-02-11T15:19:57.897Z,2023-02-11T23:40:28Z,4024842593,56,Center,4025960789,295,,4025358369,233,43,4027025909,178,,4024844013,152,,4024844009,13,,4024844015,286,,,,,d12m2oz1lomkc1qxmpht38lat,Borja Iglesias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320809,45,1,1,4,7,cobffe32r7g4skka9m19qib63,0,9,37.1,2023-02-11T15:20:45.834Z,2023-02-11T23:40:30Z,4024851967,56,Left,4024852469,189,,4024851965,152,,4024851961,5,,4024851969,140,65.9,4024851975,213,0.6,4024851973,212,71.1,4024851971,141,93.8,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,4027025971,178,,4024852815,157,4024851979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320749,53,49,1,4,9,ah8dala7suqqkj04n2l8xz4zd,1,41,3.5,2023-02-11T15:20:48.415Z,2023-02-11T23:40:39Z,,,,,,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506320955,54,1,1,4,11,ah8dala7suqqkj04n2l8xz4zd,1,33.2,3.6,2023-02-11T15:20:50.139Z,2023-02-11T23:40:55Z,4027026533,178,,4024852747,140,25.0,4024852753,212,8.8,4024852749,141,6.4,4024852757,213,2.9,4024852745,56,Back,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321151,55,1,1,4,13,ah8dala7suqqkj04n2l8xz4zd,1,24.9,11.1,2023-02-11T15:20:52.209Z,2023-02-11T23:41:01Z,4024853735,140,22.0,4024853731,56,Back,4024853739,141,54.3,4024853743,213,1.7,4027027071,178,,4024853741,212,29.5,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321261,56,1,1,4,19,ah8dala7suqqkj04n2l8xz4zd,1,28.8,66.1,2023-02-11T15:20:57.802Z,2023-02-11T23:41:07Z,4024854333,213,1.4,4024854325,56,Back,4024854331,212,17.4,4024854329,141,91.1,4024854327,140,32.4,4027027289,178,,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321501,57,1,1,4,21,ah8dala7suqqkj04n2l8xz4zd,1,34.2,93.1,2023-02-11T15:21:00.602Z,2023-02-11T23:41:12Z,4024855539,141,82.5,4024855535,56,Back,4027027513,178,,4024855541,212,8.2,4024855543,213,5.2,4024855537,140,37.9,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506321517,58,4,1,4,24,ah8dala7suqqkj04n2l8xz4zd,1,33.4,85.1,2023-02-11T15:21:02.820Z,2023-02-11T23:41:28Z,4024855611,152,,4024855811,233,46,4024855609,56,Back,4024855613,286,,4024855605,13,,4024855607,295,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
