id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/13/value,qualifier/16/value,qualifier/14/value
2512742607,27,1,1,1,52,7h7eg7q7dbwvzww78h9d5eh0h,1,72.6,93.5,2023-02-26T13:03:13.020Z,2023-02-26T21:34:16Z,4058746313,212,2.9,4058746315,213,1.0,4060724137,388,,4058746309,140,74.1,4058746307,56,Left,4058746311,141,97.1,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742629,28,1,1,1,53,7h7eg7q7dbwvzww78h9d5eh0h,1,74.1,97.1,2023-02-26T13:03:14.089Z,2023-02-26T21:34:23Z,4060724381,178,,4058746415,141,96.2,4058746413,140,68.0,4058746419,213,3.2,4058746417,212,6.4,4058746411,56,Left,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742683,29,1,1,1,55,7h7eg7q7dbwvzww78h9d5eh0h,1,68,95.7,2023-02-26T13:03:15.274Z,2023-02-26T21:34:28Z,4058746697,141,95.4,4058746699,212,15.6,4058746701,213,3.2,4060724515,178,,4058746693,56,Left,4058746695,140,53.1,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742715,30,1,1,1,59,7h7eg7q7dbwvzww78h9d5eh0h,1,52.9,71.7,2023-02-26T13:03:19.971Z,2023-02-26T21:34:31Z,4058746807,213,4.2,4058746801,140,46.6,4060724679,178,,4058746805,212,13.0,4058746799,56,Back,4058746803,141,55.2,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742749,31,1,1,2,1,7h7eg7q7dbwvzww78h9d5eh0h,1,46.2,49.4,2023-02-26T13:03:21.939Z,2023-02-26T21:34:36Z,4058746989,212,23.3,4058746987,141,15.2,4060724811,178,,4058746983,56,Back,4058746985,140,46.0,4058746991,213,4.7,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742763,32,1,1,2,4,7h7eg7q7dbwvzww78h9d5eh0h,1,45.9,14.1,2023-02-26T13:03:24.243Z,2023-02-26T21:34:40Z,4058747051,56,Right,4058747059,213,5.8,4058747057,212,12.1,4058747055,141,5.6,4058747053,140,56.0,4060724953,178,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742781,33,1,1,2,5,7h7eg7q7dbwvzww78h9d5eh0h,1,56.1,5.2,2023-02-26T13:03:25.849Z,2023-02-26T21:34:48Z,4058747149,141,4.3,4058747153,213,3.2,4060725307,178,,4058747143,56,Back,4058747145,140,41.1,4058747151,212,15.8,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742805,34,1,1,2,7,7h7eg7q7dbwvzww78h9d5eh0h,1,40,6.5,2023-02-26T13:03:28.106Z,2023-02-26T21:34:53Z,4058747257,212,6.5,4058747259,213,0.8,4060725449,178,,4058747251,56,Back,4058747255,141,13.7,4058747253,140,44.1,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742841,35,1,1,2,9,7h7eg7q7dbwvzww78h9d5eh0h,1,41.1,13.8,2023-02-26T13:03:29.763Z,2023-02-26T21:34:57Z,4058747435,212,14.4,4060725617,178,,4058747433,141,18.5,4058747429,56,Back,4058747431,140,27.7,4058747437,213,2.9,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742875,36,1,1,2,11,7h7eg7q7dbwvzww78h9d5eh0h,0,26.9,14.9,2023-02-26T13:03:31.794Z,2023-02-26T21:35:02Z,4058747633,212,40.4,4060725917,178,,4058747635,213,6.3,4058747625,155,,4058747631,141,14.0,4058747629,140,65.4,4058747627,56,Right,4058747637,1,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742887,25,1,1,2,14,3czravw89omgc9o4s0w3l1bg5,1,31.4,88.6,2023-02-26T13:03:34.295Z,2023-02-26T21:35:10Z,4060726293,178,,4058747687,140,40.0,4058747689,141,89.0,4058747693,213,0.0,4058747691,212,9.0,4058747685,56,Back,4058747683,3,,,,,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742889,26,49,1,2,15,3czravw89omgc9o4s0w3l1bg5,1,39.4,89.3,2023-02-26T13:03:35.586Z,2023-02-26T21:35:19Z,,,,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742909,27,1,1,2,15,3czravw89omgc9o4s0w3l1bg5,0,40.2,88.1,2023-02-26T13:03:35.658Z,2023-02-26T21:35:24Z,4058747769,155,,4058747773,140,55.7,4058747775,141,93.3,4058747779,213,0.2,4058747777,212,16.7,4060726813,178,,4058747771,56,Left,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742941,37,1,1,2,17,7h7eg7q7dbwvzww78h9d5eh0h,0,44.6,10.6,2023-02-26T13:03:37.724Z,2023-02-26T21:35:29Z,4058747931,140,63.1,4058747929,56,Right,4058747927,3,,4058747937,213,5.9,4058747933,141,0.0,4058747935,212,21.0,4060727009,388,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743117,28,5,1,2,19,3czravw89omgc9o4s0w3l1bg5,1,34.2,101.5,2023-02-26T13:03:39.870Z,2023-02-26T21:35:34Z,4058748907,56,Back,4058748919,233,38,4058748909,347,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512742945,38,5,1,2,19,7h7eg7q7dbwvzww78h9d5eh0h,0,65.8,-1.5,2023-02-26T13:03:39.870Z,2023-02-26T21:35:34Z,4058747949,56,Right,4058747951,347,,4058748945,233,28,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743143,29,1,1,2,32,3czravw89omgc9o4s0w3l1bg5,1,30.4,100,2023-02-26T13:03:52.179Z,2023-02-26T21:35:53Z,4058749071,213,5.4,4058749065,140,37.2,4058749063,56,Back,4058749059,107,,4058749067,141,90.2,4058749069,212,10.7,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743167,30,1,1,2,33,3czravw89omgc9o4s0w3l1bg5,0,39.9,89.9,2023-02-26T13:03:53.852Z,2023-02-26T21:36:17Z,4060729495,178,,4058749183,212,13.5,4058749179,140,52.5,4058749177,56,Left,4058749181,141,86.0,4058749185,213,6.1,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513238609,830,67,1,2,34,7h7eg7q7dbwvzww78h9d5eh0h,1,44.9,16.5,2023-02-26T13:03:54.905Z,2023-02-27T09:15:42Z,4061363417,233,997,,,,,,,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513238583,997,67,1,2,34,3czravw89omgc9o4s0w3l1bg5,0,55.1,83.5,2023-02-26T13:03:54.906Z,2023-02-27T07:19:20Z,4061363443,233,830,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743173,39,8,1,2,34,7h7eg7q7dbwvzww78h9d5eh0h,1,42.8,16.7,2023-02-26T13:03:54.911Z,2023-02-27T09:15:42Z,4059690831,384,,4058749205,56,Back,4060729893,178,,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743187,40,49,1,2,35,7h7eg7q7dbwvzww78h9d5eh0h,1,46.6,18.9,2023-02-26T13:03:55.670Z,2023-02-26T21:36:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743215,41,1,1,2,35,7h7eg7q7dbwvzww78h9d5eh0h,1,46.6,19.4,2023-02-26T13:03:55.766Z,2023-02-26T21:36:41Z,4058749357,140,38.5,4060730797,178,,4058749359,141,34.2,4058749363,213,2.3,4058749361,212,13.2,4058749355,56,Back,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743241,42,1,1,2,37,7h7eg7q7dbwvzww78h9d5eh0h,1,38.9,34.5,2023-02-26T13:03:57.625Z,2023-02-26T21:36:46Z,4058749533,141,55.9,4058749535,212,17.4,4058749537,213,1.0,4058749531,140,47.9,4060731001,178,,4058749529,56,Back,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743247,43,3,1,2,39,7h7eg7q7dbwvzww78h9d5eh0h,0,50.4,59.6,2023-02-26T13:03:59.542Z,2023-02-26T21:36:55Z,4058749579,56,Center,4059693333,211,,4059693925,464,,4060731527,178,,4058749581,286,,4058749769,233,31,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743273,31,1,1,2,40,3czravw89omgc9o4s0w3l1bg5,1,44.3,30.3,2023-02-26T13:04:00.363Z,2023-02-26T21:36:58Z,4060731639,178,,4058749693,56,Back,4059693785,213,0.5,4059693779,140,47.6,4059693783,212,4.1,4059693781,141,33.4,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743281,32,49,1,2,41,3czravw89omgc9o4s0w3l1bg5,1,49.2,35.1,2023-02-26T13:04:01.771Z,2023-02-26T21:37:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743297,33,1,1,2,42,3czravw89omgc9o4s0w3l1bg5,1,56,36.1,2023-02-26T13:04:02.625Z,2023-02-26T21:37:08Z,4058749821,212,14.4,4058749815,56,Center,4060732157,178,,4058749823,213,0.5,4058749819,141,45.7,4058749817,140,68.2,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743317,34,1,1,2,43,3czravw89omgc9o4s0w3l1bg5,1,67.6,46.4,2023-02-26T13:04:03.557Z,2023-02-26T21:37:12Z,4058749923,212,5.1,4058749925,213,4.7,4058749917,56,Center,4058749919,140,67.6,4058749921,141,38.9,4060732323,178,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743325,35,3,1,2,45,3czravw89omgc9o4s0w3l1bg5,0,70,42.8,2023-02-26T13:04:05.449Z,2023-02-26T21:37:24Z,4060733089,178,,4058749961,56,Center,4058750139,233,44,4059695113,464,,4058749963,286,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743349,44,7,1,2,45,7h7eg7q7dbwvzww78h9d5eh0h,1,30,57.2,2023-02-26T13:04:05.659Z,2023-02-26T21:37:27Z,4058750087,285,,4059695319,384,,4058750085,56,Back,4058750131,233,35,4060733217,178,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743355,45,49,1,2,45,7h7eg7q7dbwvzww78h9d5eh0h,1,32.6,63,2023-02-26T13:04:06.169Z,2023-02-26T21:37:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743431,46,4,1,2,48,7h7eg7q7dbwvzww78h9d5eh0h,1,35.4,58,2023-02-26T13:04:08.788Z,2023-02-26T21:38:08Z,4058750613,233,36,4058750465,13,,4058750471,265,,4058750627,286,,4058750467,56,Back,4058750469,152,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743451,36,4,1,2,48,3czravw89omgc9o4s0w3l1bg5,0,64.6,42,2023-02-26T13:04:08.789Z,2023-02-26T21:38:08Z,4058750567,13,,4060735251,178,,4058750577,265,,4058750581,285,,4058750645,233,46,4058750575,152,,4058750571,56,Center,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743543,47,1,1,2,57,7h7eg7q7dbwvzww78h9d5eh0h,1,30.6,60.8,2023-02-26T13:04:17.829Z,2023-02-26T21:38:09Z,4058751045,213,4.9,4058751037,56,Back,4060735307,178,,4058751043,212,17.7,4058751035,152,,4058751039,140,33.4,4058751031,5,,4058751087,189,,8xd59g0c36012q6mg5f2fl239,Juanpe,4058751041,141,,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743563,48,1,1,2,58,7h7eg7q7dbwvzww78h9d5eh0h,1,32.2,35.7,2023-02-26T13:04:18.476Z,2023-02-26T21:38:16Z,4058751161,141,19.2,4058751157,56,Back,4058751159,140,36.0,4058751165,213,5.1,4060735635,178,,4058751163,212,11.9,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743585,49,1,1,2,59,7h7eg7q7dbwvzww78h9d5eh0h,1,36,19.2,2023-02-26T13:04:20.043Z,2023-02-26T21:38:24Z,4058751285,140,43.3,4058751291,212,11.2,4058751279,56,Back,4058751289,141,7.1,4060735889,178,,4058751293,213,5.5,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743619,50,1,1,3,1,7h7eg7q7dbwvzww78h9d5eh0h,1,43.7,7.1,2023-02-26T13:04:21.302Z,2023-02-26T21:38:37Z,4058751445,213,0.1,4058751443,212,17.4,4058751439,140,60.2,4058751437,56,Right,4058751435,155,,4060736571,178,,4058751441,141,10.1,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743625,51,61,1,3,3,7h7eg7q7dbwvzww78h9d5eh0h,0,60.2,10.3,2023-02-26T13:04:23.890Z,2023-02-27T07:20:39Z,4061365165,21,,4058751463,56,Right,4061365167,389,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743637,37,61,1,3,4,3czravw89omgc9o4s0w3l1bg5,0,31.4,87.8,2023-02-26T13:04:24.828Z,2023-02-26T21:38:58Z,4060737547,178,,4058751503,56,Back,,,,,,,,,,,,,,,,,,,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743695,52,1,1,3,9,7h7eg7q7dbwvzww78h9d5eh0h,0,89.9,16.7,2023-02-26T13:04:29.303Z,2023-02-26T21:39:10Z,4060738277,178,,4058751811,141,23.0,4058751809,140,89.6,4058751807,56,Center,4058751813,212,4.3,4058751815,213,1.6,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743687,38,8,1,3,9,3czravw89omgc9o4s0w3l1bg5,1,7.8,70.2,2023-02-26T13:04:29.394Z,2023-02-26T21:39:28Z,4059726517,383,,4060738387,178,,4058751757,56,Back,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743711,39,49,1,3,10,3czravw89omgc9o4s0w3l1bg5,1,7.4,71.8,2023-02-26T13:04:30.836Z,2023-02-26T21:39:34Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743759,40,1,1,3,10,3czravw89omgc9o4s0w3l1bg5,1,7.4,71.8,2023-02-26T13:04:30.881Z,2023-02-26T21:39:36Z,4058752085,140,16.7,4058752083,56,Back,4060739325,178,,4058752093,212,12.9,4058752095,213,0.7,4058752089,141,84.2,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513239333,864,83,1,3,13,7h7eg7q7dbwvzww78h9d5eh0h,1,84.3,16.7,2023-02-26T13:04:33.365Z,2023-02-27T07:22:36Z,4061367445,399,42670,,,,,,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743785,41,1,1,3,13,3czravw89omgc9o4s0w3l1bg5,0,16.8,81.8,2023-02-26T13:04:33.383Z,2023-02-26T21:39:39Z,4060739437,178,,4058752231,213,5.4,4058752229,212,13.3,4058752227,141,67.2,4058752225,140,25.3,4058752223,56,Back,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743789,53,49,1,3,14,7h7eg7q7dbwvzww78h9d5eh0h,1,71.2,38,2023-02-26T13:04:34.266Z,2023-02-26T21:39:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743847,54,1,1,3,17,7h7eg7q7dbwvzww78h9d5eh0h,1,70.5,27.4,2023-02-26T13:04:37.251Z,2023-02-26T21:39:49Z,4058752489,213,4.6,4058752487,212,6.7,4058752481,56,Right,4060739905,178,,4058752483,140,69.7,4058752485,141,17.6,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743875,55,1,1,3,18,7h7eg7q7dbwvzww78h9d5eh0h,1,68.5,17.9,2023-02-26T13:04:38.968Z,2023-02-26T21:39:56Z,4058752629,56,Right,4058752631,140,72.3,4058752637,213,5.3,4058752635,212,7.7,4060740213,178,,4058752633,141,8.2,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743897,56,1,1,3,20,7h7eg7q7dbwvzww78h9d5eh0h,1,72.3,7.6,2023-02-26T13:04:40.464Z,2023-02-26T21:40:01Z,4058752763,56,Center,4060740501,178,,4058752765,140,86.5,4058752771,213,0.7,4058752761,155,,4058752767,141,25.3,4058752769,212,19.2,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512743945,57,1,1,3,21,7h7eg7q7dbwvzww78h9d5eh0h,1,86.7,25.3,2023-02-26T13:04:41.892Z,2023-02-26T21:40:11Z,4060741015,178,,4058752975,140,89.4,4058752973,56,Right,4058752981,213,5.1,4058752979,212,7.6,4058752977,141,14.9,4060741017,21,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512744015,58,1,1,3,25,7h7eg7q7dbwvzww78h9d5eh0h,1,88.3,23.1,2023-02-26T13:04:45.305Z,2023-02-26T21:40:41Z,4058756709,22,,4058753319,141,38.6,4058753317,140,86.3,4058756707,154,,4058753323,213,1.8,4060741319,178,,4058756705,210,16,4058753315,56,Center,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,4058753321,212,,,10.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512744017,59,16,1,3,26,7h7eg7q7dbwvzww78h9d5eh0h,1,86.8,37.1,2023-02-26T13:04:47.084Z,2023-02-26T21:40:42Z,4058756775,231,47.3,4058753337,56,Center,4060742447,178,,4058756751,121,,4058753333,22,,4058756753,77,,4058754161,72,,4058756757,154,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,4059729455,396,4058756773,230,50.7,,98.4,4058754165,374,2023-02-26 13:04:46.148,4058756765,102,53.4,4058756759,55,58,4058753335,17,4058756755,29,4058756769,103,20.9,4058756771,328,4058754169,375,03:25.972,4059729453,395,1.9,,,,
2512745009,42,1,1,4,38,3czravw89omgc9o4s0w3l1bg5,1,49.8,50.3,2023-02-26T13:05:58.547Z,2023-02-26T21:40:43Z,4058758119,189,,4058758123,140,33.4,4058758125,141,43.7,4058758129,213,3.4,4058758127,212,17.8,4058758131,279,G,4058758121,56,Back,4060742487,178,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745135,43,61,1,4,44,3czravw89omgc9o4s0w3l1bg5,1,33.3,24.9,2023-02-26T13:06:04.922Z,2023-02-26T21:40:44Z,4058758685,56,Back,4058759145,189,,4060742507,178,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745139,44,50,1,4,51,3czravw89omgc9o4s0w3l1bg5,1,67.1,10.6,2023-02-26T13:06:11.661Z,2023-02-26T21:40:55Z,4058758715,286,,4058758839,233,60,4058758713,56,Right,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745149,60,7,1,4,51,7h7eg7q7dbwvzww78h9d5eh0h,1,32.9,89.4,2023-02-26T13:06:12.075Z,2023-02-26T21:40:57Z,4058758761,285,,4058758813,233,44,4059733143,384,,4060743065,178,,4058758759,56,Back,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745153,61,61,1,4,52,7h7eg7q7dbwvzww78h9d5eh0h,1,21.4,85.3,2023-02-26T13:06:12.217Z,2023-02-26T21:41:04Z,4060743433,178,,4058758771,56,Back,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745185,62,49,1,4,52,7h7eg7q7dbwvzww78h9d5eh0h,1,27.7,85,2023-02-26T13:06:12.574Z,2023-02-26T21:41:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745211,63,1,1,4,53,7h7eg7q7dbwvzww78h9d5eh0h,1,28.9,86.3,2023-02-26T13:06:13.823Z,2023-02-26T21:41:27Z,4060744381,178,,4058759089,140,27.8,4058759087,56,Back,4058759093,212,2.1,4058759095,213,4.1,4058759091,141,83.7,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745221,64,1,1,4,55,7h7eg7q7dbwvzww78h9d5eh0h,1,25.9,80,2023-02-26T13:06:15.395Z,2023-02-26T21:41:39Z,4058759185,213,4.2,4060744911,178,,4058759181,141,70.3,4058759177,56,Back,4058759183,212,7.4,4058759179,140,22.7,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745257,65,1,1,4,55,7h7eg7q7dbwvzww78h9d5eh0h,1,22.7,70.3,2023-02-26T13:06:16.134Z,2023-02-26T21:41:46Z,4058759347,56,Back,4058759349,140,19.2,4058759353,212,10.8,4058759355,213,1.9,4060745289,178,,4058759351,141,85.3,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745307,66,1,1,4,59,7h7eg7q7dbwvzww78h9d5eh0h,1,26.3,85.3,2023-02-26T13:06:19.547Z,2023-02-26T21:41:52Z,4058759533,140,19.2,4058759549,213,3.1,4060745567,178,,4058759531,56,Back,4058759539,141,85.7,4058759543,212,7.5,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745363,67,1,1,5,2,7h7eg7q7dbwvzww78h9d5eh0h,1,21.6,91.8,2023-02-26T13:06:22.396Z,2023-02-26T21:41:57Z,4060745761,178,,4058759797,141,91.4,4058759799,212,7.8,4058759793,56,Back,4058759795,140,29.0,4058759801,213,6.2,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512745371,68,4,1,5,3,7h7eg7q7dbwvzww78h9d5eh0h,1,33.7,92.2,2023-02-26T13:06:23.333Z,2023-02-26T21:42:07Z,4058759869,233,45,4058759873,286,,4058759855,13,,4058759859,152,,4058759857,56,Back,4058759863,265,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
