id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2519906017,27,1,1,1,55,4ku8o6uf87yd8iecdalipo6wd,1,34.9,0,2023-03-13T20:02:27.524Z,2023-03-14T07:06:00Z,4096675289,56,Back,4096675287,107,,4096675295,212,10.8,4096675291,140,27.4,4096675297,213,2.4,4096675293,141,8.9,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906043,28,1,1,1,58,4ku8o6uf87yd8iecdalipo6wd,1,27.4,12.1,2023-03-13T20:02:29.962Z,2023-03-14T07:06:04Z,4096675437,213,1.6,4097322363,178,,4096675435,212,24.5,4096675431,141,48.0,4096675427,56,Back,4096675429,140,25.9,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906071,29,1,1,2,1,4ku8o6uf87yd8iecdalipo6wd,1,26.5,55,2023-03-13T20:02:32.921Z,2023-03-14T07:06:08Z,4096675567,212,16.2,4096675569,213,1.2,4096675563,140,32.0,4097322491,178,,4096675561,56,Back,4096675565,141,77.3,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906117,30,1,1,2,4,4ku8o6uf87yd8iecdalipo6wd,0,38.5,85.8,2023-03-13T20:02:35.616Z,2023-03-14T07:06:11Z,4096675807,140,89.6,4096675813,213,0.2,4096675809,141,100.0,4096675815,1,,4096675811,212,54.7,4096675805,56,Left,4097322589,178,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906133,29,5,1,2,10,7h7eg7q7dbwvzww78h9d5eh0h,1,9.8,-0.7,2023-03-13T20:02:42.323Z,2023-03-14T07:06:15Z,4096675867,56,Back,4096675869,347,,4096675875,233,31,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906119,31,5,1,2,10,4ku8o6uf87yd8iecdalipo6wd,0,90.2,100.7,2023-03-13T20:02:42.323Z,2023-03-14T07:06:15Z,4096675881,233,29,4096675817,56,Left,4096675819,347,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906231,30,1,1,2,28,7h7eg7q7dbwvzww78h9d5eh0h,1,11.8,0,2023-03-13T20:03:00.580Z,2023-03-14T07:06:19Z,4096676361,140,25.9,4096676365,212,15.5,4096676359,56,Back,4096676357,107,,4096676367,213,0.3,4096676363,141,5.5,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906233,31,1,1,2,29,7h7eg7q7dbwvzww78h9d5eh0h,0,26.2,5.6,2023-03-13T20:03:01.591Z,2023-03-14T07:06:23Z,4096676373,140,23.9,4097322869,178,,4096676379,213,2.1,4096676377,212,4.7,4096676371,56,Back,4096676375,141,11.5,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906237,32,49,1,2,30,4ku8o6uf87yd8iecdalipo6wd,1,78.5,86.4,2023-03-13T20:03:02.362Z,2023-03-14T07:06:26Z,,,,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906243,33,1,1,2,30,4ku8o6uf87yd8iecdalipo6wd,0,78.5,86.4,2023-03-13T20:03:02.417Z,2023-03-14T07:06:29Z,4097322997,178,,4096676401,56,Left,4096676405,141,84.4,4096676403,140,75.8,4096676409,213,3.6,4096676407,212,3.1,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906251,32,61,1,2,31,7h7eg7q7dbwvzww78h9d5eh0h,1,24,15.8,2023-03-13T20:03:02.640Z,2023-03-14T07:07:34Z,4097324285,21,,4097324287,178,,4096676431,56,Back,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906265,34,1,1,2,33,4ku8o6uf87yd8iecdalipo6wd,1,72.2,75.3,2023-03-13T20:03:04.642Z,2023-03-14T07:07:40Z,4096676483,212,4.3,4096676485,213,4.4,4096676481,141,69.3,4097324405,178,,4096676479,140,71.0,4096676477,56,Center,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906273,35,1,1,2,33,4ku8o6uf87yd8iecdalipo6wd,1,71,69.3,2023-03-13T20:03:04.991Z,2023-03-14T07:07:46Z,4097324503,178,,4096676507,140,78.0,4096676513,213,0.5,4096676509,141,74.6,4096676505,56,Center,4096676511,212,8.2,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906281,36,1,1,2,34,4ku8o6uf87yd8iecdalipo6wd,1,78,74.6,2023-03-13T20:03:05.734Z,2023-03-14T07:07:51Z,4096676569,156,,4096676555,140,72.5,4096676561,213,2.8,4096676557,141,77.7,4097324593,178,,4096676559,212,6.1,4096676553,56,Center,,,,b37h0rc96jh4e34x6iru2plud,M. Depay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906285,37,1,1,2,34,4ku8o6uf87yd8iecdalipo6wd,1,72.5,77.7,2023-03-13T20:03:06.307Z,2023-03-14T07:07:54Z,4096676575,141,85.9,4096676571,56,Left,4096676577,212,8.7,4096676573,140,78.8,4096676579,213,0.7,4097324641,178,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906297,38,1,1,2,36,4ku8o6uf87yd8iecdalipo6wd,0,78.8,85.9,2023-03-13T20:03:07.951Z,2023-03-14T07:07:58Z,4096676633,213,5.4,4096676625,56,Center,4097324711,178,,4096676631,212,13.7,4096676627,140,87.0,4096676629,141,70.2,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906311,39,8,1,2,37,4ku8o6uf87yd8iecdalipo6wd,1,85.3,76.1,2023-03-13T20:03:08.808Z,2023-03-14T07:08:35Z,4096676699,56,Center,4097152503,385,,4097325005,178,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906319,33,49,1,2,38,7h7eg7q7dbwvzww78h9d5eh0h,1,10.9,40.6,2023-03-13T20:03:10.271Z,2023-03-14T07:08:42Z,,,,,,,,,,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906327,34,12,1,2,38,7h7eg7q7dbwvzww78h9d5eh0h,1,10.9,40.6,2023-03-13T20:03:10.317Z,2023-03-14T07:08:45Z,4096676743,56,Back,4096676749,212,34.9,4096676747,141,25.1,4097325543,178,,4096676751,213,6.0,4096676745,140,42.6,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906329,40,49,1,2,40,4ku8o6uf87yd8iecdalipo6wd,1,60.1,65.3,2023-03-13T20:03:11.911Z,2023-03-14T07:09:02Z,,,,,,,,,,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906343,41,1,1,2,42,4ku8o6uf87yd8iecdalipo6wd,1,56.6,59.6,2023-03-13T20:03:13.918Z,2023-03-14T07:09:15Z,4097325943,178,,4096676815,140,56.8,4096676821,213,4.7,4096676817,141,35.7,4096676813,56,Center,4096676819,212,16.3,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906357,42,1,1,2,44,4ku8o6uf87yd8iecdalipo6wd,1,57.9,32.9,2023-03-13T20:03:16.415Z,2023-03-14T07:09:19Z,4097326007,178,,4096676919,213,2.2,4096676913,140,42.3,4096676917,212,27.6,4096676911,56,Back,4096676915,141,65.5,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906369,43,1,1,2,46,4ku8o6uf87yd8iecdalipo6wd,1,43,67.1,2023-03-13T20:03:18.373Z,2023-03-14T07:09:24Z,4097326051,178,,4096676975,140,52.8,4096676979,212,13.3,4096676973,56,Left,4096676977,141,79.6,4096676981,213,0.7,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906383,44,1,1,2,48,4ku8o6uf87yd8iecdalipo6wd,1,53.5,82.1,2023-03-13T20:03:20.429Z,2023-03-14T07:09:28Z,4096677045,56,Left,4096677051,212,17.7,4096677047,140,67.2,4096677053,213,0.6,4096677049,141,97.3,4097326117,178,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906405,45,1,1,2,50,4ku8o6uf87yd8iecdalipo6wd,1,67.2,97.3,2023-03-13T20:03:21.839Z,2023-03-14T07:09:32Z,4096677121,141,94.9,4096677125,213,3.4,4097326195,178,,4096677119,140,61.8,4096677123,212,5.9,4096677117,56,Left,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906409,46,1,1,2,51,4ku8o6uf87yd8iecdalipo6wd,1,61.6,94.4,2023-03-13T20:03:23.476Z,2023-03-14T07:09:36Z,4097326253,178,,4096677137,141,85.8,4096677133,56,Left,4096677139,212,5.9,4096677135,140,61.9,4096677141,213,4.8,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906415,47,1,1,2,52,4ku8o6uf87yd8iecdalipo6wd,1,61.9,85.8,2023-03-13T20:03:24.260Z,2023-03-14T07:09:41Z,4096677193,212,3.5,4096677189,140,64.5,4096677187,56,Left,4096677195,213,0.7,4096677191,141,89.1,4097326329,178,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906429,48,1,1,2,53,4ku8o6uf87yd8iecdalipo6wd,1,63.4,87.3,2023-03-13T20:03:24.785Z,2023-03-14T07:09:49Z,4096677267,213,4.2,4096677263,141,55.5,4096677261,140,51.6,4096677265,212,24.9,4096677259,56,Center,4097326485,178,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906449,49,1,1,2,55,4ku8o6uf87yd8iecdalipo6wd,1,51.5,51.2,2023-03-13T20:03:27.432Z,2023-03-14T07:09:53Z,4097326561,178,,4096677385,141,9.2,4096677381,56,Right,4096677387,212,31.7,4096677389,213,5.2,4096677383,140,64.7,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906461,50,1,1,2,58,4ku8o6uf87yd8iecdalipo6wd,1,66.4,6.6,2023-03-13T20:03:30.394Z,2023-03-14T07:09:56Z,4096677465,140,66.5,4097326629,178,,4096677471,213,1.6,4096677467,141,14.7,4096677463,56,Right,4096677469,212,5.5,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906471,51,1,1,3,1,4ku8o6uf87yd8iecdalipo6wd,1,67.2,18.2,2023-03-13T20:03:32.838Z,2023-03-14T07:10:03Z,4096677519,56,Center,4096677527,213,0.3,4096677523,141,21.8,4097326755,178,,4096677525,212,8.3,4096677521,140,74.8,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906481,52,1,1,3,1,4ku8o6uf87yd8iecdalipo6wd,1,74.8,21.8,2023-03-13T20:03:33.472Z,2023-03-14T07:10:07Z,4096677581,212,7.5,4096677579,141,23.6,4096677577,140,67.8,4096677575,56,Center,4096677583,213,3.0,4097326851,178,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906491,53,1,1,3,3,4ku8o6uf87yd8iecdalipo6wd,1,67.8,25.1,2023-03-13T20:03:34.968Z,2023-03-14T07:10:10Z,4097326937,178,,4096677631,56,Center,4096677635,141,46.4,4096677633,140,70.9,4096677639,213,1.3,4096677637,212,14.8,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906505,54,1,1,3,4,4ku8o6uf87yd8iecdalipo6wd,1,70.9,46.4,2023-03-13T20:03:35.946Z,2023-03-14T07:10:15Z,4096677721,140,66.8,4097327005,178,,4096677725,212,9.0,4096677723,141,34.8,4096677719,56,Center,4096677727,213,4.2,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906521,55,2,1,3,6,4ku8o6uf87yd8iecdalipo6wd,1,68.8,33.4,2023-03-13T20:03:37.890Z,2023-03-14T07:10:18Z,4097327103,178,,4096677793,56,Center,4096677797,141,24.6,4096677953,7,ieu0x9fy8hpqyztdjg8bgpnt,4096677795,140,81.6,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906543,35,55,1,3,6,7h7eg7q7dbwvzww78h9d5eh0h,1,25.5,69.5,2023-03-13T20:03:37.891Z,2023-03-14T07:10:18Z,,,,,,,,,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906723,36,1,1,3,28,7h7eg7q7dbwvzww78h9d5eh0h,1,6.7,52.5,2023-03-13T20:04:00.077Z,2023-03-14T07:10:25Z,4096678807,241,,4096678817,213,5.2,4096678813,141,39.4,4096678809,56,Back,4097327205,178,,4096678815,212,10.0,4096678805,5,,4096678811,140,11.1,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906731,37,1,1,3,30,7h7eg7q7dbwvzww78h9d5eh0h,1,13.2,39.5,2023-03-13T20:04:02.011Z,2023-03-14T07:10:29Z,4097327273,178,,4096678877,141,59.0,4096678879,212,13.3,4096678873,56,Back,4096678881,213,1.5,4096678875,140,13.7,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906745,38,1,1,3,32,7h7eg7q7dbwvzww78h9d5eh0h,1,14,58.8,2023-03-13T20:04:03.697Z,2023-03-14T07:10:33Z,4096678975,212,21.5,4096678971,140,26.6,4097327303,178,,4096678969,56,Back,4096678977,213,0.9,4096678973,141,83.7,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906827,39,1,1,3,34,7h7eg7q7dbwvzww78h9d5eh0h,1,26.6,85.7,2023-03-13T20:04:06.336Z,2023-03-14T07:10:37Z,4096679383,140,39.2,4096679387,212,14.0,4096679391,213,0.3,4097327351,178,,4096679385,141,92.6,4096679381,56,Back,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906831,40,4,1,3,36,7h7eg7q7dbwvzww78h9d5eh0h,1,40,93.4,2023-03-13T20:04:08.040Z,2023-03-14T07:10:47Z,4096679407,295,,4096679409,56,Back,4096679413,286,,4096679415,233,56,4096679411,152,,4096679405,13,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906803,56,4,1,3,36,4ku8o6uf87yd8iecdalipo6wd,0,60,6.6,2023-03-13T20:04:08.041Z,2023-03-14T07:10:47Z,4096679271,295,,4096679275,152,,4097327429,178,,4096679269,13,,4096679423,233,40,4096679277,285,,4096679273,56,Right,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906895,41,1,1,3,48,7h7eg7q7dbwvzww78h9d5eh0h,1,38.1,92.1,2023-03-13T20:04:20.141Z,2023-03-14T07:11:06Z,4096679725,56,Back,4096679721,5,,4096679733,213,4.2,4097327715,178,,4096679875,189,,4096679723,152,,4096679729,141,69.2,4096679727,140,30.3,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,4096679731,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906905,42,1,1,3,49,7h7eg7q7dbwvzww78h9d5eh0h,1,29.1,66,2023-03-13T20:04:20.705Z,2023-03-14T07:11:19Z,4097327743,178,,4096679791,213,4.9,4096679787,141,22.3,4096679783,56,Back,4096679789,212,30.2,4096679785,140,34.4,4096679897,189,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906913,43,1,1,3,51,7h7eg7q7dbwvzww78h9d5eh0h,1,34.4,22.3,2023-03-13T20:04:23.385Z,2023-03-14T07:11:25Z,4096679841,140,26.2,4096679845,212,9.8,4096679839,56,Back,4096679843,141,29.3,4097327945,178,,4096679847,213,2.6,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906961,44,1,1,3,56,7h7eg7q7dbwvzww78h9d5eh0h,1,25.5,33.4,2023-03-13T20:04:28.450Z,2023-03-14T07:11:50Z,4096680069,56,Back,4097328405,178,,4096680081,213,1.3,4096680741,189,,4096680073,140,31.6,4096680079,212,26.6,4096680077,141,71.3,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906969,45,1,1,3,58,7h7eg7q7dbwvzww78h9d5eh0h,1,31.6,71.3,2023-03-13T20:04:30.021Z,2023-03-14T07:11:56Z,4096680131,212,7.9,4096680127,140,25.0,4096680129,141,77.0,4096680133,213,2.6,4096680125,56,Back,4097328503,178,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519906983,46,1,1,3,59,7h7eg7q7dbwvzww78h9d5eh0h,1,25,77,2023-03-13T20:04:31.292Z,2023-03-14T07:12:01Z,4096680209,141,61.1,4096680213,213,4.3,4096680207,140,20.2,4097328573,178,,4096680205,56,Back,4096680211,212,11.9,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907005,47,1,1,4,1,7h7eg7q7dbwvzww78h9d5eh0h,1,20.2,61.1,2023-03-13T20:04:32.754Z,2023-03-14T07:12:09Z,4096680307,140,10.2,4096680309,141,47.8,4096680313,213,3.9,4097328699,178,,4096680311,212,13.9,4096680305,56,Back,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907043,48,1,1,4,4,7h7eg7q7dbwvzww78h9d5eh0h,0,8.5,43,2023-03-13T20:04:35.697Z,2023-03-14T07:12:13Z,4096680481,213,5.6,4096680473,56,Back,4096680479,212,41.0,4096680477,141,6.5,4097328785,178,,4096680475,140,39.6,4096680471,155,,4096680483,1,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907049,57,8,1,4,7,4ku8o6uf87yd8iecdalipo6wd,1,60.8,92.3,2023-03-13T20:04:39.221Z,2023-03-14T07:13:46Z,4097152985,383,,4097329023,178,,4096680497,56,Left,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907065,58,49,1,4,9,4ku8o6uf87yd8iecdalipo6wd,1,66.8,90.3,2023-03-13T20:04:40.926Z,2023-03-14T07:12:36Z,,,,,,,,,,,,,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907075,59,1,1,4,10,4ku8o6uf87yd8iecdalipo6wd,0,66.8,90.3,2023-03-13T20:04:42.269Z,2023-03-14T07:12:39Z,4096680601,212,18.2,4096680593,56,Center,4096680597,141,67.7,4096680603,213,5.3,4097329295,178,,4096680591,155,,4096680595,140,76.0,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907077,49,49,1,4,12,7h7eg7q7dbwvzww78h9d5eh0h,1,24.1,30.1,2023-03-13T20:04:44.073Z,2023-03-14T07:12:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907109,50,1,1,4,13,7h7eg7q7dbwvzww78h9d5eh0h,1,22.6,29.2,2023-03-13T20:04:44.975Z,2023-03-14T07:12:50Z,4096680735,213,2.9,4096680731,141,36.1,4096680729,140,4.9,4096680727,56,Back,4097329449,178,,4096680733,212,19.2,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907153,51,1,1,4,15,7h7eg7q7dbwvzww78h9d5eh0h,1,4,35.1,2023-03-13T20:04:47.576Z,2023-03-14T07:12:56Z,4097329523,178,,4096680957,213,6.2,4096680947,157,,4096680953,141,30.5,4096680959,1,,4096680949,56,Back,4096680951,140,29.9,4096680955,212,27.4,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907161,52,1,1,4,20,7h7eg7q7dbwvzww78h9d5eh0h,0,32.1,32,2023-03-13T20:04:51.856Z,2023-03-14T07:13:04Z,4096680993,141,40.7,4096680997,213,0.3,4097329697,178,,4096680987,3,,4096680989,56,Back,4096680991,140,49.4,4096680995,212,19.1,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907167,60,49,1,4,22,4ku8o6uf87yd8iecdalipo6wd,1,53,58.6,2023-03-13T20:04:54.378Z,2023-03-14T07:13:13Z,,,,,,,,,,,,,,,,,,,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907173,61,1,1,4,22,4ku8o6uf87yd8iecdalipo6wd,1,53,58.6,2023-03-13T20:04:54.476Z,2023-03-14T07:13:16Z,4096681033,212,6.4,4097329959,178,,4096681035,213,1.3,4096681031,141,67.6,4096681027,56,Center,4096681029,140,54.8,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907205,62,1,1,4,23,4ku8o6uf87yd8iecdalipo6wd,1,54.8,67.6,2023-03-13T20:04:55.520Z,2023-03-14T07:13:19Z,4096681175,140,24.4,4096681177,141,69.0,4096681173,56,Back,4096681179,212,31.9,4097330023,178,,4096681181,213,3.1,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907245,63,1,1,4,27,4ku8o6uf87yd8iecdalipo6wd,1,23.4,69,2023-03-13T20:04:59.007Z,2023-03-14T07:13:22Z,4096681339,140,9.1,4096681349,213,4.0,4096681335,56,Back,4097330087,178,,4096681345,212,24.2,4096681341,141,41.1,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907265,64,1,1,4,31,4ku8o6uf87yd8iecdalipo6wd,0,13,33.8,2023-03-13T20:05:03.170Z,2023-03-14T07:13:26Z,4096681461,1,,4096681453,140,44.9,4096681459,213,5.9,4096681449,155,,4096681457,212,36.7,4096681451,56,Back,4096681455,141,11.8,4097330157,178,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907275,53,44,1,4,33,7h7eg7q7dbwvzww78h9d5eh0h,1,56.4,89.1,2023-03-13T20:05:05.272Z,2023-03-14T10:11:03Z,4096681515,56,Left,4096681543,233,65,4096681517,286,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519907269,65,44,1,4,33,4ku8o6uf87yd8iecdalipo6wd,0,43.6,10.9,2023-03-13T20:05:05.273Z,2023-03-14T07:13:31Z,4096681481,285,,4096681565,233,53,4096681479,56,Back,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
