id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/17/value,assist
2533205311,139,1,1,14,58,3budh3j9xivsid3ptm8ptpy4k,1,78.7,2.5,2023-04-14T19:15:16.790Z,2023-04-15T09:37:19Z,4189332347,178,,4188061131,140,67.6,4188061129,56,Right,4188061133,141,15.9,4188061135,212,14.8,4188061137,213,2.5,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533205337,140,1,1,15,2,3budh3j9xivsid3ptm8ptpy4k,0,62.9,23.1,2023-04-14T19:15:20.444Z,2023-04-15T09:37:21Z,4188061305,155,,4188061307,56,Center,4188061311,141,62.0,4188061317,1,,4188061309,140,87.5,4188061313,212,37.0,4189332351,178,,4188061315,213,0.8,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533205369,149,12,1,15,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,9.1,33.6,2023-04-14T19:15:22.034Z,2023-04-15T09:37:31Z,4189332387,388,,4188061479,212,26.4,4188061503,15,,4188061475,140,34.2,4188061473,56,Back,4188061481,213,6.2,4188061477,141,31.2,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533205449,141,1,1,15,6,3budh3j9xivsid3ptm8ptpy4k,0,62.3,59.3,2023-04-14T19:15:24.646Z,2023-04-15T09:37:38Z,4188061997,1,,4189332459,178,,4188061995,213,6.0,4188061989,140,100.0,4188061993,212,42.1,4188061987,56,Center,4188061985,157,,4188061991,141,42.4,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533205451,142,5,1,15,11,3budh3j9xivsid3ptm8ptpy4k,0,100.9,45.8,2023-04-14T19:15:29.216Z,2023-04-15T09:38:01Z,4188062091,233,150,4188062005,56,Center,4188062007,346,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533205405,150,5,1,15,11,2l0ldgiwsgb8d6y3z0sfgjzyj,1,-0.9,54.2,2023-04-14T19:15:29.216Z,2023-04-15T09:38:02Z,4188061693,346,,4188061689,56,Back,4188062041,233,142,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533205985,151,1,1,15,33,2l0ldgiwsgb8d6y3z0sfgjzyj,0,3.8,50,2023-04-14T19:15:51.754Z,2023-04-15T09:38:08Z,4188064929,140,59.0,4188064939,74,,4188064931,141,82.7,4188064937,1,,4188064927,56,Left,4188064923,124,,4188064935,213,0.4,4188064933,212,62.1,15no5m0njma23gf0ygu9agt05,Aitor Fernández,4188064925,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206089,144,1,1,15,37,3budh3j9xivsid3ptm8ptpy4k,1,33.7,26.8,2023-04-14T19:15:55.129Z,2023-04-15T09:38:17Z,4188065497,140,38.2,4189332871,388,,4188065493,3,,4188065495,56,Back,4188065503,213,6.1,4188065501,212,4.8,4188065499,141,25.2,,,,lp63o37czdwete0smmu62k89,A. Mumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206097,145,49,1,15,42,3budh3j9xivsid3ptm8ptpy4k,1,38,25.2,2023-04-14T19:16:00.193Z,2023-04-15T09:39:22Z,,,,,,,,,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206117,146,50,1,15,42,3budh3j9xivsid3ptm8ptpy4k,1,39.8,28.1,2023-04-14T19:16:00.237Z,2023-04-15T09:39:06Z,4188065915,233,152,4188065641,286,,4188065639,56,Back,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206155,152,7,1,15,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,60.2,71.9,2023-04-14T19:16:00.913Z,2023-04-15T09:39:28Z,4188719099,383,,4188065843,56,Center,4188065845,285,,4188065903,233,146,4189333843,178,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206161,153,49,1,15,44,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.1,68.7,2023-04-14T19:16:01.930Z,2023-04-15T09:39:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206195,154,1,1,15,44,2l0ldgiwsgb8d6y3z0sfgjzyj,1,58.1,68.7,2023-04-14T19:16:01.957Z,2023-04-15T09:39:41Z,4188066055,140,52.5,4188066053,56,Center,4188066063,141,68.8,4189334127,178,,4188066077,213,3.1,4188066069,212,5.9,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206239,155,1,1,15,47,2l0ldgiwsgb8d6y3z0sfgjzyj,1,52.5,69,2023-04-14T19:16:05.400Z,2023-04-15T09:39:55Z,4188066295,141,75.9,4188066293,140,62.8,4188066297,212,11.8,4189334323,178,,4188066291,56,Center,4188066299,213,0.4,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206305,156,1,1,15,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,63.4,77.2,2023-04-14T19:16:07.086Z,2023-04-15T09:40:00Z,4188066609,213,1.3,4188066601,56,Left,4188066605,141,95.4,4188066603,140,67.3,4188066607,212,13.0,4189334423,178,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206347,157,1,1,15,52,2l0ldgiwsgb8d6y3z0sfgjzyj,1,66.1,95.4,2023-04-14T19:16:10.090Z,2023-04-15T09:40:03Z,4188066831,212,9.3,4188066829,141,95.7,4189334443,178,,4188066833,213,3.1,4188066825,56,Left,4188066827,140,57.2,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206387,158,1,1,15,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,57.2,93.3,2023-04-14T19:16:11.833Z,2023-04-15T09:40:07Z,4188067037,141,89.0,4189334509,178,,4188067033,56,Back,4188067035,140,44.3,4188067039,212,13.9,4188067041,213,3.4,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206467,159,1,1,15,56,2l0ldgiwsgb8d6y3z0sfgjzyj,0,44.9,76.7,2023-04-14T19:16:14.201Z,2023-04-15T09:40:11Z,4188067435,155,,4189334565,178,,4188067447,140,96.4,4188067461,213,5.5,4188067459,212,76.0,4188067441,56,Right,4188067439,196,,4188067465,1,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,4188067453,141,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206545,147,5,1,16,1,3budh3j9xivsid3ptm8ptpy4k,1,6.2,101.8,2023-04-14T19:16:19.284Z,2023-04-15T09:40:13Z,4188067885,56,Back,4188067891,233,160,4188067887,347,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206471,160,5,1,16,1,2l0ldgiwsgb8d6y3z0sfgjzyj,0,93.8,-1.8,2023-04-14T19:16:19.284Z,2023-04-15T09:40:13Z,4188067479,56,Right,4188067481,347,,4188067917,233,147,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533206953,148,1,1,16,18,3budh3j9xivsid3ptm8ptpy4k,0,13.4,100,2023-04-14T19:16:35.911Z,2023-04-15T09:40:18Z,4188070045,141,93.6,4188070043,140,29.6,4188070047,212,17.8,4188070041,56,Back,4188070039,107,,4188070049,213,6.0,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207045,162,1,1,16,19,2l0ldgiwsgb8d6y3z0sfgjzyj,1,59.4,13.1,2023-04-14T19:16:37.729Z,2023-04-15T09:40:31Z,4188070465,212,13.6,4188070463,141,22.1,4188070455,56,Center,4188070453,3,,4188070467,213,0.5,4188070459,140,71.0,4189334971,388,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207049,163,1,1,16,21,2l0ldgiwsgb8d6y3z0sfgjzyj,0,71,22.1,2023-04-14T19:16:39.351Z,2023-04-15T09:40:36Z,4188070513,56,Right,4189335061,178,,4188070515,140,76.5,4188070509,3,,4188070517,141,18.8,4188070519,212,6.2,4188070511,168,,4188070521,213,5.9,eqw6fu3no9qxejk17tqgeey5m,Pablo Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207079,149,1,1,16,22,3budh3j9xivsid3ptm8ptpy4k,1,22.4,82.6,2023-04-14T19:16:40.401Z,2023-04-15T09:40:45Z,4188070677,213,4.5,4188070675,212,9.7,4188070673,141,68.7,4189335151,178,,4188070669,56,Back,4188070667,3,,4188070671,140,20.5,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207117,150,1,1,16,24,3budh3j9xivsid3ptm8ptpy4k,1,20.6,68.5,2023-04-14T19:16:41.863Z,2023-04-15T09:40:48Z,4188070879,140,7.5,4188070885,213,3.9,4188070883,212,18.5,4188070881,141,50.3,4189335207,178,,4188070877,56,Back,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207213,151,1,1,16,26,3budh3j9xivsid3ptm8ptpy4k,0,7.5,50.3,2023-04-14T19:16:43.994Z,2023-04-15T09:40:52Z,4188071525,213,0.5,4188071515,157,,4188071523,212,70.2,4188071517,56,Left,4188071527,1,,4188071521,141,100.0,4188071519,140,65.5,4189335289,178,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207217,152,5,1,16,32,3budh3j9xivsid3ptm8ptpy4k,0,67.2,101,2023-04-14T19:16:50.270Z,2023-04-15T09:40:55Z,4188072331,233,164,4188071543,347,,4188071541,56,Left,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207339,164,5,1,16,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,32.8,-1,2023-04-14T19:16:50.270Z,2023-04-15T09:40:55Z,4188072229,347,,4188072227,56,Back,4188072279,233,152,,,,,,,,,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207595,165,1,1,16,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,34.8,0,2023-04-14T19:17:04.623Z,2023-04-15T09:40:59Z,4188073643,141,8.7,4188073645,212,20.1,4188073637,107,,4188073649,213,0.3,4188073639,56,Right,4188073641,140,52.8,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207621,166,1,1,16,49,2l0ldgiwsgb8d6y3z0sfgjzyj,1,42.5,6.4,2023-04-14T19:17:07.597Z,2023-04-15T09:41:02Z,4188073811,56,Back,4188073819,212,9.4,4189335547,178,,4188073823,213,3.1,4188073813,140,33.6,4188073817,141,7.0,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207631,167,1,1,16,50,2l0ldgiwsgb8d6y3z0sfgjzyj,0,33.6,7,2023-04-14T19:17:08.572Z,2023-04-15T09:41:05Z,4188073887,141,7.6,4188073885,140,36.2,4188073881,157,,4188073893,1,,4188074001,286,,4188073889,212,2.8,4188073995,236,,4189335589,178,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,4188073891,213,4188073997,233,153,0.1,4188073883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207647,153,74,1,16,50,3budh3j9xivsid3ptm8ptpy4k,1,63,93.6,2023-04-14T19:17:08.621Z,2023-04-15T09:41:07Z,4188073967,56,Left,4188074059,233,167,4189335615,178,,4188073969,285,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207663,154,5,1,16,51,3budh3j9xivsid3ptm8ptpy4k,0,60.4,101.8,2023-04-14T19:17:09.186Z,2023-04-15T09:41:12Z,4188074077,56,Left,4188074079,347,,4188074901,233,168,,,,,,,,,,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533207799,168,5,1,16,51,2l0ldgiwsgb8d6y3z0sfgjzyj,1,39.6,-1.8,2023-04-14T19:17:09.186Z,2023-04-15T09:41:11Z,4188074877,233,154,4188074855,347,,4188074853,56,Back,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208119,169,1,1,17,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,41.6,0,2023-04-14T19:17:28.281Z,2023-04-15T09:41:21Z,4188076577,141,28.3,4188076581,213,0.7,4188076569,107,,4188076575,140,63.3,4188076573,56,Center,4188076583,1,,4188076579,212,30.4,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208121,155,45,1,17,14,3budh3j9xivsid3ptm8ptpy4k,0,29.4,66.2,2023-04-14T19:17:32.434Z,2023-04-15T09:41:31Z,4188076589,285,,4188076693,233,170,4188076587,56,Back,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208133,170,3,1,17,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,70.6,33.8,2023-04-14T19:17:32.434Z,2023-04-15T09:41:30Z,4189336037,178,,4188076655,286,,4188076685,233,155,4188076653,56,Center,4188721101,464,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208215,171,1,1,17,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,68.8,37.7,2023-04-14T19:17:33.819Z,2023-04-15T09:41:34Z,4188077137,56,Center,4188077147,213,1.7,4188077143,212,28.1,4189336083,178,,4188077139,140,66.0,4188077141,141,78.8,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208297,172,1,1,17,21,2l0ldgiwsgb8d6y3z0sfgjzyj,1,70.3,70.2,2023-04-14T19:17:39.778Z,2023-04-15T09:41:39Z,4188077621,212,16.1,4188077619,141,66.0,4189336189,178,,4188077615,56,Center,4188077623,213,6.1,4188077617,140,85.4,,,,,,,96cbv23es0gucmd2v0qvk3iwa,A. Ezzalzouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208323,173,3,1,17,23,2l0ldgiwsgb8d6y3z0sfgjzyj,0,87.6,67.2,2023-04-14T19:17:41.620Z,2023-04-15T09:41:44Z,4188078185,233,156,4188077733,56,Center,4188077735,286,,4189336313,178,,4188721545,464,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208379,156,7,1,17,24,3budh3j9xivsid3ptm8ptpy4k,0,12.4,32.8,2023-04-14T19:17:41.963Z,2023-04-15T09:41:53Z,4188078123,233,173,4189336479,178,,4188721663,383,,4188078027,56,Back,4188078031,285,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208407,174,61,1,17,24,2l0ldgiwsgb8d6y3z0sfgjzyj,1,93.9,66.7,2023-04-14T19:17:42.007Z,2023-04-15T09:42:10Z,4189336793,178,,4188078157,56,Center,,,,,,,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208425,157,5,1,17,27,3budh3j9xivsid3ptm8ptpy4k,1,-0.8,33.7,2023-04-14T19:17:44.845Z,2023-04-15T09:42:24Z,4188078247,56,Back,4188078289,233,175,4188078249,346,,,,,,,,,,,,,,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533208427,175,5,1,17,27,2l0ldgiwsgb8d6y3z0sfgjzyj,0,100.8,66.3,2023-04-14T19:17:44.845Z,2023-04-15T09:42:24Z,4188078255,56,Center,4188078325,233,157,4188078257,346,,,,,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209115,158,1,1,17,51,3budh3j9xivsid3ptm8ptpy4k,0,4.3,46.3,2023-04-14T19:18:09.711Z,2023-04-15T09:42:51Z,4188081889,141,32.1,4188081895,213,6.1,4188081907,74,,4188081893,212,57.6,4188081883,56,Center,4188081899,1,,4188081885,140,58.4,4188081879,124,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209109,176,44,1,17,54,2l0ldgiwsgb8d6y3z0sfgjzyj,1,38.8,67.1,2023-04-14T19:18:12.760Z,2023-04-15T11:06:42Z,4188081827,285,,4188081825,56,Back,4188082173,233,159,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209127,159,44,1,17,54,3budh3j9xivsid3ptm8ptpy4k,0,61.2,32.9,2023-04-14T19:18:12.761Z,2023-04-15T09:42:55Z,4188081959,286,,4188081957,56,Center,4188082219,233,176,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209133,177,1,1,17,55,2l0ldgiwsgb8d6y3z0sfgjzyj,0,35.5,66.8,2023-04-14T19:18:12.817Z,2023-04-15T11:06:42Z,4188081991,141,43.9,4189337639,388,,4188081985,3,,4188081987,56,Back,4188081989,140,47.9,4188081993,212,20.3,4188081997,213,5.4,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209199,160,1,1,17,57,3budh3j9xivsid3ptm8ptpy4k,1,48.4,50.9,2023-04-14T19:18:15.577Z,2023-04-15T09:43:04Z,4188082403,56,Center,4188082405,140,56.8,4188082407,141,46.0,4189337743,178,,4188082409,212,9.4,4188082413,213,5.9,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209327,161,1,1,17,59,3budh3j9xivsid3ptm8ptpy4k,1,62.2,56,2023-04-14T19:18:17.646Z,2023-04-15T09:43:09Z,4188083127,56,Left,4188083137,1,,4188083133,212,36.5,4188083135,213,0.7,4189337841,178,,4188083131,141,92.1,4188083129,140,87.9,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209369,162,1,1,18,7,3budh3j9xivsid3ptm8ptpy4k,1,90.8,88.6,2023-04-14T19:18:25.055Z,2023-04-15T09:43:17Z,4189337961,178,,4188083417,212,15.1,4188083393,140,83.3,4188083373,56,Center,4188083407,141,69.6,4188083421,213,4.2,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209379,163,61,1,18,8,3budh3j9xivsid3ptm8ptpy4k,1,83.1,70.3,2023-04-14T19:18:26.061Z,2023-04-15T09:43:23Z,4188083453,56,Center,4189338033,178,,,,,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533463175,954,67,1,18,9,3budh3j9xivsid3ptm8ptpy4k,1,78.8,65.3,2023-04-14T19:18:27.112Z,2023-04-15T11:06:43Z,4189431521,233,1036,,,,,,,,,,,,,,,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533463173,1036,67,1,18,9,2l0ldgiwsgb8d6y3z0sfgjzyj,0,21.2,34.7,2023-04-14T19:18:27.113Z,2023-04-15T10:37:01Z,4189431525,233,954,,,,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209405,164,1,1,18,9,3budh3j9xivsid3ptm8ptpy4k,1,82.4,64.9,2023-04-14T19:18:27.153Z,2023-04-15T11:06:43Z,4188083619,212,6.9,4188083621,213,1.7,4188083617,141,75.0,4188083613,56,Center,4188083615,140,81.6,4189338195,178,,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209413,165,50,1,18,10,3budh3j9xivsid3ptm8ptpy4k,1,79.6,67.8,2023-04-14T19:18:27.852Z,2023-04-15T09:43:37Z,4188087617,233,178,4188083665,286,,4188083663,56,Center,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209431,178,7,1,18,10,2l0ldgiwsgb8d6y3z0sfgjzyj,0,20.4,32.2,2023-04-14T19:18:27.872Z,2023-04-15T09:43:43Z,4188083775,56,Back,4189338257,178,,4188087571,285,,4188722949,383,,4188087579,233,165,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209461,166,1,1,18,12,3budh3j9xivsid3ptm8ptpy4k,1,78.7,79.1,2023-04-14T19:18:30.576Z,2023-04-15T09:43:52Z,4188083959,213,3.8,4188083953,141,74.8,4189338325,178,,4188083949,140,74.9,4188083957,212,4.9,4188083945,56,Center,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209545,167,1,1,18,13,3budh3j9xivsid3ptm8ptpy4k,1,74.8,77.5,2023-04-14T19:18:31.364Z,2023-04-15T09:44:10Z,4188084415,56,Left,4188084423,213,1.7,4188084417,140,72.8,4189338625,388,,4188084419,141,95.1,4188084421,212,12.2,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209441,179,43,1,18,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-04-14T19:18:31.548Z,2023-04-14T19:19:07Z,4188083819,56,Back,4188083821,285,0,4188087695,144,74,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209555,168,1,1,18,18,3budh3j9xivsid3ptm8ptpy4k,1,78.4,88.9,2023-04-14T19:18:35.971Z,2023-04-15T09:44:26Z,4189338901,178,,4188084469,141,97.1,4188084475,213,1.2,4188084473,212,6.1,4188084465,140,80.7,4188084463,56,Left,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209577,169,1,1,18,18,3budh3j9xivsid3ptm8ptpy4k,1,80.7,97.1,2023-04-14T19:18:36.533Z,2023-04-15T09:44:30Z,4188084599,213,3.5,4188084591,56,Left,4189338951,178,,4188084593,140,75.3,4188084595,141,93.9,4188084597,212,6.1,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209609,170,1,1,18,20,3budh3j9xivsid3ptm8ptpy4k,1,76.3,94.2,2023-04-14T19:18:37.920Z,2023-04-15T09:44:39Z,4188084811,140,78.0,4188084809,56,Left,4188084817,213,5.3,4189339023,178,,4188084813,141,90.5,4188084815,212,3.1,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209653,171,1,1,18,21,3budh3j9xivsid3ptm8ptpy4k,1,78,90.5,2023-04-14T19:18:39.458Z,2023-04-15T09:44:45Z,4188085089,141,83.5,4188085093,213,5.3,4188085087,140,80.9,4188085091,212,5.7,4189339077,178,,4188085085,56,Left,,,,,,,b5rea5r4h8bclpenau2au142x,Santi Comesaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533209701,172,1,1,18,22,3budh3j9xivsid3ptm8ptpy4k,1,80.9,83.5,2023-04-14T19:18:40.134Z,2023-04-15T09:45:02Z,4189339217,178,,4188085305,140,81.1,4188085303,56,Center,4188085307,141,72.4,4188085311,213,4.7,4188085309,212,7.6,4188086003,210,15,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
