id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2522714081,39,1,1,2,7,agh9ifb2mw3ivjusgedj7c3fe,1,57.1,67.7,2023-03-19T20:05:26.378Z,2023-03-20T09:26:58Z,4111514953,140,60.8,4111514951,56,Left,4111514959,213,1.2,4111514957,212,10.6,4111514955,141,82.2,4112526041,178,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714107,40,1,1,2,14,agh9ifb2mw3ivjusgedj7c3fe,1,77.6,85.4,2023-03-19T20:05:33.615Z,2023-03-20T09:27:01Z,4111515089,212,9.4,4111515091,213,3.3,4111515087,141,83.9,4111515083,56,Left,4111515085,140,68.7,4112526055,178,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714115,41,1,1,2,17,agh9ifb2mw3ivjusgedj7c3fe,1,68.7,83.9,2023-03-19T20:05:35.782Z,2023-03-20T09:27:06Z,4111515141,213,5.9,4111515135,140,78.3,4112526127,178,,4111515133,56,Center,4111515139,212,10.9,4111515137,141,77.7,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714119,42,1,1,2,17,agh9ifb2mw3ivjusgedj7c3fe,1,78.3,77.7,2023-03-19T20:05:36.609Z,2023-03-20T09:27:09Z,4112526195,178,,4111515165,156,,4111515155,212,9.6,4111515149,56,Left,4111515157,213,2.8,4111515153,141,83.0,4111515151,140,69.8,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714151,43,1,1,2,20,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,83.9,2023-03-19T20:05:38.986Z,2023-03-20T09:27:17Z,4111515315,213,4.1,4111515309,140,63.7,4111515307,56,Center,4112526265,178,,4111515311,141,71.7,4111515313,212,10.5,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714187,44,1,1,2,22,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,71,2023-03-19T20:05:41.701Z,2023-03-20T09:27:19Z,4111515505,212,9.1,4111515499,56,Left,4112526297,178,,4111515503,141,82.5,4111515501,140,69.6,4111515507,213,1.0,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714193,45,1,1,2,26,agh9ifb2mw3ivjusgedj7c3fe,1,71.5,78,2023-03-19T20:05:44.980Z,2023-03-20T09:27:34Z,4111515537,141,68.3,4111515539,212,7.0,4111516667,210,15,4111515533,56,Center,4112526363,178,,4111515541,213,5.0,4111515535,140,73.7,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714205,15,45,1,2,27,3kq9cckrnlogidldtdie2fkbl,0,27.2,37.4,2023-03-19T20:05:45.855Z,2023-03-20T09:27:30Z,4111515579,56,Back,4111515679,233,46,4111515581,285,,,,,,,,,,,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714215,46,3,1,2,27,agh9ifb2mw3ivjusgedj7c3fe,1,72.8,62.6,2023-03-19T20:05:45.855Z,2023-03-20T09:27:30Z,4111515661,233,15,4112526431,178,,4111515635,56,Center,4112025479,464,,4111515637,286,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714217,47,15,1,2,28,agh9ifb2mw3ivjusgedj7c3fe,1,74.2,55.2,2023-03-19T20:05:47.512Z,2023-03-20T09:27:34Z,4111515649,56,Center,4111516697,147,50.4,4111516689,102,52.9,4111516695,146,97.8,4111516681,77,,4111516693,215,,4112526499,178,,4111515647,18,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,4111516685,55,45,4111516745,233,4111516683,29,4111515645,22,,4111516691,103,24.1,4111516353,20,,16,,,,,,,,,,,,,,,,,,,,,,
2522714227,16,10,1,2,29,3kq9cckrnlogidldtdie2fkbl,1,2.6,49.3,2023-03-19T20:05:48.326Z,2023-03-20T09:27:39Z,4111516383,233,47,4111515705,56,Back,4111515699,173,,4112025961,378,,4111515703,182,,4111515869,179,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714271,48,1,1,2,35,agh9ifb2mw3ivjusgedj7c3fe,0,86.9,84.9,2023-03-19T20:05:54.680Z,2023-03-20T09:27:41Z,4111515947,213,4.9,4112026273,20,,4112026271,223,,4111515937,155,,4111515939,56,Center,4111515943,141,63.1,4111515935,2,,4112526585,178,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,4111515941,140,89.5,4111515945,212,,,,,,,,,,,,15.1,,,,,,,,,,,,,,,,,,,,,,
2522714277,17,12,1,2,36,3kq9cckrnlogidldtdie2fkbl,1,8.6,35.1,2023-03-19T20:05:55.180Z,2023-03-20T09:27:49Z,4111516015,213,1.4,4111516009,140,12.6,4111516007,56,Back,4112526669,178,,4111516023,15,,4111516011,141,73.8,4111516013,212,26.6,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714283,49,1,1,2,38,agh9ifb2mw3ivjusgedj7c3fe,0,87.1,30.5,2023-03-19T20:05:57.222Z,2023-03-20T09:27:57Z,4111516045,213,1.2,4111516039,140,90.0,4111516037,56,Center,4112526777,388,,4111516041,141,42.5,4111516043,212,8.7,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714295,18,12,1,2,39,3kq9cckrnlogidldtdie2fkbl,1,10,60.4,2023-03-19T20:05:58.538Z,2023-03-20T09:28:00Z,4111516107,140,28.9,4111516109,141,65.1,4111516113,213,0.2,4112526845,388,,4111516111,212,20.1,4111516105,56,Back,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714309,50,1,1,2,42,agh9ifb2mw3ivjusgedj7c3fe,1,66.2,38.2,2023-03-19T20:06:01.327Z,2023-03-20T09:28:09Z,4111516185,140,67.8,4111516187,141,32.0,4112526921,388,,4111516191,213,5.1,4111516189,212,4.5,4111516181,3,,4111516183,56,Center,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714313,51,1,1,2,43,agh9ifb2mw3ivjusgedj7c3fe,1,67.1,33.8,2023-03-19T20:06:01.838Z,2023-03-20T09:28:13Z,4112527029,178,,4111516215,140,68.4,4111516217,141,41.9,4111516219,212,5.7,4111516211,3,,4111516213,56,Center,4111516221,213,1.3,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714327,52,1,1,2,44,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,41.9,2023-03-19T20:06:03.533Z,2023-03-20T09:28:16Z,4111516285,213,2.5,4112527089,178,,4111516277,56,Center,4111516279,140,54.2,4111516283,212,18.5,4111516281,141,58.1,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714365,53,1,1,2,46,agh9ifb2mw3ivjusgedj7c3fe,1,54.2,58.1,2023-03-19T20:06:05.607Z,2023-03-20T09:28:18Z,4111516437,213,1.2,4111516433,141,80.3,4111516431,140,60.3,4111516429,56,Left,4112527121,178,,4111516435,212,16.4,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714381,54,1,1,2,51,agh9ifb2mw3ivjusgedj7c3fe,0,74.7,84.2,2023-03-19T20:06:10.057Z,2023-03-20T09:28:26Z,4111516507,141,85.8,4112527303,178,,4111516509,212,15.2,4111516505,140,89.1,4111516503,56,Left,4111516511,213,0.1,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714405,19,12,1,2,53,3kq9cckrnlogidldtdie2fkbl,1,7.9,10.2,2023-03-19T20:06:11.765Z,2023-03-20T09:28:32Z,4111516605,140,8.8,4112527367,389,,4111516611,213,5.5,4111516603,56,Back,4111516607,141,8.9,4111516609,212,1.3,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714403,55,3,1,2,56,agh9ifb2mw3ivjusgedj7c3fe,0,95.4,74,2023-03-19T20:06:15.041Z,2023-03-20T09:28:41Z,4111516599,56,Center,4112527517,178,,4111516601,286,,4111516643,233,20,4112028237,465,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714409,20,7,1,2,56,3kq9cckrnlogidldtdie2fkbl,1,4.6,26,2023-03-19T20:06:15.106Z,2023-03-20T09:28:44Z,4111516625,167,,4111516635,233,55,4112527565,178,,4112028333,385,,4111516627,56,Back,4111516629,285,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714417,21,6,1,2,57,3kq9cckrnlogidldtdie2fkbl,0,4.6,26,2023-03-19T20:06:15.764Z,2023-03-20T09:28:47Z,4111516661,73,,4111516659,56,Back,4111516703,233,56,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714419,56,6,1,2,57,agh9ifb2mw3ivjusgedj7c3fe,1,95.4,74,2023-03-19T20:06:15.764Z,2023-03-20T09:28:47Z,4111516673,233,21,4111516665,73,,4111516663,56,Center,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714601,57,1,1,3,24,agh9ifb2mw3ivjusgedj7c3fe,0,99.6,99.5,2023-03-19T20:06:43.443Z,2023-03-20T09:28:51Z,4111517677,224,,4111517679,56,Center,4111517683,141,65.5,4111517681,140,100.0,4111517685,212,23.2,4111517687,213,4.8,4111517945,233,23,4111517671,2,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,4111517673,6,,4112029123,72,4111517675,155,4112527687,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714641,24,5,1,3,25,3kq9cckrnlogidldtdie2fkbl,1,-1.6,42.3,2023-03-19T20:06:44.225Z,2023-03-20T09:28:53Z,4111517917,346,,4111517915,56,Back,4111517969,233,59,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714651,59,5,1,3,25,agh9ifb2mw3ivjusgedj7c3fe,0,101.6,57.7,2023-03-19T20:06:44.225Z,2023-03-20T09:28:53Z,4111517957,56,Center,4111518005,233,24,4111517959,346,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714607,22,43,1,3,26,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-03-19T20:06:45.330Z,2023-03-19T20:06:52Z,4111517707,56,Back,4111517775,233,58,4111517949,144,44,4111517709,285,0,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714609,58,43,1,3,26,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2023-03-19T20:06:45.331Z,2023-03-19T20:06:54Z,4111517713,286,0,4111518049,144,44,4111517711,56,Center,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714613,23,43,1,3,27,3kq9cckrnlogidldtdie2fkbl,1,0,0,2023-03-19T20:06:45.890Z,2023-03-19T20:06:51Z,4111517749,88,0,4111517939,144,11,4111517747,56,Back,4111517823,233,57,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714673,25,1,1,3,35,3kq9cckrnlogidldtdie2fkbl,1,3,55.3,2023-03-19T20:06:54.023Z,2023-03-20T09:29:00Z,4111518101,124,,4111518103,56,Back,4111518111,213,1.1,4111518107,141,86.4,4111518109,212,23.7,4111518115,237,,4111518105,140,13.2,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714679,26,1,1,3,37,3kq9cckrnlogidldtdie2fkbl,1,13.2,86.4,2023-03-19T20:06:56.543Z,2023-03-20T09:29:05Z,4111518137,213,5.9,4111518131,140,26.2,4112527893,178,,4111518133,141,78.8,4111518129,56,Back,4111518135,212,14.6,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714685,27,1,1,3,38,3kq9cckrnlogidldtdie2fkbl,1,26.2,78.8,2023-03-19T20:06:57.479Z,2023-03-20T09:29:08Z,4111518181,213,2.7,4111518173,56,Back,4111518179,212,15.4,4111518177,141,89.2,4111518175,140,13.2,4112527933,178,,,,,,,,7o4nc6jwsi3quvnwinstqwyj9,Nacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714699,28,1,1,3,39,3kq9cckrnlogidldtdie2fkbl,1,13.2,89.2,2023-03-19T20:06:58.568Z,2023-03-20T09:29:12Z,4111518265,141,78.6,4112527951,178,,4111518263,140,2.1,4111518261,56,Back,4111518269,213,3.7,4111518267,212,13.7,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714743,29,1,1,3,42,3kq9cckrnlogidldtdie2fkbl,1,3.4,74.8,2023-03-19T20:07:01.231Z,2023-03-20T09:29:17Z,4111518475,213,0.3,4111518465,155,,4111518473,212,28.8,4112528039,178,,4111518471,141,89.2,4111518467,56,Back,4111518469,140,29.2,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522924583,1298,83,1,3,48,agh9ifb2mw3ivjusgedj7c3fe,1,70.3,15.7,2023-03-19T20:07:07.203Z,2023-03-20T10:18:56Z,4112624465,399,19927,,,,,,,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714751,30,1,1,3,48,3kq9cckrnlogidldtdie2fkbl,0,28.9,90.5,2023-03-19T20:07:07.356Z,2023-03-20T09:29:31Z,4111518505,213,5.3,4111518499,140,30.3,4111518497,56,Back,4111518501,141,87.2,4112528203,178,,4111518503,212,2.7,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714759,60,61,1,3,48,agh9ifb2mw3ivjusgedj7c3fe,1,66.8,11.4,2023-03-19T20:07:07.502Z,2023-03-20T09:29:33Z,4111518535,56,Right,4112528213,178,,,,,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714775,61,49,1,3,50,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,20.9,2023-03-19T20:07:09.270Z,2023-03-20T09:29:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714785,62,1,1,3,50,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,20.9,2023-03-19T20:07:09.359Z,2023-03-20T09:29:51Z,4111518675,141,13.3,4111518677,212,9.0,4112528461,178,,4111518679,213,5.7,4111518671,56,Right,4111518673,140,71.1,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714803,63,1,1,3,54,agh9ifb2mw3ivjusgedj7c3fe,1,72.1,28.5,2023-03-19T20:07:13.300Z,2023-03-20T09:30:00Z,4111518765,141,31.4,4111518763,140,79.2,4111518761,56,Center,4112528631,178,,4111518769,213,0.3,4111518767,212,7.7,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714817,64,1,1,3,54,agh9ifb2mw3ivjusgedj7c3fe,0,78.4,30.5,2023-03-19T20:07:13.711Z,2023-03-20T09:30:03Z,4112528661,178,,4111518805,213,1.2,4111518797,56,Center,4111518799,140,84.5,4111518803,212,18.7,4111518801,141,56.3,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714819,31,49,1,3,57,3kq9cckrnlogidldtdie2fkbl,1,14.7,43.8,2023-03-19T20:07:16.757Z,2023-03-20T09:30:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714839,32,1,1,3,58,3kq9cckrnlogidldtdie2fkbl,1,14.7,43.8,2023-03-19T20:07:16.822Z,2023-03-20T09:30:24Z,4111518885,140,25.3,4111518883,56,Back,4111518887,141,41.9,4111518891,213,6.2,4112529089,178,,4111518889,212,11.2,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714859,33,1,1,4,0,3kq9cckrnlogidldtdie2fkbl,1,24.7,48.4,2023-03-19T20:07:19.040Z,2023-03-20T09:30:29Z,4111518991,56,Back,4112529153,178,,4111518993,140,29.8,4111518997,212,19.5,4111518999,213,1.3,4111518995,141,75.9,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714867,34,1,1,4,1,3kq9cckrnlogidldtdie2fkbl,1,29.8,75.9,2023-03-19T20:07:20.487Z,2023-03-20T09:30:48Z,4112529425,178,,4111519035,141,67.9,4111519031,56,Back,4111519033,140,38.3,4111519037,212,10.5,4111519039,213,5.7,,,,,,,cdcbi6xmy0uts703489e0acb9,T. Kroos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714871,35,3,1,4,3,3kq9cckrnlogidldtdie2fkbl,0,38.1,65.8,2023-03-19T20:07:21.785Z,2023-03-20T09:30:57Z,4112031483,465,,4111519175,233,65,4111519057,286,,4112529505,178,,4111519055,56,Back,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714889,65,7,1,4,3,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,34.2,2023-03-19T20:07:21.903Z,2023-03-20T09:31:01Z,4112529565,178,,4111519137,285,,4112031525,383,,4111519135,56,Center,4111519151,233,35,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714891,66,49,1,4,4,agh9ifb2mw3ivjusgedj7c3fe,1,60.5,35,2023-03-19T20:07:23.121Z,2023-03-20T09:31:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714955,67,1,1,4,6,agh9ifb2mw3ivjusgedj7c3fe,1,67.2,33.4,2023-03-19T20:07:25.615Z,2023-03-20T09:31:09Z,4111519481,212,14.5,4112529679,178,,4111519483,213,5.5,4111519479,141,18.4,4111519477,140,77.0,4111519475,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714979,68,1,1,4,10,agh9ifb2mw3ivjusgedj7c3fe,1,76.6,13.9,2023-03-19T20:07:29.439Z,2023-03-20T09:31:34Z,4111519605,56,Center,4112530067,178,,4111519611,212,18.6,4111519613,213,2.5,4111519609,141,30.5,4111519607,140,62.5,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522714991,69,1,1,4,13,agh9ifb2mw3ivjusgedj7c3fe,1,62.5,30.4,2023-03-19T20:07:31.814Z,2023-03-20T09:31:40Z,4111519661,212,4.9,4111519659,141,37.1,4111519663,213,1.2,4111519655,140,64.3,4111519653,56,Center,4112530185,178,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715023,70,1,1,4,14,agh9ifb2mw3ivjusgedj7c3fe,1,64.3,37.1,2023-03-19T20:07:33.617Z,2023-03-20T09:31:59Z,4111519835,212,21.2,4111519829,56,Back,4111519831,140,48.4,4111519833,141,56.3,4112530537,178,,4111519837,213,2.5,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715037,71,1,1,4,17,agh9ifb2mw3ivjusgedj7c3fe,1,48.4,56.3,2023-03-19T20:07:36.162Z,2023-03-20T09:32:01Z,4111519891,141,37.7,4111519889,140,53.1,4111519887,56,Center,4111519893,212,13.6,4112530605,178,,4111519895,213,5.1,,,,,,,1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715079,72,1,1,4,18,agh9ifb2mw3ivjusgedj7c3fe,1,53.1,37.7,2023-03-19T20:07:37.247Z,2023-03-20T09:32:04Z,4111520067,141,45.7,4112530647,178,,4111520069,212,7.4,4111520063,56,Center,4111520071,213,0.8,4111520065,140,57.9,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715105,73,1,1,4,21,agh9ifb2mw3ivjusgedj7c3fe,1,55.1,51.9,2023-03-19T20:07:40.152Z,2023-03-20T09:32:10Z,4111520177,140,51.5,4111520179,141,65.9,4111520183,213,1.9,4111520181,212,10.2,4112530783,178,,4111520175,56,Center,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715147,74,1,1,4,23,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,61.5,2023-03-19T20:07:42.647Z,2023-03-20T09:32:13Z,4111520341,213,4.5,4111520335,140,43.5,4111520333,56,Back,4112530843,178,,4111520339,212,20.8,4111520337,141,31.3,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715191,75,1,1,4,27,agh9ifb2mw3ivjusgedj7c3fe,1,54.2,30.1,2023-03-19T20:07:46.365Z,2023-03-20T09:32:16Z,4111520469,212,11.1,4112530893,178,,4111520467,141,29.0,4111520471,213,6.2,4111520463,56,Center,4111520465,140,64.7,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715213,76,1,1,4,28,agh9ifb2mw3ivjusgedj7c3fe,1,64.7,29,2023-03-19T20:07:47.058Z,2023-03-20T09:32:21Z,4111520575,56,Right,4111520579,141,8.2,4111520577,140,68.9,4111520581,212,14.8,4112530999,178,,4111520583,213,5.0,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715257,77,1,1,4,31,agh9ifb2mw3ivjusgedj7c3fe,1,68.8,8.6,2023-03-19T20:07:49.908Z,2023-03-20T09:32:24Z,4111520793,212,25.9,4111520787,56,Right,4111520789,140,93.3,4111520791,141,3.8,4111520795,213,6.2,4112531073,178,,,,,,,,awsod0zmnrukk21d4882ji7e1,R. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715267,78,1,1,4,35,agh9ifb2mw3ivjusgedj7c3fe,0,97.6,2.8,2023-03-19T20:07:54.398Z,2023-03-20T09:32:32Z,4111520819,2,,4111520827,140,97.4,4111520829,141,7.4,4112531197,178,,4112033103,20,,4112033101,224,,4111520833,213,1.6,4111520831,212,3.1,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,4111520825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522715259,36,61,1,4,35,3kq9cckrnlogidldtdie2fkbl,1,2.8,92.3,2023-03-19T20:07:54.447Z,2023-03-20T09:33:13Z,4111520801,56,Back,4112531853,178,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
