id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2482625601,781,1,2,85,22,4moe0x01r1f5w30g38wshyftp,0,62.3,49,2022-11-06T16:42:07.339Z,2022-11-06T16:42:08Z,3900194943,213,5.7,3900194941,212,10.5,3900194939,141,40.6,3900194937,140,70.7,3900194929,3,,3900194935,56,Center,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625657,740,1,2,85,24,nuaf3wtujl8erbciumch6c65,1,21.2,64.9,2022-11-06T16:42:09.156Z,2022-11-06T16:42:11Z,3900195249,3,,3900195253,140,25.0,3900195255,141,55.8,3900195259,213,5.3,3900195251,56,Back,3900195257,212,7.4,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625681,741,1,2,85,26,nuaf3wtujl8erbciumch6c65,1,28.7,45.7,2022-11-06T16:42:10.932Z,2022-11-06T16:42:12Z,3900195395,213,0.5,3900195387,56,Back,3900195393,212,13.3,3900195389,140,39.9,3900195391,141,54.9,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625691,742,1,2,85,27,nuaf3wtujl8erbciumch6c65,0,39.9,54.9,2022-11-06T16:42:12.340Z,2022-11-06T16:42:14Z,3900195447,213,0.8,3900195441,140,43.1,3900195603,233,782,3900195439,56,Back,3900195445,212,4.9,3900195443,141,60.2,3900195601,236,,3900195607,286,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625711,782,74,2,85,27,4moe0x01r1f5w30g38wshyftp,1,59.5,45.2,2022-11-06T16:42:12.341Z,2022-11-06T16:44:35Z,3900195509,56,Center,3900195511,285,,3900195663,233,742,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625745,783,49,2,85,30,4moe0x01r1f5w30g38wshyftp,1,65.2,49.3,2022-11-06T16:42:15.354Z,2022-11-06T16:42:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625793,784,1,2,85,31,4moe0x01r1f5w30g38wshyftp,1,65.2,49.3,2022-11-06T16:42:15.497Z,2022-11-06T16:43:05Z,3900201137,210,15,3900195975,141,35.1,3900195973,140,75.6,3900195969,56,Center,3900195983,213,5.6,3900195979,212,14.6,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2482625803,785,15,2,85,33,4moe0x01r1f5w30g38wshyftp,1,76.4,35.1,2022-11-06T16:42:17.450Z,2022-11-06T16:43:05Z,3900196035,18,,3900201157,55,784,3900201169,147,41.3,3900201155,29,,3900196037,56,Center,3900196031,22,,3900201153,78,,3900199003,82,,dsjuntinaobizkzy2c47npz3d,C. Meyer,3900201171,230,3900198997,20,97.2,,,3900201165,215,3900201163,103,,19,3900201167,146,86.9,3900201161,102,3900199051,233,743,3900201173,231,49.1,,48.7,,,
2482625829,743,10,2,85,33,nuaf3wtujl8erbciumch6c65,1,12.9,56.6,2022-11-06T16:42:17.550Z,2022-11-06T16:42:44Z,3900199075,233,785,3900196167,56,Back,3900196165,94,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625879,786,61,2,85,36,4moe0x01r1f5w30g38wshyftp,1,78.5,35.5,2022-11-06T16:42:20.490Z,2022-11-06T16:42:20Z,3900196441,56,Center,,,,,,,,,,,,,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482625899,744,1,2,85,36,nuaf3wtujl8erbciumch6c65,0,13.9,58.4,2022-11-06T16:42:20.950Z,2022-11-06T16:42:21Z,3900196521,1,,3900196505,157,,3900196515,212,3.7,3900196511,141,57.5,3900196519,213,6.1,3900196509,140,17.4,3900196507,56,Back,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627079,788,1,2,85,38,4moe0x01r1f5w30g38wshyftp,0,82.5,37.9,2022-11-06T16:42:23.130Z,2022-11-06T16:43:27Z,3900202911,212,4.4,3900202905,56,Center,3900202909,141,38.5,3900202907,140,86.7,3900202913,213,0.1,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626445,745,4,2,85,45,nuaf3wtujl8erbciumch6c65,1,10.7,56.8,2022-11-06T16:42:30.409Z,2022-11-06T16:44:34Z,3900210137,233,787,3900199491,56,Back,3900199497,285,,3900199489,13,,3900199493,152,,3900199495,265,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626111,787,4,2,85,45,4moe0x01r1f5w30g38wshyftp,0,89.3,43.2,2022-11-06T16:42:30.410Z,2022-11-06T16:44:34Z,3900197595,13,,3900210169,233,745,3900197611,265,,3900197617,286,,3900197607,152,,3900197601,56,Center,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626657,746,27,2,86,14,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T16:42:58.695Z,2022-11-06T16:51:02Z,3900200575,53,8ovibbdbs49bwwwf3bbuij3hm,3900200573,41,Injury,3900243003,233,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482634241,835,27,2,86,14,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-11-06T16:42:58.695Z,2022-11-06T16:51:03Z,3900243033,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627311,747,28,2,86,50,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T16:43:34.992Z,2022-11-06T16:51:03Z,3900204061,55,746,3900204249,233,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482634305,836,28,2,86,50,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-11-06T16:43:34.992Z,2022-11-06T16:51:03Z,3900242463,55,835,3900243061,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627559,748,1,2,87,2,nuaf3wtujl8erbciumch6c65,0,14.6,60.9,2022-11-06T16:43:47.334Z,2022-11-06T16:43:49Z,3900205493,141,76.1,3900205489,56,Center,3900205495,212,49.6,3900205487,152,,3900205499,1,,3900205491,140,60.8,3900205483,5,,3900205485,155,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,3900205497,213,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2482627609,791,1,2,87,5,4moe0x01r1f5w30g38wshyftp,0,44.1,22.2,2022-11-06T16:43:50.346Z,2022-11-06T16:43:52Z,3900205805,140,55.7,3900205803,56,Right,3900205807,141,18.3,3900205809,212,12.5,3900205801,3,,3900205811,213,6.1,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627645,749,61,2,87,8,nuaf3wtujl8erbciumch6c65,1,39,82.1,2022-11-06T16:43:52.712Z,2022-11-06T16:44:23Z,3900205997,56,Back,,,,,,,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627673,792,1,2,87,9,4moe0x01r1f5w30g38wshyftp,1,68.4,20.9,2022-11-06T16:43:53.673Z,2022-11-06T16:43:56Z,3900206165,141,5.0,3900206163,140,70.3,3900206167,212,11.0,3900206169,213,4.9,3900206161,56,Right,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627679,793,49,2,87,10,4moe0x01r1f5w30g38wshyftp,1,71.6,4.1,2022-11-06T16:43:55.027Z,2022-11-06T16:44:20Z,,,,,,,,,,,,,,,,,,,,,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627741,794,1,2,87,13,4moe0x01r1f5w30g38wshyftp,0,92.8,8.9,2022-11-06T16:43:58.362Z,2022-11-06T16:44:00Z,3900206587,140,94.8,3900206593,213,1.5,3900206589,141,42.8,3900206581,2,,3900206585,56,Center,3900206591,212,23.1,3900206583,155,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627787,750,12,2,87,16,nuaf3wtujl8erbciumch6c65,1,5.6,62,2022-11-06T16:44:00.934Z,2022-11-06T16:44:03Z,3900206861,141,76.9,3900206863,212,18.2,3900206865,213,0.6,3900206859,140,20.0,3900206857,56,Back,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627789,751,49,2,87,18,nuaf3wtujl8erbciumch6c65,1,20,76.9,2022-11-06T16:44:03.142Z,2022-11-06T16:44:03Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627841,752,1,2,87,18,nuaf3wtujl8erbciumch6c65,1,20,76.9,2022-11-06T16:44:03.237Z,2022-11-06T16:44:05Z,3900207135,56,Back,3900207139,141,75.9,3900207137,140,31.0,3900207141,212,11.6,3900207143,213,6.2,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627865,753,1,2,87,21,nuaf3wtujl8erbciumch6c65,0,31,80.8,2022-11-06T16:44:05.478Z,2022-11-06T16:44:06Z,3900207313,140,31.5,3900207315,141,98.0,3900207311,56,Back,3900207319,213,1.5,3900207317,212,11.7,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627847,795,49,2,87,21,4moe0x01r1f5w30g38wshyftp,1,62.9,6.5,2022-11-06T16:44:05.995Z,2022-11-06T16:44:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627919,796,1,2,87,23,4moe0x01r1f5w30g38wshyftp,1,66.6,1.1,2022-11-06T16:44:07.481Z,2022-11-06T16:44:09Z,3900207621,141,2.3,3900207623,212,14.0,3900207625,213,0.1,3900207619,140,79.9,3900207617,56,Right,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627925,797,61,2,87,25,4moe0x01r1f5w30g38wshyftp,0,79.9,2.3,2022-11-06T16:44:09.512Z,2022-11-06T16:44:09Z,3900207649,56,Right,,,,,,,,,,,,,,,,,,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627949,754,49,2,87,26,nuaf3wtujl8erbciumch6c65,1,16.3,96.9,2022-11-06T16:44:11.064Z,2022-11-06T16:44:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627971,755,4,2,87,27,nuaf3wtujl8erbciumch6c65,1,17.4,97.5,2022-11-06T16:44:11.558Z,2022-11-06T16:44:13Z,3900208101,233,798,3900207951,285,,3900207937,13,,3900207939,56,Back,3900207947,265,,3900207941,152,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627985,798,4,2,87,27,4moe0x01r1f5w30g38wshyftp,0,82.6,2.5,2022-11-06T16:44:11.559Z,2022-11-06T16:44:13Z,3900208029,152,,3900208113,233,755,3900208027,56,Right,3900208031,265,,3900208033,286,,3900208025,13,,,,,,,,d5egroaxxqgc7dent1w6f2ve2,L. Triendl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628475,756,43,2,87,55,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T16:44:39.767Z,2022-11-06T16:44:56Z,3900212713,144,49,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628571,757,1,2,87,55,nuaf3wtujl8erbciumch6c65,1,16.3,96.9,2022-11-06T16:44:39.799Z,2022-11-06T16:44:57Z,3900212861,5,,3900211281,56,Back,3900211293,213,6.2,3900211289,141,93.3,3900212863,152,,3900211279,155,,3900211285,140,43.4,3900211291,212,28.6,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628591,758,1,2,87,59,nuaf3wtujl8erbciumch6c65,0,43.4,93.3,2022-11-06T16:44:43.654Z,2022-11-06T16:44:44Z,3900211403,212,10.9,3900211405,213,4.9,3900211401,141,77.6,3900211397,56,Back,3900211399,140,45.3,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628611,799,4,2,88,0,4moe0x01r1f5w30g38wshyftp,1,59.6,22.8,2022-11-06T16:44:45.225Z,2022-11-06T16:44:55Z,3900212561,233,759,3900212457,286,,3900211511,56,Center,3900212447,13,,3900212455,265,,3900212449,152,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628685,759,4,2,88,0,nuaf3wtujl8erbciumch6c65,0,40.4,77.2,2022-11-06T16:44:45.226Z,2022-11-06T16:44:55Z,3900212607,233,799,3900211919,265,,3900211917,152,,3900212145,285,,3900211913,13,,3900211915,56,Back,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628981,800,2,2,88,15,4moe0x01r1f5w30g38wshyftp,1,56.7,27.7,2022-11-06T16:44:59.448Z,2022-11-06T16:50:12Z,3900213707,1,,3900213697,56,Center,3900213699,140,85.8,3900213691,5,,3900213701,141,43.3,3900215171,7,7ektyvpzu0yj1b9dm7yfkxh3p,3900213695,152,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629203,760,55,2,88,15,nuaf3wtujl8erbciumch6c65,1,14,49.9,2022-11-06T16:44:59.449Z,2022-11-06T16:45:22Z,3900215073,189,,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629521,761,18,2,88,51,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T16:45:36.297Z,2022-11-06T16:45:36Z,3900216611,44,Forward,3900216683,55,762,3900216609,42,,3900216613,59,15,,,,,,,,,,,,,2ltzk74krenmfh5gzcjpc2k4q,K. Maksuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629529,762,19,2,88,51,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T16:45:36.298Z,2022-11-06T16:51:22Z,3900244221,292,9,3900216645,59,9,3900244223,293,2,3900216631,42,,3900216639,145,9,3900216653,55,761,3900216649,44,Forward,,,,7rb7zn6mvelljw1e3gbv8mmsp,Sarah Abu-Sabbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629801,763,18,2,89,6,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T16:45:51.194Z,2022-11-06T16:45:51Z,3900218175,55,764,3900218087,44,Forward,3900218091,59,10,3900218085,42,,,,,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629803,764,19,2,89,6,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T16:45:51.195Z,2022-11-06T16:51:18Z,3900218117,44,Defender,3900244055,292,0,3900218119,55,763,3900218109,42,,3900218115,59,4,3900244057,293,0,3900218113,145,10,,,,1eoc1w0vz8jmz4i0mpg20fiay,T. Ihlenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630131,765,1,2,89,13,nuaf3wtujl8erbciumch6c65,1,14,49.9,2022-11-06T16:45:58.088Z,2022-11-06T16:46:41Z,3900219827,140,60.8,3900219821,155,,3900219829,141,77.3,3900219831,212,52.6,3900223001,189,,3900219819,5,,3900219833,213,0.4,3900219835,1,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,3900219825,56,3900219823,241,Center,,,,,,,,,,,,,,,,,,,,,,,,
2482630135,766,61,2,89,23,nuaf3wtujl8erbciumch6c65,1,60,76.1,2022-11-06T16:46:07.641Z,2022-11-06T16:46:39Z,3900219851,56,Center,3900222891,189,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630197,767,1,2,89,24,nuaf3wtujl8erbciumch6c65,0,63,99.1,2022-11-06T16:46:09.071Z,2022-11-06T16:46:35Z,3900220211,212,7.1,3900220205,56,Left,3900220213,213,5.7,3900220207,140,68.8,3900220209,141,93.8,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630161,801,49,2,89,25,4moe0x01r1f5w30g38wshyftp,1,36.7,15.6,2022-11-06T16:46:09.970Z,2022-11-06T16:46:26Z,,,,,,,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630269,802,1,2,89,25,4moe0x01r1f5w30g38wshyftp,1,36.7,15.6,2022-11-06T16:46:10.113Z,2022-11-06T16:46:27Z,3900220543,140,38.4,3900220545,141,3.1,3900220549,213,4.9,3900220541,56,Back,3900220547,212,8.7,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630277,803,4,2,89,28,4moe0x01r1f5w30g38wshyftp,1,42.1,6.2,2022-11-06T16:46:12.953Z,2022-11-06T16:46:17Z,3900220873,233,768,3900220595,56,Back,3900220593,295,,3900220597,152,,3900220591,13,,3900220599,286,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630323,768,4,2,89,28,nuaf3wtujl8erbciumch6c65,0,57.9,93.8,2022-11-06T16:46:12.954Z,2022-11-06T16:46:17Z,3900220807,295,,3900220813,285,,3900220809,56,Left,3900220811,152,,3900220805,13,,3900220913,233,803,,,,,,,7rb7zn6mvelljw1e3gbv8mmsp,Sarah Abu-Sabbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630637,804,1,2,89,47,4moe0x01r1f5w30g38wshyftp,1,41.5,5.2,2022-11-06T16:46:31.544Z,2022-11-06T16:46:34Z,3900222523,140,32.9,3900222517,5,,3900222519,152,,3900222531,213,2.1,3900222527,141,27.1,3900222521,56,Back,3900222529,212,17.4,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630651,805,1,2,89,49,4moe0x01r1f5w30g38wshyftp,1,32.9,27.1,2022-11-06T16:46:34.248Z,2022-11-06T16:46:36Z,3900222623,141,6.7,3900222625,212,18.0,3900222619,56,Back,3900222621,140,43.8,3900222627,213,5.4,,,,,,,,,,cc32rolkcvyuul5t2uearz0mh,A. Borbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630777,806,1,2,89,54,4moe0x01r1f5w30g38wshyftp,1,56.8,3.1,2022-11-06T16:46:38.985Z,2022-11-06T16:46:45Z,3900223339,212,41.0,3900223331,155,,3900223337,141,18.0,3900223333,56,Right,3900223335,140,94.6,3900223343,1,,3900223341,213,0.2,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630781,807,61,2,89,58,4moe0x01r1f5w30g38wshyftp,0,97.9,18,2022-11-06T16:46:43Z,2022-11-06T16:49:18Z,3900223373,56,Right,,,,,,,,,,,,,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630793,769,5,2,89,59,nuaf3wtujl8erbciumch6c65,1,-0.9,81.2,2022-11-06T16:46:43.993Z,2022-11-06T16:50:37Z,3900223491,233,808,3900223445,56,Back,3900223447,346,,,,,,,,,,,,,,,,,7rb7zn6mvelljw1e3gbv8mmsp,Sarah Abu-Sabbah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630789,808,5,2,89,59,4moe0x01r1f5w30g38wshyftp,0,100.9,18.8,2022-11-06T16:46:43.993Z,2022-11-06T16:49:17Z,3900223423,56,Right,3900223425,346,,3900223497,233,769,,,,,,,,,,,,,,,,dsjuntinaobizkzy2c47npz3d,C. Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630915,770,70,2,90,0,nuaf3wtujl8erbciumch6c65,1,0,0,2022-11-06T16:46:44.565Z,2022-11-06T16:46:56Z,3900224041,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631155,771,1,2,90,20,nuaf3wtujl8erbciumch6c65,0,4.4,52.5,2022-11-06T16:47:05.170Z,2022-11-06T16:49:26Z,3900225389,56,Back,3900225393,141,14.0,3900225395,212,42.7,3900225387,155,,3900225399,1,,3900225391,140,36.5,3900225397,213,5.6,3900225385,124,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,3900225401,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631171,809,1,2,90,22,4moe0x01r1f5w30g38wshyftp,0,94,74.5,2022-11-06T16:47:06.832Z,2022-11-06T16:49:20Z,3900225491,213,4.1,3900225483,56,Center,3900225485,140,85.8,3900225489,212,14.7,3900225487,141,56.9,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631613,775,12,2,90,23,nuaf3wtujl8erbciumch6c65,1,7.9,48.8,2022-11-06T16:47:07.713Z,2022-11-06T16:49:24Z,3900227763,212,24.2,3900227765,213,5.4,3900227761,141,22.1,3900227757,140,23.1,3900227753,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631253,772,49,2,90,27,nuaf3wtujl8erbciumch6c65,1,21.3,6.1,2022-11-06T16:47:12.200Z,2022-11-06T16:47:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7ubpnkf47u1os2z47fam81i7e,L. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631379,773,1,2,90,27,nuaf3wtujl8erbciumch6c65,1,21.3,6.1,2022-11-06T16:47:12.296Z,2022-11-06T16:47:18Z,3900226415,140,35.6,3900226413,56,Back,3900226417,141,7.3,3900226419,212,15.0,3900226421,213,0.1,,,,,,,,,,7ubpnkf47u1os2z47fam81i7e,L. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631383,774,4,2,90,32,nuaf3wtujl8erbciumch6c65,1,28.4,4.4,2022-11-06T16:47:16.903Z,2022-11-06T16:50:04Z,3900238911,285,,3900226441,265,,3900238907,233,810,3900226439,152,,3900226437,56,Back,3900226435,13,,,,,,,,1eoc1w0vz8jmz4i0mpg20fiay,T. Ihlenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631431,810,4,2,90,32,4moe0x01r1f5w30g38wshyftp,0,71.6,95.6,2022-11-06T16:47:16.904Z,2022-11-06T16:50:05Z,3900238929,233,774,3900226775,286,,3900226773,265,,3900226767,13,,3900226771,152,,3900226769,56,Left,,,,,,,20ah7xw9zhbmaakbwzjzw0kph,K. Schiechtl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631791,776,1,2,90,55,nuaf3wtujl8erbciumch6c65,0,33.4,8.6,2022-11-06T16:47:39.467Z,2022-11-06T16:47:52Z,3900228665,141,21.0,3900228663,140,80.3,3900228657,155,,3900228659,152,,3900228667,212,50.0,3900228669,213,0.2,3900228661,56,Right,3900228673,1,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,3900228655,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631805,811,1,2,90,57,4moe0x01r1f5w30g38wshyftp,0,22.1,82.3,2022-11-06T16:47:42.024Z,2022-11-06T16:47:45Z,3900228751,213,6.2,3900228743,140,55.8,3900228753,1,,3900228749,212,35.4,3900228747,141,80.5,3900228739,56,Left,3900228737,3,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631877,777,1,2,91,1,nuaf3wtujl8erbciumch6c65,0,36.9,21.3,2022-11-06T16:47:45.721Z,2022-11-06T16:47:48Z,3900229055,140,72.4,3900229053,56,Right,3900229057,141,0.0,3900229051,157,,3900229059,212,40.4,3900229061,213,5.9,3900229063,1,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631885,778,5,2,91,3,nuaf3wtujl8erbciumch6c65,0,73,-1.8,2022-11-06T16:47:47.847Z,2022-11-06T16:48:04Z,3900229081,56,Right,3900229083,347,,3900229967,233,812,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482632051,812,5,2,91,3,4moe0x01r1f5w30g38wshyftp,1,27,101.8,2022-11-06T16:47:47.847Z,2022-11-06T16:50:37Z,3900229935,56,Back,3900229937,347,,3900229957,233,778,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
