id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2466557453,448,1,2,45,1,6yhza3xbfafj5c9897mbkbudn,1,35,42.4,2022-10-02T15:04:23.256Z,2022-10-02T15:16:00Z,3815039413,140,26.8,3815039411,56,Back,3815039419,213,4.1,3815039415,141,24.7,3815039417,212,14.8,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557507,449,1,2,45,2,6yhza3xbfafj5c9897mbkbudn,1,30.4,28.6,2022-10-02T15:04:24.256Z,2022-10-02T15:16:03Z,3815039735,213,1.8,3815039731,141,55.5,3815039727,56,Back,3815039733,212,18.7,3815039729,140,26.5,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557583,450,1,2,45,3,6yhza3xbfafj5c9897mbkbudn,1,28.4,60.8,2022-10-02T15:04:25.256Z,2022-10-02T15:16:05Z,3815040139,141,25.6,3815040135,56,Back,3815040143,213,4.8,3815040141,212,24.0,3815040137,140,30.3,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557633,451,1,2,45,4,6yhza3xbfafj5c9897mbkbudn,1,39,24.8,2022-10-02T15:04:26.256Z,2022-10-02T15:16:07Z,3815040427,212,25.1,3815040421,56,Back,3815040423,140,33.0,3815040429,213,1.8,3815040425,141,60.6,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557687,452,1,2,45,5,6yhza3xbfafj5c9897mbkbudn,1,34.5,63.3,2022-10-02T15:04:27.256Z,2022-10-02T15:16:10Z,3815040743,56,Center,3815040745,140,74.4,3815040749,212,42.4,3815040753,1,,3815040747,141,72.6,3815040751,213,0.1,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557689,453,61,2,45,6,6yhza3xbfafj5c9897mbkbudn,0,74.2,72.3,2022-10-02T15:04:28.256Z,2022-10-02T15:16:12Z,3815040763,56,Center,,,,,,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557821,377,50,2,45,6,2f7gua216miwsfd83rgjsn4ap,1,32,3.1,2022-10-02T15:04:29.255Z,2022-10-02T16:02:46Z,3815041457,56,Back,3815095183,285,,3815095179,233,454,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557777,454,7,2,45,7,6yhza3xbfafj5c9897mbkbudn,0,68,96.9,2022-10-02T15:04:29.256Z,2022-10-02T15:16:20Z,3815095153,233,377,3815041233,56,Left,3815041235,286,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557819,376,49,2,45,22,2f7gua216miwsfd83rgjsn4ap,1,36.8,3.4,2022-10-02T15:04:44.959Z,2022-10-02T15:58:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557827,378,61,2,45,29,2f7gua216miwsfd83rgjsn4ap,1,36.8,3.4,2022-10-02T15:04:51.256Z,2022-10-02T15:59:13Z,3815041469,56,Back,,,,,,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557841,379,5,2,45,29,2f7gua216miwsfd83rgjsn4ap,0,30,-1,2022-10-02T15:04:51.310Z,2022-10-02T16:04:58Z,3815041931,233,455,3815041549,347,,3815041545,56,Back,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557893,455,5,2,45,29,6yhza3xbfafj5c9897mbkbudn,1,70,101,2022-10-02T15:04:51.310Z,2022-10-02T15:29:27Z,3815041927,233,379,3815041897,347,,3815041895,56,Left,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557947,456,1,2,45,37,6yhza3xbfafj5c9897mbkbudn,1,73.7,100,2022-10-02T15:04:59.934Z,2022-10-02T15:05:03Z,3815042201,213,4.6,3815042193,141,69.9,3815042185,56,Center,3815042189,140,70.9,3815042181,107,,3815042197,212,21.1,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557971,457,1,2,45,40,6yhza3xbfafj5c9897mbkbudn,0,64.6,57.8,2022-10-02T15:05:03.182Z,2022-10-02T15:05:04Z,3815042311,56,Center,3815042313,140,80.2,3815042319,213,6.2,3815042315,141,56.7,3815042317,212,16.4,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558153,458,1,2,45,47,6yhza3xbfafj5c9897mbkbudn,1,46.8,41,2022-10-02T15:05:10.159Z,2022-10-02T15:05:15Z,3815043367,56,Back,3815043371,141,21.4,3815043373,212,17.6,3815043375,213,4.0,3815043369,140,35.9,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558221,459,1,2,45,53,6yhza3xbfafj5c9897mbkbudn,1,38.6,27.4,2022-10-02T15:05:15.646Z,2022-10-02T15:05:20Z,3815043807,212,25.2,3815043809,213,1.5,3815043805,141,64.4,3815043801,56,Back,3815043803,140,39.5,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558269,460,1,2,45,57,6yhza3xbfafj5c9897mbkbudn,1,38.9,64.2,2022-10-02T15:05:19.951Z,2022-10-02T15:05:23Z,3815044113,140,54.7,3815044111,56,Center,3815044115,141,51.8,3815044119,213,5.8,3815044117,212,18.6,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558283,461,1,2,46,0,6yhza3xbfafj5c9897mbkbudn,0,60.4,55.2,2022-10-02T15:05:23.103Z,2022-10-02T15:05:24Z,3815044201,141,50.0,3815044199,140,72.6,3815044195,56,Center,3815044205,212,13.3,3815044209,213,6.0,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558295,386,49,2,46,1,2f7gua216miwsfd83rgjsn4ap,1,33.4,50.9,2022-10-02T15:05:24.230Z,2022-10-02T15:05:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558311,387,50,2,46,2,2f7gua216miwsfd83rgjsn4ap,1,35.3,49.8,2022-10-02T15:05:24.757Z,2022-10-02T15:05:26Z,3815044295,56,Back,3815044297,286,,3815044409,233,462,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558337,462,7,2,46,2,6yhza3xbfafj5c9897mbkbudn,0,64.7,50.2,2022-10-02T15:05:24.758Z,2022-10-02T15:05:25Z,3815044393,233,387,3815044371,56,Center,3815044373,285,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558405,388,1,2,46,4,2f7gua216miwsfd83rgjsn4ap,1,32.3,51.2,2022-10-02T15:05:26.839Z,2022-10-02T15:05:30Z,3815044745,56,Back,3815044749,141,74.8,3815044743,157,,3815044747,140,40.6,3815044753,213,1.1,3815044751,212,18.3,3815044755,1,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558415,389,49,2,46,8,2f7gua216miwsfd83rgjsn4ap,1,40.6,74.8,2022-10-02T15:05:30.565Z,2022-10-02T15:05:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558461,390,1,2,46,9,2f7gua216miwsfd83rgjsn4ap,1,53,78.1,2022-10-02T15:05:32.022Z,2022-10-02T15:05:34Z,3815045003,212,9.0,3815045001,141,65.1,3815044999,140,54.5,3815045005,213,4.9,3815044997,56,Center,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558503,391,1,2,46,12,2f7gua216miwsfd83rgjsn4ap,1,58.8,70.2,2022-10-02T15:05:34.278Z,2022-10-02T15:05:35Z,3815045165,56,Left,3815045167,140,74.6,3815045173,141,79.1,3815045175,212,17.7,3815045177,213,0.3,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558529,392,1,2,46,13,2f7gua216miwsfd83rgjsn4ap,1,74.6,79.1,2022-10-02T15:05:35.717Z,2022-10-02T15:05:37Z,3815045325,213,3.8,3815045319,140,69.0,3815045323,212,7.2,3815045321,141,72.9,3815045317,56,Center,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558577,393,1,2,46,15,2f7gua216miwsfd83rgjsn4ap,1,64.7,71.7,2022-10-02T15:05:37.334Z,2022-10-02T15:05:40Z,3815045563,56,Left,3815045571,213,1.1,3815045565,140,73.3,3815045569,212,18.8,3815045567,141,95.9,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558669,394,1,2,46,18,2f7gua216miwsfd83rgjsn4ap,1,79.2,95.3,2022-10-02T15:05:40.439Z,2022-10-02T15:06:12Z,3815046073,155,,3815046081,212,30.5,3815046071,2,,3815046083,213,5.2,3815046075,56,Center,3815046079,141,54.8,3815046077,140,91.7,3815048653,210,15,ikr5jm07viu4wblicjededt6,E. Touon,3815048655,154,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2466558677,395,15,2,46,21,2f7gua216miwsfd83rgjsn4ap,1,91.9,52.5,2022-10-02T15:05:44.054Z,2022-10-02T15:06:12Z,3815048665,154,,3815046121,22,,3815046123,17,,3815048675,214,,3815048679,147,52.0,3815046543,72,,3815048687,233,463,3815048661,76,,3ucjekvg77wnqsybahjae5iei,V. Endemann,3815048663,29,,3815046125,56,Center,,3815048667,55,3815048673,103,3815048671,102,53.4,3815048677,146,,4.4,97.8,,,,,394,,,,,,,,
2466558849,463,10,2,46,21,6yhza3xbfafj5c9897mbkbudn,1,2.9,46,2022-10-02T15:05:44.154Z,2022-10-02T15:05:53Z,3815047075,233,395,3815046983,173,,3815046989,56,Back,3815046985,389,,3815046987,183,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558699,396,6,2,46,23,2f7gua216miwsfd83rgjsn4ap,1,96.5,57.4,2022-10-02T15:05:45.847Z,2022-10-02T15:06:38Z,3815050515,233,464,3815046229,56,Center,3815046233,73,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466558895,464,6,2,46,23,6yhza3xbfafj5c9897mbkbudn,0,3.5,42.6,2022-10-02T15:05:45.847Z,2022-10-02T15:29:25Z,3815050523,233,396,3815050285,73,,3815047241,56,Back,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559227,397,1,2,46,52,2f7gua216miwsfd83rgjsn4ap,0,99.5,99.5,2022-10-02T15:06:14.281Z,2022-10-02T15:06:18Z,3815049143,223,,3815049135,2,,3815049139,155,,3815049149,140,96.3,3815049155,213,4.6,3815049153,212,28.4,3815049147,56,Center,3815049151,141,58.1,dtj0nm0mjqz704pm3olqihf55,A. Baaß,3815049137,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559245,465,61,2,46,56,6yhza3xbfafj5c9897mbkbudn,1,6.3,45.4,2022-10-02T15:06:19.232Z,2022-10-02T15:07:23Z,3815049237,56,Back,,,,,,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559263,398,1,2,46,57,2f7gua216miwsfd83rgjsn4ap,1,93.9,64.9,2022-10-02T15:06:19.287Z,2022-10-02T15:06:21Z,3815049345,212,11.8,3815049339,56,Left,3815049341,140,91.2,3815049343,141,81.7,3815049347,213,1.8,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559283,399,1,2,46,58,2f7gua216miwsfd83rgjsn4ap,0,92.7,81.4,2022-10-02T15:06:20.856Z,2022-10-02T15:06:22Z,3815049457,56,Center,3815049465,213,4.8,3815049453,2,,3815049455,155,,3815049461,141,52.5,3815049459,140,94.7,3815049463,212,19.8,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559311,466,12,2,47,1,6yhza3xbfafj5c9897mbkbudn,1,6.8,47.2,2022-10-02T15:06:23.536Z,2022-10-02T15:09:01Z,3815049573,213,0.1,3815049571,212,16.5,3815049589,15,,3815049565,56,Back,3815049569,141,49.7,3815049567,140,22.4,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559333,400,15,2,47,3,2f7gua216miwsfd83rgjsn4ap,1,79.4,53.9,2022-10-02T15:06:25.415Z,2022-10-02T15:07:38Z,3815055223,230,98.2,3815055221,147,53.2,3815055207,78,,3815049677,18,,3815050919,20,,3815055211,103,19,3815050949,233,467,3815055217,458,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,3815055209,102,50.1,3815050923,82,,,3815049679,56,3815055225,231,3815055219,146,82.9,3815050917,25,,49.8,,,,,,Center,,,,,,,,
2466559345,467,10,2,47,3,6yhza3xbfafj5c9897mbkbudn,1,20.7,51,2022-10-02T15:06:25.515Z,2022-10-02T15:06:44Z,3815049735,56,Back,3815050981,233,400,3815049733,94,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559383,401,6,2,47,6,2f7gua216miwsfd83rgjsn4ap,1,89.8,66.2,2022-10-02T15:06:28.745Z,2022-10-02T15:06:56Z,3815049927,73,,3815052003,233,468,3815049925,56,Center,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559381,468,6,2,47,6,6yhza3xbfafj5c9897mbkbudn,0,10.2,33.8,2022-10-02T15:06:28.745Z,2022-10-02T15:29:26Z,3815052009,233,401,3815051951,73,,3815049921,56,Back,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559639,402,1,2,47,24,2f7gua216miwsfd83rgjsn4ap,0,99.5,99.5,2022-10-02T15:06:46.490Z,2022-10-02T15:06:47Z,3815051327,212,28.0,3815051321,56,Center,3815051323,140,95.6,3815051329,213,4.6,3815051325,141,58.7,3815051317,155,,3815051315,6,,3815051319,223,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,3815051313,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559701,469,12,2,47,26,6yhza3xbfafj5c9897mbkbudn,1,6,41.2,2022-10-02T15:06:48.274Z,2022-10-02T15:09:31Z,3815051665,212,31.6,3815051669,213,0.8,3815051651,56,Back,3815051683,15,,3815051655,140,27.5,3815051659,141,73.7,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559823,403,1,2,47,30,2f7gua216miwsfd83rgjsn4ap,1,66.5,29.5,2022-10-02T15:06:52.536Z,2022-10-02T15:07:00Z,3815052265,213,3.1,3815052259,140,25.2,3815052261,141,33.9,3815052255,56,Back,3815052263,212,43.5,3815052267,1,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559881,404,1,2,47,38,2f7gua216miwsfd83rgjsn4ap,1,24.9,32.8,2022-10-02T15:07:00.792Z,2022-10-02T15:07:26Z,3815052567,213,1.4,3815052565,212,24.1,3815052561,140,28.3,3815052559,56,Back,3815052563,141,67.8,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559913,405,1,2,47,43,2f7gua216miwsfd83rgjsn4ap,1,34.6,70.2,2022-10-02T15:07:05.401Z,2022-10-02T15:07:07Z,3815052745,213,6.3,3815052739,140,53.6,3815052741,141,69.6,3815052743,212,20.0,3815052737,56,Center,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559935,406,1,2,47,44,2f7gua216miwsfd83rgjsn4ap,1,53.6,69.6,2022-10-02T15:07:06.888Z,2022-10-02T15:07:08Z,3815052839,212,9.9,3815052835,141,61.1,3815052831,140,61.2,3815052841,213,5.7,3815052827,56,Center,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559953,407,1,2,47,45,2f7gua216miwsfd83rgjsn4ap,1,61.2,61.1,2022-10-02T15:07:07.993Z,2022-10-02T15:07:09Z,3815052929,56,Back,3815052933,141,64.2,3815052931,140,45.0,3815052939,213,3.0,3815052935,212,17.1,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559977,408,1,2,47,47,2f7gua216miwsfd83rgjsn4ap,0,45,64.2,2022-10-02T15:07:09.546Z,2022-10-02T15:07:11Z,3815053057,212,28.4,3815053049,155,,3815053059,213,6.2,3815053055,141,61.7,3815053053,140,72.0,3815053051,56,Center,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560019,470,1,2,47,49,6yhza3xbfafj5c9897mbkbudn,1,24.1,32.5,2022-10-02T15:07:11.538Z,2022-10-02T15:07:14Z,3815053297,213,5.9,3815053289,56,Back,3815053295,212,13.9,3815053293,141,25.4,3815053291,140,36.5,3815053287,3,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560021,471,49,2,47,51,6yhza3xbfafj5c9897mbkbudn,1,35.5,27.1,2022-10-02T15:07:13.988Z,2022-10-02T15:07:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560085,472,1,2,47,52,6yhza3xbfafj5c9897mbkbudn,1,34.2,34.7,2022-10-02T15:07:14.914Z,2022-10-02T15:07:20Z,3815053781,212,16.3,3815053783,213,3.4,3815053771,56,Back,3815053779,141,27.8,3815053775,140,19.3,,,,,,,,,,5rcmpmxeny97slsu826vmwh61,L. Kolb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560133,473,1,2,47,57,6yhza3xbfafj5c9897mbkbudn,1,18.6,32.9,2022-10-02T15:07:19.970Z,2022-10-02T15:07:23Z,3815054037,56,Back,3815054041,141,63.9,3815054043,212,21.2,3815054045,213,1.5,3815054039,140,20.7,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560247,474,1,2,48,3,6yhza3xbfafj5c9897mbkbudn,1,30.7,66,2022-10-02T15:07:25.906Z,2022-10-02T15:07:30Z,3815054667,141,31.9,3815054665,140,29.4,3815054669,212,23.2,3815054663,56,Back,3815054671,213,4.7,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560271,475,1,2,48,8,6yhza3xbfafj5c9897mbkbudn,1,27.9,26.2,2022-10-02T15:07:30.658Z,2022-10-02T15:07:32Z,3815054799,141,21.8,3815054795,56,Back,3815054803,213,6.0,3815054801,212,10.9,3815054797,140,37.9,,,,,,,,,,cnvvojztptyxqfs8vd3fciok5,L. Wensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560323,476,1,2,48,10,6yhza3xbfafj5c9897mbkbudn,0,40.7,21.7,2022-10-02T15:07:32.483Z,2022-10-02T15:07:36Z,3815055053,213,0.9,3815055047,140,68.7,3815055051,212,47.3,3815055055,1,,3815055049,141,76.2,3815055045,56,Center,3815055043,155,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560405,409,50,2,48,15,2f7gua216miwsfd83rgjsn4ap,1,41.2,21,2022-10-02T15:07:38.018Z,2022-10-02T15:07:42Z,3815055479,286,,3815055475,56,Back,3815055559,233,477,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560365,477,7,2,48,15,6yhza3xbfafj5c9897mbkbudn,1,58.8,79,2022-10-02T15:07:38.019Z,2022-10-02T15:07:42Z,3815055533,233,409,3815055235,285,,3815055229,56,Left,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560375,478,50,2,48,16,6yhza3xbfafj5c9897mbkbudn,1,58.8,79,2022-10-02T15:07:38.821Z,2022-10-02T15:07:45Z,3815055781,233,410,3815055269,286,,3815055265,56,Left,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560449,410,7,2,48,16,2f7gua216miwsfd83rgjsn4ap,1,41.2,21,2022-10-02T15:07:38.822Z,2022-10-02T15:07:45Z,3815055749,285,,3815055767,233,478,3815055747,56,Back,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560513,411,1,2,48,22,2f7gua216miwsfd83rgjsn4ap,1,53.7,12.3,2022-10-02T15:07:44.954Z,2022-10-02T15:07:51Z,3815056151,212,14.0,3815056153,213,5.9,3815056147,140,66.2,3815056145,56,Right,3815056149,141,5.0,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560515,412,50,2,48,24,2f7gua216miwsfd83rgjsn4ap,1,64.2,6.6,2022-10-02T15:07:46.674Z,2022-10-02T15:07:52Z,3815056161,56,Right,3815056163,286,,3815056227,233,479,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560477,479,7,2,48,24,6yhza3xbfafj5c9897mbkbudn,0,35.8,93.4,2022-10-02T15:07:46.675Z,2022-10-02T15:21:05Z,3815055913,285,,3815055911,56,Back,3815056215,233,412,3815055909,167,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560523,413,61,2,48,25,2f7gua216miwsfd83rgjsn4ap,1,66.2,5,2022-10-02T15:07:47.696Z,2022-10-02T15:08:59Z,3815056207,56,Right,,,,,,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560551,414,5,2,48,26,2f7gua216miwsfd83rgjsn4ap,0,62.4,-1.2,2022-10-02T15:07:48.332Z,2022-10-02T15:29:27Z,3815056361,56,Right,3815061467,233,480,3815056363,347,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560491,480,5,2,48,26,6yhza3xbfafj5c9897mbkbudn,1,37.6,101.2,2022-10-02T15:07:48.332Z,2022-10-02T15:08:56Z,3815055973,56,Back,3815055975,347,,3815061283,233,414,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560763,481,1,2,48,45,6yhza3xbfafj5c9897mbkbudn,0,36.7,100,2022-10-02T15:08:08.003Z,2022-10-02T15:13:12Z,3815057671,1,,3815057697,189,,3815057667,212,41.3,3815057665,141,86.7,3815057669,213,6.1,3815057663,140,75.0,3815057659,107,,3815057661,56,Left,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466560723,415,49,2,48,46,2f7gua216miwsfd83rgjsn4ap,1,3.8,24.3,2022-10-02T15:08:08.321Z,2022-10-02T15:08:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
