id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2527337615,39,1,1,2,28,bpx4ib85d65u9oyhglkt36k1b,1,65.5,3.8,2023-04-02T11:05:14.776Z,2023-04-02T11:05:16Z,4156849145,213,2.0,4156849143,212,13.8,4156849139,140,60.2,4156849137,56,Center,4156849141,141,22.4,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527337677,40,1,1,2,30,bpx4ib85d65u9oyhglkt36k1b,1,62.1,22.6,2023-04-02T11:05:16.617Z,2023-04-02T11:05:19Z,4156849469,56,Center,4156849477,213,2.0,4156849471,140,57.1,4156849473,141,39.9,4156849475,212,12.9,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527337761,41,1,1,2,33,bpx4ib85d65u9oyhglkt36k1b,1,57.1,39.9,2023-04-02T11:05:19.624Z,2023-04-02T11:05:23Z,4156849973,213,5.9,4156849963,155,,4156849975,1,,4156849965,56,Right,4156849969,141,17.1,4156849971,212,44.3,4156849967,140,96.6,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527337799,42,1,1,2,37,bpx4ib85d65u9oyhglkt36k1b,1,96.7,16.8,2023-04-02T11:05:23.688Z,2023-04-02T11:05:25Z,4156850157,56,Right,4156850161,140,89.1,4156850167,213,3.2,4156850165,212,8.0,4156850163,141,16.4,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527337825,43,1,1,2,38,bpx4ib85d65u9oyhglkt36k1b,0,89.1,16.4,2023-04-02T11:05:25.160Z,2023-04-02T11:05:27Z,4156850351,212,13.9,4156850347,140,90.4,4156850345,56,Center,4156850349,141,36.8,4156850353,213,1.5,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527337849,20,12,1,2,40,nuaf3wtujl8erbciumch6c65,1,12.6,67.2,2023-04-02T11:05:26.848Z,2023-04-02T11:05:28Z,4156850569,167,,4156850477,141,100.0,4156850475,140,24.1,4156850471,56,Back,4156850485,213,1.1,4156850481,212,25.7,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527337857,21,5,1,2,41,nuaf3wtujl8erbciumch6c65,0,17.6,101,2023-04-02T11:05:28.024Z,2023-04-02T11:11:21Z,4156850521,347,,4156850519,56,Back,4156851125,233,44,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527337955,44,5,1,2,41,bpx4ib85d65u9oyhglkt36k1b,1,82.4,-1,2023-04-02T11:05:28.024Z,2023-04-02T11:05:32Z,4156851063,233,21,4156851053,347,,4156851051,56,Right,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338005,45,1,1,2,46,bpx4ib85d65u9oyhglkt36k1b,1,89,0,2023-04-02T11:05:32.328Z,2023-04-02T11:05:34Z,4156851297,213,2.5,4156851291,140,71.4,4156851299,1,,4156851287,107,,4156851289,56,Right,4156851295,212,23.8,4156851293,141,20.6,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338055,46,1,1,2,47,bpx4ib85d65u9oyhglkt36k1b,1,71.2,20.4,2023-04-02T11:05:34.008Z,2023-04-02T11:05:37Z,4156851601,141,4.7,4156851603,212,13.3,4156851597,56,Right,4156851605,213,5.3,4156851599,140,78.7,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338085,47,1,1,2,51,bpx4ib85d65u9oyhglkt36k1b,1,75.8,11.4,2023-04-02T11:05:37.769Z,2023-04-02T11:05:39Z,4156851745,56,Center,4156851753,213,2.2,4156851747,140,69.2,4156851751,212,11.8,4156851749,141,25.4,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338169,48,1,1,2,53,bpx4ib85d65u9oyhglkt36k1b,1,69.2,25.4,2023-04-02T11:05:39.481Z,2023-04-02T11:05:44Z,4156852165,213,2.2,4156852163,212,28.1,4156852157,56,Center,4156852159,140,53.3,4156852161,141,58.7,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338247,49,1,1,2,57,bpx4ib85d65u9oyhglkt36k1b,1,54.4,58.6,2023-04-02T11:05:44.216Z,2023-04-02T11:05:47Z,4156852625,141,60.1,4156852627,212,16.6,4156852621,56,Center,4156852623,140,70.2,4156852629,213,0.1,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338301,50,1,1,3,1,bpx4ib85d65u9oyhglkt36k1b,1,70.3,59.3,2023-04-02T11:05:47.673Z,2023-04-02T11:05:50Z,4156852931,56,Center,4156852937,212,17.5,4156852935,141,33.5,4156852933,140,70.1,4156852939,213,4.7,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338339,51,1,1,3,4,bpx4ib85d65u9oyhglkt36k1b,1,71.4,29.8,2023-04-02T11:05:50.456Z,2023-04-02T11:05:53Z,4156853135,140,88.5,4156853137,141,9.2,4156853139,212,22.8,4156853133,56,Right,4156853141,213,5.6,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338429,52,1,1,3,6,bpx4ib85d65u9oyhglkt36k1b,1,88.4,9.5,2023-04-02T11:05:53.112Z,2023-04-02T11:05:57Z,4156853711,212,11.5,4156853703,56,Center,4156853709,141,22.1,4156853713,213,2.3,4156853707,140,81.1,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338485,53,1,1,3,12,bpx4ib85d65u9oyhglkt36k1b,1,82.4,19.6,2023-04-02T11:05:59.016Z,2023-04-02T11:06:00Z,4156854015,140,74.7,4156854017,141,26.8,4156854013,56,Center,4156854019,212,9.5,4156854021,213,2.6,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338501,54,1,1,3,13,bpx4ib85d65u9oyhglkt36k1b,1,74.7,26.8,2023-04-02T11:06:00.104Z,2023-04-02T11:06:01Z,4156854133,213,1.5,4156854113,56,Center,4156854115,140,75.4,4156854121,141,37.5,4156854127,212,7.3,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338519,55,1,1,3,14,bpx4ib85d65u9oyhglkt36k1b,1,75.4,37.5,2023-04-02T11:06:01.257Z,2023-04-02T11:06:02Z,4156854235,213,3.1,4156854233,212,19.4,4156854229,140,57.0,4156854227,56,Center,4156854231,141,39.3,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338565,56,1,1,3,15,bpx4ib85d65u9oyhglkt36k1b,1,57,39.3,2023-04-02T11:06:02.232Z,2023-04-02T11:06:05Z,4156854509,213,1.5,4156854501,56,Center,4156854507,212,17.2,4156854503,140,58.3,4156854505,141,64.5,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338591,57,1,1,3,19,bpx4ib85d65u9oyhglkt36k1b,1,58.7,64.6,2023-04-02T11:06:05.833Z,2023-04-02T11:06:07Z,4156854695,140,65.4,4156854697,141,74.0,4156854693,56,Center,4156854699,212,9.5,4156854701,213,0.7,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338607,22,45,1,3,21,nuaf3wtujl8erbciumch6c65,0,33.2,29,2023-04-02T11:06:07.609Z,2023-04-02T12:01:09Z,4156854769,285,,4156854767,56,Back,4156854825,233,58,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338595,58,3,1,3,21,bpx4ib85d65u9oyhglkt36k1b,1,66.8,71,2023-04-02T11:06:07.609Z,2023-04-02T11:06:09Z,4156854813,233,22,4156854721,56,Center,4156854723,286,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338645,59,1,1,3,21,bpx4ib85d65u9oyhglkt36k1b,0,64.6,73.5,2023-04-02T11:06:08.056Z,2023-04-02T11:06:10Z,4156854989,140,90.7,4156854987,56,Center,4156854993,212,28.8,4156854995,213,6.0,4156854991,141,60.7,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338687,23,12,1,3,25,nuaf3wtujl8erbciumch6c65,1,8,39,2023-04-02T11:06:11.868Z,2023-04-02T11:06:25Z,4156855211,140,6.0,4156855217,141,0.0,4156855207,56,Back,4156855339,167,,4156855221,212,27.3,4156855225,213,4.6,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338703,24,5,1,3,25,nuaf3wtujl8erbciumch6c65,0,7.1,-1,2023-04-02T11:06:11.928Z,2023-04-02T11:11:21Z,4156856929,233,60,4156855299,56,Back,4156855301,347,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527338985,60,5,1,3,25,bpx4ib85d65u9oyhglkt36k1b,1,92.9,101,2023-04-02T11:06:11.928Z,2023-04-02T11:06:29Z,4156856857,233,24,4156856835,347,,4156856833,56,Left,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339105,61,1,1,3,42,bpx4ib85d65u9oyhglkt36k1b,1,94.3,100,2023-04-02T11:06:28.664Z,2023-04-02T11:06:35Z,4156857521,141,80.2,4156857519,140,95.5,4156857517,56,Left,4156857525,213,4.8,4156857523,212,14.3,4156857515,107,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339095,25,43,1,3,47,nuaf3wtujl8erbciumch6c65,1,0,0,2023-04-02T11:06:34.072Z,2023-04-02T11:06:48Z,4156857457,285,0,4156857455,56,Back,4156858545,144,7,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339117,62,43,1,3,48,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-04-02T11:06:35.272Z,2023-04-02T11:06:48Z,4156857605,56,Center,4156857607,286,0,4156858537,144,3,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339139,63,1,1,3,50,bpx4ib85d65u9oyhglkt36k1b,0,98.5,75.1,2023-04-02T11:06:36.328Z,2023-04-02T11:06:37Z,4156857719,140,98.5,4156857717,56,Center,4156857725,212,14.1,4156857727,213,4.7,4156857721,141,54.4,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339161,26,52,1,3,52,nuaf3wtujl8erbciumch6c65,1,3.2,34,2023-04-02T11:06:39.073Z,2023-04-02T11:06:39Z,,,,,,,,,,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339373,27,1,1,4,4,nuaf3wtujl8erbciumch6c65,0,3.2,34,2023-04-02T11:06:51.265Z,2023-04-02T12:00:49Z,4156859069,1,,4156859067,213,1.0,4156859053,123,,4156859085,189,,4156859063,141,88.4,4156859065,212,45.2,4156859059,140,27.9,4156859057,56,Back,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339379,64,8,1,4,7,bpx4ib85d65u9oyhglkt36k1b,1,60.1,19.8,2023-04-02T11:06:53.432Z,2023-04-02T11:06:53Z,4156859103,56,Right,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339441,65,1,1,4,9,bpx4ib85d65u9oyhglkt36k1b,1,62.7,18.6,2023-04-02T11:06:56.008Z,2023-04-02T11:07:05Z,4156859511,141,27.7,4156859513,212,6.2,4156859507,56,Center,4156859509,140,63.1,4156859515,213,1.5,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339477,66,1,1,4,11,bpx4ib85d65u9oyhglkt36k1b,0,63.1,27.7,2023-04-02T11:06:57.624Z,2023-04-02T11:06:59Z,4156859697,212,14.1,4156859695,141,10.0,4156859693,140,70.1,4156859699,213,5.3,4156859689,56,Right,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339531,28,1,1,4,13,nuaf3wtujl8erbciumch6c65,1,24.1,93.3,2023-04-02T11:06:59.797Z,2023-04-02T12:00:50Z,4156859957,212,14.7,4156859955,141,88.6,4156859951,56,Back,4156859959,213,3.4,4156859953,140,10.4,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339561,29,1,1,4,14,nuaf3wtujl8erbciumch6c65,1,10.4,88.6,2023-04-02T11:07:01.115Z,2023-04-02T12:00:51Z,4156860099,140,8.6,4156860113,213,4.3,4156860107,212,5.2,4156860103,141,81.5,4156860097,56,Back,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339613,30,1,1,4,16,nuaf3wtujl8erbciumch6c65,1,8.6,81.5,2023-04-02T11:07:02.625Z,2023-04-02T11:07:04Z,4156860397,56,Back,4156860403,212,14.2,4156860399,140,22.1,4156860405,213,0.1,4156860401,141,82.7,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339687,31,1,1,4,18,nuaf3wtujl8erbciumch6c65,1,23.9,77.6,2023-04-02T11:07:04.834Z,2023-04-02T11:07:08Z,4156860841,141,79.1,4156860837,56,Back,4156860839,140,8.0,4156860843,212,16.7,4156860845,213,3.1,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339721,32,1,1,4,22,nuaf3wtujl8erbciumch6c65,1,9.7,79.3,2023-04-02T11:07:08.493Z,2023-04-02T11:07:10Z,4156861029,56,Back,4156861033,141,80.2,4156861037,213,0.0,4156861031,140,23.7,4156861035,212,14.7,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339739,33,1,1,4,24,nuaf3wtujl8erbciumch6c65,0,23.7,80.2,2023-04-02T11:07:10.719Z,2023-04-02T11:07:11Z,4156861117,56,Back,4156861119,140,31.2,4156861123,212,15.0,4156861125,213,5.3,4156861121,141,61.5,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339807,67,1,1,4,26,bpx4ib85d65u9oyhglkt36k1b,1,62,51.1,2023-04-02T11:07:13.210Z,2023-04-02T11:07:14Z,4156861495,212,7.7,4156861497,213,5.0,4156861491,140,64.3,4156861493,141,40.3,4156861489,56,Center,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339845,68,1,1,4,27,bpx4ib85d65u9oyhglkt36k1b,1,64.3,40.3,2023-04-02T11:07:14.040Z,2023-04-02T11:07:16Z,4156861713,140,66.1,4156861719,213,1.0,4156861711,56,Center,4156861717,212,3.7,4156861715,141,45.0,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339847,69,49,1,4,29,bpx4ib85d65u9oyhglkt36k1b,1,75.9,42.1,2023-04-02T11:07:16.136Z,2023-04-02T11:07:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339867,70,1,1,4,30,bpx4ib85d65u9oyhglkt36k1b,1,74.5,41.3,2023-04-02T11:07:16.760Z,2023-04-02T11:07:17Z,4156861881,141,39.7,4156861877,56,Center,4156861879,140,69.9,4156861883,212,5.0,4156861885,213,3.4,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527339923,71,1,1,4,31,bpx4ib85d65u9oyhglkt36k1b,1,69.9,39.7,2023-04-02T11:07:17.720Z,2023-04-02T11:07:21Z,4156862181,141,47.8,4156862183,212,6.8,4156862185,213,2.2,4156862177,56,Center,4156862179,140,66.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340049,72,1,1,4,34,bpx4ib85d65u9oyhglkt36k1b,1,73,39.6,2023-04-02T11:07:20.888Z,2023-04-02T11:07:27Z,4156862903,140,74.9,4156862905,141,36.9,4156862909,213,5.5,4156862907,212,2.7,4156862901,56,Center,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340079,73,3,1,4,40,bpx4ib85d65u9oyhglkt36k1b,0,89.1,61.2,2023-04-02T11:07:27.112Z,2023-04-02T11:09:18Z,4156874981,233,34,4156863055,56,Center,4156863057,286,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340069,34,7,1,4,40,nuaf3wtujl8erbciumch6c65,0,10.9,38.8,2023-04-02T11:07:27.113Z,2023-04-02T11:09:18Z,4156862993,285,,4156874953,233,73,4156862991,56,Back,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340087,74,15,1,4,42,bpx4ib85d65u9oyhglkt36k1b,1,87.3,62,2023-04-02T11:07:28.489Z,2023-04-02T11:09:25Z,4156875239,82,,4156863093,22,,4156875669,147,57.6,4156875659,78,,4156875663,103,19,4156875673,231,52.2,4156863095,17,,4156875661,102,49.7,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,4156875671,230,98.2,4156875667,146,91.9,4156863097,56,Center,4156875709,233,35,4156875235,20,4156875665,458,,,,,,,,,,,,,,,,,,,,
2527340113,35,10,1,4,42,nuaf3wtujl8erbciumch6c65,1,11.5,35.4,2023-04-02T11:07:28.589Z,2023-04-02T12:00:11Z,4156863253,94,,4156875289,233,74,4156863255,56,Back,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340155,75,15,1,4,45,bpx4ib85d65u9oyhglkt36k1b,1,79.1,48.1,2023-04-02T11:07:31.927Z,2023-04-02T11:09:34Z,4156876581,231,48.0,4156876573,146,86.7,4156876563,78,,4156876569,215,,4156876023,20,,4156863503,22,,4156876043,233,46,4156876027,82,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,4156863507,56,Center,4156876565,102,49.4,4156876575,147,48.6,4156863505,18,,4156876571,458,4156876577,230,97.1,4156876567,103,19,,,,,,,,,,,,,,,,
2527341543,46,10,1,4,45,nuaf3wtujl8erbciumch6c65,1,13.8,47.8,2023-04-02T11:07:32.027Z,2023-04-02T12:00:28Z,4156871323,94,,4156876085,233,75,4156871325,56,Back,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340189,36,12,1,4,46,nuaf3wtujl8erbciumch6c65,1,10.8,34.2,2023-04-02T11:07:32.310Z,2023-04-02T11:07:34Z,4156863715,213,0.9,4156863709,140,24.4,4156863711,141,60.5,4156863713,212,22.9,4156863707,56,Back,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340193,37,49,1,4,47,nuaf3wtujl8erbciumch6c65,1,24.9,62.3,2023-04-02T11:07:34.258Z,2023-04-02T11:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340241,38,1,1,4,48,nuaf3wtujl8erbciumch6c65,0,25.2,64.2,2023-04-02T11:07:34.571Z,2023-04-02T11:07:36Z,4156864039,141,75.4,4156864033,140,39.6,4156864029,56,Back,4156864043,212,16.9,4156864047,213,0.5,,,,,,,,,,6l7cn7fmomj88kfdyo9seopg5,A. Moraitou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340289,76,61,1,4,53,bpx4ib85d65u9oyhglkt36k1b,1,53.5,21.2,2023-04-02T11:07:39.555Z,2023-04-02T11:07:39Z,4156864313,56,Center,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340321,77,49,1,4,54,bpx4ib85d65u9oyhglkt36k1b,1,56.1,7.3,2023-04-02T11:07:40.760Z,2023-04-02T11:07:40Z,,,,,,,,,,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340407,78,1,1,4,54,bpx4ib85d65u9oyhglkt36k1b,1,56.1,7.3,2023-04-02T11:07:40.984Z,2023-04-02T11:07:44Z,4156864957,56,Back,4156864959,140,44.7,4156864965,213,2.1,4156864963,212,23.6,4156864961,141,37.2,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340435,79,1,1,4,58,bpx4ib85d65u9oyhglkt36k1b,1,45.3,38,2023-04-02T11:07:44.648Z,2023-04-02T11:07:45Z,4156865073,56,Center,4156865079,212,14.0,4156865075,140,58.3,4156865077,141,33.7,4156865081,213,6.1,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340455,80,1,1,4,59,bpx4ib85d65u9oyhglkt36k1b,1,58.3,33.7,2023-04-02T11:07:45.864Z,2023-04-02T11:07:46Z,4156865171,141,31.5,4156865167,56,Back,4156865169,140,44.3,4156865175,213,3.2,4156865173,212,14.8,,,,,,,,,,9xbohfvww89ec7c1d97hkuj85,S. Zadrazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340469,81,1,1,5,0,bpx4ib85d65u9oyhglkt36k1b,1,44.3,31.5,2023-04-02T11:07:46.647Z,2023-04-02T11:07:48Z,4156865253,56,Back,4156865259,212,19.0,4156865255,140,45.6,4156865257,141,59.3,4156865261,213,1.5,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340513,82,1,1,5,1,bpx4ib85d65u9oyhglkt36k1b,1,45.6,59.3,2023-04-02T11:07:47.960Z,2023-04-02T11:07:49Z,4156865519,56,Center,4156865529,213,6.1,4156865527,212,7.6,4156865521,140,52.7,4156865525,141,57.5,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340649,83,1,1,5,3,bpx4ib85d65u9oyhglkt36k1b,1,52.7,57.5,2023-04-02T11:07:49.704Z,2023-04-02T11:07:55Z,4156866165,140,40.6,4156866163,56,Back,4156866167,141,32.7,4156866171,213,4.1,4156866169,212,21.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340695,84,1,1,5,9,bpx4ib85d65u9oyhglkt36k1b,1,52.8,28.4,2023-04-02T11:07:55.336Z,2023-04-02T11:07:58Z,4156866443,56,Right,4156866445,140,69.2,4156866449,212,24.0,4156866451,213,5.5,4156866447,141,3.9,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
