id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2499062027,37,1,1,2,41,agjf3593kdfob1fl43rlt2b6c,1,48.4,34.8,2023-01-21T11:33:47.760Z,2023-01-21T11:34:16Z,3986815891,140,46.6,3986815893,141,76.0,3986815889,56,Back,3986815895,212,28.1,3986815897,213,1.6,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062039,38,1,1,2,46,agjf3593kdfob1fl43rlt2b6c,1,64.7,79.1,2023-01-21T11:33:52.799Z,2023-01-21T11:33:54Z,3986815953,213,0.3,3986815951,212,12.1,3986815949,141,84.1,3986815947,140,75.8,3986815945,56,Left,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062055,39,1,1,2,48,agjf3593kdfob1fl43rlt2b6c,0,75.8,84.1,2023-01-21T11:33:54.623Z,2023-01-21T11:33:57Z,3986816029,213,1.2,3986816025,141,100.0,3986816027,212,12.8,3986816023,140,80.7,3986816021,56,Left,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062069,23,5,1,2,50,acpt3r9i7hburdteruzc31u96,1,25.2,-1.7,2023-01-21T11:33:56.548Z,2023-01-21T11:34:02Z,3986816091,56,Back,3986816093,347,,3986816099,233,40,,,,,,,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062057,40,5,1,2,50,agjf3593kdfob1fl43rlt2b6c,0,74.8,101.7,2023-01-21T11:33:56.548Z,2023-01-21T12:17:35Z,3986816031,56,Left,3986816103,233,23,3986816033,347,,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062123,24,1,1,3,13,acpt3r9i7hburdteruzc31u96,1,29.6,0,2023-01-21T11:34:18.803Z,2023-01-21T11:39:21Z,3986816443,140,42.6,3986816449,213,0.3,3986816441,56,Back,3986816445,141,5.2,3986816447,212,14.3,3986816439,107,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062125,25,1,1,3,17,acpt3r9i7hburdteruzc31u96,1,44.5,9.7,2023-01-21T11:34:23.059Z,2023-01-21T11:38:52Z,3986816471,212,7.9,3986816469,141,15.5,3986816473,213,2.6,3986816465,56,Back,3986816467,140,38.0,,,,,,,,,,162sfvdvwcsap2r0v4clllqz9,M. Piemonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062131,26,1,1,3,18,acpt3r9i7hburdteruzc31u96,1,39,20.3,2023-01-21T11:34:23.842Z,2023-01-21T11:39:18Z,3986816499,212,32.0,3986816497,141,65.1,3986816501,213,1.9,3986816493,56,Back,3986816495,140,29.6,3986816503,1,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062139,27,1,1,3,19,acpt3r9i7hburdteruzc31u96,1,29.2,63.1,2023-01-21T11:34:25.731Z,2023-01-21T11:34:28Z,3986816563,141,87.5,3986816567,213,1.3,3986816559,56,Back,3986816565,212,17.2,3986816561,140,33.5,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062147,28,1,1,3,22,acpt3r9i7hburdteruzc31u96,0,34,90.5,2023-01-21T11:34:28.435Z,2023-01-21T13:26:06Z,3986816621,140,52.9,3986816619,56,Left,3986816663,189,,3986816623,141,100.0,3986816627,213,0.4,3986816625,212,21.3,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062149,29,5,1,3,24,acpt3r9i7hburdteruzc31u96,0,53.5,101.5,2023-01-21T11:34:29.957Z,2023-01-21T11:34:37Z,3986816633,56,Left,3986816795,233,41,3986816635,347,,,,,,,,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062177,41,5,1,3,24,agjf3593kdfob1fl43rlt2b6c,1,46.5,-1.5,2023-01-21T11:34:29.957Z,2023-01-21T12:17:36Z,3986816773,56,Back,3986816775,347,,3986816779,233,29,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062195,42,1,1,3,31,agjf3593kdfob1fl43rlt2b6c,1,45.9,0,2023-01-21T11:34:36.847Z,2023-01-21T11:34:41Z,3986816875,141,14.1,3986816877,212,12.1,3986816871,56,Back,3986816873,140,39.8,3986816879,213,2.1,3986816869,107,,,,,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062199,43,1,1,3,35,agjf3593kdfob1fl43rlt2b6c,1,39.8,6.7,2023-01-21T11:34:41.391Z,2023-01-21T11:34:44Z,3986816903,140,47.2,3986816907,212,7.8,3986816905,141,6.5,3986816909,213,6.3,3986816901,56,Back,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062205,44,1,1,3,38,agjf3593kdfob1fl43rlt2b6c,0,47.2,6.5,2023-01-21T11:34:43.919Z,2023-01-21T11:34:46Z,3986816939,140,45.7,3986816979,233,30,3986816945,213,3.1,3986816983,286,,3986816977,236,,3986816941,141,6.5,3986816937,56,Back,3986816943,212,1.6,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062211,30,74,1,3,38,acpt3r9i7hburdteruzc31u96,1,60.5,93.9,2023-01-21T11:34:43.920Z,2023-01-21T12:17:30Z,3986816989,233,44,3986816975,285,,3986816973,56,Left,,,,,,,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062213,31,49,1,3,41,acpt3r9i7hburdteruzc31u96,1,58.6,94.2,2023-01-21T11:34:46.867Z,2023-01-21T11:34:46Z,,,,,,,,,,,,,,,,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062227,32,1,1,3,41,acpt3r9i7hburdteruzc31u96,1,57.8,95.3,2023-01-21T11:34:47.283Z,2023-01-21T11:34:49Z,3986817063,56,Back,3986817069,212,13.3,3986817071,213,3.9,3986817067,141,82.3,3986817065,140,48.3,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062239,33,1,1,3,43,acpt3r9i7hburdteruzc31u96,1,46.7,68.2,2023-01-21T11:34:49.555Z,2023-01-21T11:34:52Z,3986817131,213,4.1,3986817125,140,35.8,3986817123,56,Back,3986817127,141,44.2,3986817129,212,19.9,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062269,34,1,1,3,46,acpt3r9i7hburdteruzc31u96,1,35.3,48.4,2023-01-21T11:34:52.467Z,2023-01-21T11:35:12Z,3986817297,213,1.6,3986817295,212,22.1,3986817291,140,34.2,3986817293,141,80.9,3986817289,56,Back,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062283,35,1,1,3,54,acpt3r9i7hburdteruzc31u96,1,44.1,65.2,2023-01-21T11:35:00.387Z,2023-01-21T11:35:02Z,3986817387,141,32.7,3986817385,140,46.7,3986817391,213,4.8,3986817389,212,22.3,3986817383,56,Back,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062293,36,1,1,3,56,acpt3r9i7hburdteruzc31u96,1,50.8,28.2,2023-01-21T11:35:02.371Z,2023-01-21T11:35:06Z,3986817505,141,4.7,3986817503,140,91.2,3986817507,212,45.3,3986817509,213,5.9,3986817501,56,Right,3986817511,1,,3986817499,155,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062299,37,1,1,4,0,acpt3r9i7hburdteruzc31u96,0,94.5,4.6,2023-01-21T11:35:06.627Z,2023-01-21T11:35:07Z,3986817559,56,Center,3986817567,213,1.7,3986817565,212,26.5,3986817561,140,92.2,3986817557,155,,3986817555,2,,3986817563,141,43.4,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062301,45,12,1,4,2,agjf3593kdfob1fl43rlt2b6c,1,8.4,63.3,2023-01-21T11:35:08.495Z,2023-01-21T11:35:10Z,3986817587,140,0.0,3986817611,15,,3986817585,56,Back,3986817589,141,82.7,3986817643,167,,3986817593,213,2.2,3986817591,212,16.1,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062307,38,6,1,4,2,acpt3r9i7hburdteruzc31u96,1,96.3,30.4,2023-01-21T11:35:08.692Z,2023-01-21T11:35:10Z,3986817621,56,Center,3986817649,233,46,3986817623,75,,,,,,,,,,,,,,,,,ad6p2jcex4poforoc5a2m42qd,A. Guagni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062305,46,6,1,4,2,agjf3593kdfob1fl43rlt2b6c,0,3.7,69.6,2023-01-21T11:35:08.692Z,2023-01-21T12:17:22Z,3986817613,56,Back,3986817615,73,,3986817653,233,38,,,,,,,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062383,39,1,1,4,28,acpt3r9i7hburdteruzc31u96,1,99.5,0.5,2023-01-21T11:35:34.148Z,2023-01-21T11:36:33Z,3986818095,2,,3986818101,224,,3986818953,218,,3986818111,213,1.8,3986819235,210,13,3986818103,56,Center,3986818109,212,30.3,3986818107,141,43.7,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,3986818097,6,3986819237,154,,3986818099,155,,,3986818105,140,,,,,,,,1,92.6,,,,,,,,,,,,,,
2499062385,40,13,1,4,31,acpt3r9i7hburdteruzc31u96,1,92.6,43.7,2023-01-21T11:35:37.299Z,2023-01-21T11:36:33Z,3986819083,25,,3986819245,55,39,3986819089,328,,3986819239,73,,3986819257,230,98.5,3986819251,103,12.5,3986819259,231,48.0,3986819253,146,94.6,a6k8vha3qcugelyjo82monahh,G. Adami,3986818121,56,3986819091,153,,3986819255,147,63.5,Center,3986818119,17,3986819085,15,3986819243,154,,3986819249,102,,,1,87.9,3986819241,29,,,,,,,,,,
2499062393,41,16,1,4,33,acpt3r9i7hburdteruzc31u96,1,93.3,59.9,2023-01-21T11:35:38.804Z,2023-01-21T11:36:21Z,3986818541,25,,3986818995,273,,3986818981,328,,3986818547,374,2023-01-21 11:35:38.220,3986818989,230,98.6,3986818161,56,Center,3986818993,138,,3986818975,102,46.1,cobqvig9w519u0pu924u49045,M. Mesjasz,3986818543,20,3986818971,55,40,3986818979,214,,,3986818983,217,3986818977,103,3986818551,375,04:32.417,3986818159,17,,,,,3986818969,29,21.5,3986818985,216,39,3986818991,231,52.5,3986818967,81,
2499062517,47,1,1,5,14,agjf3593kdfob1fl43rlt2b6c,1,49.9,50.1,2023-01-21T11:36:20.382Z,2023-01-21T11:36:22Z,3986819007,141,53.4,3986819005,140,35.6,3986819011,213,3.0,3986819003,56,Back,3986819009,212,15.2,3986819013,279,G,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062523,48,1,1,5,16,agjf3593kdfob1fl43rlt2b6c,1,35.6,53.4,2023-01-21T11:36:21.950Z,2023-01-21T11:36:23Z,3986819041,141,65.8,3986819037,56,Back,3986819043,212,8.6,3986819039,140,37.1,3986819045,213,1.4,,,,,,,,,,4jwotvqswss201ptdipai5rkl,D. Čonč,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062531,49,1,1,5,17,agjf3593kdfob1fl43rlt2b6c,1,37.1,65.8,2023-01-21T11:36:23.486Z,2023-01-21T11:36:25Z,3986819095,140,39.4,3986819101,213,1.4,3986819097,141,93.6,3986819093,56,Back,3986819099,212,19.1,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062541,50,1,1,5,19,agjf3593kdfob1fl43rlt2b6c,1,39.6,91.1,2023-01-21T11:36:25.325Z,2023-01-21T11:36:56Z,3986819157,213,0.2,3986819155,212,19.6,3986819153,141,98.1,3986819151,140,57.7,3986819149,56,Left,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062545,51,43,1,5,21,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-01-21T11:36:27.103Z,2023-01-21T11:36:52Z,3986819163,347,0,3986819699,144,5,3986819161,56,Left,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062563,52,1,1,5,22,agjf3593kdfob1fl43rlt2b6c,1,57.1,98.7,2023-01-21T11:36:28.142Z,2023-01-21T11:36:59Z,3986819299,140,70.5,3986819305,213,6.2,3986819297,56,Left,3986819301,141,97.7,3986819303,212,14.1,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062581,53,1,1,5,30,agjf3593kdfob1fl43rlt2b6c,0,80.8,89.1,2023-01-21T11:36:36.367Z,2023-01-21T11:36:40Z,3986819417,155,,3986819435,213,5.2,3986819421,56,Center,3986819429,141,54.2,3986819433,212,26.4,3986819413,2,,3986819425,140,91.9,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062587,42,44,1,5,34,acpt3r9i7hburdteruzc31u96,1,8.2,47.6,2023-01-21T11:36:40.003Z,2023-01-21T11:36:43Z,3986819511,233,54,3986819447,285,,3986819445,56,Back,,,,,,,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062597,54,44,1,5,34,agjf3593kdfob1fl43rlt2b6c,0,91.8,52.4,2023-01-21T11:36:40.004Z,2023-01-21T11:36:43Z,3986819501,56,Center,3986819503,286,,3986819515,233,42,,,,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062591,43,12,1,5,34,acpt3r9i7hburdteruzc31u96,1,8.2,49.4,2023-01-21T11:36:40.514Z,2023-01-21T11:36:41Z,3986819469,213,1.7,3986819457,56,Back,3986819461,141,74.2,3986819465,212,17.1,3986819475,15,,3986819459,140,5.5,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062605,55,1,1,5,38,agjf3593kdfob1fl43rlt2b6c,1,95.7,12.9,2023-01-21T11:36:43.854Z,2023-01-21T11:36:45Z,3986819565,213,3.3,3986819559,140,81.3,3986819561,141,9.7,3986819557,56,Right,3986819563,212,15.3,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062609,56,1,1,5,39,agjf3593kdfob1fl43rlt2b6c,0,81.1,8.5,2023-01-21T11:36:45.262Z,2023-01-21T11:36:48Z,3986819599,213,1.1,3986819589,155,,3986819593,140,97.6,3986819591,56,Center,3986819601,1,,3986819597,212,35.4,3986819587,2,,3986819595,141,53.9,20pat26jlgjcvstrte9jbltrd,V. Panzeri,3986819619,233,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,
2499062611,44,11,1,5,42,acpt3r9i7hburdteruzc31u96,1,2.7,45.8,2023-01-21T11:36:48.100Z,2023-01-21T11:36:48Z,3986819613,88,,3986819623,233,56,3986819611,56,Back,,,,,,,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062641,45,1,1,5,50,acpt3r9i7hburdteruzc31u96,1,8.6,47.3,2023-01-21T11:36:56.019Z,2023-01-21T11:36:57Z,3986819801,213,1.1,3986819797,141,68.4,3986819795,140,14.8,3986819791,123,,3986819799,212,15.8,3986819793,56,Back,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062651,46,1,1,5,51,acpt3r9i7hburdteruzc31u96,1,18.9,71.5,2023-01-21T11:36:57.619Z,2023-01-21T11:37:00Z,3986819839,56,Back,3986819841,140,21.8,3986819845,212,11.8,3986819847,213,1.3,3986819843,141,88.3,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062655,47,1,1,5,54,acpt3r9i7hburdteruzc31u96,1,21.8,87.8,2023-01-21T11:37:00.499Z,2023-01-21T11:37:03Z,3986819861,56,Back,3986819863,140,13.4,3986819869,213,4.1,3986819867,212,15.0,3986819865,141,69.9,,,,,,,,,,8qywmb7vw14hygvzliislo1xx,V. Bergamaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062671,48,1,1,5,57,acpt3r9i7hburdteruzc31u96,1,12.7,64,2023-01-21T11:37:02.930Z,2023-01-21T11:37:08Z,3986819971,212,14.8,3986819973,213,4.9,3986819969,141,42.5,3986819967,140,15.0,3986819965,56,Back,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062679,49,1,1,6,2,acpt3r9i7hburdteruzc31u96,1,21.9,44.2,2023-01-21T11:37:08.227Z,2023-01-21T11:37:19Z,3986820009,213,5.1,3986820005,141,18.2,3986820007,212,19.0,3986820003,140,28.4,3986820001,56,Back,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062705,50,1,1,6,5,acpt3r9i7hburdteruzc31u96,1,28.3,20.1,2023-01-21T11:37:11.027Z,2023-01-21T11:37:16Z,3986820135,213,1.9,3986820129,140,22.0,3986820133,212,21.4,3986820127,56,Back,3986820131,141,50.1,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062723,51,1,1,6,10,acpt3r9i7hburdteruzc31u96,1,26.3,49.1,2023-01-21T11:37:16.707Z,2023-01-21T11:37:20Z,3986820219,56,Back,3986820221,140,32.2,3986820223,141,12.0,3986820227,213,5.0,3986820225,212,26.0,,,,,,,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062749,52,1,1,6,15,acpt3r9i7hburdteruzc31u96,1,37.1,21.6,2023-01-21T11:37:21.587Z,2023-01-21T11:37:25Z,3986820375,141,47.5,3986820377,212,17.7,3986820373,140,35.8,3986820379,213,1.6,3986820371,56,Back,,,,,,,,,,cobqvig9w519u0pu924u49045,M. Mesjasz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062761,53,1,1,6,19,acpt3r9i7hburdteruzc31u96,1,39.7,52.2,2023-01-21T11:37:25.059Z,2023-01-21T11:37:57Z,3986820445,140,41.8,3986820447,141,83.0,3986820443,56,Back,3986820449,212,21.1,3986820451,213,1.5,,,,,,,,,,a6k8vha3qcugelyjo82monahh,G. Adami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062779,54,1,1,6,23,acpt3r9i7hburdteruzc31u96,1,59.5,75.6,2023-01-21T11:37:29.090Z,2023-01-21T11:37:32Z,3986820531,56,Center,3986820533,140,75.4,3986820539,213,0.1,3986820537,212,16.7,3986820535,141,77.2,,,,,,,,,,5zfwazpzlcnm9r7621wefv8ph,L. Fusetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062783,55,1,1,6,26,acpt3r9i7hburdteruzc31u96,1,75.4,77.2,2023-01-21T11:37:32.003Z,2023-01-21T11:37:33Z,3986820565,212,8.0,3986820563,141,84.5,3986820567,213,2.5,3986820559,56,Left,3986820561,140,69.4,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062787,56,1,1,6,27,acpt3r9i7hburdteruzc31u96,0,73.8,85.4,2023-01-21T11:37:33.075Z,2023-01-21T11:37:34Z,3986820587,140,82.4,3986820585,56,Center,3986820581,2,,3986820591,212,22.1,3986820583,155,,3986820593,213,5.1,3986820589,141,55.7,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062801,57,12,1,6,28,agjf3593kdfob1fl43rlt2b6c,1,16.4,52.4,2023-01-21T11:37:34.639Z,2023-01-21T11:37:38Z,3986820651,140,36.4,3986820649,56,Back,3986820657,213,0.2,3986820653,141,58.7,3986820655,212,21.4,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062805,58,61,1,6,32,agjf3593kdfob1fl43rlt2b6c,0,36.6,59.9,2023-01-21T11:37:38.557Z,2023-01-21T11:37:38Z,3986820677,56,Back,,,,,,,,,,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062815,57,1,1,6,33,acpt3r9i7hburdteruzc31u96,0,75.9,63.7,2023-01-21T11:37:39.139Z,2023-01-21T11:37:40Z,3986820709,212,16.5,3986820703,56,Center,3986820707,141,58.1,3986820705,140,91.2,3986820711,213,6.1,,,,,,,,,,e14n0cktqewsx0a1q4kev326t,V. Vigilucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062817,59,52,1,6,35,agjf3593kdfob1fl43rlt2b6c,1,6.1,48.5,2023-01-21T11:37:41.502Z,2023-01-21T11:37:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062845,60,1,1,6,41,agjf3593kdfob1fl43rlt2b6c,1,7.1,47.5,2023-01-21T11:37:47.085Z,2023-01-21T11:37:48Z,3986820841,56,Back,3986820851,213,1.1,3986820849,212,12.1,3986820843,140,12.8,3986820839,123,,3986820847,141,62.9,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062849,61,1,1,6,42,agjf3593kdfob1fl43rlt2b6c,1,12.8,62.9,2023-01-21T11:37:48.269Z,2023-01-21T11:37:49Z,3986820865,141,50.1,3986820867,212,11.6,3986820861,56,Back,3986820869,213,4.0,3986820863,140,5.5,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062857,62,1,1,6,43,agjf3593kdfob1fl43rlt2b6c,1,5.5,50.1,2023-01-21T11:37:49.278Z,2023-01-21T11:37:52Z,3986820925,141,60.0,3986820927,212,27.2,3986820921,56,Back,3986820923,140,30.6,3986820929,213,0.3,,,,,,,,,,1hvfc11oxddf7hxxks4skxw45,K. Odden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062861,63,1,1,6,46,agjf3593kdfob1fl43rlt2b6c,1,30.6,60,2023-01-21T11:37:51.998Z,2023-01-21T11:37:53Z,3986820941,141,72.9,3986820937,56,Back,3986820943,212,12.0,3986820939,140,38.4,3986820945,213,0.8,,,,,,,,,,4jwotvqswss201ptdipai5rkl,D. Čonč,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062867,64,1,1,6,47,agjf3593kdfob1fl43rlt2b6c,1,38.4,72.9,2023-01-21T11:37:53.022Z,2023-01-21T11:37:55Z,3986820975,213,2.2,3986820967,56,Back,3986820971,141,90.3,3986820973,212,14.3,3986820969,140,30.8,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062877,65,1,1,6,49,agjf3593kdfob1fl43rlt2b6c,1,30.8,90.3,2023-01-21T11:37:54.958Z,2023-01-21T11:37:58Z,3986821017,56,Back,3986821021,141,97.4,3986821023,212,12.6,3986821019,140,41.9,3986821025,213,0.4,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062879,66,61,1,6,52,agjf3593kdfob1fl43rlt2b6c,0,42.6,95.9,2023-01-21T11:37:58.270Z,2023-01-21T11:37:58Z,3986821029,56,Back,,,,,,,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499062881,58,49,1,6,53,acpt3r9i7hburdteruzc31u96,1,61.7,20,2023-01-21T11:37:59.427Z,2023-01-21T11:37:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8sb5yv5enqvr8bemx86jxc2j9,M. Mascarello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
