id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,assist,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2503999441,32,50,1,2,30,cd1ottifbgcfrn6pdrdpwt7z0,1,45.6,56.5,2023-02-04T17:17:43.289Z,2023-02-04T17:17:44Z,4012665017,233,28,4012664965,286,,4012664963,56,Back,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999443,28,7,1,2,30,vaikl8nl7hdr4y9jj4jyb9ey,0,54.4,43.5,2023-02-04T17:17:43.290Z,2023-02-04T17:17:44Z,4012664995,233,32,4012664973,285,,4012664971,56,Center,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999463,33,1,1,2,31,cd1ottifbgcfrn6pdrdpwt7z0,1,47.9,47.2,2023-02-04T17:17:44.352Z,2023-02-04T17:17:47Z,4012665095,56,Back,4012665103,213,4.5,4012665097,140,46.8,4012665099,141,39.7,4012665101,212,5.2,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999493,34,1,1,2,34,cd1ottifbgcfrn6pdrdpwt7z0,1,50.8,48.1,2023-02-04T17:17:47.200Z,2023-02-04T17:17:50Z,4012665287,213,1.8,4012665281,140,44.8,4012665279,56,Back,4012665285,212,31.1,4012665283,141,92.9,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999507,35,1,1,2,37,cd1ottifbgcfrn6pdrdpwt7z0,0,48.4,95.4,2023-02-04T17:17:50.496Z,2023-02-04T17:17:52Z,4012665365,213,6.0,4012665355,155,,4012665361,141,79.1,4012665359,140,79.8,4012665367,1,,4012665357,56,Left,4012665363,212,34.8,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999561,29,12,1,2,42,vaikl8nl7hdr4y9jj4jyb9ey,1,19.8,26.8,2023-02-04T17:17:55.537Z,2023-02-04T17:26:39Z,4012665593,140,16.6,4012665617,167,,4012665595,141,0.0,4012665591,56,Back,4012665597,212,19.9,4012665599,213,4.5,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999563,30,5,1,2,43,vaikl8nl7hdr4y9jj4jyb9ey,0,16.8,-1.6,2023-02-04T17:17:56.097Z,2023-02-04T17:38:51Z,4012665601,56,Back,4012665603,347,,4012666295,233,36,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999685,36,5,1,2,43,cd1ottifbgcfrn6pdrdpwt7z0,1,83.2,101.6,2023-02-04T17:17:56.097Z,2023-02-04T17:18:12Z,4012666275,233,30,4012666255,347,,4012666253,56,Left,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999705,37,1,1,2,58,cd1ottifbgcfrn6pdrdpwt7z0,1,84.5,100,2023-02-04T17:18:11.984Z,2023-02-04T17:18:13Z,4012666355,141,90.3,4012666343,107,,4012666349,56,Left,4012666359,213,4.7,4012666357,212,7.3,4012666353,140,84.4,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999745,38,1,1,3,0,cd1ottifbgcfrn6pdrdpwt7z0,1,84.4,90.3,2023-02-04T17:18:13.360Z,2023-02-04T17:18:16Z,4012666593,141,92.4,4012666589,56,Left,4012666597,213,3.0,4012666591,140,75.0,4012666595,212,10.0,,,,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999807,39,1,1,3,3,cd1ottifbgcfrn6pdrdpwt7z0,1,76.5,87.1,2023-02-04T17:18:16.545Z,2023-02-04T17:18:21Z,4012666931,141,28.5,4012666927,56,Center,4012666935,213,5.0,4012666929,140,87.3,4012666923,2,,4012666937,1,,4012666925,155,,4012666933,212,41.4,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999851,40,1,1,3,8,cd1ottifbgcfrn6pdrdpwt7z0,1,86.9,27.9,2023-02-04T17:18:21.472Z,2023-02-04T17:18:25Z,4012667103,212,7.4,4012667097,56,Center,4012667099,140,81.1,4012667105,213,3.8,4012667101,141,21.6,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999871,41,1,1,3,12,cd1ottifbgcfrn6pdrdpwt7z0,1,80.5,20.9,2023-02-04T17:18:25.760Z,2023-02-04T17:18:28Z,4012667225,56,Center,4012667233,213,2.8,4012667231,212,6.7,4012667227,140,74.4,4012667229,141,24.0,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999921,42,1,1,3,15,cd1ottifbgcfrn6pdrdpwt7z0,1,74.1,8.8,2023-02-04T17:18:28.768Z,2023-02-04T17:18:33Z,4012667513,140,86.5,4012667517,212,13.9,4012667519,213,5.9,4012667515,141,1.7,4012667511,56,Right,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999941,43,1,1,3,20,cd1ottifbgcfrn6pdrdpwt7z0,1,86.5,1.7,2023-02-04T17:18:33.520Z,2023-02-04T17:18:34Z,4012667615,141,9.7,4012667611,56,Right,4012667619,213,2.7,4012667617,212,12.7,4012667613,140,75.6,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999983,44,1,1,3,22,cd1ottifbgcfrn6pdrdpwt7z0,1,76.2,9.4,2023-02-04T17:18:35.240Z,2023-02-04T17:34:05Z,4012667833,140,82.6,4012667839,213,0.9,4012667837,212,11.0,4012667831,56,Center,4012667835,141,22.2,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999989,45,61,1,3,23,cd1ottifbgcfrn6pdrdpwt7z0,0,82.6,22.2,2023-02-04T17:18:36.065Z,2023-02-04T17:34:03Z,4012667843,56,Center,,,,,,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503999967,31,49,1,3,24,vaikl8nl7hdr4y9jj4jyb9ey,1,27.5,89.9,2023-02-04T17:18:37.057Z,2023-02-04T17:33:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000019,32,1,1,3,24,vaikl8nl7hdr4y9jj4jyb9ey,1,27.5,89.9,2023-02-04T17:18:37.505Z,2023-02-04T17:33:49Z,4012667939,56,Back,4012667949,213,4.5,4012667943,141,78.7,4012667941,140,25.7,4012667945,212,7.8,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000025,33,1,1,3,24,vaikl8nl7hdr4y9jj4jyb9ey,0,25.7,78.7,2023-02-04T17:18:37.881Z,2023-02-04T17:18:46Z,4012667961,140,49.7,4012667965,212,33.6,4012667957,157,,4012667969,213,5.6,4012667959,56,Back,4012667973,1,,4012667963,141,46.0,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000041,46,49,1,3,28,cd1ottifbgcfrn6pdrdpwt7z0,1,51.3,50.6,2023-02-04T17:18:41.633Z,2023-02-04T17:18:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000081,47,1,1,3,28,cd1ottifbgcfrn6pdrdpwt7z0,1,51.3,50.6,2023-02-04T17:18:41.920Z,2023-02-04T17:18:46Z,4012668261,141,22.8,4012668265,213,4.9,4012668259,140,53.8,4012668257,56,Center,4012668263,212,19.1,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000111,48,1,1,3,33,cd1ottifbgcfrn6pdrdpwt7z0,1,54.9,23,2023-02-04T17:18:46.480Z,2023-02-04T17:18:51Z,4012668445,140,72.4,4012668451,213,5.7,4012668443,56,Right,4012668449,212,22.4,4012668447,141,4.1,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000121,49,1,1,3,38,cd1ottifbgcfrn6pdrdpwt7z0,0,75.4,12.3,2023-02-04T17:18:51.328Z,2023-02-04T17:18:53Z,4012668517,213,0.8,4012668505,2,,4012668513,141,37.9,4012668511,140,91.2,4012668515,212,24.0,4012668509,56,Center,4012668507,155,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000129,34,12,1,3,40,vaikl8nl7hdr4y9jj4jyb9ey,1,12.4,66.2,2023-02-04T17:18:53.657Z,2023-02-04T17:19:46Z,4012668571,213,5.3,4012668567,141,43.3,4012668569,212,18.9,4012668565,140,22.6,4012668563,56,Back,4012668601,15,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000145,50,1,1,3,42,cd1ottifbgcfrn6pdrdpwt7z0,1,81,55.4,2023-02-04T17:18:55.440Z,2023-02-04T17:18:57Z,4012668663,141,47.0,4012668667,213,4.8,4012668659,56,Center,4012668661,140,81.6,4012668665,212,5.7,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000173,51,1,1,3,44,cd1ottifbgcfrn6pdrdpwt7z0,1,81.6,47,2023-02-04T17:18:57.089Z,2023-02-04T17:19:19Z,4012668865,141,62.4,4012668861,56,Center,4012668863,140,77.4,4012669685,210,13,4012668867,212,11.4,4012668869,213,2.0,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000175,52,13,1,3,46,cd1ottifbgcfrn6pdrdpwt7z0,1,77.4,62.4,2023-02-04T17:18:59.040Z,2023-02-04T17:19:19Z,4012668875,22,,4012669715,102,39.3,4012669027,72,,4012669723,231,50.7,4012668879,56,Center,4012668877,18,,4012669719,328,,4012669717,103,9.7,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,4012669709,29,4012669707,75,4012669711,55,51,4012669721,230,98.1,,,,,,,,,,,,,,,,,,
2504000187,35,5,1,3,47,vaikl8nl7hdr4y9jj4jyb9ey,1,-1,60.5,2023-02-04T17:19:00.512Z,2023-02-04T17:38:51Z,4012668929,56,Back,4012668931,346,,4012668937,233,53,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000181,53,5,1,3,47,cd1ottifbgcfrn6pdrdpwt7z0,0,101,39.5,2023-02-04T17:19:00.512Z,2023-02-04T17:19:01Z,4012668909,56,Center,4012668947,233,35,4012668911,346,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000359,36,1,1,4,7,vaikl8nl7hdr4y9jj4jyb9ey,1,5,63,2023-02-04T17:19:20.745Z,2023-02-04T17:19:23Z,4012669909,74,,4012669893,124,,4012669899,141,95.4,4012669897,140,27.2,4012669903,213,0.8,4012669901,212,32.1,4012669913,189,,4012669905,1,,6h41rdmhfs08723t23zgi5vjd,Misa,,4012669895,56,,,,,,,,,Back,,,,,,,,,,,,,,,,,
2504000429,37,1,1,4,10,vaikl8nl7hdr4y9jj4jyb9ey,0,27.2,95.4,2023-02-04T17:19:23.545Z,2023-02-04T17:33:15Z,4012670211,212,11.1,4012670213,213,5.8,4012670205,56,Back,4012670207,140,36.7,4012670209,141,88.3,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000371,54,61,1,4,10,cd1ottifbgcfrn6pdrdpwt7z0,1,61.5,7.7,2023-02-04T17:19:23.875Z,2023-02-04T17:19:24Z,4012669981,56,Right,,,,,,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000377,55,49,1,4,11,cd1ottifbgcfrn6pdrdpwt7z0,1,61.2,6.1,2023-02-04T17:19:24.816Z,2023-02-04T17:19:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000403,56,1,1,4,12,cd1ottifbgcfrn6pdrdpwt7z0,1,61.2,6.1,2023-02-04T17:19:25.248Z,2023-02-04T17:19:27Z,4012670143,141,14.0,4012670147,213,2.0,4012670139,56,Right,4012670141,140,58.8,4012670145,212,5.9,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000411,57,1,1,4,14,cd1ottifbgcfrn6pdrdpwt7z0,1,58.8,14,2023-02-04T17:19:27.168Z,2023-02-04T17:19:28Z,4012670171,141,21.3,4012670175,213,0.5,4012670167,56,Center,4012670169,140,67.2,4012670173,212,10.1,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000433,58,1,1,4,15,cd1ottifbgcfrn6pdrdpwt7z0,1,67.2,21.3,2023-02-04T17:19:28.144Z,2023-02-04T17:19:29Z,4012670219,56,Right,4012670223,141,1.0,4012670227,213,5.3,4012670221,140,75.6,4012670225,212,16.4,,,,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000439,59,1,1,4,16,cd1ottifbgcfrn6pdrdpwt7z0,0,75.6,1,2023-02-04T17:19:29.552Z,2023-02-04T17:19:32Z,4012670249,56,Right,4012670255,212,2.1,4012670251,140,77.4,4012670355,286,,4012670253,141,2.2,4012670351,233,39,4012670349,236,,4012670257,213,0.4,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000449,39,74,1,4,16,vaikl8nl7hdr4y9jj4jyb9ey,1,30.5,94.1,2023-02-04T17:19:29.553Z,2023-02-04T17:26:59Z,4012670337,285,,4012670335,56,Back,4012670357,233,59,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000431,38,43,1,4,17,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-02-04T17:19:30.161Z,2023-02-04T18:11:43Z,4012836507,144,61,4012670217,56,Back,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000495,60,1,1,4,20,cd1ottifbgcfrn6pdrdpwt7z0,1,66.3,3.8,2023-02-04T17:19:33.535Z,2023-02-04T17:19:37Z,4012670581,140,39.4,4012670587,213,2.7,4012670585,212,30.8,4012670579,56,Back,4012670583,141,21.8,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000511,61,1,1,4,23,cd1ottifbgcfrn6pdrdpwt7z0,1,39.4,23.4,2023-02-04T17:19:36.976Z,2023-02-04T17:19:39Z,4012670665,56,Back,4012670671,212,23.7,4012670673,213,2.3,4012670667,140,24.5,4012670669,141,49.6,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000559,62,1,1,4,26,cd1ottifbgcfrn6pdrdpwt7z0,1,27.5,45.8,2023-02-04T17:19:39.152Z,2023-02-04T17:20:23Z,4012670949,140,33.0,4012670947,56,Back,4012670955,213,5.0,4012670951,141,21.3,4012670953,212,17.6,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000589,63,1,1,4,30,cd1ottifbgcfrn6pdrdpwt7z0,1,34.7,25,2023-02-04T17:19:43.760Z,2023-02-04T17:19:47Z,4012671131,1,,4012671127,213,1.7,4012671123,212,34.4,4012671121,141,75.0,4012671119,140,29.9,4012671117,56,Back,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000611,64,1,1,4,34,cd1ottifbgcfrn6pdrdpwt7z0,1,30.3,71.4,2023-02-04T17:19:47.343Z,2023-02-04T17:19:50Z,4012671271,140,31.8,4012671275,212,28.8,4012671269,56,Back,4012671277,213,4.8,4012671273,141,29.1,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000653,65,1,1,4,37,cd1ottifbgcfrn6pdrdpwt7z0,1,32.8,28.3,2023-02-04T17:19:50.384Z,2023-02-04T17:20:25Z,4012671549,212,20.3,4012671553,213,5.3,4012671541,56,Back,4012671545,141,3.2,4012671543,140,43.2,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000687,66,1,1,4,42,cd1ottifbgcfrn6pdrdpwt7z0,1,43.2,3.2,2023-02-04T17:19:55.599Z,2023-02-04T17:20:42Z,4012671743,213,2.1,4012671739,141,37.9,4012671741,212,28.1,4012671737,140,28.6,4012671735,56,Back,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000709,67,1,1,4,47,cd1ottifbgcfrn6pdrdpwt7z0,1,28.6,37.9,2023-02-04T17:20:00.224Z,2023-02-04T17:20:02Z,4012671871,213,1.6,4012671865,140,27.6,4012671869,212,22.3,4012671867,141,70.6,4012671863,56,Back,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000729,68,1,1,4,49,cd1ottifbgcfrn6pdrdpwt7z0,1,27.6,70.6,2023-02-04T17:20:02.335Z,2023-02-04T17:20:04Z,4012671963,140,47.5,4012671967,212,27.9,4012671969,213,0.7,4012671965,141,97.8,4012671961,56,Back,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000737,69,1,1,4,51,cd1ottifbgcfrn6pdrdpwt7z0,1,47.5,97.8,2023-02-04T17:20:04.607Z,2023-02-04T17:20:06Z,4012672025,1,,4012672021,212,35.3,4012672017,140,81.1,4012672019,141,96.6,4012672041,189,,4012672023,213,6.3,4012672015,56,Left,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000785,70,1,1,4,56,cd1ottifbgcfrn6pdrdpwt7z0,1,79.5,85,2023-02-04T17:20:09.648Z,2023-02-04T17:20:11Z,4012672319,56,Center,4012672323,141,73.5,4012672327,213,4.5,4012672321,140,78.0,4012672325,212,8.0,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000795,71,1,1,4,58,cd1ottifbgcfrn6pdrdpwt7z0,1,78,73.5,2023-02-04T17:20:11.280Z,2023-02-04T17:20:12Z,4012672375,56,Left,4012672383,213,1.7,4012672377,140,76.5,4012672379,141,93.6,4012672381,212,13.8,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000803,72,1,1,4,59,cd1ottifbgcfrn6pdrdpwt7z0,1,76.5,93.6,2023-02-04T17:20:12.384Z,2023-02-04T17:20:15Z,4012672433,141,73.5,4012672437,213,4.7,4012672431,140,76.8,4012672435,212,13.7,4012672429,56,Center,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000809,73,1,1,5,1,cd1ottifbgcfrn6pdrdpwt7z0,0,77.1,72.8,2023-02-04T17:20:14.943Z,2023-02-04T17:22:28Z,4012678685,213,6.1,4012678679,140,98.9,4012672471,56,Center,4012678681,141,67.6,4012678683,212,23.2,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000819,40,52,1,5,5,vaikl8nl7hdr4y9jj4jyb9ey,1,4.3,35.1,2023-02-04T17:20:18.152Z,2023-02-04T17:20:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000937,41,1,1,5,17,vaikl8nl7hdr4y9jj4jyb9ey,1,4.3,35.1,2023-02-04T17:20:30.312Z,2023-02-04T17:20:33Z,4012673253,56,Back,4012673263,1,,4012673259,212,43.1,4012673257,141,93.2,4012673261,213,1.2,4012673251,123,,4012673255,140,20.6,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504000971,42,1,1,5,20,vaikl8nl7hdr4y9jj4jyb9ey,1,20.6,93.2,2023-02-04T17:20:33.816Z,2023-02-04T17:20:38Z,4012673475,140,29.6,4012673481,213,5.7,4012673477,141,83.3,4012673479,212,11.6,4012673473,56,Back,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001025,43,1,1,5,25,vaikl8nl7hdr4y9jj4jyb9ey,1,42.9,64.3,2023-02-04T17:20:38.600Z,2023-02-04T17:20:44Z,4012673711,213,4.2,4012673703,56,Back,4012673707,141,20.3,4012673709,212,33.9,4012673713,1,,4012673705,140,27.7,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001035,44,1,1,5,31,vaikl8nl7hdr4y9jj4jyb9ey,1,30.3,13.5,2023-02-04T17:20:44.776Z,2023-02-04T17:20:48Z,4012673787,140,25.1,4012673793,213,1.9,4012673789,141,36.1,4012673785,56,Back,4012673791,212,16.3,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001055,45,1,1,5,35,vaikl8nl7hdr4y9jj4jyb9ey,1,28.1,30.4,2023-02-04T17:20:48.072Z,2023-02-04T17:20:51Z,4012673909,140,28.6,4012673907,56,Back,4012673915,213,1.6,4012673911,141,72.0,4012673913,212,28.3,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001071,46,1,1,5,37,vaikl8nl7hdr4y9jj4jyb9ey,1,28.6,72,2023-02-04T17:20:50.952Z,2023-02-04T17:20:53Z,4012673993,141,32.7,4012673989,140,29.2,4012673999,213,4.7,4012673997,212,26.7,4012673985,56,Back,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001113,47,1,1,5,40,vaikl8nl7hdr4y9jj4jyb9ey,1,29.2,32.7,2023-02-04T17:20:53.576Z,2023-02-04T17:20:57Z,4012674233,141,79.3,4012674239,1,,4012674237,213,1.4,4012674235,212,32.3,4012674229,56,Back,4012674231,140,35.3,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001165,48,1,1,5,44,vaikl8nl7hdr4y9jj4jyb9ey,1,44.8,82.6,2023-02-04T17:20:57.608Z,2023-02-04T17:21:03Z,4012674527,140,61.4,4012674529,141,97.5,4012674531,212,20.2,4012674525,56,Left,4012674533,213,0.5,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001189,49,1,1,5,50,vaikl8nl7hdr4y9jj4jyb9ey,1,61.2,84.7,2023-02-04T17:21:03.688Z,2023-02-04T17:21:06Z,4012674635,141,63.0,4012674631,56,Back,4012674639,213,3.8,4012674637,212,24.1,4012674633,140,43.1,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001201,50,1,1,5,53,vaikl8nl7hdr4y9jj4jyb9ey,1,43.1,63,2023-02-04T17:21:06.696Z,2023-02-04T17:21:09Z,4012674735,141,30.0,4012674731,56,Center,4012674737,212,24.8,4012674739,213,5.2,4012674733,140,53.2,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001217,51,1,1,5,56,vaikl8nl7hdr4y9jj4jyb9ey,1,53.2,30,2023-02-04T17:21:09.335Z,2023-02-04T17:21:11Z,4012674819,56,Back,4012674823,141,55.2,4012674825,212,20.5,4012674821,140,42.5,4012674827,213,2.2,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504001255,52,1,1,5,58,vaikl8nl7hdr4y9jj4jyb9ey,1,42.5,55.2,2023-02-04T17:21:11.256Z,2023-02-04T17:21:14Z,4012675027,212,22.2,4012675029,213,1.3,4012675023,140,47.7,4012675025,141,86.8,4012675021,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
