id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist
2497744721,41,12,1,2,53,vaikl8nl7hdr4y9jj4jyb9ey,1,3.2,87.5,2023-01-15T15:03:37.181Z,2023-01-15T15:03:38Z,3979890713,56,Back,3979890711,185,,3979890871,233,20,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744791,22,61,1,2,54,djz9e25b9zuiu5rmv1zha3i6f,1,97.7,10.3,2023-01-15T15:03:37.903Z,2023-01-15T15:03:47Z,3979891157,56,Right,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744745,42,43,1,2,54,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-01-15T15:03:38.222Z,2023-01-15T15:03:43Z,3979890873,73,0,3979890851,56,Back,3979891139,144,6,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744787,21,5,1,2,55,djz9e25b9zuiu5rmv1zha3i6f,0,98.1,-1,2023-01-15T15:03:38.535Z,2023-01-15T15:08:30Z,3979891131,56,Right,3979891495,233,43,3979891133,347,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744823,43,5,1,2,55,vaikl8nl7hdr4y9jj4jyb9ey,1,1.9,101,2023-01-15T15:03:38.535Z,2023-01-15T15:03:51Z,3979891481,233,21,3979891293,56,Back,3979891297,347,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744877,44,1,1,3,8,vaikl8nl7hdr4y9jj4jyb9ey,1,5.8,100,2023-01-15T15:03:51.966Z,2023-01-15T15:03:53Z,3979891571,213,4.8,3979891561,107,,3979891569,212,9.0,3979891563,56,Back,3979891567,141,88.7,3979891565,140,6.6,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744903,45,1,1,3,9,vaikl8nl7hdr4y9jj4jyb9ey,1,6.6,88.7,2023-01-15T15:03:52.862Z,2023-01-15T15:04:01Z,3979891679,212,6.4,3979891673,56,Back,3979891681,213,1.9,3979891677,141,97.8,3979891675,140,4.9,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744915,46,1,1,3,12,vaikl8nl7hdr4y9jj4jyb9ey,0,4.1,97.1,2023-01-15T15:03:55.567Z,2023-01-15T15:03:57Z,3979891733,56,Back,3979891739,212,2.6,3979891771,286,,3979891737,141,97.4,3979891735,140,6.6,3979891767,233,23,3979891741,213,0.1,3979891765,236,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744921,23,74,1,3,12,djz9e25b9zuiu5rmv1zha3i6f,1,90.4,3.5,2023-01-15T15:03:55.568Z,2023-01-15T15:08:33Z,3979891761,285,,3979891773,233,46,3979891759,56,Right,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744931,24,5,1,3,13,djz9e25b9zuiu5rmv1zha3i6f,0,92.9,-1.7,2023-01-15T15:03:57.054Z,2023-01-15T15:08:31Z,3979891815,56,Right,3979891817,347,,3979891921,233,47,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744943,47,5,1,3,13,vaikl8nl7hdr4y9jj4jyb9ey,1,7.1,101.7,2023-01-15T15:03:57.054Z,2023-01-15T15:04:00Z,3979891877,347,,3979891897,233,24,3979891875,56,Back,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497744987,48,1,1,3,18,vaikl8nl7hdr4y9jj4jyb9ey,1,7.3,100,2023-01-15T15:04:01.774Z,2023-01-15T15:04:05Z,3979892179,107,,3979892187,212,29.5,3979892185,141,58.7,3979892191,1,,3979892181,56,Back,3979892189,213,4.7,3979892183,140,6.4,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745053,49,1,1,3,21,vaikl8nl7hdr4y9jj4jyb9ey,1,6.4,58.7,2023-01-15T15:04:05.422Z,2023-01-15T15:04:11Z,3979892497,213,5.1,3979892495,212,30.0,3979892489,56,Back,3979892493,141,17.6,3979892491,140,16.9,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745071,50,1,1,3,27,vaikl8nl7hdr4y9jj4jyb9ey,1,31.8,25,2023-01-15T15:04:10.974Z,2023-01-15T15:04:14Z,3979892591,141,56.1,3979892589,140,35.3,3979892593,212,21.5,3979892595,213,1.4,3979892587,56,Back,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745113,51,1,1,3,30,vaikl8nl7hdr4y9jj4jyb9ey,1,35.6,54.8,2023-01-15T15:04:13.998Z,2023-01-15T15:04:19Z,3979892815,140,37.8,3979892821,213,1.4,3979892813,56,Back,3979892817,141,80.8,3979892819,212,17.8,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745129,52,1,1,3,35,vaikl8nl7hdr4y9jj4jyb9ey,1,38.5,77,2023-01-15T15:04:19.262Z,2023-01-15T15:04:21Z,3979892903,213,5.7,3979892897,140,52.5,3979892901,212,17.6,3979892895,56,Center,3979892899,141,62.7,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745163,53,1,1,3,37,vaikl8nl7hdr4y9jj4jyb9ey,0,52.5,62.7,2023-01-15T15:04:20.990Z,2023-01-15T15:04:24Z,3979893103,212,55.2,3979893111,1,,3979893095,140,100.0,3979893107,213,0.4,3979893091,56,Left,3979893099,141,95.3,3979893089,155,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745171,25,5,1,3,41,djz9e25b9zuiu5rmv1zha3i6f,1,-0.9,4.5,2023-01-15T15:04:24.880Z,2023-01-15T15:08:31Z,3979893125,346,,3979893123,56,Back,3979893133,233,54,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745167,54,5,1,3,41,vaikl8nl7hdr4y9jj4jyb9ey,0,100.9,95.5,2023-01-15T15:04:24.880Z,2023-01-15T15:04:26Z,3979893159,233,25,3979893119,346,,3979893117,56,Left,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745379,26,1,1,4,0,djz9e25b9zuiu5rmv1zha3i6f,1,5.4,49.9,2023-01-15T15:04:43.689Z,2023-01-15T15:04:49Z,3979894325,140,9.4,3979894331,213,1.0,3979894327,141,58.8,3979894335,237,,3979894321,124,,3979894329,212,7.4,3979894323,56,Back,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745399,27,1,1,4,5,djz9e25b9zuiu5rmv1zha3i6f,0,13.1,51.9,2023-01-15T15:04:49.369Z,2023-01-15T15:04:51Z,3979894417,56,Back,3979894421,141,3.5,3979894419,140,41.1,3979894423,212,44.1,3979894425,213,5.4,3979894429,1,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745431,55,61,1,4,8,vaikl8nl7hdr4y9jj4jyb9ey,0,58.7,92.9,2023-01-15T15:04:52.349Z,2023-01-15T15:05:13Z,3979894615,56,Left,,,,,,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745519,28,5,1,4,9,djz9e25b9zuiu5rmv1zha3i6f,1,42,-1.6,2023-01-15T15:04:52.633Z,2023-01-15T15:05:03Z,3979895165,233,56,3979895101,347,,3979895099,56,Back,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745441,56,5,1,4,9,vaikl8nl7hdr4y9jj4jyb9ey,0,58,101.6,2023-01-15T15:04:52.633Z,2023-01-15T15:08:31Z,3979895169,233,28,3979894643,56,Left,3979894647,347,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745545,29,1,1,4,19,djz9e25b9zuiu5rmv1zha3i6f,0,52.2,0,2023-01-15T15:05:02.537Z,2023-01-15T15:05:12Z,3979895259,141,12.0,3979895253,107,,3979895263,213,0.7,3979895255,56,Right,3979895257,140,62.0,3979895261,212,13.6,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745543,57,8,1,4,21,vaikl8nl7hdr4y9jj4jyb9ey,1,42.2,92.9,2023-01-15T15:05:04.574Z,2023-01-15T15:05:07Z,3979895247,56,Back,,,,,,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745549,30,43,1,4,21,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-01-15T15:05:04.745Z,2023-01-15T15:05:08Z,3979895277,56,Right,3979895279,286,0,3979895469,144,50,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745605,31,5,1,4,21,djz9e25b9zuiu5rmv1zha3i6f,1,54.2,-1.2,2023-01-15T15:05:05.006Z,2023-01-15T15:08:31Z,3979895587,347,,3979895581,56,Right,3979895621,233,58,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745551,58,5,1,4,21,vaikl8nl7hdr4y9jj4jyb9ey,0,45.8,101.2,2023-01-15T15:05:05.006Z,2023-01-15T15:05:11Z,3979895295,347,,3979895293,56,Back,3979895649,233,31,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745697,32,1,1,4,31,djz9e25b9zuiu5rmv1zha3i6f,1,54.5,0,2023-01-15T15:05:15.305Z,2023-01-15T15:05:18Z,3979896041,141,6.8,3979896037,56,Right,3979896035,107,,3979896043,212,20.8,3979896039,140,73.8,3979896045,213,0.2,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745703,33,61,1,4,34,djz9e25b9zuiu5rmv1zha3i6f,0,73.8,6.8,2023-01-15T15:05:18.170Z,2023-01-15T15:05:18Z,3979896073,56,Right,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745707,59,1,1,4,34,vaikl8nl7hdr4y9jj4jyb9ey,1,23.5,94.2,2023-01-15T15:05:18.269Z,2023-01-15T15:05:19Z,3979896097,213,6.1,3979896095,212,9.7,3979896093,141,92.1,3979896089,56,Back,3979896091,140,32.6,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745713,60,49,1,4,35,vaikl8nl7hdr4y9jj4jyb9ey,1,32.6,92.1,2023-01-15T15:05:18.991Z,2023-01-15T15:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745737,61,1,1,4,35,vaikl8nl7hdr4y9jj4jyb9ey,1,32.6,92.1,2023-01-15T15:05:19.014Z,2023-01-15T15:05:21Z,3979896271,140,30.5,3979896273,141,73.6,3979896269,56,Back,3979896275,212,12.8,3979896277,213,4.5,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745831,62,1,1,4,37,vaikl8nl7hdr4y9jj4jyb9ey,1,35.3,71.5,2023-01-15T15:05:21.261Z,2023-01-15T15:05:29Z,3979896879,141,16.1,3979896885,1,,3979896873,155,,3979896877,140,67.1,3979896875,56,Right,3979896883,213,5.4,3979896881,212,50.3,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745835,63,61,1,4,46,vaikl8nl7hdr4y9jj4jyb9ey,0,75.9,2.5,2023-01-15T15:05:29.774Z,2023-01-15T15:05:30Z,3979896905,56,Right,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746015,34,5,1,4,46,djz9e25b9zuiu5rmv1zha3i6f,1,27.9,101.6,2023-01-15T15:05:30.169Z,2023-01-15T15:05:43Z,3979897969,347,,3979897975,233,64,3979897967,56,Back,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497745843,64,5,1,4,46,vaikl8nl7hdr4y9jj4jyb9ey,0,72.1,-1.6,2023-01-15T15:05:30.169Z,2023-01-15T15:08:32Z,3979898005,233,34,3979896951,56,Right,3979896955,347,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746077,35,1,1,5,0,djz9e25b9zuiu5rmv1zha3i6f,1,29.9,100,2023-01-15T15:05:43.608Z,2023-01-15T15:05:52Z,3979898309,56,Back,3979898313,141,94.1,3979898311,140,40.2,3979898307,107,,3979898315,212,11.8,3979898317,213,5.9,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746081,36,1,1,5,2,djz9e25b9zuiu5rmv1zha3i6f,0,41.2,93.6,2023-01-15T15:05:45.688Z,2023-01-15T15:08:02Z,3979898329,3,,3979898335,140,43.3,3979898341,213,6.3,3979898331,168,,3979898621,236,,3979898333,56,Back,3979898623,233,65,3979898339,212,2.2,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,3979898627,286,3979898337,141,93.5,,,,,,,,,,,,,,,,,,,,,
2497746071,65,74,1,5,2,vaikl8nl7hdr4y9jj4jyb9ey,1,66,4.1,2023-01-15T15:05:45.689Z,2023-01-15T15:08:33Z,3979898673,233,36,3979898275,285,,3979898271,56,Right,,,,,,,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746127,37,5,1,5,4,djz9e25b9zuiu5rmv1zha3i6f,1,38.8,101.2,2023-01-15T15:05:47.661Z,2023-01-15T15:08:32Z,3979898715,56,Back,3979898753,233,66,3979898717,347,,,,,,,,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746079,66,5,1,5,4,vaikl8nl7hdr4y9jj4jyb9ey,0,61.2,-1.2,2023-01-15T15:05:47.661Z,2023-01-15T15:05:53Z,3979898323,56,Right,3979898327,347,,3979898771,233,37,,,,,,,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746197,38,1,1,5,12,djz9e25b9zuiu5rmv1zha3i6f,0,43.6,100,2023-01-15T15:05:55.880Z,2023-01-15T15:05:59Z,3979899129,212,33.9,3979899123,56,Left,3979899121,107,,3979899127,141,96.8,3979899125,140,75.8,3979899131,213,6.2,3979899133,1,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746195,67,49,1,5,15,vaikl8nl7hdr4y9jj4jyb9ey,1,21.5,5,2023-01-15T15:05:59.453Z,2023-01-15T15:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746235,68,1,1,5,15,vaikl8nl7hdr4y9jj4jyb9ey,1,21.5,5,2023-01-15T15:05:59.458Z,2023-01-15T15:06:04Z,3979899419,140,4.3,3979899425,213,2.3,3979899421,141,37.6,3979899417,56,Back,3979899423,212,28.6,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746315,69,1,1,5,20,vaikl8nl7hdr4y9jj4jyb9ey,1,7.7,41.8,2023-01-15T15:06:03.949Z,2023-01-15T15:06:09Z,3979899825,140,20.4,3979899831,213,0.8,3979899823,56,Back,3979899827,141,61.8,3979899829,212,19.0,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746341,70,1,1,5,25,vaikl8nl7hdr4y9jj4jyb9ey,1,26.7,58.4,2023-01-15T15:06:09.454Z,2023-01-15T15:06:12Z,3979899999,213,0.5,3979899993,140,45.8,3979899991,56,Back,3979899997,212,23.4,3979899995,141,76.1,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746353,71,1,1,5,28,vaikl8nl7hdr4y9jj4jyb9ey,0,42.2,74.8,2023-01-15T15:06:12.174Z,2023-01-15T15:06:14Z,3979900073,212,25.6,3979900067,56,Center,3979900075,213,5.4,3979900069,140,57.2,3979900071,141,45.1,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746367,39,8,1,5,31,djz9e25b9zuiu5rmv1zha3i6f,1,44.9,53.9,2023-01-15T15:06:14.857Z,2023-01-15T15:06:14Z,3979900143,56,Back,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746419,72,1,1,5,32,vaikl8nl7hdr4y9jj4jyb9ey,1,55.8,29.8,2023-01-15T15:06:15.597Z,2023-01-15T15:06:20Z,3979900475,213,6.1,3979900467,56,Center,3979900469,140,69.6,3979900473,212,14.8,3979900471,141,25.5,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746451,73,1,1,5,37,vaikl8nl7hdr4y9jj4jyb9ey,1,90.1,26.7,2023-01-15T15:06:20.558Z,2023-01-15T15:07:01Z,3979903139,210,15,3979900645,141,55.1,3979900647,212,19.3,3979903141,154,,3979900641,56,Center,3979900649,213,1.6,3979900643,140,90.2,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,1,,,,,,,,,,,,,,,,,,,,
2497746455,74,15,1,5,39,vaikl8nl7hdr4y9jj4jyb9ey,1,91.7,51.2,2023-01-15T15:06:23.277Z,2023-01-15T15:07:01Z,3979900679,22,,3979903169,78,,3979903175,154,,3979900683,56,Center,3979903191,147,50.7,3979900681,17,,3979903173,29,,3979902779,20,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,3979903177,55,3979903183,103,10.1,,73,3979903189,146,95.8,3979903551,233,40,3979903181,102,48.9,,,,,,,,,,
2497746461,40,10,1,5,39,djz9e25b9zuiu5rmv1zha3i6f,1,5.8,49,2023-01-15T15:06:23.377Z,2023-01-15T15:07:02Z,3979900727,56,Back,3979903405,21,,3979903579,233,74,3979903403,389,,3979900721,173,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746601,75,1,1,5,47,vaikl8nl7hdr4y9jj4jyb9ey,1,75.5,31.9,2023-01-15T15:06:31.405Z,2023-01-15T15:06:35Z,3979901487,141,16.4,3979901485,140,89.7,3979901491,213,5.7,3979901483,56,Right,3979901489,212,18.3,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746607,76,1,1,5,51,vaikl8nl7hdr4y9jj4jyb9ey,0,93.9,27.1,2023-01-15T15:06:35.197Z,2023-01-15T15:06:37Z,3979901541,213,1.4,3979901701,233,41,3979901535,140,94.1,3979901537,141,29.5,3979901529,56,Center,3979901699,236,,3979901709,286,,3979901539,212,1.6,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746637,41,74,1,5,51,djz9e25b9zuiu5rmv1zha3i6f,1,4.3,71.1,2023-01-15T15:06:35.198Z,2023-01-15T15:08:34Z,3979901725,233,76,3979901641,285,,3979901639,56,Back,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746679,42,45,1,5,55,djz9e25b9zuiu5rmv1zha3i6f,0,7,72.6,2023-01-15T15:06:38.766Z,2023-01-15T15:06:46Z,3979902279,233,77,3979901881,56,Back,3979901883,285,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746665,77,3,1,5,55,vaikl8nl7hdr4y9jj4jyb9ey,1,93,27.4,2023-01-15T15:06:38.766Z,2023-01-15T15:50:19Z,3979901805,286,,3979902245,233,42,3979901803,56,Center,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497788619,484,42,1,5,56,vaikl8nl7hdr4y9jj4jyb9ey,1,95,31,2023-01-15T15:06:39.461Z,2023-01-15T15:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746685,78,1,1,5,57,vaikl8nl7hdr4y9jj4jyb9ey,0,98.1,30.7,2023-01-15T15:06:40.589Z,2023-01-15T15:06:42Z,3979901913,213,1.6,3979902011,236,,3979901909,141,32.2,3979901911,212,1.0,3979902013,233,43,3979901905,56,Center,3979901907,140,98.1,3979902017,286,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746695,43,74,1,5,57,djz9e25b9zuiu5rmv1zha3i6f,1,1.4,69.6,2023-01-15T15:06:40.590Z,2023-01-15T15:57:01Z,3979902019,233,78,3979901971,285,,3979901969,56,Back,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746711,44,6,1,5,59,djz9e25b9zuiu5rmv1zha3i6f,0,1.5,69.2,2023-01-15T15:06:42.556Z,2023-01-15T15:57:03Z,3979902215,233,79,3979902085,56,Back,3979902087,73,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746707,79,6,1,5,59,vaikl8nl7hdr4y9jj4jyb9ey,1,98.5,30.8,2023-01-15T15:06:42.556Z,2023-01-15T15:06:45Z,3979902051,56,Center,3979902115,233,44,3979902053,75,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746931,80,1,1,6,15,vaikl8nl7hdr4y9jj4jyb9ey,1,99.5,0.5,2023-01-15T15:06:59.373Z,2023-01-15T15:14:36Z,3979903413,56,Right,3979903419,212,12.6,3979903411,6,,3979903415,140,88.9,3979903421,213,2.7,3979903417,141,9.1,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497746933,81,1,1,6,17,vaikl8nl7hdr4y9jj4jyb9ey,0,87.9,6.4,2023-01-15T15:07:00.590Z,2023-01-15T15:14:37Z,3979903433,141,7.7,3979904395,286,,3979903431,140,88.0,3979903425,2,,3979903427,155,,3979904389,236,,3979903437,213,1.5,3979903435,212,0.9,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,3979903429,56,3979904391,233,45,,Right,,,,,,,,,,,,,,,,,,,
2497746937,82,43,1,6,17,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-01-15T15:07:00.616Z,2023-01-15T15:07:04Z,3979903845,144,12,3979903459,141,9.1,3979903453,56,Right,3979903461,212,0,3979903463,213,3.1,3979903457,140,88.9,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
2497747011,45,12,1,6,17,djz9e25b9zuiu5rmv1zha3i6f,1,8.4,92.4,2023-01-15T15:07:00.690Z,2023-01-15T15:07:13Z,3979904333,185,,3979904443,233,81,3979903861,56,Back,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497747119,46,5,1,6,19,djz9e25b9zuiu5rmv1zha3i6f,0,13.8,102,2023-01-15T15:07:02.686Z,2023-01-15T15:08:32Z,3979907799,233,83,3979904485,56,Back,3979904487,347,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,
2497747063,83,5,1,6,19,vaikl8nl7hdr4y9jj4jyb9ey,1,86.2,-2,2023-01-15T15:07:02.686Z,2023-01-15T15:08:00Z,3979907793,233,46,3979904165,56,Right,3979904167,347,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,
