id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2514955247,534,44,2,51,42,1azk57wev30h044w949j46kpu,0,78.2,36.4,2023-03-04T12:09:48.446Z,2023-03-04T12:10:46Z,4070438461,286,,4070438459,56,Center,4070439491,233,492,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514954739,489,49,2,51,43,b9ecgxh884j2ugjrxwvpym192,1,30.4,52.8,2023-03-04T12:09:49.198Z,2023-03-04T12:09:49Z,,,,,,,,,,,,,,,,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514954999,490,27,2,52,1,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:10:07.358Z,2023-03-04T12:10:11Z,4070437213,41,Injury,4070437229,233,532,4070437215,53,8fswi9ldpiuemw0y922tf7dud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514954963,532,27,2,52,1,1azk57wev30h044w949j46kpu,1,0,0,2023-03-04T12:10:07.358Z,2023-03-04T12:10:12Z,4070437235,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955209,491,28,2,52,23,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:10:29.633Z,2023-03-04T12:10:30Z,4070438337,55,490,4070438341,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955205,533,28,2,52,23,1azk57wev30h044w949j46kpu,1,0,0,2023-03-04T12:10:29.633Z,2023-03-04T12:10:30Z,4070438357,233,491,4070438325,55,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955473,535,68,2,52,41,1azk57wev30h044w949j46kpu,0,0,0,2023-03-04T12:10:47.752Z,2023-03-04T12:10:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955503,493,68,2,52,44,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:10:50.447Z,2023-03-04T12:10:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955521,494,49,2,52,45,b9ecgxh884j2ugjrxwvpym192,1,30.5,65.5,2023-03-04T12:10:51.901Z,2023-03-04T12:10:52Z,,,,,,,,,,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955543,495,1,2,52,45,b9ecgxh884j2ugjrxwvpym192,1,31.1,65.5,2023-03-04T12:10:52.125Z,2023-03-04T12:10:54Z,4070439935,56,Center,4070439939,140,53.0,4070439945,213,0.0,4070439943,212,23.0,4070439941,141,66.6,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955555,496,61,2,52,48,b9ecgxh884j2ugjrxwvpym192,0,52.8,67.5,2023-03-04T12:10:54.301Z,2023-03-04T12:10:54Z,4070439985,56,Center,,,,,,,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955551,536,49,2,52,48,1azk57wev30h044w949j46kpu,1,39.4,26.3,2023-03-04T12:10:54.441Z,2023-03-04T12:10:54Z,,,,,,,,,,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955567,537,1,2,52,48,1azk57wev30h044w949j46kpu,1,39.4,26.3,2023-03-04T12:10:54.840Z,2023-03-04T12:10:56Z,4070440039,140,36.4,4070440045,213,2.2,4070440037,56,Back,4070440043,212,5.5,4070440041,141,32.9,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955595,538,1,2,52,49,1azk57wev30h044w949j46kpu,1,36.4,32.9,2023-03-04T12:10:56.136Z,2023-03-04T12:10:59Z,4070440179,212,26.8,4070440181,213,5.5,4070440175,140,54.2,4070440177,141,4.7,4070440173,56,Right,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955607,539,1,2,52,52,1azk57wev30h044w949j46kpu,0,54.2,4.7,2023-03-04T12:10:58.968Z,2023-03-04T12:11:00Z,4070440237,212,14.6,4070440231,56,Back,4070440233,140,42.3,4070440239,213,2.6,4070440235,141,15.8,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955617,497,49,2,52,54,b9ecgxh884j2ugjrxwvpym192,1,64.8,88.1,2023-03-04T12:11:00.494Z,2023-03-04T12:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955625,498,50,2,52,54,b9ecgxh884j2ugjrxwvpym192,1,69.9,88.8,2023-03-04T12:11:00.909Z,2023-03-04T12:11:04Z,4070440295,286,,4070440293,56,Left,4070440511,233,540,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955649,540,7,2,52,54,1azk57wev30h044w949j46kpu,1,30.1,11.2,2023-03-04T12:11:00.910Z,2023-03-04T12:11:04Z,4070440447,56,Back,4070440479,233,498,4070440449,285,,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955653,541,49,2,52,57,1azk57wev30h044w949j46kpu,1,30.9,32.5,2023-03-04T12:11:03.737Z,2023-03-04T12:11:04Z,,,,,,,,,,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955681,542,1,2,52,58,1azk57wev30h044w949j46kpu,1,30.9,32.5,2023-03-04T12:11:04.153Z,2023-03-04T12:11:05Z,4070440593,140,22.2,4070440591,56,Back,4070440595,141,32.8,4070440599,213,3.1,4070440597,212,9.1,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955741,543,1,2,52,59,1azk57wev30h044w949j46kpu,1,22.2,32.8,2023-03-04T12:11:05.578Z,2023-03-04T12:11:09Z,4070440887,141,95.9,4070440879,155,,4070440891,213,1.0,4070440885,140,50.6,4070440893,1,,4070440889,212,52.3,4070440883,56,Left,4070440881,196,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955795,544,1,2,53,3,1azk57wev30h044w949j46kpu,0,50.6,95.9,2023-03-04T12:11:09.800Z,2023-03-04T12:11:13Z,4070441133,56,Left,4070441137,141,93.2,4070441135,140,67.2,4070441139,212,17.5,4070441141,213,6.2,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955779,499,61,2,53,6,b9ecgxh884j2ugjrxwvpym192,0,41.2,3.8,2023-03-04T12:11:12.749Z,2023-03-04T12:11:17Z,4070441055,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955805,500,5,2,53,7,b9ecgxh884j2ugjrxwvpym192,0,41.2,-1.5,2023-03-04T12:11:13.726Z,2023-03-04T12:11:27Z,4070441197,56,Back,4070442053,233,545,4070441199,347,,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514955987,545,5,2,53,7,1azk57wev30h044w949j46kpu,1,58.8,101.5,2023-03-04T12:11:13.726Z,2023-03-04T12:58:58Z,4070442049,233,500,4070442045,347,,4070442043,56,Left,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956029,546,1,2,53,20,1azk57wev30h044w949j46kpu,1,59.7,100,2023-03-04T12:11:27.032Z,2023-03-04T12:11:32Z,4070442277,56,Left,4070442285,213,5.5,4070442279,140,69.4,4070442275,107,,4070442281,141,86.0,4070442283,212,14.6,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956173,547,4,2,53,29,1azk57wev30h044w949j46kpu,1,61.4,77.3,2023-03-04T12:11:35.276Z,2023-03-04T12:17:00Z,4070461105,233,501,4070445431,295,,4070442997,56,Center,4070443003,286,,4070442999,152,,4070442995,13,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956087,501,4,2,53,29,b9ecgxh884j2ugjrxwvpym192,0,38.6,22.7,2023-03-04T12:11:35.277Z,2023-03-04T12:17:00Z,4070461123,233,547,4070446843,285,,4070446841,152,,4070442551,56,Back,4070446837,13,,4070446839,295,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956091,502,43,2,53,29,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-04T12:11:36.108Z,2023-03-04T12:11:44Z,4070442577,265,0,4070442575,152,0,4070442579,285,0,4070443023,144,4,4070442573,56,Back,4070442571,13,0,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956241,548,1,2,53,40,1azk57wev30h044w949j46kpu,0,60.2,83.7,2023-03-04T12:11:46.665Z,2023-03-04T12:11:49Z,4070443351,212,34.6,4070443353,213,5.5,4070443341,157,,4070443343,152,,4070443349,141,49.1,4070443345,56,Center,4070443347,140,84.4,4070443339,5,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,4070443355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956207,503,1,2,53,41,b9ecgxh884j2ugjrxwvpym192,0,12.2,36.1,2023-03-04T12:11:47.932Z,2023-03-04T13:04:34Z,4070443143,140,18.7,4070443147,212,14.4,4070443141,56,Back,4070443139,3,,4070443145,141,54.8,4070443149,213,1.1,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956301,549,3,2,53,44,1azk57wev30h044w949j46kpu,0,79.5,46.7,2023-03-04T12:11:50.488Z,2023-03-04T12:11:53Z,4070443641,56,Center,4070443643,211,,4070443645,286,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956281,504,1,2,53,46,b9ecgxh884j2ugjrxwvpym192,0,19.4,49.4,2023-03-04T12:11:52.190Z,2023-03-04T12:12:07Z,4070443551,212,3.5,4070443559,1,,4070443547,140,20.4,4070443555,213,1.3,4070443797,233,550,4070443543,157,,4070443795,236,,4070443801,286,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,4070443549,141,54.3,4070443545,56,,,,,,,,,,,,,Back,,,,,,,,,,,,,
2514956327,550,74,2,53,46,1azk57wev30h044w949j46kpu,1,80.9,48.8,2023-03-04T12:11:52.191Z,2023-03-04T12:12:07Z,4070443763,285,,4070444459,233,504,4070443761,56,Center,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956343,505,5,2,53,50,b9ecgxh884j2ugjrxwvpym192,1,-0.7,62,2023-03-04T12:11:56.748Z,2023-03-04T12:11:58Z,4070443915,233,551,4070443837,346,,4070443835,56,Back,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956357,551,5,2,53,50,1azk57wev30h044w949j46kpu,0,100.7,38,2023-03-04T12:11:56.748Z,2023-03-04T12:58:58Z,4070443887,56,Center,4070443891,346,,4070443947,233,505,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957111,506,1,2,54,58,b9ecgxh884j2ugjrxwvpym192,0,5.3,57.8,2023-03-04T12:13:04.221Z,2023-03-04T12:13:06Z,4070447617,213,0.2,4070447619,1,,4070447621,74,,4070447615,212,62.5,4070447607,124,,4070447611,140,63.6,4070447613,141,76.4,4070447723,189,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,4070447609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957091,552,49,2,54,59,1azk57wev30h044w949j46kpu,1,35.2,40.1,2023-03-04T12:13:05.192Z,2023-03-04T13:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957143,553,1,2,54,59,1azk57wev30h044w949j46kpu,0,35.4,37.6,2023-03-04T12:13:05.649Z,2023-03-04T13:04:24Z,4070447787,212,44.1,4070447781,56,Center,4070447779,157,,4070447783,140,77.4,4070447789,213,6.2,4070447791,1,,4070447785,141,34.7,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957187,507,1,2,55,3,b9ecgxh884j2ugjrxwvpym192,0,20.8,64.3,2023-03-04T12:13:09.467Z,2023-03-04T12:13:10Z,4070447931,56,Back,4070447937,212,13.6,4070447929,3,,4070447933,140,31.0,4070447939,213,5.6,4070447935,141,51.9,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957183,554,49,2,55,3,1azk57wev30h044w949j46kpu,1,64,50.9,2023-03-04T12:13:09.513Z,2023-03-04T12:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957247,555,1,2,55,4,1azk57wev30h044w949j46kpu,1,63.2,51.5,2023-03-04T12:13:10.375Z,2023-03-04T12:13:42Z,4070448209,212,18.8,4070448205,140,78.3,4070448207,141,66.3,4070448211,213,0.6,4070448587,154,,4070448585,210,15,4070448203,56,Center,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2514957251,556,15,2,55,7,1azk57wev30h044w949j46kpu,1,86,67.2,2023-03-04T12:13:14.087Z,2023-03-04T12:13:42Z,4070448339,72,,4070448227,56,Center,4070448619,102,51.3,4070448615,55,555,4070448611,29,,4070449797,233,508,4070448613,154,,4070448621,103,10.8,ak7rstu77leltpt7c104ca4q2,Peke,,4070448225,64,,4070448623,146,4070448223,22,,4070448625,147,4070448609,78,,,,,,98.8,51.4,,,,,,,,,,,,
2514957257,508,10,2,55,8,b9ecgxh884j2ugjrxwvpym192,1,2.6,46.4,2023-03-04T12:13:14.187Z,2023-03-04T13:04:29Z,4070448257,178,,4070448259,182,,4070449707,177,,4070448261,56,Back,4070449805,233,556,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957319,509,1,2,55,11,b9ecgxh884j2ugjrxwvpym192,1,9.6,48.5,2023-03-04T12:13:17.389Z,2023-03-04T12:13:21Z,4070448537,56,Back,4070448545,213,1.0,4070448539,140,22.9,4070448535,123,,4070448541,141,79.4,4070448543,212,25.2,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957349,510,3,2,55,14,b9ecgxh884j2ugjrxwvpym192,1,34.1,81.9,2023-03-04T12:13:20.907Z,2023-03-04T12:13:24Z,4070448769,233,557,4070448773,286,,4070448697,56,Back,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957361,557,45,2,55,14,1azk57wev30h044w949j46kpu,0,65.9,18.1,2023-03-04T12:13:20.907Z,2023-03-04T12:13:24Z,4070448751,285,,4070448749,56,Right,4070448775,233,510,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957425,511,1,2,55,16,b9ecgxh884j2ugjrxwvpym192,1,35.9,71.2,2023-03-04T12:13:22.811Z,2023-03-04T12:13:36Z,4070449069,212,9.3,4070449071,213,5.4,4070449065,140,41.7,4070449377,210,15,4070449067,141,60.9,4070449063,56,Back,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2514957431,512,15,2,55,23,b9ecgxh884j2ugjrxwvpym192,1,70.9,38.2,2023-03-04T12:13:29.244Z,2023-03-04T12:13:37Z,4070449091,22,,4070449395,102,49.8,4070449093,18,,4070449399,215,,4070449391,55,511,4070449095,56,Center,4070449387,78,,4070449159,20,,awauajziz79qwnek1scaxcmad,S. da Eira,,4070449397,103,8.2,4070449403,147,4070449401,146,98.2,4070449389,29,4070449445,233,,,,,,48.6,,,,,,558,,,,,,,
2514957429,558,10,2,55,23,1azk57wev30h044w949j46kpu,1,2.8,50.1,2023-03-04T12:13:29.344Z,2023-03-04T12:13:33Z,4070449087,56,Back,4070449241,177,,4070449085,182,,4070449291,233,512,4070449083,178,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957525,559,1,2,55,30,1azk57wev30h044w949j46kpu,1,11.3,53.9,2023-03-04T12:13:36.456Z,2023-03-04T12:13:38Z,4070449559,213,1.3,4070449555,141,69.2,4070449557,212,10.9,4070449551,56,Back,4070449549,123,,4070449553,140,14.4,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957563,560,1,2,55,32,1azk57wev30h044w949j46kpu,1,14.4,69.2,2023-03-04T12:13:38.823Z,2023-03-04T12:13:42Z,4070449747,141,24.2,4070449745,140,11.9,4070449749,212,30.7,4070449743,56,Back,4070449751,213,4.6,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957641,561,1,2,55,38,1azk57wev30h044w949j46kpu,1,16.8,14.2,2023-03-04T12:13:44.263Z,2023-03-04T12:13:47Z,4070450109,141,2.2,4070450105,56,Back,4070450107,140,24.4,4070450111,212,11.4,4070450113,213,5.5,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957699,562,1,2,55,41,1azk57wev30h044w949j46kpu,1,24,2.2,2023-03-04T12:13:47.721Z,2023-03-04T12:13:52Z,4070450333,141,4.1,4070450331,140,90.5,4070450335,212,69.8,4070450327,155,,4070450339,1,,4070450329,56,Right,4070450337,213,0.0,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957745,563,1,2,55,45,1azk57wev30h044w949j46kpu,0,90.5,4.1,2023-03-04T12:13:52.007Z,2023-03-04T12:13:55Z,4070450535,212,29.2,4070450527,155,,4070450525,2,,4070450529,56,Center,4070450537,213,1.5,4070450533,141,47.0,4070450531,140,92.0,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957759,513,52,2,55,50,b9ecgxh884j2ugjrxwvpym192,1,9.2,50.7,2023-03-04T12:13:56.380Z,2023-03-04T12:13:56Z,,,,,,,,,,,,,,,,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514957929,514,80,2,56,3,b9ecgxh884j2ugjrxwvpym192,0,11.9,53.9,2023-03-04T12:14:09.515Z,2023-03-04T12:14:09Z,,,,,,,,,,,,,,,,,,,,,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958011,515,1,2,56,5,b9ecgxh884j2ugjrxwvpym192,1,17.7,56.7,2023-03-04T12:14:11.836Z,2023-03-04T13:07:22Z,4070451741,212,48.7,4070451743,213,0.2,4070451733,155,,4070451739,141,71.2,4070451735,56,Center,4070451737,140,63.1,4070451745,1,,,,,16sc4hlsrq610rhfzi6m2squh,Z. Meršnik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958023,516,44,2,56,9,b9ecgxh884j2ugjrxwvpym192,1,65.1,75,2023-03-04T12:14:15.948Z,2023-03-04T12:14:16Z,4070451797,56,Center,4070451821,233,564,4070451799,286,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958017,564,44,2,56,9,1azk57wev30h044w949j46kpu,0,34.9,25,2023-03-04T12:14:15.949Z,2023-03-04T12:14:17Z,4070451827,233,516,4070451783,285,,4070451781,56,Back,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958029,517,1,2,56,9,b9ecgxh884j2ugjrxwvpym192,0,59.6,73.5,2023-03-04T12:14:16.108Z,2023-03-04T12:14:18Z,4070451833,3,,4070451843,212,17.5,4070451841,141,63.4,4070451845,213,5.9,4070451837,56,Center,4070451835,168,,4070451839,140,74.9,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958063,565,1,2,56,11,1azk57wev30h044w949j46kpu,1,21.7,24.8,2023-03-04T12:14:17.447Z,2023-03-04T12:14:19Z,4070451975,213,1.6,4070451971,141,42.1,4070451969,140,21.5,4070451973,212,11.8,4070451967,56,Back,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958067,566,49,2,56,12,1azk57wev30h044w949j46kpu,1,21.5,42.1,2023-03-04T12:14:18.921Z,2023-03-04T12:14:19Z,,,,,,,,,,,,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958101,567,1,2,56,13,1azk57wev30h044w949j46kpu,1,21.5,42.1,2023-03-04T12:14:19.464Z,2023-03-04T12:14:21Z,4070452161,140,55.5,4070452159,56,Center,4070452163,141,35.8,4070452157,157,,4070452167,213,6.2,4070452169,1,,4070452165,212,36.0,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958115,568,1,2,56,15,1azk57wev30h044w949j46kpu,0,56.8,35,2023-03-04T12:14:21.799Z,2023-03-04T12:14:23Z,4070452243,141,26.6,4070452247,213,6.0,4070452241,140,72.6,4070452239,56,Center,4070452245,212,17.5,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958109,518,49,2,56,16,b9ecgxh884j2ugjrxwvpym192,1,30.2,72,2023-03-04T12:14:22.796Z,2023-03-04T12:14:22Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958163,519,1,2,56,17,b9ecgxh884j2ugjrxwvpym192,1,30.1,71.2,2023-03-04T12:14:23.275Z,2023-03-04T12:14:26Z,4070452489,212,15.1,4070452485,140,37.8,4070452491,213,5.3,4070452487,141,52.5,4070452483,56,Back,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958241,520,1,2,56,20,b9ecgxh884j2ugjrxwvpym192,1,42.5,47,2023-03-04T12:14:26.523Z,2023-03-04T12:14:32Z,4070452859,213,5.3,4070452855,141,11.9,4070452857,212,28.9,4070452851,56,Right,4070452853,140,58.1,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958249,521,1,2,56,26,b9ecgxh884j2ugjrxwvpym192,0,39.9,15.6,2023-03-04T12:14:32.475Z,2023-03-04T12:14:33Z,4070452885,213,0.1,4070452877,56,Right,4070452883,212,18.0,4070452881,141,17.1,4070452879,140,57.0,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958245,569,49,2,56,26,1azk57wev30h044w949j46kpu,1,33.5,90.6,2023-03-04T12:14:32.536Z,2023-03-04T12:14:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514958357,570,1,2,56,26,1azk57wev30h044w949j46kpu,1,33.5,90.6,2023-03-04T12:14:32.967Z,2023-03-04T12:14:41Z,4070453419,213,0.2,4070453415,141,96.8,4070453411,56,Left,4070453417,212,26.9,4070453413,140,58.8,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
