id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2533453467,145,1,1,14,8,9euoni3f3sh08tsplt2gh5dex,0,86.6,0,2023-04-15T10:13:34.935Z,2023-04-15T10:13:44Z,4189383161,213,1.6,4189383159,212,12.2,4189383157,141,16.5,4189383151,107,,4189383153,56,Right,4189383155,140,86.1,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453497,146,1,1,14,12,9euoni3f3sh08tsplt2gh5dex,1,86.1,16.5,2023-04-15T10:13:38.647Z,2023-04-15T10:13:40Z,4189383285,213,4.7,4189383283,212,7.8,4189383277,56,Right,4189383279,140,86.1,4189383281,141,5.0,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453519,147,1,1,14,15,9euoni3f3sh08tsplt2gh5dex,0,97.2,14.7,2023-04-15T10:13:42.070Z,2023-04-15T10:13:42Z,4189383391,236,,4189383377,141,17.9,4189383369,2,,4189383379,212,2.3,4189383393,233,106,4189383381,213,1.9,4189383375,140,96.6,4189383373,56,Right,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,4189383371,155,4189383397,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453515,106,12,1,14,15,eqaszp3lzhffqt4f8hmzov72j,1,6.3,85.1,2023-04-15T10:13:42.170Z,2023-04-15T10:13:43Z,4189383363,185,,4189383365,56,Back,4189383411,233,147,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453527,107,6,1,14,16,eqaszp3lzhffqt4f8hmzov72j,0,4.8,83.6,2023-04-15T10:13:43.216Z,2023-04-15T10:13:47Z,4189383431,73,,4189383429,56,Back,4189383575,233,148,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453543,148,6,1,14,16,9euoni3f3sh08tsplt2gh5dex,1,95.2,16.4,2023-04-15T10:13:43.216Z,2023-04-15T10:49:35Z,4189383565,233,107,4189383515,75,,4189383513,56,Right,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453687,149,1,1,14,46,9euoni3f3sh08tsplt2gh5dex,0,99.5,0.5,2023-04-15T10:14:12.790Z,2023-04-15T10:14:14Z,4189384287,56,Center,4189384289,140,92.3,4189384283,155,,4189384291,141,43.0,4189384285,224,,4189384295,213,1.8,4189384281,6,,4189384293,212,29.9,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,4189384279,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453709,108,12,1,14,48,eqaszp3lzhffqt4f8hmzov72j,1,7.3,57.5,2023-04-15T10:14:14.400Z,2023-04-15T10:14:21Z,4189384381,56,Back,4189384395,15,,4189384385,141,100.0,4189384383,140,18.2,4189384389,213,1.2,4189384445,167,,4189384387,212,31.7,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453719,109,5,1,14,50,eqaszp3lzhffqt4f8hmzov72j,0,21.4,101.4,2023-04-15T10:14:17.350Z,2023-04-15T10:54:43Z,4189384429,56,Back,4189384483,233,150,4189384431,347,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453715,150,5,1,14,50,9euoni3f3sh08tsplt2gh5dex,1,78.6,-1.4,2023-04-15T10:14:17.350Z,2023-04-15T10:14:19Z,4189384425,347,,4189384471,233,109,4189384423,56,Right,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453781,151,1,1,14,55,9euoni3f3sh08tsplt2gh5dex,1,75.5,0,2023-04-15T10:14:21.574Z,2023-04-15T10:14:26Z,4189384801,140,77.0,4189384797,56,Right,4189384805,141,19.2,4189384809,212,14.4,4189384793,107,,4189384813,213,1.5,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453789,152,50,1,14,58,9euoni3f3sh08tsplt2gh5dex,1,78.4,19.2,2023-04-15T10:14:25.006Z,2023-04-15T10:14:27Z,4189384847,56,Right,4189384849,286,,4189384885,233,110,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453773,110,7,1,14,58,eqaszp3lzhffqt4f8hmzov72j,0,21.6,80.8,2023-04-15T10:14:25.007Z,2023-04-15T10:14:27Z,4189384749,285,,4189384869,233,152,4189384747,56,Back,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453813,111,49,1,15,2,eqaszp3lzhffqt4f8hmzov72j,1,20.9,91.1,2023-04-15T10:14:28.911Z,2023-04-15T10:14:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453835,112,1,1,15,2,eqaszp3lzhffqt4f8hmzov72j,1,20.9,91.1,2023-04-15T10:14:29.007Z,2023-04-15T10:14:30Z,4189385057,141,84.7,4189385061,213,3.6,4189385059,212,9.5,4189385055,140,12.9,4189385053,56,Back,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453845,113,1,1,15,4,eqaszp3lzhffqt4f8hmzov72j,0,12.9,84.7,2023-04-15T10:14:30.432Z,2023-04-15T10:14:41Z,4189385113,140,56.2,4189385109,56,Left,4189385121,213,6.2,4189385123,1,,4189385107,157,,4189385117,141,80.3,4189385119,212,45.6,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454293,160,1,1,15,6,9euoni3f3sh08tsplt2gh5dex,1,34.3,15.1,2023-04-15T10:14:33.206Z,2023-04-15T10:15:56Z,4189388095,212,20.8,4189388093,141,2.5,4189388091,140,52.3,4189388097,213,5.9,4189388089,56,Right,4189388087,3,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453869,153,49,1,15,7,9euoni3f3sh08tsplt2gh5dex,1,47.4,2.9,2023-04-15T10:14:33.942Z,2023-04-15T10:14:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453883,154,1,1,15,8,9euoni3f3sh08tsplt2gh5dex,1,53.3,4.1,2023-04-15T10:14:34.471Z,2023-04-15T10:14:35Z,4189385277,56,Back,4189385285,213,2.9,4189385283,212,24.4,4189385281,141,12.8,4189385279,140,30.8,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453933,155,1,1,15,9,9euoni3f3sh08tsplt2gh5dex,1,30.8,12.8,2023-04-15T10:14:35.494Z,2023-04-15T10:14:44Z,4189385555,140,34.3,4189385553,56,Back,4189385551,196,,4189385557,141,94.4,4189385563,1,,4189385561,213,1.5,4189385559,212,55.6,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453937,156,1,1,15,17,9euoni3f3sh08tsplt2gh5dex,0,34.3,92.3,2023-04-15T10:14:44.085Z,2023-04-15T10:14:44Z,4189385589,141,94.5,4189385593,213,0.1,4189385591,212,11.0,4189385585,56,Back,4189385587,140,44.7,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453947,114,8,1,15,19,eqaszp3lzhffqt4f8hmzov72j,1,41.5,6.2,2023-04-15T10:14:46.160Z,2023-04-15T10:14:46Z,4189385641,56,Back,,,,,,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453965,115,49,1,15,21,eqaszp3lzhffqt4f8hmzov72j,1,64.4,8.3,2023-04-15T10:14:48.128Z,2023-04-15T10:14:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453981,116,1,1,15,22,eqaszp3lzhffqt4f8hmzov72j,1,64.4,8.3,2023-04-15T10:14:48.383Z,2023-04-15T10:14:50Z,4189385807,56,Center,4189385811,141,30.9,4189385813,212,15.4,4189385815,213,1.6,4189385809,140,63.8,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533453985,117,1,1,15,23,eqaszp3lzhffqt4f8hmzov72j,0,63.2,26.7,2023-04-15T10:14:50.127Z,2023-04-15T10:14:51Z,4189385889,233,157,4189385843,141,31.6,4189385845,212,5.0,4189385841,140,66.8,4189385863,195,,4189385887,236,,4189385893,286,,4189385847,213,0.7,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,4189385839,56,4189385837,155,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2533453989,157,74,1,15,23,9euoni3f3sh08tsplt2gh5dex,1,38,68.4,2023-04-15T10:14:50.128Z,2023-04-15T10:55:50Z,4189385895,233,117,4189385865,56,Back,4189385867,285,,,,,,,,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454023,118,1,1,15,26,eqaszp3lzhffqt4f8hmzov72j,1,60.4,28.8,2023-04-15T10:14:52.671Z,2023-04-15T10:14:56Z,4189386083,212,27.7,4189386085,213,3.8,4189386077,56,Back,4189386079,140,40.2,4189386081,141,2.5,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454025,119,61,1,15,29,eqaszp3lzhffqt4f8hmzov72j,1,40.1,2.5,2023-04-15T10:14:56.256Z,2023-04-15T10:15:01Z,4189386205,238,,4189386089,56,Back,,,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454041,120,5,1,15,30,eqaszp3lzhffqt4f8hmzov72j,0,46.9,-1.4,2023-04-15T10:14:56.920Z,2023-04-15T10:54:43Z,4189386159,56,Back,4189386161,347,,4189387131,233,158,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454223,158,5,1,15,30,9euoni3f3sh08tsplt2gh5dex,1,53.1,101.4,2023-04-15T10:14:56.920Z,2023-04-15T10:15:24Z,4189387083,347,,4189387121,233,120,4189387081,56,Left,,,,,,,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454205,121,27,1,15,52,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-15T10:15:19.303Z,2023-04-15T11:01:27Z,4189386963,41,Injury,4189386965,53,5zfnimycb0516oj3frebpisk4,4189387125,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454233,159,27,1,15,52,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-04-15T10:15:19.303Z,2023-04-15T10:16:03Z,4189387137,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455071,137,18,1,16,30,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-15T10:15:56.663Z,2023-04-15T10:17:28Z,4189391515,189,,4189391349,55,138,4189391313,41,,4189391315,44,Defender,4189391317,59,17,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455075,138,19,1,16,30,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-15T10:15:56.664Z,2023-04-15T10:19:00Z,4189391477,292,5,4189391339,59,21,4189394453,189,,4189391481,293,2,4189391337,145,2,4189391343,55,137,4189391341,44,Midfielder,4189391333,41,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454469,122,28,1,16,32,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-15T10:15:58.702Z,2023-04-15T11:01:28Z,4189388407,233,161,4189388343,55,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454459,161,28,1,16,32,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-04-15T10:15:58.702Z,2023-04-15T10:16:01Z,4189388311,55,159,4189388415,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454555,162,1,1,16,45,9euoni3f3sh08tsplt2gh5dex,1,52,100,2023-04-15T10:16:12.229Z,2023-04-15T10:16:16Z,4189388807,56,Back,4189388811,141,88.1,4189388815,213,4.1,4189388813,212,11.0,4189388809,140,46.2,4189388805,107,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454589,163,1,1,16,50,9euoni3f3sh08tsplt2gh5dex,1,45.7,87.4,2023-04-15T10:16:16.486Z,2023-04-15T10:16:19Z,4189388979,56,Left,4189388981,140,65.1,4189388985,212,21.0,4189388983,141,94.8,4189388987,213,0.2,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454595,164,1,1,16,53,9euoni3f3sh08tsplt2gh5dex,0,65.1,94.8,2023-04-15T10:16:19.798Z,2023-04-15T10:16:20Z,4189389009,196,,4189389021,1,,4189389015,141,34.3,4189389013,140,74.4,4189389011,56,Center,4189389017,212,42.3,4189389019,213,4.9,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454601,123,49,1,16,54,eqaszp3lzhffqt4f8hmzov72j,1,32.1,35.2,2023-04-15T10:16:20.975Z,2023-04-15T10:16:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454615,124,1,1,16,54,eqaszp3lzhffqt4f8hmzov72j,1,32.1,35.2,2023-04-15T10:16:21.119Z,2023-04-15T10:16:22Z,4189389115,140,32.7,4189389113,56,Back,4189389117,141,50.6,4189389121,213,1.5,4189389119,212,10.5,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454623,125,1,1,16,56,eqaszp3lzhffqt4f8hmzov72j,1,32,51.6,2023-04-15T10:16:22.415Z,2023-04-15T10:16:23Z,4189389147,140,23.5,4189389151,212,17.7,4189389153,213,2.1,4189389149,141,74.1,4189389145,56,Back,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454677,126,1,1,16,56,eqaszp3lzhffqt4f8hmzov72j,1,23.5,74.1,2023-04-15T10:16:23.311Z,2023-04-15T10:16:30Z,4189389371,140,4.9,4189389373,141,54.3,4189389375,212,23.7,4189389369,56,Back,4189389377,213,3.7,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454693,127,1,1,17,4,eqaszp3lzhffqt4f8hmzov72j,1,17.4,54,2023-04-15T10:16:30.415Z,2023-04-15T10:56:11Z,4189389465,155,,4189389473,212,44.8,4189389475,213,0.5,4189389471,141,83.2,4189389467,56,Left,4189389477,1,,4189389469,140,55.7,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454745,128,1,1,17,6,eqaszp3lzhffqt4f8hmzov72j,1,57,83.2,2023-04-15T10:16:33.199Z,2023-04-15T10:16:39Z,4189389755,213,3.3,4189389753,212,15.0,4189389749,140,42.9,4189389747,56,Back,4189389751,141,79.3,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454765,129,1,1,17,13,eqaszp3lzhffqt4f8hmzov72j,1,57.2,77.8,2023-04-15T10:16:39.615Z,2023-04-15T10:16:42Z,4189389867,56,Back,4189389869,140,32.9,4189389875,213,3.6,4189389873,212,28.5,4189389871,141,59.1,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454775,130,1,1,17,15,eqaszp3lzhffqt4f8hmzov72j,1,29.8,58.5,2023-04-15T10:16:42.239Z,2023-04-15T10:16:44Z,4189389895,56,Back,4189389901,212,17.1,4189389899,141,83.6,4189389897,140,30.5,4189389903,213,1.5,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454787,131,1,1,17,17,eqaszp3lzhffqt4f8hmzov72j,1,28.8,82.3,2023-04-15T10:16:43.999Z,2023-04-15T10:16:47Z,4189389969,212,10.9,4189389967,141,68.1,4189389971,213,5.2,4189389965,140,33.7,4189389963,56,Back,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454809,132,1,1,17,20,eqaszp3lzhffqt4f8hmzov72j,0,33.2,70.6,2023-04-15T10:16:47.103Z,2023-04-15T10:16:51Z,4189390139,1,,4189390129,56,Center,4189390137,213,6.2,4189390131,140,80.4,4189390135,212,49.8,4189390133,141,63.9,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454839,165,49,1,17,27,9euoni3f3sh08tsplt2gh5dex,1,13.6,30.9,2023-04-15T10:16:53.990Z,2023-04-15T10:16:54Z,,,,,,,,,,,,,,,,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454855,166,1,1,17,27,9euoni3f3sh08tsplt2gh5dex,1,13.6,30.9,2023-04-15T10:16:54.262Z,2023-04-15T10:16:55Z,4189390319,212,12.1,4189390315,140,25.1,4189390313,56,Back,4189390317,141,29.1,4189390321,213,6.2,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454895,167,1,1,17,29,9euoni3f3sh08tsplt2gh5dex,1,25.1,29.1,2023-04-15T10:16:55.637Z,2023-04-15T10:17:01Z,4189390525,213,2.5,4189390523,212,15.9,4189390519,140,13.0,4189390517,56,Back,4189390521,141,43.1,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454923,168,1,1,17,34,9euoni3f3sh08tsplt2gh5dex,1,13.1,42.5,2023-04-15T10:17:01.285Z,2023-04-15T10:17:04Z,4189390671,212,14.9,4189390673,213,5.8,4189390665,56,Back,4189390669,141,32.5,4189390667,140,25.7,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454925,169,50,1,17,37,9euoni3f3sh08tsplt2gh5dex,1,26,32.9,2023-04-15T10:17:03.990Z,2023-04-15T10:17:08Z,4189390679,285,,4189390677,56,Back,4189390817,233,133,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454951,133,7,1,17,37,eqaszp3lzhffqt4f8hmzov72j,1,74,67.1,2023-04-15T10:17:03.991Z,2023-04-15T10:17:07Z,4189390813,233,169,4189390783,56,Center,4189390785,286,,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454959,170,1,1,17,40,9euoni3f3sh08tsplt2gh5dex,0,23.8,32.7,2023-04-15T10:17:06.374Z,2023-04-15T10:59:11Z,4189390809,213,2.7,4189390801,56,Back,4189390803,140,19.1,4189390805,141,36.4,4189390807,212,5.5,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454953,134,49,1,17,40,eqaszp3lzhffqt4f8hmzov72j,1,78.9,68.7,2023-04-15T10:17:07.263Z,2023-04-15T10:17:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533454967,135,61,1,17,41,eqaszp3lzhffqt4f8hmzov72j,0,78.9,68.7,2023-04-15T10:17:07.648Z,2023-04-15T10:17:08Z,4189390829,56,Center,,,,,,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455029,171,1,1,17,49,9euoni3f3sh08tsplt2gh5dex,0,36,94.2,2023-04-15T10:17:15.590Z,2023-04-15T10:17:16Z,4189391117,56,Left,4189391127,1,,4189391119,140,68.7,4189391115,155,,4189391121,141,100.0,4189391125,213,0.1,4189391123,212,34.6,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455067,136,5,1,17,49,eqaszp3lzhffqt4f8hmzov72j,1,47,-1.2,2023-04-15T10:17:15.616Z,2023-04-15T10:17:22Z,4189391365,233,172,4189391305,347,,4189391303,56,Back,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455031,172,5,1,17,49,9euoni3f3sh08tsplt2gh5dex,0,53,101.2,2023-04-15T10:17:15.616Z,2023-04-15T10:54:43Z,4189391131,347,,4189391129,56,Left,4189391369,233,136,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455167,139,1,1,18,11,eqaszp3lzhffqt4f8hmzov72j,0,67.7,0,2023-04-15T10:17:37.406Z,2023-04-15T10:20:51Z,4189391787,107,,4189391791,140,82.0,4189391795,212,18.7,4189391789,56,Right,4189391793,141,14.7,4189391797,213,0.6,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455183,173,1,1,18,12,9euoni3f3sh08tsplt2gh5dex,1,11.8,72.4,2023-04-15T10:17:38.726Z,2023-04-15T10:17:39Z,4189391875,56,Back,4189391873,3,,4189391883,213,0.1,4189391877,140,28.4,4189391879,141,74.1,4189391881,212,17.5,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455187,174,1,1,18,13,9euoni3f3sh08tsplt2gh5dex,0,28.5,74.1,2023-04-15T10:17:39.734Z,2023-04-15T10:17:40Z,4189391905,56,Back,4189391903,157,,4189391907,140,40.7,4189391911,212,13.1,4189391915,1,,4189391913,213,0.2,4189391909,141,78.2,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455201,140,49,1,18,15,eqaszp3lzhffqt4f8hmzov72j,1,65.4,22.1,2023-04-15T10:17:41.358Z,2023-04-15T10:21:32Z,,,,,,,,,,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455221,141,1,1,18,15,eqaszp3lzhffqt4f8hmzov72j,1,65.4,22.1,2023-04-15T10:17:41.486Z,2023-04-15T10:21:06Z,4189392053,56,Center,4189392055,140,69.8,4189392059,212,10.3,4189392061,213,1.1,4189392057,141,35.7,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455227,142,1,1,18,16,eqaszp3lzhffqt4f8hmzov72j,0,66,32.1,2023-04-15T10:17:43.342Z,2023-04-15T10:17:45Z,4189392089,140,68.6,4189392087,56,Center,4189392119,236,,4189392121,233,175,4189392093,212,3.8,4189392095,213,0.8,4189392091,141,36.0,4189392125,286,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455223,175,74,1,18,16,9euoni3f3sh08tsplt2gh5dex,1,33.4,53.4,2023-04-15T10:17:43.343Z,2023-04-15T10:17:45Z,4189392129,233,142,4189392069,285,,4189392067,56,Back,,,,,,,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533455253,143,1,1,18,18,eqaszp3lzhffqt4f8hmzov72j,1,66,43.1,2023-04-15T10:17:45.310Z,2023-04-15T10:17:47Z,4189392231,212,20.7,4189392225,56,Back,4189392233,213,3.5,4189392227,140,47.3,4189392229,141,33.4,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
