id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,assist,qualifier/13/value
2489189757,386,49,2,47,52,djz9e25b9zuiu5rmv1zha3i6f,1,6.3,10.9,2022-12-04T18:08:16.757Z,2022-12-04T18:08:16Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189769,387,1,2,47,53,djz9e25b9zuiu5rmv1zha3i6f,0,6.3,10.9,2022-12-04T18:08:17.229Z,2022-12-04T18:08:19Z,3934617609,140,43.2,3934617615,213,0.2,3934617613,212,39.4,3934617605,155,,3934617611,141,21.6,3934617607,56,Back,3934617631,1,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189773,452,49,2,47,54,9ns699xp353c84r1g6epazycl,1,60,85.2,2022-12-04T18:08:18.107Z,2022-12-04T18:08:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189781,453,1,2,47,54,9ns699xp353c84r1g6epazycl,0,60,85.2,2022-12-04T18:08:18.315Z,2022-12-04T18:08:20Z,3934617663,212,24.9,3934617661,141,49.0,3934617659,140,63.6,3934617657,56,Center,3934617665,213,4.9,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189787,388,49,2,47,57,djz9e25b9zuiu5rmv1zha3i6f,1,35.4,38.6,2022-12-04T18:08:20.884Z,2022-12-04T18:08:20Z,,,,,,,,,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189801,389,1,2,47,57,djz9e25b9zuiu5rmv1zha3i6f,0,36.2,34.6,2022-12-04T18:08:21.421Z,2022-12-04T18:08:25Z,3934617735,140,39.9,3934617737,141,9.1,3934617741,213,4.9,3934617739,212,17.8,3934617733,56,Back,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189815,454,49,2,48,0,9ns699xp353c84r1g6epazycl,1,75.3,79.5,2022-12-04T18:08:24.300Z,2022-12-04T18:08:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189823,455,61,2,48,2,9ns699xp353c84r1g6epazycl,0,76.6,70,2022-12-04T18:08:26.684Z,2022-12-04T18:08:26Z,3934617863,56,Center,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189825,390,49,2,48,4,djz9e25b9zuiu5rmv1zha3i6f,1,28,27,2022-12-04T18:08:28.262Z,2022-12-04T18:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189841,391,1,2,48,5,djz9e25b9zuiu5rmv1zha3i6f,1,28.9,21.6,2022-12-04T18:08:29.044Z,2022-12-04T18:08:32Z,3934617935,212,13.6,3934617931,140,33.6,3934617933,141,2.9,3934617929,56,Back,3934617937,213,5.1,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189869,392,1,2,48,8,djz9e25b9zuiu5rmv1zha3i6f,1,32.1,7.9,2022-12-04T18:08:32.629Z,2022-12-04T18:13:25Z,3934618067,141,8.5,3934618069,212,12.7,3934618063,56,Back,3934618071,213,3.1,3934618065,140,20.0,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189883,393,1,2,48,11,djz9e25b9zuiu5rmv1zha3i6f,1,20,8.5,2022-12-04T18:08:35.653Z,2022-12-04T18:08:39Z,3934618135,213,1.3,3934618133,212,6.7,3934618131,141,17.9,3934618129,140,21.8,3934618127,56,Back,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189885,394,1,2,48,15,djz9e25b9zuiu5rmv1zha3i6f,1,22.2,17.7,2022-12-04T18:08:39.029Z,2022-12-04T18:08:40Z,3934618145,141,6.2,3934618141,56,Back,3934618147,212,12.2,3934618149,213,3.8,3934618143,140,13.3,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189893,395,1,2,48,16,djz9e25b9zuiu5rmv1zha3i6f,0,13.1,5.8,2022-12-04T18:08:40.142Z,2022-12-04T18:08:44Z,3934618195,155,,3934618205,213,0.3,3934618199,140,64.0,3934618203,212,56.8,3934618197,56,Center,3934618207,1,,3934618201,141,34.2,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189907,456,49,2,48,20,9ns699xp353c84r1g6epazycl,1,29.9,58.5,2022-12-04T18:08:44.764Z,2022-12-04T18:08:44Z,,,,,,,,,,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189935,457,1,2,48,25,9ns699xp353c84r1g6epazycl,1,20.2,68.4,2022-12-04T18:08:48.812Z,2022-12-04T18:08:50Z,3934618427,213,3.9,3934618419,56,Back,3934618421,140,7.1,3934618423,141,49.0,3934618425,212,19.1,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189955,458,1,2,48,26,9ns699xp353c84r1g6epazycl,1,7.1,48.8,2022-12-04T18:08:50.715Z,2022-12-04T18:08:57Z,3934618533,140,25.1,3934618539,213,0.1,3934618531,56,Back,3934618535,141,52.8,3934618537,212,19.1,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189971,459,1,2,48,33,9ns699xp353c84r1g6epazycl,1,29.9,60,2022-12-04T18:08:56.973Z,2022-12-04T18:09:00Z,3934618641,140,61.8,3934618637,155,,3934618649,1,,3934618643,141,73.5,3934618645,212,34.7,3934618639,56,Center,3934618647,213,0.3,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189967,398,40,2,48,35,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-12-04T18:08:59.339Z,2022-12-04T18:13:51Z,3934618621,59,"24, 12, 21, 20, 4, 19, 8, 7, 18, 10, 16, 1, 9, 22, 23, 27",3934618619,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",3934618617,30,"hf67c0ip1chljjy1udsjpt2i, 9742qffzdwiz9y3y7et40863t, ev8an510kk4nb6dabnsa962tx, 1nhju64j5loikn6t0j9m6au39, 24bz5vlm76nrqcnblyxfkt8x6, 2dsgmfs9crnzz3425si3m9uj9, 8i42x5mpk5bpm1i0gvgubx9pm, 5kio1iodx7cq9i9p9kql1nuuh, 3z91j68ij26ar4vifyqyp34k, et6offb5y91ch6mlol3dwcd0p, 4ngzyppqh4iaqqy0vrynwz66s, 5zhcjr5kxyxd2jmq1wel3ug9h, 67i9jwkech61ihpglnmpzygvd, ent5lfgq42d5ngi3ebyy7p1w5, 35uen906vvtndlnv3hrm5zo8a, cgunamq8fn3bre2d3cimwh6cq",3934618623,130,7,3934618627,194,5xlqh4i9zb5daj4khs1mbbxpm,3934618625,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",3934625209,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189979,460,1,2,48,37,9ns699xp353c84r1g6epazycl,0,62.4,70.2,2022-12-04T18:09:00.876Z,2022-12-04T18:09:04Z,3934618683,212,22.9,3934618681,141,52.5,3934618679,140,80.9,3934618677,56,Center,3934618703,4,,3934618685,213,5.7,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189987,399,59,2,48,40,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-12-04T18:09:04.117Z,2022-12-04T18:09:19Z,3934618727,56,Back,,,,,,,,,,,,,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189993,400,1,2,48,41,djz9e25b9zuiu5rmv1zha3i6f,0,18.4,49.5,2022-12-04T18:09:04.862Z,2022-12-04T18:11:38Z,3934618749,56,Center,3934618757,213,6.1,3934618755,212,47.6,3934618747,157,,3934618759,1,,3934618753,141,37.1,3934618751,140,63.0,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189999,461,44,2,48,44,9ns699xp353c84r1g6epazycl,1,34,48.8,2022-12-04T18:09:07.931Z,2022-12-04T18:09:12Z,3934618811,285,,3934618853,233,401,3934618809,56,Back,,,,,,,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489189997,401,44,2,48,44,djz9e25b9zuiu5rmv1zha3i6f,0,66,51.2,2022-12-04T18:09:07.932Z,2022-12-04T18:09:13Z,3934618803,56,Center,3934618941,233,461,3934618805,286,,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190001,462,1,2,48,45,9ns699xp353c84r1g6epazycl,1,33.3,53.9,2022-12-04T18:09:09.340Z,2022-12-04T18:11:35Z,3934618863,141,43.5,3934618861,140,40.7,3934618859,56,Back,3934618865,212,10.5,3934618867,213,5.5,3934618857,3,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190013,463,61,2,48,47,9ns699xp353c84r1g6epazycl,0,41.1,42.6,2022-12-04T18:09:11.788Z,2022-12-04T18:09:12Z,3934618933,56,Back,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190017,402,49,2,48,48,djz9e25b9zuiu5rmv1zha3i6f,1,60.5,59,2022-12-04T18:09:12.588Z,2022-12-04T18:09:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190019,403,1,2,48,49,djz9e25b9zuiu5rmv1zha3i6f,0,60.5,58.7,2022-12-04T18:09:12.804Z,2022-12-04T18:09:15Z,3934618947,140,71.9,3934618949,141,57.6,3934618951,212,12.0,3934618945,56,Center,3934618953,213,6.2,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190021,464,49,2,48,50,9ns699xp353c84r1g6epazycl,1,35,39.5,2022-12-04T18:09:13.964Z,2022-12-04T18:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190029,465,61,2,48,50,9ns699xp353c84r1g6epazycl,0,35,43.3,2022-12-04T18:09:14.796Z,2022-12-04T18:09:15Z,3934618981,56,Back,,,,,,,,,,,,,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190035,404,61,2,48,52,djz9e25b9zuiu5rmv1zha3i6f,0,65,47.5,2022-12-04T18:09:16.757Z,2022-12-04T18:09:16Z,3934619003,56,Center,,,,,,,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190043,466,1,2,48,53,9ns699xp353c84r1g6epazycl,1,31.3,50.1,2022-12-04T18:09:17.008Z,2022-12-04T18:09:18Z,3934619037,213,0.1,3934619029,56,Back,3934619033,141,50.8,3934619031,140,36.3,3934619035,212,5.3,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190061,467,1,2,48,54,9ns699xp353c84r1g6epazycl,1,37.8,55.9,2022-12-04T18:09:18.300Z,2022-12-04T18:09:22Z,3934619121,56,Back,3934619123,140,33.0,3934619129,213,1.8,3934619125,141,91.4,3934619127,212,24.7,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190073,468,1,2,48,58,9ns699xp353c84r1g6epazycl,1,31.4,81.7,2022-12-04T18:09:22.524Z,2022-12-04T18:09:24Z,3934619187,56,Back,3934619193,212,11.5,3934619189,140,32.3,3934619191,141,64.9,3934619195,213,4.8,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190075,469,1,2,49,0,9ns699xp353c84r1g6epazycl,1,31.9,69.5,2022-12-04T18:09:23.915Z,2022-12-04T18:09:25Z,3934619201,140,31.3,3934619209,213,1.6,3934619203,141,91.9,3934619199,56,Back,3934619205,212,15.2,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190087,470,1,2,49,1,9ns699xp353c84r1g6epazycl,1,31.3,91.9,2022-12-04T18:09:25.292Z,2022-12-04T18:09:29Z,3934619301,141,70.0,3934619299,140,40.5,3934619303,212,17.8,3934619305,213,5.3,3934619297,56,Back,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190111,471,1,2,49,5,9ns699xp353c84r1g6epazycl,0,38.5,64,2022-12-04T18:09:28.924Z,2022-12-04T18:09:34Z,3934619443,213,6.0,3934619441,212,44.1,3934619439,141,49.0,3934619437,140,79.4,3934619435,56,Center,3934619445,1,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190115,405,49,2,49,10,djz9e25b9zuiu5rmv1zha3i6f,1,16.3,49.1,2022-12-04T18:09:34.356Z,2022-12-04T18:10:20Z,,,,,,,,,,,,,,,,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190139,406,1,2,49,12,djz9e25b9zuiu5rmv1zha3i6f,1,23.1,48.5,2022-12-04T18:09:36.196Z,2022-12-04T18:09:39Z,3934619585,213,0.4,3934619579,140,34.5,3934619577,56,Back,3934619581,141,56.1,3934619583,212,13.0,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190175,407,1,2,49,15,djz9e25b9zuiu5rmv1zha3i6f,1,34.5,56.1,2022-12-04T18:09:39.797Z,2022-12-04T18:09:45Z,3934619749,141,54.8,3934619745,56,Back,3934619747,140,13.3,3934619753,213,3.2,3934619751,212,22.3,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190179,408,1,2,49,21,djz9e25b9zuiu5rmv1zha3i6f,1,22,56.9,2022-12-04T18:09:45.797Z,2022-12-04T18:10:17Z,3934619771,140,54.3,3934619765,155,,3934619773,141,43.4,3934619769,56,Center,3934619775,212,35.1,3934620377,1,,3934619777,213,6.0,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190201,409,61,2,49,26,djz9e25b9zuiu5rmv1zha3i6f,0,54.4,43.4,2022-12-04T18:09:50.172Z,2022-12-04T18:09:50Z,3934619869,56,Center,,,,,,,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190205,472,49,2,49,27,9ns699xp353c84r1g6epazycl,1,50.4,52.7,2022-12-04T18:09:50.860Z,2022-12-04T18:09:50Z,,,,,,,,,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190227,473,1,2,49,29,9ns699xp353c84r1g6epazycl,1,62.8,51.7,2022-12-04T18:09:53.228Z,2022-12-04T18:09:54Z,3934619967,140,63.3,3934619971,212,9.7,3934619973,213,4.8,3934619965,56,Center,3934619969,141,37.5,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190243,474,1,2,49,31,9ns699xp353c84r1g6epazycl,0,64,38.4,2022-12-04T18:09:55.795Z,2022-12-04T18:10:01Z,3934620035,56,Center,3934620037,140,85.0,3934620041,212,26.5,3934620039,141,60.0,3934620043,213,0.6,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190249,411,49,2,49,37,djz9e25b9zuiu5rmv1zha3i6f,1,13,42.7,2022-12-04T18:10:00.812Z,2022-12-04T18:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190253,412,1,2,49,38,djz9e25b9zuiu5rmv1zha3i6f,1,13,42.7,2022-12-04T18:10:02.397Z,2022-12-04T18:10:03Z,3934620087,141,21.6,3934620085,140,20.9,3934620091,213,5.2,3934620083,56,Back,3934620089,212,16.6,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190257,413,1,2,49,39,djz9e25b9zuiu5rmv1zha3i6f,1,20.9,21.6,2022-12-04T18:10:03.381Z,2022-12-04T18:10:06Z,3934620105,212,17.9,3934620103,141,44.3,3934620101,140,12.2,3934620099,56,Back,3934620107,213,2.1,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190279,414,1,2,49,43,djz9e25b9zuiu5rmv1zha3i6f,1,15.8,48.5,2022-12-04T18:10:06.813Z,2022-12-04T18:10:13Z,3934620247,141,97.4,3934620253,1,,3934620251,213,0.9,3934620241,155,,3934620243,56,Back,3934620249,212,43.9,3934620245,140,43.1,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190283,415,3,2,49,49,djz9e25b9zuiu5rmv1zha3i6f,0,61.7,95.4,2022-12-04T18:10:12.996Z,2022-12-04T18:10:14Z,3934620305,233,475,3934620263,286,,3934620261,56,Left,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190289,475,7,2,49,49,9ns699xp353c84r1g6epazycl,0,38.3,4.6,2022-12-04T18:10:12.997Z,2022-12-04T18:10:14Z,3934620287,56,Back,3934620299,233,415,3934620289,285,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190299,476,3,2,49,50,9ns699xp353c84r1g6epazycl,0,39,4.4,2022-12-04T18:10:14.147Z,2022-12-04T18:10:19Z,3934620339,56,Back,3934620341,286,,3934620411,233,416,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190293,416,7,2,49,50,djz9e25b9zuiu5rmv1zha3i6f,0,61,95.6,2022-12-04T18:10:14.148Z,2022-12-04T18:11:01Z,3934620407,233,476,3934620315,56,Left,3934620317,285,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190525,426,5,2,49,52,djz9e25b9zuiu5rmv1zha3i6f,0,60.6,101.8,2022-12-04T18:10:15.940Z,2022-12-04T18:11:11Z,3934621545,347,,3934621619,233,477,3934621543,56,Left,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190311,477,5,2,49,52,9ns699xp353c84r1g6epazycl,1,39.4,-1.8,2022-12-04T18:10:15.940Z,2022-12-04T18:18:02Z,3934620399,56,Back,3934621611,233,426,3934620401,347,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190327,478,1,2,49,56,9ns699xp353c84r1g6epazycl,1,36.3,0,2022-12-04T18:10:20.364Z,2022-12-04T18:10:21Z,3934620467,56,Right,3934620477,212,23.1,3934620481,1,,3934620473,141,6.4,3934620465,107,,3934620479,213,0.2,3934620471,140,57.7,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190347,479,1,2,49,57,9ns699xp353c84r1g6epazycl,0,57.6,6.4,2022-12-04T18:10:21.581Z,2022-12-04T18:10:23Z,3934620589,212,20.6,3934620583,56,Back,3934620581,155,,3934620591,213,3.4,3934620585,140,38.6,3934620587,141,0.0,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190333,417,43,2,49,58,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2022-12-04T18:10:22.342Z,2022-12-04T18:10:26Z,3934620531,141,100.0,3934620527,56,Left,3934620529,140,60.9,3934620533,212,16.3,3934620537,1,0,3934620535,213,0.5,3934620641,144,1,3934620525,157,0,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190337,418,5,2,49,59,djz9e25b9zuiu5rmv1zha3i6f,1,61.2,101,2022-12-04T18:10:23.041Z,2022-12-04T18:10:25Z,3934620559,347,,3934620557,56,Left,3934620623,233,480,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190349,480,5,2,49,59,9ns699xp353c84r1g6epazycl,0,38.8,-1,2022-12-04T18:10:23.041Z,2022-12-04T18:18:03Z,3934620597,347,,3934620637,233,418,3934620595,56,Back,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190421,419,1,2,50,15,djz9e25b9zuiu5rmv1zha3i6f,1,56,100,2022-12-04T18:10:39.677Z,2022-12-04T18:10:41Z,3934621003,56,Left,3934621009,212,10.9,3934621007,141,95.6,3934621001,107,,3934621011,213,5.9,3934621005,140,65.5,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190439,420,1,2,50,17,djz9e25b9zuiu5rmv1zha3i6f,1,64.7,95.3,2022-12-04T18:10:41.477Z,2022-12-04T18:10:44Z,3934621091,212,8.4,3934621093,213,3.5,3934621089,141,91.2,3934621085,56,Left,3934621087,140,57.2,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190463,421,1,2,50,20,djz9e25b9zuiu5rmv1zha3i6f,1,61.6,86.6,2022-12-04T18:10:44.701Z,2022-12-04T18:10:51Z,3934621191,141,92.0,3934621189,140,79.3,3934621193,212,18.9,3934621195,213,0.2,3934621187,56,Left,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190475,422,1,2,50,27,djz9e25b9zuiu5rmv1zha3i6f,1,90.2,83,2022-12-04T18:10:51.276Z,2022-12-04T18:10:56Z,3934621285,155,,3934621295,213,4.8,3934621291,141,37.4,3934621289,140,94.2,3934621293,212,31.3,3934621283,2,,3934621287,56,Center,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190481,423,50,2,50,32,djz9e25b9zuiu5rmv1zha3i6f,1,97.2,31.8,2022-12-04T18:10:56.333Z,2022-12-04T18:10:58Z,3934621323,286,,3934621319,56,Center,3934621345,233,481,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190485,481,7,2,50,32,9ns699xp353c84r1g6epazycl,0,2.8,68.2,2022-12-04T18:10:56.334Z,2022-12-04T18:10:58Z,3934621337,233,423,3934621331,285,,3934621329,56,Back,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190483,424,61,2,50,33,djz9e25b9zuiu5rmv1zha3i6f,1,97.1,33.9,2022-12-04T18:10:56.956Z,2022-12-04T18:10:57Z,3934621327,56,Center,,,,,,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489190489,425,5,2,50,34,djz9e25b9zuiu5rmv1zha3i6f,0,100.8,33,2022-12-04T18:10:57.812Z,2022-12-04T18:10:59Z,3934621341,56,Center,3934621397,233,482,3934621343,346,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
