id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/14/value,qualifier/15/value
2488904773,36,1,1,3,5,vaikl8nl7hdr4y9jj4jyb9ey,1,42,72.7,2022-12-03T17:17:10.725Z,2022-12-03T17:17:13Z,3933093663,212,30.6,3933093659,140,35.7,3933093657,56,Back,3933093661,141,28.8,3933093665,213,4.5,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904785,37,1,1,3,8,vaikl8nl7hdr4y9jj4jyb9ey,1,35.7,28.8,2022-12-03T17:17:13.781Z,2022-12-03T17:17:18Z,3933093761,213,3.0,3933093755,140,22.6,3933093757,141,31.5,3933093753,56,Back,3933093759,212,13.9,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904793,38,1,1,3,13,vaikl8nl7hdr4y9jj4jyb9ey,1,23,30.3,2022-12-03T17:17:18.486Z,2022-12-03T17:17:22Z,3933093793,141,62.6,3933093791,140,22.2,3933093789,56,Back,3933093795,212,22.0,3933093797,213,1.6,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904825,39,1,1,3,17,vaikl8nl7hdr4y9jj4jyb9ey,1,22.2,62.6,2022-12-03T17:17:22.613Z,2022-12-03T17:17:31Z,3933093839,141,93.9,3933093837,140,29.7,3933093841,212,22.7,3933093843,213,1.2,3933093835,56,Back,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904827,40,1,1,3,26,vaikl8nl7hdr4y9jj4jyb9ey,1,30.3,94.2,2022-12-03T17:17:31.877Z,2022-12-03T17:17:33Z,3933093869,56,Back,3933093873,141,61.8,3933093871,140,38.3,3933093875,212,23.6,3933093877,213,5.1,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904831,41,1,1,3,27,vaikl8nl7hdr4y9jj4jyb9ey,1,38.3,61.8,2022-12-03T17:17:32.997Z,2022-12-03T17:17:36Z,3933093905,212,18.4,3933093907,213,4.5,3933093901,140,35.4,3933093899,56,Back,3933093903,141,35.1,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904833,42,1,1,3,31,vaikl8nl7hdr4y9jj4jyb9ey,0,40.8,17.4,2022-12-03T17:17:36.709Z,2022-12-03T17:17:39Z,3933093911,56,Right,3933093915,141,19.4,3933093917,212,18.9,3933093913,140,58.8,3933093919,213,0.1,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904839,21,8,1,3,33,e7p3lxg97gac51s71hotzi0a5,1,47.8,77.7,2022-12-03T17:17:39.078Z,2022-12-03T17:17:39Z,3933093947,56,Back,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904845,43,49,1,3,34,vaikl8nl7hdr4y9jj4jyb9ey,1,26.5,21.9,2022-12-03T17:17:40.261Z,2022-12-03T17:17:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904861,44,1,1,3,35,vaikl8nl7hdr4y9jj4jyb9ey,1,26.5,21.9,2022-12-03T17:17:40.470Z,2022-12-03T17:17:44Z,3933094075,56,Back,3933094077,140,9.4,3933094083,213,2.5,3933094079,141,43.6,3933094081,212,23.2,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904889,45,1,1,3,39,vaikl8nl7hdr4y9jj4jyb9ey,1,11.5,51.3,2022-12-03T17:17:44.469Z,2022-12-03T17:17:50Z,3933094213,212,14.9,3933094207,56,Back,3933094211,141,64.2,3933094209,140,23.0,3933094215,213,0.6,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904907,46,1,1,3,45,vaikl8nl7hdr4y9jj4jyb9ey,1,45.1,69.6,2022-12-03T17:17:50.517Z,2022-12-03T17:17:53Z,3933094277,56,Left,3933094285,212,20.0,3933094281,140,51.8,3933094283,141,97.2,3933094287,213,1.2,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904939,47,1,1,3,48,vaikl8nl7hdr4y9jj4jyb9ey,1,52.9,93.9,2022-12-03T17:17:53.526Z,2022-12-03T17:17:58Z,3933094375,56,Center,3933094383,213,6.0,3933094377,140,96.4,3933094379,141,71.8,3933094385,1,,3933094381,212,48.1,3933094373,155,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488904953,48,1,1,3,53,vaikl8nl7hdr4y9jj4jyb9ey,1,96.4,71.8,2022-12-03T17:17:58.565Z,2022-12-03T17:18:29Z,3933094445,140,90.9,3933094693,154,,3933094451,213,4.3,3933094447,141,54.6,3933094691,210,16,3933094771,195,,3933094695,22,,3933094449,212,13.0,79gb1aba3b9e3bht7frq0lqp6,N. Feller,1,3933094443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2488904955,49,16,1,3,54,vaikl8nl7hdr4y9jj4jyb9ey,1,90.9,54.6,2022-12-03T17:18:00.260Z,2022-12-03T17:18:26Z,3933094697,80,,3933094701,154,,3933094699,29,,3933094471,20,,3933094703,55,48,3933094459,17,,3933094457,22,,3933094475,374,2022-12-03 17:17:59.657,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,3933094461,56,Center,3933094713,231,51.6,3933094479,375,03:54.295,3933094711,230,98.8,3933094709,103,6.3,3933094707,102,46.0,,,,,,,,,
2488905065,22,1,1,4,44,e7p3lxg97gac51s71hotzi0a5,1,50.7,51,2022-12-03T17:18:49.574Z,2022-12-03T17:18:51Z,3933095057,212,28.1,3933095053,140,43.9,3933095059,213,1.8,3933095051,56,Back,3933095061,279,G,3933095055,141,90.9,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905077,23,1,1,4,45,e7p3lxg97gac51s71hotzi0a5,1,44.9,90.1,2022-12-03T17:18:51.189Z,2022-12-03T17:19:03Z,3933095165,1,,3933095155,56,Left,3933095161,212,41.6,3933095157,140,84.4,3933095153,155,,3933095159,141,86.1,3933095185,189,,3933095163,213,6.2,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905079,24,50,1,4,53,e7p3lxg97gac51s71hotzi0a5,1,90.1,93.8,2022-12-03T17:18:58.661Z,2022-12-03T17:19:00Z,3933095169,56,Left,3933095177,233,52,3933095171,286,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905073,52,7,1,4,53,vaikl8nl7hdr4y9jj4jyb9ey,1,9.9,6.2,2022-12-03T17:18:58.662Z,2022-12-03T17:19:00Z,3933095145,285,,3933095173,233,24,3933095141,167,,3933095143,56,Back,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905081,25,5,1,4,53,e7p3lxg97gac51s71hotzi0a5,1,84.6,101.8,2022-12-03T17:18:59.332Z,2022-12-03T17:24:43Z,3933095187,233,53,3933095181,56,Left,3933095183,347,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905075,53,5,1,4,53,vaikl8nl7hdr4y9jj4jyb9ey,0,15.4,-1.8,2022-12-03T17:18:59.332Z,2022-12-03T17:19:03Z,3933095149,56,Back,3933095195,233,25,3933095151,347,,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905087,26,1,1,5,1,e7p3lxg97gac51s71hotzi0a5,1,87,100,2022-12-03T17:19:07.005Z,2022-12-03T17:23:13Z,3933095223,107,,3933095233,213,3.5,3933095229,141,91.6,3933095227,140,72.0,3933095231,212,16.9,3933095225,56,Left,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905095,27,1,1,5,2,e7p3lxg97gac51s71hotzi0a5,1,72,91.6,2022-12-03T17:19:07.774Z,2022-12-03T17:23:15Z,3933095251,56,Left,3933095255,141,95.7,3933095257,212,11.5,3933095253,140,82.6,3933095259,213,0.2,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905097,28,61,1,5,3,e7p3lxg97gac51s71hotzi0a5,0,82.6,95.7,2022-12-03T17:19:08.541Z,2022-12-03T17:23:18Z,3933095265,56,Left,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905113,29,5,1,5,5,e7p3lxg97gac51s71hotzi0a5,0,82.4,101.6,2022-12-03T17:19:11.149Z,2022-12-03T17:25:13Z,3933095271,56,Left,3933095315,233,54,3933095273,347,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905103,54,5,1,5,5,vaikl8nl7hdr4y9jj4jyb9ey,1,17.6,-1.6,2022-12-03T17:19:11.149Z,2022-12-03T17:25:12Z,3933095279,233,29,3933095269,347,,3933095267,56,Back,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905147,56,1,1,5,14,vaikl8nl7hdr4y9jj4jyb9ey,1,28.5,0,2022-12-03T17:19:20.212Z,2022-12-03T17:19:21Z,3933095423,141,25.2,3933095429,1,,3933095427,213,2.2,3933095417,107,,3933095421,140,14.6,3933095419,56,Back,3933095425,212,23.6,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905155,57,1,1,5,16,vaikl8nl7hdr4y9jj4jyb9ey,1,14.6,25.2,2022-12-03T17:19:21.556Z,2022-12-03T17:19:24Z,3933095479,141,62.3,3933095485,213,1.5,3933095481,212,25.2,3933095475,140,15.1,3933095471,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905179,58,1,1,5,19,vaikl8nl7hdr4y9jj4jyb9ey,1,21.3,66.9,2022-12-03T17:19:24.788Z,2022-12-03T17:19:34Z,3933095609,212,18.7,3933095611,213,1.1,3933095603,56,Back,3933095607,141,91.5,3933095605,140,29.2,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905189,59,1,1,5,28,vaikl8nl7hdr4y9jj4jyb9ey,1,29.1,91.5,2022-12-03T17:19:33.940Z,2022-12-03T17:19:35Z,3933095647,140,18.8,3933095653,213,4.1,3933095649,141,68.8,3933095645,56,Back,3933095651,212,18.8,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905193,60,1,1,5,29,vaikl8nl7hdr4y9jj4jyb9ey,1,19,65.1,2022-12-03T17:19:35.060Z,2022-12-03T17:19:35Z,3933095671,140,19.2,3933095675,212,24.5,3933095677,213,4.7,3933095669,56,Back,3933095673,141,29.1,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905209,61,1,1,5,30,vaikl8nl7hdr4y9jj4jyb9ey,1,19.1,29.2,2022-12-03T17:19:35.876Z,2022-12-03T17:19:37Z,3933095733,141,8.9,3933095729,56,Back,3933095731,140,20.7,3933095737,213,4.8,3933095735,212,13.9,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905237,62,1,1,5,32,vaikl8nl7hdr4y9jj4jyb9ey,1,22.2,8.3,2022-12-03T17:19:37.524Z,2022-12-03T17:19:42Z,3933095853,213,1.7,3933095847,140,20.6,3933095849,141,35.5,3933095845,56,Back,3933095851,212,18.6,,,,,,,,,,cp37td3qaw8oyf3mznoh45o15,Lucía Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905257,63,1,1,5,36,vaikl8nl7hdr4y9jj4jyb9ey,1,20.5,36,2022-12-03T17:19:41.908Z,2022-12-03T17:19:44Z,3933095905,56,Back,3933095907,140,36.3,3933095913,213,0.9,3933095909,141,64.9,3933095911,212,25.7,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905265,64,1,1,5,38,vaikl8nl7hdr4y9jj4jyb9ey,1,34.3,62.9,2022-12-03T17:19:43.877Z,2022-12-03T17:19:45Z,3933095957,56,Left,3933095967,212,42.8,3933095963,141,96.6,3933095953,155,,3933095969,213,0.6,3933095961,140,68.7,3933095971,1,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905267,65,1,1,5,40,vaikl8nl7hdr4y9jj4jyb9ey,1,69.5,93.6,2022-12-03T17:19:45.732Z,2022-12-03T17:19:46Z,3933095983,212,7.2,3933095975,3,,3933095981,141,83.2,3933095979,140,71.0,3933095985,213,4.9,3933095977,56,Left,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905273,66,1,1,5,41,vaikl8nl7hdr4y9jj4jyb9ey,0,71,83.2,2022-12-03T17:19:46.692Z,2022-12-03T17:19:49Z,3933096021,56,Left,3933096019,155,,3933096027,212,14.9,3933096025,141,95.1,3933096023,140,82.9,3933096029,213,0.6,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905275,30,12,1,5,43,e7p3lxg97gac51s71hotzi0a5,1,35,7.9,2022-12-03T17:19:48.581Z,2022-12-03T18:12:22Z,3933096039,213,4.9,3933096033,140,35.9,3933096037,212,6.5,3933096041,15,,3933096035,141,0.0,3933096047,167,,3933096031,56,Back,,,,3rif0qvun4mmll1xf2qzykums,Laia Parera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905277,31,5,1,5,44,e7p3lxg97gac51s71hotzi0a5,0,29,-1.4,2022-12-03T17:19:49.748Z,2022-12-03T17:24:43Z,3933096167,233,67,3933096043,56,Back,3933096045,347,,,,,,,,,,,,,,,,,3rif0qvun4mmll1xf2qzykums,Laia Parera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905315,67,5,1,5,44,vaikl8nl7hdr4y9jj4jyb9ey,1,71,101.4,2022-12-03T17:19:49.748Z,2022-12-03T17:20:04Z,3933096161,347,,3933096159,56,Left,3933096163,233,31,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905321,68,1,1,5,59,vaikl8nl7hdr4y9jj4jyb9ey,1,78,100,2022-12-03T17:20:04.484Z,2022-12-03T17:20:08Z,3933096195,107,,3933096203,212,13.1,3933096201,141,82.6,3933096205,213,4.5,3933096197,56,Left,3933096199,140,75.2,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905327,69,1,1,6,2,vaikl8nl7hdr4y9jj4jyb9ey,1,64.9,71.2,2022-12-03T17:20:08.164Z,2022-12-03T17:20:10Z,3933096213,141,60.5,3933096217,213,4.6,3933096215,212,7.4,3933096209,56,Center,3933096211,140,63.8,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905349,70,1,1,6,4,vaikl8nl7hdr4y9jj4jyb9ey,1,63.8,60.5,2022-12-03T17:20:10.275Z,2022-12-03T17:20:16Z,3933096259,213,5.4,3933096253,140,93.7,3933096249,155,,3933096257,212,47.1,3933096261,1,,3933096255,141,8.9,3933096251,56,Right,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905351,71,1,1,6,10,vaikl8nl7hdr4y9jj4jyb9ey,0,94.5,24.9,2022-12-03T17:20:16.307Z,2022-12-03T17:20:20Z,3933096273,141,50.7,3933096269,56,Center,3933096285,233,32,3933096267,155,,3933096265,2,,3933096271,140,94.8,3933096277,213,1.6,3933096275,212,17.5,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905353,32,11,1,6,14,e7p3lxg97gac51s71hotzi0a5,1,3.3,44.1,2022-12-03T17:20:19.669Z,2022-12-03T17:20:20Z,3933096283,88,,3933096289,233,71,3933096281,56,Back,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905365,33,80,1,6,23,e7p3lxg97gac51s71hotzi0a5,0,11.4,46.3,2022-12-03T17:20:28.548Z,2022-12-03T17:20:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905371,34,1,1,6,25,e7p3lxg97gac51s71hotzi0a5,0,25.4,30.4,2022-12-03T17:20:30.740Z,2022-12-03T18:13:01Z,3933096369,1,,3933096363,141,24.9,3933096359,56,Center,3933096367,213,6.2,3933096365,212,37.3,3933096357,198,,3933096355,157,,3933096361,140,60.7,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905373,72,49,1,6,29,vaikl8nl7hdr4y9jj4jyb9ey,1,46.5,75.7,2022-12-03T17:20:34.467Z,2022-12-03T17:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905375,73,1,1,6,31,vaikl8nl7hdr4y9jj4jyb9ey,1,56.2,95.1,2022-12-03T17:20:36.963Z,2022-12-03T17:20:38Z,3933096407,56,Left,3933096413,212,5.8,3933096409,140,61.7,3933096411,141,96.2,3933096415,213,0.1,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905383,74,1,1,6,33,vaikl8nl7hdr4y9jj4jyb9ey,1,57.8,94.4,2022-12-03T17:20:38.371Z,2022-12-03T17:20:39Z,3933096453,141,95.9,3933096457,213,3.1,3933096449,56,Back,3933096455,212,11.4,3933096451,140,47.0,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905385,75,1,1,6,34,vaikl8nl7hdr4y9jj4jyb9ey,1,47,95.9,2022-12-03T17:20:39.443Z,2022-12-03T17:20:40Z,3933096473,141,84.5,3933096469,56,Back,3933096477,213,4.8,3933096475,212,7.8,3933096471,140,47.9,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905389,76,1,1,6,35,vaikl8nl7hdr4y9jj4jyb9ey,1,47.9,84.5,2022-12-03T17:20:40.755Z,2022-12-03T17:20:41Z,3933096491,212,7.2,3933096489,141,73.9,3933096487,140,48.0,3933096493,213,4.7,3933096485,56,Back,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905399,77,1,1,6,36,vaikl8nl7hdr4y9jj4jyb9ey,1,48,73.9,2022-12-03T17:20:41.380Z,2022-12-03T17:20:42Z,3933096539,141,77.3,3933096541,212,11.7,3933096537,140,58.9,3933096543,213,0.2,3933096535,56,Center,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905407,78,1,1,6,37,vaikl8nl7hdr4y9jj4jyb9ey,1,61.5,77.3,2022-12-03T17:20:42.883Z,2022-12-03T17:20:48Z,3933096583,141,80.8,3933096589,1,,3933096581,140,92.1,3933096579,56,Left,3933096587,213,0.1,3933096585,212,32.2,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905409,79,3,1,6,42,vaikl8nl7hdr4y9jj4jyb9ey,0,92.6,70.9,2022-12-03T17:20:48.339Z,2022-12-03T17:20:50Z,3933096627,233,35,3933096593,56,Center,3933096595,286,,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905411,35,7,1,6,42,e7p3lxg97gac51s71hotzi0a5,0,7.4,29.1,2022-12-03T17:20:48.340Z,2022-12-03T17:20:50Z,3933096623,233,79,3933096597,56,Back,3933096599,285,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905417,80,61,1,6,44,vaikl8nl7hdr4y9jj4jyb9ey,1,94.9,67.2,2022-12-03T17:20:49.981Z,2022-12-03T17:20:50Z,3933096631,56,Center,,,,,,,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905419,36,49,1,6,46,e7p3lxg97gac51s71hotzi0a5,1,2.7,27.3,2022-12-03T17:20:51.461Z,2022-12-03T17:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905433,37,12,1,6,46,e7p3lxg97gac51s71hotzi0a5,1,2.7,27.3,2022-12-03T17:20:52.180Z,2022-12-03T17:20:56Z,3933096723,141,0.0,3933096733,167,,3933096721,140,19.2,3933096719,56,Back,3933096727,213,5.4,3933096725,212,25.9,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905435,38,5,1,6,48,e7p3lxg97gac51s71hotzi0a5,0,20.2,-0.9,2022-12-03T17:20:53.843Z,2022-12-03T17:24:43Z,3933096731,347,,3933096729,56,Back,3933096739,233,81,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905429,81,5,1,6,48,vaikl8nl7hdr4y9jj4jyb9ey,1,79.8,100.9,2022-12-03T17:20:53.843Z,2022-12-03T17:20:56Z,3933096735,233,38,3933096699,347,,3933096697,56,Left,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905455,82,1,1,7,3,vaikl8nl7hdr4y9jj4jyb9ey,1,74,100,2022-12-03T17:21:08.739Z,2022-12-03T17:21:10Z,3933096881,56,Left,3933096879,107,,3933096887,212,8.5,3933096885,141,89.6,3933096883,140,73.2,3933096889,213,4.6,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905457,83,1,1,7,4,vaikl8nl7hdr4y9jj4jyb9ey,1,73.2,89.6,2022-12-03T17:21:10.051Z,2022-12-03T17:21:10Z,3933096897,56,Left,3933096901,141,96.0,3933096905,213,1.5,3933096903,212,4.4,3933096899,140,73.4,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905465,84,1,1,7,5,vaikl8nl7hdr4y9jj4jyb9ey,1,73.4,96,2022-12-03T17:21:10.819Z,2022-12-03T17:21:14Z,3933096943,212,6.0,3933096939,140,72.6,3933096941,141,87.2,3933096945,213,4.6,3933096937,56,Left,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905477,85,1,1,7,9,vaikl8nl7hdr4y9jj4jyb9ey,0,66.6,98.6,2022-12-03T17:21:14.547Z,2022-12-03T17:21:17Z,3933096993,140,100.0,3933096999,213,6.3,3933096997,212,35.8,3933096991,56,Left,3933097001,1,,3933096995,141,97.7,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905491,40,5,1,7,12,e7p3lxg97gac51s71hotzi0a5,1,-0.8,4.4,2022-12-03T17:21:17.752Z,2022-12-03T17:24:44Z,3933097045,56,Back,3933097047,346,,3933097049,233,86,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905481,86,5,1,7,12,vaikl8nl7hdr4y9jj4jyb9ey,0,100.8,95.6,2022-12-03T17:21:17.752Z,2022-12-03T17:21:22Z,3933097007,56,Left,3933097053,233,40,3933097009,346,,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488905535,41,1,1,7,37,e7p3lxg97gac51s71hotzi0a5,1,3.8,44.4,2022-12-03T17:21:42.836Z,2022-12-03T17:21:47Z,3933097239,56,Back,3933097241,140,34.9,3933097245,212,35.3,3933097237,124,,3933097243,141,24.6,3933097249,1,,3933097253,74,,3933097247,213,5.9,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
