id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2497091293,113,1,1,17,12,b9ecgxh884j2ugjrxwvpym192,1,44.5,64.3,2023-01-14T11:20:11.218Z,2023-01-14T11:20:12Z,3976392807,140,57.4,3976392803,3,,3976392811,212,13.6,3976392813,213,0.0,3976392805,56,Center,3976392809,141,65.1,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091305,114,1,1,17,13,b9ecgxh884j2ugjrxwvpym192,1,57.4,65.1,2023-01-14T11:20:12.481Z,2023-01-14T11:20:14Z,3976392859,213,1.9,3976392853,140,53.3,3976392855,141,86.5,3976392857,212,15.2,3976392851,56,Left,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091319,115,1,1,17,16,b9ecgxh884j2ugjrxwvpym192,0,53.3,86.5,2023-01-14T11:20:14.611Z,2023-01-14T11:20:17Z,3976392905,56,Center,3976392913,213,5.3,3976392909,141,28.0,3976392911,212,48.2,3976392907,140,79.3,3976392915,1,,3976392903,155,,,,,8tmzjcaglix0qj8zy7yp8w7o,R. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091323,220,49,1,17,21,bop6aslxmwvzsapdxsw3xbvfg,1,27.5,83.3,2023-01-14T11:20:19.618Z,2023-01-14T11:20:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091347,221,1,1,17,22,bop6aslxmwvzsapdxsw3xbvfg,1,29.6,92.7,2023-01-14T11:20:21.138Z,2023-01-14T11:20:23Z,3976393037,56,Back,3976393045,213,3.4,3976393043,212,16.2,3976393039,140,14.9,3976393041,141,85.6,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091357,222,1,1,17,24,bop6aslxmwvzsapdxsw3xbvfg,1,14.9,85.6,2023-01-14T11:20:23.489Z,2023-01-14T11:20:25Z,3976393091,140,23.5,3976393089,56,Back,3976393093,141,72.4,3976393095,212,12.7,3976393099,213,5.5,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091373,223,1,1,17,26,bop6aslxmwvzsapdxsw3xbvfg,1,23.5,72.4,2023-01-14T11:20:25.377Z,2023-01-14T11:20:29Z,3976393167,56,Back,3976393173,212,15.0,3976393169,140,30.6,3976393175,213,1.0,3976393171,141,91.5,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091391,224,1,1,17,30,bop6aslxmwvzsapdxsw3xbvfg,0,32.7,92.9,2023-01-14T11:20:29.042Z,2023-01-14T11:20:31Z,3976393229,141,85.4,3976393223,155,,3976393225,56,Left,3976393227,140,68.3,3976393231,212,37.7,3976393233,213,6.1,3976393235,1,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091403,116,1,1,17,33,b9ecgxh884j2ugjrxwvpym192,1,31.9,7.3,2023-01-14T11:20:32.418Z,2023-01-14T11:20:33Z,3976393277,56,Back,3976393285,213,6.3,3976393281,141,7.0,3976393275,3,,3976393279,140,43.7,3976393283,212,12.4,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091409,117,49,1,17,35,b9ecgxh884j2ugjrxwvpym192,1,43.7,7,2023-01-14T11:20:33.587Z,2023-01-14T11:20:33Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091419,118,1,1,17,35,b9ecgxh884j2ugjrxwvpym192,1,43.7,7,2023-01-14T11:20:33.730Z,2023-01-14T11:20:36Z,3976393333,56,Right,3976393337,141,9.5,3976393341,213,0.1,3976393339,212,25.8,3976393335,140,68.2,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091431,119,1,1,17,38,b9ecgxh884j2ugjrxwvpym192,1,68.2,9.5,2023-01-14T11:20:36.627Z,2023-01-14T11:21:32Z,3976393373,212,18.0,3976393367,56,Center,3976393369,140,53.8,3976393375,213,2.6,3976393371,141,23.9,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091433,120,1,1,17,38,b9ecgxh884j2ugjrxwvpym192,0,53.8,23.9,2023-01-14T11:20:36.657Z,2023-01-14T11:20:39Z,3976393381,140,54.9,3976393409,286,,3976393387,213,5.8,3976393405,233,225,3976393383,141,23.0,3976393379,56,Center,3976393385,212,1.3,3976393403,236,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091421,225,74,1,17,38,bop6aslxmwvzsapdxsw3xbvfg,1,42,75,2023-01-14T11:20:36.658Z,2023-01-14T11:20:39Z,3976393415,233,120,3976393347,285,,3976393345,56,Back,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091437,226,61,1,17,40,bop6aslxmwvzsapdxsw3xbvfg,0,64.2,88.7,2023-01-14T11:20:38.931Z,2023-01-14T11:20:39Z,3976393411,56,Left,,,,,,,,,,,,,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091457,121,1,1,17,41,b9ecgxh884j2ugjrxwvpym192,1,44.1,8.6,2023-01-14T11:20:39.683Z,2023-01-14T11:20:45Z,3976393471,141,21.5,3976393475,213,2.7,3976393469,140,27.4,3976393473,212,19.6,3976393467,56,Back,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091485,122,1,1,17,46,b9ecgxh884j2ugjrxwvpym192,0,35,1.4,2023-01-14T11:20:45.139Z,2023-01-14T11:20:53Z,3976393577,213,0.6,3976393575,212,40.6,3976393569,56,Center,3976393567,155,,3976393573,141,33.4,3976393579,1,,3976393571,140,67.6,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091471,227,44,1,17,49,bop6aslxmwvzsapdxsw3xbvfg,1,34.7,66,2023-01-14T11:20:47.826Z,2023-01-14T11:20:52Z,3976393523,56,Back,3976393611,233,123,3976393525,285,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091491,123,44,1,17,49,b9ecgxh884j2ugjrxwvpym192,0,65.3,34,2023-01-14T11:20:47.827Z,2023-01-14T11:20:58Z,3976393631,233,227,3976393607,286,,3976393605,56,Center,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091477,228,1,1,17,49,bop6aslxmwvzsapdxsw3xbvfg,1,37,65.4,2023-01-14T11:20:48.290Z,2023-01-14T11:20:49Z,3976393537,3,,3976393545,212,9.6,3976393547,213,5.8,3976393543,141,59.4,3976393539,56,Back,3976393541,140,45.3,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091479,229,49,1,17,51,bop6aslxmwvzsapdxsw3xbvfg,1,45.3,59.4,2023-01-14T11:20:49.650Z,2023-01-14T11:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091497,230,1,1,17,51,bop6aslxmwvzsapdxsw3xbvfg,1,45.3,59.4,2023-01-14T11:20:49.922Z,2023-01-14T11:20:52Z,3976393619,56,Back,3976393621,140,43.1,3976393623,141,44.3,3976393625,212,10.5,3976393627,213,4.5,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091527,231,1,1,17,54,bop6aslxmwvzsapdxsw3xbvfg,1,49.4,35.5,2023-01-14T11:20:53.425Z,2023-01-14T11:21:00Z,3976393727,56,Left,3976393731,141,88.6,3976393729,140,56.0,3976393737,1,,3976393735,213,1.4,3976393733,212,36.8,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091559,232,1,1,18,1,bop6aslxmwvzsapdxsw3xbvfg,1,56,88.6,2023-01-14T11:21:00.434Z,2023-01-14T11:21:09Z,3976393849,56,Back,3976393855,212,20.4,3976393853,141,72.1,3976393857,213,3.7,3976393851,140,39.8,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091555,124,27,1,18,7,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-01-14T11:21:06.221Z,2023-01-14T11:21:10Z,3976393883,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091561,233,27,1,18,7,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-14T11:21:06.221Z,2023-01-14T11:21:10Z,3976393861,41,Injury,3976393863,53,bgzh3zwl99bpnnpj37jn4dmtx,3976393891,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091663,125,28,1,18,41,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-01-14T11:21:40.380Z,2023-01-14T11:21:40Z,3976394279,233,234,3976394275,55,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091661,234,28,1,18,41,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-14T11:21:40.380Z,2023-01-14T11:21:41Z,3976394271,55,233,3976394289,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091667,126,68,1,18,42,b9ecgxh884j2ugjrxwvpym192,0,0,0,2023-01-14T11:21:41.189Z,2023-01-14T11:21:42Z,3976394291,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091669,235,68,1,18,43,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-14T11:21:41.557Z,2023-01-14T11:21:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091687,236,1,1,18,45,bop6aslxmwvzsapdxsw3xbvfg,1,41.7,74.2,2023-01-14T11:21:44.338Z,2023-01-14T11:21:45Z,3976394347,212,17.6,3976394343,140,56.0,3976394341,56,Left,3976394345,141,87.7,3976394349,213,0.5,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091693,237,1,1,18,46,bop6aslxmwvzsapdxsw3xbvfg,1,56,87.7,2023-01-14T11:21:45.217Z,2023-01-14T11:21:47Z,3976394363,140,45.9,3976394369,213,3.9,3976394367,212,14.3,3976394365,141,73.6,3976394361,56,Back,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091713,238,1,1,18,52,bop6aslxmwvzsapdxsw3xbvfg,1,64.8,72.4,2023-01-14T11:21:50.914Z,2023-01-14T11:21:54Z,3976394459,213,4.8,3976394449,155,,3976394455,141,16.8,3976394453,140,67.5,3976394457,212,37.9,3976394461,1,,3976394451,56,Right,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091723,239,1,1,18,55,bop6aslxmwvzsapdxsw3xbvfg,1,67.5,16.8,2023-01-14T11:21:54.017Z,2023-01-14T11:21:56Z,3976394511,141,37.9,3976394513,212,19.1,3976394507,56,Center,3976394515,213,2.3,3976394509,140,55.5,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091741,240,1,1,18,59,bop6aslxmwvzsapdxsw3xbvfg,1,59.4,33.9,2023-01-14T11:21:57.890Z,2023-01-14T11:22:00Z,3976394579,140,65.6,3976394583,212,18.1,3976394585,213,5.1,3976394577,56,Right,3976394581,141,9.1,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091747,241,1,1,19,2,bop6aslxmwvzsapdxsw3xbvfg,1,68.8,7.3,2023-01-14T11:22:00.754Z,2023-01-14T11:22:02Z,3976394601,140,81.0,3976394599,56,Right,3976394603,141,14.9,3976394607,213,0.4,3976394605,212,13.8,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091767,242,1,1,19,3,bop6aslxmwvzsapdxsw3xbvfg,1,81,14.9,2023-01-14T11:22:02.386Z,2023-01-14T11:22:05Z,3976394699,140,76.3,3976394703,212,5.5,3976394705,213,2.7,3976394697,56,Right,3976394701,141,18.5,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091769,243,50,1,19,6,bop6aslxmwvzsapdxsw3xbvfg,1,74.2,17.2,2023-01-14T11:22:05.234Z,2023-01-14T11:22:09Z,3976394791,233,127,3976394709,56,Right,3976394711,286,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091787,127,7,1,19,6,b9ecgxh884j2ugjrxwvpym192,0,25.8,82.8,2023-01-14T11:22:05.235Z,2023-01-14T11:22:08Z,3976394753,285,,3976394785,233,243,3976394751,56,Back,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091789,244,1,1,19,7,bop6aslxmwvzsapdxsw3xbvfg,1,75.4,21.2,2023-01-14T11:22:05.858Z,2023-01-14T11:22:08Z,3976394761,140,66.7,3976394765,212,14.2,3976394767,213,2.3,3976394759,56,Center,3976394763,141,37.1,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091803,245,1,1,19,9,bop6aslxmwvzsapdxsw3xbvfg,1,69.4,39.4,2023-01-14T11:22:08.194Z,2023-01-14T11:22:12Z,3976394825,141,60.6,3976394829,213,1.8,3976394821,56,Center,3976394827,212,14.8,3976394823,140,66.4,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091811,246,1,1,19,13,bop6aslxmwvzsapdxsw3xbvfg,0,69,58.4,2023-01-14T11:22:11.955Z,2023-01-14T11:22:14Z,3976394855,212,22.5,3976394849,56,Center,3976394857,213,5.8,3976394847,155,,3976394853,141,44.0,3976394851,140,88.3,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091823,128,12,1,19,16,b9ecgxh884j2ugjrxwvpym192,1,14.5,62.7,2023-01-14T11:22:15.030Z,2023-01-14T11:23:07Z,3976394893,56,Back,3976394897,141,66.0,3976395663,15,,3976394899,212,13.9,3976394901,213,0.2,3976394895,140,27.6,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497092079,137,12,1,19,16,b9ecgxh884j2ugjrxwvpym192,1,22.8,62,2023-01-14T11:22:15.359Z,2023-01-14T11:23:19Z,3976395817,56,Back,3976395821,141,59.6,3976395839,15,,3976395819,140,30.5,3976395825,213,6.1,3976395823,212,8.2,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091827,129,44,1,19,18,b9ecgxh884j2ugjrxwvpym192,1,26.2,63.8,2023-01-14T11:22:17.185Z,2023-01-14T12:02:18Z,3976397137,233,247,3976394907,56,Back,3976394909,285,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091825,247,44,1,19,18,bop6aslxmwvzsapdxsw3xbvfg,0,73.8,36.2,2023-01-14T11:22:17.186Z,2023-01-14T11:24:50Z,3976397147,233,129,3976394903,56,Center,3976394905,286,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091833,248,50,1,19,20,bop6aslxmwvzsapdxsw3xbvfg,1,69.6,35.2,2023-01-14T11:22:18.725Z,2023-01-14T11:22:20Z,3976394949,233,130,3976394919,56,Center,3976394921,286,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091837,130,7,1,19,20,b9ecgxh884j2ugjrxwvpym192,1,30.4,64.8,2023-01-14T11:22:18.726Z,2023-01-14T11:22:20Z,3976394941,233,248,3976394927,56,Back,3976394929,285,,,,,,,,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091841,131,49,1,19,21,b9ecgxh884j2ugjrxwvpym192,1,29.4,58.8,2023-01-14T11:22:19.862Z,2023-01-14T11:22:20Z,,,,,,,,,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091847,132,1,1,19,21,b9ecgxh884j2ugjrxwvpym192,0,29.4,58.8,2023-01-14T11:22:19.894Z,2023-01-14T11:22:21Z,3976394959,212,11.3,3976394953,56,Back,3976394955,140,38.7,3976394957,141,67.3,3976394961,213,0.5,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091853,249,1,1,19,22,bop6aslxmwvzsapdxsw3xbvfg,1,65.4,40.3,2023-01-14T11:22:21.234Z,2023-01-14T11:22:22Z,3976394971,56,Center,3976394975,141,30.3,3976394977,212,6.9,3976394979,213,4.9,3976394973,140,66.4,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091855,250,49,1,19,24,bop6aslxmwvzsapdxsw3xbvfg,1,67,30.3,2023-01-14T11:22:22.563Z,2023-01-14T11:22:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091885,251,2,1,19,24,bop6aslxmwvzsapdxsw3xbvfg,1,69.2,30.4,2023-01-14T11:22:23.107Z,2023-01-14T11:22:56Z,3976395089,140,93.9,3976395083,7,c1r1tmscj963olp4yo8kedqdx,3976395085,1,,3976395091,141,76.9,3976395087,56,Center,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091875,133,55,1,19,24,b9ecgxh884j2ugjrxwvpym192,1,16.3,33.9,2023-01-14T11:22:23.108Z,2023-01-14T11:43:39Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091991,134,1,1,19,54,b9ecgxh884j2ugjrxwvpym192,1,14.3,33.9,2023-01-14T11:22:52.775Z,2023-01-14T11:22:56Z,3976395469,1,,3976395459,56,Center,3976395465,212,49.0,3976395455,157,,3976395453,5,,3976395463,141,27.6,3976395457,241,,3976395467,213,6.2,dri6ywllr5aapmost881p4991,C. Ashurst,3976395461,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091993,135,44,1,19,57,b9ecgxh884j2ugjrxwvpym192,1,56.8,24.6,2023-01-14T11:22:55.841Z,2023-01-14T11:22:57Z,3976395481,233,252,3976395475,286,,3976395473,56,Center,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091989,252,44,1,19,57,bop6aslxmwvzsapdxsw3xbvfg,0,43.2,75.4,2023-01-14T11:22:55.842Z,2023-01-14T11:22:57Z,3976395451,285,,3976395449,56,Back,3976395487,233,135,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091995,136,1,1,19,58,b9ecgxh884j2ugjrxwvpym192,0,60.8,27.6,2023-01-14T11:22:56.694Z,2023-01-14T11:22:58Z,3976395489,3,,3976395491,56,Center,3976395499,213,0.7,3976395493,140,71.1,3976395495,141,40.6,3976395497,212,14.0,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497091997,253,49,1,19,59,bop6aslxmwvzsapdxsw3xbvfg,1,35.4,46.7,2023-01-14T11:22:57.891Z,2023-01-14T11:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497092003,254,1,1,19,59,bop6aslxmwvzsapdxsw3xbvfg,1,35.4,46.7,2023-01-14T11:22:58.209Z,2023-01-14T11:22:59Z,3976395529,213,5.0,3976395525,141,34.6,3976395523,140,37.6,3976395527,212,8.5,3976395521,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497092033,255,1,1,20,1,bop6aslxmwvzsapdxsw3xbvfg,1,37.6,34.5,2023-01-14T11:22:59.650Z,2023-01-14T11:23:06Z,3976395629,140,31.8,3976395631,141,56.1,3976395627,56,Back,3976395633,212,15.9,3976395635,213,2.0,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497092057,256,1,1,20,7,bop6aslxmwvzsapdxsw3xbvfg,1,36.1,47.3,2023-01-14T11:23:06.067Z,2023-01-14T11:23:11Z,3976395751,212,33.4,3976395753,213,1.2,3976395747,140,47.0,3976395749,141,93.5,3976395745,56,Back,3976395755,1,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497092071,257,1,1,20,12,bop6aslxmwvzsapdxsw3xbvfg,1,55.1,92.9,2023-01-14T11:23:11.411Z,2023-01-14T11:23:15Z,3976395801,141,72.4,3976395797,56,Back,3976395803,212,16.2,3976395805,213,4.2,3976395799,140,47.2,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497092095,258,1,1,20,16,bop6aslxmwvzsapdxsw3xbvfg,1,48.1,71.5,2023-01-14T11:23:15.346Z,2023-01-14T11:23:20Z,3976395937,1,,3976395935,213,0.2,3976395933,212,43.6,3976395931,141,87.1,3976395927,56,Left,3976395925,155,,3976395929,140,88.4,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497092097,138,45,1,20,22,b9ecgxh884j2ugjrxwvpym192,0,12.2,15.3,2023-01-14T11:23:20.738Z,2023-01-14T11:23:35Z,3976395951,285,,3976395985,233,259,3976395949,56,Back,,,,,,,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497092101,259,3,1,20,22,bop6aslxmwvzsapdxsw3xbvfg,1,87.8,84.7,2023-01-14T11:23:20.738Z,2023-01-14T11:23:21Z,3976395979,233,138,3976395957,56,Left,3976395959,286,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
