id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value
2487967005,556,1,2,72,1,7mk4va7b2p6tnv2xjxcgjy8h6,1,33.3,70.8,2022-11-27T12:29:15.078Z,2022-11-27T12:29:19Z,3928114921,140,78.7,3928114923,141,79.1,3928114929,1,,3928114917,155,,3928114925,212,48.0,3928114919,56,Left,3928114927,213,0.1,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967033,557,1,2,72,6,7mk4va7b2p6tnv2xjxcgjy8h6,1,88.5,74.4,2022-11-27T12:29:19.734Z,2022-11-27T12:29:23Z,3928115075,213,3.9,3928115069,140,71.7,3928115067,56,Center,3928115073,212,25.0,3928115071,141,48.4,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967035,558,61,2,72,10,7mk4va7b2p6tnv2xjxcgjy8h6,0,71.6,48.4,2022-11-27T12:29:23.687Z,2022-11-27T12:29:24Z,3928115079,56,Center,,,,,,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967041,669,49,2,72,11,djz9e25b9zuiu5rmv1zha3i6f,1,24.1,39.7,2022-11-27T12:29:24.722Z,2022-11-27T12:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967057,670,1,2,72,12,djz9e25b9zuiu5rmv1zha3i6f,1,22.6,32.6,2022-11-27T12:29:26.001Z,2022-11-27T12:29:27Z,3928115195,56,Back,3928115197,140,20.2,3928115203,213,4.5,3928115201,212,13.0,3928115199,141,13.9,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967067,671,1,2,72,14,djz9e25b9zuiu5rmv1zha3i6f,1,20.2,13.9,2022-11-27T12:29:27.521Z,2022-11-27T12:29:29Z,3928115241,213,2.6,3928115237,141,20.3,3928115235,140,13.3,3928115239,212,8.5,3928115233,56,Back,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967089,672,1,2,72,16,djz9e25b9zuiu5rmv1zha3i6f,1,13.3,20.3,2022-11-27T12:29:29.521Z,2022-11-27T12:29:33Z,3928115359,56,Back,3928115361,140,5.9,3928115363,141,45.8,3928115367,213,2.0,3928115365,212,19.0,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967115,673,1,2,72,19,djz9e25b9zuiu5rmv1zha3i6f,1,7.3,46.8,2022-11-27T12:29:33.155Z,2022-11-27T12:29:38Z,3928115519,56,Back,3928115527,213,1.0,3928115525,212,37.4,3928115529,1,,3928115517,155,,3928115523,141,92.4,3928115521,140,27.2,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967121,674,1,2,72,25,djz9e25b9zuiu5rmv1zha3i6f,1,28.2,92.9,2022-11-27T12:29:38.785Z,2022-11-27T12:29:40Z,3928115555,56,Back,3928115557,140,22.9,3928115563,213,4.3,3928115561,212,12.6,3928115559,141,76.3,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967139,675,1,2,72,26,djz9e25b9zuiu5rmv1zha3i6f,1,22.9,76.3,2022-11-27T12:29:39.937Z,2022-11-27T12:29:42Z,3928115649,141,76.0,3928115651,212,6.8,3928115653,213,6.3,3928115647,140,29.4,3928115645,56,Back,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967159,676,1,2,72,28,djz9e25b9zuiu5rmv1zha3i6f,1,29.6,70.3,2022-11-27T12:29:42.257Z,2022-11-27T12:29:44Z,3928115773,56,Back,3928115779,212,14.9,3928115775,140,38.5,3928115781,213,5.4,3928115777,141,53.3,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967181,677,1,2,72,32,djz9e25b9zuiu5rmv1zha3i6f,0,42.9,51.2,2022-11-27T12:29:46.067Z,2022-11-27T12:29:49Z,3928115895,140,83.7,3928115897,141,23.0,3928115891,155,,3928115893,56,Center,3928115903,1,,3928115901,213,5.9,3928115899,212,46.9,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967187,560,49,2,72,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,4.2,83.9,2022-11-27T12:29:50.727Z,2022-11-27T12:29:50Z,,,,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967199,561,1,2,72,38,7mk4va7b2p6tnv2xjxcgjy8h6,0,3.1,89.3,2022-11-27T12:29:51.974Z,2022-11-27T12:29:53Z,3928115979,141,89.6,3928115981,212,0.7,3928115983,213,0.3,3928115977,140,3.7,3928116021,286,,3928116015,236,,3928115975,56,Back,3928116017,233,678,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967205,678,74,2,72,38,djz9e25b9zuiu5rmv1zha3i6f,1,92.1,9,2022-11-27T12:29:51.975Z,2022-11-27T12:54:40Z,3928116025,233,561,3928116013,285,,3928116011,56,Right,,,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967225,679,1,2,72,41,djz9e25b9zuiu5rmv1zha3i6f,0,99.4,20.4,2022-11-27T12:29:54.929Z,2022-11-27T12:29:57Z,3928116115,212,12.4,3928116113,141,37.9,3928116111,140,96.0,3928116117,213,1.9,3928116109,56,Center,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967221,562,52,2,72,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,1.8,61.1,2022-11-27T12:29:56.903Z,2022-11-27T12:29:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967263,563,1,2,72,56,7mk4va7b2p6tnv2xjxcgjy8h6,0,15.4,53.4,2022-11-27T12:30:09.862Z,2022-11-27T12:30:12Z,3928116293,140,66.0,3928116291,56,Left,3928116289,199,,3928116299,213,0.4,3928116301,1,,3928116295,141,90.5,3928116297,212,58.8,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967289,680,1,2,72,59,djz9e25b9zuiu5rmv1zha3i6f,0,38.6,13.5,2022-11-27T12:30:13.297Z,2022-11-27T12:30:14Z,3928116357,140,56.0,3928116367,213,0.0,3928116349,3,,3928116363,212,18.3,3928116361,141,14.5,3928116353,56,Right,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967297,564,44,2,73,1,7mk4va7b2p6tnv2xjxcgjy8h6,1,43.8,87.4,2022-11-27T12:30:14.790Z,2022-11-27T12:30:16Z,3928116451,233,681,3928116395,56,Back,3928116399,285,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967305,681,44,2,73,1,djz9e25b9zuiu5rmv1zha3i6f,0,56.2,12.6,2022-11-27T12:30:14.791Z,2022-11-27T12:30:16Z,3928116443,56,Right,3928116445,286,,3928116461,233,564,,,,,,,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967315,565,1,2,73,1,7mk4va7b2p6tnv2xjxcgjy8h6,1,42.6,88.7,2022-11-27T12:30:15.062Z,2022-11-27T12:32:24Z,3928116475,3,,3928116477,56,Left,3928116483,212,19.3,3928116481,141,79.6,3928116485,213,6.0,3928116479,140,60.0,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967321,566,44,2,73,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,63.5,77.5,2022-11-27T12:30:17.046Z,2022-11-27T12:32:25Z,3928116497,286,,3928116511,233,682,3928116495,56,Center,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967317,682,44,2,73,3,djz9e25b9zuiu5rmv1zha3i6f,0,36.5,22.5,2022-11-27T12:30:17.047Z,2022-11-27T12:30:18Z,3928116529,233,566,3928116489,56,Back,3928116491,285,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967329,567,1,2,73,3,7mk4va7b2p6tnv2xjxcgjy8h6,0,61.1,79.6,2022-11-27T12:30:17.191Z,2022-11-27T12:30:18Z,3928116545,212,12.5,3928116537,168,,3928116543,141,64.8,3928116541,140,68.2,3928116539,56,Center,3928116547,213,5.3,3928116535,3,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967333,683,49,2,73,5,djz9e25b9zuiu5rmv1zha3i6f,1,29.2,43.9,2022-11-27T12:30:18.769Z,2022-11-27T12:30:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967349,684,1,2,73,8,djz9e25b9zuiu5rmv1zha3i6f,1,35,43.3,2022-11-27T12:30:21.569Z,2022-11-27T12:30:23Z,3928116625,56,Back,3928116633,213,4.7,3928116631,212,6.5,3928116629,141,33.7,3928116627,140,34.7,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967369,685,1,2,73,9,djz9e25b9zuiu5rmv1zha3i6f,1,34.7,33.7,2022-11-27T12:30:22.993Z,2022-11-27T12:30:29Z,3928116737,56,Back,3928116745,213,2.5,3928116739,140,21.2,3928116743,212,17.4,3928116741,141,48.5,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967377,686,1,2,73,15,djz9e25b9zuiu5rmv1zha3i6f,1,22.2,49.3,2022-11-27T12:30:29.073Z,2022-11-27T12:32:25Z,3928116789,140,33.5,3928116795,213,6.1,3928116787,56,Back,3928116793,212,12.1,3928116791,141,46.2,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967399,687,1,2,73,18,djz9e25b9zuiu5rmv1zha3i6f,1,33.5,46.2,2022-11-27T12:30:31.521Z,2022-11-27T12:30:34Z,3928116921,212,24.5,3928116923,213,4.8,3928116915,56,Back,3928116917,140,36.3,3928116919,141,10.4,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967411,688,1,2,73,21,djz9e25b9zuiu5rmv1zha3i6f,1,37.9,8.8,2022-11-27T12:30:34.784Z,2022-11-27T12:30:37Z,3928116989,140,62.7,3928116995,213,6.1,3928116987,56,Right,3928116993,212,26.4,3928116991,141,2.8,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967427,689,1,2,73,23,djz9e25b9zuiu5rmv1zha3i6f,0,64,2.8,2022-11-27T12:30:37.281Z,2022-11-27T12:30:41Z,3928117075,141,7.9,3928117073,140,92.8,3928117071,56,Right,3928117079,213,0.1,3928117077,212,30.4,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967433,568,61,2,73,29,7mk4va7b2p6tnv2xjxcgjy8h6,0,4.7,93.6,2022-11-27T12:30:42.886Z,2022-11-27T12:30:43Z,3928117105,56,Back,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967439,569,5,2,73,29,7mk4va7b2p6tnv2xjxcgjy8h6,0,4.6,101.1,2022-11-27T12:30:43.366Z,2022-11-27T12:30:50Z,3928117131,56,Back,3928117133,347,,3928117303,233,690,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967467,690,5,2,73,29,djz9e25b9zuiu5rmv1zha3i6f,1,95.4,-1.1,2022-11-27T12:30:43.366Z,2022-11-27T12:54:52Z,3928117299,233,569,3928117271,347,,3928117269,56,Right,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967533,692,1,2,73,51,djz9e25b9zuiu5rmv1zha3i6f,1,92.9,0,2022-11-27T12:31:05.169Z,2022-11-27T12:31:08Z,3928117749,212,12.3,3928117751,213,1.7,3928117743,56,Right,3928117741,107,,3928117747,141,16.7,3928117745,140,91.3,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967537,693,50,2,73,54,djz9e25b9zuiu5rmv1zha3i6f,1,89.6,14.4,2022-11-27T12:31:08.355Z,2022-11-27T12:31:09Z,3928117769,56,Right,3928117771,286,,3928117799,233,570,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967541,570,7,2,73,54,7mk4va7b2p6tnv2xjxcgjy8h6,0,10.4,85.6,2022-11-27T12:31:08.356Z,2022-11-27T12:59:25Z,3928117789,56,Back,3928117793,233,693,3928117791,285,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967551,694,1,2,73,56,djz9e25b9zuiu5rmv1zha3i6f,1,87.3,10.8,2022-11-27T12:31:09.937Z,2022-11-27T12:31:11Z,3928117875,140,88.6,3928117881,213,5.0,3928117877,141,4.5,3928117873,56,Right,3928117879,212,4.5,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967559,695,1,2,73,57,djz9e25b9zuiu5rmv1zha3i6f,1,88.8,4.5,2022-11-27T12:31:11.137Z,2022-11-27T12:31:12Z,3928117895,141,5.3,3928117897,212,2.0,3928117891,56,Right,3928117893,140,90.6,3928117899,213,0.3,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967569,696,1,2,73,59,djz9e25b9zuiu5rmv1zha3i6f,0,89.5,2.5,2022-11-27T12:31:13.442Z,2022-11-27T12:31:21Z,3928117941,56,Right,3928118089,212,1.2,3928118167,286,,3928118091,213,1.2,3928118085,140,89.9,3928118163,233,571,3928118161,236,,3928118087,141,4.2,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967579,571,74,2,73,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,15.2,91.4,2022-11-27T12:31:13.443Z,2022-11-27T12:54:40Z,3928117975,56,Back,3928118147,285,,3928118195,233,696,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967591,572,12,2,74,4,7mk4va7b2p6tnv2xjxcgjy8h6,1,15.9,92.4,2022-11-27T12:31:17.878Z,2022-11-27T12:59:23Z,3928118097,167,,3928118063,213,1.3,3928118061,212,6.7,3928118055,56,Back,3928118057,140,17.5,3928118059,141,100.0,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967597,573,5,2,74,5,7mk4va7b2p6tnv2xjxcgjy8h6,0,13.8,101.6,2022-11-27T12:31:18.730Z,2022-11-27T12:31:21Z,3928118093,56,Back,3928118095,347,,3928118135,233,697,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967603,697,5,2,74,5,djz9e25b9zuiu5rmv1zha3i6f,1,86.2,-1.6,2022-11-27T12:31:18.730Z,2022-11-27T12:54:52Z,3928118105,56,Right,3928118113,233,573,3928118107,347,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967613,698,1,2,74,6,djz9e25b9zuiu5rmv1zha3i6f,1,90,0,2022-11-27T12:31:20.400Z,2022-11-27T12:31:22Z,3928118201,56,Right,3928118203,140,96.1,3928118209,213,1.1,3928118205,141,16.1,3928118199,107,,3928118207,212,13.4,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967617,699,1,2,74,8,djz9e25b9zuiu5rmv1zha3i6f,0,96.1,16.1,2022-11-27T12:31:22.401Z,2022-11-27T12:31:24Z,3928118233,141,41.4,3928118231,140,91.3,3928118229,56,Center,3928118225,2,,3928118235,212,17.9,3928118237,213,1.9,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967631,574,12,2,74,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.5,60.3,2022-11-27T12:31:24.901Z,2022-11-27T12:31:27Z,3928118325,213,5.5,3928118321,141,29.7,3928118323,212,28.5,3928118317,56,Back,3928118319,140,29.0,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967639,700,14,2,74,15,djz9e25b9zuiu5rmv1zha3i6f,1,66.3,74.3,2022-11-27T12:31:29.217Z,2022-11-27T12:32:07Z,3928119255,230,98.5,3928119245,74,,3928119249,103,39.2,3928119253,458,,3928119251,215,,3928118365,56,Center,3928119247,102,45.8,3928119257,231,49.6,ev8an510kk4nb6dabnsa962tx,Paula Perea,3928118943,72,,3928118361,22,,,3928118363,19,,,,,,,,,,,,,,,,,,,,,,
2487967643,575,61,2,74,19,7mk4va7b2p6tnv2xjxcgjy8h6,0,11.4,66.9,2022-11-27T12:31:33.317Z,2022-11-27T12:31:33Z,3928118389,56,Back,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967681,701,4,2,74,20,djz9e25b9zuiu5rmv1zha3i6f,1,78,30.2,2022-11-27T12:31:34.224Z,2022-11-27T12:31:40Z,3928118629,286,,3928118621,13,,3928118623,56,Center,3928118627,265,,3928118635,233,576,3928118625,152,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967669,576,4,2,74,20,7mk4va7b2p6tnv2xjxcgjy8h6,0,22,69.8,2022-11-27T12:31:34.225Z,2022-11-27T12:31:40Z,3928118567,152,,3928118645,233,701,3928118571,265,,3928118573,285,,3928118563,56,Back,3928118561,13,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967891,702,14,2,75,16,djz9e25b9zuiu5rmv1zha3i6f,1,77.1,26.4,2022-11-27T12:32:29.681Z,2022-11-27T12:34:22Z,3928123625,231,49.5,3928123621,458,,3928123623,230,98.8,3928119829,18,,3928119831,56,Center,3928123617,102,44.7,3928119827,26,,3928123619,103,25.3,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,3928123405,20,,3928123615,75,,1,,,,,,,,,,,,,,,,,,,,,,,,
2487967915,703,15,2,75,22,djz9e25b9zuiu5rmv1zha3i6f,1,95,53.2,2022-11-27T12:32:35.601Z,2022-11-27T12:36:01Z,3928126177,100,,3928126167,55,702,3928127117,101,,3928119949,56,Center,3928125545,328,,3928126181,147,52.9,3928125539,24,,3928126171,102,52.5,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,3928125553,233,577,3928125541,15,,,3928126165,29,3928126183,230,99.5,3928126475,16,,,3928126179,146,97.3,3928126185,231,3928125547,82,3928126173,103,19,3928127115,76,,45.5,
2487967905,577,10,2,75,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,2.6,46,2022-11-27T12:32:35.701Z,2022-11-27T12:59:19Z,3928125557,233,703,3928120121,94,,3928119889,56,Back,3928125751,14,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967945,578,5,2,75,23,7mk4va7b2p6tnv2xjxcgjy8h6,0,33.4,-1.6,2022-11-27T12:32:36.917Z,2022-11-27T12:36:44Z,3928120107,347,,3928128663,233,704,3928120105,56,Back,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967947,704,5,2,75,23,djz9e25b9zuiu5rmv1zha3i6f,1,66.6,101.6,2022-11-27T12:32:36.917Z,2022-11-27T12:54:52Z,3928120111,347,,3928128653,233,578,3928120109,56,Left,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487967979,705,1,2,75,29,djz9e25b9zuiu5rmv1zha3i6f,1,51.3,100,2022-11-27T12:32:43.025Z,2022-11-27T12:32:48Z,3928120301,56,Left,3928120303,140,79.0,3928120311,1,,3928120309,213,6.2,3928120305,141,96.1,3928120307,212,29.3,3928120299,107,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968019,706,1,2,75,34,djz9e25b9zuiu5rmv1zha3i6f,1,86.5,95.8,2022-11-27T12:32:48.097Z,2022-11-27T12:32:52Z,3928120501,213,5.1,3928120499,212,24.6,3928120491,155,,3928120493,56,Center,3928120489,2,,3928120497,141,61.7,3928120495,140,94.3,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968023,707,61,2,75,38,djz9e25b9zuiu5rmv1zha3i6f,0,94.3,61.7,2022-11-27T12:32:52.001Z,2022-11-27T12:32:52Z,3928120521,56,Center,,,,,,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968029,579,52,2,75,39,7mk4va7b2p6tnv2xjxcgjy8h6,1,1.1,42.2,2022-11-27T12:32:52.676Z,2022-11-27T12:59:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968093,580,1,2,75,46,7mk4va7b2p6tnv2xjxcgjy8h6,0,8.7,39.7,2022-11-27T12:33:00.263Z,2022-11-27T12:33:17Z,3928120903,140,59.4,3928120901,56,Center,3928120911,1,,3928120905,141,24.9,3928120907,212,54.2,3928120899,199,,3928120987,189,,3928120909,213,6.1,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968097,708,61,2,75,56,djz9e25b9zuiu5rmv1zha3i6f,1,45,66.1,2022-11-27T12:33:10.029Z,2022-11-27T12:33:10Z,3928120919,56,Back,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968101,581,45,2,75,58,7mk4va7b2p6tnv2xjxcgjy8h6,0,57,13.7,2022-11-27T12:33:11.941Z,2022-11-27T12:33:16Z,3928120935,285,,3928120933,56,Right,3928121023,233,710,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968115,710,3,2,75,58,djz9e25b9zuiu5rmv1zha3i6f,1,43,86.3,2022-11-27T12:33:11.941Z,2022-11-27T12:33:15Z,3928121019,233,581,3928121005,286,,3928121003,56,Back,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968109,709,49,2,76,0,djz9e25b9zuiu5rmv1zha3i6f,1,46.3,93.2,2022-11-27T12:33:13.697Z,2022-11-27T12:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968119,711,1,2,76,1,djz9e25b9zuiu5rmv1zha3i6f,1,55.3,97.1,2022-11-27T12:33:15.472Z,2022-11-27T12:33:17Z,3928121029,56,Back,3928121037,213,4.1,3928121033,141,83.6,3928121031,140,48.8,3928121035,212,11.4,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487968143,712,1,2,76,4,djz9e25b9zuiu5rmv1zha3i6f,1,53.1,80.1,2022-11-27T12:33:17.569Z,2022-11-27T12:33:20Z,3928121135,56,Back,3928121141,212,24.7,3928121143,213,3.9,3928121139,141,56.3,3928121137,140,35.3,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
