id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value
2514847383,108,1,1,15,11,ctm9as17rs95yhuz7qf53wfke,0,23,100,2023-03-04T05:18:22.756Z,2023-03-04T05:18:24Z,4069888681,140,32.6,4069888691,213,5.9,4069888683,141,96.3,4069888687,212,10.8,4069888679,56,Back,4069888677,107,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847395,121,8,1,15,14,9s2g5k3dlmfii452t8edaeozh,1,62.5,2.9,2023-03-04T05:18:25.978Z,2023-03-04T05:33:26Z,4069888739,56,Right,4069888741,15,,,,,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847401,109,1,1,15,14,ctm9as17rs95yhuz7qf53wfke,0,26.5,89,2023-03-04T05:18:26.463Z,2023-03-04T05:18:27Z,4069888767,141,86.3,4069888763,56,Back,4069888769,212,12.2,4069888761,3,,4069888765,140,38.0,4069888771,213,6.1,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847413,122,1,1,15,16,9s2g5k3dlmfii452t8edaeozh,1,61.2,12.9,2023-03-04T05:18:27.946Z,2023-03-04T05:18:29Z,4069888863,213,4.8,4069888855,56,Right,4069888861,212,5.4,4069888857,140,61.5,4069888853,3,,4069888859,141,4.9,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847415,123,49,1,15,17,9s2g5k3dlmfii452t8edaeozh,1,61.4,4.4,2023-03-04T05:18:28.859Z,2023-03-04T05:18:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847417,124,1,1,15,17,9s2g5k3dlmfii452t8edaeozh,0,61.4,4.4,2023-03-04T05:18:28.970Z,2023-03-04T05:18:31Z,4069888869,140,63.0,4069888933,286,,4069888867,56,Right,4069888875,213,5.9,4069888929,233,110,4069888871,141,3.5,4069888927,236,,4069888873,212,1.8,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847425,110,74,1,15,17,ctm9as17rs95yhuz7qf53wfke,1,36.5,95.6,2023-03-04T05:18:28.971Z,2023-03-04T05:59:32Z,4069888939,233,124,4069888917,56,Back,4069888919,285,,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847433,111,5,1,15,18,ctm9as17rs95yhuz7qf53wfke,0,39.3,102,2023-03-04T05:18:29.930Z,2023-03-04T05:18:54Z,4069888945,347,,4069888943,56,Back,4069888971,233,125,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847423,125,5,1,15,18,9s2g5k3dlmfii452t8edaeozh,1,60.7,-2,2023-03-04T05:18:29.930Z,2023-03-04T05:18:32Z,4069888915,347,,4069888913,56,Right,4069888949,233,111,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847491,126,1,1,15,26,9s2g5k3dlmfii452t8edaeozh,1,54.1,0,2023-03-04T05:18:38.266Z,2023-03-04T05:18:39Z,4069889235,107,,4069889243,212,6.3,4069889241,141,3.4,4069889239,140,59.0,4069889237,56,Right,4069889245,213,0.6,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847499,127,1,1,15,27,9s2g5k3dlmfii452t8edaeozh,1,59,3.4,2023-03-04T05:18:38.954Z,2023-03-04T05:18:40Z,4069889281,56,Right,4069889289,213,3.4,4069889283,140,54.0,4069889287,212,5.4,4069889285,141,1.4,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847503,128,1,1,15,28,9s2g5k3dlmfii452t8edaeozh,0,53.9,1.6,2023-03-04T05:18:40.331Z,2023-03-04T05:18:41Z,4069889311,56,Right,4069889319,213,0.2,4069889313,140,80.7,4069889317,212,28.5,4069889315,141,8.3,4069889309,155,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847513,112,1,1,15,31,ctm9as17rs95yhuz7qf53wfke,0,21.5,90.3,2023-03-04T05:18:43.063Z,2023-03-04T05:34:13Z,4069889379,213,5.5,4069889373,140,32.6,4069889377,212,15.9,4069889371,56,Back,4069889375,141,74.4,4069889369,3,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847533,129,1,1,15,33,9s2g5k3dlmfii452t8edaeozh,1,71.1,29.5,2023-03-04T05:18:44.922Z,2023-03-04T05:18:46Z,4069889479,212,5.3,4069889477,141,22.7,4069889473,56,Center,4069889481,213,5.2,4069889475,140,73.6,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847569,130,1,1,15,34,9s2g5k3dlmfii452t8edaeozh,1,74.1,21.5,2023-03-04T05:18:46.362Z,2023-03-04T05:18:51Z,4069889645,212,14.4,4069889639,56,Right,4069889641,140,80.3,4069889647,213,5.2,4069889643,141,2.6,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847581,131,1,1,15,39,9s2g5k3dlmfii452t8edaeozh,0,78.4,18.2,2023-03-04T05:18:51.450Z,2023-03-04T05:18:53Z,4069889715,141,41.8,4069889719,213,0.8,4069889717,212,22.3,4069889713,140,93.1,4069889711,56,Center,,,,,,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847583,113,52,1,15,41,ctm9as17rs95yhuz7qf53wfke,1,10.7,57.6,2023-03-04T05:18:53.176Z,2023-03-04T05:18:53Z,,,,,,,,,,,,,,,,,,,,,,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847649,114,1,1,15,44,ctm9as17rs95yhuz7qf53wfke,1,12.6,56.6,2023-03-04T05:18:55.490Z,2023-03-04T05:19:01Z,4069890035,212,22.3,4069890027,123,,4069890029,56,Back,4069890031,140,22.6,4069890033,141,27.7,4069890037,213,5.2,,,,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847681,115,1,1,15,51,ctm9as17rs95yhuz7qf53wfke,1,27.1,25.2,2023-03-04T05:19:02.984Z,2023-03-04T05:19:05Z,4069890215,140,24.2,4069890213,56,Back,4069890221,213,2.2,4069890217,141,31.3,4069890219,212,5.1,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847723,116,1,1,15,54,ctm9as17rs95yhuz7qf53wfke,1,23.1,37.9,2023-03-04T05:19:05.570Z,2023-03-04T05:19:10Z,4069890447,56,Back,4069890451,140,30.3,4069890465,1,,4069890453,141,95.6,4069890457,212,40.0,4069890445,155,,4069890461,213,1.4,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847753,117,1,1,15,59,ctm9as17rs95yhuz7qf53wfke,1,28.3,89.4,2023-03-04T05:19:10.776Z,2023-03-04T05:19:16Z,4069890615,56,Back,4069890623,213,4.2,4069890617,140,14.3,4069890621,212,27.9,4069890619,141,54.6,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847765,118,1,1,16,4,ctm9as17rs95yhuz7qf53wfke,0,16,57.5,2023-03-04T05:19:16.426Z,2023-03-04T05:19:18Z,4069890683,213,0.5,4069890681,212,33.4,4069890675,56,Back,4069890685,1,,4069890679,141,82.0,4069890677,140,43.6,4069890673,155,,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847769,132,49,1,16,7,9s2g5k3dlmfii452t8edaeozh,1,56.6,17.7,2023-03-04T05:19:18.633Z,2023-03-04T05:19:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847775,133,1,1,16,7,9s2g5k3dlmfii452t8edaeozh,1,56.6,17.7,2023-03-04T05:19:18.954Z,2023-03-04T05:19:19Z,4069890735,213,6.1,4069890727,56,Right,4069890729,140,63.0,4069890733,212,6.9,4069890731,141,15.6,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847795,134,1,1,16,8,9s2g5k3dlmfii452t8edaeozh,1,63,15.6,2023-03-04T05:19:19.562Z,2023-03-04T05:19:21Z,4069890807,141,30.1,4069890803,56,Center,4069890809,212,9.9,4069890811,213,1.6,4069890805,140,62.7,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847803,135,1,1,16,10,9s2g5k3dlmfii452t8edaeozh,1,60.9,30.7,2023-03-04T05:19:21.801Z,2023-03-04T05:19:23Z,4069890859,212,12.6,4069890853,56,Center,4069890857,141,22.7,4069890861,213,3.6,4069890855,140,50.1,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847827,136,1,1,16,12,9s2g5k3dlmfii452t8edaeozh,1,53.9,21.2,2023-03-04T05:19:23.514Z,2023-03-04T05:19:25Z,4069890941,212,17.9,4069890935,56,Right,4069890943,213,5.5,4069890939,141,2.8,4069890937,140,66.1,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847847,137,1,1,16,13,9s2g5k3dlmfii452t8edaeozh,1,66.2,2.8,2023-03-04T05:19:25.338Z,2023-03-04T05:19:27Z,4069891065,141,8.8,4069891061,56,Right,4069891069,213,2.8,4069891063,140,56.3,4069891067,212,11.2,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847869,138,1,1,16,16,9s2g5k3dlmfii452t8edaeozh,1,56.3,14,2023-03-04T05:19:27.753Z,2023-03-04T05:19:29Z,4069891133,56,Center,4069891145,212,18.1,4069891137,140,56.3,4069891141,141,40.6,4069891147,213,1.6,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847883,139,1,1,16,18,9s2g5k3dlmfii452t8edaeozh,1,55.1,42.2,2023-03-04T05:19:29.817Z,2023-03-04T05:19:33Z,4069891217,56,Back,4069891221,141,32.4,4069891219,140,45.4,4069891223,212,12.2,4069891225,213,3.7,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847905,140,1,1,16,21,9s2g5k3dlmfii452t8edaeozh,0,46.2,29.1,2023-03-04T05:19:32.953Z,2023-03-04T05:19:35Z,4069891343,1,,4069891335,140,79.4,4069891329,155,,4069891341,213,6.1,4069891337,141,18.6,4069891339,212,35.6,4069891331,56,Right,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847907,119,49,1,16,23,ctm9as17rs95yhuz7qf53wfke,1,27.8,81.5,2023-03-04T05:19:35.432Z,2023-03-04T05:19:35Z,,,,,,,,,,,,,,,,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847947,120,1,1,16,25,ctm9as17rs95yhuz7qf53wfke,1,26.6,82.6,2023-03-04T05:19:36.597Z,2023-03-04T05:19:40Z,4069891535,141,60.3,4069891529,56,Back,4069891533,140,11.7,4069891537,212,21.8,4069891539,213,3.9,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847961,121,1,1,16,28,ctm9as17rs95yhuz7qf53wfke,1,12.5,59.1,2023-03-04T05:19:40.343Z,2023-03-04T05:19:43Z,4069891625,212,7.9,4069891623,141,70.5,4069891627,213,1.4,4069891619,56,Back,4069891621,140,14.0,,,,,,,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847991,122,1,1,16,31,ctm9as17rs95yhuz7qf53wfke,1,13.6,69.3,2023-03-04T05:19:42.961Z,2023-03-04T05:19:47Z,4069891775,56,Back,4069891781,212,18.8,4069891783,213,4.5,4069891777,140,10.4,4069891779,141,42.1,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848007,123,1,1,16,36,ctm9as17rs95yhuz7qf53wfke,1,13,28.5,2023-03-04T05:19:47.587Z,2023-03-04T05:19:49Z,4069891855,141,10.1,4069891857,212,25.4,4069891853,140,34.0,4069891859,213,5.8,4069891851,56,Back,,,,,,,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848011,124,1,1,16,38,ctm9as17rs95yhuz7qf53wfke,1,34,10.1,2023-03-04T05:19:49.644Z,2023-03-04T05:19:50Z,4069891885,140,26.0,4069891881,56,Back,4069891893,213,3.1,4069891889,212,8.4,4069891897,156,,4069891887,141,11.1,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848037,125,1,1,16,41,ctm9as17rs95yhuz7qf53wfke,1,28.7,10.3,2023-03-04T05:19:52.551Z,2023-03-04T05:19:55Z,4069892033,213,2.0,4069892025,56,Back,4069892031,212,26.3,4069892027,140,17.8,4069892029,141,45.1,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848043,126,1,1,16,44,ctm9as17rs95yhuz7qf53wfke,1,17.9,45.5,2023-03-04T05:19:55.784Z,2023-03-04T05:34:23Z,4069892075,213,5.7,4069892067,56,Back,4069892069,140,21.3,4069892073,212,4.2,4069892071,141,42.2,,,,,,,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848051,127,1,1,16,45,ctm9as17rs95yhuz7qf53wfke,1,22.7,42.2,2023-03-04T05:19:57.360Z,2023-03-04T05:19:58Z,4069892133,212,11.3,4069892131,141,51.2,4069892127,56,Back,4069892135,213,0.6,4069892129,140,31.7,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848073,128,1,1,16,47,ctm9as17rs95yhuz7qf53wfke,1,31.7,51.2,2023-03-04T05:19:58.814Z,2023-03-04T05:20:01Z,4069892269,141,46.0,4069892267,140,26.1,4069892273,213,3.7,4069892271,212,6.9,4069892265,56,Back,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848121,129,1,1,16,50,ctm9as17rs95yhuz7qf53wfke,1,28.9,39.4,2023-03-04T05:20:01.803Z,2023-03-04T05:20:07Z,4069892483,56,Right,4069892487,141,19.2,4069892493,1,,4069892489,212,36.1,4069892481,155,,4069892491,213,5.9,4069892485,140,60.7,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848131,130,1,1,16,55,ctm9as17rs95yhuz7qf53wfke,1,48,13.1,2023-03-04T05:20:07.185Z,2023-03-04T05:20:08Z,4069892535,212,4.8,4069892529,56,Back,4069892533,141,6.1,4069892537,213,4.5,4069892531,140,47.2,,,,,,,,,,d8f4eo6asksimz2kqs58x6bjd,T. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848143,131,1,1,16,56,ctm9as17rs95yhuz7qf53wfke,1,47.1,5.8,2023-03-04T05:20:08.385Z,2023-03-04T05:20:09Z,4069892595,212,13.6,4069892591,140,43.3,4069892597,213,1.9,4069892589,56,Back,4069892593,141,24.9,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848151,132,1,1,16,57,ctm9as17rs95yhuz7qf53wfke,1,42.8,28,2023-03-04T05:20:09.473Z,2023-03-04T05:20:10Z,4069892631,140,47.7,4069892637,213,0.8,4069892633,141,35.5,4069892629,56,Back,4069892635,212,7.2,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848163,133,1,1,16,59,ctm9as17rs95yhuz7qf53wfke,1,47.7,35.8,2023-03-04T05:20:10.647Z,2023-03-04T05:20:12Z,4069892705,141,30.9,4069892703,140,40.4,4069892707,212,8.4,4069892709,213,3.6,4069892701,56,Back,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848185,134,1,1,17,0,ctm9as17rs95yhuz7qf53wfke,1,37.1,35.2,2023-03-04T05:20:12.427Z,2023-03-04T05:20:15Z,4069892827,141,63.7,4069892823,56,Back,4069892829,212,19.9,4069892831,213,1.8,4069892825,140,32.7,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848207,135,1,1,17,3,ctm9as17rs95yhuz7qf53wfke,1,35.8,65.7,2023-03-04T05:20:15.166Z,2023-03-04T05:20:20Z,4069892977,140,48.8,4069892979,141,97.5,4069892983,213,1.0,4069892975,56,Back,4069892981,212,25.6,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848237,136,1,1,17,8,ctm9as17rs95yhuz7qf53wfke,1,55.9,95.4,2023-03-04T05:20:19.876Z,2023-03-04T05:20:22Z,4069893101,140,38.1,4069893103,141,83.8,4069893107,213,3.5,4069893099,56,Back,4069893105,212,20.3,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848277,137,1,1,17,11,ctm9as17rs95yhuz7qf53wfke,1,37.3,81.5,2023-03-04T05:20:22.813Z,2023-03-04T05:20:29Z,4069893287,213,5.3,4069893283,141,63.9,4069893281,140,45.1,4069893285,212,14.5,4069893279,56,Back,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848283,138,1,1,17,17,ctm9as17rs95yhuz7qf53wfke,1,43,67.2,2023-03-04T05:20:29.427Z,2023-03-04T05:20:31Z,4069893341,212,5.8,4069893343,213,2.2,4069893335,56,Back,4069893337,140,39.9,4069893339,141,74.2,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848295,139,1,1,17,19,ctm9as17rs95yhuz7qf53wfke,1,39.9,74.2,2023-03-04T05:20:31.024Z,2023-03-04T05:20:33Z,4069893403,213,1.1,4069893395,56,Back,4069893401,212,17.3,4069893397,140,47.4,4069893399,141,96.8,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848307,140,1,1,17,21,ctm9as17rs95yhuz7qf53wfke,1,47.5,97.1,2023-03-04T05:20:33.213Z,2023-03-04T05:20:35Z,4069893477,56,Left,4069893479,140,61.0,4069893483,212,14.2,4069893481,141,98.7,4069893485,213,0.1,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848319,141,1,1,17,24,ctm9as17rs95yhuz7qf53wfke,1,63.5,94.8,2023-03-04T05:20:35.577Z,2023-03-04T05:20:37Z,4069893563,213,4.4,4069893561,212,12.0,4069893555,56,Center,4069893559,141,77.9,4069893557,140,60.3,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848351,142,1,1,17,26,ctm9as17rs95yhuz7qf53wfke,0,60.3,73.9,2023-03-04T05:20:37.520Z,2023-03-04T05:20:42Z,4069893721,155,,4069893723,56,Center,4069893727,141,23.7,4069893729,212,54.4,4069893731,213,5.6,4069893725,140,100.0,4069893733,1,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848345,141,5,1,17,29,9s2g5k3dlmfii452t8edaeozh,1,-0.7,80.6,2023-03-04T05:20:41.338Z,2023-03-04T05:20:43Z,4069893749,233,143,4069893693,346,,4069893691,56,Back,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848353,143,5,1,17,29,ctm9as17rs95yhuz7qf53wfke,0,100.7,19.4,2023-03-04T05:20:41.338Z,2023-03-04T05:20:43Z,4069893739,56,Right,4069893741,346,,4069893771,233,141,,,,,,,,,,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848519,142,1,1,18,1,9s2g5k3dlmfii452t8edaeozh,0,5.1,41,2023-03-04T05:21:13.049Z,2023-03-04T05:21:14Z,4069894679,140,65.0,4069894677,56,Center,4069894675,124,,4069894685,213,6.1,4069894687,1,,4069894683,212,64.2,4069894689,74,,4069894681,141,21.9,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848531,144,61,1,18,4,ctm9as17rs95yhuz7qf53wfke,1,34.1,68.2,2023-03-04T05:21:15.772Z,2023-03-04T05:35:23Z,4069894743,56,Back,,,,,,,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848535,145,49,1,18,6,ctm9as17rs95yhuz7qf53wfke,1,41.3,86.2,2023-03-04T05:21:17.613Z,2023-03-04T05:21:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848545,146,1,1,18,7,ctm9as17rs95yhuz7qf53wfke,0,42.3,93.8,2023-03-04T05:21:18.783Z,2023-03-04T05:21:20Z,4069894889,236,,4069894815,141,96.2,4069894891,233,143,4069894895,286,,4069894811,56,Left,4069894819,213,0.2,4069894817,212,9.2,4069894813,140,50.9,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848551,143,74,1,18,7,9s2g5k3dlmfii452t8edaeozh,1,56.8,2.5,2023-03-04T05:21:18.784Z,2023-03-04T05:59:33Z,4069894863,285,,4069894901,233,146,4069894861,56,Right,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848561,144,5,1,18,9,9s2g5k3dlmfii452t8edaeozh,0,52.5,-1.7,2023-03-04T05:21:20.810Z,2023-03-04T05:21:24Z,4069894911,347,,4069894909,56,Right,4069895031,233,147,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848583,147,5,1,18,9,ctm9as17rs95yhuz7qf53wfke,1,47.5,101.7,2023-03-04T05:21:20.810Z,2023-03-04T05:23:19Z,4069895013,347,,4069895011,56,Back,4069895027,233,144,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848671,148,1,1,18,22,ctm9as17rs95yhuz7qf53wfke,1,49.7,100,2023-03-04T05:21:34.087Z,2023-03-04T05:21:37Z,4069895485,140,35.0,4069895481,107,,4069895491,212,16.0,4069895487,141,95.7,4069895483,56,Back,4069895493,213,3.4,,,,,,,clp5l55cry7s1afopdybbedey,K. Hashimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848691,151,1,1,18,26,ctm9as17rs95yhuz7qf53wfke,1,33.4,93.3,2023-03-04T05:21:38.348Z,2023-03-04T05:21:41Z,4069895589,141,55.2,4069895593,213,4.5,4069895587,140,27.3,4069895591,212,26.7,4069895585,56,Back,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514848703,152,1,1,18,29,ctm9as17rs95yhuz7qf53wfke,1,24.9,40.7,2023-03-04T05:21:41.032Z,2023-03-04T05:21:50Z,4069895673,56,Back,4069895677,141,25.3,4069895679,212,11.7,4069895675,140,29.9,4069895681,213,5.2,,,,,,,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
