id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/14/value,assist
2540449269,23,1,1,3,29,bbt5nqwufsne7r0zfa6pvpmfa,0,4.4,40.9,2023-04-29T05:07:11.732Z,2023-04-29T05:07:20Z,4233553569,124,,4233553583,1,,4233553581,213,0.0,4233553579,212,62.6,4233553587,74,,4233553571,155,,4233553573,56,Center,4233553577,141,43.9,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4233553575,140,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449271,24,44,1,3,33,bbt5nqwufsne7r0zfa6pvpmfa,1,64.2,38.6,2023-04-29T05:07:15.798Z,2023-04-29T05:55:59Z,4233553595,56,Center,4233553597,286,,4233553725,233,32,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449275,32,44,1,3,33,83d6z6wvkzs3dx9oy3mftixow,0,35.8,61.4,2023-04-29T05:07:15.799Z,2023-04-29T05:17:10Z,4233553607,56,Back,4233553609,285,,4233553715,233,24,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449277,25,1,1,3,33,bbt5nqwufsne7r0zfa6pvpmfa,0,69.4,40.6,2023-04-29T05:07:16.118Z,2023-04-29T05:56:21Z,4233566919,141,43.9,4233566917,140,64.0,4233566975,156,,4233566921,212,6.1,4233566923,213,2.8,4233553615,56,Center,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449281,33,43,1,3,34,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T05:07:17.116Z,2023-04-29T05:17:06Z,4233553631,56,Back,4233553633,15,0,4233566717,144,8,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449291,34,49,1,3,37,83d6z6wvkzs3dx9oy3mftixow,1,40.8,61.2,2023-04-29T05:07:20.003Z,2023-04-29T05:07:20Z,,,,,,,,,,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449303,35,1,1,3,37,83d6z6wvkzs3dx9oy3mftixow,1,40.8,61.2,2023-04-29T05:07:20.088Z,2023-04-29T05:17:33Z,4233553769,56,Back,4233553777,213,4.2,4233553771,140,34.3,4233553773,141,41.2,4233553775,212,15.2,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449311,36,1,1,3,40,83d6z6wvkzs3dx9oy3mftixow,1,34.3,41.2,2023-04-29T05:07:23.192Z,2023-04-29T05:17:40Z,4233553833,213,1.3,4233553831,212,36.6,4233553835,1,,4233553825,56,Back,4233553827,140,43.9,4233553823,155,,4233553829,141,93.0,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449327,37,1,1,3,44,83d6z6wvkzs3dx9oy3mftixow,1,43.9,93,2023-04-29T05:07:26.301Z,2023-04-29T05:07:27Z,4233553885,212,16.1,4233553887,213,3.5,4233553883,141,84.7,4233553881,140,29.5,4233553879,56,Back,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449347,38,1,1,3,45,83d6z6wvkzs3dx9oy3mftixow,0,29.5,84.7,2023-04-29T05:07:27.368Z,2023-05-03T13:46:52Z,4233553925,141,66.0,4233553923,140,85.3,4233553921,56,Center,4233553927,212,60.0,4233553929,213,6.1,4233553919,155,,4233553931,1,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449353,26,52,1,3,46,bbt5nqwufsne7r0zfa6pvpmfa,1,12.3,36.9,2023-04-29T05:07:29.107Z,2023-05-03T13:46:55Z,4246964421,377,,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449385,27,80,1,3,55,bbt5nqwufsne7r0zfa6pvpmfa,0,8.5,45.1,2023-04-29T05:07:37.346Z,2023-04-29T05:07:37Z,,,,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449411,28,1,1,3,56,bbt5nqwufsne7r0zfa6pvpmfa,0,11.5,41.8,2023-04-29T05:07:39.220Z,2023-04-29T05:18:03Z,4233554217,140,67.4,4233554213,155,,4233554225,1,,4233554215,56,Center,4233554221,212,60.3,4233554223,213,6.1,4233554219,141,21.6,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449421,39,1,1,4,1,83d6z6wvkzs3dx9oy3mftixow,0,30.8,69.4,2023-04-29T05:07:43.994Z,2023-04-29T05:07:48Z,4233554299,140,55.8,4233554297,56,Center,4233554305,213,0.2,4233554303,212,26.8,4233554295,3,,4233554301,141,77.3,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449417,29,44,1,4,2,bbt5nqwufsne7r0zfa6pvpmfa,1,44.5,22.4,2023-04-29T05:07:45.170Z,2023-04-29T05:07:47Z,4233554273,56,Back,4233554275,285,,4233554331,233,40,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449423,40,44,1,4,2,83d6z6wvkzs3dx9oy3mftixow,0,55.5,77.6,2023-04-29T05:07:45.171Z,2023-04-29T05:07:48Z,4233554351,233,29,4233554313,56,Center,4233554315,286,,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449427,30,1,1,4,3,bbt5nqwufsne7r0zfa6pvpmfa,1,43.3,14.7,2023-04-29T05:07:45.292Z,2023-04-29T05:54:30Z,4233554339,56,Back,4233554345,212,10.3,4233554341,140,45.2,4233554343,141,29.5,4233554347,213,1.4,4233554337,3,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449435,31,1,1,4,5,bbt5nqwufsne7r0zfa6pvpmfa,0,46.1,26.4,2023-04-29T05:07:47.836Z,2023-04-29T05:19:02Z,4233554391,3,,4233554393,56,Back,4233554397,141,22.1,4233554395,140,47.1,4233554399,212,3.1,4233554401,213,5.1,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449437,41,1,1,4,6,83d6z6wvkzs3dx9oy3mftixow,1,53.9,73.8,2023-04-29T05:07:48.799Z,2023-04-29T05:19:00Z,4233554411,213,4.6,4233554409,212,15.8,4233554403,56,Center,4233554407,141,50.7,4233554405,140,52.2,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449439,42,49,1,4,7,83d6z6wvkzs3dx9oy3mftixow,1,52.2,50.7,2023-04-29T05:07:49.634Z,2023-04-29T05:07:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2lwcix6j3nphfos61pidoxuj9,N. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449443,43,1,1,4,8,83d6z6wvkzs3dx9oy3mftixow,0,53,50.6,2023-04-29T05:07:50.350Z,2023-04-29T05:07:51Z,4233554455,212,22.0,4233554453,141,64.2,4233554451,140,72.0,4233554457,213,0.4,4233554449,56,Center,,,,,,,,,,2lwcix6j3nphfos61pidoxuj9,N. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449449,32,49,1,4,9,bbt5nqwufsne7r0zfa6pvpmfa,1,34.6,28.2,2023-04-29T05:07:52.051Z,2023-04-29T05:07:52Z,,,,,,,,,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449467,33,1,1,4,10,bbt5nqwufsne7r0zfa6pvpmfa,0,28.8,33.8,2023-04-29T05:07:52.595Z,2023-04-29T05:19:37Z,4233554665,140,46.4,4233555195,213,5.9,4233555193,212,20.1,4233554667,141,22.3,4233554663,56,Back,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449529,34,4,1,4,29,bbt5nqwufsne7r0zfa6pvpmfa,1,46.7,22,2023-04-29T05:08:11.955Z,2023-04-29T05:08:15Z,4233554993,13,,4233554997,152,,4233554995,56,Back,4233554999,265,,4233555001,286,,4233555125,233,44,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449553,44,4,1,4,29,83d6z6wvkzs3dx9oy3mftixow,0,53.3,78,2023-04-29T05:08:11.956Z,2023-04-29T05:08:16Z,4233555137,233,34,4233555103,56,Center,4233555113,265,,4233555097,13,,4233555109,152,,4233555115,285,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449631,35,1,1,4,48,bbt5nqwufsne7r0zfa6pvpmfa,1,44.6,21.6,2023-04-29T05:08:30.355Z,2023-04-29T05:08:31Z,4233555585,56,Back,4233555583,152,,4233555581,5,,4233555593,213,2.0,4233555591,212,17.8,4233555587,140,36.9,4233555589,141,44.9,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449649,36,1,1,4,49,bbt5nqwufsne7r0zfa6pvpmfa,1,35.3,54.2,2023-04-29T05:08:31.779Z,2023-04-29T05:08:34Z,4233555659,56,Back,4233555665,212,14.0,4233555661,140,34.3,4233555663,141,74.7,4233555667,213,1.6,,,,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449713,37,2,1,4,52,bbt5nqwufsne7r0zfa6pvpmfa,1,29.9,71.3,2023-04-29T05:08:34.355Z,2023-04-29T05:21:07Z,4233555919,140,57.4,4233555913,7,3bl0mhzv53z17qkbezviavg0l,4233555917,56,Center,4233555921,141,25.0,4233555915,1,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449715,46,43,1,4,52,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T05:08:34.356Z,2023-05-03T13:49:52Z,4246970361,144,55,,,,,,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542980919,851,55,1,4,52,83d6z6wvkzs3dx9oy3mftixow,1,45.4,14.1,2023-04-29T05:08:34.356Z,2023-05-03T13:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449755,47,1,1,5,12,83d6z6wvkzs3dx9oy3mftixow,1,27.2,82.4,2023-04-29T05:08:54.541Z,2023-04-29T05:08:55Z,4233556151,213,1.2,4233556147,141,97.4,4233556143,56,Back,4233556141,241,,4233556145,140,30.9,4233556139,5,,4233556149,212,10.9,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449771,48,1,1,5,13,83d6z6wvkzs3dx9oy3mftixow,1,30.9,97.4,2023-04-29T05:08:55.781Z,2023-04-29T05:08:59Z,4233556237,56,Back,4233556243,212,13.0,4233556241,141,81.1,4233556239,140,24.4,4233556245,213,4.2,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449785,49,1,1,5,17,83d6z6wvkzs3dx9oy3mftixow,1,29.6,83.9,2023-04-29T05:08:59.288Z,2023-04-29T05:09:01Z,4233556339,212,10.7,4233556327,56,Back,4233556343,213,1.9,4233556335,141,99.0,4233556331,140,26.7,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449809,50,1,1,5,19,83d6z6wvkzs3dx9oy3mftixow,1,23.1,96.8,2023-04-29T05:09:01.692Z,2023-04-29T05:09:05Z,4233556439,141,65.2,4233556441,212,31.5,4233556443,213,3.9,4233556433,56,Back,4233556437,140,1.1,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449829,51,1,1,5,23,83d6z6wvkzs3dx9oy3mftixow,0,3,58.7,2023-04-29T05:09:05.446Z,2023-04-29T05:09:10Z,4233556555,155,,4233556565,213,6.2,4233556557,56,Center,4233556567,1,,4233556563,212,78.0,4233556561,141,46.6,4233556559,140,76.9,,,,5ai6500e7oug5v5hybnkfzh7t,Song Bum-Keun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449827,39,49,1,5,27,bbt5nqwufsne7r0zfa6pvpmfa,1,21.4,54.8,2023-04-29T05:09:09.634Z,2023-04-29T05:09:13Z,,,,,,,,,,,,,,,,,,,,,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449875,40,1,1,5,33,bbt5nqwufsne7r0zfa6pvpmfa,0,26.1,47.2,2023-04-29T05:09:15.891Z,2023-04-29T05:22:44Z,4233556835,56,Right,4233556837,140,58.3,4233556833,155,,4233556845,1,,4233556839,141,3.5,4233556841,212,45.0,4233556843,213,5.6,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449883,52,49,1,5,37,83d6z6wvkzs3dx9oy3mftixow,1,45.1,94.4,2023-04-29T05:09:19.681Z,2023-04-29T05:09:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449893,53,1,1,5,37,83d6z6wvkzs3dx9oy3mftixow,1,45.1,94.7,2023-04-29T05:09:20.197Z,2023-04-29T05:22:41Z,4233556959,213,5.6,4233556957,212,17.0,4233556951,56,Left,4233556953,140,57.9,4233556955,141,79.4,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449903,54,1,1,5,39,83d6z6wvkzs3dx9oy3mftixow,1,69.8,81.4,2023-04-29T05:09:21.701Z,2023-04-29T05:23:14Z,4233574391,156,,4233556987,213,3.2,4233556979,56,Left,4233556981,140,56.4,4233556983,141,80.6,4233556985,212,14.1,,,,,,,c7ukr0stxvyflr3xfod5zkpp0,A. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449923,55,1,1,5,40,83d6z6wvkzs3dx9oy3mftixow,0,53.1,73.9,2023-04-29T05:09:23.003Z,2023-04-29T05:23:31Z,4233557069,213,0.1,4233557059,155,,4233557067,212,40.4,4233557061,56,Left,4233557071,1,,4233557063,140,91.2,4233557065,141,82.6,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449935,41,49,1,5,47,bbt5nqwufsne7r0zfa6pvpmfa,1,7.8,3.7,2023-04-29T05:09:30.019Z,2023-04-29T05:09:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449945,42,61,1,5,49,bbt5nqwufsne7r0zfa6pvpmfa,0,7.2,2.3,2023-04-29T05:09:31.265Z,2023-04-29T05:09:31Z,4233557159,56,Back,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449949,43,5,1,5,50,bbt5nqwufsne7r0zfa6pvpmfa,0,6.4,-1.6,2023-04-29T05:09:32.482Z,2023-04-29T05:09:35Z,4233557169,56,Back,4233557265,233,56,4233557171,347,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449961,56,5,1,5,50,83d6z6wvkzs3dx9oy3mftixow,1,93.6,101.6,2023-04-29T05:09:32.482Z,2023-04-29T05:54:59Z,4233557239,347,,4233557237,56,Left,4233557259,233,43,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449987,57,1,1,5,57,83d6z6wvkzs3dx9oy3mftixow,0,94.4,100,2023-04-29T05:09:39.524Z,2023-05-03T13:55:12Z,4233557387,213,4.8,4233557379,56,Center,4233557383,141,71.8,4233557381,140,95.7,4233557385,212,20.3,4233557377,107,,4246981199,189,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449991,44,12,1,5,57,bbt5nqwufsne7r0zfa6pvpmfa,1,4.7,34.3,2023-04-29T05:09:40.065Z,2023-04-29T05:09:42Z,4233557431,15,,4233557409,213,2.8,4233557423,167,,4233557407,212,7.3,4233557403,140,0.0,4233557401,56,Back,4233557405,141,38.2,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449995,45,6,1,5,58,bbt5nqwufsne7r0zfa6pvpmfa,0,2.4,35.1,2023-04-29T05:09:40.394Z,2023-05-03T13:55:58Z,4233557415,56,Back,4233558165,233,58,4233557417,73,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450053,58,6,1,5,58,83d6z6wvkzs3dx9oy3mftixow,1,97.6,64.9,2023-04-29T05:09:40.394Z,2023-04-29T05:10:18Z,4233557821,56,Center,4233557823,73,,4233558143,233,45,,,,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450137,59,1,1,6,37,83d6z6wvkzs3dx9oy3mftixow,0,99.5,99.5,2023-04-29T05:10:19.503Z,2023-05-03T13:56:17Z,4233558299,2,,4233558315,213,4.5,4233558309,140,94.6,4246982393,20,,4233558311,141,61.7,4233558313,212,26.2,4233558305,223,,4233558301,6,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,4233558303,155,4233558307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450129,48,44,1,6,38,bbt5nqwufsne7r0zfa6pvpmfa,1,5.9,42.4,2023-04-29T05:10:20.922Z,2023-05-03T13:59:05Z,4233558233,285,,4233558231,56,Back,4233558329,233,60,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450139,60,44,1,6,38,83d6z6wvkzs3dx9oy3mftixow,0,94.1,57.6,2023-04-29T05:10:20.923Z,2023-05-03T13:59:07Z,4233558333,233,48,4233558325,56,Center,4233558327,286,,,,,,,,,,,,,,,,,2lwcix6j3nphfos61pidoxuj9,N. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450131,49,12,1,6,39,bbt5nqwufsne7r0zfa6pvpmfa,1,4.1,38.8,2023-04-29T05:10:22.195Z,2023-05-03T13:59:09Z,4233558267,140,18.7,4233558273,213,0.4,4233558271,212,16.5,4233558265,56,Back,4233558275,15,,4233558269,141,47.8,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542984243,852,1,1,6,40,83d6z6wvkzs3dx9oy3mftixow,1,81.1,50.7,2023-04-29T05:10:22.675Z,2023-05-03T13:59:37Z,4246988315,213,6.3,4246988309,140,92.0,4246988311,141,50.4,4246988313,212,11.4,4246988305,3,,4246988307,56,Center,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450179,61,2,1,6,41,83d6z6wvkzs3dx9oy3mftixow,1,91.9,52.4,2023-04-29T05:10:23.844Z,2023-05-03T13:59:48Z,4233558419,141,50.7,4233558417,140,96.3,4233558837,7,2lwcix6j3nphfos61pidoxuj9,4233558415,56,Center,,,,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450225,53,55,1,6,41,bbt5nqwufsne7r0zfa6pvpmfa,1,7.1,56.7,2023-04-29T05:10:23.845Z,2023-05-03T13:59:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450181,62,43,1,6,43,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T05:10:26.001Z,2023-04-29T05:26:55Z,4233558441,286,0,4233558439,56,Center,4233578579,144,44,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450153,50,43,1,6,43,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T05:10:26.002Z,2023-04-29T05:26:53Z,4233558357,285,0,4233558355,56,Back,4233578555,144,44,4233558471,233,62,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450171,51,43,1,6,45,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T05:10:28.210Z,2023-04-29T05:10:41Z,4233558643,144,49,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450183,52,43,1,6,46,bbt5nqwufsne7r0zfa6pvpmfa,1,0,0,2023-04-29T05:10:28.835Z,2023-04-29T05:10:44Z,4233558455,1,0,4233558451,212,27.9,4233558453,213,6.2,4233558677,144,1,4233558445,56,Back,4233558443,157,0,4233558447,140,32.6,4233558449,141,72.7,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450189,63,43,1,6,46,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T05:10:29.133Z,2023-04-29T05:10:56Z,4233558481,168,0,4233558479,3,0,4233558483,56,Center,4233558487,141,50.4,4233558491,213,0.3,4233558485,140,91.8,4233558885,144,1,4233558489,212,4.2,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450191,64,43,1,6,48,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-29T05:10:31.236Z,2023-04-29T05:10:37Z,4233558595,144,49,,,,,,,,,,,,,,,,,,,,,,9w0brh9x5ez6yoiinh50g6y5m,T. Hata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450269,54,1,1,7,17,bbt5nqwufsne7r0zfa6pvpmfa,1,7.3,48.8,2023-04-29T05:10:59.826Z,2023-04-29T05:11:02Z,4233558965,141,17.9,4233558963,140,20.1,4233558961,56,Back,4233558957,5,,4233558967,212,24.9,4233558969,213,5.3,4233558959,241,,,,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450283,55,1,1,7,20,bbt5nqwufsne7r0zfa6pvpmfa,0,24.4,13.4,2023-04-29T05:11:02.689Z,2023-04-29T05:11:06Z,4233559067,213,6.2,4233559057,155,,4233559063,141,5.8,4233559061,140,75.9,4233559065,212,54.3,4233559059,56,Right,4233559069,1,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450287,67,49,1,7,24,83d6z6wvkzs3dx9oy3mftixow,1,24.9,96.8,2023-04-29T05:11:07.232Z,2023-04-29T05:11:07Z,,,,,,,,,,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450305,68,1,1,7,25,83d6z6wvkzs3dx9oy3mftixow,0,24.9,96.8,2023-04-29T05:11:08.171Z,2023-04-29T05:11:11Z,4233559159,140,60.2,4233559163,212,37.1,4233559161,141,98.0,4233559167,1,,4233559157,56,Left,4233559165,213,0.0,4233559155,157,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
