id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2537773787,30,1,1,2,35,5pol481515zvirmk6t00kerbc,1,64,94.5,2023-04-23T07:06:19.562Z,2023-04-23T07:06:22Z,4212325273,140,70.3,4212325277,212,6.6,4212325269,155,,4212325279,213,6.2,4212325275,141,93.8,4212325271,56,Left,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773789,31,1,1,2,37,5pol481515zvirmk6t00kerbc,0,77.4,92.9,2023-04-23T07:06:22.283Z,2023-04-23T07:06:22Z,4212325293,212,12.5,4212325287,56,Center,4212325289,140,82.2,4212325291,141,76.0,4212325295,213,5.1,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773827,30,12,1,2,39,3vfso415vj7uitnunviuzdyg3,1,18.1,25.9,2023-04-23T07:06:24.042Z,2023-04-23T07:06:28Z,4212325483,212,9.2,4212325479,140,26.2,4212325477,56,Back,4212325481,141,31.2,4212325485,213,0.4,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773815,32,1,1,2,40,5pol481515zvirmk6t00kerbc,1,72.5,65.4,2023-04-23T07:06:25.339Z,2023-04-23T07:06:26Z,4212325427,56,Center,4212325433,212,14.5,4212325435,213,5.4,4212325431,141,48.4,4212325429,140,80.8,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773819,33,61,1,2,42,5pol481515zvirmk6t00kerbc,0,80.7,48.4,2023-04-23T07:06:26.506Z,2023-04-23T07:06:26Z,4212325443,56,Center,,,,,,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773859,31,12,1,2,43,3vfso415vj7uitnunviuzdyg3,1,15.8,40,2023-04-23T07:06:28.009Z,2023-04-23T07:06:36Z,4212325731,56,Back,4212325735,141,36.6,4212325737,212,25.7,4212325739,213,6.2,4212325733,140,40.2,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773839,34,1,1,2,45,5pol481515zvirmk6t00kerbc,1,60.2,63.9,2023-04-23T07:06:30.187Z,2023-04-23T07:06:31Z,4212325573,56,Center,4212325577,141,70.0,4212325581,213,0.6,4212325579,212,7.5,4212325571,155,,4212325575,140,66.1,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773847,35,1,1,2,47,5pol481515zvirmk6t00kerbc,1,66.8,72.3,2023-04-23T07:06:31.659Z,2023-04-23T07:06:33Z,4212325641,141,64.9,4212325645,213,5.7,4212325637,56,Center,4212325639,140,74.3,4212325643,212,9.3,4212325635,155,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773849,36,1,1,2,48,5pol481515zvirmk6t00kerbc,0,73.4,67,2023-04-23T07:06:32.851Z,2023-04-23T07:18:48Z,4212325659,140,72.8,4212325657,56,Center,4212325663,141,68.7,4212325667,213,2.1,4212325665,212,1.3,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773863,32,49,1,2,49,3vfso415vj7uitnunviuzdyg3,1,30.2,33.4,2023-04-23T07:06:33.489Z,2023-04-23T07:18:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773869,33,1,1,2,49,3vfso415vj7uitnunviuzdyg3,1,30.3,33.4,2023-04-23T07:06:33.873Z,2023-04-23T07:18:53Z,4212325791,141,34.9,4212325795,213,0.1,4212325787,56,Back,4212325789,140,39.9,4212325793,212,10.1,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773871,34,4,1,2,51,3vfso415vj7uitnunviuzdyg3,1,38.1,33.2,2023-04-23T07:06:35.770Z,2023-04-23T07:06:41Z,4212325805,56,Back,4212325891,233,37,4212325809,265,,4212325807,152,,4212325803,13,,4212325813,286,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773855,37,4,1,2,51,5pol481515zvirmk6t00kerbc,0,61.9,66.8,2023-04-23T07:06:35.771Z,2023-04-23T07:06:41Z,4212325875,13,,4212325903,233,34,4212325879,265,,4212325713,56,Center,4212325715,285,,4212325877,152,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773927,35,1,1,3,6,3vfso415vj7uitnunviuzdyg3,1,36.3,35.4,2023-04-23T07:06:51.032Z,2023-04-23T07:18:59Z,4212347829,5,,4212326215,212,23.4,4212326209,56,Back,4212326211,140,27.8,4212326213,141,67.2,4212347833,152,,4212326217,213,2.0,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773941,36,1,1,3,12,3vfso415vj7uitnunviuzdyg3,1,30.9,70,2023-04-23T07:06:56.825Z,2023-04-23T07:07:00Z,4212326299,56,Back,4212326303,141,27.6,4212326307,213,4.8,4212326305,212,28.9,4212326301,140,32.6,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773955,37,1,1,3,15,3vfso415vj7uitnunviuzdyg3,1,32.6,25.3,2023-04-23T07:07:00.025Z,2023-04-23T07:07:02Z,4212326415,141,3.4,4212326411,56,Back,4212326419,213,5.2,4212326417,212,16.5,4212326413,140,39.3,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773967,38,1,1,3,18,3vfso415vj7uitnunviuzdyg3,1,35.8,5.3,2023-04-23T07:07:02.825Z,2023-04-23T07:07:05Z,4212326491,213,3.0,4212326483,56,Back,4212326489,212,17.4,4212326487,141,10.0,4212326485,140,19.5,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773981,39,1,1,3,20,3vfso415vj7uitnunviuzdyg3,1,17.1,11.3,2023-04-23T07:07:05.401Z,2023-04-23T07:07:08Z,4212326577,212,25.4,4212326573,140,6.0,4212326579,213,2.0,4212326575,141,44.5,4212326571,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537773993,40,1,1,3,23,3vfso415vj7uitnunviuzdyg3,1,8.1,48.4,2023-04-23T07:07:08.393Z,2023-04-23T07:07:10Z,4212326625,213,6.0,4212326621,141,40.7,4212326623,212,20.5,4212326619,140,27.0,4212326617,56,Back,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774003,41,1,1,3,25,3vfso415vj7uitnunviuzdyg3,0,28.7,43,2023-04-23T07:07:10.281Z,2023-04-23T07:07:12Z,4212326673,140,48.6,4212326677,212,21.1,4212326679,213,0.1,4212326671,56,Back,4212326675,141,47.5,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774011,38,49,1,3,28,5pol481515zvirmk6t00kerbc,1,52.7,50.7,2023-04-23T07:07:13.020Z,2023-04-23T07:07:13Z,,,,,,,,,,,,,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774041,39,1,1,3,28,5pol481515zvirmk6t00kerbc,1,52.7,50.7,2023-04-23T07:07:13.243Z,2023-04-23T07:07:18Z,4212326847,213,0.9,4212326841,140,56.0,4212326845,212,5.5,4212326839,56,Center,4212326843,141,56.9,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774049,40,1,1,3,33,5pol481515zvirmk6t00kerbc,1,56.8,70,2023-04-23T07:07:18.203Z,2023-04-23T07:07:20Z,4212326903,140,53.1,4212326909,212,10.2,4212326911,213,2.0,4212326907,141,83.9,4212326901,56,Left,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774061,41,1,1,3,35,5pol481515zvirmk6t00kerbc,1,53.1,83.9,2023-04-23T07:07:20.170Z,2023-04-23T07:07:22Z,4212326979,140,43.8,4212326983,212,16.7,4212326985,213,4.1,4212326981,141,63.9,4212326977,56,Back,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774087,42,1,1,3,38,5pol481515zvirmk6t00kerbc,1,44.5,60.8,2023-04-23T07:07:22.779Z,2023-04-23T07:07:29Z,4212327121,212,20.3,4212327119,141,31.2,4212327117,140,47.1,4212327115,56,Back,4212327123,213,4.8,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774093,43,1,1,3,44,5pol481515zvirmk6t00kerbc,1,42.5,22.5,2023-04-23T07:07:29.147Z,2023-04-23T07:07:31Z,4212327165,140,23.2,4212327171,212,22.7,4212327169,141,37.4,4212327173,213,2.7,4212327163,56,Back,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774101,44,1,1,3,47,5pol481515zvirmk6t00kerbc,1,26.6,38.5,2023-04-23T07:07:31.819Z,2023-04-23T07:07:33Z,4212327219,140,30.6,4212327217,56,Back,4212327223,141,61.1,4212327227,213,1.3,4212327225,212,15.9,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774129,45,1,1,3,49,5pol481515zvirmk6t00kerbc,1,30.3,64.6,2023-04-23T07:07:34.410Z,2023-04-23T07:07:40Z,4212327373,56,Back,4212327383,213,0.2,4212327375,140,41.5,4212327377,141,67.5,4212327379,212,11.9,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774139,46,1,1,3,55,5pol481515zvirmk6t00kerbc,1,34.8,83,2023-04-23T07:07:40.250Z,2023-04-23T07:07:42Z,4212327443,212,32.0,4212327437,56,Back,4212327439,140,9.3,4212327441,141,57.2,4212327445,213,3.7,4212327447,1,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774153,47,1,1,3,57,5pol481515zvirmk6t00kerbc,1,7.7,55.2,2023-04-23T07:07:42.315Z,2023-04-23T07:07:46Z,4212327557,141,23.4,4212327553,56,Back,4212327555,140,9.6,4212327559,212,21.7,4212327561,213,4.8,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774165,48,1,1,4,2,5pol481515zvirmk6t00kerbc,1,11.8,17.4,2023-04-23T07:07:46.619Z,2023-04-23T07:07:49Z,4212327645,213,6.3,4212327641,141,16.7,4212327643,212,16.1,4212327639,140,27.1,4212327637,56,Back,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774169,49,1,1,4,4,5pol481515zvirmk6t00kerbc,1,25.9,15.5,2023-04-23T07:07:49.419Z,2023-04-23T07:07:50Z,4212327673,140,29.8,4212327677,212,9.1,4212327675,141,3.5,4212327671,56,Back,4212327679,213,5.2,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774175,50,1,1,4,6,5pol481515zvirmk6t00kerbc,0,29.8,3.5,2023-04-23T07:07:50.779Z,2023-04-23T07:07:53Z,4212327769,286,,4212327703,212,2.7,4212327765,233,42,4212327697,56,Back,4212327701,141,3.7,4212327763,236,,4212327705,213,0.0,4212327699,140,32.4,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774183,42,74,1,4,6,3vfso415vj7uitnunviuzdyg3,1,73.4,97.1,2023-04-23T07:07:50.780Z,2023-04-23T07:09:49Z,4212327745,285,,4212327789,233,50,4212327743,56,Left,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774197,43,5,1,4,7,3vfso415vj7uitnunviuzdyg3,0,71.9,101.7,2023-04-23T07:07:51.819Z,2023-04-23T07:09:47Z,4212327819,347,,4212327817,56,Left,4212327827,233,51,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774181,51,5,1,4,7,5pol481515zvirmk6t00kerbc,1,28.1,-1.7,2023-04-23T07:07:51.819Z,2023-04-23T07:07:55Z,4212327737,347,,4212327735,56,Back,4212327823,233,43,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774217,52,1,1,4,13,5pol481515zvirmk6t00kerbc,1,31.5,0,2023-04-23T07:07:58.171Z,2023-04-23T07:08:00Z,4212327963,213,0.5,4212327957,140,43.4,4212327955,56,Back,4212327951,107,,4212327959,141,9.1,4212327961,212,14.6,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774221,53,50,1,4,15,5pol481515zvirmk6t00kerbc,1,39.7,10.4,2023-04-23T07:07:59.899Z,2023-04-23T07:21:38Z,4212328047,233,44,4212327975,286,,4212327973,56,Back,,,,,,,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774231,44,7,1,4,15,3vfso415vj7uitnunviuzdyg3,1,60.3,89.6,2023-04-23T07:07:59.900Z,2023-04-23T07:08:02Z,4212328031,233,53,4212328015,56,Left,4212328017,285,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774233,45,49,1,4,17,3vfso415vj7uitnunviuzdyg3,1,72.7,88.1,2023-04-23T07:08:01.641Z,2023-04-23T07:08:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774245,46,1,1,4,17,3vfso415vj7uitnunviuzdyg3,1,72.7,88.1,2023-04-23T07:08:01.882Z,2023-04-23T07:08:03Z,4212328103,212,16.5,4212328097,140,58.6,4212328107,213,3.6,4212328095,56,Center,4212328099,141,77.5,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774249,47,1,1,4,19,3vfso415vj7uitnunviuzdyg3,1,57.4,75.3,2023-04-23T07:08:03.529Z,2023-04-23T07:08:04Z,4212328121,212,14.6,4212328115,56,Back,4212328123,213,3.9,4212328119,141,60.0,4212328117,140,47.7,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774271,48,1,1,4,19,3vfso415vj7uitnunviuzdyg3,1,47.3,57.9,2023-04-23T07:08:04.329Z,2023-04-23T07:08:08Z,4212328241,212,25.3,4212328235,56,Back,4212328243,213,4.4,4212328239,141,22.2,4212328237,140,40.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774283,49,1,1,4,24,3vfso415vj7uitnunviuzdyg3,1,39.3,25.2,2023-04-23T07:08:08.745Z,2023-04-23T07:08:27Z,4212328323,56,Back,4212328333,1,,4212328325,140,34.6,4212328331,213,1.7,4212328327,141,83.6,4212328329,212,40.0,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774293,50,1,1,4,27,3vfso415vj7uitnunviuzdyg3,1,35.4,85.7,2023-04-23T07:08:12.089Z,2023-04-23T07:08:22Z,4212328405,213,5.8,4212328397,56,Back,4212328401,141,75.3,4212328399,140,48.4,4212328403,212,15.4,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774303,51,1,1,4,30,3vfso415vj7uitnunviuzdyg3,1,51.1,76,2023-04-23T07:08:15.321Z,2023-04-23T07:08:17Z,4212328445,140,60.7,4212328447,141,94.7,4212328449,212,16.2,4212328451,213,0.9,4212328443,56,Left,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774305,52,1,1,4,32,3vfso415vj7uitnunviuzdyg3,0,63.1,97.2,2023-04-23T07:08:17.177Z,2023-04-23T07:22:07Z,4212328457,155,,4212353077,236,,4212328463,141,92.7,4212328467,213,5.5,4212353079,233,54,4212328459,56,Left,4212328465,212,4.2,4212328461,140,65.9,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,4212353083,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774309,54,74,1,4,32,5pol481515zvirmk6t00kerbc,1,39,6.2,2023-04-23T07:08:17.178Z,2023-04-23T07:49:50Z,4212353101,233,52,4212353071,285,,4212328491,56,Back,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774319,55,49,1,4,35,5pol481515zvirmk6t00kerbc,1,38.9,10.6,2023-04-23T07:08:19.771Z,2023-04-23T07:08:19Z,,,,,,,,,,,,,,,,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774331,56,1,1,4,35,5pol481515zvirmk6t00kerbc,1,38.9,10.6,2023-04-23T07:08:19.914Z,2023-04-23T07:22:16Z,4212328613,140,28.8,4212328617,212,14.4,4212328619,213,2.4,4212328611,56,Back,4212328615,141,25.0,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774349,57,1,1,4,41,5pol481515zvirmk6t00kerbc,1,16.6,16.1,2023-04-23T07:08:25.899Z,2023-04-23T07:08:27Z,4212328765,141,31.8,4212328761,56,Back,4212328769,213,2.5,4212328767,212,16.8,4212328763,140,4.3,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774365,58,1,1,4,42,5pol481515zvirmk6t00kerbc,1,4.3,31.8,2023-04-23T07:08:27.131Z,2023-04-23T07:08:30Z,4212328909,140,7.4,4212328915,213,4.9,4212328911,141,9.4,4212328907,56,Back,4212328913,212,15.6,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774377,59,1,1,4,45,5pol481515zvirmk6t00kerbc,1,19.8,2.9,2023-04-23T07:08:29.778Z,2023-04-23T07:23:09Z,4212329021,213,0.2,4212329013,56,Back,4212329017,141,6.7,4212329019,212,12.9,4212329015,140,31.8,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774379,60,50,1,4,46,5pol481515zvirmk6t00kerbc,1,35,7.2,2023-04-23T07:08:31.163Z,2023-04-23T07:24:30Z,4212357395,233,210,4212357399,286,,4212329037,56,Back,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537778915,210,7,1,4,46,3vfso415vj7uitnunviuzdyg3,1,65,92.8,2023-04-23T07:08:31.164Z,2023-04-23T07:24:33Z,4212357143,285,,4212357391,233,60,4212357141,56,Left,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774383,53,49,1,4,49,3vfso415vj7uitnunviuzdyg3,1,64.1,91.2,2023-04-23T07:08:34.073Z,2023-04-23T07:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774389,54,1,1,4,49,3vfso415vj7uitnunviuzdyg3,1,64.1,91.2,2023-04-23T07:08:34.297Z,2023-04-23T07:08:35Z,4212329083,140,59.8,4212329087,212,5.9,4212329089,213,2.4,4212329081,56,Left,4212329085,141,96.8,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774393,55,1,1,4,50,3vfso415vj7uitnunviuzdyg3,1,59.8,96.8,2023-04-23T07:08:35.225Z,2023-04-23T07:08:36Z,4212329127,56,Left,4212329133,212,6.5,4212329135,213,0.2,4212329131,141,98.3,4212329129,140,65.9,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774397,56,1,1,4,51,3vfso415vj7uitnunviuzdyg3,0,68.4,98.3,2023-04-23T07:08:36.314Z,2023-04-23T07:08:37Z,4212329217,286,,4212329157,213,5.5,4212329213,233,61,4212329153,141,96.5,4212329211,236,,4212329151,140,69.6,4212329149,56,Left,4212329155,212,1.8,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774401,61,74,1,4,51,5pol481515zvirmk6t00kerbc,1,30.8,4.6,2023-04-23T07:08:36.315Z,2023-04-23T07:09:50Z,4212329175,56,Back,4212329177,285,,4212329251,233,56,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774415,57,5,1,4,53,3vfso415vj7uitnunviuzdyg3,1,68.6,101.6,2023-04-23T07:08:37.481Z,2023-04-23T07:08:38Z,4212329263,347,,4212329261,56,Left,4212329275,233,62,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774413,62,5,1,4,53,5pol481515zvirmk6t00kerbc,0,31.4,-1.6,2023-04-23T07:08:37.481Z,2023-04-23T07:09:47Z,4212329285,233,57,4212329257,347,,4212329255,56,Back,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774485,58,1,1,5,11,3vfso415vj7uitnunviuzdyg3,1,69.9,100,2023-04-23T07:08:55.913Z,2023-04-23T07:08:56Z,4212329943,107,,4212329947,140,68.7,4212329955,213,4.6,4212329951,212,9.3,4212329949,141,88.4,4212329945,56,Left,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774497,59,1,1,5,12,3vfso415vj7uitnunviuzdyg3,1,68.7,88.4,2023-04-23T07:08:56.713Z,2023-04-23T07:08:58Z,4212330043,56,Left,4212330045,140,65.1,4212330047,141,96.9,4212330049,212,6.9,4212330051,213,2.1,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774501,60,1,1,5,14,3vfso415vj7uitnunviuzdyg3,1,65.1,96.9,2023-04-23T07:08:58.665Z,2023-04-23T07:08:59Z,4212330083,212,6.2,4212330079,140,67.7,4212330077,56,Left,4212330081,141,88.7,4212330085,213,5.2,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774513,61,1,1,5,15,3vfso415vj7uitnunviuzdyg3,1,67.7,88.7,2023-04-23T07:08:59.481Z,2023-04-23T07:09:02Z,4212330173,141,93.6,4212330179,213,0.4,4212330169,56,Left,4212330171,140,74.3,4212330175,212,7.7,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537774517,62,3,1,5,16,3vfso415vj7uitnunviuzdyg3,0,86,90.1,2023-04-23T07:09:00.929Z,2023-04-23T07:09:40Z,4212331533,233,63,4212330205,56,Left,4212331429,286,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
