id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value
2551423039,42,1,1,2,6,5pol481515zvirmk6t00kerbc,1,58.2,5.9,2023-05-20T07:05:28.405Z,2023-05-20T07:05:29Z,4292018069,56,Back,4292018077,141,12.3,4292018079,212,12.7,4292018081,213,2.8,4292018073,140,46.8,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423049,43,1,1,2,7,5pol481515zvirmk6t00kerbc,1,47.4,13.8,2023-05-20T07:05:29.668Z,2023-05-20T07:05:32Z,4292018131,213,0.8,4292018123,56,Center,4292018127,141,28.3,4292018129,212,13.2,4292018125,140,55.8,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423061,44,1,1,2,10,5pol481515zvirmk6t00kerbc,1,54.4,43,2023-05-20T07:05:32.484Z,2023-05-20T07:05:35Z,4292018193,213,1.2,4292018189,141,73.2,4292018187,140,62.9,4292018191,212,22.4,4292018185,56,Center,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423071,45,1,1,2,13,5pol481515zvirmk6t00kerbc,1,63.9,87.8,2023-05-20T07:05:35.556Z,2023-05-20T07:05:39Z,4292018287,141,93.0,4292018289,212,15.7,4292018283,56,Left,4292018285,140,78.5,4292018291,213,0.2,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423075,46,61,1,2,17,5pol481515zvirmk6t00kerbc,1,90,86.9,2023-05-20T07:05:39.076Z,2023-05-20T07:05:39Z,4292018299,56,Left,,,,,,,,,,,,,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423089,47,1,1,2,18,5pol481515zvirmk6t00kerbc,1,95.7,89.7,2023-05-20T07:05:40.563Z,2023-05-20T07:05:41Z,4292018375,56,Left,4292018381,212,5.1,4292018377,140,90.9,4292018379,141,91.1,4292018383,213,3.0,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423109,48,1,1,2,19,5pol481515zvirmk6t00kerbc,0,90.9,91.1,2023-05-20T07:05:41.716Z,2023-05-20T07:05:47Z,4292018455,56,Center,4292018451,2,,4292018567,345,,4292018467,213,4.9,4292018453,155,,4292018469,1,,4292018459,141,27.4,4292018463,212,44.5,1m492fb1pd8amxhgextvoonsa,D. Tono,4292018457,140,100.0,,,,,,,,,,,,,,,,,,,,,,,
2551423121,20,5,1,2,21,ctm9as17rs95yhuz7qf53wfke,1,-1,71.2,2023-05-20T07:05:43.687Z,2023-05-20T07:13:39Z,4292018509,346,,4292018523,233,49,4292018507,56,Back,,,,,,,,,,,,,,,,4hpqusnkgyghf16g9pbclkve1,T. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423111,49,5,1,2,21,5pol481515zvirmk6t00kerbc,0,101,28.8,2023-05-20T07:05:43.687Z,2023-05-20T07:05:46Z,4292018471,56,Center,4292018473,346,,4292018531,233,20,,,,,,,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423241,21,1,1,2,50,ctm9as17rs95yhuz7qf53wfke,0,4.4,43.3,2023-05-20T07:06:12.674Z,2023-05-20T07:06:16Z,4292019249,1,,4292019247,213,6.1,4292019243,141,24.3,4292019251,74,,4292019231,56,Center,4292019227,124,,4292019245,212,67.0,4292019235,140,67.0,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423247,50,43,1,2,54,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-20T07:06:16.244Z,2023-05-20T07:12:49Z,4292033665,144,44,4292019267,285,0,4292019265,56,Back,4292019403,233,23,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423249,51,1,1,2,54,5pol481515zvirmk6t00kerbc,0,36.2,93.2,2023-05-20T07:06:16.852Z,2023-05-20T07:06:17Z,4292019281,141,94.7,4292019277,56,Left,4292019279,140,57.0,4292019283,212,21.9,4292019275,3,,4292019285,213,0.0,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423259,22,1,1,2,56,ctm9as17rs95yhuz7qf53wfke,0,43.1,8.3,2023-05-20T07:06:18.674Z,2023-05-20T07:06:21Z,4292019337,212,21.9,4292019331,56,Right,4292019339,213,0.0,4292019333,140,63.9,4292019329,3,,4292019335,141,9.4,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423255,52,44,1,2,58,5pol481515zvirmk6t00kerbc,1,35.6,92.4,2023-05-20T07:06:20.244Z,2023-05-20T07:12:58Z,4292033685,233,23,4292019321,56,Back,4292019323,285,,,,,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423263,23,44,1,2,58,ctm9as17rs95yhuz7qf53wfke,0,64.4,7.6,2023-05-20T07:06:20.245Z,2023-05-20T07:13:35Z,4292033689,233,52,4292019361,56,Right,4292019363,286,,,,,,,,,,,,,,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423261,53,1,1,2,58,5pol481515zvirmk6t00kerbc,1,35.1,92.9,2023-05-20T07:06:20.325Z,2023-05-20T07:06:21Z,4292019349,141,86.9,4292019347,140,38.9,4292019343,3,,4292019351,212,5.7,4292019353,213,5.5,4292019345,56,Back,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423267,54,49,1,2,59,5pol481515zvirmk6t00kerbc,1,38.9,86.9,2023-05-20T07:06:21.205Z,2023-05-20T07:06:21Z,,,,,,,,,,,,,,,,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423283,55,1,1,2,59,5pol481515zvirmk6t00kerbc,1,38.9,86.9,2023-05-20T07:06:21.316Z,2023-05-20T07:13:10Z,4292019485,213,4.6,4292019477,56,Back,4292019479,140,38.2,4292019481,141,73.0,4292034305,156,,4292019483,212,9.5,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423287,56,1,1,3,1,5pol481515zvirmk6t00kerbc,1,36.8,68.1,2023-05-20T07:06:23.812Z,2023-05-20T07:06:24Z,4292019511,56,Back,4292019513,140,44.2,4292019521,213,5.6,4292019519,212,9.6,4292019517,141,59.7,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423305,57,1,1,3,2,5pol481515zvirmk6t00kerbc,1,44.2,59.7,2023-05-20T07:06:24.772Z,2023-05-20T07:06:27Z,4292019623,56,Back,4292019631,213,2.9,4292019629,212,4.8,4292019627,141,61.2,4292019625,140,39.7,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423313,58,1,1,3,5,5pol481515zvirmk6t00kerbc,1,39.7,59.1,2023-05-20T07:06:27.285Z,2023-05-20T07:06:28Z,4292019671,140,41.1,4292019677,213,4.8,4292019673,141,32.7,4292019675,212,18.0,4292019669,56,Back,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423357,59,1,1,3,6,5pol481515zvirmk6t00kerbc,1,41.1,32.7,2023-05-20T07:06:28.692Z,2023-05-20T07:06:32Z,4292019855,212,2.7,4292019857,213,1.6,4292019851,140,41.1,4292019853,141,36.7,4292019849,56,Back,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423379,60,1,1,3,10,5pol481515zvirmk6t00kerbc,1,45.9,40.6,2023-05-20T07:06:32.772Z,2023-05-20T07:06:36Z,4292020009,56,Back,4292020011,140,44.4,4292020015,212,15.7,4292020017,213,1.7,4292020013,141,63.6,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423403,61,1,1,3,14,5pol481515zvirmk6t00kerbc,1,46.2,66.4,2023-05-20T07:06:36.132Z,2023-05-20T07:06:38Z,4292020145,141,64.5,4292020141,56,Center,4292020147,212,10.0,4292020149,213,6.2,4292020143,140,55.6,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423421,62,1,1,3,16,5pol481515zvirmk6t00kerbc,1,55.5,64,2023-05-20T07:06:38.740Z,2023-05-20T07:06:41Z,4292020261,213,4.2,4292020255,140,47.7,4292020259,212,16.8,4292020257,141,42.5,4292020253,56,Back,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423425,63,1,1,3,19,5pol481515zvirmk6t00kerbc,1,52.3,38.9,2023-05-20T07:06:41.829Z,2023-05-20T07:06:43Z,4292020305,140,57.1,4292020303,56,Right,4292020309,212,16.0,4292020311,213,5.0,4292020307,141,16.5,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423453,64,1,1,3,21,5pol481515zvirmk6t00kerbc,1,58.3,13.8,2023-05-20T07:06:43.764Z,2023-05-20T07:06:47Z,4292020425,56,Right,4292020431,212,9.5,4292020433,213,5.2,4292020429,141,1.3,4292020427,140,62.3,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423469,65,1,1,3,24,5pol481515zvirmk6t00kerbc,1,60.5,2.8,2023-05-20T07:06:46.932Z,2023-05-20T07:06:48Z,4292020495,140,61.6,4292020501,213,1.5,4292020493,56,Right,4292020497,141,17.9,4292020499,212,10.3,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423485,66,1,1,3,26,5pol481515zvirmk6t00kerbc,1,62,15.3,2023-05-20T07:06:48.036Z,2023-05-20T07:14:37Z,4292020589,212,5.1,4292020587,141,10.0,4292020583,56,Right,4292020591,213,3.9,4292020585,140,58.6,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423525,67,1,1,3,29,5pol481515zvirmk6t00kerbc,1,58.5,8.2,2023-05-20T07:06:51.476Z,2023-05-20T07:06:56Z,4292020755,213,6.0,4292020749,140,69.4,4292020751,141,2.6,4292020745,56,Right,4292020753,212,12.1,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423533,68,1,1,3,34,5pol481515zvirmk6t00kerbc,0,69.4,2.6,2023-05-20T07:06:56.564Z,2023-05-20T07:06:57Z,4292020793,213,0.9,4292020787,140,89.9,4292020789,141,40.4,4292020785,56,Center,4292020791,212,33.5,4292020795,1,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423565,24,4,1,3,38,ctm9as17rs95yhuz7qf53wfke,1,10,57.2,2023-05-20T07:07:00.130Z,2023-05-20T07:07:02Z,4292020999,233,69,4292020951,13,,4292020955,56,Back,4292020959,285,,4292020957,152,,4292020953,295,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423567,69,4,1,3,38,5pol481515zvirmk6t00kerbc,0,90,42.8,2023-05-20T07:07:00.131Z,2023-05-20T07:07:02Z,4292020977,286,,4292020971,56,Center,4292021003,233,24,4292020969,295,,4292020975,152,,4292020967,13,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423579,25,1,1,3,41,ctm9as17rs95yhuz7qf53wfke,1,13.2,57.5,2023-05-20T07:07:03.265Z,2023-05-20T07:07:05Z,4292021071,213,4.9,4292021065,140,15.6,4292021061,152,,4292021063,56,Back,4292021059,5,,4292021091,189,,4292021069,212,13.9,4292021067,141,37.4,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423601,26,1,1,3,44,ctm9as17rs95yhuz7qf53wfke,1,20.4,33.1,2023-05-20T07:07:06.033Z,2023-05-20T07:07:08Z,4292021201,56,Back,4292021205,141,52.8,4292021203,140,14.9,4292021209,213,2.0,4292021207,212,14.6,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423621,27,1,1,3,46,ctm9as17rs95yhuz7qf53wfke,1,15.1,46.4,2023-05-20T07:07:08.129Z,2023-05-20T07:07:11Z,4292021317,141,27.9,4292021319,212,13.5,4292021313,56,Back,4292021321,213,5.1,4292021315,140,19.8,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423627,28,1,1,3,49,ctm9as17rs95yhuz7qf53wfke,0,14.6,18.6,2023-05-20T07:07:11.362Z,2023-05-20T07:16:33Z,4292021345,213,5.0,4292042047,233,71,4292021341,141,11.6,4292021339,140,15.9,4292021337,56,Back,4292021343,212,5.0,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423625,70,61,1,3,49,5pol481515zvirmk6t00kerbc,1,90.7,93.6,2023-05-20T07:07:11.983Z,2023-05-20T07:07:12Z,4292021333,56,Left,,,,,,,,,,,,,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423665,29,1,1,3,52,ctm9as17rs95yhuz7qf53wfke,0,21.9,7.7,2023-05-20T07:07:14.403Z,2023-05-20T07:16:38Z,4292021495,56,Back,4292042209,236,,4292021497,140,21.9,4292021507,1,,4292042225,233,71,4292021501,212,0.4,4292021493,157,,4292021499,141,8.3,4hpqusnkgyghf16g9pbclkve1,T. Yamane,4292042211,286,,4292021505,213,1.6,,,,,,,,,,,,,,,,,,,,
2551423655,71,74,1,3,52,5pol481515zvirmk6t00kerbc,1,84.7,94.1,2023-05-20T07:07:14.404Z,2023-05-20T07:16:45Z,4292042053,233,29,4292042039,285,,4292021457,56,Left,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423673,72,49,1,3,53,5pol481515zvirmk6t00kerbc,1,68.1,58.4,2023-05-20T07:07:15.781Z,2023-05-20T07:07:15Z,,,,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423691,73,1,1,3,53,5pol481515zvirmk6t00kerbc,1,68.1,58.4,2023-05-20T07:07:15.957Z,2023-05-20T07:07:17Z,4292021637,212,13.6,4292021641,213,1.2,4292021631,140,73.3,4292021629,56,Center,4292021635,141,76.7,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423729,74,1,1,3,55,5pol481515zvirmk6t00kerbc,1,73.5,75.3,2023-05-20T07:07:17.764Z,2023-05-20T07:18:10Z,4292021801,213,3.6,4292021793,56,Center,4292021799,212,6.0,4292021797,141,71.7,4292021795,140,68.3,4292022047,210,13,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,1,,,,,,,,,,,,,,,,,,,
2551423733,75,13,1,3,59,5pol481515zvirmk6t00kerbc,1,72.9,61,2023-05-20T07:07:21.269Z,2023-05-20T07:18:10Z,4292022075,230,98.0,4292022055,87,,4292022063,102,41.5,4292022057,29,,4292021813,22,,4292022077,231,51.4,4292022065,103,45.8,4292021815,18,,e8vzy09iw6420p567rmrcj3vu,T. Seko,4292022059,55,74,4292021817,56,Center,,4292022067,215,4292022053,20,,,,,,,,,,,,,,,
2551423745,30,5,1,4,0,ctm9as17rs95yhuz7qf53wfke,1,-0.8,57.8,2023-05-20T07:07:22.455Z,2023-05-20T07:13:39Z,4292021899,233,76,4292021867,56,Back,4292021869,346,,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423735,76,5,1,4,0,5pol481515zvirmk6t00kerbc,0,100.8,42.2,2023-05-20T07:07:22.455Z,2023-05-20T07:07:24Z,4292021829,346,,4292021827,56,Center,4292021937,233,30,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551423995,31,1,1,4,28,ctm9as17rs95yhuz7qf53wfke,1,4.7,45.1,2023-05-20T07:07:50.194Z,2023-05-20T07:18:38Z,4292023105,56,Center,4292047163,189,,4292023119,74,,4292023113,213,6.1,4292023115,1,,4292023107,140,64.9,4292023111,212,64.1,4292023109,141,29.7,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,4292023103,124,,,,,,,,,,,,,,,,,,,,,,,,
2551424003,32,1,1,4,31,ctm9as17rs95yhuz7qf53wfke,0,65.8,30.7,2023-05-20T07:07:53.153Z,2023-05-20T07:08:02Z,4292023167,56,Center,4292023169,140,80.3,4292023163,3,,4292023173,212,15.3,4292023175,213,6.2,4292023165,168,,4292023171,141,29.3,,,,8mksoz3513wprt2hhu8c9vo45,S. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424011,77,1,1,4,31,5pol481515zvirmk6t00kerbc,1,28.8,77,2023-05-20T07:07:53.637Z,2023-05-20T07:07:56Z,4292023209,140,6.6,4292023207,56,Back,4292023211,141,73.0,4292023215,213,3.3,4292023213,212,23.5,4292023205,3,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424017,78,49,1,4,34,5pol481515zvirmk6t00kerbc,1,7.4,73.2,2023-05-20T07:07:56.086Z,2023-05-20T07:07:56Z,,,,,,,,,,,,,,,,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424089,79,1,1,4,34,5pol481515zvirmk6t00kerbc,1,7.4,73.2,2023-05-20T07:07:56.374Z,2023-05-20T07:08:06Z,4292023629,56,Back,4292023633,141,50.9,4292023637,213,5.4,4292023631,140,18.3,4292023635,212,19.0,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424123,80,1,1,4,44,5pol481515zvirmk6t00kerbc,1,29.6,48.4,2023-05-20T07:08:06.485Z,2023-05-20T07:08:11Z,4292023795,56,Back,4292023803,213,6.0,4292023797,140,42.2,4292023799,141,42.2,4292023801,212,13.9,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424131,81,1,1,4,49,5pol481515zvirmk6t00kerbc,1,32.6,54.5,2023-05-20T07:08:11.717Z,2023-05-20T07:08:13Z,4292023851,140,40.4,4292023857,213,1.2,4292023849,56,Back,4292023853,141,88.6,4292023855,212,24.6,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424137,82,1,1,4,51,5pol481515zvirmk6t00kerbc,1,43.3,92.6,2023-05-20T07:08:13.797Z,2023-05-20T07:08:15Z,4292023887,212,15.9,4292023889,213,0.2,4292023883,140,58.3,4292023881,56,Left,4292023885,141,96.2,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424197,83,1,1,4,53,5pol481515zvirmk6t00kerbc,1,58.3,96.2,2023-05-20T07:08:15.077Z,2023-05-20T07:08:20Z,4292024167,56,Left,4292024169,140,52.6,4292024173,212,6.6,4292024175,213,3.6,4292024171,141,92.1,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424201,84,1,1,4,58,5pol481515zvirmk6t00kerbc,1,55.9,72.4,2023-05-20T07:08:20.853Z,2023-05-20T07:08:22Z,4292024209,212,8.6,4292024207,141,60.2,4292024211,213,5.0,4292024201,56,Center,4292024205,140,58.1,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424215,85,1,1,4,59,5pol481515zvirmk6t00kerbc,1,58.1,60.2,2023-05-20T07:08:21.925Z,2023-05-20T07:08:23Z,4292024255,56,Back,4292024261,212,11.7,4292024263,213,3.1,4292024257,140,47.0,4292024259,141,60.8,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424225,86,1,1,5,1,5pol481515zvirmk6t00kerbc,1,46.9,56.7,2023-05-20T07:08:23.813Z,2023-05-20T07:08:26Z,4292024323,212,22.7,4292024315,56,Center,4292024319,140,54.3,4292024321,141,25.3,4292024325,213,5.1,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424237,87,1,1,5,4,5pol481515zvirmk6t00kerbc,1,54.9,22.7,2023-05-20T07:08:26.293Z,2023-05-20T07:08:28Z,4292024397,141,7.1,4292024399,212,15.6,4292024393,56,Right,4292024395,140,65.8,4292024401,213,5.5,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424265,88,1,1,5,6,5pol481515zvirmk6t00kerbc,1,65.8,7.1,2023-05-20T07:08:28.516Z,2023-05-20T07:08:32Z,4292024535,212,11.6,4292024529,56,Right,4292024533,141,17.1,4292024537,213,2.5,4292024531,140,56.9,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424275,89,1,1,5,10,5pol481515zvirmk6t00kerbc,1,62.8,13.1,2023-05-20T07:08:32.853Z,2023-05-20T07:08:34Z,4292024595,141,22.8,4292024593,140,70.2,4292024599,213,0.7,4292024597,212,10.2,4292024591,56,Center,,,,,,,,,,3l6ixflqq5g8ivhj7x9emh8t1,K. Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424279,90,1,1,5,11,5pol481515zvirmk6t00kerbc,1,70.2,22.8,2023-05-20T07:08:34.005Z,2023-05-20T07:08:35Z,4292024613,140,63.5,4292024617,212,7.9,4292024619,213,2.7,4292024615,141,28.0,4292024623,156,,4292024611,56,Center,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424317,91,1,1,5,13,5pol481515zvirmk6t00kerbc,1,63.5,28,2023-05-20T07:08:35.285Z,2023-05-20T07:08:40Z,4292024811,56,Center,4292024815,141,43.9,4292024819,213,1.2,4292024817,212,11.7,4292024813,140,67.8,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424345,92,1,1,5,17,5pol481515zvirmk6t00kerbc,1,73.7,34.5,2023-05-20T07:08:39.925Z,2023-05-20T07:08:45Z,4292024931,56,Right,4292024935,141,14.9,4292024933,140,85.3,4292024937,212,18.1,4292024939,213,5.5,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424351,93,1,1,5,22,5pol481515zvirmk6t00kerbc,1,72.4,17.3,2023-05-20T07:08:44.901Z,2023-05-20T07:08:46Z,4292024965,140,66.0,4292024971,213,2.7,4292024963,56,Center,4292024969,212,7.6,4292024967,141,22.5,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424371,94,1,1,5,24,5pol481515zvirmk6t00kerbc,1,66.5,20.9,2023-05-20T07:08:46.069Z,2023-05-20T07:08:48Z,4292025029,140,67.3,4292025027,56,Right,4292025031,141,9.2,4292025035,213,4.8,4292025033,212,8.0,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424391,95,1,1,5,26,5pol481515zvirmk6t00kerbc,1,66.5,13.4,2023-05-20T07:08:48.821Z,2023-05-20T07:08:51Z,4292025139,140,61.6,4292025137,56,Center,4292025143,212,7.9,4292025145,213,2.3,4292025141,141,22.2,,,,,,,,,,520gf81j9admw2zeib75x3v11,R. Oshima,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424403,96,1,1,5,29,5pol481515zvirmk6t00kerbc,1,62.7,12.8,2023-05-20T07:08:51.717Z,2023-05-20T07:08:52Z,4292025205,212,8.7,4292025199,56,Right,4292025203,141,8.2,4292025201,140,70.4,4292025207,213,5.9,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424425,97,1,1,5,30,5pol481515zvirmk6t00kerbc,1,70.4,8.2,2023-05-20T07:08:52.885Z,2023-05-20T07:08:54Z,4292025295,140,66.1,4292025301,213,3.1,4292025297,141,8.2,4292025299,212,4.5,4292025293,56,Right,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,
2551424447,98,1,1,5,32,5pol481515zvirmk6t00kerbc,1,65.9,6.1,2023-05-20T07:08:54.565Z,2023-05-20T07:08:57Z,4292025421,213,5.0,4292025413,56,Right,4292025417,141,2.5,4292025419,212,2.6,4292025415,140,66.7,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,
