id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2512606001,112,1,1,14,58,3lyo0vqgndy4fuzlfo5l9ql30,1,60.9,0,2023-02-26T06:18:04.776Z,2023-02-26T06:18:11Z,4058049549,213,0.3,4058049543,140,72.5,4058049539,107,,4058049541,56,Right,4058049547,212,12.8,4058049545,141,3.7,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606009,113,1,1,15,3,3lyo0vqgndy4fuzlfo5l9ql30,1,72.3,3.7,2023-02-26T06:18:09.496Z,2023-02-26T06:41:56Z,4058049591,213,2.8,4058049589,212,9.0,4058049583,56,Right,4058049585,140,64.2,4058049587,141,8.0,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606015,114,3,1,15,4,3lyo0vqgndy4fuzlfo5l9ql30,0,64,8.4,2023-02-26T06:18:10.871Z,2023-02-28T16:00:30Z,4058049637,286,,4058049635,56,Right,4063672445,465,,4058049661,233,123,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606003,123,7,1,15,4,e90fnsgtnamze3yssxpg392eb,1,36,91.6,2023-02-26T06:18:10.872Z,2023-02-28T16:00:32Z,4058049561,285,,4058049649,233,114,4063672507,385,,4058049557,167,,4058049559,56,Back,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606027,115,5,1,15,5,3lyo0vqgndy4fuzlfo5l9ql30,1,62.3,-1.4,2023-02-26T06:18:11.864Z,2023-02-26T06:24:49Z,4058049707,233,124,4058049679,347,,4058049677,56,Right,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606005,124,5,1,15,5,e90fnsgtnamze3yssxpg392eb,0,37.7,101.4,2023-02-26T06:18:11.864Z,2023-02-26T06:18:15Z,4058049563,56,Back,4058049727,233,115,4058049567,347,,,,,,,,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606057,116,1,1,15,11,3lyo0vqgndy4fuzlfo5l9ql30,1,61.4,0,2023-02-26T06:18:17.624Z,2023-02-26T06:18:20Z,4058049865,1,,4058049857,140,86.6,4058049859,141,3.2,4058049855,56,Right,4058049853,107,,4058049861,212,26.6,4058049863,213,0.1,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606061,117,3,1,15,13,3lyo0vqgndy4fuzlfo5l9ql30,0,84.4,4.5,2023-02-26T06:18:19.848Z,2023-02-28T16:01:59Z,4058049879,286,,4058049877,56,Right,4058049935,233,125,4063673535,464,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606063,125,7,1,15,13,e90fnsgtnamze3yssxpg392eb,1,15.6,95.5,2023-02-26T06:18:19.849Z,2023-02-28T16:02:01Z,4063673551,383,,4058049925,233,117,4058049883,285,,4058049881,56,Back,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606065,126,49,1,15,14,e90fnsgtnamze3yssxpg392eb,1,6.6,87.8,2023-02-26T06:18:20.840Z,2023-02-26T06:18:21Z,,,,,,,,,,,,,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606079,127,1,1,15,15,e90fnsgtnamze3yssxpg392eb,0,4.7,86.9,2023-02-26T06:18:21.513Z,2023-02-26T06:18:23Z,4058049959,56,Back,4058049967,213,0.1,4058049965,212,22.2,4058049963,141,90.3,4058049961,140,25.7,4058049957,157,,4058049969,1,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606103,118,49,1,15,20,3lyo0vqgndy4fuzlfo5l9ql30,1,66.7,12.2,2023-02-26T06:18:26.552Z,2023-02-26T06:26:15Z,,,,,,,,,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606105,128,43,1,15,20,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-26T06:18:27.113Z,2023-02-26T06:18:35Z,4058050081,56,Back,4058050335,144,45,4058050083,285,0,,,,,,,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606107,119,3,1,15,21,3lyo0vqgndy4fuzlfo5l9ql30,0,65.7,17.2,2023-02-26T06:18:27.495Z,2023-02-28T16:02:39Z,4058050089,56,Right,4058070417,211,,4058070335,286,,4058070363,233,130,4063674081,464,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606131,130,3,1,15,21,e90fnsgtnamze3yssxpg392eb,1,36.4,79.8,2023-02-26T06:18:27.496Z,2023-02-28T16:02:45Z,4063674153,465,,4058071609,286,,4058072783,233,215,4058050185,56,Back,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512609501,215,45,1,15,21,3lyo0vqgndy4fuzlfo5l9ql30,0,63.6,20.2,2023-02-26T06:18:27.496Z,2023-02-26T06:32:20Z,4058072763,56,Right,4058072787,233,130,4058072765,285,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512609447,254,3,1,15,22,e90fnsgtnamze3yssxpg392eb,0,39.8,76.1,2023-02-26T06:18:28.598Z,2023-02-28T16:03:02Z,4063674397,465,,4058074639,286,,4058074637,56,Back,4058074657,233,120,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606119,120,7,1,15,22,3lyo0vqgndy4fuzlfo5l9ql30,0,60.2,23.9,2023-02-26T06:18:28.599Z,2023-02-28T16:03:04Z,4058050125,285,,4058050123,56,Center,4063674421,385,,4058074647,233,254,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606123,129,49,1,15,23,e90fnsgtnamze3yssxpg392eb,1,35.3,78.8,2023-02-26T06:18:30.032Z,2023-02-28T16:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606135,131,1,1,15,24,e90fnsgtnamze3yssxpg392eb,0,35.8,77.2,2023-02-26T06:18:30.729Z,2023-02-26T06:18:31Z,4058050203,155,,4058050213,213,5.5,4058050211,212,45.6,4058050209,141,30.7,4058050215,1,,4058050207,140,67.1,4058050205,56,Center,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606151,121,59,1,15,26,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-02-26T06:18:33.063Z,2023-02-26T06:33:42Z,4058050291,56,Back,,,,,,,,,,,,,,,,,,,,,,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606157,122,12,1,15,27,3lyo0vqgndy4fuzlfo5l9ql30,1,23.1,65.8,2023-02-26T06:18:33.768Z,2023-02-26T06:33:44Z,4058050329,141,84.7,4058050331,212,26.6,4058050333,213,0.5,4058050349,15,,4058050325,56,Back,4058050327,140,45.3,,,,,,,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606181,132,1,1,15,30,e90fnsgtnamze3yssxpg392eb,1,53.3,12.9,2023-02-26T06:18:36.553Z,2023-02-26T06:18:38Z,4058050451,140,42.8,4058050449,56,Back,4058050453,141,19.7,4058050455,212,12.0,4058050457,213,2.7,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606185,133,1,1,15,31,e90fnsgtnamze3yssxpg392eb,1,39.4,19.7,2023-02-26T06:18:37.928Z,2023-02-26T06:18:39Z,4058050469,140,52.9,4058050475,213,0.4,4058050467,56,Center,4058050471,141,29.2,4058050473,212,15.6,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606189,134,1,1,15,32,e90fnsgtnamze3yssxpg392eb,1,52.5,33,2023-02-26T06:18:39.129Z,2023-02-26T06:18:40Z,4058050505,141,25.0,4058050509,213,3.6,4058050507,212,13.3,4058050531,156,,4058050501,56,Back,4058050503,140,40.9,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606265,135,1,1,15,38,e90fnsgtnamze3yssxpg392eb,1,40.5,34.3,2023-02-26T06:18:45.113Z,2023-02-26T06:18:50Z,4058050911,56,Back,4058050913,140,33.0,4058050917,212,16.2,4058050919,213,2.1,4058050915,141,55.1,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606287,136,1,1,15,44,e90fnsgtnamze3yssxpg392eb,0,42.6,65.2,2023-02-26T06:18:50.409Z,2023-02-26T06:18:53Z,4058051011,56,Center,4058051013,140,71.5,4058051019,213,5.6,4058051009,155,,4058051021,1,,4058051017,212,39.8,4058051015,141,27.4,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606295,123,1,1,15,47,3lyo0vqgndy4fuzlfo5l9ql30,0,21.1,69.1,2023-02-26T06:18:53.833Z,2023-02-26T06:18:55Z,4058051099,212,13.3,4058051097,141,54.3,4058051095,140,12.8,4058051091,3,,4058051101,213,4.0,4058051093,56,Back,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606313,124,51,1,15,50,3lyo0vqgndy4fuzlfo5l9ql30,1,12.8,54.3,2023-02-26T06:18:56.296Z,2023-02-26T06:18:57Z,4058051171,169,,,,,,,,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606317,137,13,1,15,50,e90fnsgtnamze3yssxpg392eb,1,89.9,51.8,2023-02-26T06:18:56.458Z,2023-02-28T16:03:46Z,4058051583,72,,4058051593,328,,4058051187,56,Center,4058051185,17,,4058051183,22,,4058051595,458,,4058051597,230,95.2,4058051587,102,49.7,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,4058051585,74,4063675047,89,,,4058051599,231,50.5,4058051589,103,81.9,4058051591,214,,,,,,,,,,,,,,,,,,,,,,,
2512606353,125,5,1,15,52,3lyo0vqgndy4fuzlfo5l9ql30,1,-1.4,48.6,2023-02-26T06:18:58.649Z,2023-02-26T06:24:50Z,4058051375,346,,4058060987,233,138,4058051373,56,Back,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606321,138,5,1,15,52,e90fnsgtnamze3yssxpg392eb,0,101.4,51.4,2023-02-26T06:18:58.649Z,2023-02-26T06:24:50Z,4058051213,56,Center,4058051215,346,,4058060997,233,125,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606491,126,1,1,16,28,3lyo0vqgndy4fuzlfo5l9ql30,0,3,49.9,2023-02-26T06:19:34.953Z,2023-02-28T16:08:45Z,4058052067,141,66.3,4058052065,140,64.9,4058052071,213,0.2,4058052073,1,,4058052069,212,65.9,4058052077,74,,4058052061,124,,4058052063,56,Center,5e8x9ph9g69u29zz3u7xwsm0a,M. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606517,140,4,1,16,32,e90fnsgtnamze3yssxpg392eb,1,35,32,2023-02-26T06:19:38.823Z,2023-02-28T16:08:52Z,4058052193,13,,4058052201,286,,4063679255,294,,4058052263,233,127,4058052197,56,Back,4058052199,152,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606501,127,4,1,16,32,3lyo0vqgndy4fuzlfo5l9ql30,0,65,68,2023-02-26T06:19:38.824Z,2023-02-28T16:08:49Z,4058052237,152,,4063679223,294,,4058052271,233,140,4058052115,56,Center,4058052233,13,,4058052239,285,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606559,141,1,1,16,45,e90fnsgtnamze3yssxpg392eb,1,36.4,30.9,2023-02-26T06:19:51.400Z,2023-02-26T06:57:37Z,4058052479,141,20.9,4058052471,5,,4058052473,152,,4058052475,56,Back,4058052477,140,38.1,4058052483,213,5.0,4058052481,212,7.0,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606567,142,1,1,16,45,e90fnsgtnamze3yssxpg392eb,1,38.5,20.6,2023-02-26T06:19:52.232Z,2023-02-26T06:57:39Z,4058052545,141,54.5,4058052547,212,41.0,4058052551,1,,4058052549,213,0.6,4058052541,56,Center,4058052539,155,,4058052543,140,70.8,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606569,143,61,1,16,47,e90fnsgtnamze3yssxpg392eb,1,71.1,54.6,2023-02-26T06:19:53.952Z,2023-02-26T06:19:54Z,4058052557,56,Center,,,,,,,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606587,144,1,1,16,49,e90fnsgtnamze3yssxpg392eb,1,70.4,49.1,2023-02-26T06:19:55.481Z,2023-02-26T06:19:57Z,4058052643,212,20.6,4058052637,56,Left,4058052639,140,72.4,4058052641,141,79.3,4058052645,213,1.5,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606591,145,1,1,16,50,e90fnsgtnamze3yssxpg392eb,0,72,80.2,2023-02-26T06:19:57.193Z,2023-02-28T16:17:13Z,4063693839,224,,4063693843,72,,4058052673,212,24.5,4058052665,56,Center,4058052667,140,88.0,4058052661,2,,4058052663,155,,4058052675,213,5.5,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,4058052669,141,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606595,129,12,1,16,52,3lyo0vqgndy4fuzlfo5l9ql30,1,8.5,47.8,2023-02-26T06:19:58.395Z,2023-02-26T06:20:00Z,4058052715,213,5.2,4058052709,140,16.5,4058052707,56,Back,4058052711,141,25.8,4058052713,212,17.2,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606599,130,49,1,16,53,3lyo0vqgndy4fuzlfo5l9ql30,1,17.3,25.5,2023-02-26T06:19:59.882Z,2023-02-26T06:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606621,131,1,1,16,55,3lyo0vqgndy4fuzlfo5l9ql30,1,20.1,19.4,2023-02-26T06:20:01.529Z,2023-02-26T06:20:06Z,4058052885,140,59.4,4058052887,141,9.1,4058052881,155,,4058052883,56,Right,4058052893,1,,4058052889,212,41.9,4058052891,213,6.1,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606627,132,1,1,16,59,3lyo0vqgndy4fuzlfo5l9ql30,1,59.1,10.6,2023-02-26T06:20:05.913Z,2023-02-26T06:20:07Z,4058052935,155,,4058052937,56,Center,4058052943,212,10.4,4058052939,140,62.5,4058052941,141,24.9,4058052945,213,1.2,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606631,133,1,1,17,0,3lyo0vqgndy4fuzlfo5l9ql30,0,62.5,24.9,2023-02-26T06:20:07.080Z,2023-02-26T06:20:09Z,4058052957,141,23.0,4058053007,236,,4058052955,140,64.4,4058052961,213,5.7,4058053009,233,146,4058052959,212,2.4,4058052953,56,Center,4058053013,286,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606639,146,74,1,17,0,e90fnsgtnamze3yssxpg392eb,1,36.4,71.4,2023-02-26T06:20:07.081Z,2023-02-26T06:25:16Z,4058052987,56,Back,4058052989,285,,4058053029,233,133,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606643,147,49,1,17,1,e90fnsgtnamze3yssxpg392eb,1,36.1,71.4,2023-02-26T06:20:07.738Z,2023-02-28T16:17:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606657,148,1,1,17,2,e90fnsgtnamze3yssxpg392eb,1,35.7,69.3,2023-02-26T06:20:09.217Z,2023-02-28T16:17:35Z,4058053077,213,4.7,4058053075,212,20.5,4058053069,56,Back,4058053071,140,35.2,4058053073,141,39.1,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606673,149,1,1,17,5,e90fnsgtnamze3yssxpg392eb,0,35,35.4,2023-02-26T06:20:11.737Z,2023-02-26T06:20:16Z,4058053191,212,55.1,4058053193,213,0.8,4058053189,141,94.5,4058053183,155,,4058053185,56,Left,4058053187,140,70.9,4058053195,1,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606683,134,44,1,17,9,3lyo0vqgndy4fuzlfo5l9ql30,1,30.6,7.4,2023-02-26T06:20:15.881Z,2023-02-26T06:20:18Z,4058053227,56,Back,4058053229,285,,4058053243,233,150,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606675,150,44,1,17,9,e90fnsgtnamze3yssxpg392eb,0,69.4,92.6,2023-02-26T06:20:15.882Z,2023-02-26T06:20:19Z,4058053199,56,Left,4058053257,233,134,4058053201,286,,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606691,135,12,1,17,10,3lyo0vqgndy4fuzlfo5l9ql30,1,31.7,9.2,2023-02-26T06:20:16.425Z,2023-02-26T06:56:13Z,4058053285,212,7.8,4058053287,213,5.0,4058053347,15,,4058053277,56,Back,4058053281,140,34.1,4058053311,167,,4058053283,141,0.0,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606695,136,5,1,17,12,3lyo0vqgndy4fuzlfo5l9ql30,0,33.5,-1.6,2023-02-26T06:20:18.585Z,2023-02-26T06:24:50Z,4058053295,56,Back,4058053299,347,,4058053329,233,151,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606685,151,5,1,17,12,e90fnsgtnamze3yssxpg392eb,1,66.5,101.6,2023-02-26T06:20:18.585Z,2023-02-26T06:20:20Z,4058053313,233,136,4058053251,56,Left,4058053253,347,,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606731,152,1,1,17,19,e90fnsgtnamze3yssxpg392eb,1,67.1,100,2023-02-26T06:20:25.465Z,2023-02-26T06:20:28Z,4058053495,141,93.9,4058053497,212,7.5,4058053499,213,3.9,4058053489,107,,4058053493,140,62.0,4058053491,56,Left,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606737,153,1,1,17,21,e90fnsgtnamze3yssxpg392eb,1,66.3,91.5,2023-02-26T06:20:27.945Z,2023-02-26T06:20:29Z,4058053521,213,1.5,4058053519,212,3.7,4058053513,56,Left,4058053517,141,96.9,4058053515,140,66.4,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606741,154,1,1,17,22,e90fnsgtnamze3yssxpg392eb,1,66.6,97.1,2023-02-26T06:20:28.969Z,2023-02-26T06:20:30Z,4058053545,140,70.8,4058053551,213,5.9,4058053547,141,94.7,4058053549,212,4.7,4058053543,56,Left,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606765,155,1,1,17,23,e90fnsgtnamze3yssxpg392eb,1,71.1,94.4,2023-02-26T06:20:29.913Z,2023-02-26T06:20:34Z,4058053705,213,3.4,4058053697,56,Left,4058053699,140,65.4,4058053701,141,91.7,4058053703,212,6.3,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606769,156,4,1,17,26,e90fnsgtnamze3yssxpg392eb,1,63.4,90,2023-02-26T06:20:32.423Z,2023-02-26T06:20:35Z,4058053729,265,,4058053741,233,137,4058053731,286,,4058053723,13,,4058053725,56,Left,4058053727,152,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606753,137,4,1,17,26,3lyo0vqgndy4fuzlfo5l9ql30,0,36.6,10,2023-02-26T06:20:32.424Z,2023-02-26T06:20:35Z,4058053775,233,156,4058053615,285,,4058053607,13,,4058053611,152,,4058053613,265,,4058053609,56,Back,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513681701,873,1,1,17,30,e90fnsgtnamze3yssxpg392eb,1,46.4,90.5,2023-02-26T06:20:37.131Z,2023-02-28T16:18:31Z,4063696083,141,77.2,4063696081,140,56.0,4063696077,152,,4063696075,5,,4063696133,189,,4063696079,56,Center,4063696087,213,5.6,4063696085,212,13.5,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606799,157,1,1,17,33,e90fnsgtnamze3yssxpg392eb,1,62.3,88,2023-02-26T06:20:39.497Z,2023-02-28T16:18:38Z,4058053971,56,Back,4058053973,140,45.7,4058053979,213,3.1,4058053975,141,90.0,4058053977,212,17.5,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606815,158,1,1,17,36,e90fnsgtnamze3yssxpg392eb,1,44.5,92.1,2023-02-26T06:20:42.346Z,2023-02-26T06:20:45Z,4058054093,56,Back,4058054099,212,28.8,4058054103,213,4.2,4058054095,140,30.4,4058054097,141,55.8,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606825,159,1,1,17,39,e90fnsgtnamze3yssxpg392eb,1,29.9,53.4,2023-02-26T06:20:45.657Z,2023-02-26T06:20:47Z,4058054153,56,Back,4058054161,213,5.0,4058054159,212,13.7,4058054157,141,34.3,4058054155,140,33.9,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606861,160,1,1,17,43,e90fnsgtnamze3yssxpg392eb,1,34.2,31.8,2023-02-26T06:20:50.041Z,2023-02-26T06:20:53Z,4058054345,213,0.2,4058054335,140,46.6,4058054337,141,36.3,4058054333,56,Back,4058054339,212,13.4,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512606877,161,1,1,17,47,e90fnsgtnamze3yssxpg392eb,1,46.3,36.3,2023-02-26T06:20:53.418Z,2023-02-26T06:20:55Z,4058054433,212,8.7,4058054431,141,29.5,4058054435,213,3.7,4058054427,56,Back,4058054429,140,39.3,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
