id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2548456691,31,5,1,2,33,9s2g5k3dlmfii452t8edaeozh,0,79.8,-1.8,2023-05-14T04:37:57.131Z,2023-05-14T04:37:59Z,4276284479,347,,4276284525,233,28,4276284477,56,Right,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456761,29,1,1,2,42,18c8ibslzapz40lfb8y5vygcs,1,26,100,2023-05-14T04:38:06.409Z,2023-05-14T04:38:09Z,4276284861,141,89.6,4276284863,212,11.8,4276284857,56,Back,4276284855,107,,4276284865,213,5.5,4276284859,140,34.0,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456767,30,61,1,2,45,18c8ibslzapz40lfb8y5vygcs,0,34,89.6,2023-05-14T04:38:09.480Z,2023-05-14T04:38:09Z,4276284887,56,Back,,,,,,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456771,32,49,1,2,47,9s2g5k3dlmfii452t8edaeozh,1,69.4,2,2023-05-14T04:38:10.997Z,2023-05-14T04:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456777,33,1,1,2,47,9s2g5k3dlmfii452t8edaeozh,0,69.4,2,2023-05-14T04:38:11.269Z,2023-05-14T04:38:50Z,4276284955,236,,4276284935,213,0.8,4276284927,56,Right,4276284957,233,31,4276284931,141,5.6,4276284961,286,,4276284929,140,71.9,4276284933,212,3.6,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456779,31,74,1,2,47,18c8ibslzapz40lfb8y5vygcs,1,26.8,95.3,2023-05-14T04:38:11.270Z,2023-05-14T05:07:44Z,4276284943,285,,4276284941,56,Back,4276284971,233,33,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456783,32,61,1,2,48,18c8ibslzapz40lfb8y5vygcs,0,26.8,95.3,2023-05-14T04:38:12.329Z,2023-05-14T04:45:58Z,4276284977,56,Back,,,,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456795,34,1,1,2,48,9s2g5k3dlmfii452t8edaeozh,1,67.8,4.4,2023-05-14T04:38:12.741Z,2023-05-14T04:38:15Z,4276285059,213,0.8,4276285053,140,72.6,4276285055,141,12.5,4276285057,212,7.5,4276285051,56,Right,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456797,35,61,1,2,51,9s2g5k3dlmfii452t8edaeozh,0,83.4,25.9,2023-05-14T04:38:15.334Z,2023-05-14T04:38:15Z,4276285063,56,Center,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456825,33,12,1,2,52,18c8ibslzapz40lfb8y5vygcs,1,14.2,72.7,2023-05-14T04:38:16.453Z,2023-05-14T04:38:19Z,4276285215,212,4.9,4276285217,213,0.1,4276285235,233,36,4276285211,140,18.9,4276285233,397,,4276285213,141,73.2,4276285209,56,Back,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456809,36,74,1,2,52,9s2g5k3dlmfii452t8edaeozh,1,85.8,24.1,2023-05-14T04:38:16.454Z,2023-05-14T04:38:19Z,4276285111,285,,4276285109,56,Center,4276285249,397,,4276285163,233,33,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456827,34,61,1,2,54,18c8ibslzapz40lfb8y5vygcs,1,16.4,72.9,2023-05-14T04:38:18.299Z,2023-05-14T04:38:18Z,4276285229,56,Back,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456849,35,49,1,2,55,18c8ibslzapz40lfb8y5vygcs,1,25.5,77.8,2023-05-14T04:38:19.705Z,2023-05-14T04:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456877,36,1,1,2,56,18c8ibslzapz40lfb8y5vygcs,1,27.4,73.6,2023-05-14T04:38:20.089Z,2023-05-14T04:38:25Z,4276285493,155,,4276285509,212,56.9,4276285513,1,,4276285497,56,Right,4276285501,140,69.2,4276285511,213,5.6,4276285505,141,20.4,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456879,37,3,1,3,0,18c8ibslzapz40lfb8y5vygcs,0,73.6,21.6,2023-05-14T04:38:24.772Z,2023-05-18T17:58:49Z,4288201653,465,,4276285631,233,37,4276285523,286,,4276285521,56,Center,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456889,37,7,1,3,0,9s2g5k3dlmfii452t8edaeozh,1,26.4,78.4,2023-05-14T04:38:24.773Z,2023-05-18T17:58:57Z,4288201747,14,,4276285579,285,,4276285577,56,Back,4276285613,233,37,4276285575,167,,4288201765,385,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456907,38,6,1,3,2,9s2g5k3dlmfii452t8edaeozh,0,26.4,78.4,2023-05-14T04:38:26.581Z,2023-05-18T17:59:19Z,4276285681,75,,4276285715,233,38,4276285679,56,Back,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456913,38,6,1,3,2,18c8ibslzapz40lfb8y5vygcs,1,73.6,21.6,2023-05-14T04:38:26.581Z,2023-05-14T04:42:06Z,4276285707,75,,4276285711,233,38,4276285705,56,Center,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457125,39,1,1,3,46,18c8ibslzapz40lfb8y5vygcs,0,99.5,0.5,2023-05-14T04:39:10.440Z,2023-05-18T17:59:12Z,4276287101,56,Center,4288201825,72,,4276287095,6,,4276287097,155,,4276287099,223,,4276287103,140,96.9,4276287107,212,34.2,4276287111,1,,1enckn6zmewa3nupsm95mgkb9,Mateus,,4276287105,141,4276287329,233,39,4276287093,2,4276287109,213,1.7,,,,,,,50.6,,,,,,,,,,,,,,,,,
2548457153,39,41,1,3,49,9s2g5k3dlmfii452t8edaeozh,1,4.2,50.7,2023-05-14T04:39:13.878Z,2023-05-18T17:59:21Z,4276287337,233,39,4276287301,140,26.0,4276287303,141,40.9,4276287307,213,6.0,4276287305,212,23.8,4288201909,378,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457173,40,1,1,3,51,18c8ibslzapz40lfb8y5vygcs,1,76,60.5,2023-05-14T04:39:15.718Z,2023-05-14T04:39:20Z,4276287419,141,71.5,4276287413,3,,4276287423,213,1.1,4276287415,56,Center,4276287417,140,79.9,4276287421,212,8.5,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457177,40,45,1,3,55,9s2g5k3dlmfii452t8edaeozh,0,25.2,36.6,2023-05-14T04:39:19.739Z,2023-05-14T04:39:21Z,4276287497,233,41,4276287461,56,Back,4276287463,285,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457181,41,3,1,3,55,18c8ibslzapz40lfb8y5vygcs,1,74.8,63.4,2023-05-14T04:39:19.739Z,2023-05-18T17:59:40Z,4288202137,464,,4276287471,286,,4276287469,56,Center,4276287491,233,40,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457185,42,1,1,3,56,18c8ibslzapz40lfb8y5vygcs,0,75.2,59.1,2023-05-14T04:39:20.294Z,2023-05-14T04:39:22Z,4276287479,140,77.4,4276287555,233,41,4276287485,213,5.8,4276287481,141,57.3,4276287559,286,,4276287477,56,Center,4276287483,212,2.6,4276287553,236,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457195,41,74,1,3,56,9s2g5k3dlmfii452t8edaeozh,1,25.2,43.6,2023-05-14T04:39:20.295Z,2023-05-14T05:07:44Z,4276287569,233,42,4276287541,56,Back,4276287543,285,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457201,43,1,1,4,0,18c8ibslzapz40lfb8y5vygcs,1,61.8,28.8,2023-05-14T04:39:24.217Z,2023-05-14T04:39:26Z,4276287609,140,72.7,4276287611,141,4.4,4276287613,212,20.2,4276287615,213,5.3,4276287607,56,Right,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457221,44,1,1,4,2,18c8ibslzapz40lfb8y5vygcs,1,76.4,6.1,2023-05-14T04:39:26.216Z,2023-05-14T04:39:29Z,4276287759,140,95.0,4276287765,213,0.6,4276287761,141,26.2,4276287763,212,23.8,4276287757,56,Center,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457227,45,1,1,4,5,18c8ibslzapz40lfb8y5vygcs,0,97.6,26.5,2023-05-14T04:39:29.751Z,2023-05-18T18:00:01Z,4276287789,213,2.0,4276287777,2,,4276287785,141,28.6,4276287779,155,,4276287795,236,,4276287797,233,42,4276287787,212,1.6,4288202309,224,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,4276287783,140,4288202311,20,,4276287781,56,4276287801,286,,,,,,,,96.9,Center,,,,,,,,,,,,,,,,
2548457223,42,12,1,4,5,9s2g5k3dlmfii452t8edaeozh,1,1.9,75.7,2023-05-14T04:39:29.851Z,2023-05-14T04:39:31Z,4276287771,185,,4276287773,56,Back,4276287817,233,45,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457239,43,6,1,4,7,9s2g5k3dlmfii452t8edaeozh,0,2.4,72.7,2023-05-14T04:39:31.126Z,2023-05-18T18:00:13Z,4276287863,56,Back,4276287897,233,46,4276287865,75,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457237,46,6,1,4,7,18c8ibslzapz40lfb8y5vygcs,1,97.6,27.3,2023-05-14T04:39:31.126Z,2023-05-14T04:42:07Z,4276287861,75,,4276287859,56,Center,4276287887,233,43,,,,,,,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457381,47,1,1,4,29,18c8ibslzapz40lfb8y5vygcs,0,99.5,0.5,2023-05-14T04:39:53.223Z,2023-05-18T18:00:21Z,4276288687,56,Center,4276288691,141,46.0,4276288697,1,,4276288681,6,,4276288679,2,,4276288695,213,1.8,4276288685,223,,4276288693,212,32.1,1enckn6zmewa3nupsm95mgkb9,Mateus,,4276288683,155,4288202607,72,,4276288689,140,,,,,,,,,,,91.4,,,,,,,,,,,,,,,,
2548457385,44,61,1,4,32,9s2g5k3dlmfii452t8edaeozh,1,5.8,52.4,2023-05-14T04:39:56.389Z,2023-05-14T04:49:10Z,4276288721,56,Back,,,,,,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457391,45,12,1,4,34,9s2g5k3dlmfii452t8edaeozh,1,7,59.4,2023-05-14T04:39:58.245Z,2023-05-14T04:49:43Z,4276288781,141,100.0,4276288795,167,,4276288779,140,32.1,4276288785,213,0.8,4276288783,212,39.2,4276288777,56,Back,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457395,46,5,1,4,35,9s2g5k3dlmfii452t8edaeozh,0,35,101.8,2023-05-14T04:39:59.152Z,2023-05-14T04:40:00Z,4276288853,233,48,4276288791,56,Back,4276288793,347,,,,,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457401,48,5,1,4,35,18c8ibslzapz40lfb8y5vygcs,1,65,-1.8,2023-05-14T04:39:59.152Z,2023-05-14T04:57:40Z,4276288827,347,,4276288825,56,Right,4276288833,233,46,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457503,49,1,1,4,55,18c8ibslzapz40lfb8y5vygcs,0,66.3,0,2023-05-14T04:40:19.193Z,2023-05-14T04:50:27Z,4276289477,1,,4276289469,140,85.2,4276289471,141,13.7,4276289475,213,0.5,4276289465,107,,4276289473,212,22.5,4276289467,56,Right,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457509,48,8,1,4,56,9s2g5k3dlmfii452t8edaeozh,1,12.8,87.7,2023-05-14T04:40:20.679Z,2023-05-18T18:01:02Z,4288203197,383,,4276289511,56,Back,,,,,,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457517,49,49,1,4,57,9s2g5k3dlmfii452t8edaeozh,1,12.8,87.7,2023-05-14T04:40:21.414Z,2023-05-14T04:40:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457545,50,1,1,4,58,9s2g5k3dlmfii452t8edaeozh,1,29.5,76.6,2023-05-14T04:40:22.662Z,2023-05-14T04:40:26Z,4276289695,212,15.9,4276289689,56,Back,4276289697,213,1.0,4276289693,141,95.7,4276289691,140,38.3,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457553,51,1,1,5,2,9s2g5k3dlmfii452t8edaeozh,1,33.3,93.8,2023-05-14T04:40:26.342Z,2023-05-14T04:40:30Z,4276289823,212,51.9,4276289813,155,,4276289819,140,38.8,4276289817,56,Back,4276289827,1,,4276289821,141,17.9,4276289815,196,,4276289825,213,4.8,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457571,52,1,1,5,6,9s2g5k3dlmfii452t8edaeozh,1,38.8,17.9,2023-05-14T04:40:30.598Z,2023-05-14T04:40:34Z,4276289917,56,Back,4276289921,141,26.2,4276289925,213,2.6,4276289923,212,10.7,4276289919,140,30.1,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457603,53,1,1,5,10,9s2g5k3dlmfii452t8edaeozh,0,30.2,24.3,2023-05-14T04:40:34.566Z,2023-05-14T04:50:55Z,4276290139,1,,4276290133,141,28.8,4276290129,56,Center,4276290135,212,42.2,4276290131,140,70.3,4276290125,155,,4276290137,213,0.1,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457599,50,4,1,5,16,18c8ibslzapz40lfb8y5vygcs,1,28.8,70.6,2023-05-14T04:40:40.311Z,2023-05-14T04:40:43Z,4276290109,285,,4276290103,295,,4276290105,56,Back,4276290171,233,54,4276290101,13,,4276290107,152,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457605,54,4,1,5,16,9s2g5k3dlmfii452t8edaeozh,0,71.2,29.4,2023-05-14T04:40:40.312Z,2023-05-14T04:40:43Z,4276290177,233,50,4276290145,295,,4276290147,56,Center,4276290151,286,,4276290149,152,,4276290143,13,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457649,51,1,1,5,28,18c8ibslzapz40lfb8y5vygcs,1,20.8,63.9,2023-05-14T04:40:52.249Z,2023-05-14T04:52:29Z,4276290465,189,,4276290449,56,Back,4276290459,1,,4276290453,141,12.4,4276290455,212,35.0,4276290445,5,,4276290457,213,4.7,4276290451,140,21.2,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,4276290447,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457657,52,1,1,5,29,18c8ibslzapz40lfb8y5vygcs,1,25.6,12.5,2023-05-14T04:40:53.816Z,2023-05-14T04:40:54Z,4276290491,140,33.6,4276290493,141,5.3,4276290497,213,5.8,4276290495,212,9.7,4276290489,56,Back,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457659,53,1,1,5,30,18c8ibslzapz40lfb8y5vygcs,1,33.6,5.3,2023-05-14T04:40:54.838Z,2023-05-14T04:52:34Z,4276290529,56,Back,4276290533,141,15.8,4276290531,140,30.8,4276290537,213,2.0,4276311197,156,,4276290535,212,7.7,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457669,54,1,1,5,32,18c8ibslzapz40lfb8y5vygcs,0,29.3,22.1,2023-05-14T04:40:56.072Z,2023-05-14T04:41:56Z,4276290593,213,6.0,4276290583,155,,4276290589,141,6.2,4276290587,140,64.1,4276290591,212,38.1,4276292489,1,,4276290585,56,Right,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457679,55,12,1,5,34,9s2g5k3dlmfii452t8edaeozh,1,34.7,92.1,2023-05-14T04:40:58.472Z,2023-05-14T04:41:54Z,4276290667,167,,4276290641,56,Back,4276290643,140,38.8,4276290647,212,7.7,4276290649,213,1.0,4276290645,141,100.0,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457685,55,5,1,5,35,18c8ibslzapz40lfb8y5vygcs,1,63.4,-1.7,2023-05-14T04:40:59.224Z,2023-05-14T04:57:40Z,4276290675,347,,4276290671,56,Right,4276290677,233,56,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457681,56,5,1,5,35,9s2g5k3dlmfii452t8edaeozh,0,36.6,101.7,2023-05-14T04:40:59.224Z,2023-05-14T04:41:01Z,4276290659,56,Back,4276290661,347,,4276290699,233,55,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457807,56,1,1,5,52,18c8ibslzapz40lfb8y5vygcs,1,63.7,0,2023-05-14T04:41:16.922Z,2023-05-14T04:53:11Z,4276291385,140,68.5,4276291381,107,,4276291387,141,14.9,4276291391,213,1.2,4276291389,212,12.5,4276291383,56,Right,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457813,57,1,1,5,54,18c8ibslzapz40lfb8y5vygcs,1,67.2,11.2,2023-05-14T04:41:18.561Z,2023-05-18T18:04:38Z,4276291419,212,26.9,4276291413,56,Center,4276291415,140,77.2,4276312465,155,,4276291417,141,47.6,4276291421,213,1.2,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548461831,119,1,1,5,55,18c8ibslzapz40lfb8y5vygcs,0,70.2,43.7,2023-05-14T04:41:19.678Z,2023-05-14T04:54:00Z,4276313655,3,,4276313509,56,Center,4276313517,213,1.1,4276313511,140,77.1,4276313513,141,64.9,4276313515,212,16.1,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457817,57,49,1,5,56,9s2g5k3dlmfii452t8edaeozh,1,20.5,34.6,2023-05-14T04:41:20.902Z,2023-05-14T04:42:00Z,,,,,,,,,,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457823,58,1,1,5,57,9s2g5k3dlmfii452t8edaeozh,0,20.5,34.6,2023-05-14T04:41:21.159Z,2023-05-14T04:41:23Z,4276291511,1,,4276291507,212,46.2,4276291501,140,60.8,4276291497,157,,4276291499,56,Center,4276291509,213,0.4,4276291503,141,61.7,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457831,58,49,1,6,0,18c8ibslzapz40lfb8y5vygcs,1,37,37.3,2023-05-14T04:41:24.246Z,2023-05-14T04:41:24Z,,,,,,,,,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457847,59,1,1,6,1,18c8ibslzapz40lfb8y5vygcs,1,36.5,42.4,2023-05-14T04:41:25.513Z,2023-05-14T04:41:29Z,4276291645,140,46.7,4276291651,213,1.1,4276291647,141,75.3,4276291649,212,24.8,4276291643,56,Back,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457859,60,1,1,6,5,18c8ibslzapz40lfb8y5vygcs,1,54,72.7,2023-05-14T04:41:29.304Z,2023-05-14T04:41:30Z,4276291705,140,52.9,4276291711,213,4.5,4276291707,141,64.8,4276291709,212,5.5,4276291703,56,Center,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457865,61,1,1,6,6,18c8ibslzapz40lfb8y5vygcs,1,53.9,65.4,2023-05-14T04:41:30.649Z,2023-05-14T04:41:32Z,4276291757,141,74.7,4276291755,140,48.9,4276291761,213,2.3,4276291753,56,Back,4276291759,212,8.2,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457881,62,1,1,6,8,18c8ibslzapz40lfb8y5vygcs,1,48.9,74.7,2023-05-14T04:41:32.041Z,2023-05-14T04:41:35Z,4276291851,212,20.1,4276291853,213,4.1,4276291847,140,38.4,4276291849,141,49.9,4276291845,56,Back,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457895,63,1,1,6,11,18c8ibslzapz40lfb8y5vygcs,1,40,50,2023-05-14T04:41:35.752Z,2023-05-14T04:41:39Z,4276291949,140,43.5,4276291955,213,4.9,4276291953,212,18.7,4276291951,141,23.0,4276291947,56,Back,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457933,64,1,1,6,15,18c8ibslzapz40lfb8y5vygcs,1,44.2,30.4,2023-05-14T04:41:39.639Z,2023-05-14T04:41:44Z,4276292175,140,83.2,4276292171,196,,4276292177,141,92.9,4276292169,155,,4276292183,1,,4276292179,212,59.0,4276292173,56,Left,4276292181,213,0.8,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457943,65,61,1,6,20,18c8ibslzapz40lfb8y5vygcs,0,83.2,92.9,2023-05-14T04:41:44.683Z,2023-05-14T04:41:45Z,4276292211,56,Left,,,,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457937,59,5,1,6,21,9s2g5k3dlmfii452t8edaeozh,1,15.7,-1.2,2023-05-14T04:41:45.454Z,2023-05-14T04:42:04Z,4276292277,233,66,4276292195,347,,4276292191,56,Back,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457949,66,5,1,6,21,18c8ibslzapz40lfb8y5vygcs,0,84.3,101.2,2023-05-14T04:41:45.454Z,2023-05-14T04:57:41Z,4276292263,56,Left,4276292281,233,59,4276292265,347,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
