id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2551435489,249,1,1,28,5,3lyo0vqgndy4fuzlfo5l9ql30,1,54,76.7,2023-05-20T07:31:22.929Z,2023-05-20T07:33:21Z,4292075659,212,15.8,4292075657,141,81.2,4292075653,56,Left,4292075661,213,0.2,4292075655,140,68.8,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435531,250,1,1,28,8,3lyo0vqgndy4fuzlfo5l9ql30,1,73,78.2,2023-05-20T07:31:25.889Z,2023-05-20T07:33:01Z,4292075835,56,Center,4292075841,212,36.3,4292075845,1,,4292075843,213,5.2,4292075839,141,30.6,4292075837,140,88.6,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435535,251,1,1,28,11,3lyo0vqgndy4fuzlfo5l9ql30,1,84.8,29.1,2023-05-20T07:31:29.633Z,2023-05-20T07:31:38Z,4292075857,56,Center,4292075865,213,6.2,4292075859,140,94.4,4292075863,212,10.1,4292075861,141,27.4,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435545,252,43,1,28,12,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-05-20T07:31:30.284Z,2023-05-20T07:31:35Z,4292075895,56,Center,4292076029,144,5,4292075897,346,0,,,,,,,,,,,,,,,,3n5ebr69aqovbxiw13g2zymeh,K. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435561,253,1,1,28,15,3lyo0vqgndy4fuzlfo5l9ql30,0,95.9,24.4,2023-05-20T07:31:32.769Z,2023-05-20T07:31:33Z,4292075957,140,96.2,4292075959,141,43.7,4292075965,213,1.5,4292075961,212,13.1,4292075951,2,,4292075953,155,,4292075955,56,Center,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435573,257,12,1,28,15,bbt5nqwufsne7r0zfa6pvpmfa,1,4.4,52.7,2023-05-20T07:31:33.632Z,2023-05-20T07:31:35Z,4292076021,167,,4292076049,15,,4292076011,141,67.3,4292076009,140,0.0,4292076007,56,Back,4292076013,212,11.5,4292076015,213,2.1,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435631,254,6,1,28,16,3lyo0vqgndy4fuzlfo5l9ql30,1,97.2,30.6,2023-05-20T07:31:34.064Z,2023-05-20T07:32:27Z,4292076253,75,,4292077835,233,258,4292076251,56,Center,,,,,,,,,,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435575,258,6,1,28,16,bbt5nqwufsne7r0zfa6pvpmfa,0,2.8,69.4,2023-05-20T07:31:34.064Z,2023-05-20T07:32:28Z,4292077845,233,254,4292076017,56,Back,4292076019,73,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435847,255,1,1,28,45,3lyo0vqgndy4fuzlfo5l9ql30,1,99.5,0.5,2023-05-20T07:32:03.217Z,2023-05-20T07:32:44Z,4292077169,224,,4292077181,1,,4292077167,155,,4292077165,6,,4292077163,2,,4292077175,141,51.0,4292077173,140,91.3,4292077509,154,,1d57az0nmca33zgcta21912p5,Matheus Sávio,4292077507,210,13,1,4292077171,56,Center,4292077177,212,4292077179,213,1.8,,,,,,,,,,,,,35.4,,,,
2551435853,256,13,1,28,49,3lyo0vqgndy4fuzlfo5l9ql30,1,90.7,51,2023-05-20T07:32:06.848Z,2023-05-20T07:32:44Z,4292077203,17,,4292077527,103,66.7,4292077529,230,99.7,4292077299,15,,4292077297,25,,4292077525,102,35.1,4292077207,56,Center,4292077521,55,255,h84l7hezwweq4hmxnb0q7651,E. Katayama,4292077515,81,,,4292077531,231,50.5,4292077303,328,4292077519,154,,4292077517,29,,,,,,,,,,,,,,,
2551435859,257,5,1,28,50,3lyo0vqgndy4fuzlfo5l9ql30,0,101,40.8,2023-05-20T07:32:08.321Z,2023-05-20T07:32:09Z,4292077235,346,,4292077261,233,259,4292077233,56,Center,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551435863,259,5,1,28,50,bbt5nqwufsne7r0zfa6pvpmfa,1,-1,59.2,2023-05-20T07:32:08.321Z,2023-05-20T07:32:23Z,4292077255,233,257,4292077247,346,,4292077245,56,Back,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436137,260,1,1,29,27,bbt5nqwufsne7r0zfa6pvpmfa,1,3.9,52.5,2023-05-20T07:32:45.248Z,2023-05-20T07:32:48Z,4292078623,213,6.2,4292078625,1,,4292078621,212,61.5,4292078617,140,62.2,4292078619,141,43.6,4292078615,56,Center,4292078613,155,,4292078629,74,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4292078611,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436175,261,1,1,29,30,bbt5nqwufsne7r0zfa6pvpmfa,1,62.2,43.6,2023-05-20T07:32:48.624Z,2023-05-20T07:32:53Z,4292078809,141,67.8,4292078807,140,72.9,4292078811,212,19.9,4292078813,213,1.0,4292078805,56,Center,4292078803,3,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436181,262,1,1,29,35,bbt5nqwufsne7r0zfa6pvpmfa,0,75.7,71.1,2023-05-20T07:32:52.946Z,2023-05-20T07:33:07Z,4292078839,141,40.9,4292078837,140,95.9,4292078833,155,,4292078835,56,Center,4292078841,212,29.5,4292078843,213,5.5,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437043,279,8,1,29,36,3lyo0vqgndy4fuzlfo5l9ql30,1,3.6,56.3,2023-05-20T07:32:54.561Z,2023-05-20T07:35:15Z,4292082871,56,Back,,,,,,,,,,,,,,,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436195,258,52,1,29,38,3lyo0vqgndy4fuzlfo5l9ql30,1,10,64.9,2023-05-20T07:32:56.721Z,2023-05-20T07:34:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436263,260,1,1,29,45,3lyo0vqgndy4fuzlfo5l9ql30,1,10,64.6,2023-05-20T07:33:02.961Z,2023-05-20T07:33:06Z,4292079167,212,26.6,4292079169,213,5.1,4292079161,56,Back,4292079165,141,28.0,4292079159,123,,4292079163,140,19.0,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436275,261,1,1,29,48,3lyo0vqgndy4fuzlfo5l9ql30,1,18.5,27.9,2023-05-20T07:33:06.017Z,2023-05-20T07:35:34Z,4292079235,141,48.5,4292079233,140,3.7,4292079231,56,Back,4292079237,212,20.9,4292079239,213,2.4,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436299,262,1,1,29,52,3lyo0vqgndy4fuzlfo5l9ql30,1,8.1,34,2023-05-20T07:33:09.874Z,2023-05-20T07:35:35Z,4292079353,141,8.6,4292079349,56,Back,4292079355,212,18.0,4292079351,140,13.0,4292079357,213,5.0,,,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436315,263,1,1,29,54,3lyo0vqgndy4fuzlfo5l9ql30,0,18.5,8,2023-05-20T07:33:12.403Z,2023-05-20T07:33:15Z,4292079455,213,0.2,4292079449,140,63.3,4292079453,212,48.4,4292079447,56,Center,4292079457,1,,4292079451,141,25.0,4292079445,155,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436323,264,1,1,29,57,bbt5nqwufsne7r0zfa6pvpmfa,1,39.7,74.4,2023-05-20T07:33:15.152Z,2023-05-20T07:33:16Z,4292079479,56,Back,4292079477,3,,4292079483,141,91.4,4292079485,212,12.3,4292079481,140,43.7,4292079487,213,1.2,,,,,,,8ms57twka5pm6och4fndo2r8q,Matheus Thuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436325,265,49,1,29,58,bbt5nqwufsne7r0zfa6pvpmfa,1,43.7,91.4,2023-05-20T07:33:16.385Z,2023-05-20T07:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436377,266,1,1,30,0,bbt5nqwufsne7r0zfa6pvpmfa,0,39.1,95.3,2023-05-20T07:33:18.338Z,2023-05-20T07:35:44Z,4292079741,1,,4292079735,141,81.1,4292079733,140,80.1,4292079729,155,,4292079731,56,Left,4292079739,213,6.1,4292079737,212,44.1,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436373,264,49,1,30,4,3lyo0vqgndy4fuzlfo5l9ql30,1,22.3,20.3,2023-05-20T07:33:22.481Z,2023-05-20T07:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436439,265,1,1,30,6,3lyo0vqgndy4fuzlfo5l9ql30,1,20.6,21.8,2023-05-20T07:33:24.049Z,2023-05-20T07:33:29Z,4292079955,56,Back,4292079961,212,23.7,4292079963,213,1.8,4292079957,140,15.2,4292079959,141,55.7,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436453,266,1,1,30,11,3lyo0vqgndy4fuzlfo5l9ql30,1,27.7,63,2023-05-20T07:33:28.993Z,2023-05-20T07:33:33Z,4292080033,56,Back,4292080035,140,34.8,4292080041,213,1.2,4292080039,212,22.9,4292080037,141,94.8,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436475,267,1,1,30,16,3lyo0vqgndy4fuzlfo5l9ql30,1,37.2,89.4,2023-05-20T07:33:33.857Z,2023-05-20T07:33:37Z,4292080131,56,Back,4292080133,140,38.0,4292080135,141,76.4,4292080137,212,8.9,4292080139,213,4.8,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436487,268,1,1,30,19,3lyo0vqgndy4fuzlfo5l9ql30,1,36.6,68.7,2023-05-20T07:33:36.881Z,2023-05-20T07:33:39Z,4292080209,213,4.4,4292080207,212,22.4,4292080203,140,30.5,4292080205,141,37.1,4292080201,56,Back,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436507,269,1,1,30,22,3lyo0vqgndy4fuzlfo5l9ql30,1,30.5,37.1,2023-05-20T07:33:39.793Z,2023-05-20T07:33:42Z,4292080289,213,4.8,4292080287,212,16.5,4292080283,140,32.0,4292080285,141,12.9,4292080281,56,Back,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436515,270,1,1,30,24,3lyo0vqgndy4fuzlfo5l9ql30,1,32,12.9,2023-05-20T07:33:42.033Z,2023-05-20T07:33:44Z,4292080357,212,9.8,4292080359,213,5.7,4292080351,56,Back,4292080355,141,5.5,4292080353,140,40.0,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436561,271,1,1,30,26,3lyo0vqgndy4fuzlfo5l9ql30,1,38.4,5.2,2023-05-20T07:33:44.113Z,2023-05-20T07:36:23Z,4292080561,56,Back,4292080565,141,36.1,4292080563,140,7.6,4292080575,1,,4292080569,212,38.6,4292080573,213,2.6,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436629,272,1,1,30,33,3lyo0vqgndy4fuzlfo5l9ql30,1,10.5,35.8,2023-05-20T07:33:51.538Z,2023-05-20T07:34:02Z,4292080863,56,Back,4292080865,140,47.2,4292080861,155,,4292080871,213,0.3,4292080873,1,,4292080869,212,40.5,4292080867,141,54.3,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436635,273,4,1,30,39,3lyo0vqgndy4fuzlfo5l9ql30,1,46.1,56.6,2023-05-20T07:33:57.393Z,2023-05-20T07:34:04Z,4292080889,294,,4292080887,13,,4292080891,56,Back,4292080985,233,267,4292080893,152,,4292080895,286,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436649,267,4,1,30,39,bbt5nqwufsne7r0zfa6pvpmfa,0,53.9,43.4,2023-05-20T07:33:57.394Z,2023-05-20T07:34:04Z,4292080963,285,,4292080959,56,Center,4292080957,294,,4292080961,152,,4292080955,13,,4292081087,233,273,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436879,274,1,1,31,16,3lyo0vqgndy4fuzlfo5l9ql30,1,40,55.5,2023-05-20T07:34:34.610Z,2023-05-20T07:34:36Z,4292081905,212,25.5,4292081895,5,,4292081903,141,21.2,4292081907,213,5.1,4292081899,56,Back,4292081901,140,49.8,4292081897,152,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436893,275,1,1,31,18,3lyo0vqgndy4fuzlfo5l9ql30,1,54.1,18,2023-05-20T07:34:36.625Z,2023-05-20T07:34:55Z,4292081977,141,28.3,4292081979,212,14.1,4292081981,213,0.5,4292081975,140,65.8,4292081973,56,Center,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436921,276,1,1,31,20,3lyo0vqgndy4fuzlfo5l9ql30,1,65.8,28.3,2023-05-20T07:34:38.226Z,2023-05-20T07:36:57Z,4292082089,212,24.4,4292082087,141,13.1,4292082083,56,Right,4292082091,213,5.8,4292082085,140,86.8,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436933,277,1,1,31,23,3lyo0vqgndy4fuzlfo5l9ql30,0,90.5,10.4,2023-05-20T07:34:41.361Z,2023-05-20T07:34:43Z,4292082137,141,54.6,4292082139,212,30.1,4292082129,2,,4292082141,213,1.5,4292082135,140,92.2,4292082133,56,Center,,,,,,,cq5sbfpf2mphplrzyb2tmsxxx,N. Kawaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436961,268,12,1,31,26,bbt5nqwufsne7r0zfa6pvpmfa,1,9.1,44.8,2023-05-20T07:34:43.761Z,2023-05-20T07:34:46Z,4292082281,140,26.8,4292082287,213,1.1,4292082283,141,93.8,4292082279,56,Back,4292082285,212,38.2,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436963,269,49,1,31,28,bbt5nqwufsne7r0zfa6pvpmfa,1,26.8,93.8,2023-05-20T07:34:45.920Z,2023-05-20T07:34:46Z,,,,,,,,,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436975,270,4,1,31,31,bbt5nqwufsne7r0zfa6pvpmfa,1,25.5,93.4,2023-05-20T07:34:49.170Z,2023-05-20T07:34:52Z,4292082449,233,278,4292082347,152,,4292082349,265,,4292082343,13,,4292082351,285,,4292082345,56,Back,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551436987,278,4,1,31,31,3lyo0vqgndy4fuzlfo5l9ql30,0,74.5,6.6,2023-05-20T07:34:49.171Z,2023-05-20T07:34:52Z,4292082407,286,,4292082405,265,,4292082403,152,,4292082399,13,,4292082401,56,Right,4292082457,233,270,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437207,271,1,1,32,6,bbt5nqwufsne7r0zfa6pvpmfa,0,16.2,89.4,2023-05-20T07:35:24.306Z,2023-05-20T07:37:13Z,4292083337,140,66.3,4292083339,141,49.6,4292083331,155,,4292083345,1,,4292083329,5,,4292083343,213,5.8,4292083333,152,,4292083341,212,59.2,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,4292083335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437205,280,44,1,32,9,3lyo0vqgndy4fuzlfo5l9ql30,1,32.8,55,2023-05-20T07:35:27.313Z,2023-05-20T07:35:29Z,4292083381,233,272,4292083323,285,,4292083319,56,Back,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437211,272,44,1,32,9,bbt5nqwufsne7r0zfa6pvpmfa,0,67.2,45,2023-05-20T07:35:27.314Z,2023-05-20T07:35:29Z,4292083435,233,280,4292083371,56,Center,4292083373,286,,,,,,,,,,,,,,,,,2fpbnagisq2zqfordsc9fkjfu,D. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437217,281,1,1,32,9,3lyo0vqgndy4fuzlfo5l9ql30,1,31.9,59.6,2023-05-20T07:35:27.684Z,2023-05-20T07:35:29Z,4292083401,212,11.5,4292083397,140,21.8,4292083399,141,66.1,4292083403,213,2.7,4292083393,3,,4292083395,56,Back,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437225,282,1,1,32,11,3lyo0vqgndy4fuzlfo5l9ql30,0,21.1,65.5,2023-05-20T07:35:29.218Z,2023-05-20T07:35:31Z,4292083475,213,6.2,4292083467,56,Back,4292083469,140,37.8,4292083473,212,17.6,4292083471,141,63.0,4292083465,3,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437229,273,44,1,32,13,bbt5nqwufsne7r0zfa6pvpmfa,1,63.5,35.6,2023-05-20T07:35:31.520Z,2023-05-20T07:35:33Z,4292083481,286,,4292083533,233,283,4292083479,56,Center,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437233,283,44,1,32,13,3lyo0vqgndy4fuzlfo5l9ql30,0,36.5,64.4,2023-05-20T07:35:31.521Z,2023-05-20T07:35:33Z,4292083493,285,,4292083539,233,273,4292083491,56,Back,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437243,274,1,1,32,14,bbt5nqwufsne7r0zfa6pvpmfa,1,64.8,34.3,2023-05-20T07:35:31.953Z,2023-05-20T07:35:33Z,4292083565,140,74.3,4292083571,212,10.2,4292083563,56,Center,4292083569,141,30.9,4292083573,213,6.1,4292083561,3,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437247,275,49,1,32,15,bbt5nqwufsne7r0zfa6pvpmfa,1,73.8,30.9,2023-05-20T07:35:33.604Z,2023-05-20T07:38:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437249,276,1,1,32,16,bbt5nqwufsne7r0zfa6pvpmfa,0,76.9,26.1,2023-05-20T07:35:34.353Z,2023-05-20T07:35:35Z,4292083597,212,3.1,4292083599,213,6.2,4292083615,236,,4292083591,56,Center,4292083617,233,284,4292083621,286,,4292083595,141,25.8,4292083593,140,79.8,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437255,284,74,1,32,16,3lyo0vqgndy4fuzlfo5l9ql30,1,17.8,69.3,2023-05-20T07:35:34.354Z,2023-05-20T07:46:06Z,4292083609,56,Back,4292083631,233,276,4292083611,285,,,,,,,,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437287,277,1,1,32,18,bbt5nqwufsne7r0zfa6pvpmfa,1,87.9,26.1,2023-05-20T07:35:36.273Z,2023-05-20T07:35:40Z,4292083773,213,4.2,4292083769,141,12.8,4292083767,140,83.0,4292083771,212,10.4,4292083765,56,Right,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437295,278,1,1,32,22,bbt5nqwufsne7r0zfa6pvpmfa,0,90.1,14.1,2023-05-20T07:35:40.226Z,2023-05-20T07:35:42Z,4292083815,212,19.4,4292083807,56,Center,4292083809,140,91.9,4292083811,141,42.5,4292083803,2,,4292083819,213,1.5,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437325,285,12,1,32,24,3lyo0vqgndy4fuzlfo5l9ql30,1,11.1,57,2023-05-20T07:35:41.954Z,2023-05-20T07:35:45Z,4292083943,56,Back,4292083945,140,9.8,4292083951,213,1.6,4292083947,141,92.3,4292083949,212,24.0,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437327,286,49,1,32,27,3lyo0vqgndy4fuzlfo5l9ql30,1,9.8,92.3,2023-05-20T07:35:45.490Z,2023-05-20T07:35:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437349,287,1,1,32,28,3lyo0vqgndy4fuzlfo5l9ql30,1,9.8,92.3,2023-05-20T07:35:46.338Z,2023-05-20T07:35:48Z,4292084055,56,Back,4292084061,212,6.8,4292084059,141,83.0,4292084057,140,7.3,4292084063,213,4.3,,,,,,,,,,9bk61hqoeloi792bgxkq0owyd,T. Koyamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437373,288,1,1,32,30,3lyo0vqgndy4fuzlfo5l9ql30,0,6.2,83.3,2023-05-20T07:35:47.955Z,2023-05-20T07:35:50Z,4292084159,213,0.3,4292084157,212,31.6,4292084149,157,,4292084161,1,,4292084151,56,Back,4292084155,141,95.0,4292084153,140,35.3,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437409,280,49,1,32,33,bbt5nqwufsne7r0zfa6pvpmfa,1,64.2,2.3,2023-05-20T07:35:50.970Z,2023-05-20T07:39:10Z,,,,,,,,,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437403,279,1,1,32,34,bbt5nqwufsne7r0zfa6pvpmfa,1,62.3,4.6,2023-05-20T07:35:51.762Z,2023-05-20T07:38:42Z,4292084285,212,16.9,4292084277,155,,4292084283,141,1.9,4292084279,56,Right,4292084287,213,6.2,4292084281,140,78.3,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437413,281,1,1,32,36,bbt5nqwufsne7r0zfa6pvpmfa,0,77.7,1.4,2023-05-20T07:35:54.305Z,2023-05-20T07:51:52Z,4292084315,3,,4292084323,141,0.7,4292084325,212,3.3,4292084319,56,Right,4292084321,140,80.8,4292084317,168,,4292084327,213,6.1,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437411,289,49,1,32,36,3lyo0vqgndy4fuzlfo5l9ql30,1,21.6,87.1,2023-05-20T07:35:54.593Z,2023-05-20T07:38:47Z,,,,,,,,,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437427,290,1,1,32,37,3lyo0vqgndy4fuzlfo5l9ql30,0,21.6,87.1,2023-05-20T07:35:55.489Z,2023-05-20T07:35:56Z,4292084389,157,,4292084401,1,,4292084397,212,21.0,4292084399,213,6.3,4292084393,140,41.6,4292084395,141,86.2,4292084391,56,Back,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437451,282,1,1,32,40,bbt5nqwufsne7r0zfa6pvpmfa,0,65.2,11.6,2023-05-20T07:35:58.418Z,2023-05-20T07:35:58Z,4292084491,3,,4292084493,56,Right,4292084495,140,69.1,4292084501,213,5.7,4292084499,212,5.0,4292084497,141,7.4,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437475,283,45,1,32,42,bbt5nqwufsne7r0zfa6pvpmfa,0,66.1,8,2023-05-20T07:35:59.777Z,2023-05-20T07:39:37Z,4292084613,285,,4292084615,233,291,4292084575,56,Right,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551437483,291,3,1,32,42,3lyo0vqgndy4fuzlfo5l9ql30,1,33.9,92,2023-05-20T07:35:59.777Z,2023-05-20T07:39:39Z,4292084595,56,Back,4292084597,286,,4292084599,233,283,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
