id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2548456857,34,1,1,3,46,ydlnn8jofdkseegh42az3fpt,1,94.2,5.8,2023-05-14T04:38:18.626Z,2023-05-14T04:38:22Z,4276285367,56,Right,4276285371,141,6.8,4276285373,212,8.2,4276285375,213,3.1,4276285369,140,86.4,,,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456871,35,1,1,3,50,ydlnn8jofdkseegh42az3fpt,1,75.2,17.6,2023-05-14T04:38:22.171Z,2023-05-14T04:38:25Z,4276285477,212,48.0,4276285481,1,,4276285467,155,,4276285475,141,82.7,4276285469,196,,4276285473,140,92.9,4276285471,56,Left,4276285479,213,1.2,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456895,36,1,1,3,52,ydlnn8jofdkseegh42az3fpt,0,93.5,80.2,2023-05-14T04:38:24.946Z,2023-05-18T13:58:11Z,4287772067,387,,4276285809,233,26,4276285629,213,4.8,4287772069,72,,4276285627,212,21.3,4276285617,2,,4276285625,141,48.9,4276285623,140,94.6,8ml40qwf2tnqc72oy6zo68ic5,T. Tanaka,4276285621,56,Center,4276285619,155,4287772065,225,,,,,,,,,,,,,,,,,,,,,,,,,
2548456915,25,44,1,3,56,27o8mdqno6jslcjb709sxjwyy,1,5.8,54,2023-05-14T04:38:28.561Z,2023-05-14T04:38:30Z,4276285741,233,37,4276285719,56,Back,4276285721,285,,,,,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456909,37,44,1,3,56,ydlnn8jofdkseegh42az3fpt,0,94.2,46,2023-05-14T04:38:28.562Z,2023-05-14T04:38:31Z,4276285687,286,,4276285685,56,Center,4276285753,233,25,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456917,26,11,1,3,57,27o8mdqno6jslcjb709sxjwyy,1,4.9,54,2023-05-14T04:38:29.960Z,2023-05-18T13:58:27Z,4276285725,56,Back,4287772261,378,,4276285727,88,,4276285823,233,36,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456953,27,1,1,4,3,27o8mdqno6jslcjb709sxjwyy,1,12.6,51,2023-05-14T04:38:35.496Z,2023-05-14T04:38:37Z,4276285935,56,Back,4276285939,141,41.6,4276285933,123,,4276285937,140,25.5,4276285941,212,15.0,4276285943,213,5.8,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456967,28,1,1,4,4,27o8mdqno6jslcjb709sxjwyy,1,25.5,41.6,2023-05-14T04:38:37.015Z,2023-05-14T04:38:38Z,4276285989,141,34.5,4276285991,212,11.9,4276285993,213,3.6,4276285987,140,15.1,4276285985,56,Back,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456987,29,1,1,4,6,27o8mdqno6jslcjb709sxjwyy,1,15.1,34.5,2023-05-14T04:38:38.088Z,2023-05-14T04:38:40Z,4276286097,56,Back,4276286105,213,6.1,4276286103,212,8.7,4276286101,141,31.9,4276286099,140,23.2,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457001,30,1,1,4,8,27o8mdqno6jslcjb709sxjwyy,1,24.2,33.6,2023-05-14T04:38:40.648Z,2023-05-14T04:38:44Z,4276286201,56,Back,4276286209,213,1.7,4276286203,140,22.2,4276286205,141,62.9,4276286207,212,20.0,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457015,31,1,1,4,12,27o8mdqno6jslcjb709sxjwyy,1,23.5,60.2,2023-05-14T04:38:44.664Z,2023-05-14T04:38:48Z,4276286273,212,18.9,4276286271,141,32.4,4276286269,140,24.2,4276286275,213,4.8,4276286267,56,Back,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457019,32,1,1,4,16,27o8mdqno6jslcjb709sxjwyy,1,29.6,24.1,2023-05-14T04:38:48.592Z,2023-05-14T04:38:49Z,4276286297,140,27.3,4276286295,56,Back,4276286303,213,4.2,4276286299,141,17.6,4276286301,212,5.0,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457049,33,1,1,4,17,27o8mdqno6jslcjb709sxjwyy,1,27.3,17.6,2023-05-14T04:38:49.127Z,2023-05-14T04:38:55Z,4276286439,212,32.1,4276286433,56,Back,4276286435,140,3.8,4276286441,213,2.4,4276286443,1,,4276286437,141,47.8,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457059,34,1,1,4,22,27o8mdqno6jslcjb709sxjwyy,1,7.3,59.1,2023-05-14T04:38:54.896Z,2023-05-14T04:38:58Z,4276286539,141,76.3,4276286535,56,Back,4276286541,212,12.1,4276286543,213,1.8,4276286537,140,4.4,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457079,35,1,1,4,26,27o8mdqno6jslcjb709sxjwyy,1,5.2,82.7,2023-05-14T04:38:58.497Z,2023-05-14T04:39:04Z,4276286719,212,58.0,4276286711,155,,4276286713,56,Left,4276286715,140,60.1,4276286723,1,,4276286721,213,0.1,4276286717,141,91.5,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457087,38,4,1,4,30,ydlnn8jofdkseegh42az3fpt,1,40,9,2023-05-14T04:39:02.407Z,2023-05-14T04:39:05Z,4276286785,233,36,4276286777,286,,4276286775,152,,4276286773,56,Back,4276286771,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457083,36,4,1,4,30,27o8mdqno6jslcjb709sxjwyy,0,60,91,2023-05-14T04:39:02.408Z,2023-05-14T04:39:05Z,4276286751,152,,4276286753,285,,4276286747,10,,4276286799,233,38,4276286749,56,Left,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457249,39,1,1,4,54,ydlnn8jofdkseegh42az3fpt,1,37.2,6.8,2023-05-14T04:39:26.450Z,2023-05-14T04:39:35Z,4276287927,141,17.3,4276287933,1,,4276287931,213,0.1,4276287919,155,,4276287925,140,89.0,4276287917,5,,4276287929,212,54.9,4276287921,152,,t3mr37pe6ebkr18v3n9373kl,Douglas Grolli,4276287923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457251,40,1,1,5,2,ydlnn8jofdkseegh42az3fpt,0,93.4,15,2023-05-14T04:39:34.387Z,2023-05-18T13:59:54Z,4276291889,2,,4287773773,20,,4287773771,224,,4276287951,140,92.7,4276287953,141,19.1,4276291929,286,,4276287955,212,2.9,4276287957,213,1.8,5dvxh6xzjxetb0lx04uxztb6d,Lukian,4276287949,56,Right,4276291923,236,4276291925,233,,,,,,,,,,,,,,,,,,37,,,,,,,
2548457245,37,12,1,5,2,27o8mdqno6jslcjb709sxjwyy,1,6.7,90.9,2023-05-14T04:39:34.487Z,2023-05-14T04:41:39Z,4276291939,233,40,4276287903,56,Back,4276287901,185,,,,,,,,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457255,38,1,1,5,3,27o8mdqno6jslcjb709sxjwyy,0,7.4,91.4,2023-05-14T04:39:35.592Z,2023-05-18T14:00:34Z,4276287995,140,18.3,4276287997,141,84.7,4276288001,213,5.9,4276288003,1,,4276287991,157,,4276287999,212,12.3,4276287993,56,Back,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457259,41,1,1,5,4,ydlnn8jofdkseegh42az3fpt,0,89.6,10.1,2023-05-14T04:39:36.065Z,2023-05-18T14:00:36Z,4276288033,213,1.8,4276288159,233,39,4276288027,140,88.2,4276288031,212,5.9,4276288025,56,Right,4276288029,141,18.5,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457279,39,8,1,5,5,27o8mdqno6jslcjb709sxjwyy,1,26,77.6,2023-05-14T04:39:37.066Z,2023-05-18T14:00:39Z,4287774323,384,,4276288137,56,Back,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457285,40,49,1,5,6,27o8mdqno6jslcjb709sxjwyy,1,28.8,86.3,2023-05-14T04:39:38.329Z,2023-05-18T14:01:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457291,41,1,1,5,8,27o8mdqno6jslcjb709sxjwyy,0,24.2,83.3,2023-05-14T04:39:40.391Z,2023-05-18T14:01:32Z,4276288219,213,5.9,4276288211,140,31.5,4276288213,141,78.1,4276288217,212,8.4,4276288209,56,Back,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457297,42,8,1,5,9,ydlnn8jofdkseegh42az3fpt,1,60.5,28.2,2023-05-14T04:39:41.545Z,2023-05-18T14:01:45Z,4276288255,56,Center,4287775445,384,,,,,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548458385,91,1,1,5,10,27o8mdqno6jslcjb709sxjwyy,0,26.9,76.5,2023-05-14T04:39:42.160Z,2023-05-18T14:01:49Z,4276296787,140,34.8,4276296785,56,Back,4276296791,212,8.3,4276296793,213,0.0,4276296789,141,76.9,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548458709,65,61,1,5,11,ydlnn8jofdkseegh42az3fpt,1,63,23.7,2023-05-14T04:39:43.298Z,2023-05-18T14:02:00Z,4276297639,189,,4276297503,56,Center,,,,,,,,,,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457307,43,49,1,5,12,ydlnn8jofdkseegh42az3fpt,1,65.3,35.1,2023-05-14T04:39:44.074Z,2023-05-18T14:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457327,44,1,1,5,13,ydlnn8jofdkseegh42az3fpt,1,65.3,35.1,2023-05-14T04:39:45.426Z,2023-05-18T14:02:11Z,4276288395,141,30.0,4276288399,213,6.0,4276288391,56,Center,4276288393,140,77.9,4276297973,155,,4276288397,212,13.7,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457333,42,45,1,5,15,27o8mdqno6jslcjb709sxjwyy,0,17.8,68.6,2023-05-14T04:39:47.993Z,2023-05-14T04:39:51Z,4276288437,56,Back,4276288489,233,45,4276288439,285,,,,,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457335,45,3,1,5,15,ydlnn8jofdkseegh42az3fpt,1,82.2,31.4,2023-05-14T04:39:47.993Z,2023-05-18T14:02:18Z,4276288479,233,42,4276288457,56,Center,4287776283,465,,4276288459,286,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457345,46,1,1,5,18,ydlnn8jofdkseegh42az3fpt,0,95.8,27,2023-05-14T04:39:50.058Z,2023-05-14T04:39:51Z,4276288513,140,92.8,4276288521,213,1.8,4276288511,56,Center,4276288515,141,47.2,4276288517,212,14.1,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457363,43,12,1,5,19,27o8mdqno6jslcjb709sxjwyy,1,7.2,54.3,2023-05-14T04:39:51.696Z,2023-05-14T04:39:54Z,4276288609,140,15.3,4276288613,212,32.5,4276288607,56,Back,4276288611,141,100.0,4276288633,167,,4276288615,213,1.3,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457365,44,5,1,5,21,27o8mdqno6jslcjb709sxjwyy,0,15,100.6,2023-05-14T04:39:53.416Z,2023-05-14T04:39:55Z,4276288619,347,,4276288617,56,Back,4276288705,233,47,,,,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457375,47,5,1,5,21,ydlnn8jofdkseegh42az3fpt,1,85,-0.6,2023-05-14T04:39:53.416Z,2023-05-14T04:41:46Z,4276288661,347,,4276288675,233,44,4276288659,56,Right,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457451,48,1,1,5,36,ydlnn8jofdkseegh42az3fpt,0,85.7,0,2023-05-14T04:40:08.049Z,2023-05-14T04:40:09Z,4276289153,189,,4276289135,1,,4276289133,213,1.5,4276289127,140,86.5,4276289131,212,22.4,4276289129,141,31.3,4276289123,107,,4276289125,56,Center,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550639627,891,49,1,5,37,27o8mdqno6jslcjb709sxjwyy,1,16.9,70.3,2023-05-14T04:40:09.150Z,2023-05-18T14:03:20Z,,,,,,,,,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457467,45,1,1,5,38,27o8mdqno6jslcjb709sxjwyy,0,14.7,68.8,2023-05-14T04:40:10.937Z,2023-05-14T04:40:16Z,4276289251,213,5.8,4276289247,141,37.1,4276289253,1,,4276289245,140,50.7,4276289243,56,Center,4276289249,212,43.5,4276289241,157,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457463,49,44,1,5,41,ydlnn8jofdkseegh42az3fpt,1,52.3,65,2023-05-14T04:40:13.978Z,2023-05-14T04:40:15Z,4276289235,286,,4276289273,233,46,4276289233,56,Center,,,,,,,,,,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457469,46,44,1,5,41,27o8mdqno6jslcjb709sxjwyy,0,47.7,35,2023-05-14T04:40:13.979Z,2023-05-14T04:40:16Z,4276289339,285,,4276289257,56,Back,4276289335,233,49,,,,,,,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457473,50,1,1,5,42,ydlnn8jofdkseegh42az3fpt,0,55.3,67.2,2023-05-14T04:40:14.841Z,2023-05-14T04:40:16Z,4276289289,212,12.3,4276289281,3,,4276289283,56,Left,4276289291,213,0.8,4276289285,140,63.6,4276289287,141,79.9,,,,,,,1wqc5xmo6zuuatorteg0zz78q,D. Miya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457485,47,49,1,5,45,27o8mdqno6jslcjb709sxjwyy,1,43.4,28.2,2023-05-14T04:40:17.320Z,2023-05-14T04:40:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457507,48,1,1,5,46,27o8mdqno6jslcjb709sxjwyy,1,53,15,2023-05-14T04:40:19.031Z,2023-05-14T04:40:20Z,4276289503,141,4.6,4276289501,140,56.1,4276289505,212,7.8,4276289499,56,Right,4276289507,213,5.1,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457519,49,1,1,5,48,27o8mdqno6jslcjb709sxjwyy,1,55.9,4.3,2023-05-14T04:40:20.560Z,2023-05-14T04:40:22Z,4276289555,56,Back,4276289557,140,47.8,4276289559,141,15.8,4276289563,213,2.4,4276289561,212,11.6,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457531,50,1,1,5,49,27o8mdqno6jslcjb709sxjwyy,1,47.7,15.6,2023-05-14T04:40:21.983Z,2023-05-14T04:40:25Z,4276289629,213,3.5,4276289621,56,Back,4276289623,140,38.9,4276289627,212,10.0,4276289625,141,10.1,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457549,51,1,1,5,53,27o8mdqno6jslcjb709sxjwyy,1,39.7,24.7,2023-05-14T04:40:25.120Z,2023-05-14T04:40:26Z,4276289713,141,35.1,4276289711,140,43.3,4276289715,212,8.0,4276289709,56,Back,4276289717,213,1.1,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457551,52,1,1,5,54,27o8mdqno6jslcjb709sxjwyy,1,42.4,36.3,2023-05-14T04:40:26.615Z,2023-05-14T04:45:52Z,4276289797,212,20.6,4276289795,141,66.0,4276289793,140,38.3,4276289799,213,1.8,4276289791,56,Back,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457565,53,1,1,5,57,27o8mdqno6jslcjb709sxjwyy,1,38.2,65.2,2023-05-14T04:40:29.968Z,2023-05-14T04:40:32Z,4276289877,56,Back,4276289885,213,4.9,4276289883,212,17.0,4276289881,141,40.7,4276289879,140,41.2,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457579,54,1,1,6,0,27o8mdqno6jslcjb709sxjwyy,1,41.6,39.4,2023-05-14T04:40:32.399Z,2023-05-14T04:40:35Z,4276289961,56,Back,4276289969,213,4.8,4276289963,140,42.2,4276289965,141,31.2,4276289967,212,5.6,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457597,55,1,1,6,3,27o8mdqno6jslcjb709sxjwyy,1,45.6,31,2023-05-14T04:40:35.559Z,2023-05-14T04:40:41Z,4276290071,213,2.0,4276290067,141,61.8,4276290065,140,36.8,4276290069,212,22.9,4276290063,56,Back,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457607,56,1,1,6,9,27o8mdqno6jslcjb709sxjwyy,1,36.8,58.4,2023-05-14T04:40:41.168Z,2023-05-14T04:40:43Z,4276290161,213,1.6,4276290153,56,Back,4276290159,212,12.8,4276290155,140,36.5,4276290157,141,77.2,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457621,57,1,1,6,10,27o8mdqno6jslcjb709sxjwyy,1,36.5,77.3,2023-05-14T04:40:42.984Z,2023-05-14T04:40:45Z,4276290251,213,4.0,4276290247,141,67.6,4276290245,140,31.1,4276290243,56,Back,4276290249,212,8.7,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457639,58,1,1,6,13,27o8mdqno6jslcjb709sxjwyy,1,30.1,65.4,2023-05-14T04:40:45.744Z,2023-05-14T04:40:50Z,4276290387,213,4.7,4276290379,56,Back,4276290385,212,20.6,4276290383,141,35.1,4276290381,140,29.2,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457645,59,1,1,6,18,27o8mdqno6jslcjb709sxjwyy,1,32.9,27,2023-05-14T04:40:50.425Z,2023-05-14T04:40:52Z,4276290425,141,14.1,4276290427,212,8.9,4276290423,140,31.3,4276290429,213,4.5,4276290421,56,Back,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457675,60,1,1,6,20,27o8mdqno6jslcjb709sxjwyy,1,29.1,16.5,2023-05-14T04:40:52.472Z,2023-05-14T04:40:58Z,4276290619,141,45.4,4276290623,213,2.3,4276290621,212,26.3,4276290615,56,Back,4276290617,140,12.5,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457689,61,1,1,6,26,27o8mdqno6jslcjb709sxjwyy,1,14.7,45.7,2023-05-14T04:40:58.424Z,2023-05-14T04:41:00Z,4276290703,140,22.2,4276290701,56,Back,4276290709,213,0.1,4276290705,141,46.9,4276290707,212,7.9,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457709,62,1,1,6,28,27o8mdqno6jslcjb709sxjwyy,1,22.9,47.6,2023-05-14T04:41:00.823Z,2023-05-14T04:41:04Z,4276290817,212,12.1,4276290815,141,64.8,4276290813,140,26.0,4276290811,56,Back,4276290819,213,1.3,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457739,63,1,1,6,32,27o8mdqno6jslcjb709sxjwyy,1,27.7,62.4,2023-05-14T04:41:04.695Z,2023-05-14T04:41:07Z,4276291003,212,6.4,4276291001,141,53.1,4276290995,56,Back,4276291005,213,4.6,4276290999,140,27.0,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457755,64,1,1,6,35,27o8mdqno6jslcjb709sxjwyy,1,29.5,47.5,2023-05-14T04:41:07.848Z,2023-05-14T04:41:10Z,4276291113,140,30.3,4276291111,56,Back,4276291119,213,4.8,4276291115,141,35.7,4276291117,212,8.1,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457769,65,1,1,6,38,27o8mdqno6jslcjb709sxjwyy,1,30.4,34.5,2023-05-14T04:41:10.520Z,2023-05-14T04:41:12Z,4276291183,56,Back,4276291189,212,7.4,4276291187,141,33.1,4276291185,140,37.4,4276291191,213,6.2,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457779,66,1,1,6,40,27o8mdqno6jslcjb709sxjwyy,1,37.5,33.1,2023-05-14T04:41:12.752Z,2023-05-14T04:41:14Z,4276291243,56,Back,4276291249,212,5.1,4276291245,140,32.7,4276291251,213,3.0,4276291247,141,34.5,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457793,67,1,1,6,42,27o8mdqno6jslcjb709sxjwyy,1,31,35.2,2023-05-14T04:41:14.240Z,2023-05-14T04:41:16Z,4276291327,212,17.0,4276291323,140,26.2,4276291321,56,Back,4276291329,213,1.9,4276291325,141,59.1,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457805,68,1,1,6,44,27o8mdqno6jslcjb709sxjwyy,1,25.5,62.9,2023-05-14T04:41:16.840Z,2023-05-14T04:41:18Z,4276291365,212,9.1,4276291363,141,75.6,4276291361,140,28.3,4276291367,213,1.2,4276291359,56,Back,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457821,69,1,1,6,46,27o8mdqno6jslcjb709sxjwyy,1,28.3,75.6,2023-05-14T04:41:18.289Z,2023-05-14T04:41:21Z,4276291447,141,66.4,4276291451,213,4.1,4276291449,212,7.8,4276291443,56,Back,4276291445,140,23.8,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457845,70,1,1,6,49,27o8mdqno6jslcjb709sxjwyy,1,24.5,66.9,2023-05-14T04:41:21.105Z,2023-05-14T04:41:29Z,4276291633,141,92.6,4276291627,155,,4276291631,140,82.1,4276291639,1,,4276291635,212,63.0,4276291629,56,Left,4276291637,213,0.3,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457849,71,50,1,6,56,27o8mdqno6jslcjb709sxjwyy,1,95,78.9,2023-05-14T04:41:28.952Z,2023-05-14T04:41:30Z,4276291655,56,Left,4276291657,286,,4276291683,233,51,,,,,,,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548457853,51,7,1,6,56,ydlnn8jofdkseegh42az3fpt,0,5,21.1,2023-05-14T04:41:28.953Z,2023-05-18T14:04:44Z,4287779577,385,,4276291675,233,71,4276291663,56,Back,4276291665,285,,,,,,,,,,,,,,76l36yrzqri48jtz5idaxjyzt,Y. Maejima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
