id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521292351,245,1,1,25,49,3vfso415vj7uitnunviuzdyg3,1,58.5,96.5,2023-03-18T06:29:24.732Z,2023-03-18T06:29:27Z,4104016317,140,38.2,4104016313,56,Back,4104016321,212,23.0,4104016323,213,3.5,4104016319,141,83.8,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292387,246,1,1,25,52,3vfso415vj7uitnunviuzdyg3,1,38.1,81.2,2023-03-18T06:29:27.877Z,2023-03-18T06:29:31Z,4104016477,141,45.4,4104016479,212,24.6,4104016475,140,34.8,4104016481,213,4.6,4104016473,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292413,247,1,1,25,55,3vfso415vj7uitnunviuzdyg3,1,38.6,36.6,2023-03-18T06:29:31.012Z,2023-03-18T06:29:35Z,4104016591,140,59.0,4104016593,141,4.1,4104016589,56,Right,4104016597,213,5.5,4104016595,212,30.8,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292441,248,1,1,25,59,3vfso415vj7uitnunviuzdyg3,1,58.8,9.5,2023-03-18T06:29:34.884Z,2023-03-18T06:29:37Z,4104016751,212,8.1,4104016747,140,51.1,4104016749,141,10.9,4104016745,56,Right,4104016753,213,3.0,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292459,249,1,1,26,2,3vfso415vj7uitnunviuzdyg3,1,51.6,11.7,2023-03-18T06:29:37.588Z,2023-03-18T06:29:39Z,4104016829,141,35.7,4104016833,213,2.1,4104016831,212,18.7,4104016825,56,Back,4104016827,140,42.9,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292475,250,1,1,26,4,3vfso415vj7uitnunviuzdyg3,1,43.1,35.7,2023-03-18T06:29:39.716Z,2023-03-18T06:29:42Z,4104016945,212,20.4,4104016947,213,1.5,4104016941,140,44.9,4104016939,56,Back,4104016943,141,65.5,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292493,251,1,1,26,7,3vfso415vj7uitnunviuzdyg3,1,47.8,69.6,2023-03-18T06:29:42.500Z,2023-03-18T06:29:46Z,4104017063,56,Left,4104017079,213,1.1,4104017065,140,57.0,4104017075,212,21.7,4104017069,141,98.1,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292505,252,1,1,26,11,3vfso415vj7uitnunviuzdyg3,1,56.3,96.8,2023-03-18T06:29:46.852Z,2023-03-18T06:29:49Z,4104017157,56,Back,4104017163,141,69.0,4104017161,140,42.3,4104017167,212,23.9,4104017171,213,4.1,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292517,253,1,1,26,13,3vfso415vj7uitnunviuzdyg3,1,42.4,69,2023-03-18T06:29:49.332Z,2023-03-18T06:29:51Z,4104017245,213,5.5,4104017243,212,14.5,4104017237,56,Center,4104017239,140,52.1,4104017241,141,53.9,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292563,254,1,1,26,16,3vfso415vj7uitnunviuzdyg3,1,49.3,55.1,2023-03-18T06:29:51.588Z,2023-03-18T06:29:58Z,4104017483,140,40.1,4104017481,56,Back,4104017489,213,2.4,4104017487,212,12.7,4104017485,141,67.2,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292577,255,1,1,26,22,3vfso415vj7uitnunviuzdyg3,1,37.3,44.2,2023-03-18T06:29:58.180Z,2023-03-18T06:30:00Z,4104017559,212,12.0,4104017557,141,27.0,4104017555,140,34.8,4104017553,56,Back,4104017561,213,4.5,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292595,256,1,1,26,25,3vfso415vj7uitnunviuzdyg3,1,31.7,31.8,2023-03-18T06:30:00.452Z,2023-03-18T06:30:03Z,4104017661,56,Back,4104017663,140,13.6,4104017665,141,57.5,4104017669,213,2.4,4104017667,212,25.8,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292607,257,1,1,26,28,3vfso415vj7uitnunviuzdyg3,1,14.2,54.6,2023-03-18T06:30:03.684Z,2023-03-18T06:30:05Z,4104017741,213,5.0,4104017739,212,19.6,4104017733,56,Back,4104017735,140,19.5,4104017737,141,27.0,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292639,259,1,1,26,31,3vfso415vj7uitnunviuzdyg3,1,20.1,24,2023-03-18T06:30:06.516Z,2023-03-18T06:30:09Z,4104017915,212,12.9,4104017917,213,5.1,4104017911,140,24.2,4104017913,141,6.1,4104017909,56,Back,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292667,260,1,1,26,34,3vfso415vj7uitnunviuzdyg3,1,28.1,8.2,2023-03-18T06:30:09.540Z,2023-03-18T06:30:12Z,4104018045,212,16.1,4104018047,213,2.3,4104018039,56,Back,4104018043,141,26.4,4104018041,140,18.3,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292707,261,1,1,26,36,3vfso415vj7uitnunviuzdyg3,1,18.7,28.6,2023-03-18T06:30:12.212Z,2023-03-18T06:30:20Z,4104018241,141,74.1,4104018243,212,31.1,4104018237,56,Back,4104018239,140,21.5,4104018245,213,1.5,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292731,262,1,1,26,44,3vfso415vj7uitnunviuzdyg3,1,27,78.5,2023-03-18T06:30:19.973Z,2023-03-18T06:30:23Z,4104018361,56,Center,4104018377,213,5.8,4104018369,141,60.5,4104018373,212,27.7,4104018365,140,50.7,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292759,263,1,1,26,47,3vfso415vj7uitnunviuzdyg3,1,52.8,70.3,2023-03-18T06:30:23.300Z,2023-03-18T06:36:12Z,4104018521,212,11.2,4104018523,213,2.3,4104018515,56,Back,4104018517,140,45.4,4104018519,141,82.1,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292765,264,1,1,26,52,3vfso415vj7uitnunviuzdyg3,0,44.6,82,2023-03-18T06:30:28.244Z,2023-03-18T06:36:24Z,4104018531,155,,4104018533,196,,4104018539,141,20.0,4104018543,213,5.0,4104018541,212,43.7,4104018545,1,,4104018535,56,Right,4104018537,140,55.4,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292769,287,8,1,26,55,12tyw9yomy9n5cjd5po2ajx1q,1,40.9,87.7,2023-03-18T06:30:30.882Z,2023-03-18T06:30:31Z,4104018563,56,Back,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292793,265,1,1,26,57,3vfso415vj7uitnunviuzdyg3,1,61.2,4.6,2023-03-18T06:30:32.484Z,2023-03-18T06:30:34Z,4104018701,56,Right,4104018703,140,54.2,4104018709,213,2.3,4104018707,212,11.2,4104018705,141,17.1,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292807,266,1,1,26,59,3vfso415vj7uitnunviuzdyg3,1,55.4,18.8,2023-03-18T06:30:34.453Z,2023-03-18T06:30:36Z,4104018795,213,0.5,4104018791,141,30.7,4104018793,212,16.3,4104018787,56,Center,4104018789,140,68.9,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292817,267,1,1,27,0,3vfso415vj7uitnunviuzdyg3,0,67.7,28,2023-03-18T06:30:36.420Z,2023-03-18T06:30:37Z,4104018845,56,Right,4104018847,140,81.0,4104018851,212,15.3,4104018849,141,18.8,4104018853,213,5.9,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292837,288,49,1,27,3,12tyw9yomy9n5cjd5po2ajx1q,1,9.1,81.5,2023-03-18T06:30:38.482Z,2023-03-18T06:30:38Z,,,,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292859,289,1,1,27,5,12tyw9yomy9n5cjd5po2ajx1q,0,4.5,81.1,2023-03-18T06:30:40.530Z,2023-03-18T06:30:41Z,4104019053,157,,4104019061,212,13.8,4104019063,213,0.5,4104019065,1,,4104019057,140,16.0,4104019059,141,90.8,4104019055,56,Back,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292855,268,49,1,27,5,3vfso415vj7uitnunviuzdyg3,1,83.7,7.7,2023-03-18T06:30:41.254Z,2023-03-18T06:30:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292871,269,1,1,27,6,3vfso415vj7uitnunviuzdyg3,1,86.9,11.9,2023-03-18T06:30:42.260Z,2023-03-18T06:30:43Z,4104019143,141,18.2,4104019139,56,Right,4104019141,140,76.4,4104019147,213,2.8,4104019145,212,11.8,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292887,270,1,1,27,8,3vfso415vj7uitnunviuzdyg3,1,76.4,18.2,2023-03-18T06:30:43.700Z,2023-03-18T06:30:45Z,4104019253,213,5.4,4104019245,56,Right,4104019247,140,84.1,4104019251,212,12.4,4104019249,141,4.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292919,271,1,1,27,10,3vfso415vj7uitnunviuzdyg3,1,88.5,7.1,2023-03-18T06:30:45.509Z,2023-03-18T06:30:49Z,4104019417,56,Right,4104019425,141,18.6,4104019431,213,1.8,4104019421,140,86.7,4104019429,212,8.0,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292933,272,1,1,27,14,3vfso415vj7uitnunviuzdyg3,1,78.1,34.5,2023-03-18T06:30:49.684Z,2023-03-18T06:30:52Z,4104019515,213,1.9,4104019509,140,73.7,4104019507,56,Center,4104019511,141,52.5,4104019513,212,13.1,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292947,273,1,1,27,16,3vfso415vj7uitnunviuzdyg3,0,73.4,61.8,2023-03-18T06:30:52.261Z,2023-03-18T06:31:01Z,4104019597,213,0.7,4104019595,212,7.1,4104019593,141,68.2,4104019589,56,Center,4104019591,140,78.7,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292951,290,61,1,27,20,12tyw9yomy9n5cjd5po2ajx1q,1,21.8,22.7,2023-03-18T06:30:55.874Z,2023-03-18T06:30:56Z,4104019607,56,Back,,,,,,,,,,,,,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292967,274,5,1,27,23,3vfso415vj7uitnunviuzdyg3,1,92.1,102,2023-03-18T06:30:58.580Z,2023-03-18T06:31:00Z,4104019767,233,291,4104019681,56,Left,4104019683,347,,,,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292977,291,5,1,27,23,12tyw9yomy9n5cjd5po2ajx1q,0,7.9,-2,2023-03-18T06:30:58.580Z,2023-03-18T07:04:42Z,4104019733,56,Back,4104019735,347,,4104019779,233,274,,,,,,,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293027,275,1,1,27,30,3vfso415vj7uitnunviuzdyg3,1,90.9,100,2023-03-18T06:31:06.404Z,2023-03-18T06:31:09Z,4104020083,212,25.0,4104020081,141,93.3,4104020075,107,,4104020077,56,Left,4104020079,140,67.8,4104020085,213,3.4,4104020087,1,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293041,278,1,1,27,34,3vfso415vj7uitnunviuzdyg3,1,67.2,92.7,2023-03-18T06:31:10.276Z,2023-03-18T06:37:35Z,4104020165,56,Center,4104020167,140,74.5,4104020173,213,5.2,4104020171,212,15.3,4104034445,155,,4104020169,141,73.2,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293051,279,1,1,27,36,3vfso415vj7uitnunviuzdyg3,1,74,71.5,2023-03-18T06:31:12.004Z,2023-03-18T06:38:01Z,4104020263,141,62.6,4104020261,140,78.8,4104020259,56,Center,4104020267,213,5.4,4104020265,212,7.9,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293055,280,1,1,27,38,3vfso415vj7uitnunviuzdyg3,0,75.6,63.3,2023-03-18T06:31:13.493Z,2023-03-18T06:38:14Z,4104020295,213,6.0,4104020287,56,Center,4104020395,233,292,4104020393,236,,4104020289,140,78.5,4104020399,286,,4104020293,212,3.2,4104020291,141,61.8,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293067,292,74,1,27,38,12tyw9yomy9n5cjd5po2ajx1q,1,20.7,34.9,2023-03-18T06:31:13.494Z,2023-03-18T06:38:11Z,4104020447,233,280,4104020343,56,Back,4104020345,285,,,,,,,,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296295,352,1,1,27,39,3vfso415vj7uitnunviuzdyg3,0,62,85.1,2023-03-18T06:31:14.968Z,2023-03-18T06:40:38Z,4104041485,233,366,4104041111,236,,4104040875,141,83.3,4104040877,212,3.5,4104041113,286,,4104040871,56,Left,4104040873,140,65.1,4104040879,213,5.9,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296297,366,74,1,27,39,12tyw9yomy9n5cjd5po2ajx1q,1,38.9,18.8,2023-03-18T06:31:14.969Z,2023-03-18T07:04:46Z,4104041457,56,Back,4104041459,285,,4104041493,233,352,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521302185,451,45,1,27,40,12tyw9yomy9n5cjd5po2ajx1q,0,27,28.1,2023-03-18T06:31:15.443Z,2023-03-18T07:01:00Z,4104072229,56,Back,4104072231,285,,4104072405,233,473,,,,,,,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521302219,473,3,1,27,40,3vfso415vj7uitnunviuzdyg3,1,73,71.9,2023-03-18T06:31:15.443Z,2023-03-18T07:01:00Z,4104072401,233,451,4104072397,56,Center,4104072399,286,,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293103,281,1,1,27,42,3vfso415vj7uitnunviuzdyg3,0,84.2,75.7,2023-03-18T06:31:17.445Z,2023-03-18T06:41:34Z,4104020633,212,20.4,4104020631,141,46.9,4104020629,140,89.5,4104020625,155,,4104020635,213,5.0,4104020627,56,Center,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293117,293,44,1,27,43,12tyw9yomy9n5cjd5po2ajx1q,1,9,49.2,2023-03-18T06:31:19.230Z,2023-03-18T06:41:34Z,4104043721,233,357,4104020711,56,Back,4104020713,285,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521296745,357,44,1,27,43,3vfso415vj7uitnunviuzdyg3,0,91,50.8,2023-03-18T06:31:19.231Z,2023-03-18T06:41:37Z,4104043709,56,Center,4104043743,233,293,4104043711,286,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293239,295,61,1,27,44,12tyw9yomy9n5cjd5po2ajx1q,1,8.3,51.2,2023-03-18T06:31:19.492Z,2023-03-18T07:04:44Z,4104021435,56,Back,,,,,,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293107,282,43,1,27,46,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-18T06:31:22.196Z,2023-03-18T06:31:43Z,4104021415,144,39,4104020669,252,0,4104020661,17,0,4104020663,56,Center,4104020659,22,0,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293119,283,6,1,27,49,3vfso415vj7uitnunviuzdyg3,1,96.2,48.2,2023-03-18T06:31:24.532Z,2023-03-18T06:41:38Z,4104021989,233,294,4104020723,56,Center,4104021621,73,,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293223,294,6,1,27,49,12tyw9yomy9n5cjd5po2ajx1q,0,3.8,51.8,2023-03-18T06:31:24.532Z,2023-03-18T07:01:14Z,4104021367,56,Back,4104021369,73,,4104021993,233,283,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293377,284,1,1,28,25,3vfso415vj7uitnunviuzdyg3,1,99.4,99.3,2023-03-18T06:32:00.757Z,2023-03-18T06:42:19Z,4104022229,223,,4104022241,1,,4104022233,140,95.7,4104022235,141,27.9,4104022237,212,48.7,4104022239,213,4.6,4104022231,56,Center,4104022223,2,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,4104022227,155,,4104022225,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293387,285,1,1,28,30,3vfso415vj7uitnunviuzdyg3,1,97.1,26.8,2023-03-18T06:32:05.957Z,2023-03-18T06:42:31Z,4104022279,141,26.8,4104022277,140,91.8,4104022275,56,Center,4104022283,213,3.1,4104022281,212,5.6,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293389,286,1,1,28,31,3vfso415vj7uitnunviuzdyg3,0,91.8,27,2023-03-18T06:32:07.380Z,2023-03-18T06:42:37Z,4104022309,212,20.4,4104022303,56,Center,4104022311,213,1.3,4104022295,2,,4104022305,140,96.7,4104022307,141,56.0,4104022299,155,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293401,296,12,1,28,33,12tyw9yomy9n5cjd5po2ajx1q,1,5.6,44.3,2023-03-18T06:32:08.658Z,2023-03-18T06:32:09Z,4104022383,56,Back,4104022397,15,,4104022391,213,5.5,4104022389,212,9.1,4104022387,141,34.5,4104022385,140,11.5,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293413,297,12,1,28,35,12tyw9yomy9n5cjd5po2ajx1q,1,11.5,32.8,2023-03-18T06:32:10.786Z,2023-03-18T06:42:58Z,4104047311,15,,4104022463,140,22.5,4104022461,56,Back,4104022465,141,36.3,4104022469,213,0.2,4104022467,212,11.8,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293415,287,1,1,28,36,3vfso415vj7uitnunviuzdyg3,1,78,77.9,2023-03-18T06:32:12.068Z,2023-03-18T06:43:02Z,4104022475,140,77.4,4104022479,212,7.1,4104022477,141,67.5,4104022473,56,Center,4104022481,213,4.6,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293423,288,1,1,28,37,3vfso415vj7uitnunviuzdyg3,0,77.5,65.4,2023-03-18T06:32:13.333Z,2023-03-18T06:43:07Z,4104022531,141,33.7,4104022533,212,25.1,4104022529,140,89.7,4104022527,56,Center,4104022535,213,5.2,4104022525,155,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293425,298,8,1,28,40,12tyw9yomy9n5cjd5po2ajx1q,1,7.1,62.9,2023-03-18T06:32:15.619Z,2023-03-18T06:32:15Z,4104022549,56,Back,,,,,,,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293435,289,15,1,28,41,3vfso415vj7uitnunviuzdyg3,1,81.9,36.6,2023-03-18T06:32:17.279Z,2023-03-18T06:43:31Z,4104048467,146,86.3,4104048465,458,,4104048471,230,97.5,4104048453,25,,4104023207,82,,4104022611,18,,4104023203,20,,4104048455,78,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,4104048457,102,48.7,4104048463,328,,4104023487,233,300,4104048459,103,19,4104022613,56,Center,4104048473,231,4104048469,147,4104048461,215,,39.5,,46.0,,,,,,
2521293515,300,10,1,28,41,12tyw9yomy9n5cjd5po2ajx1q,1,15.4,63.1,2023-03-18T06:32:17.379Z,2023-03-18T07:03:05Z,4104023509,233,289,4104023199,56,Back,4104023197,94,,,,,,,,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293475,291,6,1,28,42,3vfso415vj7uitnunviuzdyg3,1,100,58.4,2023-03-18T06:32:17.708Z,2023-03-18T06:49:48Z,4104022961,73,,4104061345,233,299,4104022959,56,Center,,,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293433,299,6,1,28,42,12tyw9yomy9n5cjd5po2ajx1q,0,0,41.6,2023-03-18T06:32:17.708Z,2023-03-18T07:01:15Z,4104022599,56,Back,4104023373,73,,4104061361,233,291,,,,,,,,,,,,,,,,9sqv61rxp1papk4e2aab9noix,Y. Hoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293437,290,43,1,28,43,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-18T06:32:19.124Z,2023-03-18T06:32:25Z,4104022623,346,0,4104022859,144,5,4104022651,233,299,4104022621,56,Center,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293663,292,1,1,29,19,3vfso415vj7uitnunviuzdyg3,1,99.5,99.5,2023-03-18T06:32:55.014Z,2023-03-18T06:44:49Z,4104051055,210,15,4104051057,154,,4104024083,1,,4104024065,2,,4104024079,212,37.1,4104024067,6,,4104024071,223,,4104024077,141,45.1,3ihaypy0xs7cpw7ij61qislat,K. Iwao,4104024069,155,,4104024075,140,1,4104024081,213,4.6,4104024073,56,Center,,,,,,,,,,97.0,,,,,,,,,
2521293673,293,44,1,29,23,3vfso415vj7uitnunviuzdyg3,1,93.8,44.8,2023-03-18T06:32:59.169Z,2023-03-18T06:44:29Z,4104024133,56,Center,4104024187,233,301,4104024135,286,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293661,301,44,1,29,23,12tyw9yomy9n5cjd5po2ajx1q,0,6.2,55.2,2023-03-18T06:32:59.170Z,2023-03-18T06:35:42Z,4104024059,56,Back,4104024193,233,293,4104024061,285,,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521293681,294,15,1,29,24,3vfso415vj7uitnunviuzdyg3,1,97,45.1,2023-03-18T06:33:00.069Z,2023-03-18T06:44:50Z,4104051075,80,,4104051091,82,,4104051089,100,,4104051209,233,303,4104051087,103,19,4104050447,328,,4104051095,147,45.5,4104050443,15,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,4104051077,29,,4104051099,231,,4104051081,55,292,4104024177,16,,4104050441,25,,4104051079,154,4104051085,102,4104051097,230,48.9,46.1,100,,4104024179,56,Center,4104051093,146,98.1
2521293851,303,10,1,29,24,12tyw9yomy9n5cjd5po2ajx1q,1,8.6,56.4,2023-03-18T06:33:00.169Z,2023-03-18T08:00:37Z,4104051219,233,294,4104028177,94,,4104025143,56,Back,,,,,,,,,,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
