id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2522251603,26,1,1,2,32,4dhojk80ifrs6ax05725bala2,1,7.5,47.3,2023-03-19T10:01:29.576Z,2023-03-19T10:01:32Z,4109085921,212,17.1,4109085917,140,9.6,4109085919,141,72.3,4109085923,213,1.4,4109085915,56,Back,,,,,,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251609,27,1,1,2,35,4dhojk80ifrs6ax05725bala2,1,13.2,79.6,2023-03-19T10:01:32.087Z,2023-03-19T10:01:33Z,4109085945,212,4.8,4109085947,213,1.4,4109085941,140,13.9,4109085939,56,Back,4109085943,141,86.6,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251625,29,1,1,2,38,4dhojk80ifrs6ax05725bala2,0,15.9,94.5,2023-03-19T10:01:34.726Z,2023-03-19T10:01:36Z,4109086047,213,6.2,4109086045,212,44.5,4109086037,155,,4109086049,1,,4109086041,140,58.3,4109086043,141,92.1,4109086039,56,Left,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251639,33,12,1,2,40,92h5si20tnxjtg4hj8cs97bpw,1,38.3,7.3,2023-03-19T10:01:37.057Z,2023-03-19T10:13:52Z,4109086123,140,46.9,4109106067,15,,4109086121,56,Back,4109086129,213,5.8,4109106069,167,,4109086127,212,10.4,4109086125,141,0.0,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251643,30,5,1,2,42,4dhojk80ifrs6ax05725bala2,1,54.3,101.5,2023-03-19T10:01:38.779Z,2023-03-19T10:18:36Z,4109086143,56,Left,4109086145,347,,4109086161,233,34,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251641,34,5,1,2,42,92h5si20tnxjtg4hj8cs97bpw,0,45.7,-1.5,2023-03-19T10:01:38.779Z,2023-03-19T10:01:40Z,4109086133,56,Back,4109086171,233,30,4109086135,347,,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251719,31,1,1,2,48,4dhojk80ifrs6ax05725bala2,1,52.1,100,2023-03-19T10:01:45.287Z,2023-03-19T10:14:39Z,4109086459,213,3.4,4109086453,140,29.3,4109086449,107,,4109086451,56,Back,4109086457,212,24.6,4109086455,141,92.5,4109086461,1,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251733,32,1,1,2,51,4dhojk80ifrs6ax05725bala2,1,34.6,90.2,2023-03-19T10:01:48.391Z,2023-03-19T10:01:51Z,4109086533,212,21.9,4109086531,141,58.2,4109086529,140,32.2,4109086535,213,4.6,4109086527,56,Back,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251777,33,1,1,2,54,4dhojk80ifrs6ax05725bala2,1,32.5,45.5,2023-03-19T10:01:50.967Z,2023-03-19T10:01:56Z,4109086701,140,38.8,4109086703,141,12.0,4109086705,212,23.7,4109086707,213,5.0,4109086697,56,Back,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251781,34,4,1,2,59,4dhojk80ifrs6ax05725bala2,1,39.2,5.9,2023-03-19T10:01:56.055Z,2023-03-19T10:16:13Z,4109087183,13,,4109086739,56,Back,4109109995,286,,4109110021,233,36,4109087185,152,,4109087187,265,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251901,36,4,1,2,59,92h5si20tnxjtg4hj8cs97bpw,0,60.8,94.1,2023-03-19T10:01:56.056Z,2023-03-19T10:16:14Z,4109087225,152,,4109087227,265,,4109087219,13,,4109087223,56,Left,4109110025,233,34,4109087229,285,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251795,35,43,1,3,1,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T10:01:57.777Z,2023-03-19T10:16:08Z,4109086777,56,Left,4109109877,144,8,,,,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251823,35,43,1,3,2,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-19T10:01:59.319Z,2023-03-19T10:16:10Z,4109086883,140,60.9,4109086881,56,Right,4109086891,213,0.2,4109086889,212,11.6,4109109941,144,1,4109086879,3,0,4109086887,141,7.4,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251909,36,1,1,3,13,4dhojk80ifrs6ax05725bala2,1,41.2,9.9,2023-03-19T10:02:10.295Z,2023-03-19T10:16:22Z,4109087259,141,13.9,4109110069,152,,4109087263,213,2.9,4109087261,212,12.5,4109087255,56,Back,4109087257,140,29.6,4109110067,5,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251925,37,1,1,3,14,4dhojk80ifrs6ax05725bala2,1,33.4,13.7,2023-03-19T10:02:10.919Z,2023-03-19T10:02:12Z,4109087309,212,21.0,4109087307,141,44.6,4109087305,140,33.7,4109087303,56,Back,4109087311,213,1.6,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251931,38,1,1,3,15,4dhojk80ifrs6ax05725bala2,1,33,55.1,2023-03-19T10:02:12.247Z,2023-03-19T10:02:13Z,4109087347,213,1.5,4109087345,212,22.9,4109087339,56,Back,4109087343,141,88.7,4109087341,140,33.9,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251951,39,1,1,3,16,4dhojk80ifrs6ax05725bala2,1,34.4,88.9,2023-03-19T10:02:13.607Z,2023-03-19T10:02:16Z,4109087431,213,0.3,4109087423,56,Back,4109087427,141,94.8,4109087429,212,13.0,4109087425,140,46.2,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522251973,40,1,1,3,20,4dhojk80ifrs6ax05725bala2,0,41.6,89.3,2023-03-19T10:02:16.871Z,2023-03-19T10:02:20Z,4109087535,140,85.0,4109087537,141,31.9,4109087541,213,5.6,4109087543,1,,4109087539,212,60.0,4109087533,56,Center,4109087531,155,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252005,38,1,1,3,24,92h5si20tnxjtg4hj8cs97bpw,1,14.9,73.9,2023-03-19T10:02:21.265Z,2023-03-19T10:02:24Z,4109087667,3,,4109087671,140,7.6,4109087673,141,63.0,4109087675,212,10.7,4109087669,56,Back,4109087677,213,3.9,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252009,39,52,1,3,27,92h5si20tnxjtg4hj8cs97bpw,1,7.5,63,2023-03-19T10:02:24.593Z,2023-03-19T10:02:40Z,,,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252155,40,80,1,3,47,92h5si20tnxjtg4hj8cs97bpw,0,13.2,58.7,2023-03-19T10:02:44.096Z,2023-03-19T10:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252211,41,1,1,3,50,92h5si20tnxjtg4hj8cs97bpw,1,14.6,49.4,2023-03-19T10:02:46.673Z,2023-03-19T10:02:50Z,4109088465,56,Left,4109088467,140,64.8,4109088471,212,58.3,4109088473,213,0.4,4109088475,1,,4109088469,141,86.2,4109088463,155,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252213,42,44,1,3,53,92h5si20tnxjtg4hj8cs97bpw,1,68,86.7,2023-03-19T10:02:49.878Z,2023-03-19T10:02:51Z,4109088499,233,41,4109088483,56,Left,4109088485,286,,,,,,,,,,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252207,41,44,1,3,53,4dhojk80ifrs6ax05725bala2,0,32,13.3,2023-03-19T10:02:49.879Z,2023-03-19T10:02:52Z,4109088457,285,,4109088505,233,42,4109088453,56,Back,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252223,43,1,1,3,54,92h5si20tnxjtg4hj8cs97bpw,0,72.2,88.4,2023-03-19T10:02:50.705Z,2023-03-19T10:17:34Z,4109088545,213,0.0,4109112075,168,,4109088535,3,,4109088537,56,Left,4109088541,141,89.0,4109088543,212,9.6,4109088539,140,81.3,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252225,42,49,1,3,55,4dhojk80ifrs6ax05725bala2,1,13.5,9.7,2023-03-19T10:02:52.487Z,2023-03-19T10:02:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252243,43,1,1,3,56,4dhojk80ifrs6ax05725bala2,1,13.4,10.1,2023-03-19T10:02:52.871Z,2023-03-19T10:02:54Z,4109088615,213,2.1,4109088609,140,3.2,4109088607,56,Back,4109088611,141,40.1,4109088613,212,23.0,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252259,44,1,1,3,58,4dhojk80ifrs6ax05725bala2,0,3.9,31.9,2023-03-19T10:02:54.808Z,2023-03-19T10:02:58Z,4109088697,212,54.5,4109088695,141,9.7,4109088701,1,,4109088699,213,6.0,4109088693,140,53.8,4109088689,157,,4109088691,56,Right,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252271,44,1,1,4,1,92h5si20tnxjtg4hj8cs97bpw,0,45.2,85.5,2023-03-19T10:02:58.081Z,2023-03-19T10:18:45Z,4109088747,3,,4109088751,140,55.1,4109088749,56,Left,4109088753,141,83.7,4109088757,213,6.2,4109088755,212,10.5,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252273,45,43,1,4,3,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T10:03:00.129Z,2023-03-19T10:18:08Z,4109088771,213,2.9,4109113035,144,1,4109088765,140,45.0,4109088767,141,84.8,4109088763,56,Back,4109088769,212,11.4,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252285,45,1,1,4,4,4dhojk80ifrs6ax05725bala2,1,41,28.9,2023-03-19T10:03:00.983Z,2023-03-19T10:18:47Z,4109088815,56,Center,4109088823,213,6.1,4109088817,140,55.1,4109088819,141,24.2,4109088821,212,15.1,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252289,46,49,1,4,5,4dhojk80ifrs6ax05725bala2,1,56.2,26.7,2023-03-19T10:03:02.455Z,2023-03-19T10:19:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252293,47,1,1,4,5,4dhojk80ifrs6ax05725bala2,1,56.2,26.7,2023-03-19T10:03:02.615Z,2023-03-19T10:03:04Z,4109088859,140,61.8,4109088857,56,Center,4109088865,213,0.7,4109088863,212,7.7,4109088861,141,34.0,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252317,48,1,1,4,7,4dhojk80ifrs6ax05725bala2,1,63.4,35.8,2023-03-19T10:03:03.975Z,2023-03-19T10:03:07Z,4109088937,141,49.4,4109088935,140,65.9,4109088933,56,Center,4109088941,213,1.3,4109088939,212,9.6,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252323,49,1,1,4,10,4dhojk80ifrs6ax05725bala2,1,68.1,62.7,2023-03-19T10:03:07.575Z,2023-03-19T10:19:40Z,4109088973,213,1.0,4109088971,212,14.6,4109088965,56,Left,4109088967,140,75.1,4109088969,141,81.2,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252343,50,1,1,4,14,4dhojk80ifrs6ax05725bala2,0,94.7,81.4,2023-03-19T10:03:11.399Z,2023-03-19T11:43:16Z,4109296249,236,,4109089073,212,2.6,4109089069,140,95.0,4109089075,213,4.8,4109089099,233,46,4109089065,155,,4109089067,56,Center,4109296251,286,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,4109089071,141,77.6,4109089063,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252349,46,12,1,4,14,92h5si20tnxjtg4hj8cs97bpw,1,9.6,22.1,2023-03-19T10:03:11.499Z,2023-03-19T11:43:17Z,4109089095,56,Back,4109296213,185,,4109296261,233,50,,,,,,,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252361,47,49,1,4,17,92h5si20tnxjtg4hj8cs97bpw,1,7.8,30.1,2023-03-19T10:03:14.193Z,2023-03-19T10:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252365,48,1,1,4,18,92h5si20tnxjtg4hj8cs97bpw,0,7.8,30.1,2023-03-19T10:03:14.769Z,2023-03-19T10:03:15Z,4109089177,213,5.7,4109089175,212,18.9,4109089169,56,Back,4109089171,140,22.7,4109089173,141,14.4,4109089179,1,,4109089167,157,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252373,51,49,1,4,20,4dhojk80ifrs6ax05725bala2,1,77.3,86.2,2023-03-19T10:03:16.999Z,2023-03-19T10:03:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252395,52,1,1,4,22,4dhojk80ifrs6ax05725bala2,1,71.7,84.8,2023-03-19T10:03:18.888Z,2023-03-19T10:03:21Z,4109089279,140,73.0,4109089285,212,7.1,4109089287,213,1.4,4109089277,56,Left,4109089281,141,95.0,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252405,53,1,1,4,24,4dhojk80ifrs6ax05725bala2,0,76.4,93.8,2023-03-19T10:03:21Z,2023-03-19T10:03:23Z,4109089337,2,,4109089345,141,43.9,4109089347,212,35.6,4109089339,155,,4109089343,140,86.6,4109089341,56,Center,4109089353,1,,4109089351,213,5.0,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252419,50,12,1,4,27,92h5si20tnxjtg4hj8cs97bpw,1,12.6,48.7,2023-03-19T10:03:24.001Z,2023-03-19T10:20:57Z,4109089405,140,31.1,4109089407,141,58.2,4109089409,212,20.5,4109089411,213,0.3,4109089425,15,,4109089403,56,Back,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252433,54,1,1,4,30,4dhojk80ifrs6ax05725bala2,0,71.1,28.3,2023-03-19T10:03:27.608Z,2023-03-19T10:22:53Z,4109089477,140,77.0,4109089475,56,Center,4109089483,213,1.3,4109089481,212,22.6,4109089479,141,60.3,4109089485,1,,4109089473,157,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252445,51,61,1,4,33,92h5si20tnxjtg4hj8cs97bpw,1,32.2,41.8,2023-03-19T10:03:30.593Z,2023-03-19T10:03:30Z,4109089577,56,Back,,,,,,,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252463,52,1,1,4,35,92h5si20tnxjtg4hj8cs97bpw,0,39.2,40.9,2023-03-19T10:03:32.513Z,2023-03-19T10:03:33Z,4109089661,141,20.6,4109089663,212,15.9,4109089665,213,4.2,4109089659,140,31.7,4109089657,56,Back,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252487,55,43,1,4,41,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-19T10:03:38.359Z,2023-03-19T10:23:46Z,4109122363,144,49,,,,,,,,,,,,,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252493,56,1,1,4,42,4dhojk80ifrs6ax05725bala2,1,75.5,94.4,2023-03-19T10:03:39.208Z,2023-03-19T10:03:40Z,4109089779,56,Back,4109089787,213,3.2,4109089785,212,29.3,4109089783,141,90.8,4109089781,140,47.7,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252499,57,1,1,4,43,4dhojk80ifrs6ax05725bala2,1,47.7,90.8,2023-03-19T10:03:40.215Z,2023-03-19T10:03:41Z,4109089805,212,31.6,4109089807,213,4.6,4109089799,56,Back,4109089803,141,44.6,4109089801,140,44.5,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252507,58,1,1,4,44,4dhojk80ifrs6ax05725bala2,1,44.5,44.6,2023-03-19T10:03:40.983Z,2023-03-19T10:03:42Z,4109089831,213,5.8,4109089823,56,Back,4109089825,140,49.1,4109089827,141,41.3,4109089829,212,5.3,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252511,59,1,1,4,45,4dhojk80ifrs6ax05725bala2,1,49.1,41.3,2023-03-19T10:03:42.183Z,2023-03-19T10:03:42Z,4109089845,140,43.9,4109089849,212,5.6,4109089851,213,2.9,4109089847,141,43.1,4109089843,56,Back,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252517,60,1,1,4,46,4dhojk80ifrs6ax05725bala2,1,43.9,43.1,2023-03-19T10:03:42.807Z,2023-03-19T10:03:44Z,4109089887,213,1.5,4109089885,212,8.2,4109089879,56,Back,4109089881,140,44.1,4109089883,141,55.1,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252533,61,1,1,4,47,4dhojk80ifrs6ax05725bala2,1,37.1,59.6,2023-03-19T10:03:44.615Z,2023-03-19T10:03:48Z,4109089945,56,Back,4109089947,140,34.8,4109089951,212,10.8,4109089949,141,75.1,4109089953,213,1.8,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252557,62,1,1,4,52,4dhojk80ifrs6ax05725bala2,1,41.8,79.3,2023-03-19T10:03:48.871Z,2023-03-19T10:03:54Z,4109090091,212,12.2,4109090085,56,Center,4109090093,213,5.5,4109090089,141,67.2,4109090087,140,50.4,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252561,63,1,1,4,58,4dhojk80ifrs6ax05725bala2,1,56.7,78.8,2023-03-19T10:03:54.807Z,2023-03-19T10:03:55Z,4109090123,212,10.8,4109090117,56,Left,4109090119,140,60.5,4109090121,141,93.6,4109090125,213,1.2,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252581,65,1,1,5,0,4dhojk80ifrs6ax05725bala2,1,60.2,95.4,2023-03-19T10:03:57.431Z,2023-03-19T10:03:59Z,4109090199,140,56.2,4109090203,212,6.4,4109090201,141,88.3,4109090197,56,Left,4109090205,213,4.0,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252585,66,1,1,5,1,4dhojk80ifrs6ax05725bala2,1,54.6,88,2023-03-19T10:03:58.464Z,2023-03-19T10:25:06Z,4109124507,213,1.0,4109124505,212,3.5,4109124503,141,92.5,4109090219,56,Left,4109124501,140,56.3,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252579,53,43,1,5,1,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T10:03:58.465Z,2023-03-19T10:25:00Z,4109090191,285,0,4109090189,56,Back,4109090231,233,66,4109124363,144,7,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252597,67,1,1,5,4,4dhojk80ifrs6ax05725bala2,1,53,94.2,2023-03-19T10:04:01.464Z,2023-03-19T10:25:12Z,4109090271,141,75.3,4109090273,212,23.3,4109090275,213,3.7,4109090267,56,Back,4109090269,140,34.5,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252609,68,1,1,5,6,4dhojk80ifrs6ax05725bala2,1,36.1,75,2023-03-19T10:04:03.287Z,2023-03-19T10:04:04Z,4109090331,141,58.4,4109090333,212,13.6,4109090329,140,43.3,4109090335,213,5.3,4109090327,56,Back,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252619,69,1,1,5,7,4dhojk80ifrs6ax05725bala2,1,43.3,58.4,2023-03-19T10:04:04.248Z,2023-03-19T10:04:06Z,4109090401,141,33.3,4109090403,212,18.6,4109090399,140,36.2,4109090397,56,Back,4109090405,213,4.3,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252659,70,1,1,5,9,4dhojk80ifrs6ax05725bala2,1,35.3,30.9,2023-03-19T10:04:06.103Z,2023-03-19T10:04:12Z,4109090575,140,8.3,4109090577,141,47.2,4109090579,212,30.4,4109090581,213,2.8,4109090573,56,Back,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252693,71,1,1,5,15,4dhojk80ifrs6ax05725bala2,1,8.1,53.1,2023-03-19T10:04:12.008Z,2023-03-19T10:04:16Z,4109090705,140,40.4,4109090707,141,89.9,4109090713,1,,4109090703,56,Back,4109090711,213,0.6,4109090701,155,,4109090709,212,42.1,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252695,72,1,1,5,19,4dhojk80ifrs6ax05725bala2,1,39.6,90.2,2023-03-19T10:04:16.471Z,2023-03-19T10:26:14Z,4109090729,212,3.5,4109090727,141,88.4,4109090725,140,36.5,4109090723,56,Back,4109090731,213,3.5,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252705,54,43,1,5,21,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-03-19T10:04:18.049Z,2023-03-19T10:26:11Z,4109090783,56,Right,4109126351,144,61,,,,,,,,,,,,,,,,,,,29bsxzz5d3tzi1we2uznh6jo4,Kim Dae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252711,73,1,1,5,22,4dhojk80ifrs6ax05725bala2,0,33.3,88,2023-03-19T10:04:18.745Z,2023-03-19T10:26:35Z,4109090817,213,6.0,4109090809,56,Back,4109090815,212,7.1,4109090813,141,85.5,4109090811,140,39.9,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252713,55,61,1,5,23,92h5si20tnxjtg4hj8cs97bpw,1,58.1,16.5,2023-03-19T10:04:20.209Z,2023-03-19T10:04:20Z,4109090829,56,Right,,,,,,,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522252719,56,5,1,5,24,92h5si20tnxjtg4hj8cs97bpw,0,62.2,-0.8,2023-03-19T10:04:21.185Z,2023-03-19T10:04:23Z,4109090861,347,,4109090859,56,Right,4109090921,233,74,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
