id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,assist
2550328033,105,1,1,11,6,cz26xwowfjp8ei14n9z2ac135,0,31.1,26.1,2023-05-17T19:28:44.120Z,2023-05-17T19:28:44Z,4286113091,213,6.1,4286113081,3,,4286113087,141,23.7,4286113085,140,41.0,4286113083,56,Back,4286113089,212,10.5,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550598737,1067,1,1,11,6,spi3g782q7m4evjxn1sv6cfa,0,56.6,72.8,2023-05-17T19:28:44.123Z,2023-05-18T11:49:25Z,4287554935,213,0.2,4287554933,212,8.5,4287554929,140,64.5,4287554927,56,Center,4287554931,141,75.4,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328043,106,49,1,11,7,cz26xwowfjp8ei14n9z2ac135,1,36.9,22.7,2023-05-17T19:28:45.824Z,2023-05-17T19:28:45Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328045,107,1,1,11,8,cz26xwowfjp8ei14n9z2ac135,1,36.3,21.3,2023-05-17T19:28:46.024Z,2023-05-17T19:29:21Z,4286113143,56,Back,4286113147,141,31.6,4286113145,140,41.9,4286113151,213,0.9,4286113149,212,9.1,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328057,108,1,1,11,8,cz26xwowfjp8ei14n9z2ac135,1,41.7,31.3,2023-05-17T19:28:46.792Z,2023-05-17T19:29:18Z,4286113235,213,3.2,4286113227,56,Back,4286113231,141,30.6,4286113233,212,12.7,4286113229,140,29.6,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328077,109,1,1,11,12,cz26xwowfjp8ei14n9z2ac135,1,29.8,25.8,2023-05-17T19:28:49.992Z,2023-05-17T19:28:52Z,4286113343,141,7.3,4286113347,213,4.4,4286113345,212,13.1,4286113341,140,26.4,4286113339,56,Back,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328107,110,1,1,11,14,cz26xwowfjp8ei14n9z2ac135,0,26.2,7.3,2023-05-17T19:28:52.784Z,2023-05-17T19:28:57Z,4286113565,1,,4286113561,213,0.1,4286113551,155,,4286113553,56,Right,4286113557,141,18.6,4286113555,140,83.1,4286113559,212,60.2,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328103,146,49,1,11,19,spi3g782q7m4evjxn1sv6cfa,1,19.6,79.9,2023-05-17T19:28:57.389Z,2023-05-17T19:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328129,147,1,1,11,22,spi3g782q7m4evjxn1sv6cfa,1,19,69.3,2023-05-17T19:29:00.620Z,2023-05-17T19:29:02Z,4286113717,140,29.7,4286113723,213,5.6,4286113715,56,Back,4286113719,141,55.7,4286113721,212,14.6,,,,,,,,,,6xrzl8rljlz8zmlaj69qqktlh,Z. Mušović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328173,148,1,1,11,25,spi3g782q7m4evjxn1sv6cfa,1,30.4,49.1,2023-05-17T19:29:03.708Z,2023-05-17T19:29:08Z,4286113923,212,23.9,4286113917,56,Back,4286113919,140,36.7,4286113925,213,5.0,4286113921,141,15.3,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328195,149,1,1,11,30,spi3g782q7m4evjxn1sv6cfa,1,45.6,12.2,2023-05-17T19:29:08.381Z,2023-05-17T19:29:11Z,4286114059,213,6.0,4286114057,212,15.3,4286114055,141,5.2,4286114053,140,59.4,4286114051,56,Right,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328201,150,1,1,11,33,spi3g782q7m4evjxn1sv6cfa,0,57.5,4.1,2023-05-17T19:29:11.772Z,2023-05-17T19:29:12Z,4286114081,141,2.6,4286114085,213,3.3,4286114083,212,5.7,4286114079,140,52.2,4286114077,56,Right,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328199,111,8,1,11,34,cz26xwowfjp8ei14n9z2ac135,1,47.5,91.2,2023-05-17T19:29:12.143Z,2023-05-18T11:49:53Z,4286114065,56,Back,4287555629,385,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328209,112,5,1,11,35,cz26xwowfjp8ei14n9z2ac135,0,46.2,101.8,2023-05-17T19:29:13.517Z,2023-05-17T19:43:45Z,4286114217,233,151,4286114107,56,Back,4286114109,347,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328225,151,5,1,11,35,spi3g782q7m4evjxn1sv6cfa,1,53.8,-1.8,2023-05-17T19:29:13.517Z,2023-05-17T19:29:17Z,4286114209,233,112,4286114203,347,,4286114201,56,Right,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328255,152,1,1,11,41,spi3g782q7m4evjxn1sv6cfa,1,53.9,0,2023-05-17T19:29:19.508Z,2023-05-17T19:29:31Z,4286114335,213,2.2,4286114331,141,16.7,4286114327,56,Back,4286114333,212,15.6,4286114325,107,,4286114329,140,45.0,4286114679,189,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328281,153,1,1,11,46,spi3g782q7m4evjxn1sv6cfa,1,40.5,26.8,2023-05-17T19:29:24.877Z,2023-05-17T19:29:30Z,4286114457,141,7.1,4286114453,56,Back,4286114619,189,,4286114455,140,46.0,4286114459,212,14.6,4286114461,213,5.1,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328293,154,1,1,11,49,spi3g782q7m4evjxn1sv6cfa,1,45.1,10.7,2023-05-17T19:29:27.180Z,2023-05-17T19:29:28Z,4286114535,213,2.0,4286114527,56,Back,4286114531,141,27.6,4286114533,212,12.8,4286114529,140,39.7,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328303,155,1,1,11,50,spi3g782q7m4evjxn1sv6cfa,1,41.5,33.3,2023-05-17T19:29:28.308Z,2023-05-17T19:29:30Z,4286114597,212,20.5,4286114593,140,42.9,4286114595,141,63.4,4286114599,213,1.5,4286114591,56,Back,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328375,156,1,1,11,54,spi3g782q7m4evjxn1sv6cfa,1,47.7,62,2023-05-17T19:29:32.700Z,2023-05-17T19:29:37Z,4286114995,213,4.3,4286114991,141,42.2,4286114987,56,Back,4286114993,212,14.9,4286114989,140,41.6,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328409,157,1,1,11,59,spi3g782q7m4evjxn1sv6cfa,1,54.5,42.7,2023-05-17T19:29:37.709Z,2023-05-17T19:29:41Z,4286115183,140,56.6,4286115187,141,6.2,4286115179,56,Right,4286115189,212,24.9,4286115191,213,4.8,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328449,158,1,1,12,3,spi3g782q7m4evjxn1sv6cfa,1,58.6,7.3,2023-05-17T19:29:41.821Z,2023-05-17T19:29:45Z,4286115427,141,64.5,4286115423,56,Center,4286115431,213,1.6,4286115433,1,,4286115425,140,55.9,4286115429,212,39.0,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328503,159,1,1,12,7,spi3g782q7m4evjxn1sv6cfa,1,59.9,72.3,2023-05-17T19:29:45.396Z,2023-05-17T19:29:50Z,4286115655,213,0.6,4286115649,140,78.5,4286115651,141,91.8,4286115653,212,23.6,4286115647,56,Left,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328517,160,1,1,12,12,spi3g782q7m4evjxn1sv6cfa,0,92.9,89.7,2023-05-17T19:29:50.700Z,2023-05-18T11:50:16Z,4286115767,155,,4286115771,140,93.2,4287556131,225,,4286115775,212,27.6,4287556135,72,,4286115765,2,,4286115769,56,Center,4287556133,386,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,4286115773,141,49.1,4286115777,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328759,113,12,1,12,15,cz26xwowfjp8ei14n9z2ac135,1,5.7,45.5,2023-05-17T19:29:52.911Z,2023-05-17T19:30:17Z,4286117129,140,7.1,4286117131,141,21.5,4286117127,56,Back,4286117137,213,4.8,4286117133,212,16.4,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328551,161,1,1,12,17,spi3g782q7m4evjxn1sv6cfa,1,80.9,73.5,2023-05-17T19:29:55.100Z,2023-05-17T19:29:57Z,4286116011,212,12.7,4286116003,3,,4286116007,140,70.0,4286116013,213,2.7,4286116009,141,81.5,4286116005,56,Left,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328589,162,1,1,12,19,spi3g782q7m4evjxn1sv6cfa,1,70,81.5,2023-05-17T19:29:56.964Z,2023-05-17T19:30:00Z,4286116187,56,Left,4286116191,141,89.0,4286116195,213,0.7,4286116189,140,75.5,4286116193,212,7.7,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328625,163,1,1,12,22,spi3g782q7m4evjxn1sv6cfa,1,77.2,87.4,2023-05-17T19:29:59.980Z,2023-05-17T19:30:03Z,4286116373,56,Left,4286116377,141,85.6,4286116381,213,3.3,4286116379,212,6.5,4286116375,140,71.1,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328641,164,1,1,12,25,spi3g782q7m4evjxn1sv6cfa,1,67.1,75.4,2023-05-17T19:30:02.972Z,2023-05-17T19:30:05Z,4286116493,140,64.2,4286116497,141,65.8,4286116501,212,7.2,4286116491,56,Center,4286116503,213,4.3,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328669,165,1,1,12,27,spi3g782q7m4evjxn1sv6cfa,1,64.2,65.8,2023-05-17T19:30:04.908Z,2023-05-17T19:30:07Z,4286116609,212,15.3,4286116607,141,53.3,4286116611,213,5.7,4286116605,140,76.3,4286116603,56,Center,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328691,166,1,1,12,29,spi3g782q7m4evjxn1sv6cfa,1,76.2,52.2,2023-05-17T19:30:07.084Z,2023-05-17T19:30:10Z,4286116761,141,43.4,4286116765,213,5.0,4286116759,140,77.7,4286116763,212,6.2,4286116757,56,Center,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328701,167,1,1,12,32,spi3g782q7m4evjxn1sv6cfa,1,79.9,37,2023-05-17T19:30:09.932Z,2023-05-17T19:30:11Z,4286116809,140,91.7,4286116813,212,12.4,4286116807,56,Center,4286116811,141,36.9,4286116815,213,6.3,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328705,168,1,1,12,33,spi3g782q7m4evjxn1sv6cfa,1,93.4,36.6,2023-05-17T19:30:11.012Z,2023-05-17T19:30:12Z,4286116853,213,2.3,4286116847,140,88.9,4286116849,141,44.2,4286116851,212,7.0,4286116845,56,Center,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328733,169,1,1,12,34,spi3g782q7m4evjxn1sv6cfa,1,88.9,44.2,2023-05-17T19:30:12.236Z,2023-05-18T11:50:59Z,4286116973,141,50.1,4286116977,213,2.2,4286116969,56,Center,4286120373,154,,4286116971,140,86.1,4286116975,212,5.0,4286120371,210,15,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328735,170,15,1,12,35,spi3g782q7m4evjxn1sv6cfa,1,86.4,47.6,2023-05-17T19:30:13.636Z,2023-05-18T11:50:59Z,4286120377,78,,4286120463,233,114,4286119613,20,,4286116993,56,Center,4286120381,154,,4286120403,230,98.8,4286116989,17,,4286120397,146,95.2,66f0rjs4c2yih8phn6meyj74l,S. Kerr,4286120387,102,51.6,4286120391,328,,,4286120379,29,4286120389,103,4286119617,82,,4286120407,231,4286120393,100,,19,47.1,4286120383,55,169,4286116987,22,4286120399,147,50.2,,,,,,,,,
2550328763,114,10,1,12,35,cz26xwowfjp8ei14n9z2ac135,1,3.9,42.2,2023-05-17T19:30:13.736Z,2023-05-17T19:31:23Z,4286117147,56,Back,4286117145,94,,4286119667,233,170,,,,,,,,,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550328753,171,16,1,12,37,spi3g782q7m4evjxn1sv6cfa,1,94.3,56.5,2023-05-17T19:30:15.572Z,2023-05-18T11:51:32Z,4286119105,76,,4286119109,102,53.0,4287557683,396,48.6,4286119123,280,BLOCKED_SHOT,4286117657,20,,4286119125,281,66f0rjs4c2yih8phn6meyj74l,4286117089,56,Center,4286117085,22,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,4286119113,214,,4286117667,375,12:37.218,,4286119115,328,4286119119,230,4286117659,61,,4286119127,282,4286119107,133,,98.6,6275,4286119121,231,50.5,4287557681,395,4286119117,458,,1.2,4286119111,103,5.1,4286117663,374,2023-05-17 20:30:15.126,,
2550329211,115,1,1,13,46,cz26xwowfjp8ei14n9z2ac135,1,50.1,49.9,2023-05-17T19:31:23.927Z,2023-05-17T19:31:43Z,4286119709,213,3.4,4286119705,141,41.6,4286120559,189,,4286119701,56,Back,4286119707,212,22.3,4286119711,279,G,4286119703,140,29.6,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329217,116,1,1,13,46,cz26xwowfjp8ei14n9z2ac135,1,29.6,41.6,2023-05-17T19:31:24.839Z,2023-05-17T19:31:41Z,4286119781,213,4.3,4286119777,141,18.3,4286119773,56,Back,4286120485,189,,4286119775,140,23.0,4286119779,212,17.3,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329233,117,1,1,13,48,cz26xwowfjp8ei14n9z2ac135,0,23,18.3,2023-05-17T19:31:26.166Z,2023-05-17T19:31:27Z,4286119861,213,6.3,4286119863,1,,4286119857,141,18.2,4286119853,56,Right,4286119855,140,70.9,4286119859,212,50.3,4286119851,155,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329257,172,1,1,13,50,spi3g782q7m4evjxn1sv6cfa,0,28,82.6,2023-05-17T19:31:28.076Z,2023-05-17T19:31:30Z,4286119995,212,11.7,4286119991,140,37.7,4286119987,3,,4286119997,213,0.5,4286119993,141,91.2,4286119989,56,Back,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329269,118,44,1,13,52,cz26xwowfjp8ei14n9z2ac135,1,61.8,12.5,2023-05-17T19:31:30.306Z,2023-05-17T19:31:31Z,4286120077,233,173,4286120053,286,,4286120049,56,Right,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329261,173,44,1,13,52,spi3g782q7m4evjxn1sv6cfa,0,38.2,87.5,2023-05-17T19:31:30.307Z,2023-05-17T19:31:32Z,4286120015,56,Back,4286120017,285,,4286120089,233,118,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329277,119,1,1,13,52,cz26xwowfjp8ei14n9z2ac135,0,61.2,16.2,2023-05-17T19:31:30.382Z,2023-05-17T19:32:23Z,4286120105,56,Right,4286120111,212,10.4,4286120107,140,70.9,4286120103,3,,4286120109,141,19.4,4286120113,213,0.2,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329273,174,49,1,13,53,spi3g782q7m4evjxn1sv6cfa,1,36.5,90.3,2023-05-17T19:31:31.836Z,2023-05-17T19:31:32Z,,,,,,,,,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329291,175,1,1,13,55,spi3g782q7m4evjxn1sv6cfa,0,27.7,91.1,2023-05-17T19:31:33.262Z,2023-05-17T19:31:34Z,4286120169,236,,4286120165,213,0.0,4286120161,141,91.4,4286120159,140,33.5,4286120155,157,,4286120163,212,6.1,4286120167,1,,4286120171,233,120,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,4286120175,286,,4286120157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329283,120,74,1,13,55,cz26xwowfjp8ei14n9z2ac135,1,65.1,11.6,2023-05-17T19:31:33.263Z,2023-05-17T19:31:34Z,4286120123,285,,4286120121,56,Right,4286120179,233,175,,,,,,,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329305,176,1,1,13,57,spi3g782q7m4evjxn1sv6cfa,0,35.4,90.8,2023-05-17T19:31:35.413Z,2023-05-17T19:31:36Z,4286120261,213,0.0,4286120259,212,13.8,4286120253,56,Back,4286120257,141,91.5,4286120255,140,48.5,4286120251,168,,4286120249,3,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329315,121,1,1,13,59,cz26xwowfjp8ei14n9z2ac135,0,49.5,8.2,2023-05-17T19:31:37.022Z,2023-05-17T19:31:37Z,4286120301,3,,4286120305,140,52.6,4286120309,212,7.1,4286120311,213,5.2,4286120303,56,Right,4286120307,141,0.0,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329317,122,5,1,13,59,cz26xwowfjp8ei14n9z2ac135,0,52.2,-1.4,2023-05-17T19:31:37.300Z,2023-05-17T19:43:46Z,4286120471,233,177,4286120331,56,Right,4286120333,347,,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329347,177,5,1,13,59,spi3g782q7m4evjxn1sv6cfa,1,47.8,101.4,2023-05-17T19:31:37.300Z,2023-05-17T19:31:43Z,4286120459,56,Back,4286120461,347,,4286120467,233,122,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329445,178,1,1,14,18,spi3g782q7m4evjxn1sv6cfa,0,50.6,100,2023-05-17T19:31:56.548Z,2023-05-17T19:31:57Z,4286121003,141,90.0,4286120997,107,,4286121001,140,70.5,4286121013,1,,4286121005,212,22.3,4286121009,213,5.9,4286120999,56,Left,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329455,123,1,1,14,20,cz26xwowfjp8ei14n9z2ac135,1,26.1,9.8,2023-05-17T19:31:58.382Z,2023-05-17T19:31:59Z,4286121083,141,5.0,4286121079,56,Back,4286121087,213,5.5,4286121077,3,,4286121085,212,4.5,4286121081,140,29.1,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329459,124,1,1,14,21,cz26xwowfjp8ei14n9z2ac135,0,29.1,5,2023-05-17T19:31:59.095Z,2023-05-17T19:31:59Z,4286121113,213,0.2,4286121107,140,38.9,4286121111,212,10.5,4286121105,56,Back,4286121103,3,,4286121109,141,8.0,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329499,179,1,1,14,23,spi3g782q7m4evjxn1sv6cfa,1,65.4,90.2,2023-05-17T19:32:01.099Z,2023-05-17T19:32:05Z,4286121345,213,4.7,4286121341,141,86.0,4286121337,56,Left,4286121343,212,2.9,4286121339,140,65.4,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329511,180,1,1,14,27,spi3g782q7m4evjxn1sv6cfa,1,57.7,86.9,2023-05-17T19:32:05.155Z,2023-05-17T19:32:09Z,4286121405,213,0.0,4286121399,140,63.9,4286121401,141,87.1,4286121403,212,6.5,4286121397,56,Left,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550600049,1068,3,1,14,27,spi3g782q7m4evjxn1sv6cfa,0,58.6,79.2,2023-05-17T19:32:05.756Z,2023-05-18T11:53:46Z,4287560649,467,cnq88jph2nrn0o2tosrp4rmxh,4287560647,465,,4287560643,56,Left,4287560645,286,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329519,181,4,1,14,29,spi3g782q7m4evjxn1sv6cfa,1,59.8,75.8,2023-05-17T19:32:07.453Z,2023-05-17T19:32:10Z,4286121431,295,,4286121435,152,,4286121439,233,125,4286121429,13,,4286121433,56,Center,4286121437,286,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329515,125,4,1,14,29,cz26xwowfjp8ei14n9z2ac135,0,40.2,24.2,2023-05-17T19:32:07.454Z,2023-05-17T19:32:10Z,4286121415,13,,4286121419,56,Back,4286121421,152,,4286121443,233,181,4286121417,295,,4286121423,285,,,,,,,,cnq88jph2nrn0o2tosrp4rmxh,L. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329635,182,1,1,14,45,spi3g782q7m4evjxn1sv6cfa,1,60.4,69.1,2023-05-17T19:32:23.300Z,2023-05-17T19:32:26Z,4286122209,56,Center,4286122205,5,,4286122217,213,4.4,4286122213,141,33.4,4286122211,140,51.7,4286122207,152,,4286122215,212,25.9,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329663,183,1,1,14,48,spi3g782q7m4evjxn1sv6cfa,1,55,28.5,2023-05-17T19:32:26.451Z,2023-05-17T19:32:29Z,4286122363,56,Right,4286122367,141,8.8,4286122365,140,62.4,4286122369,212,15.5,4286122371,213,5.2,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329695,184,1,1,14,51,spi3g782q7m4evjxn1sv6cfa,1,62.4,8.8,2023-05-17T19:32:29.859Z,2023-05-17T19:32:32Z,4286122547,212,12.4,4286122543,140,54.2,4286122545,141,21.9,4286122549,213,2.3,4286122541,56,Center,,,,,,,,,,2hkkfeyzmu2pkqgjw3bpl7cnp,J. Čanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550329725,185,1,1,14,54,spi3g782q7m4evjxn1sv6cfa,1,56.8,25,2023-05-17T19:32:32.699Z,2023-05-17T19:32:35Z,4286122713,213,2.2,4286122705,56,Back,4286122709,141,47.0,4286122707,140,45.3,4286122711,212,19.2,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
