id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value
2476542495,157,1,1,25,15,dcdnoyf6kzhj46iyfm7xq43fy,1,22.8,77.6,2022-10-23T18:10:38.954Z,2022-10-23T18:10:41Z,3868072749,56,Back,3868072751,140,26.4,3868072755,212,9.9,3868072753,141,91.1,3868072757,213,1.2,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542573,158,1,1,25,17,dcdnoyf6kzhj46iyfm7xq43fy,1,30.8,93.5,2022-10-23T18:10:40.922Z,2022-10-23T18:10:46Z,3868073241,140,42.5,3868073243,141,94.8,3868073247,213,0.1,3868073245,212,12.3,3868073239,56,Back,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542577,159,50,1,25,22,dcdnoyf6kzhj46iyfm7xq43fy,1,39.4,95.8,2022-10-23T18:10:45.557Z,2022-10-23T18:10:47Z,3868073271,56,Back,3868073343,233,252,3868073273,286,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542561,252,7,1,25,22,spi3g782q7m4evjxn1sv6cfa,0,60.6,4.2,2022-10-23T18:10:45.558Z,2022-10-23T18:10:47Z,3868073165,56,Right,3868073167,285,,3868073335,233,159,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542585,160,61,1,25,24,dcdnoyf6kzhj46iyfm7xq43fy,1,38.1,96.2,2022-10-23T18:10:47.038Z,2022-10-23T18:10:47Z,3868073301,56,Back,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542599,161,5,1,25,24,dcdnoyf6kzhj46iyfm7xq43fy,0,35.5,101.7,2022-10-23T18:10:47.898Z,2022-10-23T18:10:55Z,3868073375,56,Back,3868073377,347,,3868073927,233,253,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542683,253,5,1,25,24,spi3g782q7m4evjxn1sv6cfa,1,64.5,-1.7,2022-10-23T18:10:47.898Z,2022-10-23T19:39:54Z,3868073889,56,Right,3868073909,233,161,3868073891,347,,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542703,254,1,1,25,32,spi3g782q7m4evjxn1sv6cfa,1,63.9,0,2022-10-23T18:10:55.062Z,2022-10-23T18:10:56Z,3868074001,107,,3868074015,212,14.7,3868074007,140,59.4,3868074011,141,18.9,3868074019,213,1.9,3868074005,56,Right,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542751,255,1,1,25,33,spi3g782q7m4evjxn1sv6cfa,1,58.9,14.6,2022-10-23T18:10:56.757Z,2022-10-23T18:10:59Z,3868074299,140,40.9,3868074305,213,3.4,3868074303,212,19.6,3868074297,56,Back,3868074301,141,6.8,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542819,256,1,1,25,36,spi3g782q7m4evjxn1sv6cfa,1,40.5,6.8,2022-10-23T18:10:59.782Z,2022-10-23T18:11:04Z,3868074657,56,Back,3868074677,213,1.9,3868074671,212,23.2,3868074667,141,39.1,3868074663,140,33.4,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542885,257,1,1,25,41,spi3g782q7m4evjxn1sv6cfa,1,32.6,46.3,2022-10-23T18:11:04.359Z,2022-10-23T18:11:07Z,3868074949,212,29.8,3868074951,213,0.3,3868074941,155,,3868074943,56,Center,3868074947,141,60.0,3868074945,140,59.6,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542887,258,61,1,25,44,spi3g782q7m4evjxn1sv6cfa,0,59.3,58.8,2022-10-23T18:11:07.781Z,2022-10-23T18:11:08Z,3868074959,56,Center,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542917,162,1,1,25,46,dcdnoyf6kzhj46iyfm7xq43fy,0,49.4,36.9,2022-10-23T18:11:09.554Z,2022-10-23T18:11:10Z,3868075141,141,36.0,3868075137,56,Center,3868075139,140,54.2,3868075145,213,6.2,3868075143,212,5.1,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476542965,259,1,1,25,48,spi3g782q7m4evjxn1sv6cfa,1,44.2,61.7,2022-10-23T18:11:11.302Z,2022-10-23T18:11:13Z,3868075435,141,52.8,3868075439,213,5.1,3868075431,56,Back,3868075433,140,46.8,3868075437,212,6.6,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543013,260,1,1,25,50,spi3g782q7m4evjxn1sv6cfa,1,45.8,53,2022-10-23T18:11:13.446Z,2022-10-23T18:11:19Z,3868075735,213,4.3,3868075729,140,33.0,3868075727,56,Back,3868075737,1,,3868075733,212,35.6,3868075731,141,4.6,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543043,261,1,1,25,55,spi3g782q7m4evjxn1sv6cfa,1,34.1,7.3,2022-10-23T18:11:18.981Z,2022-10-23T18:11:20Z,3868075883,141,21.5,3868075887,212,14.1,3868075881,140,24.3,3868075877,56,Back,3868075889,213,2.4,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543075,262,1,1,25,57,spi3g782q7m4evjxn1sv6cfa,1,24.3,21.5,2022-10-23T18:11:20.805Z,2022-10-23T18:11:23Z,3868076089,140,27.4,3868076091,141,50.1,3868076087,56,Back,3868076093,212,19.7,3868076095,213,1.4,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543115,263,1,1,25,59,spi3g782q7m4evjxn1sv6cfa,1,28,50,2022-10-23T18:11:22.933Z,2022-10-23T18:11:25Z,3868076313,213,1.4,3868076309,141,82.9,3868076311,212,22.8,3868076307,140,32.3,3868076305,56,Back,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543133,264,1,1,26,2,spi3g782q7m4evjxn1sv6cfa,1,24.1,82.9,2022-10-23T18:11:25.381Z,2022-10-23T18:11:27Z,3868076445,213,5.3,3868076439,212,13.5,3868076425,56,Back,3868076429,140,31.0,3868076433,141,66.1,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543161,265,1,1,26,4,spi3g782q7m4evjxn1sv6cfa,1,35.4,65.2,2022-10-23T18:11:27.237Z,2022-10-23T18:11:29Z,3868076659,212,14.0,3868076657,141,80.2,3868076653,56,Back,3868076661,213,2.3,3868076655,140,26.3,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543193,266,1,1,26,6,spi3g782q7m4evjxn1sv6cfa,1,26.4,80.3,2022-10-23T18:11:29.365Z,2022-10-23T18:11:32Z,3868076831,140,8.5,3868076833,141,50.0,3868076837,213,4.0,3868076829,56,Back,3868076835,212,27.9,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543277,267,1,1,26,9,spi3g782q7m4evjxn1sv6cfa,1,7.1,48.2,2022-10-23T18:11:32.821Z,2022-10-23T18:11:39Z,3868077293,56,Back,3868077297,141,10.3,3868077301,213,5.3,3868077295,140,23.5,3868077299,212,31.0,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543289,268,1,1,26,16,spi3g782q7m4evjxn1sv6cfa,0,29.6,11.6,2022-10-23T18:11:39.205Z,2022-10-23T18:11:39Z,3868077365,140,45.3,3868077371,213,6.1,3868077367,141,7.3,3868077363,56,Back,3868077361,155,,3868077369,212,16.7,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543313,163,49,1,26,17,dcdnoyf6kzhj46iyfm7xq43fy,1,66.5,95.1,2022-10-23T18:11:40.873Z,2022-10-23T18:11:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543381,164,1,1,26,18,dcdnoyf6kzhj46iyfm7xq43fy,1,66.5,95.1,2022-10-23T18:11:41.090Z,2022-10-23T18:11:44Z,3868077899,213,5.7,3868077891,56,Left,3868077897,212,7.5,3868077893,140,72.6,3868077895,141,89.3,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543425,165,1,1,26,21,dcdnoyf6kzhj46iyfm7xq43fy,0,72.7,88.4,2022-10-23T18:11:44.602Z,2022-10-23T18:11:47Z,3868078153,141,81.1,3868078147,155,,3868078157,213,6.1,3868078155,212,23.2,3868078151,140,94.3,3868078149,56,Left,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543447,269,49,1,26,25,spi3g782q7m4evjxn1sv6cfa,1,11.2,17.1,2022-10-23T18:11:48.662Z,2022-10-23T18:11:48Z,,,,,,,,,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543503,270,1,1,26,26,spi3g782q7m4evjxn1sv6cfa,1,15.9,25.8,2022-10-23T18:11:49.877Z,2022-10-23T18:11:52Z,3868078619,141,47.8,3868078617,140,28.4,3868078623,213,0.9,3868078621,212,19.9,3868078615,56,Back,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543559,271,1,1,26,29,spi3g782q7m4evjxn1sv6cfa,1,27.1,47.5,2022-10-23T18:11:52.725Z,2022-10-23T18:11:56Z,3868078921,141,60.5,3868078917,56,Back,3868078923,212,14.5,3868078925,213,0.7,3868078919,140,38.0,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543619,272,1,1,26,33,spi3g782q7m4evjxn1sv6cfa,1,34.4,60.2,2022-10-23T18:11:56.421Z,2022-10-23T18:12:00Z,3868079223,213,1.9,3868079221,212,18.3,3868079215,56,Back,3868079219,141,85.6,3868079217,140,28.7,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543683,273,1,1,26,37,spi3g782q7m4evjxn1sv6cfa,1,28.6,84.7,2022-10-23T18:12:00.580Z,2022-10-23T18:12:05Z,3868079629,212,27.5,3868079631,213,4.0,3868079625,140,11.4,3868079627,141,54.2,3868079623,56,Back,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543751,274,1,1,26,42,spi3g782q7m4evjxn1sv6cfa,1,12.3,50.7,2022-10-23T18:12:05.397Z,2022-10-23T18:12:10Z,3868080059,212,23.2,3868080057,141,25.0,3868080053,56,Back,3868080061,213,5.4,3868080055,140,26.9,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543763,275,1,1,26,46,spi3g782q7m4evjxn1sv6cfa,1,28.7,17.6,2022-10-23T18:12:10.005Z,2022-10-23T18:12:11Z,3868080125,212,12.0,3868080119,56,Back,3868080123,141,6.7,3868080127,213,5.6,3868080121,140,37.7,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543825,276,1,1,26,48,spi3g782q7m4evjxn1sv6cfa,1,37.7,6.7,2022-10-23T18:12:11.045Z,2022-10-23T18:12:15Z,3868080419,212,17.9,3868080413,56,Back,3868080421,213,2.8,3868080417,141,16.5,3868080415,140,21.9,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543877,277,1,1,26,52,spi3g782q7m4evjxn1sv6cfa,1,21.9,16.5,2022-10-23T18:12:15.061Z,2022-10-23T18:12:19Z,3868080727,56,Back,3868080729,140,7.3,3868080741,213,2.3,3868080733,141,41.0,3868080737,212,22.6,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476543957,278,1,1,26,55,spi3g782q7m4evjxn1sv6cfa,1,10.3,39.7,2022-10-23T18:12:18.933Z,2022-10-23T18:12:24Z,3868081185,141,14.7,3868081189,213,5.4,3868081181,56,Back,3868081183,140,24.5,3868081187,212,22.6,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544041,279,1,1,27,1,spi3g782q7m4evjxn1sv6cfa,1,28.1,14.9,2022-10-23T18:12:24.196Z,2022-10-23T18:12:30Z,3868081597,213,1.7,3868081593,141,40.1,3868081589,56,Back,3868081591,140,25.6,3868081595,212,17.3,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544103,280,1,1,27,6,spi3g782q7m4evjxn1sv6cfa,1,25.5,43.1,2022-10-23T18:12:29.893Z,2022-10-23T18:12:34Z,3868081917,140,29.2,3868081919,141,22.2,3868081921,212,14.7,3868081915,56,Back,3868081923,213,5.0,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544111,281,1,1,27,11,spi3g782q7m4evjxn1sv6cfa,0,31.1,19.7,2022-10-23T18:12:34.437Z,2022-10-23T18:12:34Z,3868081959,212,37.5,3868081963,1,,3868081951,56,Center,3868081961,213,0.1,3868081955,140,66.8,3868081957,141,22.8,3868081947,157,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544137,166,1,1,27,12,dcdnoyf6kzhj46iyfm7xq43fy,0,31,74.5,2022-10-23T18:12:35.912Z,2022-10-23T18:14:02Z,3868082103,213,6.2,3868082099,141,73.6,3868082093,3,,3868082097,140,36.7,3868082095,56,Back,3868082101,212,6.0,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544165,282,1,1,27,13,spi3g782q7m4evjxn1sv6cfa,1,55.4,11,2022-10-23T18:12:36.757Z,2022-10-23T18:12:39Z,3868082293,56,Center,3868082297,141,23.3,3868082301,213,1.0,3868082295,140,60.1,3868082299,212,9.7,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544213,283,1,1,27,15,spi3g782q7m4evjxn1sv6cfa,1,59.2,23.6,2022-10-23T18:12:38.813Z,2022-10-23T18:12:49Z,3868082545,141,13.8,3868082541,140,58.1,3868082551,213,4.5,3868082537,56,Right,3868082549,212,6.8,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544221,284,50,1,27,16,spi3g782q7m4evjxn1sv6cfa,1,60.3,17.8,2022-10-23T18:12:39.775Z,2022-10-23T18:12:43Z,3868082659,233,167,3868082583,56,Right,3868082585,286,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544203,167,7,1,27,16,dcdnoyf6kzhj46iyfm7xq43fy,1,39.7,82.2,2022-10-23T18:12:39.776Z,2022-10-23T18:12:42Z,3868082633,233,284,3868082499,56,Back,3868082501,285,,,,,,,,,,,,,,,,,1yyfd17df158m5eymkechszpx,Lee Geum-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544205,168,49,1,27,18,dcdnoyf6kzhj46iyfm7xq43fy,1,32.8,74.4,2022-10-23T18:12:41.601Z,2022-10-23T18:12:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544317,169,1,1,27,20,dcdnoyf6kzhj46iyfm7xq43fy,1,31.4,61.8,2022-10-23T18:12:43.681Z,2022-10-23T18:12:47Z,3868083093,56,Back,3868083097,141,40.1,3868083095,140,26.8,3868083101,213,4.4,3868083099,212,15.5,,,,,,,,,,6kitz3oodxt3ejj5u0fwzhhat,V. Sarri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544373,170,1,1,27,24,dcdnoyf6kzhj46iyfm7xq43fy,1,30.8,29.1,2022-10-23T18:12:47.737Z,2022-10-23T18:12:50Z,3868083409,141,12.2,3868083413,213,4.7,3868083405,56,Back,3868083407,140,30.4,3868083411,212,11.5,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544407,171,1,1,27,27,dcdnoyf6kzhj46iyfm7xq43fy,1,31.3,8.9,2022-10-23T18:12:50.057Z,2022-10-23T18:12:53Z,3868083605,56,Back,3868083611,212,17.1,3868083607,140,22.1,3868083609,141,29.7,3868083613,213,2.2,,,,,,,,,,a1654m0k2rptsqkxj96s955n9,K. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544439,172,1,1,27,30,dcdnoyf6kzhj46iyfm7xq43fy,0,22.1,29.7,2022-10-23T18:12:53.152Z,2022-10-23T18:12:56Z,3868083789,212,38.7,3868083791,213,6.2,3868083781,157,,3868083787,141,25.5,3868083783,56,Center,3868083793,1,,3868083785,140,58.9,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544471,285,1,1,27,32,spi3g782q7m4evjxn1sv6cfa,1,41.5,62,2022-10-23T18:12:55.540Z,2022-10-23T18:12:57Z,3868083961,212,8.7,3868083955,56,Back,3868083957,140,49.7,3868083959,141,63.4,3868083963,213,0.1,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544481,286,49,1,27,34,spi3g782q7m4evjxn1sv6cfa,1,48.8,63.4,2022-10-23T18:12:57.524Z,2022-10-23T18:12:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544519,287,1,1,27,36,spi3g782q7m4evjxn1sv6cfa,1,48.5,65.4,2022-10-23T18:12:59.844Z,2022-10-23T18:13:01Z,3868084233,141,64.2,3868084237,212,9.1,3868084229,140,39.9,3868084225,56,Back,3868084239,213,3.2,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544559,288,1,1,27,38,spi3g782q7m4evjxn1sv6cfa,1,39.9,64.2,2022-10-23T18:13:01.156Z,2022-10-23T18:13:03Z,3868084435,141,85.4,3868084431,56,Back,3868084439,213,1.7,3868084433,140,38.3,3868084437,212,14.5,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544611,289,1,1,27,39,spi3g782q7m4evjxn1sv6cfa,1,38.3,85.4,2022-10-23T18:13:02.916Z,2022-10-23T18:13:07Z,3868084681,56,Back,3868084691,213,5.2,3868084689,212,22.3,3868084683,140,47.3,3868084685,141,55.7,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544657,290,1,1,27,43,spi3g782q7m4evjxn1sv6cfa,1,47.1,61.1,2022-10-23T18:13:06.980Z,2022-10-23T18:13:10Z,3868084951,140,31.4,3868084949,56,Back,3868084953,141,63.3,3868084957,213,3.1,3868084955,212,16.6,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544667,291,1,1,27,47,spi3g782q7m4evjxn1sv6cfa,1,33.2,59.4,2022-10-23T18:13:10.260Z,2022-10-23T18:13:12Z,3868085035,56,Back,3868085037,140,33.2,3868085041,212,22.6,3868085043,213,4.7,3868085039,141,26.1,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544695,292,1,1,27,49,spi3g782q7m4evjxn1sv6cfa,1,33.9,24.3,2022-10-23T18:13:12.276Z,2022-10-23T18:13:15Z,3868085229,212,12.9,3868085231,213,5.1,3868085225,140,38.9,3868085227,141,7.0,3868085223,56,Back,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544735,293,1,1,27,51,spi3g782q7m4evjxn1sv6cfa,1,36.9,8.8,2022-10-23T18:13:14.932Z,2022-10-23T18:13:17Z,3868085441,141,21.8,3868085437,56,Back,3868085439,140,42.4,3868085445,213,1.0,3868085443,212,10.6,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544741,294,1,1,27,54,spi3g782q7m4evjxn1sv6cfa,0,42.4,21.8,2022-10-23T18:13:17.124Z,2022-10-23T18:13:17Z,3868085479,141,18.6,3868085483,213,5.7,3868085475,56,Back,3868085481,212,4.0,3868085477,140,45.6,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544747,173,8,1,27,54,dcdnoyf6kzhj46iyfm7xq43fy,1,46,85.7,2022-10-23T18:13:17.705Z,2022-10-23T18:13:17Z,3868085515,56,Back,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544759,174,49,1,27,55,dcdnoyf6kzhj46iyfm7xq43fy,1,42.8,91.7,2022-10-23T18:13:18.624Z,2022-10-23T18:13:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544877,175,1,1,28,0,dcdnoyf6kzhj46iyfm7xq43fy,1,37,94.1,2022-10-23T18:13:23.056Z,2022-10-23T18:13:26Z,3868086245,141,69.1,3868086239,56,Center,3868086253,1,,3868086243,140,67.7,3868086249,212,36.4,3868086251,213,5.8,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544885,176,1,1,28,3,dcdnoyf6kzhj46iyfm7xq43fy,0,69.2,66.3,2022-10-23T18:13:26.641Z,2022-10-23T18:13:27Z,3868086309,212,8.1,3868086305,140,76.8,3868086307,141,68.7,3868086311,213,0.2,3868086303,56,Center,,,,,,,,,,brs6i21j86k1w7cpgzorrxxwp,E. Terland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544913,295,1,1,28,4,spi3g782q7m4evjxn1sv6cfa,1,30.9,20,2022-10-23T18:13:27.764Z,2022-10-23T18:13:29Z,3868086455,213,6.1,3868086453,212,10.7,3868086447,56,Back,3868086449,140,40.9,3868086451,141,17.0,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544915,296,49,1,28,6,spi3g782q7m4evjxn1sv6cfa,1,42.6,17.3,2022-10-23T18:13:29.604Z,2022-10-23T18:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476544985,297,1,1,28,7,spi3g782q7m4evjxn1sv6cfa,1,46.6,12.9,2022-10-23T18:13:30.708Z,2022-10-23T18:13:36Z,3868086905,140,65.7,3868086911,213,0.3,3868086907,141,20.7,3868086903,56,Right,3868086909,212,20.7,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
