id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/13/value
2538505979,41,1,1,2,9,d0c07im4a6oj8qa7f1zlt3pqs,1,92.4,32.2,2023-04-24T00:07:44.694Z,2023-04-28T15:59:38Z,4216202415,141,52.2,4216202411,56,Center,4216202413,140,90.2,4216204949,210,15,4216202419,213,1.7,4216202417,212,13.8,4216204951,154,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538505983,42,15,1,2,10,d0c07im4a6oj8qa7f1zlt3pqs,1,90.2,52.2,2023-04-24T00:07:46.063Z,2023-04-28T15:59:39Z,4216204975,231,48.4,4216202445,56,Center,4216204957,154,,4216204965,103,19,4216204963,102,46.2,4216204237,82,,4216204969,146,92.9,4216202443,17,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,4216204973,230,98.9,4216202441,22,4216204953,80,4216204971,147,50.5,4216204959,55,41,4216204233,20,4216204967,328,4216204243,233,16,4216204955,29,,,,,,,,
2538505995,16,10,1,2,11,8ijkk62897so5r3bq0wgwx4bu,1,8.6,47,2023-04-24T00:07:46.163Z,2023-04-24T00:08:29Z,4216202513,56,Back,4216204263,233,42,4216202511,94,,,,,,,,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506007,17,49,1,2,13,8ijkk62897so5r3bq0wgwx4bu,1,25.9,61.4,2023-04-24T00:07:48.955Z,2023-04-24T00:07:49Z,,,,,,,,,,,,,,,,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506017,18,1,1,2,14,8ijkk62897so5r3bq0wgwx4bu,1,25.9,61.4,2023-04-24T00:07:49.161Z,2023-04-24T00:07:50Z,4216202603,141,43.0,4216202607,213,5.3,4216202605,212,15.2,4216202599,56,Back,4216202601,140,34.1,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506055,19,1,1,2,15,8ijkk62897so5r3bq0wgwx4bu,1,43.1,39.8,2023-04-24T00:07:50.393Z,2023-04-24T00:07:55Z,4216202789,212,33.2,4216202787,141,22.4,4216202791,213,5.9,4216202783,56,Center,4216202785,140,72.6,4216202793,1,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506069,20,1,1,2,20,8ijkk62897so5r3bq0wgwx4bu,0,88.6,21.7,2023-04-24T00:07:55.449Z,2023-04-28T16:00:05Z,4216202853,56,Center,4216202859,212,5.8,4216202857,141,30.1,4216202855,140,89.7,4216202861,213,1.4,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540157465,743,61,1,2,21,d0c07im4a6oj8qa7f1zlt3pqs,1,11,72,2023-04-24T00:07:56.176Z,2023-04-28T16:00:12Z,4231994027,56,Back,,,,,,,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506071,43,49,1,2,22,d0c07im4a6oj8qa7f1zlt3pqs,1,13,30.3,2023-04-24T00:07:57.980Z,2023-04-24T00:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506125,44,1,1,2,25,d0c07im4a6oj8qa7f1zlt3pqs,1,14.5,25.2,2023-04-24T00:08:01.020Z,2023-04-24T00:08:05Z,4216203139,141,5.3,4216203137,140,36.5,4216203143,213,5.8,4216203141,212,26.8,4216203135,56,Back,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506133,45,1,1,2,30,d0c07im4a6oj8qa7f1zlt3pqs,1,36.5,5.5,2023-04-24T00:08:05.654Z,2023-04-28T16:00:28Z,4216203173,213,1.8,4216203165,56,Back,4216203169,141,23.6,4216203167,140,34.1,4216203171,212,12.6,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506147,46,1,1,2,31,d0c07im4a6oj8qa7f1zlt3pqs,1,34.1,23.6,2023-04-24T00:08:07.014Z,2023-04-24T00:08:51Z,4216203231,141,7.9,4216203227,56,Back,4216203235,213,5.7,4216203229,140,49.6,4216203233,212,19.5,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506167,47,1,1,2,33,d0c07im4a6oj8qa7f1zlt3pqs,1,49.6,7.9,2023-04-24T00:08:08.583Z,2023-04-24T00:08:10Z,4216203349,213,2.1,4216203347,212,10.1,4216203343,140,44.4,4216203345,141,20.4,4216203341,56,Back,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506175,48,1,1,2,35,d0c07im4a6oj8qa7f1zlt3pqs,1,44.5,20.4,2023-04-24T00:08:10.615Z,2023-04-24T00:08:12Z,4216203403,141,4.9,4216203399,56,Back,4216203407,213,4.7,4216203401,140,44.8,4216203405,212,10.5,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506191,49,1,1,2,37,d0c07im4a6oj8qa7f1zlt3pqs,1,44.8,4.9,2023-04-24T00:08:12.208Z,2023-04-24T00:08:15Z,4216203507,213,2.9,4216203503,141,12.2,4216203505,212,17.3,4216203501,140,29.0,4216203499,56,Back,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540157893,744,1,1,2,40,d0c07im4a6oj8qa7f1zlt3pqs,1,29.3,15.3,2023-04-24T00:08:15.126Z,2023-04-28T16:01:02Z,4231996385,140,38.6,4231996387,141,34.9,4231996389,212,16.5,4231996391,213,0.9,4231996383,56,Back,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506263,50,1,1,2,45,d0c07im4a6oj8qa7f1zlt3pqs,0,41.8,44.9,2023-04-24T00:08:21.012Z,2023-04-28T16:01:03Z,4216203907,155,,4216203909,56,Center,4216203911,140,100.0,4216203915,212,64.8,4216203913,141,75.1,4216203917,213,0.3,4216203919,1,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506285,21,5,1,2,49,8ijkk62897so5r3bq0wgwx4bu,1,-0.8,20,2023-04-24T00:08:24.623Z,2023-04-24T00:23:06Z,4216204031,346,,4216204029,56,Back,4216204069,233,51,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506267,51,5,1,2,49,d0c07im4a6oj8qa7f1zlt3pqs,0,100.8,80,2023-04-24T00:08:24.623Z,2023-04-24T00:08:26Z,4216204089,233,21,4216203927,56,Left,4216203929,346,,,,,,,,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506407,22,1,1,3,4,8ijkk62897so5r3bq0wgwx4bu,1,4.8,49.7,2023-04-24T00:08:39.747Z,2023-04-24T00:08:42Z,4216204783,124,,4216204791,212,13.2,4216204787,140,6.1,4216204789,141,30.4,4216204793,213,4.8,4216204797,237,,4216204785,56,Back,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506431,23,1,1,3,7,8ijkk62897so5r3bq0wgwx4bu,1,9.9,28.6,2023-04-24T00:08:42.603Z,2023-04-24T00:08:45Z,4216204919,212,24.8,4216204921,213,0.9,4216204917,141,57.9,4216204913,56,Back,4216204915,140,24.0,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506457,24,1,1,3,9,8ijkk62897so5r3bq0wgwx4bu,1,23.6,58.2,2023-04-24T00:08:45.102Z,2023-04-24T00:08:48Z,4216205061,56,Back,4216205065,141,74.2,4216205067,212,15.9,4216205069,213,2.4,4216205063,140,12.5,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506475,25,1,1,3,13,8ijkk62897so5r3bq0wgwx4bu,1,21.8,76.4,2023-04-24T00:08:48.445Z,2023-04-24T00:08:50Z,4216205139,56,Back,4216205151,212,19.3,4216205155,213,0.8,4216205147,141,96.3,4216205143,140,34.9,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506505,26,1,1,3,15,8ijkk62897so5r3bq0wgwx4bu,1,34,94.7,2023-04-24T00:08:50.118Z,2023-04-24T00:08:52Z,4216205315,213,3.4,4216205311,141,87.7,4216205309,140,13.8,4216205307,56,Back,4216205313,212,21.7,,,,,,,,,,1tln4ic02q7gakyi104b0o9ka,M. Carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506537,27,1,1,3,17,8ijkk62897so5r3bq0wgwx4bu,1,11.4,87.1,2023-04-24T00:08:52.810Z,2023-04-24T00:08:55Z,4216205501,140,3.4,4216205505,212,16.6,4216205499,56,Back,4216205507,213,4.2,4216205503,141,66.1,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506543,28,1,1,3,20,8ijkk62897so5r3bq0wgwx4bu,1,3.8,61.2,2023-04-24T00:08:55.803Z,2023-04-24T00:08:57Z,4216205547,140,4.7,4216205549,141,31.8,4216205553,213,4.8,4216205551,212,20.0,4216205545,56,Back,,,,,,,,,,2mmciwk6gllcf11plcch710yc,S. Jillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506571,29,1,1,3,22,8ijkk62897so5r3bq0wgwx4bu,1,5.2,31.2,2023-04-24T00:08:57.466Z,2023-04-24T00:09:00Z,4216205681,212,22.3,4216205675,56,Back,4216205683,213,5.2,4216205677,140,15.5,4216205679,141,2.6,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506593,30,1,1,3,25,8ijkk62897so5r3bq0wgwx4bu,1,17.6,2.8,2023-04-24T00:09:00.242Z,2023-04-24T00:09:03Z,4216205833,141,26.2,4216205837,213,1.9,4216205831,140,12.7,4216205835,212,16.7,4216205829,56,Back,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506597,31,1,1,3,28,8ijkk62897so5r3bq0wgwx4bu,1,13.9,28.2,2023-04-24T00:09:03.784Z,2023-04-24T00:09:05Z,4216205885,141,22.5,4216205881,56,Back,4216205883,140,25.3,4216205887,212,12.6,4216205889,213,6.0,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506623,32,1,1,3,30,8ijkk62897so5r3bq0wgwx4bu,1,26.3,21.9,2023-04-24T00:09:05.220Z,2023-04-24T00:09:08Z,4216206053,212,13.8,4216206049,140,14.4,4216206047,56,Back,4216206051,141,30.4,4216206055,213,2.7,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506661,33,1,1,3,33,8ijkk62897so5r3bq0wgwx4bu,1,17.7,31.5,2023-04-24T00:09:08.540Z,2023-04-24T00:09:12Z,4216206197,141,72.1,4216206199,212,28.2,4216206193,56,Back,4216206201,213,1.4,4216206195,140,23.3,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506679,34,1,1,3,36,8ijkk62897so5r3bq0wgwx4bu,1,25.6,72.4,2023-04-24T00:09:11.963Z,2023-04-24T00:09:13Z,4216206283,56,Back,4216206295,212,11.0,4216206287,140,22.7,4216206291,141,56.9,4216206297,213,4.4,,,,,,,,,,e23yyl43xtcve09dx234uuj8,A. Essengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506709,35,1,1,3,38,8ijkk62897so5r3bq0wgwx4bu,1,22.2,55.1,2023-04-24T00:09:13.749Z,2023-04-24T00:09:17Z,4216206455,140,22.3,4216206461,213,4.7,4216206453,56,Back,4216206457,141,31.5,4216206459,212,16.0,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506745,36,1,1,3,41,8ijkk62897so5r3bq0wgwx4bu,1,27,23.6,2023-04-24T00:09:16.908Z,2023-04-24T00:09:19Z,4216206661,141,3.5,4216206665,213,5.5,4216206663,212,19.7,4216206659,140,40.5,4216206657,56,Back,,,,,,,,,,e7q60ne93c6289xwnt9zj65wq,M. Ferkranus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506781,37,1,1,3,44,8ijkk62897so5r3bq0wgwx4bu,1,40.5,3.7,2023-04-24T00:09:19.301Z,2023-04-24T00:09:23Z,4216206839,140,68.7,4216206845,213,0.0,4216206837,56,Right,4216206841,141,4.6,4216206843,212,29.6,,,,,,,,,,2vq2t4ttpcwey95jzofd60qy2,C. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506805,38,3,1,3,48,8ijkk62897so5r3bq0wgwx4bu,1,77.4,8,2023-04-24T00:09:23.792Z,2023-04-28T16:01:50Z,4216206973,56,Right,4231998643,465,,4216206979,233,52,4216206975,286,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506789,52,45,1,3,48,d0c07im4a6oj8qa7f1zlt3pqs,0,22.6,92,2023-04-24T00:09:23.792Z,2023-04-24T00:09:28Z,4216206879,56,Back,4216206987,233,38,4216206881,285,,,,,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506811,39,1,1,3,53,8ijkk62897so5r3bq0wgwx4bu,0,96.3,22.7,2023-04-24T00:09:28.189Z,2023-04-28T16:01:58Z,4231999115,224,,4216206995,2,,4216207001,140,83.3,4216207005,212,28.3,4216207003,141,59.2,4216207009,213,2.1,4231999121,20,,4216206999,56,Center,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,4216206997,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506809,53,49,1,3,54,d0c07im4a6oj8qa7f1zlt3pqs,1,17.4,48.8,2023-04-24T00:09:29.317Z,2023-04-24T00:09:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506857,54,1,1,3,54,d0c07im4a6oj8qa7f1zlt3pqs,0,14.2,33.8,2023-04-24T00:09:29.816Z,2023-04-28T16:02:30Z,4216207217,212,4.6,4216207221,1,,4216207219,213,6.0,4216207213,140,18.4,4216207215,141,32.0,4216207211,56,Back,4216207209,157,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540158659,971,61,1,3,55,8ijkk62897so5r3bq0wgwx4bu,1,79.9,68.6,2023-04-24T00:09:31.017Z,2023-04-28T16:02:26Z,4232000577,56,Center,,,,,,,,,,,,,,,,,,,,,,amcmxrycu0kldox7qdohow2ui,A. Picazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506855,40,49,1,4,0,8ijkk62897so5r3bq0wgwx4bu,1,56.5,89.6,2023-04-24T00:09:35.564Z,2023-04-24T00:09:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1tln4ic02q7gakyi104b0o9ka,M. Carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506865,41,1,1,4,0,8ijkk62897so5r3bq0wgwx4bu,1,56.5,89.6,2023-04-24T00:09:36.080Z,2023-04-24T00:09:37Z,4216207273,140,54.7,4216207279,213,4.5,4216207277,212,9.5,4216207275,141,75.9,4216207271,56,Center,,,,,,,,,,1tln4ic02q7gakyi104b0o9ka,M. Carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506869,42,1,1,4,2,8ijkk62897so5r3bq0wgwx4bu,1,54.1,73.2,2023-04-24T00:09:37.405Z,2023-04-24T00:09:38Z,4216207303,213,5.7,4216207295,56,Center,4216207301,212,11.0,4216207299,141,64.6,4216207297,140,63.0,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506881,43,1,1,4,3,8ijkk62897so5r3bq0wgwx4bu,1,62.6,64.8,2023-04-24T00:09:38.206Z,2023-04-24T00:09:40Z,4216207375,56,Center,4216207381,212,11.5,4216207379,141,77.8,4216207377,140,55.6,4216207383,213,2.3,,,,,,,,,,37zynr7fwzqg4c9w5ydefywyy,A. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506891,44,1,1,4,5,8ijkk62897so5r3bq0wgwx4bu,1,56.7,74.5,2023-04-24T00:09:40.546Z,2023-04-24T00:09:41Z,4216207443,212,10.1,4216207441,141,69.3,4216207439,140,65.7,4216207445,213,5.9,4216207437,56,Center,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506893,45,1,1,4,6,8ijkk62897so5r3bq0wgwx4bu,0,65.7,69.9,2023-04-24T00:09:41.534Z,2023-04-24T00:09:42Z,4216207453,140,60.2,4216207459,213,3.5,4216207457,212,6.3,4216207481,156,,4216207455,141,66.3,4216207451,56,Center,,,,,,,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506907,55,61,1,4,9,d0c07im4a6oj8qa7f1zlt3pqs,1,37.6,62,2023-04-24T00:09:44.157Z,2023-04-24T00:09:44Z,4216207547,56,Back,,,,,,,,,,,,,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506925,56,49,1,4,11,d0c07im4a6oj8qa7f1zlt3pqs,1,28.9,67.9,2023-04-24T00:09:46.139Z,2023-04-24T00:09:45Z,,,,,,,,,,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506945,57,1,1,4,11,d0c07im4a6oj8qa7f1zlt3pqs,1,28.7,68.4,2023-04-24T00:09:46.669Z,2023-04-24T00:09:47Z,4216207733,212,20.8,4216207731,141,50.6,4216207735,213,3.8,4216207729,140,12.6,4216207727,56,Back,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538506971,58,1,1,4,12,d0c07im4a6oj8qa7f1zlt3pqs,1,12.6,50.6,2023-04-24T00:09:47.740Z,2023-04-24T00:09:52Z,4216207861,141,30.3,4216207865,213,5.4,4216207863,212,17.4,4216207859,140,22.7,4216207857,56,Back,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507019,59,1,1,4,17,d0c07im4a6oj8qa7f1zlt3pqs,1,25.6,30.3,2023-04-24T00:09:52.309Z,2023-04-24T00:09:57Z,4216208113,141,66.3,4216208117,213,1.6,4216208111,140,25.9,4216208115,212,24.5,4216208109,56,Back,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507049,60,1,1,4,22,d0c07im4a6oj8qa7f1zlt3pqs,1,30.8,68.1,2023-04-24T00:09:57.223Z,2023-04-24T00:10:01Z,4216208263,140,31.1,4216208267,212,23.1,4216208269,213,4.7,4216208261,56,Back,4216208265,141,34.2,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507087,61,1,1,4,26,d0c07im4a6oj8qa7f1zlt3pqs,1,35.6,33.9,2023-04-24T00:10:01.488Z,2023-04-24T00:10:05Z,4216208485,213,6.1,4216208481,141,26.8,4216208477,56,Center,4216208479,140,59.0,4216208483,212,25.0,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507135,62,1,1,4,30,d0c07im4a6oj8qa7f1zlt3pqs,1,45.9,25,2023-04-24T00:10:05.539Z,2023-04-24T00:10:10Z,4216208707,213,2.0,4216208703,141,62.9,4216208705,212,29.0,4216208701,140,33.3,4216208699,56,Back,,,,,,,,,,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507191,63,1,1,4,35,d0c07im4a6oj8qa7f1zlt3pqs,1,36.7,66.6,2023-04-24T00:10:10.861Z,2023-04-24T00:10:15Z,4216208953,140,53.7,4216208957,212,23.9,4216208959,213,0.7,4216208951,56,Left,4216208955,141,90.0,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507209,64,1,1,4,40,d0c07im4a6oj8qa7f1zlt3pqs,1,74.3,88.9,2023-04-24T00:10:16.071Z,2023-04-24T00:10:18Z,4216209041,212,8.9,4216209035,56,Left,4216209039,141,92.4,4216209037,140,66.1,4216209043,213,2.9,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507255,65,1,1,4,43,d0c07im4a6oj8qa7f1zlt3pqs,1,67.9,92,2023-04-24T00:10:18.351Z,2023-04-24T00:10:21Z,4216209235,141,93.0,4216209231,56,Left,4216209233,140,75.4,4216209239,213,0.1,4216209237,212,7.9,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507273,66,1,1,4,46,d0c07im4a6oj8qa7f1zlt3pqs,1,84.1,90.2,2023-04-24T00:10:22.072Z,2023-04-24T00:10:24Z,4216209297,140,79.7,4216209299,141,80.0,4216209301,212,8.3,4216209303,213,4.1,4216209295,56,Left,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507279,67,3,1,4,49,d0c07im4a6oj8qa7f1zlt3pqs,0,79.3,77.3,2023-04-24T00:10:24.434Z,2023-04-28T16:03:35Z,4216209319,56,Center,4216209321,286,,4232003673,464,,4216209445,233,46,,,,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507297,46,7,1,4,49,8ijkk62897so5r3bq0wgwx4bu,1,20.7,22.7,2023-04-24T00:10:24.435Z,2023-04-28T16:03:42Z,4216209397,285,,4232003881,384,,4216209425,233,67,4216209395,56,Back,,,,,,,,,,,,,91kiw0xa00btt5v54ywplywkq,A. Saldaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507311,48,49,1,4,50,8ijkk62897so5r3bq0wgwx4bu,1,19,18,2023-04-24T00:10:25.972Z,2023-04-24T00:10:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507303,47,61,1,4,51,8ijkk62897so5r3bq0wgwx4bu,0,19,18,2023-04-24T00:10:26.293Z,2023-04-24T00:12:05Z,4216209423,56,Back,,,,,,,,,,,,,,,,,,,,,,5iy3sz4b3mokizd2qlcskl5d6,J. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507333,68,1,1,4,51,d0c07im4a6oj8qa7f1zlt3pqs,1,77.3,84.1,2023-04-24T00:10:27.018Z,2023-04-24T00:10:29Z,4216209531,140,73.3,4216209535,212,8.7,4216209529,56,Left,4216209537,213,2.1,4216209533,141,95.3,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507337,69,49,1,4,54,d0c07im4a6oj8qa7f1zlt3pqs,1,73.3,95.3,2023-04-24T00:10:29.532Z,2023-04-24T00:10:29Z,,,,,,,,,,,,,,,,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507397,70,1,1,4,56,d0c07im4a6oj8qa7f1zlt3pqs,1,70.9,91.4,2023-04-24T00:10:31.844Z,2023-04-24T00:10:36Z,4216209859,56,Left,4216209861,140,78.6,4216209865,212,8.7,4216209867,213,0.4,4216209863,141,96.0,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507413,71,1,1,5,1,d0c07im4a6oj8qa7f1zlt3pqs,1,78.8,95.9,2023-04-24T00:10:36.702Z,2023-04-24T00:10:38Z,4216209923,212,9.8,4216209925,213,3.2,4216209919,140,69.5,4216209921,141,94.5,4216209917,56,Left,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538507423,72,1,1,5,3,d0c07im4a6oj8qa7f1zlt3pqs,1,69.5,94.5,2023-04-24T00:10:38.343Z,2023-04-24T00:10:39Z,4216209991,140,72.9,4216209995,212,6.2,4216209989,56,Left,4216209997,213,5.3,4216209993,141,87.1,,,,,,,,,,elvrjpt1jlko4henaqvfid7o4,M. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
