id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2530035055,27,61,1,2,12,7pmw399vh2v44cjle4fkklp1w,0,67.2,5.2,2023-04-08T00:07:37.944Z,2023-04-12T11:56:22Z,4171219113,56,Right,,,,,,,,,,,,,,,,,,,,,,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035063,28,49,1,2,13,dqx48fglv1l96cyrmjdod0xec,1,33,93.8,2023-04-08T00:07:39.052Z,2023-04-12T11:56:30Z,,,,,,,,,,,,,,,,,,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035075,29,1,1,2,14,dqx48fglv1l96cyrmjdod0xec,1,29.9,92.4,2023-04-08T00:07:39.724Z,2023-04-08T01:06:16Z,4171219237,141,48.4,4171219235,140,6.6,4171219243,1,,4171219241,213,4.0,4171219233,56,Back,4171219239,212,38.6,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035089,30,1,1,2,17,dqx48fglv1l96cyrmjdod0xec,0,6.8,47,2023-04-08T00:07:43.069Z,2023-04-08T00:07:47Z,4171219303,1,,4171219291,155,,4171219297,141,45.2,4171219295,140,44.4,4171219301,213,6.3,4171219299,212,39.5,4171219293,56,Back,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035097,28,44,1,2,21,7pmw399vh2v44cjle4fkklp1w,1,53.4,54.2,2023-04-08T00:07:46.887Z,2023-04-08T00:07:48Z,4171219329,56,Center,4171219341,233,31,4171219331,286,,,,,,,,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035093,31,44,1,2,21,dqx48fglv1l96cyrmjdod0xec,0,46.6,45.8,2023-04-08T00:07:46.888Z,2023-04-08T00:07:48Z,4171219311,56,Back,4171219351,233,28,4171219313,285,,,,,,,,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035107,29,1,1,2,21,7pmw399vh2v44cjle4fkklp1w,1,51.1,53.7,2023-04-08T00:07:47.447Z,2023-04-08T00:07:49Z,4171219397,141,91.1,4171219395,140,54.6,4171219391,3,,4171219399,212,25.7,4171219393,56,Left,4171219401,213,1.4,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035109,30,49,1,2,24,7pmw399vh2v44cjle4fkklp1w,1,55.4,90.3,2023-04-08T00:07:49.719Z,2023-04-08T00:07:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035119,31,1,1,2,24,7pmw399vh2v44cjle4fkklp1w,1,54.7,86.3,2023-04-08T00:07:50.665Z,2023-04-08T00:07:51Z,4171219449,140,59.2,4171219451,141,67.6,4171219455,213,5.1,4171219453,212,13.6,4171219447,56,Center,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035129,32,1,1,2,26,7pmw399vh2v44cjle4fkklp1w,1,59.2,67.6,2023-04-08T00:07:51.687Z,2023-04-08T00:07:54Z,4171219497,56,Center,4171219503,212,4.8,4171219501,141,70.9,4171219505,213,2.7,4171219499,140,55.2,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035139,33,1,1,2,28,7pmw399vh2v44cjle4fkklp1w,1,48.2,62.4,2023-04-08T00:07:54.264Z,2023-04-08T00:07:57Z,4171219559,213,4.2,4171219553,140,37.1,4171219555,141,34.2,4171219557,212,22.4,4171219551,56,Back,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035159,34,1,1,2,31,7pmw399vh2v44cjle4fkklp1w,1,34.2,28.6,2023-04-08T00:07:57.495Z,2023-04-08T00:08:03Z,4171219671,141,47.2,4171219669,140,14.8,4171219675,213,2.6,4171219667,56,Back,4171219673,212,24.0,,,,,,,,,,52zm1dgc5jge02cdhzptghq3u,M. Murana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035183,35,1,1,2,37,7pmw399vh2v44cjle4fkklp1w,1,14.8,48.2,2023-04-08T00:08:03.048Z,2023-04-08T00:08:08Z,4171219813,213,1.2,4171219805,56,Back,4171219807,140,20.9,4171219809,141,74.4,4171219811,212,18.9,,,,,,,,,,e81zc97bmfjgwo978gplrx46i,X. Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035197,36,1,1,2,43,7pmw399vh2v44cjle4fkklp1w,1,24.7,78.1,2023-04-08T00:08:08.824Z,2023-04-08T00:08:12Z,4171219889,56,Back,4171219895,212,12.1,4171219897,213,4.7,4171219891,140,24.2,4171219893,141,60.3,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035205,37,1,1,2,46,7pmw399vh2v44cjle4fkklp1w,1,29.1,64.2,2023-04-08T00:08:12.584Z,2023-04-08T00:08:14Z,4171219949,212,12.5,4171219943,56,Back,4171219951,213,5.2,4171219945,140,35.2,4171219947,141,48.4,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035209,38,61,1,2,48,7pmw399vh2v44cjle4fkklp1w,0,35.9,48.1,2023-04-08T00:08:14.552Z,2023-04-08T00:08:14Z,4171219959,56,Back,,,,,,,,,,,,,,,,,,,,,,7gmf2omch4d84vwb55m2apt9m,J. Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035215,32,49,1,2,50,dqx48fglv1l96cyrmjdod0xec,1,62.3,59.3,2023-04-08T00:08:16.382Z,2023-04-08T00:08:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035227,33,1,1,2,50,dqx48fglv1l96cyrmjdod0xec,1,62.3,59.3,2023-04-08T00:08:16.493Z,2023-04-08T00:08:18Z,4171220017,140,64.7,4171220023,213,5.2,4171220019,141,51.9,4171220021,212,5.6,4171220013,56,Center,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035247,34,1,1,2,52,dqx48fglv1l96cyrmjdod0xec,1,64.7,51.9,2023-04-08T00:08:18.238Z,2023-04-08T00:08:21Z,4171220123,141,42.4,4171220119,56,Center,4171220121,140,58.2,4171220125,212,9.4,4171220127,213,3.9,,,,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035265,35,1,1,2,54,dqx48fglv1l96cyrmjdod0xec,1,58.2,42.4,2023-04-08T00:08:20.197Z,2023-04-12T11:57:30Z,4171220223,212,21.3,4171220217,56,Center,4171220225,213,6.1,4171220219,140,78.1,4171220221,141,36.0,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050457,416,1,1,2,55,dqx48fglv1l96cyrmjdod0xec,1,74.5,38,2023-04-08T00:08:20.666Z,2023-04-12T15:37:38Z,4171298065,140,77.5,4171298067,141,53.0,4171298075,210,15,4171298071,213,1.3,4171298069,212,10.7,4171298063,56,Center,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2530035267,36,15,1,2,55,dqx48fglv1l96cyrmjdod0xec,1,80.5,50.7,2023-04-08T00:08:21.580Z,2023-04-12T15:37:39Z,4171220247,56,Center,4171226237,215,,4171220237,22,,4171226229,55,416,4171226149,82,,4171226227,29,,4171226151,233,39,4184467495,80,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,4171220243,18,,4171226233,102,4171226241,147,4171226145,72,,4171226245,231,4171226243,230,4171226235,103,19,4171226239,146,,45.7,49.6,50.2,99.0,84.6,,,,,,,,,,
2530035253,39,10,1,2,56,7pmw399vh2v44cjle4fkklp1w,1,13.1,51.1,2023-04-08T00:08:21.680Z,2023-04-12T11:57:47Z,4171220169,56,Back,4171220167,94,,4171226167,233,36,,,,,,,,,,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035297,37,1,1,2,59,dqx48fglv1l96cyrmjdod0xec,1,98.3,71.3,2023-04-08T00:08:24.765Z,2023-04-12T15:37:49Z,4171220381,141,54.4,4171220377,56,Center,4171220385,213,4.5,4171225975,154,,4171225977,22,,4171225973,210,16,4171231729,195,,4171220379,140,96.4,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,4171220383,212,11.7,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2530035299,38,16,1,3,1,dqx48fglv1l96cyrmjdod0xec,1,97.3,53.2,2023-04-08T00:08:27.270Z,2023-04-12T15:37:49Z,4171222089,231,52.7,4184469519,136,,4184469069,396,53.4,4171226013,154,,4171222077,78,,4171222081,103,2.5,4171222083,328,,4171226015,55,37,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,4171226011,29,,4171221833,374,4171226009,72,4171226019,214,,4171220391,22,4171220395,56,4171222079,102,51.2,4184469067,395,,2023-04-08 01:08:27.056,,,Center,98.4,,4171220393,16,4171222087,230,99.1,4171221837,375,03:01.390,
2530035491,40,1,1,3,46,7pmw399vh2v44cjle4fkklp1w,1,49.8,49.9,2023-04-08T00:09:11.755Z,2023-04-12T11:59:12Z,4171221437,212,22.3,4171221435,141,52.5,4171226341,279,G,4171221431,56,Back,4171221439,213,3.1,4171221433,140,28.6,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035517,41,1,1,3,50,7pmw399vh2v44cjle4fkklp1w,0,28.4,46.3,2023-04-08T00:09:15.945Z,2023-04-08T00:09:19Z,4171221585,213,0.2,4171221587,1,,4171221575,155,,4171221577,56,Center,4171221581,141,63.7,4171221583,212,54.1,4171221579,140,78.7,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035531,39,1,1,3,54,dqx48fglv1l96cyrmjdod0xec,0,19.4,30.6,2023-04-08T00:09:20.028Z,2023-04-08T00:09:21Z,4171221639,3,,4171221641,56,Back,4171221645,141,14.9,4171221647,212,18.9,4171221643,140,34.2,4171221649,213,5.7,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530043665,307,44,1,3,55,7pmw399vh2v44cjle4fkklp1w,1,61.6,87,2023-04-08T00:09:20.826Z,2023-04-08T00:36:15Z,4171262027,286,,4171262025,56,Left,4171262031,233,40,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035631,40,44,1,3,55,dqx48fglv1l96cyrmjdod0xec,0,38.4,13,2023-04-08T00:09:20.827Z,2023-04-08T00:36:15Z,4171262001,285,,4171262077,233,307,4171261999,56,Back,,,,,,,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035565,42,1,1,3,55,7pmw399vh2v44cjle4fkklp1w,1,62.2,78.1,2023-04-08T00:09:21.330Z,2023-04-12T11:27:08Z,4171221815,3,,4171221817,56,Left,4171221823,212,13.7,4171221819,140,71.6,4171221821,141,92.0,4171221825,213,0.8,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035569,43,49,1,4,0,7pmw399vh2v44cjle4fkklp1w,1,71.9,93.2,2023-04-08T00:09:25.674Z,2023-04-08T00:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035573,44,1,1,4,0,7pmw399vh2v44cjle4fkklp1w,1,71.9,93.2,2023-04-08T00:09:25.742Z,2023-04-08T00:09:27Z,4171221855,56,Left,4171221857,140,60.5,4171221863,213,3.2,4171221859,141,92.9,4171221861,212,12.0,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035581,45,1,1,4,1,7pmw399vh2v44cjle4fkklp1w,1,60.5,92.9,2023-04-08T00:09:27.290Z,2023-04-08T00:37:59Z,4171221903,56,Left,4171221909,212,7.2,4171221911,213,0.5,4171221905,140,66.4,4171221907,141,98.3,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035587,46,1,1,4,2,7pmw399vh2v44cjle4fkklp1w,1,66.4,98.3,2023-04-08T00:09:28.090Z,2023-04-08T00:09:29Z,4171221953,212,7.2,4171221947,56,Left,4171221949,140,70.1,4171221955,213,5.3,4171221951,141,89.4,,,,,,,,,,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035589,47,61,1,4,3,7pmw399vh2v44cjle4fkklp1w,0,70.1,89.4,2023-04-08T00:09:29.226Z,2023-04-12T12:07:26Z,4171221959,56,Left,,,,,,,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036071,53,1,1,4,4,dqx48fglv1l96cyrmjdod0xec,0,22.6,10.4,2023-04-08T00:09:30.665Z,2023-04-08T01:29:41Z,4171263867,212,1.6,4171263865,141,10.2,4171263861,56,Back,4171299065,233,441,4171299063,236,,4171299069,286,,4171263869,213,6.2,4171263863,140,24.1,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050631,441,74,1,4,5,7pmw399vh2v44cjle4fkklp1w,1,71.8,89.8,2023-04-08T00:09:30.666Z,2023-04-12T12:07:42Z,4171299103,233,53,4171299061,285,,4171299059,56,Left,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051251,436,1,1,4,5,dqx48fglv1l96cyrmjdod0xec,1,32,8.3,2023-04-08T00:09:31.379Z,2023-04-08T01:10:55Z,4171302727,212,9.5,4171302725,141,22.3,4171302721,56,Back,4171302729,213,1.5,4171302723,140,32.5,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051255,437,1,1,4,6,dqx48fglv1l96cyrmjdod0xec,0,34.4,18.7,2023-04-08T00:09:31.700Z,2023-04-12T12:07:57Z,4171302757,141,0.0,4171302755,140,33.5,4171302761,213,4.6,4171302753,56,Back,4171302759,212,13.8,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035615,48,5,1,4,6,7pmw399vh2v44cjle4fkklp1w,1,69.6,101.6,2023-04-08T00:09:32.385Z,2023-04-08T01:43:43Z,4171283945,233,381,4171222123,347,,4171222121,56,Left,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530047841,381,5,1,4,6,dqx48fglv1l96cyrmjdod0xec,0,30.4,-1.6,2023-04-08T00:09:32.385Z,2023-04-08T00:49:42Z,4171283909,56,Back,4171283949,233,48,4171283913,347,,,,,,,,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035633,49,1,1,4,9,7pmw399vh2v44cjle4fkklp1w,1,69.4,100,2023-04-08T00:09:34.826Z,2023-04-08T00:09:37Z,4171222203,141,80.5,4171222199,56,Left,4171222207,213,4.3,4171222205,212,15.8,4171222201,140,62.8,4171222197,107,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035665,50,1,1,4,11,7pmw399vh2v44cjle4fkklp1w,1,62.8,80.9,2023-04-08T00:09:37.195Z,2023-04-08T00:09:43Z,4171222347,56,Left,4171222353,212,14.7,4171222355,213,2.4,4171222351,141,96.2,4171222349,140,52.9,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035649,44,43,1,4,12,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-08T00:09:38.528Z,2023-04-08T00:52:42Z,4171222243,56,Back,4171286835,144,5,4171222245,347,0,,,,,,,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035695,51,1,1,4,17,7pmw399vh2v44cjle4fkklp1w,1,48.1,97.4,2023-04-08T00:09:43.290Z,2023-04-08T00:09:56Z,4171222531,140,89.5,4171222535,212,43.5,4171222537,213,6.3,4171222527,155,,4171222529,56,Left,4171222533,141,96.6,4171222539,1,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035697,52,4,1,4,23,7pmw399vh2v44cjle4fkklp1w,1,91.6,96.1,2023-04-08T00:09:49.663Z,2023-04-12T15:37:57Z,4171222555,233,45,4171222551,152,,4171222549,56,Left,4171222545,13,,4171222547,294,,4171222553,286,,,,,,,,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035673,45,4,1,4,23,dqx48fglv1l96cyrmjdod0xec,0,8.4,3.9,2023-04-08T00:09:49.664Z,2023-04-12T15:37:57Z,4171367843,294,,4171222417,285,,4171222411,56,Back,4171222409,13,,4171222573,233,52,4171222413,152,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035879,53,1,1,4,59,7pmw399vh2v44cjle4fkklp1w,0,91.7,96.2,2023-04-08T00:10:24.875Z,2023-04-12T12:09:00Z,4171223489,1,,4171223473,5,,4171223485,212,32.3,4171223477,152,,4184486233,223,,4171223481,140,97.7,4171223483,141,49.6,4184486235,20,,4uuq2zuhmlbg7kh85v5l8723u,D. Gonzalez,4171223479,56,Center,4171223471,2,4171223487,213,4171223475,155,,,,,,,,,,,,,4.9,,,,,,,,,,,,,
2530035883,46,52,1,5,1,dqx48fglv1l96cyrmjdod0xec,1,2.7,49.1,2023-04-08T00:10:27.592Z,2023-04-12T12:09:06Z,4184486371,377,,,,,,,,,,,,,,,,,,,,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035943,47,1,1,5,9,dqx48fglv1l96cyrmjdod0xec,1,8.8,47.4,2023-04-08T00:10:35.424Z,2023-04-12T12:09:13Z,4171223699,213,5.1,4171223693,140,19.0,4171223731,287,,4171223691,56,Back,4171223689,123,,4171223697,212,30.0,4171223695,141,6.2,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035987,48,1,1,5,13,dqx48fglv1l96cyrmjdod0xec,0,26.7,5.9,2023-04-08T00:10:38.976Z,2023-04-08T01:33:06Z,4171223939,56,Right,4171223945,212,56.7,4171223947,213,0.2,4171223941,140,80.0,4171223949,1,,4171223943,141,19.4,,,,,,,4s56s6f9nw96wergw7ix5zp0q,O. O'Malley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530035999,54,59,1,5,17,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-08T00:10:42.892Z,2023-04-08T00:10:52Z,4171223999,56,Back,,,,,,,,,,,,,,,,,,,,,,e81zc97bmfjgwo978gplrx46i,X. Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036029,55,12,1,5,18,7pmw399vh2v44cjle4fkklp1w,1,21.9,83.2,2023-04-08T00:10:43.820Z,2023-04-08T00:10:51Z,4171224157,212,65.0,4171224145,56,Left,4171224147,140,83.7,4171224153,141,89.6,4171224161,213,0.1,,,,,,,,,,e81zc97bmfjgwo978gplrx46i,X. Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036015,49,43,1,5,23,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-08T00:10:48.832Z,2023-04-12T12:09:40Z,4184486997,144,49,,,,,,,,,,,,,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036039,50,1,1,5,24,dqx48fglv1l96cyrmjdod0xec,1,10.2,17,2023-04-08T00:10:49.681Z,2023-04-08T00:10:51Z,4171224189,141,49.7,4171224191,212,22.4,4171224187,140,8.0,4171224193,213,1.7,4171224185,56,Back,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036049,51,1,1,5,25,dqx48fglv1l96cyrmjdod0xec,0,8.4,47.9,2023-04-08T00:10:51.602Z,2023-04-08T00:10:55Z,4171224251,213,5.6,4171224245,140,42.6,4171224247,141,7.9,4171224241,155,,4171224249,212,45.0,4171224243,56,Back,4171224253,1,,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036047,56,8,1,5,29,7pmw399vh2v44cjle4fkklp1w,1,59.3,96,2023-04-08T00:10:54.892Z,2023-04-12T12:09:50Z,4171224239,56,Left,4184487285,384,,,,,,,,,,,,,,,,,,,,erwor15ez2ech6aoyxoeyix62,I. LeFlore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036059,57,43,1,5,33,7pmw399vh2v44cjle4fkklp1w,1,0,0,2023-04-08T00:10:59.004Z,2023-04-08T00:11:04Z,4171224323,56,Left,4171224329,285,0,4171224325,152,0,4171224327,265,0,4171224397,144,4,4171224321,13,0,,,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530057515,688,1,1,5,34,7pmw399vh2v44cjle4fkklp1w,0,51.9,84.7,2023-04-08T00:10:59.738Z,2023-04-12T12:10:11Z,4184487815,1,,4184487809,141,86.1,4184487811,212,2.1,4184487813,213,0.5,4171339685,56,Left,4184487807,140,53.7,4184487805,157,,,,,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036075,54,61,1,5,34,dqx48fglv1l96cyrmjdod0xec,1,48.6,14.6,2023-04-08T00:10:59.743Z,2023-04-12T12:10:18Z,4171337953,56,Back,,,,,,,,,,,,,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036061,52,43,1,5,34,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-08T00:11:00.338Z,2023-04-12T12:11:01Z,4184489133,144,49,,,,,,,,,,,,,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532542549,945,1,1,5,35,dqx48fglv1l96cyrmjdod0xec,0,40.2,15.7,2023-04-08T00:11:00.975Z,2023-04-12T12:11:08Z,4184488791,141,19.2,4184488795,213,0.1,4184488789,140,58.7,4184488787,56,Right,4184488793,212,19.6,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532542709,876,8,1,5,36,7pmw399vh2v44cjle4fkklp1w,1,39,82.7,2023-04-08T00:11:02.526Z,2023-04-12T12:11:20Z,4184489533,56,Back,4184489715,385,,,,,,,,,,,,,,,,,,,,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530061929,840,1,1,5,37,dqx48fglv1l96cyrmjdod0xec,0,62,23.7,2023-04-08T00:11:03.588Z,2023-04-12T12:11:23Z,4171361171,212,30.8,4171361169,141,57.5,4171361165,56,Center,4171361167,140,81.5,4171361173,213,0.8,,,,,,,,,,9k050zmkegfu3gdw2b4g4uwwk,C. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036099,58,52,1,5,40,7pmw399vh2v44cjle4fkklp1w,1,14.8,48.1,2023-04-08T00:11:06.164Z,2023-04-12T12:11:31Z,4184489897,376,,,,,,,,,,,,,,,,,,,,,,,e81zc97bmfjgwo978gplrx46i,X. Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530036147,59,1,1,5,49,7pmw399vh2v44cjle4fkklp1w,1,9.8,46.9,2023-04-08T00:11:15.581Z,2023-04-08T00:11:19Z,4171224803,212,13.6,4171224797,56,Back,4171224795,123,,4171224805,213,5.2,4171224799,140,15.8,4171224801,141,29.2,,,,,,,e81zc97bmfjgwo978gplrx46i,X. Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
