id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/19/value
2479533149,30,1,1,1,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,33.2,24.2,2022-10-30T15:02:05.961Z,2022-10-31T09:26:02Z,3886256793,1,,3883981425,140,61.7,3883981433,213,5.9,3885996739,178,,3883981423,56,Right,3883981427,141,5.6,3883981429,212,32.5,3883981421,155,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533153,31,61,1,1,46,ecj1gmc7pqcjo4sc9hvghj5u3,0,58.8,12.2,2022-10-30T15:02:07.965Z,2022-10-31T09:26:02Z,3883981439,56,Right,3885997073,178,,,,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533239,28,5,1,1,47,jb4xejoxjfk5a0a50bo8hvst,1,37.8,101.8,2022-10-30T15:02:09.385Z,2022-10-31T04:56:50Z,3883981887,347,,3883981925,233,32,3883981885,56,Back,,,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533187,32,5,1,1,47,ecj1gmc7pqcjo4sc9hvghj5u3,0,62.2,-1.8,2022-10-30T15:02:09.385Z,2022-10-31T04:56:50Z,3883981631,56,Right,3883981953,233,28,3883981633,347,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533333,29,1,1,1,54,jb4xejoxjfk5a0a50bo8hvst,1,40.3,100,2022-10-30T15:02:16.329Z,2022-10-31T09:26:01Z,3883982385,140,34.7,3883982387,141,95.4,3883982383,56,Back,3883982389,212,7.2,3883982391,213,3.8,3883982381,107,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533347,30,1,1,1,57,jb4xejoxjfk5a0a50bo8hvst,1,46,95.2,2022-10-30T15:02:19.402Z,2022-10-31T09:26:01Z,3883982437,140,39.1,3883982441,212,7.4,3883982439,141,97.1,3885997493,178,,3883982443,213,3.0,3883982435,56,Back,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533369,31,1,1,1,59,jb4xejoxjfk5a0a50bo8hvst,0,39.8,94.7,2022-10-30T15:02:20.905Z,2022-10-31T09:26:00Z,3883982513,213,4.2,3883982509,141,75.6,3883982511,212,15.0,3883982507,140,32.7,3885997689,178,,3883982505,56,Back,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533379,33,49,1,2,1,ecj1gmc7pqcjo4sc9hvghj5u3,1,66.3,30.9,2022-10-30T15:02:22.905Z,2022-10-31T09:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533485,34,1,1,2,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,69.6,37.1,2022-10-30T15:02:24.069Z,2022-10-31T09:25:59Z,3883983119,141,58.7,3883983117,140,56.3,3883983123,213,2.3,3883983121,212,20.3,3885997979,178,,3883983115,56,Center,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479906075,847,83,1,2,7,jb4xejoxjfk5a0a50bo8hvst,1,34.2,55.8,2022-10-30T15:02:29.115Z,2022-10-31T09:25:57Z,3886021417,399,433764,,,,,,,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533505,35,1,1,2,7,ecj1gmc7pqcjo4sc9hvghj5u3,0,65.8,43.9,2022-10-30T15:02:29.126Z,2022-10-31T09:25:57Z,3883983253,141,13.8,3883983257,213,5.1,3883983255,212,22.4,3883983251,140,74.4,3883983249,56,Right,3885998047,178,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533523,32,8,1,2,8,jb4xejoxjfk5a0a50bo8hvst,1,25.3,84.9,2022-10-30T15:02:30.282Z,2022-10-31T09:25:56Z,3885998099,178,,3885031669,383,,3883983343,56,Back,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479906105,848,43,1,2,8,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-10-30T15:02:30.296Z,2022-10-31T05:22:21Z,3886021607,144,82,3886021521,178,0,,,,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533549,33,49,1,2,11,jb4xejoxjfk5a0a50bo8hvst,1,42.8,96.7,2022-10-30T15:02:33.064Z,2022-10-31T09:25:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533767,34,1,1,2,15,jb4xejoxjfk5a0a50bo8hvst,1,68.4,84.5,2022-10-30T15:02:37.594Z,2022-10-31T09:25:55Z,3883984599,1,,3883984589,56,Right,3883984597,213,5.0,3883984587,196,,3883984593,141,17.1,3883984595,212,47.6,3883984585,155,,3883984591,140,80.5,ageous8x40a5qja50md060ull,L. Abanda,3885998307,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533833,35,1,1,2,22,jb4xejoxjfk5a0a50bo8hvst,0,80,21.4,2022-10-30T15:02:44.553Z,2022-10-31T09:25:53Z,3883985071,155,,3883985083,213,1.4,3883985079,141,100.0,3883985077,140,89.3,3885998343,178,,3883985073,196,,3883985081,212,55.6,3883985085,1,,7ruin2kz9zjzba57tdbec7n4l,Vagner,3883985075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533849,36,5,1,2,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,11.1,-1.8,2022-10-30T15:02:49.173Z,2022-10-31T04:57:39Z,3883985133,347,,3883985129,56,Back,3883985151,233,36,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479533839,36,5,1,2,27,jb4xejoxjfk5a0a50bo8hvst,0,88.9,101.8,2022-10-30T15:02:49.173Z,2022-10-31T04:57:39Z,3883985101,56,Left,3883985161,233,36,3883985103,347,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534033,37,1,1,2,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,6.1,0,2022-10-30T15:02:58.669Z,2022-10-31T09:25:52Z,3883986175,140,14.5,3883986179,212,14.1,3883986171,107,,3883986181,213,0.9,3883986173,56,Back,3883986177,141,14.4,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534081,38,1,1,2,39,ecj1gmc7pqcjo4sc9hvghj5u3,0,7.7,10.2,2022-10-30T15:03:00.684Z,2022-10-31T09:25:52Z,3883986435,212,31.8,3883986429,56,Back,3883986653,157,,3883986667,1,,3883986437,213,6.1,3883986433,141,3.5,3885998643,178,,3883986431,140,37.7,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534109,37,49,1,2,42,jb4xejoxjfk5a0a50bo8hvst,1,67.4,93.1,2022-10-30T15:03:04.487Z,2022-10-31T09:25:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534175,38,1,1,2,43,jb4xejoxjfk5a0a50bo8hvst,0,65.4,94.4,2022-10-30T15:03:05.556Z,2022-10-31T09:25:51Z,3883986867,56,Back,3885998913,178,,3883986863,155,,3883986875,213,3.6,3883986869,140,31.6,3883986871,141,69.7,3883986873,212,39.3,3883986877,1,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534169,39,49,1,2,47,ecj1gmc7pqcjo4sc9hvghj5u3,1,64.9,37.1,2022-10-30T15:03:09.419Z,2022-10-31T09:25:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534279,40,1,1,2,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,59.9,43.8,2022-10-30T15:03:12.988Z,2022-10-31T09:25:49Z,3883987369,141,56.7,3883987373,213,2.2,3883987367,140,53.8,3885999213,178,,3883987371,212,10.9,3883987365,56,Center,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534345,41,1,1,2,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,51.9,59.3,2022-10-30T15:03:15.237Z,2022-10-31T09:25:48Z,3883987717,56,Left,3883987725,213,1.4,3883987719,140,54.5,3885999273,178,,3883987721,141,80.8,3883987723,212,14.9,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534379,42,1,1,2,55,ecj1gmc7pqcjo4sc9hvghj5u3,1,57.5,83.5,2022-10-30T15:03:17.565Z,2022-10-31T09:25:47Z,3883987923,141,96.0,3883987927,213,0.5,3883987921,140,71.1,3883987925,212,16.6,3883987919,56,Left,3885999323,178,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534419,43,1,1,2,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,60.9,97.4,2022-10-30T15:03:20.166Z,2022-10-31T09:25:46Z,3883988133,212,19.7,3883988131,141,68.5,3883988129,140,61.1,3883988135,213,4.7,3885999381,178,,3883988127,56,Center,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534451,44,1,1,3,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,54.1,76.3,2022-10-30T15:03:22.275Z,2022-10-31T09:25:45Z,3883988287,213,3.9,3883988279,56,Back,3883988283,141,59.1,3883988281,140,41.2,3885999423,178,,3883988285,212,17.9,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534597,45,1,1,3,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.5,58.6,2022-10-30T15:03:24.285Z,2022-10-31T09:25:45Z,3885999495,178,,3883989035,56,Right,3883989037,140,57.7,3886256631,1,,3883989041,212,33.2,3883989043,213,5.3,3883989039,141,17.6,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534659,46,1,1,3,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,81.6,25.5,2022-10-30T15:03:31.229Z,2022-10-31T09:25:43Z,3883989345,56,Center,3885999573,178,,3883989353,213,1.4,3883989347,140,82.9,3883989349,141,35.4,3883989351,212,6.9,3883990093,210,13,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534661,47,13,1,3,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,89.9,37,2022-10-30T15:03:32.859Z,2022-10-31T09:25:42Z,3883990119,231,45.7,3883990107,29,,3883990109,55,46,3883990117,230,96.5,3883990113,102,40.8,3883989707,20,,3883989363,56,Center,3886256605,17,,a6cke0ad2pvuyahweuch772ay,V. Boniface,3883990105,84,,,3885999749,389,3883990115,103,8.3,3883989359,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534719,39,5,1,3,12,jb4xejoxjfk5a0a50bo8hvst,1,-1.2,62.4,2022-10-30T15:03:33.682Z,2022-10-31T04:59:12Z,3883989649,56,Back,3883989651,346,,3883989673,233,48,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479534681,48,5,1,3,12,ecj1gmc7pqcjo4sc9hvghj5u3,0,101.2,37.6,2022-10-30T15:03:33.682Z,2022-10-31T04:59:13Z,3883989721,233,39,3883989475,56,Center,3883989477,346,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535247,40,1,1,3,40,jb4xejoxjfk5a0a50bo8hvst,0,3.3,59.1,2022-10-30T15:04:01.929Z,2022-10-31T09:25:41Z,3883992451,124,,3883992465,74,,3883992459,212,65.0,3883992457,141,100.0,3883992453,56,Left,3883992463,1,,3883992461,213,0.5,3883992455,140,58.6,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535249,41,5,1,3,43,jb4xejoxjfk5a0a50bo8hvst,0,55.6,101.7,2022-10-30T15:04:05.361Z,2022-10-31T04:59:39Z,3883992473,347,,3883992471,56,Left,3883992719,233,49,,,,,,,,,,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535283,49,5,1,3,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,44.4,-1.7,2022-10-30T15:04:05.361Z,2022-10-31T04:59:39Z,3883992615,347,,3883992663,233,41,3883992613,56,Back,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535559,50,1,1,3,57,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.9,0,2022-10-30T15:04:19.363Z,2022-10-31T09:25:41Z,3883994015,141,9.1,3883994011,56,Back,3883994019,213,2.7,3883994017,212,16.0,3883994013,140,36.4,3883994009,107,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535665,51,1,1,4,0,ecj1gmc7pqcjo4sc9hvghj5u3,1,34.8,17.2,2022-10-30T15:04:22.390Z,2022-10-31T09:25:40Z,3883994559,213,1.7,3886000363,178,,3883994551,56,Back,3883994553,140,29.7,3883994557,212,30.3,3883994555,141,61.1,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535711,52,1,1,4,5,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.2,73.8,2022-10-30T15:04:27.246Z,2022-10-31T09:25:39Z,3883994821,213,4.5,3886000411,178,,3883994815,140,38.6,3883994817,141,60.2,3883994811,56,Back,3883994819,212,9.4,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535763,53,1,1,4,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,37.7,61.4,2022-10-30T15:04:30.606Z,2022-10-31T09:25:39Z,3883995135,56,Back,3883995145,213,1.2,3886000487,178,,3883995137,140,46.3,3883995141,212,22.6,3883995139,141,91.8,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535815,54,1,1,4,11,ecj1gmc7pqcjo4sc9hvghj5u3,0,48.6,92.8,2022-10-30T15:04:33.349Z,2022-10-31T09:25:38Z,3883995369,141,76.3,3883995375,213,6.0,3883995363,155,,3883995367,140,79.7,3886000539,178,,3883995371,212,34.5,3883995365,56,Center,3883995379,1,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535831,42,49,1,4,14,jb4xejoxjfk5a0a50bo8hvst,1,19.2,21.9,2022-10-30T15:04:36.534Z,2022-10-31T09:25:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535911,43,1,1,4,15,jb4xejoxjfk5a0a50bo8hvst,1,18.4,22.3,2022-10-30T15:04:36.644Z,2022-10-31T09:25:37Z,3883995945,56,Back,3883995953,213,2.4,3883995947,140,3.6,3883995949,141,44.8,3883995951,212,21.8,3886000701,178,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479535981,44,1,1,4,21,jb4xejoxjfk5a0a50bo8hvst,1,6.9,43,2022-10-30T15:04:42.657Z,2022-10-31T09:25:36Z,3883996367,140,19.6,3883996369,141,48.8,3883996365,56,Back,3883996371,212,13.9,3886000757,178,,3883996373,213,0.3,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536007,45,1,1,4,22,jb4xejoxjfk5a0a50bo8hvst,1,21.8,43.5,2022-10-30T15:04:44.445Z,2022-10-31T09:25:35Z,3886000891,178,,3883996531,141,37.0,3883996533,212,10.9,3883996527,56,Back,3883996535,213,5.9,3883996529,140,31.3,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536085,46,1,1,4,23,jb4xejoxjfk5a0a50bo8hvst,1,30.8,33.1,2022-10-30T15:04:45.311Z,2022-10-31T09:25:35Z,3883996905,141,9.1,3886000955,178,,3883996897,56,Back,3883996907,212,20.9,3883996911,213,4.0,3883996901,140,18.3,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536091,47,61,1,4,27,jb4xejoxjfk5a0a50bo8hvst,0,20,2.1,2022-10-30T15:04:48.777Z,2022-10-31T09:25:34Z,3886001045,389,,3883996923,56,Back,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536107,48,5,1,4,27,jb4xejoxjfk5a0a50bo8hvst,0,18.6,-1.3,2022-10-30T15:04:49.419Z,2022-10-31T05:01:02Z,3883997009,347,,3883997007,56,Back,3883997111,233,55,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536113,55,5,1,4,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,81.4,101.3,2022-10-30T15:04:49.419Z,2022-10-31T05:01:01Z,3883997031,56,Left,3883997033,347,,3883997071,233,48,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536175,56,1,1,4,30,ecj1gmc7pqcjo4sc9hvghj5u3,1,84.3,100,2022-10-30T15:04:52.181Z,2022-10-31T09:25:34Z,3883997317,140,91.6,3883997313,107,,3883997319,141,66.6,3883997325,213,5.0,3883997315,56,Center,3883997329,1,,3883997323,212,24.8,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536187,57,50,1,4,32,ecj1gmc7pqcjo4sc9hvghj5u3,1,95.5,72.8,2022-10-30T15:04:53.910Z,2022-10-31T09:02:18Z,3883997363,56,Center,3883997659,233,49,3883997365,286,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536241,49,7,1,4,32,jb4xejoxjfk5a0a50bo8hvst,1,4.5,27.2,2022-10-30T15:04:54.494Z,2022-10-31T09:02:18Z,3885037997,385,,3883997613,285,,3883997609,167,,3886001887,178,,3883997633,233,57,3883997611,56,Back,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536263,50,6,1,4,33,jb4xejoxjfk5a0a50bo8hvst,0,4.1,29.8,2022-10-30T15:04:55.371Z,2022-10-31T05:01:33Z,3883997705,73,,3883997703,56,Back,3883998177,233,58,,,,,,,,,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479536281,58,6,1,4,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,95.9,70.2,2022-10-30T15:04:55.371Z,2022-10-31T05:01:33Z,3883997789,56,Center,3883998163,233,50,3883997793,73,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479537345,59,1,1,5,16,ecj1gmc7pqcjo4sc9hvghj5u3,0,99.5,99.5,2022-10-30T15:05:37.971Z,2022-10-31T05:01:38Z,3884003469,56,Center,3884003461,2,,3884003475,212,36.8,3885038689,20,,3884003463,6,,3884003467,224,,3884003477,213,4.3,3884003473,141,50.9,6xam5bquregefbepxd9rwfdh,T. Teuma,3886002123,178,,,3884003471,140,3884003465,155,,3884003479,1,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479537411,51,12,1,5,18,jb4xejoxjfk5a0a50bo8hvst,1,13,54.6,2022-10-30T15:05:39.929Z,2022-10-31T09:25:33Z,3884003797,212,23.1,3884003793,140,23.5,3884003791,56,Back,3884003799,213,5.2,3886002185,388,,3884003819,15,,3884003795,141,24.7,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479537491,60,1,1,5,22,ecj1gmc7pqcjo4sc9hvghj5u3,0,79.4,76.3,2022-10-30T15:05:44.573Z,2022-10-31T09:25:32Z,3884004255,212,10.3,3884004245,2,,3884004251,140,85.7,3885041295,20,,3885041293,223,,3884004499,233,52,3884004249,56,Center,3886002225,178,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,3884004247,155,,,3884004253,141,3884004257,213,5.4,,,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479537531,52,8,1,5,23,jb4xejoxjfk5a0a50bo8hvst,1,18.6,30.2,2022-10-30T15:05:44.852Z,2022-10-31T09:25:31Z,3884004461,56,Back,3885041125,385,,3886002317,178,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479537573,53,6,1,5,25,jb4xejoxjfk5a0a50bo8hvst,0,17,35.1,2022-10-30T15:05:47.454Z,2022-10-31T05:01:51Z,3884004759,233,61,3884004677,56,Back,3884004679,73,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479537551,61,6,1,5,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,83,64.9,2022-10-30T15:05:47.454Z,2022-10-31T05:01:52Z,3884004595,73,,3884004593,56,Center,3884004743,233,53,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479538615,62,1,1,6,5,ecj1gmc7pqcjo4sc9hvghj5u3,0,99.5,99.5,2022-10-30T15:06:27.030Z,2022-10-31T05:01:55Z,3884010071,155,,3886002421,178,,3884010083,213,4.5,3884010067,2,,3884010069,6,,3884010075,56,Center,3884010079,141,53.4,3884010073,223,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,3884010077,140,92.3,,3884010081,212,3884010085,1,,3885041665,20,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479538697,54,44,1,6,6,jb4xejoxjfk5a0a50bo8hvst,1,3.5,46.7,2022-10-30T15:06:28.306Z,2022-10-31T09:25:31Z,3884010405,56,Back,3884010449,233,63,3884010407,285,,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479538649,63,44,1,6,6,ecj1gmc7pqcjo4sc9hvghj5u3,0,96.5,53.3,2022-10-30T15:06:28.307Z,2022-10-31T09:25:31Z,3884010209,286,,3884010487,233,54,3884010205,56,Center,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479538721,55,12,1,6,6,jb4xejoxjfk5a0a50bo8hvst,1,3.5,48.8,2022-10-30T15:06:28.325Z,2022-10-31T09:25:30Z,3884010541,141,61.7,3884010537,56,Back,3884010539,140,7.6,3884010543,212,9.8,3884010655,15,,3886002549,388,,3884010545,213,1.1,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
