id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/23/id,qualifier/23/qualifierId,qualifier/23/value
2499332561,19,12,1,1,53,2b57rbw94i9ohnbch52owvqtq,1,10.3,77.1,2023-01-21T17:18:04.598Z,2023-01-22T07:20:02Z,3988234489,56,Back,3988234491,140,12.6,3988234523,167,,3988234501,213,1.4,3988234495,141,100.0,3988234499,212,17.0,3989263309,178,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499332567,20,5,1,1,55,2b57rbw94i9ohnbch52owvqtq,0,13.6,101.5,2023-01-21T17:18:05.734Z,2023-01-22T02:36:49Z,3988234715,233,24,3988234513,347,,3988234511,56,Back,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499332593,24,5,1,1,55,3ix9om1svhd6obl0mbk1otgop,1,86.4,-1.5,2023-01-21T17:18:05.734Z,2023-01-22T02:36:48Z,3988234689,233,20,3988234645,347,,3988234643,56,Right,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499332817,25,1,1,2,19,3ix9om1svhd6obl0mbk1otgop,1,86.2,0,2023-01-21T17:18:29.669Z,2023-01-22T07:20:02Z,3988235885,212,23.6,3988235883,141,30.6,3988235877,107,,3988235881,140,94.9,3988235879,56,Center,3988235887,213,1.2,3988235889,1,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499332897,26,1,1,2,20,3ix9om1svhd6obl0mbk1otgop,1,98.6,26.3,2023-01-21T17:18:31.388Z,2023-01-22T07:20:01Z,3988236345,213,2.7,3988236343,212,7.5,3988236341,141,30.7,3989263547,178,,3988236337,56,Center,3988236339,140,92.1,3988238947,210,13,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499332903,27,13,1,2,22,3ix9om1svhd6obl0mbk1otgop,1,93.2,30.4,2023-01-21T17:18:32.773Z,2023-01-22T07:20:00Z,3988236379,56,Center,3988238985,230,98.2,3988238981,102,43.5,3988238977,55,26,3988238987,231,45.5,3988238975,29,,3988236377,63,,3988238983,103,8.3,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,3988237275,72,,3988236375,22,,3989263631,178,3988238973,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499332875,22,5,1,2,22,2b57rbw94i9ohnbch52owvqtq,1,-0.9,62,2023-01-21T17:18:33.334Z,2023-01-22T02:37:10Z,3988236233,56,Back,3988240365,233,28,3988237385,346,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333025,28,5,1,2,22,3ix9om1svhd6obl0mbk1otgop,0,100.9,38,2023-01-21T17:18:33.334Z,2023-01-22T02:37:10Z,3988237019,56,Center,3988240373,233,22,3988237021,346,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499332827,21,43,1,2,25,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-01-21T17:18:35.670Z,2023-01-21T17:18:57Z,3988236725,175,0,3988235951,56,Back,3988236727,179,0,3988237161,144,10,3988235949,182,0,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333175,23,1,1,2,53,2b57rbw94i9ohnbch52owvqtq,0,5.2,59.2,2023-01-21T17:19:04.495Z,2023-01-22T07:19:59Z,3988237761,213,0.3,3988237763,1,,3988237751,124,,3988237753,56,Left,3988237755,140,56.5,3988237759,212,55.8,3988237757,141,80.5,3988237767,74,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333181,24,4,1,2,57,2b57rbw94i9ohnbch52owvqtq,1,53.6,82.3,2023-01-21T17:19:07.822Z,2023-01-22T07:19:59Z,3988238305,13,,3988237801,56,Left,3988237803,286,,3988256805,233,29,3988238309,152,,3988238307,264,,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333271,29,4,1,2,57,3ix9om1svhd6obl0mbk1otgop,0,46.4,17.7,2023-01-21T17:19:07.823Z,2023-01-22T07:19:59Z,3988238301,285,,3988238299,152,,3988238297,56,Back,3989263827,388,,3988238295,264,,3988238293,13,,3988256813,233,24,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333381,25,2,1,3,12,2b57rbw94i9ohnbch52owvqtq,1,55.5,84.7,2023-01-21T17:19:23.376Z,2023-01-22T07:19:58Z,3988238897,140,95.3,3988238899,141,92.0,3989263953,178,,3988238895,56,Left,3988238893,152,,3988238891,5,,3988238887,7,3m13ipluel0m6cotha7n7vrop,3988238889,1,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333423,30,55,1,3,12,3ix9om1svhd6obl0mbk1otgop,1,28.7,25.6,2023-01-21T17:19:23.377Z,2023-01-22T07:19:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333663,31,2,1,3,45,3ix9om1svhd6obl0mbk1otgop,1,25.7,22.7,2023-01-21T17:19:56.302Z,2023-01-22T07:19:57Z,3988240539,7,a0ecz4nlxrr62dcwixtmjiwyy,3988240059,5,,3988240069,141,30.9,3988240067,140,67.0,3988240063,241,,3988240065,56,Center,3989264013,178,,3988240543,1,,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333711,26,55,1,3,45,2b57rbw94i9ohnbch52owvqtq,1,35.4,73.3,2023-01-21T17:19:56.303Z,2023-01-22T07:19:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333911,27,1,1,4,21,2b57rbw94i9ohnbch52owvqtq,0,31.1,65.9,2023-01-21T17:20:32.163Z,2023-01-22T07:19:56Z,3988241397,140,72.4,3988241399,141,75.1,3989264067,178,,3988241405,1,,3988241401,212,43.8,3988241403,213,0.1,3988241389,5,,3988241395,56,Center,d0itp0eyxewvnm2shm0manw7p,D. Phillips,3988241393,241,,3988241391,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333925,32,1,1,4,24,3ix9om1svhd6obl0mbk1otgop,1,29.2,25.3,2023-01-21T17:20:34.824Z,2023-01-22T07:19:56Z,3988241483,3,,3989264127,388,,3988241485,56,Back,3988241491,212,6.7,3988241493,213,1.5,3988241489,141,35.1,3988241487,140,29.7,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333937,33,1,1,4,24,3ix9om1svhd6obl0mbk1otgop,0,33.8,30.7,2023-01-21T17:20:35.580Z,2023-01-22T07:19:55Z,3989264181,178,,3988241565,3,,3988241573,212,3.4,3988241571,141,26.1,3988241567,56,Back,3988241575,213,5.1,3988241569,140,35.0,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333967,28,1,1,4,26,2b57rbw94i9ohnbch52owvqtq,0,59.6,75.1,2023-01-21T17:20:36.686Z,2023-01-22T07:19:55Z,3988241727,140,90.9,3988241729,141,67.2,3989264247,178,,3988241733,213,6.1,3988241731,212,33.3,3988241735,1,,3988241725,56,Center,3988241723,3,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499333987,34,49,1,4,30,3ix9om1svhd6obl0mbk1otgop,1,9.6,34.3,2023-01-21T17:20:41.351Z,2023-01-22T07:19:54Z,,,,,,,,,,,,,,,,,,,,,,,,,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334039,35,1,1,4,40,3ix9om1svhd6obl0mbk1otgop,1,18.9,28.6,2023-01-21T17:20:51.281Z,2023-01-22T07:19:52Z,3988242873,1,,3988242157,140,65.7,3988242159,141,23.4,3988242153,155,,3988242155,56,Center,3989264337,178,,3988242163,213,6.2,3988242161,212,49.3,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334073,36,44,1,4,43,3ix9om1svhd6obl0mbk1otgop,1,62.2,18.7,2023-01-21T17:20:54.277Z,2023-01-22T07:19:52Z,3988242387,286,,3988242385,56,Right,3988242415,233,29,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334065,29,44,1,4,43,2b57rbw94i9ohnbch52owvqtq,0,37.8,81.3,2023-01-21T17:20:54.278Z,2023-01-22T07:19:51Z,3988242441,233,36,3988242335,285,,3988242333,56,Back,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334107,37,1,1,4,43,3ix9om1svhd6obl0mbk1otgop,0,61.3,18.9,2023-01-21T17:20:54.346Z,2023-01-22T07:19:51Z,3988242591,213,0.5,3988242587,141,28.2,3988242589,212,12.9,3988242583,56,Center,3989264429,388,,3988242579,3,,3988242581,168,,3988242585,140,72.0,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334095,30,44,1,4,45,2b57rbw94i9ohnbch52owvqtq,1,30.5,78.1,2023-01-21T17:20:55.730Z,2023-01-22T07:19:50Z,3988242509,56,Back,3988242659,233,38,3988242511,285,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334109,38,44,1,4,45,3ix9om1svhd6obl0mbk1otgop,0,69.5,21.9,2023-01-21T17:20:55.731Z,2023-01-22T07:19:50Z,3988242595,56,Center,3988242679,233,30,3988242597,286,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334113,31,1,1,4,45,2b57rbw94i9ohnbch52owvqtq,0,30.8,80.2,2023-01-21T17:20:55.751Z,2023-01-22T07:19:49Z,3988242617,141,80.6,3988242619,212,0.7,3989264479,388,,3988242613,56,Back,3988242611,3,,3988242615,140,31.4,3988242621,213,0.4,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334117,32,44,1,4,46,2b57rbw94i9ohnbch52owvqtq,1,38.2,83.2,2023-01-21T17:20:57.186Z,2023-01-22T07:19:49Z,3988242687,233,39,3988242631,285,,3988242629,56,Back,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334123,39,44,1,4,46,3ix9om1svhd6obl0mbk1otgop,0,61.8,16.8,2023-01-21T17:20:57.187Z,2023-01-22T07:19:48Z,3988242663,56,Right,3988242665,286,,3988242683,233,32,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499476899,829,1,1,4,46,2b57rbw94i9ohnbch52owvqtq,0,37.7,83.7,2023-01-21T17:20:57.193Z,2023-01-22T07:19:48Z,3989015937,212,3.7,3989015939,213,0.1,3989015935,141,84.1,3989015933,140,41.2,3989015931,56,Back,3989015927,3,,3989015929,168,,3989264563,388,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334133,40,1,1,4,47,3ix9om1svhd6obl0mbk1otgop,0,62.1,14.9,2023-01-21T17:20:58.516Z,2023-01-22T07:19:47Z,3989264597,178,,3988242713,212,10.9,3988242711,141,27.6,3988242715,213,0.9,3988242707,56,Center,3988242709,140,68.4,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334137,33,49,1,4,48,2b57rbw94i9ohnbch52owvqtq,1,31.6,80.7,2023-01-21T17:20:59.215Z,2023-01-22T07:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334213,34,1,1,4,49,2b57rbw94i9ohnbch52owvqtq,1,33.1,78.8,2023-01-21T17:21:00.537Z,2023-01-22T07:19:46Z,3988243027,155,,3988243029,56,Left,3988243033,141,89.0,3988243031,140,79.4,3988243035,212,49.1,3988243037,213,0.1,3988243039,1,,3989264673,178,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334235,35,1,1,4,56,2b57rbw94i9ohnbch52owvqtq,1,76.6,91,2023-01-21T17:21:06.647Z,2023-01-22T07:19:44Z,3988243149,140,67.6,3988243147,56,Left,3989264697,178,,3988243155,213,3.6,3988243153,212,10.4,3988243151,141,84.5,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499530875,828,43,1,4,58,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-01-21T17:21:09.002Z,2023-01-22T04:24:41Z,3989292881,399,219876,3989337303,144,83,,,,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334291,36,1,1,4,58,2b57rbw94i9ohnbch52owvqtq,1,65.2,77.1,2023-01-21T17:21:09.008Z,2023-01-22T07:19:43Z,3989264739,178,,3988243445,140,66.2,3988243451,213,4.8,3988243443,56,Center,3988243449,212,17.4,3988243447,141,51.6,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334295,37,50,1,4,59,2b57rbw94i9ohnbch52owvqtq,1,61.7,48,2023-01-21T17:21:10.054Z,2023-01-22T07:06:27Z,3988243599,233,41,3988243469,56,Center,3988243471,286,,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334317,41,7,1,5,0,3ix9om1svhd6obl0mbk1otgop,0,38.3,52,2023-01-21T17:21:11.304Z,2023-01-22T07:06:27Z,3989021289,385,,3989265485,178,,3988243593,233,37,3988243591,285,,3988243589,56,Back,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334351,38,1,1,5,6,2b57rbw94i9ohnbch52owvqtq,0,48.6,7.5,2023-01-21T17:21:17.166Z,2023-01-22T07:19:42Z,3988243795,141,12.8,3989265525,178,,3988243809,1,,3988243791,140,89.2,3988243789,56,Right,3988243787,155,,3988243799,212,42.8,3988243805,213,0.1,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334369,42,12,1,5,10,3ix9om1svhd6obl0mbk1otgop,1,12.6,85.1,2023-01-21T17:21:20.757Z,2023-01-22T07:19:42Z,3988243877,213,2.8,3989265605,178,,3988243869,56,Back,3988243875,212,15.7,3988243873,141,92.6,3988243927,167,,3988243871,140,0.0,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334393,39,6,1,5,11,2b57rbw94i9ohnbch52owvqtq,1,100,7.4,2023-01-21T17:21:21.735Z,2023-01-22T02:40:13Z,3988243993,56,Right,3988243995,75,,3988244009,233,43,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334373,43,6,1,5,11,3ix9om1svhd6obl0mbk1otgop,0,0,92.6,2023-01-21T17:21:21.735Z,2023-01-22T02:40:13Z,3988243893,56,Back,3988243895,73,,3988244017,233,39,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334605,40,1,1,5,41,2b57rbw94i9ohnbch52owvqtq,0,99.5,0.5,2023-01-21T17:21:51.831Z,2023-01-22T02:40:16Z,3988245217,56,Center,3988245207,6,,3988245225,213,1.7,3988245205,2,,3988245221,141,39.7,3989022423,72,,3988245219,140,97.0,3988245209,155,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,3988245223,212,26.8,3989265707,178,,3988245213,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334661,44,12,1,5,42,3ix9om1svhd6obl0mbk1otgop,1,3.9,59.9,2023-01-21T17:21:52.971Z,2023-01-22T07:19:41Z,3989265765,178,,3988245501,140,11.2,3988245503,141,74.1,3988245505,212,12.3,3988245499,56,Back,3988245509,213,0.9,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334673,45,12,1,5,45,3ix9om1svhd6obl0mbk1otgop,1,9.2,71.3,2023-01-21T17:21:56.137Z,2023-01-22T07:19:41Z,3988245585,140,16.4,3988245583,56,Back,3988245587,141,83.3,3989266069,178,,3988245589,212,11.1,3989266071,21,,3988245591,213,0.8,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334677,41,1,1,5,47,2b57rbw94i9ohnbch52owvqtq,0,85.2,20.1,2023-01-21T17:21:58.138Z,2023-01-22T07:19:40Z,3988245625,213,1.4,3988245623,212,18.6,3988245621,141,47.0,3989022857,72,,3988245615,155,,3988245613,2,,3988245619,140,88.2,3989022855,223,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,3988245617,56,Center,3989265903,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334685,46,12,1,5,48,3ix9om1svhd6obl0mbk1otgop,1,12.3,56.1,2023-01-21T17:21:59.369Z,2023-01-22T07:19:39Z,3988245673,140,28.6,3988245671,56,Back,3988245675,141,66.1,3989266179,178,,3988245677,212,18.4,3988245679,213,0.4,3988245681,15,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334691,42,1,1,5,50,2b57rbw94i9ohnbch52owvqtq,0,74.5,36.1,2023-01-21T17:22:01.132Z,2023-01-22T07:19:39Z,3988245717,213,0.5,3988245707,3,,3988245709,56,Center,3989266205,178,,3988245715,212,12.6,3988245713,141,44.5,3988245711,140,85.2,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334743,47,1,1,5,51,3ix9om1svhd6obl0mbk1otgop,1,18.3,56.8,2023-01-21T17:22:02.365Z,2023-01-22T07:19:38Z,3988245965,3,,3989266235,388,,3988245975,213,0.1,3988245969,140,27.5,3988245967,56,Back,3988245971,141,57.9,3988245973,212,9.7,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334749,48,49,1,5,53,3ix9om1svhd6obl0mbk1otgop,1,26.1,52.9,2023-01-21T17:22:03.912Z,2023-01-22T07:19:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334775,49,1,1,5,54,3ix9om1svhd6obl0mbk1otgop,1,27.1,49.3,2023-01-21T17:22:05.055Z,2023-01-22T07:19:36Z,3988246109,56,Back,3988246117,213,4.5,3988246115,212,28.2,3988246113,141,8.5,3988246111,140,22.1,3989266267,178,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334789,50,1,1,5,57,3ix9om1svhd6obl0mbk1otgop,0,33.7,12.8,2023-01-21T17:22:08.073Z,2023-01-22T07:19:36Z,3988246187,56,Back,3988246193,212,8.5,3989266285,178,,3988246209,236,,3988246185,155,,3988246211,233,43,3988246215,286,,3988246189,140,25.9,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,3988246195,213,3.4,3988246191,141,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334781,43,74,1,5,57,2b57rbw94i9ohnbch52owvqtq,1,64.5,86.3,2023-01-21T17:22:08.160Z,2023-01-22T07:19:35Z,3989266319,178,,3988246149,285,,3988246147,56,Left,3988246223,233,50,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499334953,51,5,1,6,0,3ix9om1svhd6obl0mbk1otgop,1,27.2,-1.7,2023-01-21T17:22:10.647Z,2023-01-22T02:42:06Z,3988246935,56,Back,3988252167,233,62,3988246937,347,,,,,,,,,,,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499335835,62,5,1,6,0,2b57rbw94i9ohnbch52owvqtq,0,72.8,101.7,2023-01-21T17:22:10.647Z,2023-01-22T02:42:05Z,3988251633,347,,3988251631,56,Left,3988252213,233,51,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499335007,52,1,1,6,16,3ix9om1svhd6obl0mbk1otgop,0,38.9,0,2023-01-21T17:22:27.607Z,2023-01-22T07:19:35Z,3988247209,107,,3988247219,213,0.4,3988247217,212,18.7,3988247211,56,Right,3988247213,140,55.5,3988247215,141,8.6,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499335021,45,1,1,6,18,2b57rbw94i9ohnbch52owvqtq,0,43.1,92.3,2023-01-21T17:22:29.278Z,2023-01-22T07:19:34Z,3988247297,157,,3988247299,56,Left,3989266361,178,,3988247303,141,100.0,3988247301,140,55.7,3988247305,212,14.8,3988247307,213,0.5,3988247309,1,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499335025,46,5,1,6,19,2b57rbw94i9ohnbch52owvqtq,0,56.4,101.6,2023-01-21T17:22:30.235Z,2023-01-22T02:42:26Z,3988247729,233,53,3988247319,56,Left,3988247321,347,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499335089,53,5,1,6,19,3ix9om1svhd6obl0mbk1otgop,1,43.6,-1.6,2023-01-21T17:22:30.235Z,2023-01-22T02:42:25Z,3988247689,347,,3988247687,56,Back,3988247719,233,46,,,,,,,,,,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
