id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2521797015,31,1,1,1,31,2nhn3ikl1ciq34w3hcp883d6p,1,25.6,72,2023-03-18T17:17:56.382Z,2023-03-19T13:28:54Z,4106638629,56,Back,4106638641,213,0.3,4106638635,141,75.7,4108797917,178,,4106638631,140,34.4,4106638637,212,9.6,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797033,32,1,1,1,35,2nhn3ikl1ciq34w3hcp883d6p,1,36.5,74.3,2023-03-18T17:17:59.846Z,2023-03-19T13:28:52Z,4108797987,178,,4106638725,56,Back,4106638731,212,8.1,4106638727,140,43.6,4106638729,141,79.0,4106638733,213,0.4,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797059,33,1,1,1,36,2nhn3ikl1ciq34w3hcp883d6p,1,48,80.3,2023-03-18T17:18:00.703Z,2023-03-19T13:28:51Z,4106638877,140,35.2,4106638881,212,13.5,4106638879,141,82.3,4108798087,178,,4106638875,56,Back,4106638883,213,3.0,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797089,34,1,1,1,38,2nhn3ikl1ciq34w3hcp883d6p,1,38.1,77.5,2023-03-18T17:18:03.211Z,2023-03-19T13:28:50Z,4108798139,178,,4106639015,141,39.7,4106639013,140,27.6,4106639021,213,4.3,4106639011,56,Back,4106639017,212,28.0,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797107,35,1,1,1,40,2nhn3ikl1ciq34w3hcp883d6p,1,29,40,2023-03-18T17:18:05.350Z,2023-03-19T13:28:50Z,4106639115,56,Back,4106639121,141,33.0,4106639125,213,5.8,4106639123,212,10.2,4108798257,178,,4106639119,140,37.6,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797137,36,1,1,1,41,2nhn3ikl1ciq34w3hcp883d6p,1,42.8,31.5,2023-03-18T17:18:06.532Z,2023-03-19T13:28:49Z,4108798437,178,,4106639327,213,3.7,4106639321,140,29.9,4106639319,56,Back,4106639325,212,16.3,4106639323,141,18.2,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797147,37,1,1,1,44,2nhn3ikl1ciq34w3hcp883d6p,1,36.3,11.7,2023-03-18T17:18:09.091Z,2023-03-19T13:28:48Z,4106639391,56,Back,4108798507,178,,4106639399,212,1.4,4106639395,141,9.7,4106639393,140,36.0,4106639403,213,4.5,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797165,38,1,1,1,45,2nhn3ikl1ciq34w3hcp883d6p,1,47,1.1,2023-03-18T17:18:09.959Z,2023-03-19T13:28:48Z,4106639527,213,2.3,4106639525,212,14.5,4106639523,141,16.8,4106639515,56,Back,4108798561,178,,4106639519,140,37.7,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797175,39,1,1,1,46,2nhn3ikl1ciq34w3hcp883d6p,1,47.5,11.1,2023-03-18T17:18:10.716Z,2023-03-19T13:28:47Z,4108798641,178,,4106639585,140,35.7,4106639583,56,Back,4106639589,212,15.1,4106639591,213,2.5,4106639587,141,23.9,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797209,40,1,1,1,47,2nhn3ikl1ciq34w3hcp883d6p,1,45.2,17,2023-03-18T17:18:11.761Z,2023-03-19T13:28:47Z,4106639805,213,0.2,4106639803,212,13.3,4106639799,140,57.5,4106639801,141,21.6,4106639797,56,Center,4108799293,178,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797217,41,1,1,1,51,2nhn3ikl1ciq34w3hcp883d6p,0,64.9,8.8,2023-03-18T17:18:15.812Z,2023-03-19T13:28:45Z,4106639855,141,11.1,4106639853,140,63.7,4106639851,56,Right,4106639857,212,2.0,4106639859,213,2.2,4108799457,178,,,,,,,,f03fccqnepjczr841h0zqdeui,Y. Matsuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797233,22,8,1,1,51,2b57rbw94i9ohnbch52owvqtq,1,32.3,92.5,2023-03-18T17:18:16.227Z,2023-03-19T13:28:45Z,4106639945,56,Back,4108799535,178,,4107900727,383,,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522202231,1019,67,1,1,53,2nhn3ikl1ciq34w3hcp883d6p,1,69.1,6.1,2023-03-18T17:18:17.735Z,2023-03-19T13:28:45Z,4108853333,233,909,,,,,,,,,,,,,,,,,,,,,,f03fccqnepjczr841h0zqdeui,Y. Matsuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522202229,909,67,1,1,53,2b57rbw94i9ohnbch52owvqtq,0,30.9,93.9,2023-03-18T17:18:17.736Z,2023-03-19T13:28:44Z,4108853337,233,1019,,,,,,,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797273,42,1,1,1,53,2nhn3ikl1ciq34w3hcp883d6p,1,70.1,9.9,2023-03-18T17:18:18.258Z,2023-03-19T13:28:43Z,4106640041,56,Right,4106640047,212,3.3,4106640049,213,4.7,4106640045,141,5.0,4106640043,140,70.0,4108799695,178,,,,,,,,f03fccqnepjczr841h0zqdeui,Y. Matsuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797309,43,1,1,1,55,2nhn3ikl1ciq34w3hcp883d6p,1,75.8,2.3,2023-03-18T17:18:20.371Z,2023-03-19T13:28:42Z,4106640311,140,82.5,4106640317,213,0.5,4106640309,56,Right,4108799789,178,,4106640315,212,7.9,4106640313,141,7.7,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797381,44,1,1,1,59,2nhn3ikl1ciq34w3hcp883d6p,1,78.9,11.8,2023-03-18T17:18:24.134Z,2023-03-19T13:28:40Z,4106640745,56,Center,4106640751,212,14.2,4106640747,140,72.6,4106640749,141,30.3,4106640753,213,2.1,4108799869,178,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797405,45,1,1,2,3,2nhn3ikl1ciq34w3hcp883d6p,1,70.2,46.1,2023-03-18T17:18:28.578Z,2023-03-19T13:28:38Z,4106640903,56,Center,4106640905,140,78.9,4108799971,178,,4106640907,141,56.6,4106640911,213,0.7,4106640909,212,11.6,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797433,46,2,1,2,5,2nhn3ikl1ciq34w3hcp883d6p,1,78.5,57.8,2023-03-18T17:18:29.690Z,2023-03-19T13:28:37Z,4106642191,7,96xomdtz505yoaz35i5bb8f84,4106641027,141,71.1,4108800273,178,,4106641023,56,Center,4106641025,140,87.6,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797425,23,55,1,2,5,2b57rbw94i9ohnbch52owvqtq,1,19.2,50,2023-03-18T17:18:29.691Z,2023-03-19T13:28:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797441,47,43,1,2,8,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-03-18T17:18:33.167Z,2023-03-18T17:18:50Z,4106641053,56,Center,4106641055,140,89.4,4106641059,212,9.0,4106642251,144,1,4106641061,213,4.9,4106641057,141,58.2,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797445,24,43,1,2,9,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T17:18:34.257Z,2023-03-18T17:21:01Z,4106649607,144,5,4106641069,56,Back,4106641071,346,0,,,,,,,,,,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797851,25,1,1,2,39,2b57rbw94i9ohnbch52owvqtq,0,18.4,37.1,2023-03-18T17:19:04.478Z,2023-03-19T13:28:36Z,4108708335,152,,4106643143,213,0.0,4108708333,5,,4106649767,157,,4106643137,212,53.9,4106643147,1,,4106643129,140,69.7,4106643133,141,37.7,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,4108800441,178,,4106643127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797871,48,44,1,2,43,2nhn3ikl1ciq34w3hcp883d6p,1,33.2,59.4,2023-03-18T17:19:07.952Z,2023-03-19T13:28:36Z,4106643223,233,26,4106643201,56,Back,4106643203,285,,,,,,,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797865,26,44,1,2,43,2b57rbw94i9ohnbch52owvqtq,0,66.8,40.6,2023-03-18T17:19:07.953Z,2023-03-19T13:28:35Z,4106643253,233,48,4106643173,56,Center,4106643175,286,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797885,49,1,1,2,43,2nhn3ikl1ciq34w3hcp883d6p,0,32,61,2023-03-18T17:19:07.968Z,2023-03-19T13:28:35Z,4106643279,140,43.9,4106643281,141,49.9,4106643277,56,Back,4108800569,388,,4106643283,212,14.6,4106643285,213,5.7,4106643275,3,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797917,27,1,1,2,45,2b57rbw94i9ohnbch52owvqtq,0,55.1,55.9,2023-03-18T17:19:10.365Z,2023-03-19T13:28:34Z,4106643475,212,24.8,4106643473,141,20.7,4106643469,56,Right,4106643467,155,,4106643477,213,5.0,4108800631,178,,4106643471,140,61.2,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797903,50,49,1,2,47,2nhn3ikl1ciq34w3hcp883d6p,1,39.6,75.1,2023-03-18T17:19:12.149Z,2023-03-19T13:28:34Z,,,,,,,,,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797937,51,50,1,2,48,2nhn3ikl1ciq34w3hcp883d6p,1,37.6,74.1,2023-03-18T17:19:12.964Z,2023-03-19T13:28:33Z,4106643629,233,28,4106643579,56,Back,4106643581,286,,,,,,,,,,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797941,28,7,1,2,49,2b57rbw94i9ohnbch52owvqtq,1,62.4,25.9,2023-03-18T17:19:13.845Z,2023-03-19T13:28:33Z,4106643611,56,Center,4106643619,233,51,4107902481,383,,4106643613,285,,4108801113,178,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797943,29,49,1,2,50,2b57rbw94i9ohnbch52owvqtq,1,64,33.4,2023-03-18T17:19:14.910Z,2023-03-19T13:28:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521797953,30,1,1,2,51,2b57rbw94i9ohnbch52owvqtq,1,71.3,39.3,2023-03-18T17:19:16.206Z,2023-03-19T13:28:31Z,4106643685,213,0.8,4106643683,212,1.9,4106643681,141,41.2,4108801253,178,,4106643677,56,Center,4106643679,140,72.6,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798023,31,1,1,2,53,2b57rbw94i9ohnbch52owvqtq,1,75.9,48.6,2023-03-18T17:19:17.934Z,2023-03-19T13:28:30Z,4106644063,213,2.1,4108801339,178,,4106644055,56,Center,4106644059,141,60.3,4106644061,212,9.5,4106644057,140,71.0,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798037,32,1,1,2,55,2b57rbw94i9ohnbch52owvqtq,1,78.2,65.3,2023-03-18T17:19:19.980Z,2023-03-19T13:28:29Z,4108801421,178,,4106644151,141,74.8,4106644147,56,Center,4106644149,140,91.4,4106644155,213,0.4,4106644153,212,15.3,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798045,33,1,1,2,57,2b57rbw94i9ohnbch52owvqtq,0,90.2,72.7,2023-03-18T17:19:21.650Z,2023-03-19T13:28:29Z,4106644193,213,5.1,4106644185,56,Center,4108801655,389,,4106644189,141,52.6,4106644191,212,14.8,4106644187,140,95.7,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798013,52,52,1,2,57,2nhn3ikl1ciq34w3hcp883d6p,1,2.9,45.4,2023-03-18T17:19:22.481Z,2023-03-19T13:28:28Z,4108801765,178,,4107902833,376,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798067,53,1,1,3,1,2nhn3ikl1ciq34w3hcp883d6p,1,9.8,47.2,2023-03-18T17:19:25.725Z,2023-03-19T13:28:28Z,4106644331,141,74.8,4106644339,287,,4106644325,123,,4106644329,140,29.7,4106644335,213,0.7,4106644333,212,28.1,4108801895,178,,4106644327,56,Back,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798081,54,1,1,3,2,2nhn3ikl1ciq34w3hcp883d6p,0,27.7,73.1,2023-03-18T17:19:27.517Z,2023-03-19T13:28:27Z,4106644415,141,75.6,4106644413,140,25.0,4106644419,213,2.6,4106644417,212,3.3,4106644411,56,Back,4108802053,388,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798115,34,49,1,3,2,2b57rbw94i9ohnbch52owvqtq,1,73.5,28.3,2023-03-18T17:19:27.616Z,2023-03-19T13:28:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798141,35,1,1,3,7,2b57rbw94i9ohnbch52owvqtq,1,55.7,1.1,2023-03-18T17:19:32.431Z,2023-03-19T13:28:25Z,4106644873,56,Back,4106644875,140,38.5,4106644879,212,26.7,4108802425,178,,4106644881,213,2.3,4106644877,141,30.1,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798149,36,1,1,3,11,2b57rbw94i9ohnbch52owvqtq,1,39.8,31.9,2023-03-18T17:19:35.650Z,2023-03-19T13:28:25Z,4106644923,213,1.8,4106644917,140,35.8,4106644919,141,58.1,4106644921,212,18.3,4106644915,56,Back,4108802563,178,,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798173,37,1,1,3,14,2b57rbw94i9ohnbch52owvqtq,1,31.4,54.6,2023-03-18T17:19:38.668Z,2023-03-19T13:28:24Z,4106645107,1,,4106645101,213,4.9,4106645089,140,36.1,4106645099,212,32.5,4106645093,141,7.3,4106645085,56,Back,4108802729,178,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798209,38,1,1,3,17,2b57rbw94i9ohnbch52owvqtq,0,27.5,8.7,2023-03-18T17:19:42.352Z,2023-03-19T13:28:23Z,4106645317,140,68.4,4106645325,1,,4106645323,213,0.2,4106645319,141,21.3,4106645313,157,,4106645315,56,Center,4108802863,178,,4106645321,212,43.8,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798217,55,1,1,3,20,2nhn3ikl1ciq34w3hcp883d6p,0,31.2,79.9,2023-03-18T17:19:45.330Z,2023-03-19T13:28:23Z,4108802959,388,,4106645379,213,5.7,4106645377,212,13.0,4106645371,56,Back,4106645375,141,69.3,4106645373,140,41.5,4106645369,3,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798245,39,1,1,3,22,2b57rbw94i9ohnbch52owvqtq,1,53.6,28.5,2023-03-18T17:19:47.442Z,2023-03-19T13:28:22Z,4106645555,212,15.8,4106645547,140,68.3,4106645541,3,,4106645551,141,33.6,4108803077,178,,4106645559,213,0.2,4106645543,56,Center,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798251,40,43,1,3,26,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-03-18T17:19:51.065Z,2023-03-18T17:19:57Z,4106645891,144,49,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798325,41,1,1,3,27,2b57rbw94i9ohnbch52owvqtq,1,65.6,51.4,2023-03-18T17:19:52.480Z,2023-03-19T13:28:20Z,4106645995,56,Left,4106646003,213,1.3,4108803173,178,,4106645997,140,72.1,4106646001,212,26.2,4106645999,141,88.6,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798337,42,1,1,3,32,2b57rbw94i9ohnbch52owvqtq,1,65.5,79.7,2023-03-18T17:19:56.801Z,2023-03-19T13:28:19Z,4108803265,178,,4106646085,212,14.7,4106646081,141,65.5,4106646087,213,5.6,4106646077,56,Center,4106646079,140,76.0,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798369,43,1,1,3,33,2b57rbw94i9ohnbch52owvqtq,1,77.5,63,2023-03-18T17:19:58.043Z,2023-03-19T13:28:18Z,4106646247,213,3.2,4106646241,140,69.4,4108803393,178,,4106646245,212,8.5,4106646243,141,62.3,4106646239,56,Center,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798421,44,1,1,3,37,2b57rbw94i9ohnbch52owvqtq,1,71.1,57.6,2023-03-18T17:20:01.824Z,2023-03-19T13:28:16Z,4106646475,140,70.2,4106646473,56,Center,4106646479,212,4.3,4108803521,178,,4106646481,213,4.5,4106646477,141,51.5,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798457,45,1,1,3,41,2b57rbw94i9ohnbch52owvqtq,1,72.7,67.5,2023-03-18T17:20:06.448Z,2023-03-19T13:28:12Z,4108803727,178,,4106646667,141,73.2,4106646669,212,7.9,4106646665,140,66.1,4106646663,56,Center,4106646671,213,2.6,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798495,46,1,1,3,42,2b57rbw94i9ohnbch52owvqtq,1,66.3,68.4,2023-03-18T17:20:07.386Z,2023-03-19T13:28:12Z,4106646847,140,75.4,4108803805,178,,4106646849,141,97.1,4106646853,213,1.1,4106646845,56,Left,4106646851,212,21.7,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798501,47,3,1,3,46,2b57rbw94i9ohnbch52owvqtq,0,75.2,94.8,2023-03-18T17:20:10.950Z,2023-03-19T13:28:11Z,4107936619,464,,4106646937,233,56,4108803923,178,,4106646857,56,Left,4106646859,286,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798519,56,7,1,3,46,2nhn3ikl1ciq34w3hcp883d6p,0,24.8,5.2,2023-03-18T17:20:11.103Z,2023-03-19T13:28:10Z,4108803975,178,,4107936921,383,,4106646881,56,Back,4106646915,233,47,4106646883,285,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798537,48,61,1,3,46,2b57rbw94i9ohnbch52owvqtq,1,75.2,95.2,2023-03-18T17:20:11.229Z,2023-03-19T13:28:10Z,4108804101,178,,4106646963,56,Left,,,,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798541,57,61,1,3,47,2nhn3ikl1ciq34w3hcp883d6p,0,24.9,5.9,2023-03-18T17:20:11.739Z,2023-03-19T13:28:09Z,4106646967,56,Back,4108804301,178,,,,,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798575,49,1,1,3,48,2b57rbw94i9ohnbch52owvqtq,0,69.2,92.8,2023-03-18T17:20:13.042Z,2023-03-19T13:28:09Z,4108804417,178,,4106647135,141,69.0,4106647133,140,86.7,4106647139,213,5.6,4106647131,56,Center,4106647137,212,24.5,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798563,58,49,1,3,51,2nhn3ikl1ciq34w3hcp883d6p,1,13.5,32.2,2023-03-18T17:20:15.736Z,2023-03-19T13:28:08Z,,,,,,,,,,,,,,,,,,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798603,59,1,1,3,51,2nhn3ikl1ciq34w3hcp883d6p,0,13.5,32.1,2023-03-18T17:20:15.772Z,2023-03-19T13:28:08Z,4106647269,56,Back,4106647273,141,25.5,4106647275,212,24.7,4106647267,157,,4108804511,178,,4106647277,213,6.1,4106647271,140,36.6,4106647279,1,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798597,50,8,1,3,52,2b57rbw94i9ohnbch52owvqtq,1,63.7,78.2,2023-03-18T17:20:17.360Z,2023-03-19T13:28:08Z,4108804789,178,,4106647239,56,Center,4107937869,383,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798613,51,49,1,3,53,2b57rbw94i9ohnbch52owvqtq,1,63.3,70.2,2023-03-18T17:20:18.288Z,2023-03-19T13:28:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798661,52,1,1,3,54,2b57rbw94i9ohnbch52owvqtq,1,62.7,65.6,2023-03-18T17:20:19.023Z,2023-03-19T13:28:06Z,4106647489,140,49.4,4106647491,141,51.9,4108804959,178,,4106647487,56,Back,4106647495,213,3.7,4106647493,212,16.8,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798695,53,1,1,3,57,2b57rbw94i9ohnbch52owvqtq,1,47,49.3,2023-03-18T17:20:22.129Z,2023-03-19T13:28:05Z,4106647675,141,74.4,4106647673,140,47.8,4106647671,56,Back,4106647677,212,17.1,4106647679,213,1.5,4108805007,178,,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798735,54,1,1,4,0,2b57rbw94i9ohnbch52owvqtq,0,47.8,70,2023-03-18T17:20:25.392Z,2023-03-19T13:28:04Z,4108805061,178,,4106647881,140,74.8,4106647887,213,6.2,4106647877,155,,4106647879,56,Center,4106647885,212,28.5,4106647883,141,66.0,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521798779,60,1,1,4,2,2nhn3ikl1ciq34w3hcp883d6p,1,23.3,31.9,2023-03-18T17:20:27.543Z,2023-03-19T13:28:03Z,4106648019,213,5.4,4106648009,3,,4108805173,178,,4106648017,212,11.4,4106648011,56,Back,4106648013,140,29.8,4106648015,141,18.5,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
