id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/19/value
2485357293,145,44,1,14,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,7.1,51.2,2022-11-13T15:15:16.708Z,2022-11-14T11:17:41Z,3914407791,285,,3914474743,233,160,3914407789,56,Back,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485357287,160,44,1,14,35,5z1b7fuvpqe6vnigvopomvecu,0,92.9,48.8,2022-11-13T15:15:16.709Z,2022-11-14T11:17:40Z,3914407763,286,,3914428959,233,145,3914407761,56,Center,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485357991,148,12,1,14,36,ecj1gmc7pqcjo4sc9hvghj5u3,1,6.8,50.5,2022-11-13T15:15:16.738Z,2022-11-14T11:17:40Z,3916270313,388,,3914411461,212,4.6,3914411457,140,11.1,3914411459,141,49.6,3914411463,213,6.1,3915752387,15,,3914411455,56,Back,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485357307,161,61,1,14,36,5z1b7fuvpqe6vnigvopomvecu,1,92.7,48.9,2022-11-13T15:15:16.774Z,2022-11-14T11:17:39Z,3916270539,15,,3914407851,56,Center,3916270541,388,,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485357731,163,44,1,14,37,5z1b7fuvpqe6vnigvopomvecu,1,89.6,58.5,2022-11-13T15:15:17.929Z,2022-11-14T11:17:39Z,3914410047,286,,3914410045,56,Center,3914474693,233,146,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485357315,146,44,1,14,37,ecj1gmc7pqcjo4sc9hvghj5u3,0,10.4,41.5,2022-11-13T15:15:17.930Z,2022-11-14T11:17:38Z,3914407897,285,,3914407895,56,Back,3914474753,233,163,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485357781,164,1,1,14,37,5z1b7fuvpqe6vnigvopomvecu,1,90.2,57.2,2022-11-13T15:15:17.996Z,2022-11-14T11:17:38Z,3914410349,141,50.9,3914413697,210,15,3914410353,213,5.5,3914413699,154,,3914410347,140,94.6,3914410351,212,6.3,3914410343,3,,3916270721,388,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,3914410345,56,Center,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358263,165,44,1,14,38,5z1b7fuvpqe6vnigvopomvecu,1,96.3,46.5,2022-11-13T15:15:19.439Z,2022-11-14T11:17:38Z,3914412811,286,,3914414945,233,149,3914412809,56,Center,,,,,,,,,,,,,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358475,149,44,1,14,38,ecj1gmc7pqcjo4sc9hvghj5u3,0,3.7,53.5,2022-11-13T15:15:19.440Z,2022-11-14T11:17:37Z,3914414091,56,Back,3914414093,285,,3914414975,233,165,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358281,166,15,1,14,38,5z1b7fuvpqe6vnigvopomvecu,1,95.4,49.7,2022-11-13T15:15:19.551Z,2022-11-14T11:17:37Z,3914413329,25,,3914413745,146,98.8,3914413743,103,20.3,3914413347,233,147,3914413747,147,50.8,3914412941,56,Center,3914413741,102,51.9,3914413737,55,164,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,3916547645,16,,3914413733,29,,3914413335,328,3916271023,388,,3914413735,154,,,,3914413331,15,,3914413731,77,,,,,,,,,,,,,,,,,,,,,,
2485357417,162,43,1,14,39,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-11-13T15:15:20.257Z,2022-11-13T15:15:42Z,3914408373,56,Center,3914409951,144,2,3914408377,141,50.6,3914408375,140,96.6,3914408371,3,0,3914408369,7,422181,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485357509,147,10,1,14,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,1.3,48.4,2022-11-13T15:15:20.378Z,2022-11-14T11:17:36Z,3914408841,182,,3914408843,56,Back,3915753699,377,,3914408839,178,,3914409281,177,,3914413381,233,166,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358515,150,27,1,14,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T15:15:24.904Z,2022-11-14T06:32:20Z,3914415229,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358665,167,27,1,14,44,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-11-13T15:15:24.904Z,2022-11-14T06:32:20Z,3914415189,233,150,3914415163,41,Injury,3914415167,53,corn6i066rh7c7veva0sm3oid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358811,151,28,1,15,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T15:16:32.167Z,2022-11-14T05:57:29Z,3914415915,233,168,3914415867,55,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358803,168,28,1,15,51,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-11-13T15:16:32.167Z,2022-11-14T05:57:30Z,3914415837,55,167,3914415911,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358825,169,68,1,16,1,5z1b7fuvpqe6vnigvopomvecu,0,0,0,2022-11-13T15:16:42.097Z,2022-11-14T05:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358835,152,68,1,16,1,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-11-13T15:16:42.298Z,2022-11-14T05:57:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358841,153,52,1,16,2,ecj1gmc7pqcjo4sc9hvghj5u3,1,12.8,52.3,2022-11-13T15:16:43.347Z,2022-11-14T11:17:35Z,3915754187,376,,3916232977,178,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358879,154,1,1,16,3,ecj1gmc7pqcjo4sc9hvghj5u3,1,13.4,54.1,2022-11-13T15:16:43.962Z,2022-11-14T11:17:35Z,3916233125,178,,3914416171,123,,3914416175,140,33.6,3914416181,213,0.5,3914416173,56,Back,3914416179,212,23.7,3914416177,141,69.5,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358889,155,1,1,16,6,ecj1gmc7pqcjo4sc9hvghj5u3,1,32.1,76.5,2022-11-13T15:16:47.216Z,2022-11-14T11:17:34Z,3916233199,178,,3914416269,213,1.0,3914416259,56,Back,3914416263,141,97.2,3914416265,212,16.4,3914416261,140,40.2,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358931,156,1,1,16,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,41.4,94,2022-11-13T15:16:49.455Z,2022-11-14T11:17:33Z,3914416549,213,3.9,3914416547,212,11.4,3916233263,178,,3914416541,56,Back,3914416545,141,82.4,3914416543,140,33.5,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358957,157,1,1,16,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,34,74.1,2022-11-13T15:16:53.323Z,2022-11-14T11:17:32Z,3914416677,141,98.6,3914416679,212,27.1,3914416673,56,Left,3914416675,140,54.3,3916233325,178,,3914416681,213,0.7,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358965,158,1,1,16,14,ecj1gmc7pqcjo4sc9hvghj5u3,0,52.6,97.1,2022-11-13T15:16:54.871Z,2022-11-14T11:17:31Z,3914416727,212,15.8,3914416729,213,5.6,3916233441,178,,3914416723,140,64.7,3914416721,56,Left,3914416719,155,,3914416725,141,83.3,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485358993,170,61,1,16,15,5z1b7fuvpqe6vnigvopomvecu,0,37.8,15.6,2022-11-13T15:16:56.259Z,2022-11-14T11:17:31Z,3914416871,56,Back,3916233567,388,,,,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359021,159,61,1,16,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,64.1,91.3,2022-11-13T15:16:57.527Z,2022-11-14T11:17:30Z,3914417039,56,Left,3916233731,178,,,,,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359159,160,1,1,16,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,77.1,66.3,2022-11-13T15:17:01.089Z,2022-11-14T11:17:28Z,3914417825,213,5.0,3914417821,141,25.6,3914417819,140,85.2,3914417817,56,Center,3914417823,212,29.0,3916233787,178,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359165,161,1,1,16,22,ecj1gmc7pqcjo4sc9hvghj5u3,0,83.5,25.2,2022-11-13T15:17:03.521Z,2022-11-14T11:17:28Z,3914419887,155,,3914419899,141,54.0,3914419905,212,26.6,3914417851,56,Center,3916233869,178,,3914419909,213,0.8,3914419893,140,100.0,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359185,162,5,1,16,25,ecj1gmc7pqcjo4sc9hvghj5u3,0,100.8,54.2,2022-11-13T15:17:06.121Z,2022-11-14T05:58:40Z,3914417969,56,Center,3914417971,346,,3914418009,233,171,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359175,171,5,1,16,25,5z1b7fuvpqe6vnigvopomvecu,1,-0.8,45.8,2022-11-13T15:17:06.121Z,2022-11-14T05:58:40Z,3914417905,56,Back,3914417985,233,162,3914417907,346,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359747,172,1,1,16,53,5z1b7fuvpqe6vnigvopomvecu,1,5.4,51.4,2022-11-13T15:17:34.401Z,2022-11-14T11:17:28Z,3914420903,140,64.0,3914420899,124,,3914420901,56,Center,3914420905,141,55.1,3914420911,1,,3914420915,74,,3914420907,212,61.6,3914420909,213,0.0,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359751,173,44,1,16,57,5z1b7fuvpqe6vnigvopomvecu,1,64.2,65,2022-11-13T15:17:37.946Z,2022-11-14T11:17:27Z,3914420931,56,Center,3914420987,233,163,3914420935,286,,,,,,,,,,,,,,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359727,163,44,1,16,57,ecj1gmc7pqcjo4sc9hvghj5u3,0,35.8,35,2022-11-13T15:17:37.947Z,2022-11-14T11:17:27Z,3914420777,56,Back,3914421007,233,173,3914420779,285,,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359793,174,1,1,16,57,5z1b7fuvpqe6vnigvopomvecu,1,64.6,65.3,2022-11-13T15:17:37.994Z,2022-11-14T11:17:26Z,3916234141,388,,3914421105,56,Center,3914421115,212,14.6,3914421113,141,54.3,3914421119,213,3.7,3914421101,3,,3914421109,140,52.7,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359877,175,1,1,16,59,5z1b7fuvpqe6vnigvopomvecu,1,51,60.6,2022-11-13T15:17:40.297Z,2022-11-14T11:17:25Z,3914421605,56,Back,3914421607,140,43.5,3914421611,212,7.9,3916234189,178,,3914421609,141,60.5,3914421613,213,3.2,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359881,176,50,1,17,2,5z1b7fuvpqe6vnigvopomvecu,1,42.5,73.2,2022-11-13T15:17:43.290Z,2022-11-14T11:17:24Z,3914421631,286,,3914421629,56,Back,3914421771,233,164,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359859,164,7,1,17,2,ecj1gmc7pqcjo4sc9hvghj5u3,0,57.5,26.8,2022-11-13T15:17:43.315Z,2022-11-14T11:17:24Z,3916234373,178,,3915757301,383,,3914421519,285,,3914421517,56,Center,3914421703,233,176,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359905,177,1,1,17,4,5z1b7fuvpqe6vnigvopomvecu,0,41.6,83.8,2022-11-13T15:17:44.858Z,2022-11-14T11:17:23Z,3914421755,213,5.9,3916234465,178,,3914421743,56,Center,3914421753,212,14.2,3914421747,140,54.0,3914421749,141,75.4,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485359925,165,49,1,17,5,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.5,9.9,2022-11-13T15:17:46.152Z,2022-11-14T11:17:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360027,166,1,1,17,5,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.5,9.9,2022-11-13T15:17:46.157Z,2022-11-14T11:17:22Z,3914422393,155,,3914422395,56,Right,3914422397,140,87.7,3914422401,212,40.6,3914422405,1,,3916234623,178,,3914422403,213,0.1,3914422399,141,18.8,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360039,167,61,1,17,9,ecj1gmc7pqcjo4sc9hvghj5u3,0,90.5,16.8,2022-11-13T15:17:50.507Z,2022-11-14T11:17:22Z,3914422463,56,Right,3916234927,178,,,,,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360051,178,49,1,17,11,5z1b7fuvpqe6vnigvopomvecu,1,6.2,76.2,2022-11-13T15:17:51.717Z,2022-11-14T11:17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360101,179,61,1,17,12,5z1b7fuvpqe6vnigvopomvecu,0,2.8,80.8,2022-11-13T15:17:53.617Z,2022-11-14T11:17:21Z,3916235259,178,,3914422707,56,Back,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360143,168,6,1,17,14,ecj1gmc7pqcjo4sc9hvghj5u3,1,98.2,21.4,2022-11-13T15:17:54.899Z,2022-11-14T06:00:08Z,3914423005,233,180,3914422901,75,,3914422899,56,Center,,,,,,,,,,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360155,180,6,1,17,14,5z1b7fuvpqe6vnigvopomvecu,0,1.8,78.6,2022-11-13T15:17:54.899Z,2022-11-14T06:00:07Z,3914422953,73,,3914422951,56,Back,3914423021,233,168,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360549,169,1,1,17,38,ecj1gmc7pqcjo4sc9hvghj5u3,1,99.5,0.5,2022-11-13T15:18:19.564Z,2022-11-14T11:17:19Z,3914425207,140,93.1,3914425213,213,1.8,3914426523,154,,3916235349,178,,3914425203,223,,3914425199,6,,3914425205,56,Center,3914425211,212,26.4,6xam5bquregefbepxd9rwfdh,T. Teuma,3914426521,210,13,3915758909,72,,3914425209,141,3914425201,155,,3914425197,2,,38.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360563,170,44,1,17,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,95,43.1,2022-11-13T15:18:20.893Z,2022-11-14T11:17:20Z,3914425289,286,,3914425287,56,Center,3914425425,233,181,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360577,181,44,1,17,40,5z1b7fuvpqe6vnigvopomvecu,0,5,56.9,2022-11-13T15:18:20.894Z,2022-11-14T11:17:20Z,3914425379,285,,3914425377,56,Back,3914425435,233,170,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360567,171,13,1,17,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,96.1,43.8,2022-11-13T15:18:20.987Z,2022-11-14T11:17:19Z,3914426549,230,98.2,3916235519,388,,3914425595,25,,3914425597,15,,3914426553,231,46.6,3914426785,60,,3914426539,55,169,3914426533,75,,a6cke0ad2pvuyahweuch772ay,V. Boniface,3914426535,29,,3914425611,328,,3914425305,56,3914426537,154,,3914426545,103,38.9,Center,,3914426543,102,39.7,,,,,,,,,,,,,,,,,,,,,,,,
2485360571,172,5,1,17,41,ecj1gmc7pqcjo4sc9hvghj5u3,0,100.6,41.1,2022-11-13T15:18:22.323Z,2022-11-14T06:00:26Z,3914425329,56,Center,3914425331,346,,3914425549,233,182,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360601,182,5,1,17,41,5z1b7fuvpqe6vnigvopomvecu,1,-0.6,58.9,2022-11-13T15:18:22.323Z,2022-11-14T06:00:24Z,3914425491,56,Back,3914425515,233,172,3914425493,346,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485360975,183,1,1,18,3,5z1b7fuvpqe6vnigvopomvecu,0,5.1,49.4,2022-11-13T15:18:44.657Z,2022-11-14T11:17:18Z,3914427505,212,57.5,3914427501,140,59.8,3914427499,56,Center,3914427503,141,53.0,3914427509,1,,3914427507,213,0.0,3914427495,124,,3914427511,74,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361059,173,4,1,18,7,ecj1gmc7pqcjo4sc9hvghj5u3,1,41.9,41,2022-11-13T15:18:47.767Z,2022-11-14T11:17:18Z,3914428057,233,184,3914427929,294,,3914427931,56,Back,3914427935,286,,3914427925,13,,3914427933,152,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361075,184,4,1,18,7,5z1b7fuvpqe6vnigvopomvecu,0,58.1,59,2022-11-13T15:18:47.768Z,2022-11-14T11:17:17Z,3916235773,178,,3914428023,152,,3914428017,13,,3914428019,294,,3914428021,56,Center,3914428025,285,,3914428069,233,173,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361247,174,1,1,18,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,39.1,47.2,2022-11-13T15:19:01.586Z,2022-11-14T11:17:17Z,3914428987,5,,3914428999,212,16.2,3914429001,213,1.4,3914428989,152,,3916235849,178,,3914428991,56,Back,3914428995,141,70.8,3914428993,140,41.5,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361277,175,1,1,18,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,43.4,73.8,2022-11-13T15:19:04.708Z,2022-11-14T11:17:16Z,3914429199,213,6.3,3914429197,212,17.3,3914429195,141,73.5,3914429191,56,Center,3914429193,140,59.9,3916235923,178,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361319,176,1,1,18,25,ecj1gmc7pqcjo4sc9hvghj5u3,1,59.5,79.4,2022-11-13T15:19:05.928Z,2022-11-14T11:17:16Z,3914429405,140,59.9,3914429403,56,Left,3914429409,212,11.6,3916236021,178,,3914429411,213,1.5,3914429407,141,96.5,,,,,,,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361381,177,1,1,18,28,ecj1gmc7pqcjo4sc9hvghj5u3,1,59.4,87.5,2022-11-13T15:19:09.036Z,2022-11-14T11:17:14Z,3916236109,178,,3914429767,212,12.3,3914429769,213,5.5,3914429763,140,67.3,3914429761,56,Center,3914429765,141,74.2,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361413,178,1,1,18,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,74.7,58.2,2022-11-13T15:19:13.813Z,2022-11-14T11:17:11Z,3914430011,212,15.0,3914430007,140,72.7,3916236155,178,,3914430009,141,36.4,3914430013,213,4.6,3914430005,56,Center,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361415,179,3,1,18,35,ecj1gmc7pqcjo4sc9hvghj5u3,0,80.9,31.9,2022-11-13T15:19:16.537Z,2022-11-14T11:17:10Z,3914430017,56,Center,3914430511,233,185,3916236273,178,,3914430019,286,,3915764135,464,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361483,185,7,1,18,35,5z1b7fuvpqe6vnigvopomvecu,1,19.1,68.1,2022-11-13T15:19:16.671Z,2022-11-14T11:17:09Z,3914430499,233,179,3914430399,285,,3914430397,56,Back,3916236331,178,,3915764245,383,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361499,186,49,1,18,38,5z1b7fuvpqe6vnigvopomvecu,1,25.5,83.5,2022-11-13T15:19:19.252Z,2022-11-14T11:17:09Z,,,,,,,,,,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361515,187,3,1,18,38,5z1b7fuvpqe6vnigvopomvecu,0,26.5,84.2,2022-11-13T15:19:19.305Z,2022-11-14T11:17:08Z,3915764389,464,,3914430545,56,Back,3914430861,233,180,3916237119,178,,3914430547,285,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361555,180,7,1,18,38,ecj1gmc7pqcjo4sc9hvghj5u3,1,73.5,15.8,2022-11-13T15:19:19.506Z,2022-11-14T11:17:08Z,3915764597,383,,3916237191,178,,3914430769,56,Right,3914430771,286,,3914430783,233,187,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485361619,182,49,1,18,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,75.4,12,2022-11-13T15:19:20.692Z,2022-11-14T11:17:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
