id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2546382825,600,5,2,75,38,6ttwlm6op92r4670oayg5md7h,1,28.6,-1.7,2023-05-09T17:39:45.020Z,2023-05-09T17:40:00Z,4265145919,347,,4265145917,56,Back,4265145937,233,697,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382787,697,5,2,75,38,o1iwuxbv233ayidxpibbxy59,0,71.4,101.7,2023-05-09T17:39:45.020Z,2023-05-09T18:01:49Z,4265145635,347,,4265145633,56,Left,4265145953,233,600,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382831,601,1,2,75,53,6ttwlm6op92r4670oayg5md7h,0,29.7,0,2023-05-09T17:39:59.949Z,2023-05-09T17:40:01Z,4265145965,212,15.3,4265145963,141,1.7,4265145961,140,44.1,4265145959,56,Back,4265145957,107,,4265145967,213,0.2,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382843,698,8,2,75,55,o1iwuxbv233ayidxpibbxy59,1,54.4,96.1,2023-05-09T17:40:02.719Z,2023-05-09T17:40:02Z,4265146023,56,Left,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382889,602,5,2,75,56,6ttwlm6op92r4670oayg5md7h,1,44.6,-1.8,2023-05-09T17:40:03.119Z,2023-05-09T18:01:50Z,4265146263,56,Back,4265146281,233,699,4265146265,347,,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382845,699,5,2,75,56,o1iwuxbv233ayidxpibbxy59,0,55.4,101.8,2023-05-09T17:40:03.119Z,2023-05-09T17:40:11Z,4265146027,56,Left,4265146029,347,,4265146285,233,602,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382893,603,1,2,76,4,6ttwlm6op92r4670oayg5md7h,0,43.7,0,2023-05-09T17:40:10.813Z,2023-05-09T18:10:33Z,4265146295,56,Right,4265146301,212,17.5,4265146293,107,,4265146297,140,60.2,4265146299,141,2.5,4265146303,213,0.2,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382909,700,49,2,76,7,o1iwuxbv233ayidxpibbxy59,1,36.2,97,2023-05-09T17:40:13.921Z,2023-05-09T17:40:14Z,,,,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382919,701,1,2,76,7,o1iwuxbv233ayidxpibbxy59,1,36.2,97,2023-05-09T17:40:14.175Z,2023-05-09T18:10:36Z,4265146437,213,5.9,4265146429,56,Back,4265146433,141,90.2,4265146435,212,11.4,4265146431,140,46.1,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382921,702,1,2,76,8,o1iwuxbv233ayidxpibbxy59,0,46,89.4,2023-05-09T17:40:15.080Z,2023-05-09T18:11:09Z,4265146449,141,87.4,4265146447,140,47.0,4265146445,56,Back,4265146453,213,5.4,4265146451,212,1.7,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382917,604,61,2,76,9,6ttwlm6op92r4670oayg5md7h,1,54.3,3.5,2023-05-09T17:40:15.917Z,2023-05-09T18:10:35Z,4265146427,56,Right,,,,,,,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382925,703,1,2,76,10,o1iwuxbv233ayidxpibbxy59,1,52,71.4,2023-05-09T17:40:16.943Z,2023-05-09T17:40:17Z,4265146483,212,10.3,4265146485,213,3.7,4265146481,141,63.0,4265146479,140,43.8,4265146477,56,Back,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382927,704,1,2,76,11,o1iwuxbv233ayidxpibbxy59,1,43.4,63,2023-05-09T17:40:17.807Z,2023-05-09T17:40:18Z,4265146497,213,1.6,4265146489,56,Back,4265146495,212,6.8,4265146493,141,73.0,4265146491,140,43.5,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382953,705,1,2,76,11,o1iwuxbv233ayidxpibbxy59,1,43.1,72.8,2023-05-09T17:40:18.623Z,2023-05-09T17:40:24Z,4265146673,141,44.4,4265146675,212,22.9,4265146671,140,31.4,4265146669,56,Back,4265146677,213,4.1,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382961,706,1,2,76,17,o1iwuxbv233ayidxpibbxy59,1,36.6,42.9,2023-05-09T17:40:23.903Z,2023-05-09T17:40:28Z,4265146767,212,13.5,4265146769,213,0.4,4265146765,141,50.0,4265146763,140,48.6,4265146759,56,Back,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382985,707,1,2,76,21,o1iwuxbv233ayidxpibbxy59,1,48,54.2,2023-05-09T17:40:27.826Z,2023-05-09T17:40:33Z,4265146953,1,,4265146951,213,0.5,4265146941,155,,4265146949,212,53.6,4265146947,141,92.8,4265146943,56,Left,4265146945,140,92.5,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382999,708,1,2,76,26,o1iwuxbv233ayidxpibbxy59,1,94.7,93.5,2023-05-09T17:40:33.600Z,2023-05-09T17:40:36Z,4265147029,140,78.8,4265147027,56,Left,4265147035,213,3.2,4265147033,212,16.7,4265147031,141,92.3,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383003,709,3,2,76,29,o1iwuxbv233ayidxpibbxy59,0,80.5,95.8,2023-05-09T17:40:36.480Z,2023-05-09T17:40:39Z,4265147129,233,605,4265147053,56,Left,4265147055,286,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383013,605,7,2,76,29,6ttwlm6op92r4670oayg5md7h,1,19.5,4.2,2023-05-09T17:40:36.481Z,2023-05-09T17:40:39Z,4265147123,233,709,4265147103,285,,4265147101,56,Back,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383017,606,49,2,76,31,6ttwlm6op92r4670oayg5md7h,1,16.5,2,2023-05-09T17:40:38.446Z,2023-05-09T17:40:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383041,607,1,2,76,32,6ttwlm6op92r4670oayg5md7h,1,16.5,1.9,2023-05-09T17:40:38.765Z,2023-05-09T17:40:41Z,4265147245,213,1.2,4265147243,212,7.8,4265147237,56,Back,4265147241,141,12.8,4265147239,140,18.9,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383053,608,1,2,76,34,6ttwlm6op92r4670oayg5md7h,1,31.2,15.9,2023-05-09T17:40:41.630Z,2023-05-09T17:40:43Z,4265147299,140,46.1,4265147297,56,Back,4265147305,213,0.7,4265147303,212,20.9,4265147301,141,36.3,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383075,609,4,2,76,36,6ttwlm6op92r4670oayg5md7h,1,46.2,38.4,2023-05-09T17:40:43.134Z,2023-05-09T18:10:20Z,4265147439,152,,4265147441,265,,4265147437,56,Back,4265147445,233,710,4265147443,286,,4265147435,13,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383061,710,4,2,76,36,o1iwuxbv233ayidxpibbxy59,0,53.8,61.6,2023-05-09T17:40:43.135Z,2023-05-09T17:40:49Z,4265147371,285,,4265147459,233,609,4265147365,56,Center,4265147363,13,,4265147367,152,,4265147369,265,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383143,610,1,2,76,56,6ttwlm6op92r4670oayg5md7h,1,45.3,55.7,2023-05-09T17:41:03.135Z,2023-05-09T18:10:25Z,4265182457,152,,4265147867,1,,4265182455,5,,4265147859,140,76.1,4265147857,56,Left,4265147863,212,42.7,4265147865,213,0.7,4265147861,141,96.6,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383159,611,1,2,76,58,6ttwlm6op92r4670oayg5md7h,1,75.1,94.1,2023-05-09T17:41:05.022Z,2023-05-09T18:10:18Z,4265147955,213,4.5,4265147953,212,8.8,4265147951,141,81.5,4265147947,56,Left,4265147949,140,73.4,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383161,612,1,2,77,0,6ttwlm6op92r4670oayg5md7h,1,73.6,81.8,2023-05-09T17:41:07.135Z,2023-05-09T17:41:08Z,4265147963,140,76.0,4265147965,141,97.4,4265147969,213,1.3,4265147967,212,10.9,4265147961,56,Left,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383171,613,1,2,77,1,6ttwlm6op92r4670oayg5md7h,1,76,97.4,2023-05-09T17:41:08.014Z,2023-05-09T17:41:10Z,4265148019,140,67.7,4265148017,56,Center,4265148023,212,18.7,4265148025,213,4.2,4265148021,141,73.0,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383181,614,1,2,77,3,6ttwlm6op92r4670oayg5md7h,0,66.7,68.8,2023-05-09T17:41:09.887Z,2023-05-09T17:41:12Z,4265148087,141,0.0,4265148089,212,53.7,4265148083,56,Right,4265148093,1,,4265148085,140,90.2,4265148091,213,5.2,4265148081,196,,4265148079,155,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383183,615,5,2,77,5,6ttwlm6op92r4670oayg5md7h,0,87.3,-1.7,2023-05-09T17:41:12.316Z,2023-05-09T17:41:16Z,4265148193,233,711,4265148099,347,,4265148097,56,Right,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383201,711,5,2,77,5,o1iwuxbv233ayidxpibbxy59,1,12.7,101.7,2023-05-09T17:41:12.316Z,2023-05-09T18:01:50Z,4265148185,347,,4265148183,56,Back,4265148189,233,615,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383225,712,1,2,77,17,o1iwuxbv233ayidxpibbxy59,1,20.3,100,2023-05-09T17:41:24.594Z,2023-05-09T17:41:26Z,4265148339,141,83.0,4265148341,212,13.0,4265148337,140,21.3,4265148343,213,4.8,4265148333,107,,4265148335,56,Back,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383233,713,1,2,77,20,o1iwuxbv233ayidxpibbxy59,1,21.2,83.9,2023-05-09T17:41:26.754Z,2023-05-09T17:41:28Z,4265148389,141,92.8,4265148387,140,24.6,4265148391,212,7.0,4265148393,213,1.0,4265148385,56,Back,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383241,714,1,2,77,21,o1iwuxbv233ayidxpibbxy59,1,25.1,94.9,2023-05-09T17:41:28.178Z,2023-05-09T17:41:29Z,4265148439,212,4.4,4265148441,213,3.2,4265148437,141,94.2,4265148433,56,Back,4265148435,140,20.9,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383249,715,1,2,77,23,o1iwuxbv233ayidxpibbxy59,1,20.9,94.5,2023-05-09T17:41:29.826Z,2023-05-09T17:41:31Z,4265148489,56,Back,4265148497,213,0.1,4265148493,141,95.6,4265148495,212,13.5,4265148491,140,33.7,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383251,716,1,2,77,24,o1iwuxbv233ayidxpibbxy59,1,33.2,94.5,2023-05-09T17:41:31.202Z,2023-05-09T17:41:32Z,4265148513,213,4.4,4265148511,212,14.1,4265148509,141,75.0,4265148507,140,28.7,4265148505,56,Back,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383269,717,1,2,77,25,o1iwuxbv233ayidxpibbxy59,1,29.1,73.5,2023-05-09T17:41:32.641Z,2023-05-09T17:41:38Z,4265148621,140,37.0,4265148625,212,24.0,4265148623,141,40.4,4265148627,213,5.1,4265148619,56,Back,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383285,718,1,2,77,32,o1iwuxbv233ayidxpibbxy59,1,52,41.3,2023-05-09T17:41:38.850Z,2023-05-09T17:41:42Z,4265148711,141,5.0,4265148715,213,5.1,4265148713,212,26.7,4265148707,56,Right,4265148709,140,61.6,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383291,719,1,2,77,35,o1iwuxbv233ayidxpibbxy59,1,62.8,17.1,2023-05-09T17:41:42.466Z,2023-05-09T17:41:44Z,4265148745,56,Center,4265148751,141,30.5,4265148753,212,9.1,4265148755,213,1.6,4265148747,140,62.7,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383299,720,1,2,77,37,o1iwuxbv233ayidxpibbxy59,1,61.2,33.7,2023-05-09T17:41:44.450Z,2023-05-09T17:41:45Z,4265148803,213,1.2,4265148799,141,39.9,4265148797,140,62.9,4265148795,56,Center,4265148801,212,4.6,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383315,721,1,2,77,39,o1iwuxbv233ayidxpibbxy59,1,62.7,41,2023-05-09T17:41:45.794Z,2023-05-09T17:41:49Z,4265148907,213,2.3,4265148899,56,Center,4265148901,140,55.6,4265148903,141,52.4,4265148905,212,10.8,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383339,722,1,2,77,43,o1iwuxbv233ayidxpibbxy59,1,70.7,59.9,2023-05-09T17:41:49.794Z,2023-05-09T17:41:54Z,4265149015,213,1.1,4265149013,212,21.5,4265149011,141,87.7,4265149007,56,Left,4265149009,140,80.4,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383345,723,1,2,77,47,o1iwuxbv233ayidxpibbxy59,0,91.8,77.3,2023-05-09T17:41:54.131Z,2023-05-09T17:41:56Z,4265149043,140,90.8,4265149045,141,59.4,4265149049,213,4.6,4265149041,56,Center,4265149047,212,12.2,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383355,616,12,2,77,48,6ttwlm6op92r4670oayg5md7h,1,7.5,37.9,2023-05-09T17:41:55.328Z,2023-05-09T17:41:57Z,4265149103,141,0.0,4265149105,212,27.1,4265149107,213,4.8,4265149101,140,10.4,4265149113,167,,4265149099,56,Back,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383357,617,5,2,77,49,6ttwlm6op92r4670oayg5md7h,0,10.6,-1.8,2023-05-09T17:41:56.628Z,2023-05-09T18:01:50Z,4265149333,233,724,4265149109,56,Back,4265149111,347,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383401,724,5,2,77,49,o1iwuxbv233ayidxpibbxy59,1,89.4,101.8,2023-05-09T17:41:56.628Z,2023-05-09T17:42:10Z,4265149323,347,,4265149321,56,Left,4265149329,233,617,,,,,,,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383411,725,1,2,78,2,o1iwuxbv233ayidxpibbxy59,1,88.2,100,2023-05-09T17:42:09.475Z,2023-05-09T17:42:12Z,4265149367,213,4.4,4265149361,140,86.1,4265149363,141,90.9,4265149365,212,7.7,4265149359,56,Left,4265149357,107,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383421,726,1,2,78,5,o1iwuxbv233ayidxpibbxy59,1,86.1,90.9,2023-05-09T17:42:12.148Z,2023-05-09T17:42:13Z,4265149421,212,4.9,4265149423,213,1.2,4265149415,56,Left,4265149419,141,97.7,4265149417,140,87.6,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383437,727,1,2,78,6,o1iwuxbv233ayidxpibbxy59,1,87.6,97.7,2023-05-09T17:42:12.995Z,2023-05-09T17:42:16Z,4265149557,213,3.4,4265149551,140,75.2,4265149555,212,13.4,4265149553,141,93.3,4265149549,56,Left,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383443,728,1,2,78,9,o1iwuxbv233ayidxpibbxy59,0,74.5,84.1,2023-05-09T17:42:16.485Z,2023-05-09T17:42:19Z,4265149599,140,86.2,4265149597,56,Center,4265149603,212,21.9,4265149605,213,5.3,4265149593,2,,4265149601,141,57.5,4265149595,155,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383455,618,12,2,78,11,6ttwlm6op92r4670oayg5md7h,1,14.4,44.5,2023-05-09T17:42:17.953Z,2023-05-09T17:42:19Z,4265149657,141,16.7,4265149659,212,22.2,4265149651,56,Back,4265149653,140,25.4,4265149669,15,,4265149663,213,5.3,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383467,729,1,2,78,12,o1iwuxbv233ayidxpibbxy59,1,76.3,80.3,2023-05-09T17:42:19.556Z,2023-05-09T17:42:21Z,4265149711,213,1.0,4265149703,56,Left,4265149705,140,80.4,4265149709,212,8.0,4265149707,141,90.3,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383481,730,1,2,78,14,o1iwuxbv233ayidxpibbxy59,0,80.4,90.3,2023-05-09T17:42:21.572Z,2023-05-09T17:42:25Z,4265149771,212,26.8,4265149773,213,5.0,4265149769,141,52.4,4265149767,140,87.4,4265149761,2,,4265149763,155,,4265149765,56,Center,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383491,619,44,2,78,16,6ttwlm6op92r4670oayg5md7h,1,13.6,46.2,2023-05-09T17:42:23.235Z,2023-05-09T17:42:24Z,4265149817,56,Back,4265149819,285,,4265149847,233,731,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383485,731,44,2,78,16,o1iwuxbv233ayidxpibbxy59,0,86.4,53.8,2023-05-09T17:42:23.236Z,2023-05-09T17:42:26Z,4265149877,233,619,4265149797,56,Center,4265149799,286,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383499,620,12,2,78,17,6ttwlm6op92r4670oayg5md7h,1,14.7,44.8,2023-05-09T17:42:23.793Z,2023-05-09T17:42:25Z,4265149865,212,15.0,4265149863,141,40.9,4265149861,140,28.8,4265149859,56,Back,4265149867,213,6.1,4265149879,15,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383503,732,15,2,78,18,o1iwuxbv233ayidxpibbxy59,1,75.1,47.2,2023-05-09T17:42:25.348Z,2023-05-09T17:49:39Z,4265160359,233,626,4265150833,82,,4265150933,103,19,4265150921,72,,4265152255,328,,4265150941,230,98.0,4265150937,146,88.5,4265149897,18,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,4265150931,102,4265151003,458,,45.7,,4265150923,80,4265150939,147,4265150943,231,50.2,4265149895,22,,4265149899,56,Center,4265150935,215,,4265152253,108,46.4,,,,,,
2546384853,626,10,2,78,18,6ttwlm6op92r4670oayg5md7h,1,10.1,56.1,2023-05-09T17:42:25.448Z,2023-05-09T17:49:47Z,4265160367,233,732,4265157535,56,Back,4265157533,94,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546384753,625,43,2,78,18,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:42:25.707Z,2023-05-09T17:47:34Z,4265157057,144,17,4265156979,31,0,4265156981,392,0,4265156983,13,243,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383599,734,4,2,78,20,o1iwuxbv233ayidxpibbxy59,1,95.2,50.7,2023-05-09T17:42:27.502Z,2023-05-09T18:14:40Z,4265150401,9,,4265150403,13,,4265152489,233,621,4265150407,152,,4265154063,348,2xkudoxz92f1vgbjlsbfum3f9,4265150411,286,,4265150405,56,Center,4265157033,295,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383573,621,4,2,78,20,6ttwlm6op92r4670oayg5md7h,0,4.8,49.3,2023-05-09T17:42:27.503Z,2023-05-09T18:14:40Z,4265150229,9,,4265160439,295,,4265160437,13,,4265150237,285,,4265152493,233,734,4265150235,152,,4265150233,56,Back,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546383549,733,43,2,78,24,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:42:30.880Z,2023-05-09T17:42:43Z,4265150251,233,621,4265150067,56,Center,4265150069,152,0,4265150071,286,0,4265150271,144,4,4265150065,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546384717,624,17,2,80,17,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:44:24.057Z,2023-05-09T17:47:19Z,4265156711,13,243,4265156707,31,,4265156709,289,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546384053,622,17,2,80,37,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:44:44.102Z,2023-05-09T17:44:56Z,4265153005,184,,4265153003,31,,,,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546384525,623,58,2,82,32,6ttwlm6op92r4670oayg5md7h,0,0,0,2023-05-09T17:46:39.117Z,2023-05-09T17:49:49Z,4265155677,56,Back,4265155669,9,,4265155671,186,,4265155675,73,,4265155673,179,,4265155873,233,735,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546384515,735,16,2,82,32,o1iwuxbv233ayidxpibbxy59,1,88.5,50,2023-05-09T17:46:39.117Z,2023-05-09T18:04:28Z,4265156699,281,9f8pdf7j05xb111c5lunzgvyt,4265156689,390,191741,4265156695,231,49.8,4265156685,102,52.8,4265155597,9,,4265155603,214,,4265156701,282,6778,4265156691,458,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,4265155867,353,4265155811,72,,623,,4265156697,280,4265156687,103,4265155599,17,,4265155815,374,2023-05-09 18:46:38.393,4265155601,56,Center,4265155819,375,82:31.655,4265156683,76,2.5,PENALTY_WON,,4265156693,230,,99.8
2546384909,736,18,2,83,44,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:47:51.324Z,2023-05-09T17:49:46Z,4265157819,59,24,4265157817,44,Midfielder,4265158575,189,,4265157815,42,,4265157853,55,737,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
