id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2528641859,39,1,1,2,20,2kzl64gp8x37bon8tyxojqrr1,0,82,0,2023-04-04T19:05:27.491Z,2023-04-04T19:57:42Z,4163731475,56,Center,4163731481,212,25.6,4163731479,141,29.7,4163731477,140,96.4,4163731471,107,,4163731485,1,,4163731483,213,0.9,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528641853,17,44,1,2,25,4djrvao40r1vgr4psfl5dzc80,1,6,72,2023-04-04T19:05:31.994Z,2023-04-04T19:24:13Z,4163731567,233,40,4163731441,56,Back,4163731443,285,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528641863,40,44,1,2,25,2kzl64gp8x37bon8tyxojqrr1,0,94,28,2023-04-04T19:05:31.995Z,2023-04-04T20:00:41Z,4163731601,233,17,4163731501,56,Center,4163731503,286,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528641867,18,12,1,2,25,4djrvao40r1vgr4psfl5dzc80,1,7.1,70.1,2023-04-04T19:05:32.473Z,2023-04-06T14:34:47Z,4163731521,213,1.2,4163731543,15,,4163731519,212,2.1,4163731513,56,Back,4163731517,141,73.0,4163731515,140,7.8,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529370003,855,61,1,2,26,2kzl64gp8x37bon8tyxojqrr1,1,90.4,25.7,2023-04-04T19:05:32.924Z,2023-04-06T14:34:55Z,4167603463,56,Center,,,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528641891,19,12,1,2,27,4djrvao40r1vgr4psfl5dzc80,1,3.4,67.3,2023-04-04T19:05:33.648Z,2023-04-04T19:05:49Z,4163731665,213,2.7,4163731661,141,70.3,4163731691,167,,4163731663,212,5.2,4163731657,56,Back,4163731659,140,0.0,,,,,,,5s1ofruu4rz52k2ogzaujplw4,Bader Munshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528641897,20,6,1,2,28,4djrvao40r1vgr4psfl5dzc80,0,1.2,70.3,2023-04-04T19:05:34.706Z,2023-04-06T14:35:15Z,4163731681,73,,4163731739,233,41,4163731679,56,Back,,,,,,,,,,,,,,,,5s1ofruu4rz52k2ogzaujplw4,Bader Munshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528641899,41,6,1,2,28,2kzl64gp8x37bon8tyxojqrr1,1,98.8,29.7,2023-04-04T19:05:34.706Z,2023-04-04T20:00:52Z,4163731697,56,Center,4163731725,233,20,4163731699,75,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642123,42,1,1,3,1,2kzl64gp8x37bon8tyxojqrr1,0,99.5,0.5,2023-04-04T19:06:08.241Z,2023-04-06T14:35:19Z,4163732833,155,,4163732835,224,,4163732841,141,38.4,4163732829,2,,4163732839,140,94.1,4163732837,56,Center,4167603811,20,,4163732831,6,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,4163732845,213,1.8,4163732843,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528670209,443,61,1,3,2,2kzl64gp8x37bon8tyxojqrr1,1,96.5,46.2,2023-04-04T19:06:08.542Z,2023-04-04T20:00:48Z,4163883653,56,Center,,,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642133,21,49,1,3,7,4djrvao40r1vgr4psfl5dzc80,1,1.3,77,2023-04-04T19:06:13.849Z,2023-04-04T19:28:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642143,22,1,1,3,8,4djrvao40r1vgr4psfl5dzc80,0,1.8,77,2023-04-04T19:06:14.576Z,2023-04-04T19:28:14Z,4163732921,213,6.3,4163732913,56,Back,4163732919,212,19.1,4163732917,141,76.3,4163732915,140,20.0,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529370311,856,8,1,3,8,2kzl64gp8x37bon8tyxojqrr1,1,85.7,20.8,2023-04-04T19:06:15.524Z,2023-04-06T14:36:23Z,4167605029,56,Right,4167605077,383,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642147,43,49,1,3,10,2kzl64gp8x37bon8tyxojqrr1,1,84.6,16.7,2023-04-04T19:06:17.041Z,2023-04-04T19:06:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642157,44,1,1,3,10,2kzl64gp8x37bon8tyxojqrr1,0,84.6,16.7,2023-04-04T19:06:17.249Z,2023-04-04T19:06:18Z,4163732991,212,7.3,4163732993,213,1.2,4163732985,56,Center,4163732987,140,87.0,4163732989,141,26.8,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642155,23,49,1,3,11,4djrvao40r1vgr4psfl5dzc80,1,12.1,74.1,2023-04-04T19:06:17.832Z,2023-04-04T19:30:32Z,,,,,,,,,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642169,24,1,1,3,11,4djrvao40r1vgr4psfl5dzc80,1,11.9,74.1,2023-04-04T19:06:18.024Z,2023-04-04T19:30:34Z,4163733043,56,Back,4163733045,140,13.8,4163733049,212,11.9,4163733051,213,1.4,4163733047,141,91.4,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642175,25,4,1,3,14,4djrvao40r1vgr4psfl5dzc80,1,17.4,92.7,2023-04-04T19:06:21.017Z,2023-04-04T19:06:36Z,4163733073,56,Back,4163733075,152,,4163733079,285,,4163733179,233,45,4163733077,265,,4163733067,13,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642201,45,4,1,3,14,2kzl64gp8x37bon8tyxojqrr1,0,82.6,7.3,2023-04-04T19:06:21.018Z,2023-04-04T19:06:25Z,4163733171,152,,4163733167,13,,4163733169,56,Right,4163733199,233,25,4163733175,286,,4163733173,265,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642427,26,43,1,3,41,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-04-04T19:06:48.408Z,2023-04-06T14:37:47Z,4163734189,152,0,4163734187,5,0,4163734199,213,4.7,4163734197,212,11.0,4163734191,56,Back,4167606145,189,0,4167606529,144,1,4163734193,140,24.2,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,4163734195,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642457,27,1,1,3,44,4djrvao40r1vgr4psfl5dzc80,1,27.8,87.8,2023-04-04T19:06:51.113Z,2023-04-06T14:37:52Z,4163734369,141,74.0,4163734371,212,23.5,4163734367,140,7.3,4167606083,189,,4167606595,5,,4163734373,213,3.6,4163734365,56,Back,4167606597,152,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642471,28,1,1,3,45,4djrvao40r1vgr4psfl5dzc80,1,3.5,72.9,2023-04-04T19:06:51.593Z,2023-04-06T14:37:59Z,4167606821,155,,4163734415,56,Left,4163734423,141,91.7,4163734425,212,59.9,4163734419,140,59.2,4163734429,1,,4163734427,213,0.2,,,,paq60rfkhm8gy9412w5tuo0k,Hawswi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642475,29,44,1,3,47,4djrvao40r1vgr4psfl5dzc80,1,56,88.6,2023-04-04T19:06:54.441Z,2023-04-04T19:06:55Z,4163734459,56,Left,4163734461,286,,4163734465,233,46,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642473,46,44,1,3,47,2kzl64gp8x37bon8tyxojqrr1,0,44,11.4,2023-04-04T19:06:54.442Z,2023-04-06T14:42:43Z,4163734507,233,29,4163734457,285,,4163734455,56,Back,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642487,30,1,1,3,48,4djrvao40r1vgr4psfl5dzc80,1,59.2,91.7,2023-04-04T19:06:54.568Z,2023-04-04T19:06:56Z,4163734527,168,,4163734535,141,74.2,4163734533,140,65.1,4163734523,3,,4163734531,56,Center,4163734537,212,13.4,4163734539,213,5.2,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642525,31,1,1,3,49,4djrvao40r1vgr4psfl5dzc80,1,65.1,74.2,2023-04-04T19:06:56.344Z,2023-04-04T19:07:00Z,4163734689,3,,4163734697,212,16.5,4163734691,56,Left,4163734695,141,80.5,4163734699,213,0.3,4163734693,140,80.3,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642535,32,3,1,3,53,4djrvao40r1vgr4psfl5dzc80,1,77.6,78.2,2023-04-04T19:07:00.281Z,2023-04-06T14:44:46Z,4163734853,233,47,4167616349,464,,4163734749,56,Center,4163734751,286,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642555,47,45,1,3,53,2kzl64gp8x37bon8tyxojqrr1,0,22.4,21.8,2023-04-04T19:07:00.281Z,2023-04-07T13:23:26Z,4163734815,285,,4163734813,56,Back,4169212057,233,32,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642601,33,1,1,3,55,4djrvao40r1vgr4psfl5dzc80,1,74.5,72.3,2023-04-04T19:07:02.072Z,2023-04-04T19:07:04Z,4163734957,213,4.5,4163734945,56,Center,4163734947,140,73.0,4163734949,141,58.7,4163734953,212,9.4,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642611,34,1,1,3,58,4djrvao40r1vgr4psfl5dzc80,1,72.9,57.8,2023-04-04T19:07:04.665Z,2023-04-04T19:55:17Z,4163734995,140,63.1,4163734993,56,Center,4163735001,213,3.2,4163734997,141,56.9,4163734999,212,10.3,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642633,35,1,1,3,59,4djrvao40r1vgr4psfl5dzc80,1,63.1,56.7,2023-04-04T19:07:06.040Z,2023-04-04T19:07:08Z,4163735117,212,28.1,4163735111,56,Right,4163735115,141,16.7,4163735113,140,69.8,4163735119,213,5.0,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642649,36,1,1,4,2,4djrvao40r1vgr4psfl5dzc80,1,69.8,16.7,2023-04-04T19:07:08.615Z,2023-04-04T19:07:10Z,4163735189,140,80.2,4163735187,56,Right,4163735191,141,10.0,4163735193,212,11.8,4163735195,213,5.9,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642711,37,1,1,4,3,4djrvao40r1vgr4psfl5dzc80,1,80.2,9.7,2023-04-04T19:07:10.233Z,2023-04-04T19:07:15Z,4163735441,56,Right,4163735447,212,17.1,4163735445,141,14.7,4163735443,140,96.2,4163735449,213,0.2,,,,,,,,,,970jrhb28ry898d1ocpad6dwp,Ammar Al Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642761,38,61,1,4,8,4djrvao40r1vgr4psfl5dzc80,0,98.8,18.3,2023-04-04T19:07:14.784Z,2023-04-04T19:07:27Z,4163735697,56,Right,,,,,,,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642773,39,5,1,4,10,4djrvao40r1vgr4psfl5dzc80,0,100.8,29.4,2023-04-04T19:07:16.688Z,2023-04-04T19:07:26Z,4163735747,56,Center,4163735931,233,48,4163735749,346,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642735,48,5,1,4,10,2kzl64gp8x37bon8tyxojqrr1,1,-0.8,70.6,2023-04-04T19:07:16.688Z,2023-04-04T19:08:48Z,4163735789,233,39,4163735559,346,,4163735557,56,Back,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528642953,49,1,1,4,31,2kzl64gp8x37bon8tyxojqrr1,1,4,45.8,2023-04-04T19:07:38.305Z,2023-04-04T19:07:40Z,4163736589,124,,4163736605,189,,4163736599,213,5.8,4163736597,212,21.9,4163736591,56,Back,4163736603,237,,4163736593,140,22.0,4163736595,141,29.6,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643023,50,1,1,4,34,2kzl64gp8x37bon8tyxojqrr1,1,22,29.6,2023-04-04T19:07:40.977Z,2023-04-04T19:07:48Z,4163736941,213,1.6,4163736933,56,Back,4163736939,212,20.4,4163736937,141,59.6,4163736935,140,21.0,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643077,51,1,1,4,41,2kzl64gp8x37bon8tyxojqrr1,1,27.5,76,2023-04-04T19:07:47.969Z,2023-04-06T14:45:36Z,4167617547,189,,4163737243,213,0.8,4163737237,140,35.0,4163737239,141,87.1,4163737241,212,10.9,4163737235,56,Back,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643095,52,1,1,4,41,2kzl64gp8x37bon8tyxojqrr1,1,34.9,90.1,2023-04-04T19:07:48.513Z,2023-04-06T14:46:27Z,4163737339,212,6.3,4163737333,56,Back,4163737335,140,40.3,4163737337,141,85.9,4163737341,213,5.8,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643105,53,1,1,4,42,2kzl64gp8x37bon8tyxojqrr1,1,47.6,81.4,2023-04-04T19:07:49.321Z,2023-04-06T14:46:29Z,4163737373,213,2.9,4163737365,56,Back,4163737369,141,85.7,4163737371,212,10.6,4163737367,140,37.9,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529372781,857,1,1,4,43,2kzl64gp8x37bon8tyxojqrr1,1,41.4,81.3,2023-04-04T19:07:50.414Z,2023-04-06T14:46:57Z,4167618899,212,10.9,4167618901,213,4.9,4167618897,141,65.7,4167618893,56,Back,4167618895,140,43.6,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529373061,858,1,1,4,45,2kzl64gp8x37bon8tyxojqrr1,1,48.4,66.9,2023-04-04T19:07:52.264Z,2023-04-06T14:48:13Z,4167620559,212,17.5,4167620553,56,Back,4167620557,141,67.1,4167620555,140,31.7,4167620561,213,3.1,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643127,54,1,1,4,48,2kzl64gp8x37bon8tyxojqrr1,1,30.3,54.2,2023-04-04T19:07:55.376Z,2023-04-04T19:07:57Z,4163737477,212,18.8,4163737471,56,Back,4163737475,141,26.6,4163737473,140,31.8,4163737479,213,4.8,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643161,55,1,1,4,50,2kzl64gp8x37bon8tyxojqrr1,1,31.8,26.6,2023-04-04T19:07:56.992Z,2023-04-04T19:08:01Z,4163737657,56,Back,4163737659,140,47.3,4163737665,213,5.6,4163737663,212,20.8,4163737661,141,7.6,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643177,56,1,1,4,54,2kzl64gp8x37bon8tyxojqrr1,1,54.2,9.8,2023-04-04T19:08:01.105Z,2023-04-04T19:08:04Z,4163737749,213,1.1,4163737743,140,58.4,4163737745,141,22.7,4163737747,212,9.8,4163737741,56,Center,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643197,57,1,1,4,57,2kzl64gp8x37bon8tyxojqrr1,1,55.6,16.8,2023-04-04T19:08:04.273Z,2023-04-04T19:08:06Z,4163737849,140,41.0,4163737847,56,Back,4163737851,141,17.0,4163737853,212,15.3,4163737855,213,3.1,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643251,58,1,1,4,59,2kzl64gp8x37bon8tyxojqrr1,1,40.2,17.5,2023-04-04T19:08:06.416Z,2023-04-04T19:08:12Z,4163738087,141,63.7,4163738085,140,39.5,4163738083,56,Back,4163738089,212,31.4,4163738091,213,1.6,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643283,59,1,1,5,5,2kzl64gp8x37bon8tyxojqrr1,1,51.7,59,2023-04-04T19:08:12.432Z,2023-04-04T19:08:17Z,4163738251,212,44.0,4163738247,140,76.7,4163738249,141,7.0,4163738255,1,,4163738245,56,Right,4163738253,213,5.4,4163738243,155,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643299,60,1,1,5,10,2kzl64gp8x37bon8tyxojqrr1,1,75.6,7,2023-04-04T19:08:16.896Z,2023-04-04T19:08:19Z,4163738329,56,Center,4163738331,140,75.0,4163738337,213,1.6,4163738335,212,10.9,4163738333,141,23.0,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643309,61,1,1,5,12,2kzl64gp8x37bon8tyxojqrr1,1,78.4,22,2023-04-04T19:08:19.120Z,2023-04-04T19:08:20Z,4163738363,212,6.0,4163738361,141,30.0,4163738367,213,2.0,4163738359,140,75.9,4163738357,56,Center,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643335,62,1,1,5,14,2kzl64gp8x37bon8tyxojqrr1,1,76.5,28.2,2023-04-04T19:08:20.592Z,2023-04-06T14:48:14Z,4163738529,213,5.3,4163738523,140,86.5,4163738527,212,19.2,4163738521,56,Right,4163738525,141,4.6,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643353,63,1,1,5,16,2kzl64gp8x37bon8tyxojqrr1,1,86.4,6.4,2023-04-04T19:08:23.440Z,2023-04-04T19:08:26Z,4163738629,141,28.6,4163738627,140,80.3,4163738633,213,2.0,4163738625,56,Center,4163738631,212,16.4,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643365,64,1,1,5,19,2kzl64gp8x37bon8tyxojqrr1,1,80.5,24.8,2023-04-04T19:08:25.872Z,2023-04-04T19:08:28Z,4163738701,213,4.3,4163738693,56,Right,4163738699,212,13.1,4163738695,140,76.0,4163738697,141,6.9,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643375,65,1,1,5,21,2kzl64gp8x37bon8tyxojqrr1,1,76.5,7.6,2023-04-04T19:08:28.272Z,2023-04-04T19:08:29Z,4163738759,56,Center,4163738757,155,,4163738763,141,29.1,4163738765,212,15.4,4163738761,140,81.1,4163738767,213,1.3,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643403,66,1,1,5,23,2kzl64gp8x37bon8tyxojqrr1,1,80.8,28.9,2023-04-04T19:08:29.584Z,2023-04-06T14:49:10Z,4163738911,141,19.4,4163738913,212,6.6,4163738907,56,Right,4163738909,140,79.3,4163738915,213,4.5,4163739983,210,13,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643409,67,13,1,5,26,2kzl64gp8x37bon8tyxojqrr1,1,84.8,27.9,2023-04-04T19:08:33.536Z,2023-04-06T14:49:10Z,4163739669,63,,4163739993,55,66,4163739999,103,31.9,4163740003,231,48.2,4163739667,20,,4163740001,230,99.0,4167621755,215,,4163739991,29,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,4163739997,102,44.0,4163739989,84,,,4163738947,22,4163738951,56,Center,,,,,,,,,,,,,,,,,,,,,,
2528643419,40,5,1,5,28,4djrvao40r1vgr4psfl5dzc80,1,-1.5,57.1,2023-04-04T19:08:35.216Z,2023-04-04T19:08:48Z,4163739001,346,,4163739003,233,68,4163738999,56,Back,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643411,68,5,1,5,28,2kzl64gp8x37bon8tyxojqrr1,0,101.5,42.9,2023-04-04T19:08:35.216Z,2023-04-04T19:08:37Z,4163738967,56,Center,4163739025,233,40,4163738969,346,,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643647,41,1,1,5,55,4djrvao40r1vgr4psfl5dzc80,1,4.3,59.6,2023-04-04T19:09:02.151Z,2023-04-06T14:49:28Z,4163740193,124,,4163740195,56,Back,4163740207,237,,4163740201,212,8.0,4163740203,213,1.2,4163740199,141,70.6,4163740197,140,7.1,4167622063,189,,paq60rfkhm8gy9412w5tuo0k,Hawswi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643669,42,1,1,5,57,4djrvao40r1vgr4psfl5dzc80,1,14.7,74.8,2023-04-04T19:09:03.896Z,2023-04-04T19:09:07Z,4163740327,212,17.9,4163740321,56,Back,4163740325,141,55.5,4163740329,213,4.0,4163740323,140,3.1,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643699,43,1,1,6,1,4djrvao40r1vgr4psfl5dzc80,0,2.5,48.7,2023-04-04T19:09:07.640Z,2023-04-04T19:09:11Z,4163740463,155,,4163740473,213,6.0,4163740465,56,Right,4163740475,1,,4163740469,141,17.9,4163740471,212,67.2,4163740467,140,63.3,,,,paq60rfkhm8gy9412w5tuo0k,Hawswi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643751,69,1,1,6,5,2kzl64gp8x37bon8tyxojqrr1,1,40.6,76.7,2023-04-04T19:09:11.759Z,2023-04-04T19:09:16Z,4163740733,213,0.4,4163740719,3,,4163740721,56,Left,4163740729,141,93.4,4163740731,212,26.9,4163740725,140,63.8,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643755,70,49,1,6,9,2kzl64gp8x37bon8tyxojqrr1,1,67.3,95.6,2023-04-04T19:09:16.143Z,2023-04-04T19:09:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643795,71,3,1,6,14,2kzl64gp8x37bon8tyxojqrr1,0,75.6,87.6,2023-04-04T19:09:20.704Z,2023-04-06T14:50:20Z,4163740923,286,,4163740921,56,Left,4163740927,211,,4167623033,465,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528643817,44,49,1,6,16,4djrvao40r1vgr4psfl5dzc80,1,12.6,7.6,2023-04-04T19:09:23.447Z,2023-04-04T19:09:23Z,,,,,,,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
