id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/18/value,qualifier/17/value
2451801377,25,1,1,2,34,6ttwlm6op92r4670oayg5md7h,1,44,90.6,2022-08-27T18:03:11.208Z,2022-09-04T00:45:21Z,3736536849,140,57.2,3736536855,213,0.0,3736536851,141,91.4,3736536845,155,,3736536853,212,13.9,3736536847,56,Left,3756280911,178,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801383,26,49,1,2,36,6ttwlm6op92r4670oayg5md7h,1,57.2,91.4,2022-08-27T18:03:12.779Z,2022-09-04T00:45:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801409,27,1,1,2,37,6ttwlm6op92r4670oayg5md7h,1,57.8,91.5,2022-08-27T18:03:13.578Z,2022-09-04T00:45:39Z,3736537019,212,3.2,3736537003,56,Left,3736537013,141,95.3,3736537009,140,56.0,3736537023,213,2.2,3756282125,178,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457139619,1303,67,1,2,38,6ttwlm6op92r4670oayg5md7h,1,60.9,97.1,2022-08-27T18:03:14.629Z,2022-09-08T06:19:15Z,3765064385,233,1331,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457139615,1331,67,1,2,38,d47tf49ishm9qnfd8zyc8wv0j,0,39.1,2.9,2022-08-27T18:03:14.630Z,2022-09-08T05:21:30Z,3765064389,233,1303,,,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801431,28,1,1,2,38,6ttwlm6op92r4670oayg5md7h,0,56,95.3,2022-08-27T18:03:15.057Z,2022-09-08T06:19:15Z,3736537189,140,60.0,3736537195,213,5.6,3744653067,286,,3736537187,56,Left,3744653065,236,,3736537191,141,90.6,3744717159,233,743,3756283499,178,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,3736537193,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453320465,743,74,1,2,38,d47tf49ishm9qnfd8zyc8wv0j,1,31.5,3.8,2022-08-27T18:03:15.555Z,2022-09-04T00:46:01Z,3744717175,233,28,3744653471,56,Back,3744653473,285,,3756283921,178,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801455,29,1,1,2,39,6ttwlm6op92r4670oayg5md7h,1,60,90.6,2022-08-27T18:03:16.427Z,2022-09-04T00:46:11Z,3736537341,140,56.3,3736537345,212,4.6,3736537347,213,2.6,3736537339,56,Left,3736537343,141,94.1,3756284647,178,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801511,30,1,1,2,42,6ttwlm6op92r4670oayg5md7h,1,56.3,94.1,2022-08-27T18:03:18.596Z,2022-09-04T00:46:15Z,3736537653,213,3.4,3736537645,56,Back,3736537647,140,49.2,3736537649,141,91.1,3736537651,212,7.7,3756284981,178,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801561,31,1,1,2,43,6ttwlm6op92r4670oayg5md7h,1,46.2,92.3,2022-08-27T18:03:20.102Z,2022-09-04T00:46:28Z,3756285797,178,,3736537997,141,82.4,3736537995,140,7.2,3736538003,1,,3736538001,213,3.3,3736537993,56,Back,3736537999,212,41.5,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801615,32,1,1,2,51,6ttwlm6op92r4670oayg5md7h,0,6.1,75,2022-08-27T18:03:27.836Z,2022-09-04T00:46:36Z,3736538279,140,57.8,3736538283,212,54.4,3736538275,157,,3736538287,1,,3736538285,213,6.2,3736538281,141,70.2,3756286469,178,,3736538277,56,Center,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801655,27,1,1,2,54,d47tf49ishm9qnfd8zyc8wv0j,0,43.3,23.4,2022-08-27T18:03:30.822Z,2022-09-04T00:46:44Z,3736538497,141,39.8,3736538491,3,,3736538495,140,31.7,3736538493,56,Back,3736538501,213,2.4,3736538499,212,16.5,3756286929,388,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801707,33,1,1,2,56,6ttwlm6op92r4670oayg5md7h,1,69.5,61.8,2022-08-27T18:03:33.283Z,2022-09-04T00:46:59Z,3736538813,212,19.3,3736538809,140,78.8,3736824283,210,13,3756287309,178,,3736538811,141,86.3,3736538815,213,1.0,3736538807,56,Left,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801711,28,45,1,3,0,d47tf49ishm9qnfd8zyc8wv0j,0,13.4,23.1,2022-08-27T18:03:36.870Z,2022-09-04T00:46:55Z,3736538835,285,,3736539063,233,34,3736538833,56,Back,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801745,34,3,1,3,0,6ttwlm6op92r4670oayg5md7h,1,86.6,76.9,2022-08-27T18:03:36.870Z,2022-09-04T00:46:55Z,3736975285,286,,3736538995,56,Center,3744654377,464,,3736539055,233,28,3756287623,178,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801751,35,13,1,3,1,6ttwlm6op92r4670oayg5md7h,1,86.6,66.4,2022-08-27T18:03:38.127Z,2022-09-04T00:46:59Z,3736540067,230,99.0,3736539021,56,Center,3736539443,20,,3736975243,64,,3736824307,29,,3744654813,84,,3736540069,231,52.0,3744654815,215,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,3756287869,178,,,3736540061,102,43.0,3736824311,55,33,3736539017,22,3736540063,103,30.6,,,,,,,,,,,,,,,,,,,,,,,
2451801741,29,5,1,3,2,d47tf49ishm9qnfd8zyc8wv0j,1,-0.7,63,2022-08-27T18:03:39.307Z,2022-09-04T00:47:05Z,3736538979,56,Back,3736539225,233,36,3736538981,346,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451801777,36,5,1,3,2,6ttwlm6op92r4670oayg5md7h,0,100.7,37,2022-08-27T18:03:39.307Z,2022-09-04T00:47:05Z,3736539155,56,Center,3736539263,233,29,3736539157,346,,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802291,30,1,1,3,27,d47tf49ishm9qnfd8zyc8wv0j,0,3.6,54.5,2022-08-27T18:04:03.772Z,2022-09-04T00:47:21Z,3736542017,213,0.5,3736542011,140,57.1,3736542007,124,,3736542021,74,,3736542015,212,64.5,3736542013,141,100.0,3736542009,56,Left,3736542019,1,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,3744655313,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802295,31,5,1,3,29,d47tf49ishm9qnfd8zyc8wv0j,0,55.2,101.6,2022-08-27T18:04:05.766Z,2022-09-04T00:47:43Z,3736542033,347,,3736542843,233,37,3736542031,56,Left,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802437,37,5,1,3,29,6ttwlm6op92r4670oayg5md7h,1,44.8,-1.6,2022-08-27T18:04:05.766Z,2022-09-04T00:47:42Z,3736542829,233,31,3736542805,56,Back,3736542809,347,,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802465,38,1,1,3,39,6ttwlm6op92r4670oayg5md7h,1,46.6,0,2022-08-27T18:04:16.470Z,2022-09-04T00:47:51Z,3736542933,212,16.3,3736542923,56,Right,3736542919,107,,3736542927,140,61.2,3736542931,141,6.2,3736542935,213,0.3,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802471,39,50,1,3,41,6ttwlm6op92r4670oayg5md7h,1,63.1,7.5,2022-08-27T18:04:18.059Z,2022-09-04T00:48:02Z,3736542963,286,,3736543041,233,32,3736542961,56,Right,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802475,32,7,1,3,42,d47tf49ishm9qnfd8zyc8wv0j,0,36.9,92.5,2022-08-27T18:04:19.223Z,2022-09-04T00:48:07Z,3756292407,178,,3736543021,233,39,3736542979,56,Back,3736542983,285,,3744655559,384,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802575,40,1,1,3,44,6ttwlm6op92r4670oayg5md7h,1,46,17.1,2022-08-27T18:04:21.074Z,2022-09-04T00:48:13Z,3736543519,213,0.6,3736543497,3,,3736543509,141,26.8,3736543513,212,11.1,3756292865,388,,3736543501,56,Center,3736543505,140,54.5,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802593,41,1,1,3,47,6ttwlm6op92r4670oayg5md7h,1,54.5,26.8,2022-08-27T18:04:24.106Z,2022-09-04T00:48:22Z,3736543613,141,58.7,3736543609,56,Back,3736543611,140,43.5,3736543615,212,24.6,3736543617,213,2.1,3756293835,178,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802637,42,1,1,3,49,6ttwlm6op92r4670oayg5md7h,1,43.5,58.7,2022-08-27T18:04:26.003Z,2022-09-04T00:48:27Z,3736543839,212,25.7,3736543841,213,0.9,3736543833,56,Left,3736543835,140,58.1,3736543831,3,,3756294283,388,,3736543837,141,89.1,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802661,43,1,1,3,52,6ttwlm6op92r4670oayg5md7h,1,58.2,88.9,2022-08-27T18:04:28.848Z,2022-09-04T00:48:32Z,3756294631,178,,3736543975,212,8.9,3736543969,140,60.8,3736543979,213,5.0,3736543965,56,Center,3736543971,141,76.4,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802747,44,1,1,3,53,6ttwlm6op92r4670oayg5md7h,1,60.5,76.9,2022-08-27T18:04:29.723Z,2022-09-04T00:48:36Z,3736544399,56,Left,3736544403,141,91.1,3756295085,178,,3736544401,140,72.2,3736544405,212,15.6,3736544407,213,0.7,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456296657,968,43,1,3,58,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-08-27T18:04:35.273Z,2022-09-08T05:30:58Z,3765068363,144,83,3760508765,399,120621,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802811,45,1,1,3,58,6ttwlm6op92r4670oayg5md7h,1,82.2,92.3,2022-08-27T18:04:35.309Z,2022-09-04T00:48:40Z,3736544779,141,84.1,3736544783,213,3.7,3736544781,212,11.2,3756295465,178,,3736544777,140,72.9,3736544775,56,Left,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802927,46,1,1,4,1,6ttwlm6op92r4670oayg5md7h,1,69.1,75.7,2022-08-27T18:04:37.657Z,2022-09-04T00:48:46Z,3756295875,178,,3736545397,141,80.0,3736545393,56,Left,3736545401,213,2.8,3736545395,140,60.8,3736545399,212,9.2,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802951,47,1,1,4,4,6ttwlm6op92r4670oayg5md7h,1,60.5,84.2,2022-08-27T18:04:41.396Z,2022-09-04T00:49:15Z,3756296397,178,,3736545543,141,64.2,3736545549,213,4.3,3736545539,56,Center,3736545545,212,15.0,3736545541,140,54.5,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451802983,48,1,1,4,8,6ttwlm6op92r4670oayg5md7h,1,53.7,64,2022-08-27T18:04:44.869Z,2022-09-04T00:49:28Z,3736545741,213,4.2,3736545733,56,Back,3756298905,178,,3736545739,212,16.8,3736545737,141,42.1,3736545735,140,46.2,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803005,49,1,1,4,10,6ttwlm6op92r4670oayg5md7h,1,45,39.2,2022-08-27T18:04:47.465Z,2022-09-04T00:49:34Z,3736545897,140,55.8,3736545903,213,0.5,3736545895,56,Center,3756299347,178,,3736545899,141,47.3,3736545901,212,12.6,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803107,50,1,1,4,14,6ttwlm6op92r4670oayg5md7h,1,56.9,35.2,2022-08-27T18:04:51.126Z,2022-09-04T00:49:38Z,3736546443,213,5.0,3736546435,56,Right,3736546437,140,62.2,3736546439,141,9.1,3756299587,178,,3736546441,212,18.6,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453321021,744,45,1,4,16,d47tf49ishm9qnfd8zyc8wv0j,0,32.1,93.4,2022-08-27T18:04:52.966Z,2022-09-04T00:49:48Z,3744656733,56,Back,3744717233,233,753,3744656735,285,,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453321019,753,3,1,4,16,6ttwlm6op92r4670oayg5md7h,1,67.9,6.6,2022-08-27T18:04:52.966Z,2022-09-04T00:49:47Z,3744656729,56,Right,3756300219,178,,3744656731,286,,3744656763,464,,3744717229,233,744,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803127,51,1,1,4,18,6ttwlm6op92r4670oayg5md7h,1,64.4,20,2022-08-27T18:04:54.603Z,2022-09-04T00:49:58Z,3756300923,178,,3736546539,212,14.9,3736546541,213,1.6,3736546533,56,Center,3736546535,140,64.1,3736546537,141,41.9,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451855603,350,1,1,4,19,6ttwlm6op92r4670oayg5md7h,1,57.2,28.8,2022-08-27T18:04:56.438Z,2022-09-04T00:50:04Z,3736836313,141,34.0,3736836309,56,Center,3756301381,178,,3736836311,140,68.8,3736836315,212,12.7,3736836317,213,0.3,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803139,52,1,1,4,21,6ttwlm6op92r4670oayg5md7h,1,70.9,32.8,2022-08-27T18:04:57.822Z,2022-09-04T00:50:39Z,3736546603,140,75.7,3736546607,212,6.6,3736546605,141,39.1,3756303525,178,,3736546609,213,0.7,3736546601,56,Center,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457140789,1304,67,1,4,22,6ttwlm6op92r4670oayg5md7h,1,77.6,44,2022-08-27T18:04:58.945Z,2022-09-08T06:19:16Z,3765069153,233,1332,,,,,,,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457140787,1332,67,1,4,22,d47tf49ishm9qnfd8zyc8wv0j,0,22.4,56,2022-08-27T18:04:58.946Z,2022-09-08T05:32:42Z,3765069157,233,1304,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803161,53,1,1,4,22,6ttwlm6op92r4670oayg5md7h,1,75.7,39.1,2022-08-27T18:04:58.949Z,2022-09-08T06:19:16Z,3736546723,141,44.0,3736546717,56,Center,3744657079,156,,3736546727,213,2.0,3756303747,178,,3736546725,212,3.6,3736546721,140,74.3,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803267,54,1,1,4,23,6ttwlm6op92r4670oayg5md7h,1,74.3,44,2022-08-27T18:05:00.159Z,2022-09-04T00:50:54Z,3736547277,140,89.1,3736547281,212,24.4,3736547275,56,Center,3756304569,178,,3736547283,213,0.9,3736547279,141,71.7,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803289,55,1,1,4,26,6ttwlm6op92r4670oayg5md7h,0,93.2,74.5,2022-08-27T18:05:03.266Z,2022-09-04T00:51:01Z,3736547395,213,5.0,3736547391,141,40.9,3736547389,140,100.0,3736547387,56,Center,3756305059,178,,3736547393,212,24.0,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803249,33,5,1,4,28,d47tf49ishm9qnfd8zyc8wv0j,1,-0.7,59.8,2022-08-27T18:05:04.703Z,2022-09-04T00:51:05Z,3736547175,346,,3736547173,56,Back,3736547425,233,56,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803293,56,5,1,4,28,6ttwlm6op92r4670oayg5md7h,0,100.7,40.2,2022-08-27T18:05:04.703Z,2022-09-04T00:51:05Z,3736547409,346,,3736547407,56,Center,3736547493,233,33,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803835,34,1,1,5,3,d47tf49ishm9qnfd8zyc8wv0j,0,3.5,45.7,2022-08-27T18:05:40.033Z,2022-09-04T00:51:10Z,3736550391,56,Back,3736550395,141,95.4,3736550401,1,,3736550397,212,56.2,3736550389,155,,3736550399,213,0.6,3736550387,124,,3736550393,140,46.3,7qirhp2v0034pkiwvnmsfd785,D. Epassy,3736550403,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803891,57,61,1,5,5,6ttwlm6op92r4670oayg5md7h,0,56.6,4.1,2022-08-27T18:05:42.475Z,2022-09-04T00:51:19Z,3756306451,178,,3736550737,56,Right,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803929,35,5,1,5,7,d47tf49ishm9qnfd8zyc8wv0j,1,49.6,101.8,2022-08-27T18:05:43.676Z,2022-09-04T00:51:25Z,3736550887,56,Back,3736550895,233,58,3736550889,347,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451803925,58,5,1,5,7,6ttwlm6op92r4670oayg5md7h,0,50.4,-1.8,2022-08-27T18:05:43.676Z,2022-09-04T00:51:26Z,3736550931,233,35,3736550873,347,,3736550871,56,Right,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804063,36,1,1,5,16,d47tf49ishm9qnfd8zyc8wv0j,1,49.6,100,2022-08-27T18:05:53.116Z,2022-09-04T00:51:50Z,3736551631,140,42.8,3736551625,107,,3736551635,212,8.7,3736551637,213,3.8,3736551629,56,Back,3736551633,141,94.2,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804299,37,1,1,5,19,d47tf49ishm9qnfd8zyc8wv0j,1,42.2,92.7,2022-08-27T18:05:56.275Z,2022-09-04T00:51:59Z,3736552987,141,41.3,3736552993,1,,3736552985,140,8.5,3756309163,178,,3736552983,56,Back,3736552991,213,3.9,3736552989,212,49.7,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804339,38,1,1,5,33,d47tf49ishm9qnfd8zyc8wv0j,1,23.8,30.9,2022-08-27T18:06:10.574Z,2022-09-04T00:52:04Z,3736553235,213,2.3,3736553231,141,46.6,3736553227,56,Back,3756309589,178,,3736553229,140,15.2,3736553233,212,14.0,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804381,39,1,1,5,36,d47tf49ishm9qnfd8zyc8wv0j,1,15.2,46.6,2022-08-27T18:06:12.915Z,2022-09-04T00:52:09Z,3736553495,212,26.3,3736553491,140,25.5,3736553489,56,Back,3736553497,213,1.1,3756310023,178,,3736553493,141,81.8,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804467,40,1,1,5,40,d47tf49ishm9qnfd8zyc8wv0j,1,28.5,85.1,2022-08-27T18:06:17.418Z,2022-09-04T00:52:13Z,3736553913,212,33.7,3736553909,140,59.0,3756310301,178,,3736553911,141,69.6,3736553907,56,Center,3736553915,213,6.0,3736553917,1,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804537,41,1,1,5,45,d47tf49ishm9qnfd8zyc8wv0j,1,55.5,64.9,2022-08-27T18:06:21.938Z,2022-09-04T00:52:19Z,3736554327,141,10.6,3736554337,1,,3736554335,213,5.1,3736554321,56,Right,3736554331,212,39.2,3736554323,140,68.1,3756310741,178,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804575,42,1,1,5,49,d47tf49ishm9qnfd8zyc8wv0j,0,68.7,9.4,2022-08-27T18:06:26.008Z,2022-09-04T00:52:24Z,3736554573,213,1.1,3736554569,141,62.9,3736554567,140,86.8,3736554565,56,Center,3736554571,212,41.0,3744658033,20,,3756311143,178,,3744658031,224,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,3736554575,1,,,3736554561,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804751,59,12,1,5,51,6ttwlm6op92r4670oayg5md7h,1,15,30.4,2022-08-27T18:06:27.753Z,2022-09-04T00:52:35Z,3756312019,178,,3736555539,167,,3736555495,56,Back,3736555497,140,23.0,3736555499,141,0.0,3736555501,212,23.6,3736555505,213,5.1,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804687,43,5,1,5,55,d47tf49ishm9qnfd8zyc8wv0j,1,80.6,102,2022-08-27T18:06:31.966Z,2022-09-04T00:52:41Z,3736586295,233,60,3736555159,56,Left,3736555161,347,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804755,60,5,1,5,55,6ttwlm6op92r4670oayg5md7h,0,19.4,-2,2022-08-27T18:06:31.966Z,2022-09-04T00:52:40Z,3736555521,56,Back,3736586319,233,43,3736555523,347,,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451804997,44,1,1,6,12,d47tf49ishm9qnfd8zyc8wv0j,1,87.4,100,2022-08-27T18:06:48.643Z,2022-09-04T00:52:47Z,3736556857,140,86.7,3736556853,107,,3736556861,212,5.9,3736556859,141,93.0,3736556855,56,Left,3736556863,213,4.6,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451805037,45,1,1,6,12,d47tf49ishm9qnfd8zyc8wv0j,1,86.6,93,2022-08-27T18:06:49.206Z,2022-09-04T00:53:00Z,3736557065,213,1.1,3756313497,178,,3736557061,141,97.1,3736557059,140,88.1,3736557057,56,Left,3736557063,212,3.2,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
