id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2497115811,31,1,1,2,4,2kzl64gp8x37bon8tyxojqrr1,1,40.8,48.2,2023-01-14T12:34:50.818Z,2023-01-20T20:24:36Z,3976523065,3,,3976523067,56,Center,3976523069,140,51.4,3986226871,388,,3976523071,141,67.6,3976523073,212,17.3,3976523075,213,0.9,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115813,32,49,1,2,5,2kzl64gp8x37bon8tyxojqrr1,1,51.4,67.6,2023-01-14T12:34:52.024Z,2023-01-20T20:24:41Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115833,33,1,1,2,5,2kzl64gp8x37bon8tyxojqrr1,1,51.4,67.6,2023-01-14T12:34:52.176Z,2023-01-20T20:24:45Z,3986227389,178,,3976523191,140,47.3,3976523197,213,3.9,3976523195,212,6.0,3976523189,56,Back,3976523193,141,61.5,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115837,34,4,1,2,7,2kzl64gp8x37bon8tyxojqrr1,1,39.8,62.2,2023-01-14T12:34:54.299Z,2023-01-20T20:24:49Z,3976523211,265,,3976523209,152,,3976523213,286,,3976523205,13,,3976523319,233,24,3976523207,56,Back,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115849,24,4,1,2,7,dbhdov3cc47kcr1hjg5qr5qg7,0,60.2,37.8,2023-01-14T12:34:54.300Z,2023-01-20T20:24:48Z,3976523299,285,,3976523293,56,Center,3976523295,152,,3976523297,265,,3976523355,233,34,3976523291,13,,3986227623,178,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115993,35,1,1,2,29,2kzl64gp8x37bon8tyxojqrr1,1,47,65.2,2023-01-14T12:35:15.926Z,2023-01-20T20:24:51Z,3976524027,152,,3986227857,178,,3976524029,56,Back,3976524137,189,,3976524037,213,4.7,3976524033,141,22.6,3976524031,140,47.0,3976524025,5,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,3976524035,212,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115999,36,1,1,2,29,2kzl64gp8x37bon8tyxojqrr1,0,47,22.6,2023-01-14T12:35:16.395Z,2023-01-20T20:24:53Z,3976524073,1,,3976524103,189,,3976524063,56,Right,3976524071,213,5.9,3976524069,212,41.7,3986227965,178,,3976524065,140,83.4,3976524067,141,0.0,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116135,25,5,1,2,34,dbhdov3cc47kcr1hjg5qr5qg7,1,17.6,101.8,2023-01-14T12:35:20.857Z,2023-01-20T20:25:01Z,3976524711,56,Back,3976524763,233,37,3976524713,347,,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116001,37,5,1,2,34,2kzl64gp8x37bon8tyxojqrr1,0,82.4,-1.8,2023-01-14T12:35:20.857Z,2023-01-20T20:25:01Z,3976524077,347,,3976524783,233,25,3976524075,56,Right,,,,,,,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116163,26,1,1,2,54,dbhdov3cc47kcr1hjg5qr5qg7,0,22.8,100,2023-01-14T12:35:40.753Z,2023-01-20T20:25:04Z,3976524869,213,6.1,3976524863,140,38.8,3976524867,212,17.1,3976524865,141,96.2,3976524861,56,Back,3976524859,107,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116165,38,8,1,2,55,2kzl64gp8x37bon8tyxojqrr1,1,63.4,6.5,2023-01-14T12:35:42.069Z,2023-01-20T20:25:08Z,3986228671,178,,3976524871,56,Right,3983478377,384,,,,,,,,,,,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116179,39,1,1,2,57,2kzl64gp8x37bon8tyxojqrr1,0,54.3,9.9,2023-01-14T12:35:43.611Z,2023-01-20T20:25:13Z,3976524975,213,0.2,3976524973,212,17.4,3986228959,388,,3976524969,140,70.4,3976524971,141,16.0,3976524967,56,Right,3976524965,3,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116195,27,1,1,2,58,dbhdov3cc47kcr1hjg5qr5qg7,0,28.3,91.2,2023-01-14T12:35:45.525Z,2023-01-20T20:25:17Z,3976525033,141,89.6,3976525035,212,16.5,3976525037,213,6.2,3976525029,56,Back,3986229151,388,,3976525027,3,,3976525031,140,44.0,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116201,40,49,1,3,0,2kzl64gp8x37bon8tyxojqrr1,1,65.8,25.1,2023-01-14T12:35:46.826Z,2023-01-20T20:25:19Z,,,,,,,,,,,,,,,,,,,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116231,41,1,1,3,1,2kzl64gp8x37bon8tyxojqrr1,1,65.5,24.8,2023-01-14T12:35:47.579Z,2023-01-20T20:25:32Z,3976525199,141,20.9,3986229477,178,,3976525197,140,70.0,3976525195,56,Right,3976525205,212,5.4,3976525207,213,5.8,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116235,42,61,1,3,1,2kzl64gp8x37bon8tyxojqrr1,0,69.7,20.4,2023-01-14T12:35:47.935Z,2023-01-20T20:25:39Z,3976525219,56,Right,3986230247,178,,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116227,28,61,1,3,1,dbhdov3cc47kcr1hjg5qr5qg7,1,40.9,77.6,2023-01-14T12:35:48.279Z,2023-01-20T20:25:43Z,3986230417,178,,3976525185,56,Back,,,,,,,,,,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116249,43,4,1,3,4,2kzl64gp8x37bon8tyxojqrr1,1,67.6,20.4,2023-01-14T12:35:50.872Z,2023-01-20T20:25:48Z,3976525281,56,Right,3976525285,265,,3976525287,286,,3976525279,13,,3976525455,233,29,3976525283,152,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116265,29,4,1,3,4,dbhdov3cc47kcr1hjg5qr5qg7,0,32.4,79.6,2023-01-14T12:35:50.873Z,2023-01-20T20:25:48Z,3976525365,285,,3976525363,265,,3986230737,178,,3976525423,233,43,3976525361,152,,3976525359,56,Back,3976525357,13,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116525,44,1,1,3,41,2kzl64gp8x37bon8tyxojqrr1,1,66.9,17.8,2023-01-14T12:36:28.270Z,2023-01-20T20:25:57Z,3976526667,141,56.9,3976526671,213,0.7,3976526663,56,Center,3983479411,20,,3976526669,212,39.7,3986230919,178,,3976527239,154,,3983479409,224,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,1,3976526655,2,3976526665,140,3976526659,155,3976526661,152,,3976526673,1,,,95.0,3976526657,5,3976527235,210,13,,,,,,,,,,,,,,,,,,,,
2497116529,45,13,1,3,43,2kzl64gp8x37bon8tyxojqrr1,1,94.8,56.5,2023-01-14T12:36:30.179Z,2023-01-20T20:25:58Z,3976527281,55,44,3976527083,20,,3976527285,102,37.3,3976527299,231,51.1,3976527279,154,,3976526695,56,Center,3976527293,146,98.8,3976527287,103,9.7,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,3976527291,328,3976527275,75,3976527295,147,3976526693,61,,3976527087,153,,,,3986231395,388,3976527081,24,,32.1,3976527277,29,3976527297,230,99.1,3976527289,108,,,,,,,,,,,,
2497116549,46,1,1,3,46,2kzl64gp8x37bon8tyxojqrr1,1,95.4,28,2023-01-14T12:36:33.020Z,2023-01-20T20:26:00Z,3976526803,56,Right,3976526809,212,9.2,3986231521,388,,3976526805,140,91.6,3976526807,141,15.8,3976526811,213,4.3,3976526801,3,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116565,47,50,1,3,48,2kzl64gp8x37bon8tyxojqrr1,1,93.6,16.5,2023-01-14T12:36:35.262Z,2023-01-20T20:26:08Z,3976527023,233,30,3976526891,286,,3976526889,56,Right,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116577,30,7,1,3,49,dbhdov3cc47kcr1hjg5qr5qg7,1,6.4,83.5,2023-01-14T12:36:36.361Z,2023-01-20T20:26:11Z,3983480851,385,,3976526957,167,,3976526961,285,,3986232271,178,,3976526959,56,Back,3976527003,233,47,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116591,31,6,1,3,51,dbhdov3cc47kcr1hjg5qr5qg7,0,4.2,84.2,2023-01-14T12:36:38.035Z,2023-01-20T20:26:15Z,3976527043,73,,3976527041,56,Back,3976527073,233,48,,,,,,,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116575,48,6,1,3,51,2kzl64gp8x37bon8tyxojqrr1,1,95.8,15.8,2023-01-14T12:36:38.035Z,2023-01-20T20:26:15Z,3976526953,56,Right,3976526955,75,,3976527055,233,31,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116737,49,1,1,4,12,2kzl64gp8x37bon8tyxojqrr1,0,99.5,0.5,2023-01-14T12:36:59.230Z,2023-01-20T20:26:17Z,3976527895,1,,3983481139,20,,3976527885,56,Center,3976527891,212,36.6,3976527881,155,,3976527883,224,,3976527877,2,,3976527889,141,53.3,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,3976527879,6,3976527887,140,3976527893,213,3986232473,178,,,,,,92.6,,,,,,1.8,,,,,,,,,,,,,,,,,,,
2497116745,32,44,1,4,14,dbhdov3cc47kcr1hjg5qr5qg7,1,10.5,46,2023-01-14T12:37:00.900Z,2023-01-21T09:41:28Z,3976527941,285,,3976527939,56,Back,3976527947,233,50,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116741,50,44,1,4,14,2kzl64gp8x37bon8tyxojqrr1,0,89.5,54,2023-01-14T12:37:00.901Z,2023-01-20T20:26:21Z,3976527911,56,Center,3976527913,286,,3976527963,233,32,,,,,,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116753,33,12,1,4,14,dbhdov3cc47kcr1hjg5qr5qg7,1,14,45.2,2023-01-14T12:37:01Z,2023-01-21T09:41:28Z,3976527981,140,26.8,3976527983,141,22.6,3976528021,15,,3986232739,388,,3976527979,56,Back,3976527987,213,5.4,3976527985,212,20.4,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116755,51,15,1,4,17,2kzl64gp8x37bon8tyxojqrr1,1,82.3,65,2023-01-14T12:37:03.670Z,2023-01-20T20:26:26Z,3976528283,146,84.2,3976528277,103,19,3976528289,231,51.6,3976528275,102,48.2,3976528109,25,,3983481785,120,,3976528125,233,34,3976527999,18,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,3976528279,215,3976528287,230,3986232803,178,3983481787,80,,3976528111,20,,,98.1,3976528281,458,3976528285,147,63.2,,3976528003,56,3976528115,82,,,,Center,,,,,,,,,,,
2497116767,34,10,1,4,17,dbhdov3cc47kcr1hjg5qr5qg7,1,23,22.3,2023-01-14T12:37:03.804Z,2023-01-20T20:26:31Z,3986232953,21,,3976528069,94,,3976528071,56,Back,3976528133,233,51,3986232951,178,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116781,35,6,1,4,21,dbhdov3cc47kcr1hjg5qr5qg7,0,20.4,28.6,2023-01-14T12:37:08.455Z,2023-01-20T20:26:34Z,3976528123,73,,3976528171,233,52,3976528121,56,Back,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116769,52,6,1,4,21,2kzl64gp8x37bon8tyxojqrr1,1,79.6,71.4,2023-01-14T12:37:08.455Z,2023-01-20T20:26:34Z,3976528075,75,,3976528155,233,35,3976528073,56,Center,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116895,53,1,1,4,38,2kzl64gp8x37bon8tyxojqrr1,0,99.5,0.5,2023-01-14T12:37:25.008Z,2023-01-20T20:26:37Z,3976528813,141,47.7,3976528805,155,,3976528807,224,,3976528819,1,,3976528803,6,,3976528809,56,Center,3976528817,213,1.8,3976528815,212,32.7,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,3976528801,2,3983482053,20,3976528811,140,3986233255,178,,,,,,,,,,,,93.6,,,,,,,,,,,,,,,,,,,
2497116901,36,12,1,4,40,dbhdov3cc47kcr1hjg5qr5qg7,1,4.7,55.5,2023-01-14T12:37:26.615Z,2023-01-20T20:26:40Z,3976528851,212,23.3,3986233409,388,,3976528849,141,36.1,3976528871,15,,3976528847,140,23.0,3976528845,56,Back,3976528853,213,5.7,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116923,54,13,1,4,41,2kzl64gp8x37bon8tyxojqrr1,1,82.1,55,2023-01-14T12:37:28.290Z,2023-01-20T20:26:43Z,3976529365,103,87.5,3986233505,178,,3976529153,25,,3976529373,458,,3976529361,74,,3976528965,56,Center,3976529377,231,50.5,3976529367,215,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,3976529369,108,3976529363,102,3976529371,328,3976529375,230,98.8,3976528963,18,,,49.9,3976529155,20,,,,,,,,,,,,,,,,,,,,,,,
2497116915,37,5,1,4,44,dbhdov3cc47kcr1hjg5qr5qg7,1,-1,48,2023-01-14T12:37:30.640Z,2023-01-20T20:26:46Z,3976528923,56,Back,3976529079,233,55,3976528925,346,,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497116935,55,5,1,4,44,2kzl64gp8x37bon8tyxojqrr1,0,101,52,2023-01-14T12:37:30.640Z,2023-01-20T20:26:46Z,3976529049,346,,3976529125,233,37,3976529047,56,Center,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117157,38,1,1,5,14,dbhdov3cc47kcr1hjg5qr5qg7,1,4.6,58.5,2023-01-14T12:38:01.471Z,2023-01-20T20:26:51Z,3976530333,212,46.3,3976530341,74,,3976530337,1,,3976530335,213,0.5,3976530329,140,43.7,3976530327,56,Back,3976530331,141,90.0,3976530325,124,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117187,39,1,1,5,19,dbhdov3cc47kcr1hjg5qr5qg7,0,41.3,89.1,2023-01-14T12:38:06.265Z,2023-01-20T20:26:55Z,3976530489,56,Left,3976530497,213,0.4,3976530495,212,23.2,3986234109,178,,3976530493,141,100.0,3976530487,155,,3976530491,140,61.9,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117189,40,5,1,5,24,dbhdov3cc47kcr1hjg5qr5qg7,0,62.7,101.8,2023-01-14T12:38:10.633Z,2023-01-20T20:26:58Z,3976530645,233,56,3976530505,56,Left,3976530509,347,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117213,56,5,1,5,24,2kzl64gp8x37bon8tyxojqrr1,1,37.3,-1.8,2023-01-14T12:38:10.633Z,2023-01-20T20:26:58Z,3976530607,56,Back,3976530609,347,,3976530637,233,40,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117229,57,1,1,5,27,2kzl64gp8x37bon8tyxojqrr1,1,39.2,0,2023-01-14T12:38:13.688Z,2023-01-20T20:27:05Z,3976530723,140,37.6,3976530729,213,1.7,3976530727,212,14.0,3976530725,141,18.4,3976530719,107,,3976530721,56,Back,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117239,58,1,1,5,29,2kzl64gp8x37bon8tyxojqrr1,1,37.4,18.7,2023-01-14T12:38:15.603Z,2023-01-20T20:27:08Z,3976530789,141,4.8,3976530793,213,4.9,3976530787,140,39.1,3976530785,56,Back,3986234783,178,,3976530791,212,9.6,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117277,59,1,1,5,30,2kzl64gp8x37bon8tyxojqrr1,1,39.3,5,2023-01-14T12:38:17.560Z,2023-01-20T20:27:12Z,3976530953,56,Back,3976530961,141,9.5,3976530959,140,27.5,3976530963,212,12.8,3986234963,178,,3976530965,213,2.9,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117305,60,1,1,5,34,2kzl64gp8x37bon8tyxojqrr1,1,27.7,12.4,2023-01-14T12:38:20.582Z,2023-01-20T20:27:15Z,3976531087,212,27.4,3976531085,141,52.6,3976531089,213,1.6,3986235103,178,,3976531083,140,26.8,3976531081,56,Back,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117327,61,1,1,5,36,2kzl64gp8x37bon8tyxojqrr1,1,26.9,53,2023-01-14T12:38:23.354Z,2023-01-20T20:27:19Z,3976531205,213,1.4,3976531197,56,Back,3976531203,212,19.6,3976531199,140,30.6,3976531201,141,81.3,3986235249,178,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117351,62,1,1,5,41,2kzl64gp8x37bon8tyxojqrr1,1,36.5,86.4,2023-01-14T12:38:27.620Z,2023-01-20T20:27:22Z,3976531333,212,13.2,3986235361,178,,3976531335,213,4.9,3976531329,140,38.9,3976531327,56,Back,3976531331,141,67.4,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117365,63,1,1,5,43,2kzl64gp8x37bon8tyxojqrr1,1,36.1,66.9,2023-01-14T12:38:30.113Z,2023-01-20T20:27:25Z,3976531413,56,Back,3976531433,213,1.7,3976531419,140,35.0,3986235489,178,,3976531429,212,13.3,3976531425,141,86.4,,,,,,,79n11s84csv7ur8atv9qbi3o4,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117377,64,1,1,5,45,2kzl64gp8x37bon8tyxojqrr1,1,35,86.4,2023-01-14T12:38:31.780Z,2023-01-20T20:27:28Z,3976531501,141,65.7,3986235605,178,,3976531505,213,4.4,3976531499,140,30.2,3976531497,56,Back,3976531503,212,15.0,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117397,65,1,1,5,47,2kzl64gp8x37bon8tyxojqrr1,1,30.2,65.7,2023-01-14T12:38:34.187Z,2023-01-20T20:27:31Z,3976531583,56,Back,3986235739,178,,3976531589,212,22.3,3976531585,140,36.4,3976531587,141,34.3,3976531591,213,5.0,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117415,66,1,1,5,50,2kzl64gp8x37bon8tyxojqrr1,1,36.7,31.1,2023-01-14T12:38:36.933Z,2023-01-20T20:27:34Z,3976531691,212,30.5,3976531689,141,7.7,3986235909,178,,3976531693,213,5.7,3976531685,56,Right,3976531687,140,61.5,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117431,67,1,1,5,53,2kzl64gp8x37bon8tyxojqrr1,1,62.9,7.8,2023-01-14T12:38:40.323Z,2023-01-20T20:27:38Z,3976531769,56,Right,3976531771,140,75.7,3986236021,178,,3976531775,212,13.8,3976531777,213,0.2,3976531773,141,12.4,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499047087,1006,83,1,5,56,dbhdov3cc47kcr1hjg5qr5qg7,1,23.7,91.6,2023-01-14T12:38:42.770Z,2023-01-21T08:49:56Z,3986736899,399,165808,,,,,,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117437,68,61,1,5,56,2kzl64gp8x37bon8tyxojqrr1,0,75.2,6.9,2023-01-14T12:38:42.887Z,2023-01-20T20:27:44Z,3986236391,178,,3976531793,56,Right,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117463,41,43,1,5,57,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-01-14T12:38:43.566Z,2023-01-14T12:39:31Z,3976533783,144,7,3976531913,285,0,3976531945,233,68,3976531911,56,Back,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117497,42,5,1,5,59,dbhdov3cc47kcr1hjg5qr5qg7,1,23.1,101.6,2023-01-14T12:38:46.164Z,2023-01-20T20:27:47Z,3976532117,347,,3976532115,56,Back,3976532121,233,70,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117477,70,5,1,5,59,2kzl64gp8x37bon8tyxojqrr1,0,76.9,-1.6,2023-01-14T12:38:46.164Z,2023-01-20T20:27:47Z,3976531983,56,Right,3976531987,347,,3976532151,233,42,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117461,69,43,1,6,0,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-14T12:38:47.098Z,2023-01-14T12:39:36Z,3976531909,56,Right,3976533919,144,61,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117637,43,1,1,6,17,dbhdov3cc47kcr1hjg5qr5qg7,0,24.1,100,2023-01-14T12:39:04.031Z,2023-01-20T20:27:51Z,3976532901,140,42.7,3976532897,107,,3976532899,56,Back,3976532905,212,19.7,3976532903,141,97.7,3976532909,213,6.2,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117645,71,44,1,6,18,2kzl64gp8x37bon8tyxojqrr1,1,60.3,4,2023-01-14T12:39:05.488Z,2023-01-21T09:41:29Z,3976532949,56,Right,3976532951,286,,3976532953,233,44,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497117641,44,44,1,6,18,dbhdov3cc47kcr1hjg5qr5qg7,0,39.7,96,2023-01-14T12:39:05.489Z,2023-01-20T20:27:56Z,3976532925,56,Back,3976532927,285,,3976532973,233,71,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
