id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2470607861,25,1,1,2,44,d47tf49ishm9qnfd8zyc8wv0j,1,19.2,13.6,2022-10-11T15:18:03.843Z,2022-10-16T19:28:25Z,3836712251,56,Back,3836712255,141,8.5,3850684197,178,,3836712259,213,6.0,3836712253,140,29.6,3836712257,212,11.5,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607867,26,1,1,2,46,d47tf49ishm9qnfd8zyc8wv0j,1,29,11.3,2022-10-11T15:18:06.015Z,2022-10-16T19:28:29Z,3836712275,140,36.9,3850684421,178,,3836712283,1,,3836712277,141,57.2,3836712279,212,32.3,3836712273,56,Back,3836712281,213,1.3,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607873,27,1,1,2,48,d47tf49ishm9qnfd8zyc8wv0j,1,36.8,57.5,2022-10-11T15:18:07.825Z,2022-10-16T19:28:50Z,3850685839,178,,3836712321,141,52.8,3836712319,140,37.8,3836712317,56,Back,3836712323,212,3.4,3836712325,213,5.0,3850685841,21,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607879,28,1,1,2,51,d47tf49ishm9qnfd8zyc8wv0j,1,39,63,2022-10-11T15:18:10.153Z,2022-10-16T19:28:57Z,3836712361,213,1.3,3836712355,140,44.8,3836712357,141,90.0,3836712353,56,Back,3836712359,212,19.3,3850686431,178,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607895,29,1,1,2,54,d47tf49ishm9qnfd8zyc8wv0j,1,57.6,94.7,2022-10-11T15:18:13.593Z,2022-10-16T19:29:04Z,3836712457,212,13.9,3850686903,178,,3836712459,213,0.2,3836712453,140,70.6,3836712455,141,98.4,3836712451,56,Left,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473448793,826,43,1,2,58,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T15:18:17.516Z,2022-10-17T07:41:41Z,3851800335,178,0,3851800389,144,82,,,,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607901,30,1,1,2,59,d47tf49ishm9qnfd8zyc8wv0j,1,77.3,98.9,2022-10-11T15:18:18.554Z,2022-10-16T19:29:09Z,3836712505,212,7.9,3850687409,178,,3836712507,213,3.5,3836712499,56,Left,3836712503,141,95.3,3836712501,140,70.1,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607905,31,1,1,3,1,d47tf49ishm9qnfd8zyc8wv0j,1,69.7,95.6,2022-10-11T15:18:20.793Z,2022-10-16T19:29:12Z,3836712523,213,5.8,3836712517,140,77.2,3836712519,141,89.3,3836712515,56,Left,3850687605,178,,3836712521,212,9.0,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607909,32,1,1,3,3,d47tf49ishm9qnfd8zyc8wv0j,1,77.1,88.2,2022-10-11T15:18:22.164Z,2022-10-16T19:29:25Z,3836712541,141,83.9,3850688355,178,,3836712539,140,70.2,3836712543,212,7.8,3836712537,56,Left,3836712545,213,3.5,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607911,33,1,1,3,5,d47tf49ishm9qnfd8zyc8wv0j,1,71.4,78.2,2022-10-11T15:18:24.613Z,2022-10-16T19:29:30Z,3836712551,140,77.3,3836712549,56,Center,3836712555,212,11.4,3836712553,141,64.1,3850688649,178,,3836712557,213,5.3,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607913,34,1,1,3,6,d47tf49ishm9qnfd8zyc8wv0j,1,77.3,64.1,2022-10-11T15:18:25.374Z,2022-10-16T19:29:35Z,3836712565,141,73.2,3850689015,178,,3836712567,212,10.3,3836712563,140,69.5,3836712569,213,2.5,3836712561,56,Center,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607917,35,1,1,3,8,d47tf49ishm9qnfd8zyc8wv0j,1,69.5,73.2,2022-10-11T15:18:27.385Z,2022-10-16T19:29:39Z,3836712581,141,73.7,3836712585,213,0.0,3836712577,56,Center,3836712579,140,78.4,3850689245,178,,3836712583,212,9.4,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607923,36,1,1,3,8,d47tf49ishm9qnfd8zyc8wv0j,1,78.4,73.7,2022-10-11T15:18:27.954Z,2022-10-16T19:29:46Z,3836712605,213,2.5,3836712603,212,8.8,3850689595,178,,3836712601,141,81.6,3836712597,56,Left,3836712599,140,71.8,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607931,37,1,1,3,9,d47tf49ishm9qnfd8zyc8wv0j,1,71.8,81.6,2022-10-11T15:18:29.005Z,2022-10-16T19:29:52Z,3836712627,140,87.3,3836712629,141,84.2,3836712631,212,16.4,3836712625,56,Left,3836712633,213,0.1,3850690051,178,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607921,27,43,1,3,12,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T15:18:31.824Z,2022-10-11T15:18:42Z,3836712595,285,0,3836712593,56,Back,3836712765,144,45,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607939,38,1,1,3,15,d47tf49ishm9qnfd8zyc8wv0j,1,95.7,68.1,2022-10-11T15:18:34.753Z,2022-10-16T19:29:58Z,3836712667,212,14.2,3836712669,213,4.1,3836712663,140,87.7,3836712665,141,51.3,3836712709,195,,3850690535,178,,3836712661,56,Center,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607943,39,61,1,3,16,d47tf49ishm9qnfd8zyc8wv0j,0,87.7,51.3,2022-10-11T15:18:35.903Z,2022-10-16T19:30:09Z,3850691293,178,,3836712679,56,Center,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473448997,919,43,1,3,16,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T15:18:35.935Z,2022-10-17T07:42:45Z,3851800971,178,0,3851801021,144,82,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473449037,921,67,1,3,17,o1iwuxbv233ayidxpibbxy59,1,13.5,53.6,2022-10-11T15:18:36.666Z,2022-11-03T00:40:38Z,3851801095,233,843,,,,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473449035,843,67,1,3,17,d47tf49ishm9qnfd8zyc8wv0j,0,86.5,46.4,2022-10-11T15:18:36.667Z,2022-10-17T07:42:54Z,3851801107,233,921,,,,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607947,28,12,1,3,17,o1iwuxbv233ayidxpibbxy59,1,13.8,55.4,2022-10-11T15:18:36.674Z,2022-11-03T00:40:38Z,3836712721,212,35.9,3836712745,167,,3850691531,178,,3836712715,56,Back,3836712723,213,1.0,3836712719,141,100.0,3836712717,140,30.9,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607951,29,5,1,3,22,o1iwuxbv233ayidxpibbxy59,0,33,101.2,2022-10-11T15:18:41.549Z,2022-10-16T19:30:24Z,3836712739,56,Back,3836712833,233,40,3836712741,347,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607963,40,5,1,3,22,d47tf49ishm9qnfd8zyc8wv0j,1,67,-1.2,2022-10-11T15:18:41.549Z,2022-10-16T19:30:24Z,3836712825,56,Right,3836712827,347,,3836712829,233,29,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607967,41,1,1,3,31,d47tf49ishm9qnfd8zyc8wv0j,1,67.7,0,2022-10-11T15:18:50.945Z,2022-10-16T19:30:31Z,3836712859,141,9.8,3836712853,56,Right,3836712857,140,67.1,3836712861,212,7.8,3836712849,107,,3836712863,213,1.7,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607971,42,1,1,3,33,d47tf49ishm9qnfd8zyc8wv0j,1,67.4,10.7,2022-10-11T15:18:52.443Z,2022-10-16T19:30:36Z,3836712881,56,Right,3850692835,178,,3836712885,141,5.0,3836712887,212,9.9,3836712889,213,3.5,3836712883,140,58.7,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607979,43,1,1,3,36,d47tf49ishm9qnfd8zyc8wv0j,1,59.3,7.1,2022-10-11T15:18:55.423Z,2022-10-16T19:30:42Z,3850693193,178,,3836712921,212,38.3,3836712923,213,2.2,3836712917,140,38.5,3836712919,141,53.3,3836712915,56,Back,3836712925,1,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607983,44,1,1,3,40,d47tf49ishm9qnfd8zyc8wv0j,1,39.2,56.1,2022-10-11T15:18:59.474Z,2022-10-16T19:30:49Z,3836712951,213,1.1,3850693559,178,,3836712949,212,14.4,3836712943,56,Back,3836712947,141,74.7,3836712945,140,45.7,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607991,45,1,1,3,42,d47tf49ishm9qnfd8zyc8wv0j,1,44.8,72.9,2022-10-11T15:19:01.755Z,2022-10-16T19:30:54Z,3836712975,140,37.9,3836712973,56,Back,3836712979,212,11.6,3836712977,141,59.6,3850693969,178,,3836712981,213,4.0,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607997,46,1,1,3,47,d47tf49ishm9qnfd8zyc8wv0j,1,43.8,54.3,2022-10-11T15:19:06.793Z,2022-10-16T19:30:59Z,3836713003,140,57.7,3836713009,213,6.1,3836713007,212,14.9,3836713005,141,49.7,3836713001,56,Center,3850694303,178,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470607999,47,1,1,3,51,d47tf49ishm9qnfd8zyc8wv0j,1,70.6,46,2022-10-11T15:19:10.794Z,2022-10-16T19:31:14Z,3836713021,213,5.1,3836713019,212,3.5,3836713013,56,Center,3850695071,178,,3836713017,141,41.3,3836713015,140,72.0,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608001,48,1,1,3,54,d47tf49ishm9qnfd8zyc8wv0j,1,75.8,40,2022-10-11T15:19:13.644Z,2022-10-16T19:31:22Z,3836713027,140,70.9,3836713029,141,27.8,3850695567,178,,3836713031,212,9.8,3836713025,56,Center,3836713033,213,4.2,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608003,49,1,1,3,56,d47tf49ishm9qnfd8zyc8wv0j,1,77.3,23.9,2022-10-11T15:19:15.422Z,2022-10-16T19:31:27Z,3836713041,141,16.1,3850695879,178,,3836713045,213,5.9,3836713039,140,91.7,3836713037,56,Right,3836713043,212,16.0,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608007,50,1,1,3,58,d47tf49ishm9qnfd8zyc8wv0j,0,91.1,19.1,2022-10-11T15:19:17.284Z,2022-10-16T19:31:36Z,3836713065,212,18.4,3838433465,20,,3836713063,141,46.1,3836713067,213,1.6,3838433463,224,,3836713055,2,,3836713061,140,91.3,3850696327,178,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,3836713059,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608011,30,12,1,3,59,o1iwuxbv233ayidxpibbxy59,1,7.2,59.4,2022-10-11T15:19:18.136Z,2022-10-16T19:31:45Z,3836713091,140,13.7,3836713089,56,Back,3836713095,212,9.8,3836713097,213,0.8,3850696829,178,,3836713093,141,69.8,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608013,31,49,1,4,0,o1iwuxbv233ayidxpibbxy59,1,14.7,70.4,2022-10-11T15:19:19.665Z,2022-10-16T19:31:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608015,32,1,1,4,1,o1iwuxbv233ayidxpibbxy59,1,14.7,70.4,2022-10-11T15:19:20.134Z,2022-10-16T19:31:57Z,3836713101,56,Back,3836713107,212,9.1,3836713109,213,2.3,3836713103,140,8.7,3850697541,178,,3836713105,141,80.0,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608017,33,1,1,4,3,o1iwuxbv233ayidxpibbxy59,1,7.2,80.4,2022-10-11T15:19:22.216Z,2022-10-16T19:32:02Z,3836713121,213,0.3,3850697833,178,,3836713115,140,15.8,3836713119,212,9.3,3836713113,56,Back,3836713117,141,83.9,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608021,34,1,1,4,4,o1iwuxbv233ayidxpibbxy59,0,15.8,84.3,2022-10-11T15:19:23.595Z,2022-10-16T19:32:11Z,3850698255,178,,3836713141,141,85.7,3836713161,286,,3836713155,236,,3836713139,140,17.1,3836713137,56,Back,3836713143,212,1.7,3836713145,213,0.6,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3836713157,233,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608023,51,74,1,4,4,d47tf49ishm9qnfd8zyc8wv0j,1,85.1,3.7,2022-10-11T15:19:23.662Z,2022-10-16T19:32:23Z,3850698969,178,,3836713163,233,34,3836713149,285,,3836713147,56,Right,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608025,52,49,1,4,5,d47tf49ishm9qnfd8zyc8wv0j,1,92,4.3,2022-10-11T15:19:24.813Z,2022-10-16T19:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608033,53,1,1,4,7,d47tf49ishm9qnfd8zyc8wv0j,1,99.2,9.5,2022-10-11T15:19:26.635Z,2022-10-16T19:32:36Z,3836713201,2,,3836713211,212,47.3,3838435271,224,,3836713207,140,86.3,3850699483,178,,3838435273,20,,3836713213,213,1.9,3836713205,56,Center,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,3836713209,141,3836713203,155,,3836713215,1,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608037,54,3,1,4,13,d47tf49ishm9qnfd8zyc8wv0j,0,95.5,76.6,2022-10-11T15:19:32.966Z,2022-10-16T19:33:01Z,3850699867,178,,3836713259,233,35,3836713235,56,Center,3838437267,464,,3836713237,286,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608045,35,7,1,4,14,o1iwuxbv233ayidxpibbxy59,0,4.5,23.4,2022-10-11T15:19:33.170Z,2022-10-16T19:33:09Z,3850701307,178,,3838437409,385,,3836713253,285,,3836713251,56,Back,3836713255,233,54,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608041,55,61,1,4,14,d47tf49ishm9qnfd8zyc8wv0j,1,95.7,77.4,2022-10-11T15:19:33.244Z,2022-10-16T19:33:14Z,3850701609,178,,3836713241,56,Center,,,,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608051,37,49,1,4,15,o1iwuxbv233ayidxpibbxy59,1,4.1,16.7,2022-10-11T15:19:34.134Z,2022-10-16T19:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608047,36,43,1,4,15,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T15:19:34.847Z,2022-10-11T15:21:48Z,3836714995,144,7,3836713265,285,0,3836713263,56,Back,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608061,38,1,1,4,19,o1iwuxbv233ayidxpibbxy59,1,4,14.8,2022-10-11T15:19:38.135Z,2022-10-16T19:33:27Z,3836713307,56,Back,3836713309,140,12.1,3836713315,213,0.3,3836713313,212,9.0,3836713311,141,19.3,3850702437,178,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608071,39,1,1,4,20,o1iwuxbv233ayidxpibbxy59,1,13.2,20.6,2022-10-11T15:19:40.084Z,2022-10-16T19:33:33Z,3836713363,141,13.3,3836713367,213,3.7,3836713365,212,9.8,3836713359,56,Back,3836713361,140,5.1,3850702751,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608075,40,1,1,4,22,o1iwuxbv233ayidxpibbxy59,1,5.6,13.6,2022-10-11T15:19:41.125Z,2022-10-16T19:35:05Z,3836713413,56,Back,3836713419,212,10.8,3836713417,141,28.7,3836713415,140,8.7,3850704489,178,,3836713421,213,1.3,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609207,122,1,1,4,23,o1iwuxbv233ayidxpibbxy59,0,4.4,31,2022-10-11T15:19:42.344Z,2022-10-16T19:33:40Z,3836719139,141,15.4,3836719143,213,5.3,3836719137,140,11.2,3850703105,178,,3836719135,56,Back,3836719141,212,12.8,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473449671,889,67,1,4,24,d47tf49ishm9qnfd8zyc8wv0j,1,89,81,2022-10-11T15:19:43.193Z,2022-11-03T00:40:39Z,3851803015,233,942,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473449665,942,67,1,4,24,o1iwuxbv233ayidxpibbxy59,0,11,19,2022-10-11T15:19:43.194Z,2022-10-17T07:46:15Z,3851803031,233,889,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608067,56,8,1,4,24,d47tf49ishm9qnfd8zyc8wv0j,1,89.2,80.6,2022-10-11T15:19:43.195Z,2022-11-03T00:40:39Z,3838439133,384,,3836713347,56,Left,3850703471,178,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608069,57,50,1,4,25,d47tf49ishm9qnfd8zyc8wv0j,1,88.4,65.2,2022-10-11T15:19:45.034Z,2022-10-16T19:35:58Z,3836713443,233,41,3836713355,56,Center,3836713357,286,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608087,41,7,1,4,26,o1iwuxbv233ayidxpibbxy59,0,11.6,34.8,2022-10-11T15:19:45.634Z,2022-10-16T19:36:03Z,3836713433,285,,3836713439,233,57,3850711015,178,,3836713431,56,Back,3838439611,385,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608103,58,61,1,4,26,d47tf49ishm9qnfd8zyc8wv0j,1,89.1,57.9,2022-10-11T15:19:45.903Z,2022-10-16T19:36:11Z,3850711377,178,,3836713447,56,Center,,,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609887,167,1,1,4,27,o1iwuxbv233ayidxpibbxy59,1,10.4,42.1,2022-10-11T15:19:46.944Z,2022-10-16T19:36:18Z,3836722635,213,5.5,3850711731,389,,3836722633,212,13.6,3836722539,56,Back,3836722631,141,28.3,3836722629,140,19.8,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608089,42,49,1,4,28,o1iwuxbv233ayidxpibbxy59,1,18,23.5,2022-10-11T15:19:47.565Z,2022-10-16T19:36:28Z,,,,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608105,43,1,1,4,29,o1iwuxbv233ayidxpibbxy59,1,18,23.5,2022-10-11T15:19:48.407Z,2022-10-16T19:36:34Z,3836713457,213,6.0,3836713453,141,20.0,3836713455,212,7.8,3836713449,56,Back,3836713451,140,25.1,3850712801,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608107,44,1,1,4,31,o1iwuxbv233ayidxpibbxy59,0,23.9,22,2022-10-11T15:19:50.443Z,2022-10-16T19:36:40Z,3836713465,141,32.2,3836713461,56,Back,3850713195,178,,3836713463,140,30.9,3836713469,213,0.8,3836713467,212,10.1,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473449821,894,67,1,4,32,d47tf49ishm9qnfd8zyc8wv0j,1,63.5,35.2,2022-10-11T15:19:51.424Z,2022-11-03T00:40:39Z,3851803521,233,955,,,,,,,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473449819,955,67,1,4,32,o1iwuxbv233ayidxpibbxy59,0,36.5,64.8,2022-10-11T15:19:51.425Z,2022-10-17T07:47:13Z,3851803525,233,894,,,,,,,,,,,,,,,,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470612827,293,8,1,4,32,d47tf49ishm9qnfd8zyc8wv0j,1,64,34.2,2022-10-11T15:19:51.433Z,2022-11-03T00:40:40Z,3850713921,178,,3838441581,384,,3836738633,56,Center,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470608115,59,49,1,4,33,d47tf49ishm9qnfd8zyc8wv0j,1,75.7,67.7,2022-10-11T15:19:52.625Z,2022-10-16T19:37:01Z,,,,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
