id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2545977951,621,1,2,82,29,cq4rdp1mkan8zhaw7bmzjdaqk,1,39.9,86.8,2023-05-08T17:44:41.868Z,2023-05-08T17:44:42Z,4263003735,140,34.2,4263003741,213,4.3,4263003733,56,Back,4263003739,212,16.0,4263003737,141,64.9,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977965,622,1,2,82,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,34.2,64.9,2023-05-08T17:44:42.741Z,2023-05-08T17:44:44Z,4263003825,140,40.8,4263003827,141,74.1,4263003823,56,Back,4263003829,212,9.3,4263003831,213,0.7,,,,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977983,623,1,2,82,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,40.8,74.1,2023-05-08T17:44:43.972Z,2023-05-08T17:44:46Z,4263003961,56,Back,4263003963,140,37.1,4263003967,141,87.8,4263003971,212,10.1,4263003977,213,2.0,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977993,624,1,2,82,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.1,87.8,2023-05-08T17:44:45.724Z,2023-05-08T17:44:46Z,4263004021,213,5.8,4263004013,140,44.5,4263004019,212,8.8,4263004009,56,Back,4263004015,141,81.8,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978011,625,1,2,82,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.5,81.8,2023-05-08T17:44:46.396Z,2023-05-08T17:44:47Z,4263004115,140,45.1,4263004117,141,69.7,4263004121,213,4.8,4263004119,212,8.3,4263004113,56,Back,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978093,626,1,2,82,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,46.5,69.4,2023-05-08T17:44:47.813Z,2023-05-08T17:44:54Z,4263004619,141,84.4,4263004613,155,,4263004617,140,75.1,4263004621,212,31.7,4263004623,213,0.3,4263004615,56,Left,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978103,627,1,2,82,41,cq4rdp1mkan8zhaw7bmzjdaqk,0,78.5,79.7,2023-05-08T17:44:53.740Z,2023-05-08T17:44:55Z,4263004693,213,0.2,4263004687,141,82.3,4263004691,212,7.2,4263004681,140,85.1,4263004677,56,Left,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978109,544,49,2,82,42,2xl3g56k2mbuwdbre46s29vt4,1,15.7,14.2,2023-05-08T17:44:55.419Z,2023-05-08T17:44:55Z,,,,,,,,,,,,,,,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978125,545,1,2,82,43,2xl3g56k2mbuwdbre46s29vt4,0,15.7,14.2,2023-05-08T17:44:55.803Z,2023-05-08T17:44:56Z,4263004781,213,0.2,4263004777,141,19.6,4263004779,212,15.9,4263004773,56,Back,4263004775,140,30.4,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978119,628,49,2,82,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,77,80.6,2023-05-08T17:44:56.101Z,2023-05-08T17:44:56Z,,,,,,,,,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978139,629,1,2,82,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,77,80.6,2023-05-08T17:44:56.669Z,2023-05-08T17:44:58Z,4263004861,140,74.1,4263004865,212,3.1,4263004859,56,Left,4263004863,141,80.9,4263004867,213,3.1,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978167,630,1,2,82,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,74.1,80.9,2023-05-08T17:44:58.156Z,2023-05-08T17:45:00Z,4263005025,141,95.9,4263005021,56,Left,4263005023,140,81.0,4263005029,213,1.0,4263005027,212,12.5,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978189,631,1,2,82,47,cq4rdp1mkan8zhaw7bmzjdaqk,0,82.5,96.2,2023-05-08T17:45:00.324Z,2023-05-12T14:05:58Z,4263005149,141,58.4,4263005143,155,,4270027613,72,,4263005147,140,87.9,4263005141,2,,4270027611,224,,4263005151,212,26.3,4263005153,213,4.9,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,4263005145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978205,546,12,2,82,50,2xl3g56k2mbuwdbre46s29vt4,1,10.3,33.5,2023-05-08T17:45:02.811Z,2023-05-08T17:45:04Z,4263005251,213,0.2,4263005243,56,Back,4263005249,212,26.0,4263005247,141,40.2,4263005245,140,34.7,4263005261,15,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978217,547,49,2,82,53,2xl3g56k2mbuwdbre46s29vt4,1,34.1,40.5,2023-05-08T17:45:05.530Z,2023-05-08T17:45:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978237,548,1,2,82,53,2xl3g56k2mbuwdbre46s29vt4,1,34.1,40.5,2023-05-08T17:45:05.947Z,2023-05-08T17:45:07Z,4263005471,212,3.9,4263005465,56,Back,4263005469,141,36.5,4263005467,140,31.5,4263005473,213,3.9,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978299,549,1,2,82,54,2xl3g56k2mbuwdbre46s29vt4,1,30.6,35.9,2023-05-08T17:45:07.258Z,2023-05-08T17:45:12Z,4263005789,56,Back,4263005797,213,4.8,4263005793,141,17.1,4263005795,212,12.8,4263005791,140,31.1,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978309,550,1,2,82,59,2xl3g56k2mbuwdbre46s29vt4,0,29.2,4.9,2023-05-08T17:45:12.363Z,2023-05-08T17:45:13Z,4263005857,140,63.8,4263005865,1,,4263005859,141,7.9,4263005853,157,,4263005861,212,36.4,4263005863,213,0.1,4263005855,56,Right,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978327,632,49,2,83,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.1,79,2023-05-08T17:45:14.732Z,2023-05-08T17:45:14Z,,,,,,,,,,,,,,,,,,,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978397,633,1,2,83,5,cq4rdp1mkan8zhaw7bmzjdaqk,1,33.3,74.2,2023-05-08T17:45:18.388Z,2023-05-08T17:45:20Z,4263006345,141,67.0,4263006347,212,10.8,4263006343,140,42.5,4263006349,213,5.8,4263006341,56,Back,,,,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978407,634,1,2,83,8,cq4rdp1mkan8zhaw7bmzjdaqk,0,42.2,66.3,2023-05-08T17:45:20.732Z,2023-05-08T17:45:23Z,4263006575,236,,4263006405,212,3.8,4263006587,286,,4263006397,56,Back,4263006407,213,2.6,4263006399,140,39.0,4263006579,233,551,4263006401,141,69.0,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978437,551,74,2,83,8,2xl3g56k2mbuwdbre46s29vt4,1,59.5,33.9,2023-05-08T17:45:20.733Z,2023-05-08T18:01:25Z,4263006533,285,,4263006593,233,634,4263006531,56,Center,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978463,552,49,2,83,12,2xl3g56k2mbuwdbre46s29vt4,1,63.3,62.3,2023-05-08T17:45:24.955Z,2023-05-08T18:05:20Z,,,,,,,,,,,,,,,,,,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978499,553,1,2,83,13,2xl3g56k2mbuwdbre46s29vt4,1,60.4,68.2,2023-05-08T17:45:26.266Z,2023-05-08T18:06:21Z,4263006905,213,4.6,4263006897,56,Center,4263006901,141,59.9,4263006899,140,59.6,4263006903,212,5.7,,,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978545,554,1,2,83,15,2xl3g56k2mbuwdbre46s29vt4,1,59,60.8,2023-05-08T17:45:27.802Z,2023-05-08T18:06:19Z,4263007115,141,97.0,4263007119,213,1.3,4263007113,140,66.5,4263007117,212,25.8,4263007111,56,Left,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978565,555,1,2,83,19,2xl3g56k2mbuwdbre46s29vt4,1,66.5,97,2023-05-08T17:45:31.722Z,2023-05-08T18:06:18Z,4263007213,212,14.0,4263007211,141,78.6,4263007209,140,60.5,4263007215,213,4.2,4263007207,56,Center,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978593,556,1,2,83,21,2xl3g56k2mbuwdbre46s29vt4,1,60.5,78.4,2023-05-08T17:45:34.379Z,2023-05-08T17:45:36Z,4263007363,56,Center,4263007369,212,19.8,4263007367,141,52.0,4263007365,140,52.6,4263007371,213,4.3,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978611,557,1,2,83,24,2xl3g56k2mbuwdbre46s29vt4,1,52.6,52,2023-05-08T17:45:36.683Z,2023-05-08T17:45:38Z,4263007487,56,Center,4263007489,140,55.6,4263007495,213,1.2,4263007493,212,9.5,4263007491,141,65.2,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978641,558,1,2,83,26,2xl3g56k2mbuwdbre46s29vt4,1,55.6,65.2,2023-05-08T17:45:38.459Z,2023-05-12T14:07:03Z,4263007665,213,4.6,4263007659,140,53.5,4263007657,56,Center,4263007661,141,32.3,4263007663,212,22.5,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978677,559,1,2,83,30,2xl3g56k2mbuwdbre46s29vt4,1,52.5,22,2023-05-08T17:45:42.522Z,2023-05-08T17:45:46Z,4263007859,141,5.8,4263007857,140,62.0,4263007861,212,14.9,4263007855,56,Right,4263007863,213,5.4,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978695,560,1,2,83,33,2xl3g56k2mbuwdbre46s29vt4,1,60,3.7,2023-05-08T17:45:45.866Z,2023-05-08T17:45:47Z,4263007971,140,74.1,4263007975,212,15.8,4263007973,141,12.0,4263007969,56,Right,4263007977,213,0.4,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978717,561,1,2,83,35,2xl3g56k2mbuwdbre46s29vt4,1,73.5,10.9,2023-05-08T17:45:47.739Z,2023-05-08T17:45:49Z,4263008103,212,13.4,4263008099,140,71.1,4263008101,141,30.2,4263008105,213,1.8,4263008097,56,Center,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978727,562,1,2,83,37,2xl3g56k2mbuwdbre46s29vt4,0,68.4,39.8,2023-05-08T17:45:49.628Z,2023-05-08T17:45:50Z,4263008183,155,,4263008189,141,33.0,4263008193,213,5.9,4263008187,140,79.9,4263008185,56,Center,4263008191,212,12.9,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978733,635,12,2,83,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,20.4,67.6,2023-05-08T17:45:51.180Z,2023-05-08T17:45:52Z,4263008239,141,70.8,4263008237,140,29.1,4263008243,213,0.2,4263008245,15,,4263008241,212,9.4,4263008235,56,Back,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978741,636,61,2,83,41,cq4rdp1mkan8zhaw7bmzjdaqk,0,29,69.7,2023-05-08T17:45:53.948Z,2023-05-08T17:45:54Z,4263008289,56,Back,,,,,,,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978759,563,15,2,83,42,2xl3g56k2mbuwdbre46s29vt4,1,71.7,36.6,2023-05-08T17:45:54.906Z,2023-05-12T14:08:15Z,4263008905,103,8.9,4263008609,72,,4263008901,78,,4263008909,328,,4263008903,102,48.4,4263008907,215,,4263008403,22,,4263008407,56,Center,5fpfdgzit3468e1a04ooetsr9,Anselmo,4263008915,147,50,4270032033,133,,4263008913,146,97.8,4263008405,18,,,4263008933,233,638,4263008911,458,,,,,,,,,,,,,,,,,,,,,
2545978835,638,10,2,83,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,2.6,51.3,2023-05-08T17:45:55.006Z,2023-05-12T14:07:42Z,4263008797,177,,4263009333,180,,4270030981,376,,4263008803,56,Back,4263008821,233,563,4263008801,182,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545978823,637,52,2,83,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,2.6,51.3,2023-05-08T17:45:56.341Z,2023-05-12T14:07:45Z,4270031083,376,,,,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979041,639,1,2,84,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,10,50.9,2023-05-08T17:46:15.635Z,2023-05-08T17:46:22Z,4263010005,199,,4263010025,1,,4263010017,212,64.1,4263010021,213,0.0,4263010013,141,52.4,4263010007,56,Center,4263010009,140,71.0,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979045,640,4,2,84,6,cq4rdp1mkan8zhaw7bmzjdaqk,1,67.6,48.6,2023-05-08T17:46:19.179Z,2023-05-08T18:01:06Z,4263010033,13,,4263010063,189,,4263010039,152,,4263010037,56,Center,4263043829,233,564,4263010041,286,,4263010035,294,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979075,564,4,2,84,6,2xl3g56k2mbuwdbre46s29vt4,0,32.4,51.4,2023-05-08T17:46:19.180Z,2023-05-08T18:15:13Z,4263010191,152,,4263104273,294,,4263011201,189,,4263010195,285,,4263010189,56,Back,4263043837,233,640,4263010187,13,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979437,641,1,2,84,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,66.7,50.9,2023-05-08T17:46:49.324Z,2023-05-08T18:01:08Z,4263012199,155,,4263043915,5,,4263012203,56,Center,4263012211,141,34.5,4263043917,152,,4263012207,140,88.9,4263012213,212,25.8,4263012217,213,5.8,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979445,642,1,2,84,39,cq4rdp1mkan8zhaw7bmzjdaqk,0,90.7,34.8,2023-05-08T17:46:52.147Z,2023-05-08T17:46:55Z,4263012275,213,1.3,4263012461,286,,4263012269,140,91.2,4263012267,56,Center,4263012455,236,,4263012271,141,37.3,4263012457,233,565,4263012273,212,1.8,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979477,565,74,2,84,39,2xl3g56k2mbuwdbre46s29vt4,1,8,63.1,2023-05-08T17:46:52.148Z,2023-05-08T18:04:20Z,4263012439,285,,4263012513,233,642,4263012437,56,Back,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979459,643,61,2,84,40,cq4rdp1mkan8zhaw7bmzjdaqk,1,91.2,37.3,2023-05-08T17:46:53.221Z,2023-05-08T17:46:53Z,4263012337,56,Center,,,,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979487,566,12,2,84,43,2xl3g56k2mbuwdbre46s29vt4,1,5,55.3,2023-05-08T17:46:55.500Z,2023-05-08T18:04:53Z,4263055437,213,6.1,4263055433,141,48.2,4263055435,212,24.1,4263055429,56,Back,4263055431,140,27.5,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979517,568,49,2,84,46,2xl3g56k2mbuwdbre46s29vt4,1,20.6,67.3,2023-05-08T17:46:58.506Z,2023-05-08T17:46:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979527,569,61,2,84,47,2xl3g56k2mbuwdbre46s29vt4,0,20.6,67.3,2023-05-08T17:46:59.706Z,2023-05-08T17:46:59Z,4263012677,56,Back,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979533,644,4,2,84,48,cq4rdp1mkan8zhaw7bmzjdaqk,1,63.2,28.7,2023-05-08T17:47:01.098Z,2023-05-08T17:51:26Z,4263023503,152,,4263023877,233,577,4263023501,294,,4263012727,56,Center,4263023499,13,,4263023557,343,3,4263023505,286,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545981393,577,4,2,84,48,2xl3g56k2mbuwdbre46s29vt4,0,36.8,71.3,2023-05-08T17:47:01.099Z,2023-05-08T17:51:32Z,4263023667,13,,4263023897,233,644,4263024135,343,3,4263023669,294,,4263023675,285,,4263023673,152,,4263023671,56,Back,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979565,570,43,2,84,50,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:47:02.810Z,2023-05-08T17:51:09Z,4263012913,212,21.7,4263012907,56,Center,4263012911,141,73.0,4263012909,140,57.1,4263017075,23,0,4263023247,144,1,4263012915,213,6.3,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979607,571,43,2,84,54,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:47:06.938Z,2023-05-08T17:51:14Z,4263023469,144,3,4263013117,286,0,4263013115,56,Center,,,,,,,,,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979577,645,43,2,84,54,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T17:47:06.938Z,2023-05-08T17:51:00Z,4263012979,285,0,4263013179,233,571,4263012977,56,Back,4263022915,144,45,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545979613,572,84,2,84,57,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:47:10.058Z,2023-05-12T14:10:31Z,4263015253,17,,4263017127,55,577,4263015251,20,,4263017125,154,,4263017131,102,52.9,4263013147,56,Center,4263017133,103,7.6,4263013149,254,,a9xl33f68np358angkw5o606i,Yahya Naji,4263019449,343,2,4263015259,374,2023-05-08 18:47:09.001,4263017123,29,,4263017121,76,,,4263015263,375,84:56.579,4263023083,436,4263017141,231,43.9,4263017139,230,93.3,,16,4263017137,136,4263017135,215,,4263015249,23,,,,,,
2545980579,573,27,2,86,58,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:49:11.009Z,2023-05-08T17:49:11Z,4263018971,201,,4263018983,364,,4263018979,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545980659,574,65,2,86,58,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:49:11.019Z,2023-05-08T17:50:49Z,4263022693,336,,4263019487,329,,4263019489,365,572,,,,,,,,,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545981239,575,28,2,88,35,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:50:48.225Z,2023-05-08T17:50:49Z,4263022675,364,,4263022677,55,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545981271,576,17,2,88,37,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:50:49.624Z,2023-05-08T17:51:41Z,4263022877,31,,4263022879,184,,,,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545981759,646,1,2,90,0,cq4rdp1mkan8zhaw7bmzjdaqk,0,62.9,18.9,2023-05-08T17:52:12.783Z,2023-05-12T14:11:30Z,4263025613,141,48.2,4263025617,213,0.8,4263025609,56,Center,4263025611,140,80.9,4263025603,5,,4263025607,152,,4270038333,224,,4263025605,155,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,4270038085,2,,4270038203,20,,4263025615,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545981777,578,12,2,90,3,2xl3g56k2mbuwdbre46s29vt4,1,17.2,55.4,2023-05-08T17:52:15.480Z,2023-05-08T17:52:17Z,4263025745,213,4.3,4263025741,141,31.2,4263025737,56,Back,4263025743,212,18.0,4263025739,140,10.3,4263025747,15,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545988727,641,12,2,90,8,2xl3g56k2mbuwdbre46s29vt4,1,1.8,21.1,2023-05-08T17:52:20.422Z,2023-05-08T18:06:47Z,4263065033,213,0.6,4263065025,56,Back,4263065029,141,34.7,4263065031,212,15.6,4263065027,140,13.8,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545981801,647,43,2,90,8,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T17:52:20.609Z,2023-05-08T18:06:16Z,4263025901,213,3.8,4263025895,140,88.8,4263062795,144,1,4263025897,141,70.3,4263025893,56,Center,4263025899,212,10.8,4263025891,155,0,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545981805,579,12,2,90,10,2xl3g56k2mbuwdbre46s29vt4,1,10,33.3,2023-05-08T17:52:22.728Z,2023-05-08T17:52:23Z,4263025925,141,44.3,4263025943,15,,4263025921,56,Back,4263025927,212,22.3,4263025923,140,30.0,4263025929,213,0.3,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545981835,648,1,2,90,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,72.3,64.2,2023-05-08T17:52:24.128Z,2023-05-08T17:52:28Z,4263026097,140,76.3,4263026099,141,82.6,4263026093,3,,4263026101,212,13.2,4263026095,56,Left,4263026103,213,1.2,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
