id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2537703659,34,1,1,5,1,dtucewmt49th1p4selfutmnmc,1,15.4,61.4,2023-04-23T02:42:43.027Z,2023-04-23T02:42:45Z,4211916949,140,25.0,4211916947,56,Back,4211916955,213,1.1,4211916953,212,24.1,4211916951,141,93.6,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703673,35,1,1,5,4,dtucewmt49th1p4selfutmnmc,1,27.1,96.5,2023-04-23T02:42:45.634Z,2023-04-23T02:42:49Z,4211917105,212,14.0,4211917103,141,87.8,4211917107,213,5.8,4211917099,56,Back,4211917101,140,39.2,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703685,36,1,1,5,7,dtucewmt49th1p4selfutmnmc,0,42,86.6,2023-04-23T02:42:49.588Z,2023-04-23T02:42:52Z,4211917215,155,,4211917223,212,50.5,4211917227,1,,4211917221,141,100.0,4211917219,140,89.2,4211917217,56,Left,4211917225,213,0.2,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703723,26,5,1,5,10,446mp88j1vpk9iwui9fiifrp8,1,12,-1,2023-04-23T02:42:52.445Z,2023-04-23T02:58:35Z,4211917437,347,,4211917443,233,37,4211917435,56,Back,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703687,37,5,1,5,10,dtucewmt49th1p4selfutmnmc,0,88,101,2023-04-23T02:42:52.445Z,2023-04-23T02:43:00Z,4211917455,233,26,4211917229,56,Left,4211917231,347,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703759,27,1,1,5,22,446mp88j1vpk9iwui9fiifrp8,0,11.5,0,2023-04-23T02:43:04.499Z,2023-04-23T02:43:06Z,4211917623,213,0.3,4211917615,56,Back,4211917621,212,16.2,4211917617,140,26.1,4211917619,141,6.4,4211917613,107,,,,,,,,615vz7uoe3eiozddbe206io6h,R. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703757,38,61,1,5,24,dtucewmt49th1p4selfutmnmc,1,75.4,96.8,2023-04-23T02:43:05.886Z,2023-04-23T02:43:11Z,4211917827,189,,4211917607,56,Left,,,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703935,30,44,1,5,25,446mp88j1vpk9iwui9fiifrp8,1,24.3,5.8,2023-04-23T02:43:06.874Z,2023-04-23T02:43:33Z,4211918521,56,Back,4211918523,285,,4211918745,233,40,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703895,40,44,1,5,25,dtucewmt49th1p4selfutmnmc,0,75.7,94.2,2023-04-23T02:43:06.875Z,2023-04-23T02:43:33Z,4211918753,233,30,4211918253,56,Left,4211918255,286,,,,,,,,,,,,,,,,,2qqged8hw4lzh6u8r81kc22fp,J. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703797,28,61,1,5,28,446mp88j1vpk9iwui9fiifrp8,1,19,7.9,2023-04-23T02:43:10.034Z,2023-04-23T02:43:37Z,4211917813,56,Back,,,,,,,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703799,29,5,1,5,29,446mp88j1vpk9iwui9fiifrp8,0,18.6,-1.7,2023-04-23T02:43:10.799Z,2023-04-23T02:43:20Z,4211918271,233,39,4211917825,347,,4211917823,56,Back,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703891,39,5,1,5,29,dtucewmt49th1p4selfutmnmc,1,81.4,101.7,2023-04-23T02:43:10.799Z,2023-04-23T02:58:36Z,4211918241,347,,4211918239,56,Left,4211918261,233,29,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703925,41,1,1,5,41,dtucewmt49th1p4selfutmnmc,1,83.7,100,2023-04-23T02:43:23.106Z,2023-04-23T02:43:25Z,4211918459,212,17.6,4211918451,107,,4211918455,140,94.6,4211918453,56,Left,4211918461,213,5.4,4211918457,141,82.0,,,,,,,2qqged8hw4lzh6u8r81kc22fp,J. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703927,42,61,1,5,43,dtucewmt49th1p4selfutmnmc,0,97,84.1,2023-04-23T02:43:25.363Z,2023-04-23T02:43:25Z,4211918465,56,Left,,,,,,,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703939,31,5,1,5,44,446mp88j1vpk9iwui9fiifrp8,1,-1.1,15.2,2023-04-23T02:43:26.514Z,2023-04-23T02:43:27Z,4211918581,233,43,4211918531,56,Back,4211918533,346,,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537703945,43,5,1,5,44,dtucewmt49th1p4selfutmnmc,0,101.1,84.8,2023-04-23T02:43:26.514Z,2023-04-23T02:58:36Z,4211918555,56,Left,4211918557,346,,4211918585,233,31,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704117,32,1,1,6,5,446mp88j1vpk9iwui9fiifrp8,1,5.3,50.3,2023-04-23T02:43:46.978Z,2023-04-23T02:43:48Z,4211919425,56,Back,4211919423,124,,4211919431,212,11.5,4211919437,237,,4211919433,213,1.5,4211919429,141,67.2,4211919427,140,5.9,,,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704169,33,1,1,6,6,446mp88j1vpk9iwui9fiifrp8,1,5.9,67.4,2023-04-23T02:43:47.922Z,2023-04-23T02:43:52Z,4211919645,212,17.9,4211919647,213,1.2,4211919639,56,Back,4211919643,141,91.5,4211919641,140,12.7,,,,,,,,,,dpi1jk3r0cyn9f9ote89781jp,B. Sauerbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704181,34,1,1,6,10,446mp88j1vpk9iwui9fiifrp8,1,27.2,87.9,2023-04-23T02:43:52.594Z,2023-04-23T02:43:55Z,4211919737,56,Back,4211919741,141,82.1,4211919739,140,15.0,4211919743,212,13.4,4211919745,213,3.4,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704217,35,1,1,6,13,446mp88j1vpk9iwui9fiifrp8,1,12.9,77.4,2023-04-23T02:43:54.930Z,2023-04-23T02:43:59Z,4211919981,212,32.8,4211919975,56,Back,4211919983,213,4.7,4211919985,1,,4211919977,140,11.7,4211919979,141,29.2,,,,,,,dpi1jk3r0cyn9f9ote89781jp,B. Sauerbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704235,36,1,1,6,17,446mp88j1vpk9iwui9fiifrp8,1,17.7,25.4,2023-04-23T02:43:58.978Z,2023-04-23T02:44:01Z,4211920079,212,15.0,4211920081,213,5.2,4211920075,140,23.9,4211920073,56,Back,4211920077,141,5.5,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704281,37,1,1,6,19,446mp88j1vpk9iwui9fiifrp8,1,23.2,4.7,2023-04-23T02:44:01.186Z,2023-04-23T02:44:04Z,4211920315,140,27.0,4211920321,213,1.2,4211920319,212,11.8,4211920317,141,21.1,4211920313,56,Back,,,,,,,,,,615vz7uoe3eiozddbe206io6h,R. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704313,38,1,1,6,22,446mp88j1vpk9iwui9fiifrp8,1,29.3,26.8,2023-04-23T02:44:04.451Z,2023-04-23T02:44:08Z,4211920463,140,12.0,4211920469,213,3.2,4211920467,212,18.2,4211920461,56,Back,4211920465,141,26.3,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704367,39,1,1,6,26,446mp88j1vpk9iwui9fiifrp8,1,11.9,36.4,2023-04-23T02:44:08.178Z,2023-04-23T02:44:11Z,4211920661,141,67.7,4211920663,212,22.3,4211920657,56,Back,4211920659,140,5.6,4211920665,213,1.9,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704393,40,1,1,6,29,446mp88j1vpk9iwui9fiifrp8,1,2.3,75.2,2023-04-23T02:44:11.570Z,2023-04-23T02:44:13Z,4211920793,56,Back,4211920801,213,0.7,4211920797,141,91.1,4211920795,140,14.3,4211920799,212,16.6,,,,,,,,,,dpi1jk3r0cyn9f9ote89781jp,B. Sauerbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704409,41,1,1,6,31,446mp88j1vpk9iwui9fiifrp8,1,14.4,90.2,2023-04-23T02:44:13.010Z,2023-04-23T02:44:14Z,4211920865,141,76.5,4211920861,56,Back,4211920869,213,4.4,4211920867,212,9.7,4211920863,140,12.0,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704429,42,1,1,6,32,446mp88j1vpk9iwui9fiifrp8,1,12.2,73.2,2023-04-23T02:44:14.562Z,2023-04-23T02:44:16Z,4211920979,56,Back,4211920985,212,25.8,4211920983,141,92.3,4211920987,213,0.5,4211920981,140,33.4,,,,,,,,,,dpi1jk3r0cyn9f9ote89781jp,B. Sauerbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704479,43,1,1,6,34,446mp88j1vpk9iwui9fiifrp8,1,33.4,92.3,2023-04-23T02:44:16.451Z,2023-04-23T02:44:21Z,4211921223,213,4.5,4211921215,56,Back,4211921221,212,8.3,4211921219,141,80.3,4211921217,140,31.9,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704499,44,1,1,6,40,446mp88j1vpk9iwui9fiifrp8,0,55.4,90,2023-04-23T02:44:21.810Z,2023-04-23T02:44:23Z,4211921319,56,Left,4211921325,212,28.6,4211921323,141,88.2,4211921327,213,6.2,4211921321,140,82.6,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704503,44,49,1,6,42,dtucewmt49th1p4selfutmnmc,1,22.3,15.2,2023-04-23T02:44:23.906Z,2023-04-23T02:44:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704515,45,1,1,6,42,dtucewmt49th1p4selfutmnmc,1,22.3,15.2,2023-04-23T02:44:24.116Z,2023-04-23T02:44:25Z,4211921395,140,3.7,4211921397,141,33.4,4211921393,56,Back,4211921399,212,23.1,4211921401,213,2.6,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704537,46,1,1,6,44,dtucewmt49th1p4selfutmnmc,0,3.7,33.4,2023-04-23T02:44:25.890Z,2023-04-23T02:44:29Z,4211921533,56,Back,4211921541,213,5.8,4211921537,141,0.0,4211921535,140,45.6,4211921543,1,,4211921531,155,,4211921539,212,50.1,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704623,45,5,1,6,47,446mp88j1vpk9iwui9fiifrp8,1,55.9,101.6,2023-04-23T02:44:29.087Z,2023-04-23T02:58:36Z,4211921927,56,Left,4211921929,347,,4211921939,233,47,,,,,,,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704549,47,5,1,6,47,dtucewmt49th1p4selfutmnmc,0,44.1,-1.6,2023-04-23T02:44:29.087Z,2023-04-23T02:44:38Z,4211921579,56,Back,4211921581,347,,4211921953,233,45,,,,,,,,,,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704649,46,1,1,6,55,446mp88j1vpk9iwui9fiifrp8,1,59.5,100,2023-04-23T02:44:37.538Z,2023-04-23T02:44:40Z,4211922035,56,Back,4211922033,107,,4211922041,212,22.4,4211922037,140,39.3,4211922045,1,,4211922043,213,3.5,4211922039,141,90.9,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704663,47,1,1,6,58,446mp88j1vpk9iwui9fiifrp8,1,37.2,88.8,2023-04-23T02:44:39.874Z,2023-04-23T02:44:41Z,4211922121,56,Back,4211922129,213,0.3,4211922125,141,95.0,4211922123,140,48.8,4211922127,212,12.9,,,,,,,,,,dpi1jk3r0cyn9f9ote89781jp,B. Sauerbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704697,48,1,1,6,59,446mp88j1vpk9iwui9fiifrp8,1,47.3,94.5,2023-04-23T02:44:41.282Z,2023-04-23T02:44:46Z,4211922305,141,85.5,4211922303,140,34.4,4211922309,213,3.6,4211922307,212,14.9,4211922301,56,Back,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704729,49,1,1,7,4,446mp88j1vpk9iwui9fiifrp8,1,32.4,75.8,2023-04-23T02:44:45.985Z,2023-04-23T02:44:48Z,4211922455,140,27.5,4211922461,213,4.5,4211922453,56,Back,4211922457,141,40.7,4211922459,212,24.4,,,,,,,,,,dpi1jk3r0cyn9f9ote89781jp,B. Sauerbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704749,50,1,1,7,6,446mp88j1vpk9iwui9fiifrp8,0,29.5,40.9,2023-04-23T02:44:48.529Z,2023-04-23T02:44:51Z,4211922545,141,84.5,4211922543,140,73.9,4211922547,212,55.2,4211922539,155,,4211922551,1,,4211922541,56,Left,4211922549,213,0.6,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704775,48,1,1,7,10,dtucewmt49th1p4selfutmnmc,1,30.6,11.4,2023-04-23T02:44:51.730Z,2023-04-23T02:44:53Z,4211922711,213,5.8,4211922705,140,39.7,4211922703,56,Back,4211922701,3,,4211922709,212,10.6,4211922707,141,4.6,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704779,49,49,1,7,11,dtucewmt49th1p4selfutmnmc,1,39.7,4.6,2023-04-23T02:44:53.314Z,2023-04-23T02:44:53Z,,,,,,,,,,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704781,50,61,1,7,12,dtucewmt49th1p4selfutmnmc,0,39.7,4.6,2023-04-23T02:44:53.602Z,2023-04-23T02:47:49Z,4211922737,56,Back,,,,,,,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704861,51,5,1,7,12,dtucewmt49th1p4selfutmnmc,0,44.8,-2,2023-04-23T02:44:54.264Z,2023-04-23T02:58:34Z,4211923155,347,,4211923153,56,Back,4211953089,233,51,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704807,51,5,1,7,12,446mp88j1vpk9iwui9fiifrp8,1,55.2,102,2023-04-23T02:44:54.264Z,2023-04-23T02:58:36Z,4211953039,233,51,4211922883,56,Left,4211922885,347,,,,,,,,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704821,52,1,1,7,15,446mp88j1vpk9iwui9fiifrp8,1,55,100,2023-04-23T02:44:57.298Z,2023-04-23T02:44:59Z,4211922945,212,11.5,4211922947,213,3.8,4211922939,56,Back,4211922943,141,91.7,4211922941,140,46.3,4211922937,107,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704837,53,1,1,7,17,446mp88j1vpk9iwui9fiifrp8,1,46.5,90.3,2023-04-23T02:44:58.930Z,2023-04-23T02:45:00Z,4211923029,140,52.1,4211923033,212,6.7,4211923031,141,95.0,4211923023,56,Left,4211923035,213,0.5,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704869,54,1,1,7,18,446mp88j1vpk9iwui9fiifrp8,1,52.6,93.9,2023-04-23T02:45:00.242Z,2023-04-23T02:45:04Z,4211923189,141,82.7,4211923187,140,34.6,4211923191,212,20.4,4211923185,56,Back,4211923193,213,3.5,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704891,55,1,1,7,22,446mp88j1vpk9iwui9fiifrp8,1,31.7,80.6,2023-04-23T02:45:04.258Z,2023-04-23T02:45:06Z,4211923333,212,24.9,4211923327,56,Back,4211923329,140,28.0,4211923331,141,44.5,4211923335,213,4.6,,,,,,,,,,dpi1jk3r0cyn9f9ote89781jp,B. Sauerbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704925,56,1,1,7,24,446mp88j1vpk9iwui9fiifrp8,1,28,44.5,2023-04-23T02:45:06.530Z,2023-04-23T02:45:11Z,4211923505,141,69.0,4211923509,213,1.6,4211923507,212,16.7,4211923501,56,Back,4211923503,140,28.3,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537704969,57,1,1,7,30,446mp88j1vpk9iwui9fiifrp8,1,30.2,69.8,2023-04-23T02:45:11.745Z,2023-04-23T02:45:16Z,4211923745,141,52.4,4211923747,212,20.7,4211923749,213,3.7,4211923741,56,Back,4211923743,140,14.0,,,,,,,,,,dpi1jk3r0cyn9f9ote89781jp,B. Sauerbrunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705013,58,1,1,7,34,446mp88j1vpk9iwui9fiifrp8,1,14.2,51.2,2023-04-23T02:45:16.290Z,2023-04-23T02:45:19Z,4211923959,213,4.9,4211923951,56,Back,4211923953,140,16.2,4211923957,212,14.0,4211923955,141,30.8,,,,,,,,,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705053,59,1,1,7,38,446mp88j1vpk9iwui9fiifrp8,1,17,29.2,2023-04-23T02:45:19.601Z,2023-04-23T02:45:23Z,4211924195,141,6.1,4211924193,140,19.4,4211924191,56,Back,4211924197,212,15.9,4211924199,213,4.9,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705089,60,1,1,7,42,446mp88j1vpk9iwui9fiifrp8,1,29.4,23,2023-04-23T02:45:23.713Z,2023-04-23T02:45:27Z,4211924381,141,31.6,4211924383,212,15.8,4211924385,213,0.4,4211924377,56,Back,4211924379,140,43.4,,,,,,,,,,615vz7uoe3eiozddbe206io6h,R. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705091,61,3,1,7,44,446mp88j1vpk9iwui9fiifrp8,0,39.3,34.8,2023-04-23T02:45:26.561Z,2023-04-23T02:45:28Z,4211924451,233,52,4211924389,56,Back,4211924391,286,,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705085,52,7,1,7,44,dtucewmt49th1p4selfutmnmc,0,60.7,65.2,2023-04-23T02:45:26.562Z,2023-04-23T02:45:27Z,4211924445,233,61,4211924371,56,Center,4211924373,285,,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705201,62,1,1,7,47,446mp88j1vpk9iwui9fiifrp8,1,40.4,60,2023-04-23T02:45:29.409Z,2023-04-23T02:45:57Z,4211924941,140,62.9,4211924943,141,88.5,4211924939,56,Left,4211925759,210,13,4211924947,213,0.7,4211924945,212,30.6,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2537705219,64,13,1,7,56,446mp88j1vpk9iwui9fiifrp8,1,85.5,63,2023-04-23T02:45:37.649Z,2023-04-23T02:45:57Z,4211925781,230,99.0,4211925211,20,,4211925039,17,,4211925777,103,6.9,4211925037,22,,4211925041,56,Center,4211925779,215,,4211925775,102,40,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,4211925767,75,4211925783,231,50.9,4211925771,55,62,4211925769,29,,,,,,,,,,,,,,,,,,,,,
2537705185,53,5,1,7,56,dtucewmt49th1p4selfutmnmc,1,-1.8,63.5,2023-04-23T02:45:37.761Z,2023-04-23T02:45:40Z,4211924877,346,,4211924983,233,63,4211924875,56,Back,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705203,63,5,1,7,56,446mp88j1vpk9iwui9fiifrp8,0,101.8,36.5,2023-04-23T02:45:37.761Z,2023-04-23T02:58:37Z,4211924951,56,Center,4211924953,346,,4211925011,233,53,,,,,,,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705395,54,1,1,8,19,dtucewmt49th1p4selfutmnmc,0,4.8,56.3,2023-04-23T02:46:00.976Z,2023-04-23T02:46:01Z,4211926007,1,,4211925999,140,46.0,4211926003,212,51.8,4211926005,213,5.7,4211926009,74,,4211926001,141,14.4,4211925997,56,Back,4211925993,124,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,4211925995,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705429,65,61,1,8,22,446mp88j1vpk9iwui9fiifrp8,1,71.3,86.1,2023-04-23T02:46:03.955Z,2023-04-23T02:46:20Z,4211926897,189,,4211926227,56,Left,,,,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705447,55,50,1,8,24,dtucewmt49th1p4selfutmnmc,1,32.6,21.2,2023-04-23T02:46:06.032Z,2023-04-23T02:47:06Z,4211926287,56,Back,4211926575,233,66,4211926579,285,,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705477,66,7,1,8,24,446mp88j1vpk9iwui9fiifrp8,1,67.4,78.8,2023-04-23T02:46:06.033Z,2023-04-23T02:46:11Z,4211926567,233,55,4211926499,56,Center,4211926501,286,,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705487,67,49,1,8,29,446mp88j1vpk9iwui9fiifrp8,1,87.3,67.4,2023-04-23T02:46:10.689Z,2023-04-23T02:46:11Z,,,,,,,,,,,,,,,,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705501,68,3,1,8,30,446mp88j1vpk9iwui9fiifrp8,0,85.8,58.4,2023-04-23T02:46:12.273Z,2023-04-23T02:46:14Z,4211926619,56,Center,4211926737,233,56,4211926621,286,,,,,,,,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705517,56,7,1,8,30,dtucewmt49th1p4selfutmnmc,1,14.2,41.6,2023-04-23T02:46:12.274Z,2023-04-23T02:47:44Z,4211926695,285,,4211926693,56,Back,4211926721,233,68,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705519,57,49,1,8,32,dtucewmt49th1p4selfutmnmc,1,15.2,51,2023-04-23T02:46:14.113Z,2023-04-23T02:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705551,58,1,1,8,32,dtucewmt49th1p4selfutmnmc,1,15.2,51,2023-04-23T02:46:14.241Z,2023-04-23T02:46:16Z,4211926851,141,33.6,4211926853,212,17.6,4211926855,213,5.5,4211926847,56,Back,4211926849,140,27.6,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537705579,59,1,1,8,35,dtucewmt49th1p4selfutmnmc,1,28.4,33.4,2023-04-23T02:46:16.785Z,2023-04-23T02:46:20Z,4211927005,213,4.8,4211927001,141,2.2,4211927003,212,21.3,4211926999,140,29.9,4211926997,56,Back,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
