id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/12/value,assist
2527115795,31,1,1,2,30,bl53jk6zlfe5f583pil7xzwi5,1,53.9,53.3,2023-04-02T01:20:21.050Z,2023-04-02T01:20:22Z,4155689833,141,28.9,4155689837,213,5.2,4155689829,56,Center,4155689835,212,18.3,4155689831,140,61.3,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527115849,32,1,1,2,32,bl53jk6zlfe5f583pil7xzwi5,1,61.8,28.6,2023-04-02T01:20:22.649Z,2023-04-02T01:20:28Z,4155690129,212,39.6,4155690123,56,Center,4155690131,213,0.6,4155690133,1,,4155690125,140,93.4,4155690121,155,,4155690127,141,60.3,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527115851,33,44,1,2,33,bl53jk6zlfe5f583pil7xzwi5,1,92.6,62.8,2023-04-02T01:20:23.933Z,2023-04-04T13:46:53Z,4155690139,56,Center,4155690145,233,26,4155690141,286,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527115841,26,44,1,2,33,bgkfdckqfqnfbmecbtz03n76d,0,7.4,37.2,2023-04-02T01:20:23.934Z,2023-04-04T13:46:54Z,4155690073,56,Back,4155690187,233,33,4155690075,285,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527115859,34,1,1,2,34,bl53jk6zlfe5f583pil7xzwi5,0,93.6,59.3,2023-04-02T01:20:25.297Z,2023-04-04T13:46:55Z,4155690207,3,,4155690211,140,93.2,4155690215,212,10.2,4155690217,213,4.7,4155690209,56,Center,4155690213,141,44.3,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527115887,27,12,1,2,39,bgkfdckqfqnfbmecbtz03n76d,1,7.9,59.3,2023-04-02T01:20:30.380Z,2023-04-02T01:20:36Z,4155690385,140,0.0,4155690387,141,93.2,4155690389,212,24.8,4155690391,213,2.0,4155690383,56,Back,4155690447,167,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527115889,28,6,1,2,39,bgkfdckqfqnfbmecbtz03n76d,0,4.8,64.9,2023-04-02T01:20:30.537Z,2023-04-04T13:47:51Z,4155690399,73,,4155690463,233,35,4155690397,56,Back,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527115891,35,6,1,2,39,bl53jk6zlfe5f583pil7xzwi5,1,95.2,35.1,2023-04-02T01:20:30.537Z,2023-04-02T02:23:26Z,4155690417,75,,4155690413,56,Center,4155690453,233,28,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116259,36,1,1,3,5,bl53jk6zlfe5f583pil7xzwi5,0,99.5,0.5,2023-04-02T01:20:55.721Z,2023-04-04T13:47:43Z,4155692529,155,,4163359603,72,,4155692543,212,31.7,4155692531,223,,4155692535,56,Center,4155692545,213,1.7,4155692541,141,46.4,4155692525,2,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,4155692539,140,94.5,4155692527,6,,,,,,,,,,,,,,,,,,,,,,,,
2527116287,29,12,1,3,9,bgkfdckqfqnfbmecbtz03n76d,1,5.1,54,2023-04-02T01:20:59.796Z,2023-04-02T01:21:02Z,4155692667,56,Back,4155692673,212,33.2,4155692669,140,36.7,4155692671,141,56.7,4155692675,213,0.1,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116349,37,1,1,3,14,bl53jk6zlfe5f583pil7xzwi5,1,59.9,60.2,2023-04-02T01:21:05.482Z,2023-04-02T02:12:50Z,4155693085,56,Right,4155693103,1,,4155693099,213,5.4,4155693087,140,84.5,4155693091,141,10.9,4155693095,212,42.3,4155693083,155,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116353,38,61,1,3,17,bl53jk6zlfe5f583pil7xzwi5,0,86.6,12.8,2023-04-02T01:21:07.833Z,2023-04-02T01:21:08Z,4155693115,56,Right,,,,,,,,,,,,,,,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116359,30,49,1,3,18,bgkfdckqfqnfbmecbtz03n76d,1,5.2,88.9,2023-04-02T01:21:08.701Z,2023-04-02T01:21:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116451,31,1,1,3,19,bgkfdckqfqnfbmecbtz03n76d,1,6,96.5,2023-04-02T01:21:10.372Z,2023-04-04T13:48:24Z,4155693573,213,6.1,4155693567,141,87.4,4155693565,140,36.5,4163361343,155,,4155693563,56,Back,4155693575,1,,4155693571,212,32.6,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116509,32,1,1,3,27,bgkfdckqfqnfbmecbtz03n76d,1,34.2,81.8,2023-04-02T01:21:18.052Z,2023-04-02T02:11:46Z,4155693919,212,8.3,4155693911,56,Back,4155693915,140,33.5,4155693921,213,1.7,4155693917,141,93.9,,,,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116521,33,1,1,3,30,bgkfdckqfqnfbmecbtz03n76d,0,31.4,92.4,2023-04-02T01:21:20.668Z,2023-04-02T01:21:22Z,4155693985,141,91.5,4155693981,56,Back,4155694003,236,,4155693987,212,5.3,4155694009,286,,4155693989,213,6.2,4155693983,140,36.4,4155694005,233,39,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116517,39,74,1,3,30,bl53jk6zlfe5f583pil7xzwi5,1,71.4,6.4,2023-04-02T01:21:20.669Z,2023-04-02T01:21:22Z,4155693951,56,Right,4155694029,233,33,4155693953,285,,,,,,,,,,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116561,34,5,1,3,31,bgkfdckqfqnfbmecbtz03n76d,1,25.4,101.5,2023-04-02T01:21:22.090Z,2023-04-02T02:23:18Z,4155694203,347,,4155694239,233,40,4155694201,56,Back,,,,,,,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116531,40,5,1,3,31,bl53jk6zlfe5f583pil7xzwi5,0,74.6,-1.5,2023-04-02T01:21:22.090Z,2023-04-02T01:21:26Z,4155694041,347,,4155694245,233,34,4155694039,56,Right,,,,,,,,,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116799,35,1,1,3,50,bgkfdckqfqnfbmecbtz03n76d,0,23.5,100,2023-04-02T01:21:40.644Z,2023-04-02T01:21:42Z,4155695375,107,,4155695387,213,5.9,4155695377,56,Back,4155695381,141,95.6,4155695383,212,11.4,4155695379,140,33.7,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116801,41,1,1,3,51,bl53jk6zlfe5f583pil7xzwi5,0,64.7,4.8,2023-04-02T01:21:41.930Z,2023-04-04T13:49:57Z,4163365067,141,14.9,4163365063,3,,4163365071,213,0.9,4163365069,212,9.1,4163365065,140,70.4,4155695391,56,Right,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116835,36,1,1,3,53,bgkfdckqfqnfbmecbtz03n76d,0,31.6,88.1,2023-04-02T01:21:43.924Z,2023-04-02T01:21:44Z,4155695577,140,46.5,4155695573,155,,4155695581,212,15.8,4155695575,56,Back,4155695583,213,6.2,4155695579,141,85.1,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116845,42,8,1,3,54,bl53jk6zlfe5f583pil7xzwi5,1,55.3,21.4,2023-04-02T01:21:45.369Z,2023-04-04T13:50:08Z,4155695627,56,Center,4163365651,385,,,,,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116935,37,1,1,3,58,bgkfdckqfqnfbmecbtz03n76d,1,26.4,57.8,2023-04-02T01:21:48.908Z,2023-04-02T01:21:52Z,4155696173,212,27.8,4155696167,56,Back,4155696169,140,27.1,4155696171,141,17.0,4155696175,213,4.7,,,,,,,,,,dp260wgfy9vfthkdd6tphi311,A. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116943,38,1,1,4,2,bgkfdckqfqnfbmecbtz03n76d,0,28.3,9.1,2023-04-02T01:21:52.851Z,2023-04-02T01:21:53Z,4155696203,140,44.5,4155696207,212,17.0,4155696209,213,6.2,4155696201,56,Back,4155696205,141,7.7,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116939,43,8,1,4,2,bl53jk6zlfe5f583pil7xzwi5,1,60.1,92,2023-04-02T01:21:53.177Z,2023-04-04T13:50:27Z,4163366391,383,,4155696187,56,Left,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116953,44,49,1,4,3,bl53jk6zlfe5f583pil7xzwi5,1,59.1,94.2,2023-04-02T01:21:53.673Z,2023-04-02T01:21:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116981,45,61,1,4,5,bl53jk6zlfe5f583pil7xzwi5,0,62.9,96.9,2023-04-02T01:21:55.816Z,2023-04-02T01:21:55Z,4155696435,56,Left,,,,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117089,39,5,1,4,6,bgkfdckqfqnfbmecbtz03n76d,1,35.4,-1.6,2023-04-02T01:21:56.713Z,2023-04-02T02:23:19Z,4155696985,233,46,4155696977,347,,4155696975,56,Back,,,,,,,,,,,,,,,,cm6fzm8v38ti0aubu0q4v717t,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527116993,46,5,1,4,6,bl53jk6zlfe5f583pil7xzwi5,0,64.6,101.6,2023-04-02T01:21:56.713Z,2023-04-02T01:22:03Z,4155696995,233,39,4155696481,347,,4155696479,56,Left,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117141,40,1,1,4,12,bgkfdckqfqnfbmecbtz03n76d,1,33.2,0,2023-04-02T01:22:03.076Z,2023-04-02T01:22:07Z,4155697287,212,9.7,4155697281,56,Back,4155697285,141,6.2,4155697279,107,,4155697283,140,41.1,4155697289,213,0.5,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117153,41,1,1,4,14,bgkfdckqfqnfbmecbtz03n76d,1,43,7.9,2023-04-02T01:22:05.491Z,2023-04-02T02:11:53Z,4155697371,213,3.6,4155697369,212,6.6,4155697367,141,3.4,4155697361,56,Back,4155697365,140,37.4,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117171,42,3,1,4,16,bgkfdckqfqnfbmecbtz03n76d,1,38.3,3.4,2023-04-02T01:22:07.113Z,2023-04-04T13:50:58Z,4155697507,233,47,4155697461,286,,4163367517,465,,4155697459,56,Back,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117133,47,45,1,4,16,bl53jk6zlfe5f583pil7xzwi5,0,61.7,96.6,2023-04-02T01:22:07.113Z,2023-04-02T01:22:10Z,4155697523,233,42,4155697255,285,,4155697253,56,Left,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117179,43,1,1,4,19,bgkfdckqfqnfbmecbtz03n76d,0,41.8,2.6,2023-04-02T01:22:09.732Z,2023-04-04T13:51:07Z,4155697533,140,63.9,4155697539,213,0.1,4163367975,155,,4155697537,212,23.3,4155697531,56,Right,4155697535,141,6.2,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117215,48,1,1,4,20,bl53jk6zlfe5f583pil7xzwi5,1,35.2,90.5,2023-04-02T01:22:10.633Z,2023-04-02T01:22:13Z,4155697741,141,77.3,4155697737,56,Center,4155697745,213,5.8,4155697735,3,,4155697739,140,52.8,4155697743,212,20.5,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117219,49,1,1,4,22,bl53jk6zlfe5f583pil7xzwi5,0,53,74.9,2023-04-02T01:22:13.273Z,2023-04-04T13:51:27Z,4155697763,56,Center,4155697767,141,74.6,4155697765,140,58.5,4155697769,212,5.8,4155697771,213,6.2,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117225,44,61,1,4,23,bgkfdckqfqnfbmecbtz03n76d,1,33.3,29.7,2023-04-02T01:22:14.370Z,2023-04-02T01:22:14Z,4155697803,56,Back,,,,,,,,,,,,,,,,,,,,,,dp260wgfy9vfthkdd6tphi311,A. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117289,45,1,1,4,24,bgkfdckqfqnfbmecbtz03n76d,1,30.9,15,2023-04-02T01:22:15.587Z,2023-04-04T13:52:26Z,4155698141,141,28.9,4155698137,56,Back,4155698145,213,0.6,4155698139,140,42.8,4155698143,212,15.7,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528575269,858,50,1,4,25,bgkfdckqfqnfbmecbtz03n76d,1,48.4,42.7,2023-04-02T01:22:16.454Z,2023-04-04T20:42:39Z,4163976409,233,835,4163370279,56,Back,4163370281,286,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528575297,835,7,1,4,25,bl53jk6zlfe5f583pil7xzwi5,0,51.6,57.3,2023-04-02T01:22:16.455Z,2023-04-04T20:42:39Z,4163976405,233,858,4163370793,385,,4163370425,56,Center,4163370427,285,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117371,46,1,1,4,28,bgkfdckqfqnfbmecbtz03n76d,1,44.1,33.9,2023-04-02T01:22:19.549Z,2023-04-02T01:22:27Z,4155698617,212,51.8,4155698601,155,,4155698605,56,Left,4155698621,213,0.7,4155698623,1,,4155698609,140,81.0,4155698613,141,84.5,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117373,47,61,1,4,33,bgkfdckqfqnfbmecbtz03n76d,0,89.3,66.3,2023-04-02T01:22:24.388Z,2023-04-04T13:53:00Z,4155698639,56,Center,,,,,,,,,,,,,,,,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117429,50,1,1,4,34,bl53jk6zlfe5f583pil7xzwi5,0,8.5,37.9,2023-04-02T01:22:25.017Z,2023-04-04T13:53:30Z,4155698909,56,Back,4155698923,213,5.0,4155698919,212,3.1,4155698927,1,,4155698915,141,33.5,4155698911,140,9.3,4155698907,157,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528575729,859,61,1,4,35,bgkfdckqfqnfbmecbtz03n76d,1,88.9,62,2023-04-02T01:22:25.974Z,2023-04-04T13:53:13Z,4163372747,56,Center,,,,,,,,,,,,,,,,,,,,,,56y5qt6c03t7f5t7eoebi0wyd,M. Purce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117433,51,61,1,4,36,bl53jk6zlfe5f583pil7xzwi5,1,9.2,33.7,2023-04-02T01:22:27.331Z,2023-04-04T13:53:14Z,4155698933,56,Back,,,,,,,,,,,,,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117495,52,12,1,4,37,bl53jk6zlfe5f583pil7xzwi5,1,12.5,39.2,2023-04-02T01:22:27.800Z,2023-04-04T13:54:01Z,4155699347,212,22.0,4155699343,140,33.4,4155699349,213,6.2,4155699341,56,Back,4155699345,141,36.8,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528576133,836,61,1,4,38,bl53jk6zlfe5f583pil7xzwi5,0,33.7,47,2023-04-02T01:22:29.565Z,2023-04-04T13:54:00Z,4163374697,56,Back,,,,,,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117487,48,1,1,4,43,bgkfdckqfqnfbmecbtz03n76d,1,68.8,41.3,2023-04-02T01:22:33.635Z,2023-04-02T01:22:35Z,4155699277,140,55.5,4155699281,212,16.9,4155699275,56,Center,4155699283,213,3.7,4155699279,141,27.3,,,,,,,,,,dp260wgfy9vfthkdd6tphi311,A. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117517,49,1,1,4,45,bgkfdckqfqnfbmecbtz03n76d,1,56.7,27.9,2023-04-02T01:22:35.803Z,2023-04-02T01:22:39Z,4155699513,213,2.0,4155699501,56,Back,4155699509,141,69.4,4155699505,140,44.4,4155699511,212,31.0,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117555,50,1,1,4,48,bgkfdckqfqnfbmecbtz03n76d,1,42.8,72,2023-04-02T01:22:38.907Z,2023-04-02T01:22:42Z,4155699721,56,Back,4155699729,213,1.3,4155699725,141,94.8,4155699723,140,46.5,4155699727,212,16.0,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117591,51,1,1,4,51,bgkfdckqfqnfbmecbtz03n76d,1,41.9,92.3,2023-04-02T01:22:42.028Z,2023-04-02T01:22:45Z,4155699997,213,3.8,4155699989,56,Back,4155699995,212,25.3,4155699991,140,23.6,4155699993,141,68.2,,,,,,,,,,7qw3tekwnmsv6i4u3i0qcpjv9,K. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117621,52,1,1,4,54,bgkfdckqfqnfbmecbtz03n76d,0,25.3,67.5,2023-04-02T01:22:45.284Z,2023-04-02T01:22:48Z,4155700129,155,,4155700137,212,29.8,4155700131,56,Back,4155700135,141,100.0,4155700133,140,43.3,4155700139,213,0.9,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117627,53,5,1,4,56,bgkfdckqfqnfbmecbtz03n76d,0,43.1,101,2023-04-02T01:22:46.782Z,2023-04-02T01:22:52Z,4155700161,56,Back,4155700163,347,,4155700499,233,53,,,,,,,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117683,53,5,1,4,56,bl53jk6zlfe5f583pil7xzwi5,1,56.9,-1,2023-04-02T01:22:46.782Z,2023-04-02T02:23:19Z,4155700429,347,,4155700427,56,Right,4155700475,233,53,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117725,54,1,1,5,0,bl53jk6zlfe5f583pil7xzwi5,1,56.3,0,2023-04-02T01:22:51.385Z,2023-04-02T01:22:54Z,4155700697,56,Back,4155700709,1,,4155700703,212,23.6,4155700695,107,,4155700705,213,2.3,4155700701,141,25.0,4155700699,140,41.3,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117759,55,1,1,5,3,bl53jk6zlfe5f583pil7xzwi5,1,40.2,25.3,2023-04-02T01:22:54.089Z,2023-04-02T01:22:57Z,4155700875,141,50.7,4155700871,56,Back,4155700879,213,2.1,4155700873,140,29.9,4155700877,212,20.4,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117809,56,1,1,5,6,bl53jk6zlfe5f583pil7xzwi5,1,30,51.9,2023-04-02T01:22:57.193Z,2023-04-02T01:23:00Z,4155701147,141,88.5,4155701145,140,38.8,4155701143,56,Back,4155701149,212,26.5,4155701151,213,1.2,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117843,57,1,1,5,9,bl53jk6zlfe5f583pil7xzwi5,1,38.8,88.5,2023-04-02T01:23:00.041Z,2023-04-02T01:23:02Z,4155701323,140,43.7,4155701331,213,5.2,4155701327,212,11.3,4155701325,141,73.7,4155701321,56,Back,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117875,58,1,1,5,11,bl53jk6zlfe5f583pil7xzwi5,1,43.7,86.7,2023-04-02T01:23:02.393Z,2023-04-02T01:23:04Z,4155701481,141,86.1,4155701485,213,3.2,4155701477,56,Back,4155701479,140,33.9,4155701483,212,10.3,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117917,59,1,1,5,13,bl53jk6zlfe5f583pil7xzwi5,1,33.9,83.6,2023-04-02T01:23:04.169Z,2023-04-02T01:23:08Z,4155701727,140,30.3,4155701731,212,11.5,4155701725,56,Back,4155701733,213,4.4,4155701729,141,67.7,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527117975,60,1,1,5,17,bl53jk6zlfe5f583pil7xzwi5,1,30.1,66,2023-04-02T01:23:08.313Z,2023-04-02T01:23:12Z,4155702027,140,32.0,4155702031,212,21.9,4155702033,213,4.8,4155702025,56,Back,4155702029,141,34.0,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527118013,61,1,1,5,21,bl53jk6zlfe5f583pil7xzwi5,0,34.5,23.8,2023-04-02T01:23:12.408Z,2023-04-02T01:23:16Z,4155702215,140,79.6,4155702211,56,Right,4155702233,1,,4155702225,212,48.7,4155702221,141,7.4,4155702231,213,6.1,4155702209,155,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527118031,54,12,1,5,25,bgkfdckqfqnfbmecbtz03n76d,1,26.3,89.6,2023-04-02T01:23:16.564Z,2023-04-02T01:23:18Z,4155702333,212,9.3,4155702327,56,Back,4155702365,15,,4155702411,167,,4155702329,140,21.9,4155702335,213,2.1,4155702331,141,100.0,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527118043,55,5,1,5,26,bgkfdckqfqnfbmecbtz03n76d,0,20,101.2,2023-04-02T01:23:16.681Z,2023-04-02T02:23:19Z,4155702393,347,,4155702739,233,62,4155702391,56,Back,,,,,,,,,,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527118107,62,5,1,5,26,bl53jk6zlfe5f583pil7xzwi5,1,80,-1.2,2023-04-02T01:23:16.681Z,2023-04-02T01:23:23Z,4155702723,233,55,4155702695,56,Right,4155702697,347,,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527118123,63,1,1,5,32,bl53jk6zlfe5f583pil7xzwi5,1,81.6,0,2023-04-02T01:23:22.792Z,2023-04-04T13:54:52Z,4155702785,141,6.1,4155702775,107,,4155702787,212,5.1,4155702789,213,2.1,4155702779,56,Right,4163376525,189,,4155702783,140,79.3,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527118183,64,1,1,5,33,bl53jk6zlfe5f583pil7xzwi5,1,79.9,6.6,2023-04-02T01:23:23.865Z,2023-04-04T13:55:09Z,4155703153,212,6.1,4155703147,56,Right,4155703155,213,5.7,4155703149,140,84.8,4155703151,141,1.9,,,,,,,,,,4j3kopvvd3iej6p4h9z36giqd,R. Lavelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528576671,837,61,1,5,33,bl53jk6zlfe5f583pil7xzwi5,0,87.3,1.7,2023-04-02T01:23:24.082Z,2023-04-04T13:55:15Z,4163377187,56,Right,,,,,,,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527118341,56,5,1,5,34,bgkfdckqfqnfbmecbtz03n76d,1,16.4,101.2,2023-04-02T01:23:25.221Z,2023-04-04T13:55:16Z,4155703967,347,,4155703983,233,66,4155703965,56,Back,,,,,,,,,,,,,,,,1xgse8t4dm0decmpzebsphvfu,Y. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
