id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/value
2502910383,25,8,1,2,49,ahm0t06rup1bkd9z0mxl2lmph,1,30,35.5,2023-02-01T19:48:04.532Z,2023-02-04T14:32:13Z,4010310727,178,,4006971957,56,Back,4009056109,384,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910427,30,1,1,2,51,9db4t34qy4owglhvvgwf5l22i,0,56.9,64.5,2023-02-01T19:48:06.424Z,2023-02-04T06:25:00Z,4006972221,140,84.1,4010310863,178,,4006972225,212,28.6,4006972227,213,6.3,4006972223,141,63.6,4006972217,56,Center,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503308193,802,54,1,2,54,ahm0t06rup1bkd9z0mxl2lmph,1,14.3,31.7,2023-02-01T19:48:09.632Z,2023-02-04T06:25:22Z,4010310925,389,,4009056411,232,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910453,26,52,1,2,55,ahm0t06rup1bkd9z0mxl2lmph,1,12.5,34,2023-02-01T19:48:09.833Z,2023-02-04T06:25:26Z,4010311053,389,,4009056461,376,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910541,27,1,1,2,57,ahm0t06rup1bkd9z0mxl2lmph,1,13.3,36.4,2023-02-01T19:48:12.342Z,2023-02-04T06:25:32Z,4006972885,141,39.8,4006972883,140,30.4,4006972887,212,18.1,4010311237,178,,4006972889,213,0.1,4006972879,123,,4006972881,56,Back,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910549,28,1,1,3,3,ahm0t06rup1bkd9z0mxl2lmph,0,40.6,53.9,2023-02-01T19:48:17.962Z,2023-02-04T06:26:26Z,4006972935,212,16.9,4006972933,141,41.2,4006972929,56,Center,4006972937,213,5.7,4006972931,140,54.4,4010311319,178,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910571,32,49,1,3,3,9db4t34qy4owglhvvgwf5l22i,1,37.2,66.7,2023-02-01T19:48:18.144Z,2023-02-04T08:30:02Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910551,31,43,1,3,5,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-02-01T19:48:19.957Z,2023-02-03T14:31:06Z,4009056819,144,61,4006972939,56,Back,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910579,33,1,1,3,5,9db4t34qy4owglhvvgwf5l22i,1,37.2,66.7,2023-02-01T19:48:20.534Z,2023-02-04T06:26:49Z,4006973041,56,Back,4006973047,212,9.1,4006973043,140,41.7,4006973049,213,1.0,4006973045,141,78.1,4010311933,178,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910591,34,1,1,3,6,9db4t34qy4owglhvvgwf5l22i,1,41.7,78.1,2023-02-01T19:48:21.343Z,2023-02-04T06:26:55Z,4006973121,141,69.0,4006973119,140,37.5,4010311987,178,,4006973127,213,4.1,4006973115,56,Back,4006973125,212,7.6,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910595,35,1,1,3,7,9db4t34qy4owglhvvgwf5l22i,1,37.5,68.8,2023-02-01T19:48:22.114Z,2023-02-04T06:27:01Z,4006973149,213,6.2,4006973141,56,Back,4006973145,141,67.9,4006973143,140,44.3,4010312013,178,,4006973147,212,7.2,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910609,36,1,1,3,8,9db4t34qy4owglhvvgwf5l22i,1,44.3,67.9,2023-02-01T19:48:22.834Z,2023-02-04T06:27:07Z,4006973217,56,Back,4006973223,212,10.6,4006973225,213,1.9,4006973221,141,82.7,4010312093,178,,4006973219,140,41.0,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910623,37,1,1,3,9,9db4t34qy4owglhvvgwf5l22i,1,41,82.7,2023-02-01T19:48:24.363Z,2023-02-04T06:27:10Z,4006973269,56,Center,4006973275,212,14.7,4010312131,178,,4006973277,213,5.7,4006973273,141,70.3,4006973271,140,52.5,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910661,38,1,1,3,10,9db4t34qy4owglhvvgwf5l22i,1,52.5,70.3,2023-02-01T19:48:25.433Z,2023-02-04T06:27:12Z,4006973469,141,84.1,4006973473,212,20.6,4006973475,213,2.7,4006973467,140,35.0,4006973465,56,Back,4010312149,178,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910709,39,1,1,3,14,9db4t34qy4owglhvvgwf5l22i,1,35,85.4,2023-02-01T19:48:28.734Z,2023-02-04T06:27:14Z,4006973705,141,94.7,4010312191,178,,4006973703,140,53.8,4006973707,212,20.7,4006973709,213,0.3,4006973701,56,Left,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910729,40,1,1,3,17,9db4t34qy4owglhvvgwf5l22i,1,57.1,92.4,2023-02-01T19:48:32.533Z,2023-02-04T06:27:27Z,4006973831,56,Left,4006973839,213,5.0,4010312355,178,,4006973833,140,59.5,4006973837,212,8.7,4006973835,141,80.2,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910769,41,1,1,3,19,9db4t34qy4owglhvvgwf5l22i,1,62.6,78.5,2023-02-01T19:48:34.302Z,2023-02-04T06:27:31Z,4006974049,212,20.1,4006974047,141,73.8,4006974043,56,Center,4006974045,140,81.5,4006974051,213,6.1,4010312381,178,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910783,42,1,1,3,22,9db4t34qy4owglhvvgwf5l22i,0,97,69.9,2023-02-01T19:48:37.687Z,2023-02-04T06:27:34Z,4009057237,195,,4010312393,178,,4006974123,140,96.3,4006974127,212,15.0,4006974125,141,47.8,4006974121,56,Center,4006974129,213,4.7,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910859,29,12,1,3,23,ahm0t06rup1bkd9z0mxl2lmph,1,7.2,51.3,2023-02-01T19:48:38.495Z,2023-02-04T06:27:38Z,4006974531,141,2.8,4006974529,140,11.6,4006974533,212,33.3,4006974527,56,Back,4006974535,213,4.9,4010312427,178,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910865,43,1,1,3,29,9db4t34qy4owglhvvgwf5l22i,0,91.5,91.3,2023-02-01T19:48:44.105Z,2023-02-04T06:27:42Z,4009057809,236,,4009057687,140,90.3,4009057811,286,,4009057689,141,86.8,4009057691,212,3.3,4010312463,178,,4009076521,233,30,4009057693,213,4.3,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,4006974557,56,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910875,30,74,1,3,29,ahm0t06rup1bkd9z0mxl2lmph,1,12.9,13.4,2023-02-01T19:48:44.284Z,2023-02-04T06:27:47Z,4010312525,178,,4009076525,233,43,4006974605,285,,4006974603,56,Back,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910891,31,49,1,3,31,ahm0t06rup1bkd9z0mxl2lmph,1,23.1,13.4,2023-02-01T19:48:46.054Z,2023-02-04T06:27:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2nqvzywi67fy7tx5p7d4kgo6i,A. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910915,32,1,1,3,31,ahm0t06rup1bkd9z0mxl2lmph,1,22.6,13.5,2023-02-01T19:48:46.165Z,2023-02-04T06:27:59Z,4006974825,213,2.2,4010312661,178,,4006974823,212,20.3,4006974817,56,Back,4009057899,156,,4006974819,140,10.8,4006974821,141,37.1,,,,2nqvzywi67fy7tx5p7d4kgo6i,A. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910935,33,1,1,3,33,ahm0t06rup1bkd9z0mxl2lmph,1,11.5,37.6,2023-02-01T19:48:48.130Z,2023-02-04T06:28:04Z,4006974965,140,40.4,4010312721,178,,4006974967,141,1.9,4006974963,56,Back,4006974971,213,5.6,4006974969,212,38.9,4006974973,1,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910939,34,3,1,3,35,ahm0t06rup1bkd9z0mxl2lmph,0,42.4,3.9,2023-02-01T19:48:50.084Z,2023-02-04T06:28:10Z,4006974989,286,,4010312779,178,,4006974987,56,Back,4009076529,233,44,4009058229,465,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910947,44,7,1,3,35,9db4t34qy4owglhvvgwf5l22i,1,57.6,96.1,2023-02-01T19:48:50.174Z,2023-02-04T06:28:16Z,4010312815,178,,4006975049,233,34,4006975013,285,,4006975011,56,Left,4009058345,383,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910953,45,49,1,3,37,9db4t34qy4owglhvvgwf5l22i,1,65.6,93.8,2023-02-01T19:48:52.354Z,2023-02-04T06:28:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910965,35,45,1,3,37,ahm0t06rup1bkd9z0mxl2lmph,0,33.4,7.8,2023-02-01T19:48:52.473Z,2023-02-04T06:28:29Z,4006975147,233,46,4006975103,56,Back,4006975105,285,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910963,46,3,1,3,37,9db4t34qy4owglhvvgwf5l22i,1,66.6,92.2,2023-02-01T19:48:52.473Z,2023-02-04T06:28:29Z,4009058683,464,,4006975099,286,,4006975097,56,Left,4010312969,178,,4006975139,233,35,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910981,47,1,1,3,38,9db4t34qy4owglhvvgwf5l22i,1,65.1,92.6,2023-02-01T19:48:53.633Z,2023-02-04T06:28:37Z,4006975227,56,Left,4006975235,213,4.8,4006975233,212,4.7,4010313075,178,,4006975231,141,85.7,4006975229,140,65.7,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910987,48,1,1,3,42,9db4t34qy4owglhvvgwf5l22i,0,78.9,94.4,2023-02-01T19:48:57.404Z,2023-02-04T06:28:44Z,4006975279,213,5.2,4006975267,2,,4009058919,225,,4006975277,212,6.2,4006975305,233,36,4006975273,140,81.6,4006975275,141,86.3,4009058923,72,,dwrnys3htjlb3asfou6425g16,L. Kitching,4006975271,56,4010313165,178,,Left,4009058921,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910989,36,61,1,3,42,ahm0t06rup1bkd9z0mxl2lmph,1,16,5.3,2023-02-01T19:48:57.482Z,2023-02-04T06:28:49Z,4010313225,178,,4006975285,56,Back,,,,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911031,37,5,1,3,43,ahm0t06rup1bkd9z0mxl2lmph,0,19.4,-1.6,2023-02-01T19:48:58.373Z,2023-02-04T06:28:52Z,4006975519,347,,4006976397,233,49,4006975517,56,Back,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911041,49,5,1,3,43,9db4t34qy4owglhvvgwf5l22i,1,80.6,101.6,2023-02-01T19:48:58.373Z,2023-02-04T06:28:52Z,4006975563,56,Left,4006975567,347,,4006976393,233,37,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911121,50,1,1,3,58,9db4t34qy4owglhvvgwf5l22i,1,77.9,100,2023-02-01T19:49:13.126Z,2023-02-04T06:28:56Z,4006975981,140,75.2,4006975979,56,Left,4006975983,141,95.0,4006975987,213,4.2,4006975977,107,,4006975985,212,5.5,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911135,51,1,1,3,59,9db4t34qy4owglhvvgwf5l22i,1,75,94.5,2023-02-01T19:49:14.245Z,2023-02-04T06:29:06Z,4006976051,140,84.5,4010313405,388,,4006976055,212,12.2,4006976057,213,5.7,4006976053,141,84.2,4006976049,56,Left,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911141,52,50,1,4,0,9db4t34qy4owglhvvgwf5l22i,1,89.2,83.1,2023-02-01T19:49:15.575Z,2023-02-04T06:29:20Z,4006976251,233,38,4006976089,56,Left,4006976091,286,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911161,38,7,1,4,1,ahm0t06rup1bkd9z0mxl2lmph,1,10.8,16.9,2023-02-01T19:49:16.276Z,2023-02-04T06:29:27Z,4010313685,178,,4006976203,285,,4006976221,233,52,4006976199,167,,4009059579,385,,4006976201,56,Back,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911167,39,5,1,4,4,ahm0t06rup1bkd9z0mxl2lmph,0,6.2,-1,2023-02-01T19:49:19.225Z,2023-02-04T06:29:33Z,4006977115,233,53,4006976255,56,Back,4006976257,347,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911307,53,5,1,4,4,9db4t34qy4owglhvvgwf5l22i,1,93.8,101,2023-02-01T19:49:19.225Z,2023-02-04T06:29:32Z,4006977075,56,Left,4006977077,347,,4006977083,233,39,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911319,54,1,1,4,21,9db4t34qy4owglhvvgwf5l22i,1,91.8,100,2023-02-01T19:49:35.825Z,2023-02-04T06:29:36Z,4006977151,212,12.4,4006977145,56,Left,4006977147,140,82.6,4006977143,107,,4006977153,213,3.8,4006977149,141,90.5,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911331,55,1,1,4,22,9db4t34qy4owglhvvgwf5l22i,1,82.1,88.3,2023-02-01T19:49:37.166Z,2023-02-04T06:29:42Z,4006977243,212,4.7,4006977245,213,1.1,4006977239,140,84.2,4010313921,178,,4006977241,141,94.4,4006977237,56,Left,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911361,56,1,1,4,24,9db4t34qy4owglhvvgwf5l22i,0,88.6,95.7,2023-02-01T19:49:38.885Z,2023-02-04T06:29:46Z,4006977479,212,36.1,4006977481,213,4.9,4006977475,140,95.2,4006977523,233,40,4006977473,56,Center,4006977477,141,43.6,4006977469,2,,4010313953,178,,dwrnys3htjlb3asfou6425g16,L. Kitching,4006977471,155,4009060073,224,,,4009060075,72,,4006977483,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911367,40,11,1,4,26,ahm0t06rup1bkd9z0mxl2lmph,1,5,55,2023-02-01T19:49:41.075Z,2023-02-04T06:29:50Z,4006977503,88,,4009060273,378,,4006977543,233,56,4006977501,56,Back,4010314029,388,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911437,41,1,1,4,27,ahm0t06rup1bkd9z0mxl2lmph,1,12.8,56.7,2023-02-01T19:49:42.266Z,2023-02-04T06:29:54Z,4006977815,56,Back,4006977823,213,0.7,4006977817,140,32.7,4006977813,123,,4006977819,141,82.0,4006977821,212,27.1,4010314115,178,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911507,42,1,1,4,33,ahm0t06rup1bkd9z0mxl2lmph,1,41.6,76.3,2023-02-01T19:49:48.046Z,2023-02-04T06:29:58Z,4010314153,178,,4006978195,56,Left,4006978199,141,89.0,4006978203,213,0.3,4006978197,140,67.5,4006978201,212,28.5,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503555547,841,83,1,4,37,9db4t34qy4owglhvvgwf5l22i,1,24.1,13.8,2023-02-01T19:49:52.013Z,2023-02-04T08:35:41Z,4010381719,399,82248,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911555,43,1,1,4,39,ahm0t06rup1bkd9z0mxl2lmph,0,86.6,88.2,2023-02-01T19:49:54.287Z,2023-02-04T06:30:03Z,4006978389,212,61.3,4006978391,213,4.8,4009060633,224,,4009060635,72,,4010314219,178,,4006978783,1,,4006978385,140,93.3,4006978383,56,Right,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,4006978387,141,4006978379,2,,0.0,4006978399,345,,4006978381,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911639,44,5,1,4,44,ahm0t06rup1bkd9z0mxl2lmph,0,93.2,-1.8,2023-02-01T19:49:59.686Z,2023-02-04T06:30:11Z,4006978815,56,Right,4006978817,347,,4006980001,233,57,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911859,57,5,1,4,44,9db4t34qy4owglhvvgwf5l22i,1,6.8,101.8,2023-02-01T19:49:59.686Z,2023-02-04T06:30:11Z,4006979969,56,Back,4006979971,347,,4006979977,233,44,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911907,58,1,1,5,8,9db4t34qy4owglhvvgwf5l22i,0,11.6,100,2023-02-01T19:50:22.764Z,2023-02-04T06:30:16Z,4006980179,141,92.1,4006980181,212,25.6,4006980185,1,,4006980175,56,Back,4006980177,140,35.2,4006980183,213,6.0,4006980173,107,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911917,45,44,1,5,10,ahm0t06rup1bkd9z0mxl2lmph,1,60.8,8.3,2023-02-01T19:50:24.909Z,2023-02-04T14:32:14Z,4006980231,56,Right,4006980257,233,59,4006980233,286,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911909,59,44,1,5,10,9db4t34qy4owglhvvgwf5l22i,0,39.2,91.7,2023-02-01T19:50:24.910Z,2023-02-04T06:30:18Z,4006980303,233,45,4006980195,285,,4006980193,56,Back,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911925,46,1,1,5,10,ahm0t06rup1bkd9z0mxl2lmph,0,62,3.1,2023-02-01T19:50:24.945Z,2023-02-04T14:32:14Z,4006980291,212,2.2,4006980289,141,4.8,4010314637,388,,4006980285,56,Right,4006980293,213,0.5,4006980287,140,63.8,4006980283,3,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503309163,746,61,1,5,10,9db4t34qy4owglhvvgwf5l22i,1,36.3,94.2,2023-02-01T19:50:24.982Z,2023-02-04T06:30:56Z,4009061761,56,Back,4010314801,15,,4010314803,388,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502911955,47,1,1,5,12,ahm0t06rup1bkd9z0mxl2lmph,0,60.3,9.2,2023-02-01T19:50:26.802Z,2023-02-04T06:31:06Z,4006980463,3,,4006980467,56,Right,4010315005,388,,4006980479,213,0.1,4006980471,140,72.7,4006980475,141,11.7,4006980477,212,13.1,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912045,60,1,1,5,14,9db4t34qy4owglhvvgwf5l22i,0,21.8,95.2,2023-02-01T19:50:28.777Z,2023-02-04T06:31:11Z,4006980923,56,Center,4006980927,141,62.5,4006980933,1,,4006980925,140,85.0,4010315071,178,,4006980921,157,,4006980929,212,70.0,4006980931,213,6.0,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912031,48,52,1,5,20,ahm0t06rup1bkd9z0mxl2lmph,1,13.2,37,2023-02-01T19:50:35.228Z,2023-02-04T06:31:14Z,4010315131,178,,4009062185,376,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912055,50,80,1,5,22,ahm0t06rup1bkd9z0mxl2lmph,0,15.1,36.1,2023-02-01T19:50:37.377Z,2023-02-04T06:31:18Z,4010315173,178,,,,,,,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912053,49,43,1,5,23,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-01T19:50:38.421Z,2023-02-01T19:50:54Z,4006980971,140,15.1,4006981795,144,1,4006980967,123,0,4006980975,212,0,4006980977,213,3.1,4006980973,141,36.1,4006980969,56,Back,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912097,51,1,1,5,24,ahm0t06rup1bkd9z0mxl2lmph,0,19,35.2,2023-02-01T19:50:39.176Z,2023-02-04T06:31:31Z,4006981187,212,57.4,4006981183,140,72.7,4006981185,141,50.7,4006981181,56,Center,4006981191,1,,4006981189,213,0.2,4010315369,178,,4006981179,157,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912119,61,1,1,5,28,9db4t34qy4owglhvvgwf5l22i,0,26,51.2,2023-02-01T19:50:42.976Z,2023-02-04T06:31:35Z,4006981315,213,6.1,4006981313,212,19.9,4006981309,140,44.8,4006981307,56,Back,4010315439,388,,4006981305,3,,4006981311,141,47.3,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912159,52,1,1,5,31,ahm0t06rup1bkd9z0mxl2lmph,1,60.4,58.4,2023-02-01T19:50:45.866Z,2023-02-04T08:38:38Z,4006981483,56,Center,4006981487,141,49.4,4006981485,140,65.0,4010315519,178,,4006981489,212,7.8,4006981491,213,5.4,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912179,53,1,1,5,32,ahm0t06rup1bkd9z0mxl2lmph,0,55.1,49.3,2023-02-01T19:50:47.197Z,2023-03-18T13:08:38Z,4006981611,213,4.5,4010315703,178,,4006981605,140,47.2,4006981603,56,Back,4006981607,141,0.0,4006981609,212,35.9,4006981613,1,,4006981601,155,,2nqvzywi67fy7tx5p7d4kgo6i,A. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502912183,54,5,1,5,36,ahm0t06rup1bkd9z0mxl2lmph,0,47.5,-1.8,2023-02-01T19:50:50.777Z,2023-02-04T06:32:01Z,4006981623,56,Back,4006982979,233,62,4006981625,347,,,,,,,,,,,,,,,,,2nqvzywi67fy7tx5p7d4kgo6i,A. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
