id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2521622551,195,1,1,27,14,jv3jh5m5t7qy5t37vwwmnj16,1,89.6,84.1,2023-03-18T15:29:17.954Z,2023-03-21T14:30:19Z,4105712741,56,Center,4105712743,140,80.7,4105712745,141,76.0,4105712747,212,10.8,4105712749,213,3.7,4114522603,178,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521622579,196,1,1,27,15,jv3jh5m5t7qy5t37vwwmnj16,1,79.4,75,2023-03-18T15:29:18.870Z,2023-03-21T14:30:24Z,4105712883,141,68.4,4105712879,140,89.0,4105712885,212,11.0,4114522799,178,,4105712887,213,5.9,4105712875,56,Center,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521622649,197,1,1,27,16,jv3jh5m5t7qy5t37vwwmnj16,1,89.5,67.5,2023-03-18T15:29:19.449Z,2023-03-21T14:30:42Z,4105718749,210,15,4105713213,212,4.4,4105713215,213,2.4,4105713205,56,Center,4105713207,140,86.5,4105718751,154,,4114523357,178,,4105713209,141,72.1,99uiqjteov3qby19bs8kozill,B. Hanlan,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521622655,198,15,1,27,17,jv3jh5m5t7qy5t37vwwmnj16,1,86.6,70.9,2023-03-18T15:29:20.975Z,2023-03-21T14:30:42Z,4105718861,154,,4105718871,146,93.3,4105718859,29,,4114523535,178,,4105718857,78,,4105717519,233,176,4105718869,103,19,4105713257,22,,93kxb8ch3auv9li22mh1aidey,L. Wing,,4105718875,230,98.9,4105717473,82,,4105718863,55,4105717469,20,,4105713259,64,4105718867,102,50.1,4105718873,147,4105718877,231,50.7,4105713261,56,Center,,,,,197,,60.5,,,,,,
2521622731,176,10,1,27,17,9db4t34qy4owglhvvgwf5l22i,1,22.1,42.5,2023-03-18T15:29:21.244Z,2023-03-21T14:30:49Z,4114523785,178,,4105713667,94,,4105717583,233,198,4105713671,56,Back,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521622789,177,49,1,27,19,9db4t34qy4owglhvvgwf5l22i,1,32.3,36,2023-03-18T15:29:23.065Z,2023-03-21T14:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623175,178,1,1,27,20,9db4t34qy4owglhvvgwf5l22i,1,32.3,36,2023-03-18T15:29:23.804Z,2023-03-21T14:31:03Z,4105716047,212,15.4,4105716049,213,1.7,4105716043,140,30.1,4105716041,56,Back,4105716045,141,58.4,4114524419,178,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522999023,712,1,1,27,22,9db4t34qy4owglhvvgwf5l22i,0,31.1,61.1,2023-03-18T15:29:25.492Z,2023-03-21T14:31:08Z,4113036055,56,Center,4113036057,140,64.3,4113036059,141,50.7,4114524539,178,,4113036065,1,,4113036061,212,35.6,4113036063,213,6.1,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523290255,980,67,1,27,25,jv3jh5m5t7qy5t37vwwmnj16,1,35.8,50.3,2023-03-18T15:29:28.450Z,2023-03-21T15:45:15Z,4114587491,233,993,,,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523290253,993,67,1,27,25,9db4t34qy4owglhvvgwf5l22i,0,64.2,49.7,2023-03-18T15:29:28.451Z,2023-03-21T15:04:47Z,4114587497,233,980,,,,,,,,,,,,,,,,,,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521622925,199,8,1,27,25,jv3jh5m5t7qy5t37vwwmnj16,1,28.6,51.5,2023-03-18T15:29:28.475Z,2023-03-21T15:45:15Z,4114524795,389,,4113036157,384,,4105714665,56,Back,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522999519,713,50,1,27,27,9db4t34qy4owglhvvgwf5l22i,1,72.1,67.4,2023-03-18T15:29:30.951Z,2023-03-21T14:31:21Z,4113039225,286,,4113039223,56,Center,4113112181,233,754,,,,,,,,,,,,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522999507,754,7,1,27,27,jv3jh5m5t7qy5t37vwwmnj16,0,27.9,32.6,2023-03-18T15:29:30.990Z,2023-03-21T14:31:27Z,4113039295,383,,4113112173,233,713,4113039169,56,Back,4113039171,285,,4114525325,178,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623179,179,50,1,27,29,9db4t34qy4owglhvvgwf5l22i,1,81.7,55.3,2023-03-18T15:29:32.529Z,2023-03-21T14:31:37Z,4105716079,286,,4105716285,233,200,4105716077,56,Center,,,,,,,,,,,,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623117,200,7,1,27,29,jv3jh5m5t7qy5t37vwwmnj16,1,18.3,44.7,2023-03-18T15:29:32.594Z,2023-03-21T14:31:42Z,4105715679,56,Back,4113039841,384,,4105715681,285,,4105716167,233,179,4114525943,178,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623125,201,49,1,27,30,jv3jh5m5t7qy5t37vwwmnj16,1,29.8,34.9,2023-03-18T15:29:33.308Z,2023-03-21T14:31:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623143,202,1,1,27,31,jv3jh5m5t7qy5t37vwwmnj16,0,29.8,34.9,2023-03-18T15:29:34.812Z,2023-03-21T14:31:50Z,4114526179,178,,4105715843,212,28.5,4105715841,141,24.1,4105715845,213,6.0,4105715837,56,Center,4105715839,140,56.0,4105715835,155,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522999899,714,1,1,27,33,9db4t34qy4owglhvvgwf5l22i,1,45,85.9,2023-03-18T15:29:36.385Z,2023-03-21T14:31:54Z,4114526321,388,,4113041605,213,0.3,4113041601,141,92.5,4113041603,212,16.8,4113041595,3,,4113041597,56,Left,4113041599,140,60.4,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522999953,716,49,1,27,34,9db4t34qy4owglhvvgwf5l22i,1,64.7,94.2,2023-03-18T15:29:37.432Z,2023-03-21T14:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522999949,715,1,1,27,35,9db4t34qy4owglhvvgwf5l22i,1,61.8,88.7,2023-03-18T15:29:38.586Z,2023-03-21T14:32:08Z,4113041873,212,5.5,4113041871,141,96.8,4113041875,213,1.5,4114526861,178,,4113041869,140,62.4,4113041867,56,Left,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693085,335,1,1,27,35,9db4t34qy4owglhvvgwf5l22i,0,52.7,96,2023-03-18T15:29:39.204Z,2023-03-21T14:32:24Z,4106080911,56,Left,4106080925,212,8.7,4114527327,178,,4106080929,213,5.7,4106081027,233,203,4106080917,140,59.8,4106081023,236,,4106081035,286,,dwrnys3htjlb3asfou6425g16,L. Kitching,,4106080923,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623343,203,74,1,27,36,jv3jh5m5t7qy5t37vwwmnj16,1,33.4,4.6,2023-03-18T15:29:39.508Z,2023-03-21T14:32:29Z,4105716947,56,Back,4105716949,285,,4114527605,178,,4106081091,233,335,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623571,180,5,1,27,37,9db4t34qy4owglhvvgwf5l22i,1,76,101.8,2023-03-18T15:29:40.558Z,2023-03-21T14:32:34Z,4105718069,56,Left,4106019005,233,204,4105718071,347,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521623377,204,5,1,27,37,jv3jh5m5t7qy5t37vwwmnj16,0,24,-1.8,2023-03-18T15:29:40.558Z,2023-03-21T14:32:34Z,4105717115,56,Back,4106019063,233,180,4105717119,347,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624227,181,1,1,27,55,9db4t34qy4owglhvvgwf5l22i,1,88.1,100,2023-03-18T15:29:58.644Z,2023-03-21T14:32:42Z,4106007633,107,,4105721749,140,85.9,4105721745,56,Left,4105721757,213,4.4,4105721751,141,90.0,4105721755,212,8.5,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523000143,717,1,1,27,56,9db4t34qy4owglhvvgwf5l22i,1,80.1,88.7,2023-03-18T15:29:59.915Z,2023-03-21T14:32:52Z,4113043121,213,2.5,4113043119,212,9.2,4114528327,178,,4113043117,141,96.5,4113043115,140,72.9,4113043113,56,Left,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523000181,718,1,1,27,57,9db4t34qy4owglhvvgwf5l22i,1,70.1,95.4,2023-03-18T15:30:00.829Z,2023-03-21T14:32:57Z,4113043345,140,85.5,4114528529,178,,4113043343,56,Center,4113043349,212,24.1,4113043347,141,69.2,4113043351,213,5.4,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523000215,719,1,1,27,58,9db4t34qy4owglhvvgwf5l22i,0,86.9,68,2023-03-18T15:30:02.020Z,2023-03-21T14:33:01Z,4113043617,56,Center,4113043619,140,73.3,4113043701,156,,4113043625,213,3.1,4114528621,178,,4113043623,212,14.3,4113043621,141,68.3,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624149,205,49,1,27,59,jv3jh5m5t7qy5t37vwwmnj16,1,24.6,31.5,2023-03-18T15:30:03.039Z,2023-03-21T14:33:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624221,206,1,1,27,59,jv3jh5m5t7qy5t37vwwmnj16,1,24.6,31.5,2023-03-18T15:30:03.084Z,2023-03-21T14:33:15Z,4114529011,178,,4105721713,213,2.4,4105721711,212,14.9,4105721705,56,Back,4105721707,140,14.2,4105721709,141,46.3,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624297,207,1,1,28,0,jv3jh5m5t7qy5t37vwwmnj16,0,13.8,46.9,2023-03-18T15:30:04.148Z,2023-03-21T14:33:20Z,4105722137,1,,4105722131,141,34.5,4105722133,212,52.4,4105722135,213,6.1,4105722125,56,Center,4105722121,157,,4114529125,178,,4105722127,140,63.1,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624301,182,43,1,28,2,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T15:30:06.222Z,2023-03-20T14:56:22Z,4105722169,213,2.9,4105722167,212,11.6,4105722165,141,93.9,4105722161,140,74.5,4113044695,144,1,4105722159,56,Left,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624409,183,1,1,28,3,9db4t34qy4owglhvvgwf5l22i,0,34,82.6,2023-03-18T15:30:07.247Z,2023-03-21T14:33:27Z,4105722847,212,20.4,4105722841,141,88.7,4105722837,56,Left,4105722839,140,53.0,4105722851,213,0.2,4114529477,178,,4105722835,3,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624491,208,1,1,28,5,jv3jh5m5t7qy5t37vwwmnj16,0,47,13.5,2023-03-18T15:30:08.809Z,2023-03-21T14:33:36Z,4105723239,56,Right,4105723253,1,,4105723233,3,,4114529765,178,,4105723247,212,40.0,4105723249,213,6.2,4105723243,140,85.0,4105723245,141,10.3,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624659,184,1,1,28,10,9db4t34qy4owglhvvgwf5l22i,1,24.5,90.8,2023-03-18T15:30:13.933Z,2023-03-21T14:33:47Z,4105724147,56,Back,4105724149,140,41.0,4114530137,178,,4105724153,212,17.4,4105724151,141,89.1,4105724155,213,6.2,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624667,185,49,1,28,11,9db4t34qy4owglhvvgwf5l22i,1,41,89.1,2023-03-18T15:30:15.184Z,2023-03-21T14:33:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624855,186,1,1,28,15,9db4t34qy4owglhvvgwf5l22i,1,43.7,87.8,2023-03-18T15:30:18.585Z,2023-03-21T14:33:58Z,4105725181,141,52.1,4114530649,178,,4105725201,1,,4105725163,56,Center,4105725191,212,44.6,4105725151,155,,4105725197,213,5.7,4105725173,140,79.3,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624911,187,1,1,28,17,9db4t34qy4owglhvvgwf5l22i,0,79.3,52.1,2023-03-18T15:30:21.228Z,2023-03-21T14:34:03Z,4105725431,140,71.4,4105725433,141,45.7,4105725435,212,9.4,4105725437,213,3.6,4105725425,56,Center,4114530857,388,,4105725421,3,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521624867,209,49,1,28,19,jv3jh5m5t7qy5t37vwwmnj16,1,30.1,56,2023-03-18T15:30:22.361Z,2023-03-21T14:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625015,210,1,1,28,20,jv3jh5m5t7qy5t37vwwmnj16,1,30.1,56,2023-03-18T15:30:23.643Z,2023-03-21T14:34:13Z,4105726015,157,,4105726019,56,Center,4105726027,213,6.2,4105726029,1,,4105726021,140,51.8,4105726023,141,53.3,4105726025,212,22.9,4114531215,178,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521627509,219,44,1,28,23,jv3jh5m5t7qy5t37vwwmnj16,1,47.9,50,2023-03-18T15:30:26.813Z,2023-03-21T15:45:16Z,4105794037,233,235,4105739245,56,Back,4105739247,285,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521637079,235,44,1,28,23,9db4t34qy4owglhvvgwf5l22i,0,52.1,50,2023-03-18T15:30:26.814Z,2023-03-21T14:34:17Z,4105794069,233,219,4105789843,286,,4105789841,56,Center,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625171,211,1,1,28,23,jv3jh5m5t7qy5t37vwwmnj16,0,52,53.4,2023-03-18T15:30:26.852Z,2023-03-21T15:45:16Z,4114531469,388,,4105726805,140,51.9,4105726801,3,,4105726803,56,Center,4105726811,213,4.6,4105726809,212,0.8,4105726807,141,52.2,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625301,188,4,1,28,25,9db4t34qy4owglhvvgwf5l22i,1,48.4,55.8,2023-03-18T15:30:28.529Z,2023-03-21T14:34:29Z,4105727583,286,,4105727579,152,,4105727577,56,Back,4105727611,233,212,4105727575,294,,4105727573,13,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625181,212,4,1,28,25,jv3jh5m5t7qy5t37vwwmnj16,0,51.6,44.2,2023-03-18T15:30:28.530Z,2023-03-21T14:34:29Z,4105727659,233,188,4105726857,13,,4105726859,294,,4105726865,285,,4114531791,388,,4105726861,56,Center,4105726863,152,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625535,189,1,1,28,35,9db4t34qy4owglhvvgwf5l22i,1,46.4,58.1,2023-03-18T15:30:38.951Z,2023-03-21T14:34:34Z,4105728717,212,16.8,4105728707,5,,4105728709,152,,4105728719,213,5.1,4105728713,140,51.8,4105728711,56,Center,4105728715,141,34.8,4114532047,178,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625585,190,1,1,28,36,9db4t34qy4owglhvvgwf5l22i,1,51.8,34.8,2023-03-18T15:30:39.849Z,2023-03-21T14:34:40Z,4114532315,178,,4105729027,213,4.1,4105729019,140,44.9,4105729023,141,20.9,4105729025,212,11.9,4105729017,56,Back,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625629,191,1,1,28,38,9db4t34qy4owglhvvgwf5l22i,1,44.8,15.5,2023-03-18T15:30:42.186Z,2023-03-21T14:34:45Z,4105729239,213,6.2,4114532561,178,,4105729237,212,14.8,4105729235,141,13.2,4105729233,140,58.8,4105729231,56,Right,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625711,192,1,1,28,41,9db4t34qy4owglhvvgwf5l22i,1,58.8,13.2,2023-03-18T15:30:44.419Z,2023-03-21T14:34:51Z,4105729705,140,46.9,4105729713,212,12.7,4105729709,141,16.8,4105729699,56,Back,4105729717,213,2.9,4114532907,178,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625759,193,1,1,28,43,9db4t34qy4owglhvvgwf5l22i,1,46.9,16.8,2023-03-18T15:30:46.926Z,2023-03-21T14:34:55Z,4105729943,140,41.1,4105729947,141,42.8,4114533119,178,,4105729951,212,18.7,4105729939,56,Back,4105729957,213,1.9,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625905,194,1,1,28,45,9db4t34qy4owglhvvgwf5l22i,1,41.2,43,2023-03-18T15:30:49.067Z,2023-03-21T14:35:00Z,4105730745,140,50.6,4105730743,56,Center,4105730749,212,15.3,4105730747,141,25.9,4114533333,178,,4105730751,213,5.4,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625937,195,1,1,28,47,9db4t34qy4owglhvvgwf5l22i,0,50.6,25.9,2023-03-18T15:30:51.057Z,2023-03-21T14:35:05Z,4105730883,56,Center,4105730901,1,,4105730889,140,79.6,4105730893,141,56.4,4114533545,178,,4105730897,212,36.8,4105730899,213,0.6,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521625997,213,49,1,28,49,jv3jh5m5t7qy5t37vwwmnj16,1,32.2,43.6,2023-03-18T15:30:52.502Z,2023-03-21T14:35:09Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626065,214,50,1,28,49,jv3jh5m5t7qy5t37vwwmnj16,1,33.4,50.7,2023-03-18T15:30:53.250Z,2023-03-21T14:35:30Z,4113112197,286,,4105731593,56,Back,4113112193,233,196,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626151,196,7,1,28,51,9db4t34qy4owglhvvgwf5l22i,1,66.6,49.3,2023-03-18T15:30:54.518Z,2023-03-21T14:35:37Z,4113112189,233,214,4113048813,285,,4105732059,56,Center,4114534759,178,,4113048957,384,,,,,,,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523001139,720,49,1,28,52,9db4t34qy4owglhvvgwf5l22i,1,69.3,32.6,2023-03-18T15:30:55.528Z,2023-03-21T15:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626199,197,1,1,28,54,9db4t34qy4owglhvvgwf5l22i,0,72.8,31,2023-03-18T15:30:57.959Z,2023-03-21T14:35:50Z,4105732325,56,Center,4114535379,178,,4105732329,141,44.8,4105732333,213,0.5,4105732331,212,18.2,4105732327,140,87.7,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626207,215,8,1,28,56,jv3jh5m5t7qy5t37vwwmnj16,1,12.2,56.4,2023-03-18T15:30:59.469Z,2023-03-21T14:35:56Z,4105732353,56,Back,4113049579,384,,4114535627,178,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626397,216,12,1,28,57,jv3jh5m5t7qy5t37vwwmnj16,1,13.4,41.3,2023-03-18T15:31:00.677Z,2023-03-21T14:36:01Z,4105733281,140,45.0,4105733283,141,100.0,4105733285,212,53.0,4105733365,167,,4105733287,213,0.9,4114535843,178,,4105733279,56,Back,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626541,198,5,1,29,0,9db4t34qy4owglhvvgwf5l22i,1,54.8,-2,2023-03-18T15:31:04.167Z,2023-03-21T14:36:13Z,4105734151,233,217,4105734045,347,,4105734043,56,Right,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626407,217,5,1,29,0,jv3jh5m5t7qy5t37vwwmnj16,0,45.2,102,2023-03-18T15:31:04.167Z,2023-03-21T14:36:14Z,4105733323,56,Back,4105734221,233,198,4105733325,347,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626917,199,1,1,29,2,9db4t34qy4owglhvvgwf5l22i,1,54.6,0,2023-03-18T15:31:06.270Z,2023-03-21T14:36:27Z,4105735943,56,Right,4105735941,107,,4105735945,140,77.3,4105735947,141,13.4,4105735949,212,26.0,4105735951,213,0.4,4105735953,1,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523001477,721,61,1,29,5,9db4t34qy4owglhvvgwf5l22i,0,74.5,10.4,2023-03-18T15:31:08.561Z,2023-03-21T14:36:36Z,4113051009,56,Right,4114537381,388,,4114537379,15,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626833,218,4,1,29,6,jv3jh5m5t7qy5t37vwwmnj16,1,20.6,88.8,2023-03-18T15:31:09.948Z,2023-03-21T14:36:51Z,4105736067,233,200,4105735493,285,,4105735491,152,,4105735487,294,,4105735489,56,Back,4105735481,13,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521626927,200,4,1,29,6,9db4t34qy4owglhvvgwf5l22i,0,79.4,11.2,2023-03-18T15:31:09.949Z,2023-03-21T14:36:50Z,4114537783,178,,4105735997,286,,4105736091,233,218,4105735991,56,Right,4105735993,152,,4105735989,294,,4105735985,13,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
