id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/16/value
2494450199,21,7,1,2,3,8w89tsles26jm12aoelwvlttt,0,26.8,34.2,2023-01-01T15:02:59.617Z,2023-01-03T05:13:05Z,3962510567,233,33,3962956693,385,,3962510549,56,Back,3964278541,178,,3962510551,285,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494531449,807,61,1,2,3,5g1fnexeromjl0lvnxp8hpnhi,1,75.5,58.2,2023-01-01T15:02:59.900Z,2023-01-03T05:13:13Z,3962956825,56,Center,3964278643,178,,,,,,,,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450171,31,43,1,2,5,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-01T15:03:01.690Z,2023-01-01T18:14:29Z,3962956569,144,7,3962510433,233,20,3962510415,286,0,3962510413,56,Center,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450273,34,1,1,2,6,5g1fnexeromjl0lvnxp8hpnhi,0,72.9,55.5,2023-01-01T15:03:02.600Z,2023-01-03T05:13:58Z,3962510905,56,Center,3964279025,178,,3962510915,213,0.3,3962510913,212,10.6,3962510911,141,60.8,3962510907,140,82.4,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494793609,968,67,1,2,7,8w89tsles26jm12aoelwvlttt,1,14.6,30.2,2023-01-01T15:03:03.584Z,2023-01-03T08:45:56Z,3964333755,233,998,,,,,,,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494793607,998,67,1,2,7,5g1fnexeromjl0lvnxp8hpnhi,0,85.4,69.8,2023-01-01T15:03:03.585Z,2023-01-03T07:07:50Z,3964333761,233,968,,,,,,,,,,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450223,22,8,1,2,7,8w89tsles26jm12aoelwvlttt,1,14.4,35.5,2023-01-01T15:03:03.640Z,2023-01-03T08:45:56Z,3964279097,178,,3962510657,56,Back,3962956961,384,,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450281,23,1,1,2,8,8w89tsles26jm12aoelwvlttt,0,13.6,44.9,2023-01-01T15:03:04.750Z,2023-01-03T05:14:16Z,3964279165,178,,3962510939,141,31.6,3962510933,157,,3962510935,56,Back,3962510941,212,31.4,3962510937,140,42.2,3962510943,213,6.0,3962510945,1,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450309,36,1,1,2,10,5g1fnexeromjl0lvnxp8hpnhi,1,58.5,73.6,2023-01-01T15:03:07.141Z,2023-01-04T04:45:38Z,3962511085,141,82.4,3962511083,140,71.4,3962511089,213,0.4,3964279281,21,,3962511087,212,14.8,3964279279,178,,3962511081,56,Left,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450279,35,43,1,2,12,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-01T15:03:09Z,2023-01-01T18:15:03Z,3962513711,233,22,3962956921,144,50,3962510929,56,Center,3962510931,286,0,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450339,37,1,1,2,13,5g1fnexeromjl0lvnxp8hpnhi,1,71.4,82.4,2023-01-01T15:03:10.510Z,2023-01-03T05:14:36Z,3962511251,212,11.4,3962511247,140,82.0,3964279371,178,,3962511253,213,0.2,3962511249,141,86.2,3962511245,56,Left,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450373,39,1,1,2,18,5g1fnexeromjl0lvnxp8hpnhi,1,64.1,77.2,2023-01-01T15:03:14.800Z,2023-01-03T05:15:43Z,3962511461,141,92.4,3962511459,140,76.7,3962511465,213,0.7,3962511463,212,16.8,3964280049,178,,3962511457,56,Left,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450359,38,1,1,2,19,5g1fnexeromjl0lvnxp8hpnhi,1,76.9,88.1,2023-01-01T15:03:15.790Z,2023-01-03T05:14:43Z,3962511371,56,Center,3964279461,178,,3962511377,212,16.8,3962511373,140,63.5,3962511379,213,3.7,3962511375,141,74.7,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450383,40,1,1,2,19,5g1fnexeromjl0lvnxp8hpnhi,0,77,92.7,2023-01-01T15:03:15.821Z,2023-01-03T05:16:01Z,3962511519,141,73.9,3962511515,56,Center,3962511521,212,12.8,3964280285,178,,3962511517,140,77.0,3962511523,213,4.7,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450431,41,4,1,2,20,5g1fnexeromjl0lvnxp8hpnhi,1,74.9,80.1,2023-01-01T15:03:17.469Z,2023-01-03T05:16:16Z,3962511747,56,Left,3962512051,233,24,3962511751,286,,3962511745,295,,3962511749,152,,3962511743,13,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494450477,24,4,1,2,20,8w89tsles26jm12aoelwvlttt,0,25.1,19.9,2023-01-01T15:03:17.470Z,2023-01-03T05:16:16Z,3962512011,285,,3962512007,56,Back,3964280397,178,,3962512009,152,,3962512003,13,,3962512057,233,41,3962512005,295,,,,,5v9byi3v430ysdqb058eww3c9,E. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451163,42,1,1,3,21,5g1fnexeromjl0lvnxp8hpnhi,1,68.2,88.6,2023-01-01T15:04:17.700Z,2023-01-03T05:17:00Z,3962515703,213,5.4,3962515705,1,,3962515697,140,89.1,3962515691,155,,3962515687,2,,3962515693,152,,3962515699,141,50.9,3962515695,56,Center,ady374prjuht3fs9va8n303jd,M. Whittaker,3962515689,5,3962515701,212,33.7,,,3962957149,224,,3962520599,24,3962520595,154,,3964280463,178,1,3962520591,210,16,3962957151,72,,,,,,,,,,,,,,
2494451171,43,16,1,3,23,5g1fnexeromjl0lvnxp8hpnhi,1,92.6,51.4,2023-01-01T15:04:19.874Z,2023-01-03T05:17:00Z,3962957389,395,5.3,3962515743,56,Center,3962957391,396,50.9,3962520645,103,1.9,3962520653,231,49.3,3962520637,154,,3962518445,20,,3962518453,375,03:22.633,oe0lbxtc4qftnd886dzfm385,J. Wilson,3962520635,29,3962520647,214,,,,3964280759,178,,3962515741,17,3962957387,108,,3962520643,102,,3962520649,328,,3962518449,374,51.4,2023-01-01 15:04:19.144,3962518443,24,3962520651,230,95.6,3962520639,55,42,3962520633,78,,
2494451861,25,1,1,4,13,8w89tsles26jm12aoelwvlttt,1,50.1,50.1,2023-01-01T15:05:09.537Z,2023-01-03T05:16:38Z,3962519449,279,G,3962519443,141,50.4,3962519445,212,11.8,3964280597,178,,3962519441,140,38.9,3962519439,56,Back,3962519447,213,3.1,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451907,26,1,1,4,14,8w89tsles26jm12aoelwvlttt,1,39.2,49.7,2023-01-01T15:05:11.298Z,2023-01-03T05:17:25Z,3962519669,140,37.3,3962519671,141,15.8,3962519675,213,4.6,3962519673,212,23.1,3964280967,178,,3962519667,56,Back,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451951,27,1,1,4,17,8w89tsles26jm12aoelwvlttt,1,37.2,14,2023-01-01T15:05:14.007Z,2023-01-03T05:17:31Z,3962519925,212,16.5,3964281003,178,,3962519923,141,28.5,3962519927,213,2.5,3962519921,140,24.6,3962519919,56,Back,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494451993,28,1,1,4,19,8w89tsles26jm12aoelwvlttt,1,23.3,28.9,2023-01-01T15:05:16.407Z,2023-01-03T05:17:38Z,3962520151,213,2.3,3962520147,212,18.1,3962520139,140,11.4,3962520137,56,Back,3964281067,178,,3962520143,141,48.1,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452035,29,1,1,4,22,8w89tsles26jm12aoelwvlttt,0,10.5,49.9,2023-01-01T15:05:19.157Z,2023-01-03T05:17:44Z,3962520337,155,,3962520345,212,46.1,3962520343,141,67.0,3962520349,1,,3962520347,213,0.3,3962520339,56,Center,3964281099,178,,3962520341,140,53.0,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494531837,808,1,1,4,25,5g1fnexeromjl0lvnxp8hpnhi,1,45,41.8,2023-01-01T15:05:22.040Z,2023-01-03T05:17:54Z,3962959083,3,,3962959089,141,54.5,3962959085,56,Center,3962959093,213,0.7,3964281165,178,,3962959087,140,54.8,3962959091,212,13.4,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452125,44,1,1,4,27,5g1fnexeromjl0lvnxp8hpnhi,1,50.7,45.7,2023-01-01T15:05:24.322Z,2023-01-03T05:17:59Z,3962520941,140,72.5,3964281209,388,,3962520947,213,6.0,3962520939,56,Center,3962520937,3,,3962520945,212,24.2,3962520943,141,34.3,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494531841,809,49,1,4,28,5g1fnexeromjl0lvnxp8hpnhi,1,62.4,32.9,2023-01-01T15:05:25.209Z,2023-01-03T05:18:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494531929,810,1,1,4,28,5g1fnexeromjl0lvnxp8hpnhi,1,60.8,34.3,2023-01-01T15:05:25.259Z,2023-01-03T05:18:17Z,3962959481,141,34.3,3962959479,140,53.8,3962959485,213,3.1,3962959483,212,7.3,3962959477,56,Center,3964281339,178,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494531937,811,1,1,4,29,5g1fnexeromjl0lvnxp8hpnhi,0,53.8,34.3,2023-01-01T15:05:26.358Z,2023-01-03T05:18:25Z,3964281413,178,,3962959511,213,0.1,3962959507,141,35.2,3962959509,212,8.0,3962959503,56,Center,3962959505,140,61.4,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452129,45,61,1,4,30,5g1fnexeromjl0lvnxp8hpnhi,0,72.5,34.3,2023-01-01T15:05:26.639Z,2023-01-03T05:18:36Z,3964281505,178,,3962520963,56,Center,,,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494531961,783,61,1,4,30,8w89tsles26jm12aoelwvlttt,1,43.6,67.7,2023-01-01T15:05:26.867Z,2023-01-03T05:18:56Z,3964281657,178,,3962959587,56,Back,,,,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494531979,784,49,1,4,31,8w89tsles26jm12aoelwvlttt,1,44.6,55.3,2023-01-01T15:05:28.299Z,2023-01-03T05:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452185,30,1,1,4,31,8w89tsles26jm12aoelwvlttt,1,35.7,52.4,2023-01-01T15:05:28.438Z,2023-01-03T05:19:12Z,3962521281,212,34.3,3962521273,155,,3962521279,141,75.7,3962521275,56,Center,3964281771,178,,3962521277,140,64.7,3962521285,1,,3962521283,213,0.5,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452195,31,61,1,4,35,8w89tsles26jm12aoelwvlttt,0,69.4,65.3,2023-01-01T15:05:31.928Z,2023-01-03T07:09:52Z,3964284203,178,,3962521343,56,Center,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452271,47,4,1,4,36,5g1fnexeromjl0lvnxp8hpnhi,1,27.4,36.4,2023-01-01T15:05:32.848Z,2023-01-03T05:26:06Z,3962521713,13,,3962521719,152,,3962521715,56,Back,3962522347,233,32,3962521723,265,,3962521725,285,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452387,32,4,1,4,36,8w89tsles26jm12aoelwvlttt,0,72.6,63.6,2023-01-01T15:05:32.849Z,2023-01-03T05:26:06Z,3962522339,56,Center,3964284293,178,,3962522341,152,,3962522343,265,,3962522379,233,47,3962522345,286,,3962522337,13,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452265,46,43,1,4,41,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-01T15:05:37.690Z,2023-01-01T18:21:04Z,3962521697,56,Back,3962521755,233,31,3962521699,285,0,3962959749,144,7,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452371,48,1,1,4,47,5g1fnexeromjl0lvnxp8hpnhi,1,16,41.8,2023-01-01T15:05:43.609Z,2023-01-03T05:26:15Z,3962522225,152,,3964284361,178,,3962522237,1,,3962522229,140,28.4,3962522223,5,,3962522231,141,92.6,3962522233,212,36.9,3962522227,56,Back,247o80ri7od76lxfrkmccz2ay,M. Cooper,3962522235,213,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452415,49,1,1,4,49,5g1fnexeromjl0lvnxp8hpnhi,1,25.3,80.2,2023-01-01T15:05:46.501Z,2023-01-03T05:26:21Z,3962522495,213,4.6,3962522493,212,19.1,3962522489,140,24.0,3964284397,178,,3962522491,141,52.2,3962522487,56,Back,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452445,50,1,1,4,54,5g1fnexeromjl0lvnxp8hpnhi,1,24.5,52.2,2023-01-01T15:05:50.970Z,2023-01-03T05:26:31Z,3962522649,141,64.3,3962522645,56,Back,3962522653,213,0.5,3962522651,212,16.5,3964284447,178,,3962522647,140,38.1,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452489,51,1,1,4,55,5g1fnexeromjl0lvnxp8hpnhi,1,34.1,66.9,2023-01-01T15:05:51.840Z,2023-01-03T05:26:52Z,3964284551,178,,3962522931,213,4.4,3962522929,212,31.6,3962522923,56,Back,3962522925,140,24.6,3962522927,141,22.8,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452529,52,1,1,4,59,5g1fnexeromjl0lvnxp8hpnhi,1,22,23.7,2023-01-01T15:05:56.190Z,2023-01-03T05:27:00Z,3962523125,56,Back,3964284601,178,,3962523129,141,46.7,3962523131,212,21.0,3962523133,213,2.3,3962523127,140,8.6,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452581,53,1,1,5,4,5g1fnexeromjl0lvnxp8hpnhi,1,8.1,51.9,2023-01-01T15:06:00.650Z,2023-01-03T05:27:11Z,3962523347,56,Back,3962523351,141,75.0,3962523355,212,19.1,3962523359,213,1.0,3962523349,140,18.4,3964284675,178,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452613,54,1,1,5,6,5g1fnexeromjl0lvnxp8hpnhi,1,19.6,73.5,2023-01-01T15:06:02.780Z,2023-01-03T05:29:41Z,3964284751,178,,3962523531,56,Back,3962523537,212,21.3,3962523533,140,7.2,3962523539,213,4.1,3962523535,141,48.7,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452645,55,1,1,5,8,5g1fnexeromjl0lvnxp8hpnhi,1,11,51.8,2023-01-01T15:06:04.790Z,2023-01-03T05:29:56Z,3962523733,56,Back,3962523739,212,28.0,3962523735,140,14.9,3964285583,178,,3962523741,213,1.4,3962523737,141,92.6,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452737,56,1,1,5,12,5g1fnexeromjl0lvnxp8hpnhi,1,15.6,91.1,2023-01-01T15:06:08.751Z,2023-01-03T05:29:11Z,3962524199,56,Back,3962524203,141,72.3,3962524205,212,20.5,3964285249,178,,3962524201,140,30.9,3962524207,213,5.6,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452721,33,45,1,5,14,8w89tsles26jm12aoelwvlttt,0,64.9,21,2023-01-01T15:06:11.090Z,2023-01-03T05:30:30Z,3962524403,233,57,3962524407,285,,3962524161,56,Right,,,,,,,,,,,,,,,,5v9byi3v430ysdqb058eww3c9,E. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452755,57,3,1,5,14,5g1fnexeromjl0lvnxp8hpnhi,1,35.1,79,2023-01-01T15:06:11.090Z,2023-01-03T05:30:30Z,3962524311,286,,3962524309,56,Back,3964285761,178,,3962959873,465,,3962524363,233,33,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452787,58,1,1,5,18,5g1fnexeromjl0lvnxp8hpnhi,1,42.5,80.9,2023-01-01T15:06:15.042Z,2023-01-03T05:40:45Z,3962524481,56,Back,3962524487,212,26.2,3964288831,178,,3962524485,141,47.5,3962524489,213,4.2,3962524483,140,30.0,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452819,59,1,1,5,21,5g1fnexeromjl0lvnxp8hpnhi,1,34.5,55.5,2023-01-01T15:06:17.612Z,2023-01-03T05:42:20Z,3962524665,141,33.7,3962524663,140,41.8,3962524669,213,5.2,3962524667,212,16.7,3964289589,178,,3962524661,56,Back,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452861,60,1,1,5,23,5g1fnexeromjl0lvnxp8hpnhi,1,44.5,31.2,2023-01-01T15:06:19.731Z,2023-01-03T05:42:27Z,3962524937,140,65.2,3964289645,178,,3962524943,213,5.8,3962524941,212,24.6,3962524935,56,Right,3962524939,141,14.3,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452907,61,1,1,5,27,5g1fnexeromjl0lvnxp8hpnhi,1,63.4,17.3,2023-01-01T15:06:23.672Z,2023-01-03T05:42:43Z,3962525299,56,Center,3962527559,210,13,3962527561,154,,3962525305,212,25.4,3962525303,141,43.4,3964289679,178,,3962525301,140,80.7,3962525307,213,0.8,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452911,62,13,1,5,30,5g1fnexeromjl0lvnxp8hpnhi,1,90,33.6,2023-01-01T15:06:26.792Z,2023-01-03T05:42:44Z,3962527569,29,,3962527583,231,46.8,3962525329,22,,3962527571,154,,3962527577,102,59.3,3962525331,63,,3962525333,56,Center,3962527567,73,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,3962527581,230,3962527579,103,5.6,,98.5,3962527573,55,61,3964289785,178,3962525911,20,,,,,,,,,,,,,,,,,,,,,,,
2494452931,34,5,1,5,31,8w89tsles26jm12aoelwvlttt,1,-1.2,39,2023-01-01T15:06:27.882Z,2023-01-03T05:42:51Z,3962525567,233,63,3962525431,56,Back,3962525437,346,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494452951,63,5,1,5,31,5g1fnexeromjl0lvnxp8hpnhi,0,101.2,61,2023-01-01T15:06:27.882Z,2023-01-03T05:42:50Z,3962525613,233,34,3962525539,346,,3962525537,56,Center,,,,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453397,35,1,1,6,8,8w89tsles26jm12aoelwvlttt,0,5.1,43.7,2023-01-01T15:07:04.894Z,2023-01-03T05:42:58Z,3962527833,213,5.9,3962527827,140,56.1,3962527835,1,,3962527821,124,,3962527825,56,Right,3962527823,155,,3962527837,74,,3962527829,141,12.0,32sqctjujedqsab4xwy1pwlbd,J. Cumming,3962527831,212,,,,,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453441,64,1,1,6,11,5g1fnexeromjl0lvnxp8hpnhi,0,30.4,89,2023-01-01T15:07:07.924Z,2023-01-03T05:43:07Z,3964289977,388,,3962528071,1,,3962528063,140,63.7,3962528069,213,6.2,3962528065,141,82.7,3962528059,3,,3962528061,56,Left,3962528067,212,35.2,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453451,36,44,1,6,13,8w89tsles26jm12aoelwvlttt,1,31.9,19.4,2023-01-01T15:07:10.362Z,2023-01-03T08:45:57Z,3962528139,233,65,3962528105,56,Back,3962528107,285,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453445,65,44,1,6,13,5g1fnexeromjl0lvnxp8hpnhi,0,68.1,80.6,2023-01-01T15:07:10.363Z,2023-01-03T05:43:14Z,3962528075,56,Left,3962528077,286,,3962528185,233,36,,,,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453461,37,1,1,6,13,8w89tsles26jm12aoelwvlttt,0,27.1,22.1,2023-01-01T15:07:10.376Z,2023-01-03T08:45:57Z,3962528151,141,18.0,3964290235,178,,3962528147,56,Back,3962528145,3,,3962528149,140,32.6,3962528153,212,6.4,3962528155,213,5.8,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453489,66,3,1,6,16,5g1fnexeromjl0lvnxp8hpnhi,0,51.6,87.6,2023-01-01T15:07:12.593Z,2023-01-03T05:43:47Z,3964290333,178,,3963008229,233,38,3962528341,56,Left,3962960169,286,,3962960243,465,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453503,38,7,1,6,16,8w89tsles26jm12aoelwvlttt,0,48.4,12.4,2023-01-01T15:07:12.734Z,2023-01-03T05:44:07Z,3962960183,285,,3962960295,385,,3964290515,178,,3963008225,233,66,3962528429,56,Back,,,,,,,,,,9y8gvjzrsvgxkcfvq99mivdyi,L. Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453563,67,1,1,6,19,5g1fnexeromjl0lvnxp8hpnhi,0,32.4,86,2023-01-01T15:07:16.067Z,2023-01-03T05:44:18Z,3962528709,157,,3962528713,140,84.9,3962528719,213,5.7,3962528715,141,27.0,3962528721,1,,3962528711,56,Center,3962528717,212,68.2,3964290603,178,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453573,39,52,1,6,25,8w89tsles26jm12aoelwvlttt,1,13,76.4,2023-01-01T15:07:21.935Z,2023-01-03T05:44:23Z,3962960333,376,,3964290655,178,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494453677,40,80,1,6,35,8w89tsles26jm12aoelwvlttt,0,14.8,58.4,2023-01-01T15:07:31.816Z,2023-01-03T05:44:32Z,3964290733,178,,,,,,,,,,,,,,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
