id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value,qualifier/15/value,keyPass,qualifier/18/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId
2499213921,229,1,1,28,30,5qwskbjpa17fvmtuu5qijy7cz,1,40.5,44.6,2023-01-21T15:31:29.759Z,2023-01-24T02:45:00Z,3987613335,140,38.8,3992633275,178,,3987613337,141,21.3,3987613341,213,4.6,3987613339,212,15.9,3987613333,56,Back,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499213997,230,1,1,28,33,5qwskbjpa17fvmtuu5qijy7cz,1,38.8,21.3,2023-01-21T15:31:32.849Z,2023-01-24T02:45:01Z,3987613859,213,5.7,3987613857,212,20.1,3987613855,141,4.7,3987613851,56,Right,3992633291,178,,3987613853,140,54.6,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499214049,231,1,1,28,36,5qwskbjpa17fvmtuu5qijy7cz,0,53.3,4.9,2023-01-21T15:31:35.634Z,2023-01-24T02:45:05Z,3987614203,141,37.9,3992633305,178,,3987614201,140,65.3,3987614207,213,1.1,3987614199,56,Center,3987614205,212,25.7,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499214059,240,49,1,28,39,9db4t34qy4owglhvvgwf5l22i,1,37.1,59.3,2023-01-21T15:31:38.213Z,2023-01-24T02:45:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499214095,241,1,1,28,39,9db4t34qy4owglhvvgwf5l22i,1,37.1,59.3,2023-01-21T15:31:38.252Z,2023-01-24T02:45:14Z,3987614391,141,68.1,3987614393,212,6.0,3987614395,213,1.7,3987614389,140,36.4,3987614387,56,Back,3992633361,178,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499214211,242,1,1,28,40,9db4t34qy4owglhvvgwf5l22i,1,36.4,68.1,2023-01-21T15:31:39.189Z,2023-01-24T02:45:21Z,3992633383,178,,3987614939,213,3.5,3987614937,212,23.5,3987614935,141,54.5,3987614931,56,Back,3987614933,140,15.8,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499214337,243,1,1,28,44,9db4t34qy4owglhvvgwf5l22i,1,14.9,53.6,2023-01-21T15:31:43.549Z,2023-01-24T02:45:24Z,3987615651,56,Back,3987615653,140,24.3,3987615655,141,55.1,3987615659,213,0.1,3992633393,178,,3987615657,212,9.9,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499214417,244,1,1,28,47,9db4t34qy4owglhvvgwf5l22i,0,27.9,47,2023-01-21T15:31:46.841Z,2023-01-24T02:45:28Z,3992633415,178,,3987616093,56,Left,3987616103,1,,3987616101,213,0.5,3987616091,155,,3987616095,140,87.5,3987616097,141,100.0,3987616099,212,72.6,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499214611,232,5,1,28,52,5qwskbjpa17fvmtuu5qijy7cz,1,14.6,-1.6,2023-01-21T15:31:51.549Z,2023-01-24T02:45:32Z,3987617273,56,Back,3987617275,347,,3987617393,233,245,,,,,,,,,,,,,,,,20z2xkmqc3em5dol00ko4sp62,S. Quirk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499214423,245,5,1,28,52,9db4t34qy4owglhvvgwf5l22i,0,85.4,101.6,2023-01-21T15:31:51.549Z,2023-01-24T02:45:32Z,3987617403,233,232,3987616121,56,Left,3987616125,347,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215017,234,1,1,29,19,5qwskbjpa17fvmtuu5qijy7cz,0,26,0,2023-01-21T15:32:18.551Z,2023-01-24T02:45:37Z,3987619461,107,,3987619503,1,,3987619479,141,7.4,3987619487,212,34.2,3987619495,213,0.2,3987619473,140,58.0,3987619467,56,Right,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215057,246,44,1,29,22,9db4t34qy4owglhvvgwf5l22i,1,43,93.6,2023-01-21T15:32:22.009Z,2023-01-24T06:49:44Z,3987619697,233,235,3987619675,56,Back,3987619677,285,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215027,235,44,1,29,22,5qwskbjpa17fvmtuu5qijy7cz,0,57,6.4,2023-01-21T15:32:22.010Z,2023-01-24T02:45:44Z,3987619543,286,,3987619731,233,246,3987619539,56,Right,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215089,247,1,1,29,23,9db4t34qy4owglhvvgwf5l22i,1,44.1,94.5,2023-01-21T15:32:22.075Z,2023-01-24T06:49:44Z,3987619869,3,,3987619871,56,Left,3987619873,140,51.9,3987619879,213,0.2,3992633515,388,,3987619877,212,8.3,3987619875,141,96.5,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215097,248,49,1,29,24,9db4t34qy4owglhvvgwf5l22i,1,51.9,96.5,2023-01-21T15:32:23.498Z,2023-01-24T02:46:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215157,249,1,1,29,25,9db4t34qy4owglhvvgwf5l22i,0,51.9,96.5,2023-01-21T15:32:24.628Z,2023-01-24T02:46:17Z,3987620191,140,54.3,3992059849,1,,3992059847,157,,3987620193,141,62.1,3987620195,212,23.5,3987620189,56,Center,3992633677,178,,3987620197,213,4.8,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215199,236,1,1,29,28,5qwskbjpa17fvmtuu5qijy7cz,0,47.3,49.9,2023-01-21T15:32:27.567Z,2023-01-24T02:46:27Z,3987620477,212,22.7,3987620479,213,0.1,3987620475,141,53.1,3987620469,3,,3987620473,140,68.8,3992633719,178,,3987620471,56,Center,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215287,250,1,1,29,30,9db4t34qy4owglhvvgwf5l22i,1,33.7,49.4,2023-01-21T15:32:29.599Z,2023-01-24T02:46:45Z,3987620931,140,13.2,3987620933,141,32.2,3987620937,213,3.6,3987620935,212,24.5,3987620929,56,Back,3987620927,3,,3992633805,178,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215293,251,52,1,29,34,9db4t34qy4owglhvvgwf5l22i,1,12,30.6,2023-01-21T15:32:33.377Z,2023-01-24T02:46:50Z,3992059921,376,,3992633823,178,,,,,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215439,252,1,1,29,37,9db4t34qy4owglhvvgwf5l22i,1,12,30.6,2023-01-21T15:32:36.043Z,2023-01-24T02:46:55Z,3987621783,140,31.3,3987621781,56,Back,3987621779,123,,3987621787,212,22.7,3987621789,213,5.8,3992633853,178,,3987621785,141,15.5,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215501,253,1,1,29,41,9db4t34qy4owglhvvgwf5l22i,1,33.4,11.7,2023-01-21T15:32:40.403Z,2023-01-24T02:47:01Z,3987622149,213,2.5,3987622147,212,16.4,3987622145,141,26.7,3987622141,56,Back,3987622143,140,21.2,3992633879,178,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215685,254,1,1,29,43,9db4t34qy4owglhvvgwf5l22i,1,21.2,26.7,2023-01-21T15:32:42.430Z,2023-01-24T02:47:04Z,3987623121,56,Back,3987623123,140,11.9,3987623129,213,2.1,3987623127,212,18.1,3987623125,141,49.1,3992633891,178,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215813,255,1,1,29,50,9db4t34qy4owglhvvgwf5l22i,1,15.6,55.1,2023-01-21T15:32:49.590Z,2023-01-24T02:47:07Z,3987623757,212,10.2,3987623759,213,0.2,3987623755,141,57.5,3992633907,178,,3987623753,140,25.2,3987623751,56,Back,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215837,256,1,1,29,56,9db4t34qy4owglhvvgwf5l22i,0,24.6,56,2023-01-21T15:32:55.066Z,2023-01-24T02:47:10Z,3987623917,213,5.5,3987623903,140,38.1,3987623907,141,34.9,3987623899,56,Back,3992633917,178,,3987623913,212,20.2,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215849,237,8,1,29,57,5qwskbjpa17fvmtuu5qijy7cz,1,52.3,79.6,2023-01-21T15:32:56.205Z,2023-01-24T02:47:16Z,3992060025,384,,3992633949,178,,3987623943,56,Left,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499215889,238,49,1,29,58,5qwskbjpa17fvmtuu5qijy7cz,1,68,74.5,2023-01-21T15:32:57.861Z,2023-01-24T02:47:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216003,239,1,1,30,1,5qwskbjpa17fvmtuu5qijy7cz,1,61,74.7,2023-01-21T15:33:00.571Z,2023-01-24T03:12:28Z,3987624863,213,2.6,3987624861,212,24.5,3992636625,178,,3987624855,56,Back,3987624859,141,94.7,3987624857,140,41.6,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216083,240,1,1,30,4,5qwskbjpa17fvmtuu5qijy7cz,1,41.6,94.7,2023-01-21T15:33:03.775Z,2023-01-24T03:12:38Z,3987625361,140,15.5,3992636661,178,,3987625363,141,55.1,3987625365,212,38.4,3987625369,1,,3987625359,56,Back,3987625367,213,3.9,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216105,241,1,1,30,7,5qwskbjpa17fvmtuu5qijy7cz,0,15.5,55.1,2023-01-21T15:33:06.385Z,2023-01-24T03:12:47Z,3987625469,141,100.0,3987625467,140,31.5,3987625473,213,1.1,3992636683,178,,3987625465,56,Back,3987625471,212,35.8,3987625463,157,,3987625475,1,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216113,242,5,1,30,8,5qwskbjpa17fvmtuu5qijy7cz,0,35.2,101.4,2023-01-21T15:33:07.816Z,2023-01-24T03:12:52Z,3987625515,56,Back,3987627395,233,257,3987625517,347,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216407,257,5,1,30,8,9db4t34qy4owglhvvgwf5l22i,1,64.8,-1.4,2023-01-21T15:33:07.816Z,2023-01-24T03:12:52Z,3987627171,56,Right,3987627389,233,242,3987627173,347,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216581,258,1,1,30,24,9db4t34qy4owglhvvgwf5l22i,1,58,0,2023-01-21T15:33:23.922Z,2023-01-24T03:12:56Z,3987628015,56,Right,3987628017,140,77.6,3987628019,141,6.7,3987628023,213,0.2,3987628013,107,,3987628021,212,21.2,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216587,259,61,1,30,26,9db4t34qy4owglhvvgwf5l22i,0,77.6,6.7,2023-01-21T15:33:25.765Z,2023-01-24T03:13:04Z,3992636709,178,,3987628055,56,Right,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216807,243,5,1,30,27,5qwskbjpa17fvmtuu5qijy7cz,1,21.4,101.4,2023-01-21T15:33:26.613Z,2023-01-24T03:13:08Z,3987629285,56,Back,3987629299,233,260,3987629287,347,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216607,260,5,1,30,27,9db4t34qy4owglhvvgwf5l22i,0,78.6,-1.4,2023-01-21T15:33:26.613Z,2023-01-24T03:13:08Z,3987629319,233,243,3987628141,347,,3987628139,56,Right,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216845,244,1,1,30,40,5qwskbjpa17fvmtuu5qijy7cz,0,18.2,100,2023-01-21T15:33:39.253Z,2023-01-24T03:13:12Z,3987629561,213,6.1,3987629553,56,Left,3987629563,1,,3987629551,107,,3987629557,141,93.9,3987629559,212,38.7,3987629555,140,54.7,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499216873,261,1,1,30,42,9db4t34qy4owglhvvgwf5l22i,0,55.6,11.1,2023-01-21T15:33:41.306Z,2023-01-24T03:13:15Z,3987629715,213,0.8,3987629707,56,Center,3987629709,140,63.3,3992636731,388,,3987629713,212,11.9,3987629711,141,24.0,3987629705,3,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217001,245,2,1,30,43,5qwskbjpa17fvmtuu5qijy7cz,1,40.3,74.4,2023-01-21T15:33:42.715Z,2023-01-24T03:13:26Z,3987630335,56,Left,3987630331,7,7uhajc3suc68vemamuc3dyvp,3987630333,1,,3987630339,141,79.8,3992636753,178,,3987630337,140,73.2,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217045,262,55,1,30,43,9db4t34qy4owglhvvgwf5l22i,1,37.5,27.7,2023-01-21T15:33:42.716Z,2023-01-24T03:13:26Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217383,263,1,1,31,4,9db4t34qy4owglhvvgwf5l22i,1,33.3,17.1,2023-01-21T15:34:03.576Z,2023-01-24T03:13:39Z,3987632545,56,Back,3987632551,212,9.1,3987632553,213,1.9,3987632549,141,29.7,3987632547,140,30.5,3987632541,5,,3987632543,241,,3992636779,178,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217439,264,1,1,31,9,9db4t34qy4owglhvvgwf5l22i,1,35,36.3,2023-01-21T15:34:08.088Z,2023-01-24T03:13:43Z,3987632827,56,Back,3987632833,212,13.0,3987632835,213,5.0,3987632829,140,38.7,3987632831,141,18.0,3992636787,178,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217497,265,1,1,31,11,9db4t34qy4owglhvvgwf5l22i,1,40.4,15,2023-01-21T15:34:10.594Z,2023-01-24T03:13:47Z,3987633157,212,16.2,3987633151,140,54.5,3987633161,213,5.9,3992636795,178,,3987633153,141,5.2,3987633147,56,Right,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217557,266,1,1,31,13,9db4t34qy4owglhvvgwf5l22i,1,53.8,4.4,2023-01-21T15:34:12.211Z,2023-01-24T03:13:51Z,3987633491,140,31.6,3987633493,141,28.5,3992636801,178,,3987633497,213,2.5,3987633495,212,28.5,3987633489,56,Back,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217617,267,1,1,31,15,9db4t34qy4owglhvvgwf5l22i,0,29.1,30.7,2023-01-21T15:34:14.762Z,2023-01-24T03:13:54Z,3987633825,56,Center,3987633827,140,70.4,3987633829,141,33.0,3987633835,1,,3992636813,178,,3987633823,157,,3987633833,213,0.0,3987633831,212,43.4,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217629,246,44,1,31,19,5qwskbjpa17fvmtuu5qijy7cz,1,26,65.6,2023-01-21T15:34:18.480Z,2023-01-24T06:49:44Z,3987633899,285,,3987633939,233,268,3987633897,56,Back,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217625,268,44,1,31,19,9db4t34qy4owglhvvgwf5l22i,0,74,34.4,2023-01-21T15:34:18.481Z,2023-01-24T03:13:58Z,3987633879,56,Center,3987634095,233,246,3987633881,286,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217645,247,1,1,31,19,5qwskbjpa17fvmtuu5qijy7cz,1,23.4,65.3,2023-01-21T15:34:18.512Z,2023-01-24T06:49:45Z,3987633983,3,,3987633991,56,Back,3987634005,213,0.2,3987633999,141,69.5,3987633995,140,40.9,3987634003,212,18.6,3992636841,388,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217667,248,1,1,31,20,5qwskbjpa17fvmtuu5qijy7cz,0,34.5,67.6,2023-01-21T15:34:19.636Z,2023-01-24T03:14:16Z,3987634137,213,0.1,3992636849,388,,3987634127,3,,3987634133,141,69.0,3987634129,56,Back,3987634135,212,10.1,3987634131,140,44.1,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217723,269,1,1,31,23,9db4t34qy4owglhvvgwf5l22i,1,65.3,31.6,2023-01-21T15:34:22.818Z,2023-01-24T03:14:22Z,3987634409,56,Center,3987634413,141,40.9,3987634411,140,72.9,3987634417,213,0.7,3992636859,178,,3987634415,212,10.2,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217761,270,1,1,31,24,9db4t34qy4owglhvvgwf5l22i,1,72.9,40.9,2023-01-21T15:34:23.417Z,2023-01-24T03:14:29Z,3992636875,178,,3987634665,56,Center,3987634673,213,4.0,3987634671,212,4.2,3987634669,141,36.1,3987634667,140,70.4,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217789,271,1,1,31,26,9db4t34qy4owglhvvgwf5l22i,1,72.6,29.1,2023-01-21T15:34:25.792Z,2023-01-24T03:14:42Z,3987634833,140,73.9,3987634831,56,Right,3992636897,178,,3987634835,141,19.1,3987634837,212,6.9,3987634839,213,4.9,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217813,272,1,1,31,27,9db4t34qy4owglhvvgwf5l22i,0,75.3,18,2023-01-21T15:34:26.799Z,2023-01-24T03:14:48Z,3987634967,56,Center,3987634969,140,75.0,3992636925,178,,3987634973,141,31.6,3987634981,213,1.6,3987634979,212,9.3,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217821,249,8,1,31,28,5qwskbjpa17fvmtuu5qijy7cz,1,28.6,73.8,2023-01-21T15:34:27.237Z,2023-01-24T03:14:54Z,3987635009,56,Back,3992060877,384,,3992636933,178,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217867,250,49,1,31,29,5qwskbjpa17fvmtuu5qijy7cz,1,15.8,61.4,2023-01-21T15:34:28.946Z,2023-01-24T03:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499217953,251,1,1,31,29,5qwskbjpa17fvmtuu5qijy7cz,1,15.8,61.4,2023-01-21T15:34:28.982Z,2023-01-24T03:15:07Z,3992636963,178,,3987635755,212,30.4,3987635757,213,0.5,3987635759,1,,3987635753,141,83.2,3987635751,140,41.1,3987635747,157,,3987635749,56,Back,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218017,252,1,1,31,32,5qwskbjpa17fvmtuu5qijy7cz,1,41.1,84.1,2023-01-21T15:34:31.799Z,2023-01-24T03:15:12Z,3987636109,56,Back,3987636107,3,,3992060981,168,,3987636111,140,49.7,3987636113,141,88.7,3987636117,213,0.3,3992636973,388,,3987636115,212,9.6,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218047,253,1,1,31,37,5qwskbjpa17fvmtuu5qijy7cz,1,46,92.7,2023-01-21T15:34:36.055Z,2023-01-24T03:15:18Z,3987636267,213,3.8,3987636259,56,Back,3987636263,141,72.1,3987636261,140,29.9,3987636265,212,22.0,3992636985,178,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218061,254,1,1,31,37,5qwskbjpa17fvmtuu5qijy7cz,0,29.9,72.1,2023-01-21T15:34:36.775Z,2023-01-24T03:15:24Z,3992636997,178,,3987636459,236,,3987636465,286,,3987636355,213,6.1,3987636347,140,33.4,3987636349,141,71.2,3987636461,233,273,3987636345,56,Back,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,3987636351,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218075,273,74,1,31,37,9db4t34qy4owglhvvgwf5l22i,1,59.9,11,2023-01-21T15:34:36.807Z,2023-01-24T03:15:31Z,3987636409,56,Right,3987636501,233,254,3992637009,178,,3987636413,285,,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500164865,886,67,1,31,38,9db4t34qy4owglhvvgwf5l22i,1,58.6,11.2,2023-01-21T15:34:37.966Z,2023-01-24T06:49:45Z,3992692117,233,808,,,,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500164861,808,67,1,31,38,5qwskbjpa17fvmtuu5qijy7cz,0,41.4,88.8,2023-01-21T15:34:37.967Z,2023-01-24T05:17:21Z,3992692127,233,886,,,,,,,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218125,274,1,1,31,38,9db4t34qy4owglhvvgwf5l22i,0,59.9,11,2023-01-21T15:34:37.979Z,2023-01-24T06:49:46Z,3987636663,56,Right,3987636665,140,62.6,3992637041,178,,3987636667,141,20.7,3987636669,212,7.2,3987636715,286,,3987636671,213,1.2,3987636705,236,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,3987636709,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499218097,255,74,1,31,38,5qwskbjpa17fvmtuu5qijy7cz,1,43.4,68.2,2023-01-21T15:34:38.016Z,2023-01-24T03:15:44Z,3987636781,233,274,3992637049,178,,3987636547,56,Back,3987636549,285,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
