id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2545763067,815,3,1,3,31,ejm092fnt9zoxbpuklzd52ji8,0,64.1,78.1,2023-05-07T11:03:44.085Z,2023-05-09T20:03:26Z,4265281985,178,,4261832637,467,oe0lbxtc4qftnd886dzfm385,4261832635,465,,4261832633,286,,4261832631,56,Center,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031205,31,1,1,3,33,ejm092fnt9zoxbpuklzd52ji8,1,65.4,70.9,2023-05-07T11:03:46.819Z,2023-05-09T20:03:35Z,4257953921,140,55.9,4265282113,178,,4257953919,56,Center,4257953923,141,68.2,4257953927,213,3.3,4257953925,212,10.1,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031233,32,1,1,3,35,ejm092fnt9zoxbpuklzd52ji8,1,56,67.8,2023-05-07T11:03:48.219Z,2023-05-09T20:03:39Z,4257954067,141,92.6,4257954065,140,62.7,4257954069,212,18.3,4257954063,56,Left,4257954071,213,1.2,4265282125,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031405,33,2,1,3,37,ejm092fnt9zoxbpuklzd52ji8,1,60.3,94.4,2023-05-07T11:03:50.378Z,2023-05-09T20:03:42Z,4257955041,56,Left,4265282183,178,,4257957699,7,6ln898p7stih8l7ikzloet0b9,4257955043,140,76.5,4257955045,141,96.9,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031787,24,55,1,3,37,5g1fnexeromjl0lvnxp8hpnhi,1,23.9,4.8,2023-05-07T11:03:50.379Z,2023-05-09T20:03:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031417,34,43,1,3,41,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-05-07T11:03:54.003Z,2023-05-07T11:04:17Z,4257955105,56,Center,4257955107,346,0,4257956707,144,5,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031409,23,43,1,3,49,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-05-07T11:04:02.168Z,2023-05-07T11:04:16Z,4257956571,144,5,4257955073,346,0,4257955071,56,Back,4257955123,233,34,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545031993,25,1,1,4,14,5g1fnexeromjl0lvnxp8hpnhi,0,9.9,23,2023-05-07T11:04:27.818Z,2023-05-09T20:03:48Z,4257958103,212,63.4,4257958099,140,70.3,4257958095,241,,4257958097,56,Center,4265282231,178,,4257958101,141,24.4,4257958093,155,,4257958107,1,,82h98ebusz83rox95oi9kafh1,C. Burton,,4257958105,213,4257958091,5,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2545032007,35,8,1,4,18,ejm092fnt9zoxbpuklzd52ji8,1,28,74.4,2023-05-07T11:04:31.506Z,2023-05-09T20:03:54Z,4261839761,15,,4261839565,384,,4265282399,178,,4257958153,56,Back,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032021,26,61,1,4,19,5g1fnexeromjl0lvnxp8hpnhi,0,70.7,32.2,2023-05-07T11:04:32.377Z,2023-05-09T20:04:07Z,4257958263,56,Center,4265282599,388,,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032071,36,43,1,4,22,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-05-07T11:04:35.256Z,2023-05-08T12:14:11Z,4258232887,3,0,4257958557,213,4.4,4257958555,212,12.0,4257958553,141,47.8,4257958551,140,32.3,4257958549,56,Back,4261849547,144,1,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032089,37,1,1,4,22,ejm092fnt9zoxbpuklzd52ji8,0,32.2,36.9,2023-05-07T11:04:35.446Z,2023-05-09T20:04:36Z,4261849983,213,6.2,4261849979,141,36.7,4265283133,389,,4261849977,140,33.3,4257958657,56,Back,4265282873,21,,4261849981,212,1.2,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546414297,680,67,1,4,22,5g1fnexeromjl0lvnxp8hpnhi,1,68,62.4,2023-05-07T11:04:35.505Z,2023-05-09T21:25:54Z,4265313113,233,885,,,,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546414295,885,67,1,4,22,ejm092fnt9zoxbpuklzd52ji8,0,32,37.6,2023-05-07T11:04:35.506Z,2023-05-09T20:34:12Z,4265313121,233,680,,,,,,,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032099,27,61,1,4,22,5g1fnexeromjl0lvnxp8hpnhi,1,67.9,57.7,2023-05-07T11:04:35.605Z,2023-05-09T21:25:55Z,4265283237,178,,4257958697,56,Center,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032103,39,1,1,4,23,ejm092fnt9zoxbpuklzd52ji8,1,28.1,31.3,2023-05-07T11:04:36.679Z,2023-05-09T20:05:16Z,4257958713,213,2.2,4265283791,178,,4257958711,212,10.7,4257958705,56,Back,4257958709,141,44.3,4257958707,140,22.3,4261856111,189,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032091,38,49,1,4,24,ejm092fnt9zoxbpuklzd52ji8,1,28.1,31.3,2023-05-07T11:04:37.676Z,2023-05-09T20:05:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032125,40,1,1,4,24,ejm092fnt9zoxbpuklzd52ji8,1,22.7,40.1,2023-05-07T11:04:37.742Z,2023-05-09T20:06:40Z,4265283969,178,,4257958843,56,Back,4257958851,213,0.4,4257958849,212,15.4,4257958847,141,49.4,4257958845,140,36.1,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032131,41,1,1,4,25,ejm092fnt9zoxbpuklzd52ji8,1,34.9,47.2,2023-05-07T11:04:38.795Z,2023-05-09T20:06:48Z,4265284153,178,,4257958905,56,Back,4257958911,212,9.7,4257958909,141,41.3,4257958907,140,26.5,4257958913,213,3.6,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032145,42,1,1,4,26,ejm092fnt9zoxbpuklzd52ji8,1,24.6,41.6,2023-05-07T11:04:39.635Z,2023-05-09T20:06:54Z,4257959003,56,Center,4257962271,1,,4257962267,157,,4257959009,212,30.8,4257959005,140,53.9,4257959007,141,42.7,4257959011,213,0.0,4265285483,178,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032239,43,1,1,4,29,ejm092fnt9zoxbpuklzd52ji8,1,54.3,41.9,2023-05-07T11:04:42.658Z,2023-05-09T20:06:59Z,4261858569,156,,4265285577,178,,4257959565,140,40.4,4257959569,212,24.3,4257959567,141,13.4,4257959571,213,4.1,4257959563,56,Back,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032241,44,4,1,4,32,ejm092fnt9zoxbpuklzd52ji8,1,47,10.6,2023-05-07T11:04:45.280Z,2023-05-09T20:07:10Z,4257959587,286,,4257961215,294,,4257959583,152,,4257959579,13,,4257959889,233,28,4257959581,56,Back,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032279,28,4,1,4,32,5g1fnexeromjl0lvnxp8hpnhi,0,53,89.4,2023-05-07T11:04:45.281Z,2023-05-09T20:07:10Z,4257959843,152,,4257959847,285,,4265285775,178,,4257961343,294,,4257959901,233,44,4257959841,56,Left,4257959837,13,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032581,45,1,1,4,52,ejm092fnt9zoxbpuklzd52ji8,0,46.4,13.1,2023-05-07T11:05:05.446Z,2023-05-09T20:07:16Z,4257961581,56,Right,4257961591,1,,4265285887,178,,4257961583,140,77.9,4257961575,5,,4257961579,152,,4257961577,155,,4257961589,213,6.3,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,4257961585,141,4257961587,212,33.1,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,
2545032595,29,1,1,4,54,5g1fnexeromjl0lvnxp8hpnhi,0,20.1,85.4,2023-05-07T11:05:07.511Z,2023-05-09T20:07:19Z,4257961703,140,31.6,4257961699,3,,4265285941,388,,4257961711,212,15.8,4257961707,141,100.0,4257961715,213,0.7,4257961701,56,Back,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032605,30,5,1,4,57,5g1fnexeromjl0lvnxp8hpnhi,0,35.2,100.6,2023-05-07T11:05:10.111Z,2023-05-09T20:07:23Z,4257961771,56,Back,4257962375,233,46,4257961773,347,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545032701,46,5,1,4,57,ejm092fnt9zoxbpuklzd52ji8,1,64.8,-0.6,2023-05-07T11:05:10.111Z,2023-05-09T20:07:23Z,4257962249,56,Right,4257962251,347,,4257962315,233,30,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033017,47,1,1,5,10,ejm092fnt9zoxbpuklzd52ji8,1,73,0,2023-05-07T11:05:23.657Z,2023-05-09T20:07:33Z,4257964099,141,5.5,4257964095,56,Right,4257964097,140,84.6,4257964103,213,0.4,4257964101,212,13.2,4257964093,107,,,,,,,,3avfwbde1n5ti7w690ve0cges,J. Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033031,48,1,1,5,15,ejm092fnt9zoxbpuklzd52ji8,0,93.6,4.7,2023-05-07T11:05:28.925Z,2023-05-09T20:07:42Z,4257964161,141,5.9,4257964207,236,,4257964209,233,31,4265286501,178,,4257964163,212,4.8,4257964157,56,Right,4257964159,140,89.1,4257964213,286,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,4257964165,213,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2545033025,31,74,1,5,16,5g1fnexeromjl0lvnxp8hpnhi,1,10.6,90.3,2023-05-07T11:05:29.007Z,2023-05-09T20:07:47Z,4265286623,178,,4257964285,233,48,4257964149,285,,4257964147,56,Back,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033059,32,49,1,5,16,5g1fnexeromjl0lvnxp8hpnhi,1,9.9,87.8,2023-05-07T11:05:29.221Z,2023-05-09T20:07:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033113,33,1,1,5,17,5g1fnexeromjl0lvnxp8hpnhi,1,9.9,87.8,2023-05-07T11:05:30.517Z,2023-05-09T20:08:02Z,4265286833,178,,4257964613,56,Back,4257964619,212,8.0,4257964617,141,76.0,4257964615,140,9.8,4257964621,213,4.7,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033147,34,1,1,5,19,5g1fnexeromjl0lvnxp8hpnhi,1,10.4,75,2023-05-07T11:05:32.704Z,2023-05-09T20:08:06Z,4257964781,141,72.9,4265286913,178,,4257964777,56,Back,4257964779,140,28.8,4257964783,212,19.4,4257964785,213,6.2,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033185,35,1,1,5,22,5g1fnexeromjl0lvnxp8hpnhi,1,29.6,76.9,2023-05-07T11:05:35.764Z,2023-05-09T20:08:10Z,4265286985,178,,4257964989,212,8.0,4257964985,140,32.7,4257964987,141,87.7,4257964991,213,1.2,4257964983,56,Back,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033247,36,1,1,5,24,5g1fnexeromjl0lvnxp8hpnhi,1,32.8,83.5,2023-05-07T11:05:37.556Z,2023-05-09T20:08:14Z,4257965323,212,14.6,4257965319,140,45.6,4257965317,56,Back,4257965325,213,5.9,4265287083,178,,4257965321,141,75.1,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033307,37,1,1,5,27,5g1fnexeromjl0lvnxp8hpnhi,1,45.2,54.2,2023-05-07T11:05:40.469Z,2023-05-09T20:08:21Z,4257965713,213,4.5,4257965701,140,41.0,4257965699,56,Back,4257965705,141,25.4,4257965709,212,20.1,4265287213,178,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033375,38,1,1,5,32,5g1fnexeromjl0lvnxp8hpnhi,1,56.1,26.4,2023-05-07T11:05:45.474Z,2023-05-09T20:08:25Z,4257966053,56,Right,4257966059,212,20.8,4257966055,140,73.1,4257966057,141,10.6,4257966061,213,5.7,4265287295,178,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033417,39,1,1,5,35,5g1fnexeromjl0lvnxp8hpnhi,1,69,7,2023-05-07T11:05:48.097Z,2023-05-09T20:08:28Z,4257966281,212,16.0,4265287411,178,,4257966279,141,24.1,4257966277,140,58.5,4257966275,56,Center,4257966283,213,2.3,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033535,40,1,1,5,37,5g1fnexeromjl0lvnxp8hpnhi,1,62,30.3,2023-05-07T11:05:50.508Z,2023-05-09T20:08:31Z,4257966891,141,86.9,4257966887,56,Left,4257966889,140,64.8,4257966885,155,,4265287463,178,,4257966897,1,,4257966895,213,1.5,4257966893,212,38.6,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033571,41,1,1,5,44,5g1fnexeromjl0lvnxp8hpnhi,1,67.9,84.4,2023-05-07T11:05:57.760Z,2023-05-09T20:08:37Z,4257967083,141,67.5,4257967085,212,13.8,4257967087,213,4.1,4257967081,140,60.7,4265287563,178,,4257967079,56,Center,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033641,42,1,1,5,46,5g1fnexeromjl0lvnxp8hpnhi,1,60.7,67.5,2023-05-07T11:05:59.958Z,2023-05-09T20:08:40Z,4257967491,212,23.8,4257967493,213,4.9,4257967487,140,64.0,4265287605,178,,4257967489,141,32.8,4257967485,56,Center,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033675,43,1,1,5,50,5g1fnexeromjl0lvnxp8hpnhi,0,66,30.4,2023-05-07T11:06:03.896Z,2023-05-09T20:08:44Z,4257967721,212,32.0,4265287679,178,,4257967717,140,87.0,4257967723,213,0.8,4257967719,141,64.6,4257967715,56,Center,4257967725,1,,4257967713,155,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033733,49,1,1,5,53,ejm092fnt9zoxbpuklzd52ji8,1,12.6,39.5,2023-05-07T11:06:06.187Z,2023-05-09T20:08:54Z,4257968005,3,,4257968009,140,20.7,4257968011,141,50.7,4257968007,56,Back,4265287875,388,,4257968015,213,0.7,4257968013,212,11.4,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033739,50,49,1,5,54,ejm092fnt9zoxbpuklzd52ji8,1,20.7,50.3,2023-05-07T11:06:07.856Z,2023-05-09T20:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033765,51,1,1,5,54,ejm092fnt9zoxbpuklzd52ji8,1,20.7,50.3,2023-05-07T11:06:07.917Z,2023-05-09T20:09:03Z,4257968139,140,5.8,4257968137,56,Back,4257968141,141,48.8,4257968143,212,15.7,4265288117,178,,4257968145,213,3.2,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033785,52,1,1,5,56,ejm092fnt9zoxbpuklzd52ji8,1,4.7,48.7,2023-05-07T11:06:09.340Z,2023-05-09T20:09:11Z,4257968295,56,Back,4257968299,140,34.5,4257968303,141,70.2,4257968293,157,,4257968307,213,0.4,4257968309,1,,4257968305,212,34.5,4265288225,178,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033787,53,50,1,5,57,ejm092fnt9zoxbpuklzd52ji8,1,32.4,71.3,2023-05-07T11:06:10.851Z,2023-05-09T20:09:15Z,4257968887,233,47,4257968891,285,,4257968319,56,Back,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033887,47,7,1,5,58,5g1fnexeromjl0lvnxp8hpnhi,1,67.6,28.7,2023-05-07T11:06:11.179Z,2023-05-09T20:09:19Z,4257968817,286,,4257968815,56,Center,4261870605,384,,4265288427,178,,4257968849,233,53,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033793,44,49,1,5,59,5g1fnexeromjl0lvnxp8hpnhi,1,70.1,36.3,2023-05-07T11:06:12.454Z,2023-05-09T20:09:32Z,,,,,,,,,,,,,,,,,,,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033829,45,1,1,5,59,5g1fnexeromjl0lvnxp8hpnhi,1,69,37.7,2023-05-07T11:06:12.569Z,2023-05-09T20:09:36Z,4257968511,56,Center,4265288767,178,,4257968515,141,29.7,4257968519,213,4.9,4257968517,212,5.6,4257968513,140,70.1,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545053723,246,3,1,6,0,5g1fnexeromjl0lvnxp8hpnhi,0,74.2,29.9,2023-05-07T11:06:13.109Z,2023-05-09T20:09:55Z,4258083625,233,55,4258078717,286,,4258078715,56,Center,4261875873,465,,4265289137,178,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033861,55,7,1,6,0,ejm092fnt9zoxbpuklzd52ji8,1,25.8,70.1,2023-05-07T11:06:13.132Z,2023-05-09T20:09:59Z,4257968701,285,,4265289253,178,,4257968699,56,Back,4261889923,383,,4258083599,233,246,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033839,46,43,1,6,1,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-05-07T11:06:14.549Z,2023-05-08T12:19:29Z,4261876777,144,61,4257968571,56,Center,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033847,54,49,1,6,1,ejm092fnt9zoxbpuklzd52ji8,1,27.3,74.2,2023-05-07T11:06:14.576Z,2023-05-09T20:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545774009,816,61,1,6,2,ejm092fnt9zoxbpuklzd52ji8,0,40.6,76.4,2023-05-07T11:06:15.551Z,2023-05-09T20:10:24Z,4265289611,178,,4261893373,56,Back,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545774199,638,3,1,6,2,5g1fnexeromjl0lvnxp8hpnhi,0,63.7,20.2,2023-05-07T11:06:15.674Z,2023-05-09T20:10:29Z,4261894411,56,Right,4261894707,465,,4261894413,211,,4265289749,178,,4261894415,286,,,,,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033929,56,1,1,6,4,ejm092fnt9zoxbpuklzd52ji8,1,27.8,91.8,2023-05-07T11:06:17.107Z,2023-05-09T20:10:35Z,4257969059,212,15.0,4257969057,141,86.9,4257969055,140,13.9,4265289871,178,,4257969053,56,Back,4257969061,213,3.4,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545033971,57,1,1,6,5,ejm092fnt9zoxbpuklzd52ji8,1,13.9,86.9,2023-05-07T11:06:18.782Z,2023-05-09T20:10:37Z,4257969297,141,68.4,4257969295,140,24.3,4257969299,212,16.7,4257969293,56,Back,4257969301,213,5.4,4265289887,178,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034023,58,1,1,6,8,ejm092fnt9zoxbpuklzd52ji8,1,23.3,66.9,2023-05-07T11:06:21.787Z,2023-05-09T20:10:43Z,4257969557,141,66.9,4257969559,212,9.9,4257969555,140,13.9,4257969553,56,Back,4265289949,178,,4257969561,213,3.1,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034129,59,1,1,6,10,ejm092fnt9zoxbpuklzd52ji8,0,12.3,69.9,2023-05-07T11:06:22.991Z,2023-05-09T20:10:48Z,4257970149,213,0.0,4257970151,1,,4257970145,141,73.5,4257970147,212,49.9,4257970143,140,59.8,4265290003,178,,4257970139,155,,4257970141,56,Center,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034117,48,1,1,6,13,5g1fnexeromjl0lvnxp8hpnhi,1,41.4,34.6,2023-05-07T11:06:26.914Z,2023-05-09T20:11:03Z,4257970073,140,69.8,4257970075,141,30.9,4257970079,213,6.2,4257970077,212,29.9,4257970071,56,Center,4265290279,178,,4257970069,3,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034123,49,44,1,6,15,5g1fnexeromjl0lvnxp8hpnhi,1,63.8,30.1,2023-05-07T11:06:28.789Z,2023-05-09T21:25:55Z,4257970105,56,Center,4257970107,286,,4257970257,233,60,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034139,60,44,1,6,15,ejm092fnt9zoxbpuklzd52ji8,0,36.2,69.9,2023-05-07T11:06:28.790Z,2023-05-09T20:11:07Z,4257970197,285,,4257970195,56,Back,4257970285,233,49,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034149,50,1,1,6,15,5g1fnexeromjl0lvnxp8hpnhi,0,69.2,31.9,2023-05-07T11:06:28.830Z,2023-05-09T21:25:55Z,4257970253,212,9.6,4257970251,141,23.3,4257970245,168,,4257970249,140,76.5,4257970247,56,Center,4265290439,388,,4257970255,213,5.6,4257970243,3,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034221,61,1,1,6,20,ejm092fnt9zoxbpuklzd52ji8,1,31.2,85,2023-05-07T11:06:33.025Z,2023-05-09T20:11:17Z,4257970653,141,69.7,4257970655,212,13.6,4257970657,213,4.0,4257970649,56,Back,4257970651,140,22.8,4265290535,178,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034271,62,1,1,6,21,ejm092fnt9zoxbpuklzd52ji8,0,23.6,74.8,2023-05-07T11:06:34.472Z,2023-05-09T20:11:21Z,4257970901,155,,4257970913,1,,4257970903,56,Left,4257970911,213,0.6,4257970909,212,32.9,4257970905,140,50.1,4257970907,141,100.0,4265290587,178,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545034531,51,5,1,6,24,5g1fnexeromjl0lvnxp8hpnhi,1,51.7,-1.2,2023-05-07T11:06:37.202Z,2023-05-09T20:11:26Z,4257972307,56,Right,4257972309,347,,4257972325,233,63,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
