id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2442500649,27,1,1,2,15,1qtaiy11gswx327s0vkibf70n,1,45,39.1,2022-08-06T14:03:57.859Z,2022-08-06T23:24:59Z,3687116177,212,16.8,3687116175,141,19.9,3687116173,140,55.1,3687116171,56,Right,3689594347,178,,3687116179,213,5.4,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500791,28,1,1,2,20,1qtaiy11gswx327s0vkibf70n,0,64.2,9.3,2022-08-06T14:04:02.816Z,2022-08-06T23:25:06Z,3687116925,213,0.5,3689594605,178,,3687116909,140,95.7,3687116907,56,Center,3687116921,212,37.0,3687116915,141,33.8,3687116929,1,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500817,27,52,1,2,25,7vn2i2kd35zuetw6b38gw9jsz,1,7.3,72.5,2022-08-06T14:04:07.019Z,2022-08-06T23:25:12Z,3689594761,178,,3689015225,376,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501143,28,1,1,2,33,7vn2i2kd35zuetw6b38gw9jsz,1,11.2,47.5,2022-08-06T14:04:15.511Z,2022-08-06T23:25:15Z,3687118629,212,12.5,3687118621,123,,3687118627,141,65.9,3689594923,178,,3687118631,213,1.6,3687118625,140,11.4,3687118623,56,Back,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501237,29,1,1,2,35,7vn2i2kd35zuetw6b38gw9jsz,1,11.4,65.9,2022-08-06T14:04:17.229Z,2022-08-06T23:25:19Z,3687119121,212,22.2,3687119115,56,Back,3687119123,213,1.0,3689595075,178,,3687119117,140,23.4,3687119119,141,92.7,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501309,30,1,1,2,38,7vn2i2kd35zuetw6b38gw9jsz,1,29.1,93.2,2022-08-06T14:04:20.061Z,2022-08-06T23:25:23Z,3687119493,213,5.3,3687119489,141,77.6,3689595247,178,,3687119487,140,36.5,3687119491,212,13.1,3687119485,56,Back,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443001373,993,83,1,2,40,1qtaiy11gswx327s0vkibf70n,1,64.8,20.8,2022-08-06T14:04:22.584Z,2022-08-07T00:31:08Z,3689802661,399,180974,,,,,,,,,,,,,,,,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501515,31,1,1,2,40,7vn2i2kd35zuetw6b38gw9jsz,1,33.9,76.5,2022-08-06T14:04:22.668Z,2022-08-06T23:25:28Z,3687120473,213,3.2,3687120469,141,74.6,3689595389,178,,3687120467,140,20.8,3687120471,212,13.8,3687120465,56,Back,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501671,32,1,1,2,45,7vn2i2kd35zuetw6b38gw9jsz,1,18.9,68.1,2022-08-06T14:04:27.704Z,2022-08-06T23:25:31Z,3689595533,178,,3687121307,140,12.6,3687121311,212,28.1,3687121309,141,28.0,3687121305,56,Back,3687121313,213,4.5,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501811,33,1,1,2,49,7vn2i2kd35zuetw6b38gw9jsz,0,16.6,15.8,2022-08-06T14:04:31.752Z,2022-08-06T23:25:36Z,3687122007,56,Center,3687122009,140,72.0,3687122023,1,,3687122017,213,0.1,3687122011,141,25.3,3689595681,178,,3687122005,155,,3687122013,212,58.5,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501827,29,49,1,2,55,1qtaiy11gswx327s0vkibf70n,1,27.7,74.9,2022-08-06T14:04:37.264Z,2022-08-06T23:25:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501933,30,1,1,2,55,1qtaiy11gswx327s0vkibf70n,1,27.7,74.9,2022-08-06T14:04:37.358Z,2022-08-06T23:26:01Z,3687122677,56,Back,3687122685,213,3.8,3687122683,212,23.0,3687122679,140,11.0,3689596831,178,,3687122681,141,53.1,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502129,31,1,1,2,58,1qtaiy11gswx327s0vkibf70n,1,12.1,49.4,2022-08-06T14:04:40.790Z,2022-08-06T23:26:06Z,3687123719,212,37.9,3687123709,155,,3687123723,213,5.3,3687123711,56,Back,3687123727,1,,3689597129,178,,3687123715,141,3.5,3687123713,140,32.6,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502139,32,4,1,3,2,1qtaiy11gswx327s0vkibf70n,1,32.8,3.3,2022-08-06T14:04:44.205Z,2022-08-06T23:26:10Z,3687123773,285,,3687123769,56,Back,3687123767,294,,3687123771,152,,3687123765,13,,3687123969,233,34,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502147,34,4,1,3,2,7vn2i2kd35zuetw6b38gw9jsz,0,67.2,96.7,2022-08-06T14:04:44.206Z,2022-08-06T23:26:10Z,3687123801,286,,3687123797,56,Left,3689597319,178,,3687123799,152,,3687123793,13,,3687123985,233,32,3687123795,294,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502475,33,1,1,3,11,1qtaiy11gswx327s0vkibf70n,1,32.3,4,2022-08-06T14:04:53.455Z,2022-08-06T23:26:20Z,3687125437,56,Back,3687125453,213,2.6,3687125439,140,22.9,3687125443,141,13.1,3687125435,152,,3687125433,5,,3687125447,212,11.6,3689597675,178,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502623,34,1,1,3,15,1qtaiy11gswx327s0vkibf70n,1,22.8,13.7,2022-08-06T14:04:57.418Z,2022-08-06T23:26:23Z,3687126209,213,2.2,3687126201,141,40.1,3689597807,178,,3687126197,140,10.0,3687126205,212,22.4,3687126193,56,Back,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502771,35,1,1,3,19,1qtaiy11gswx327s0vkibf70n,1,10,41.8,2022-08-06T14:05:01.079Z,2022-08-06T23:26:28Z,3687126937,140,38.2,3687126939,141,92.3,3687126945,1,,3687126943,213,0.9,3687126933,155,,3687126935,56,Back,3689597985,178,,3687126941,212,45.3,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502817,36,1,1,3,23,1qtaiy11gswx327s0vkibf70n,0,43.4,86.3,2022-08-06T14:05:05.029Z,2022-08-06T23:26:37Z,3689598241,178,,3687127167,56,Center,3687127169,140,56.2,3687127171,141,77.1,3687127175,213,5.8,3687127173,212,14.8,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442502831,35,49,1,3,23,7vn2i2kd35zuetw6b38gw9jsz,1,42.5,11.8,2022-08-06T14:05:05.630Z,2022-08-06T23:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503009,36,1,1,3,26,7vn2i2kd35zuetw6b38gw9jsz,1,35.8,4.7,2022-08-06T14:05:08.481Z,2022-08-06T23:26:45Z,3687128129,141,11.9,3687128135,213,2.3,3687128131,212,6.7,3689598501,178,,3687128125,140,31.4,3687128123,56,Back,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503041,37,1,1,3,27,7vn2i2kd35zuetw6b38gw9jsz,0,31.4,11.9,2022-08-06T14:05:09.102Z,2022-08-06T23:27:02Z,3687128319,212,18.3,3687128317,141,30.7,3689599011,178,,3687128313,56,Back,3687128315,140,43.9,3687128321,213,0.8,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503131,38,3,1,3,30,1qtaiy11gswx327s0vkibf70n,1,59.8,69.7,2022-08-06T14:05:12.037Z,2022-08-06T23:27:27Z,3687128757,56,Center,3687128759,286,,3687147069,233,53,3689599307,178,,3689020571,465,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442506617,53,45,1,3,30,7vn2i2kd35zuetw6b38gw9jsz,0,40.2,30.3,2022-08-06T14:05:12.037Z,2022-08-06T23:27:27Z,3687146649,285,,3687146647,56,Back,3687147107,233,38,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503103,37,49,1,3,31,1qtaiy11gswx327s0vkibf70n,1,57.7,73.7,2022-08-06T14:05:13.437Z,2022-08-06T23:27:33Z,,,,,,,,,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503189,39,1,1,3,31,1qtaiy11gswx327s0vkibf70n,0,60.8,73.1,2022-08-06T14:05:13.473Z,2022-08-06T23:27:38Z,3687129021,141,75.5,3689600325,178,,3687129019,140,73.3,3687129017,56,Center,3687129025,213,0.1,3687129023,212,13.2,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503239,38,8,1,3,32,7vn2i2kd35zuetw6b38gw9jsz,1,28.6,24.2,2022-08-06T14:05:14.512Z,2022-08-06T23:27:56Z,3689600993,178,,3687129265,56,Back,3689020921,383,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503269,39,49,1,3,33,7vn2i2kd35zuetw6b38gw9jsz,1,29.5,29,2022-08-06T14:05:15.462Z,2022-08-06T23:28:01Z,,,,,,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503399,40,1,1,3,35,7vn2i2kd35zuetw6b38gw9jsz,1,27.3,34.9,2022-08-06T14:05:17.881Z,2022-08-06T23:28:05Z,3687130071,140,37.3,3687130077,213,1.1,3689601355,178,,3687130073,141,68.7,3687130075,212,25.3,3687130069,56,Back,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503491,41,1,1,3,38,7vn2i2kd35zuetw6b38gw9jsz,0,37.3,68.7,2022-08-06T14:05:20.089Z,2022-08-06T23:28:08Z,3689601483,178,,3687130521,1,,3687130515,141,98.7,3687130513,140,68.0,3687130519,213,0.6,3687130509,56,Left,3687130517,212,38.1,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503827,42,1,1,3,47,7vn2i2kd35zuetw6b38gw9jsz,1,77.8,68.1,2022-08-06T14:05:28.977Z,2022-08-06T23:28:20Z,3687137113,210,15,3687132295,213,4.7,3687132287,141,34.0,3689601743,178,,3687132291,212,23.2,3687132279,56,Center,3687132283,140,77.0,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503835,43,15,1,3,49,7vn2i2kd35zuetw6b38gw9jsz,1,77.6,34.7,2022-08-06T14:05:31.746Z,2022-08-06T23:28:20Z,3687137187,147,41.5,3687137169,102,50.0,3687137163,29,,3687132345,56,Center,3689601937,178,,3687132341,22,,3687137173,215,,3687137189,230,96.9,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,3687137183,146,87.6,3687133511,82,,3687133603,233,40,3687137165,55,3687132343,18,3687133503,20,,3687137171,103,3687137161,78,3687137191,231,48.2,,42,19,,,,,,,,,,,
2442503851,40,10,1,3,50,1qtaiy11gswx327s0vkibf70n,1,12.1,57.9,2022-08-06T14:05:32.005Z,2022-08-06T23:28:35Z,3689602683,21,,3689602679,178,,3687133665,233,43,3687132453,56,Back,3687132451,94,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442504001,41,6,1,3,50,1qtaiy11gswx327s0vkibf70n,0,17.7,63.7,2022-08-06T14:05:32.837Z,2022-08-06T23:28:39Z,3687133409,233,44,3687133193,73,,3687133191,56,Back,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442503957,44,6,1,3,50,7vn2i2kd35zuetw6b38gw9jsz,1,82.3,36.3,2022-08-06T14:05:32.837Z,2022-08-06T23:28:40Z,3687133335,233,41,3687133021,75,,3687133019,56,Center,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505247,45,1,1,4,27,7vn2i2kd35zuetw6b38gw9jsz,0,99.6,0.7,2022-08-06T14:06:09.150Z,2022-08-06T23:28:47Z,3687139601,155,,3687139607,140,88.7,3687139615,1,,3689603279,178,,3687139599,6,,3687139613,213,1.9,3689026403,20,,3687139611,212,32.5,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,3687139609,141,45.4,3687139605,56,Center,3687139603,224,,3687139597,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505303,42,12,1,4,28,1qtaiy11gswx327s0vkibf70n,1,8.2,52.8,2022-08-06T14:06:10.798Z,2022-08-06T23:28:58Z,3689603609,178,,3687139921,212,14.8,3687139915,56,Back,3687139937,15,,3687139919,141,49.0,3687139923,213,6.1,3687139917,140,22.1,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505407,43,12,1,4,29,1qtaiy11gswx327s0vkibf70n,1,22.1,49,2022-08-06T14:06:11.727Z,2022-08-06T23:29:04Z,3687140385,140,45.7,3687140391,213,0.4,3689603767,178,,3687140381,56,Back,3687140387,141,66.6,3687140389,212,27.5,,,,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505561,46,1,1,4,35,7vn2i2kd35zuetw6b38gw9jsz,1,55.7,34.6,2022-08-06T14:06:17.220Z,2022-08-06T23:29:09Z,3687141171,213,0.5,3689603923,178,,3687141165,140,64.0,3687141163,56,Center,3687141169,212,9.7,3687141167,141,40.9,,,,,,,7g5elxh8h34yj55h9heydhzv9,M. Targett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505673,47,1,1,4,37,7vn2i2kd35zuetw6b38gw9jsz,1,67.8,37.4,2022-08-06T14:06:19.905Z,2022-08-06T23:29:22Z,3687141771,213,5.4,3687141763,56,Right,3687141765,140,81.7,3687141769,212,23.1,3689604345,178,,3687141767,141,11.0,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505765,48,1,1,4,40,7vn2i2kd35zuetw6b38gw9jsz,0,92,11,2022-08-06T14:06:22.796Z,2022-08-06T23:29:24Z,3687142251,155,,3687142257,141,17.6,3687142261,213,1.7,3689028753,20,,3687142249,2,,3689604379,178,,3687142259,212,4.5,3687142255,140,91.3,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,3687142253,56,Right,3689028751,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505789,44,61,1,4,41,1qtaiy11gswx327s0vkibf70n,1,12.4,86.7,2022-08-06T14:06:22.951Z,2022-08-06T23:29:30Z,3689604571,21,,3689604573,178,,3687142387,56,Back,,,,,,,,,,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505849,45,12,1,4,43,1qtaiy11gswx327s0vkibf70n,1,18.8,59,2022-08-06T14:06:25.795Z,2022-08-06T23:36:57Z,3689620549,388,,3687142725,141,65.7,3687142723,140,27.2,3687142721,56,Back,3687142727,212,9.9,3687142751,15,,3687142729,213,0.5,,,,dcq0nu7mmecab5djjwg0n8ktm,L. O'Brien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505905,49,1,1,4,45,7vn2i2kd35zuetw6b38gw9jsz,1,74.2,33.4,2022-08-06T14:06:27.232Z,2022-08-06T23:37:08Z,3687143027,212,4.0,3687143021,56,Center,3687143029,213,5.5,3689620883,178,,3687143023,140,76.9,3687143025,141,29.3,3687143019,3,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442505937,50,1,1,4,46,7vn2i2kd35zuetw6b38gw9jsz,1,75.9,35.9,2022-08-06T14:06:28.432Z,2022-08-06T23:37:16Z,3687143199,3,,3687143209,213,3.8,3687143201,56,Center,3687143207,212,9.9,3689621259,178,,3687143203,140,68.4,3687143205,141,27.0,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442506305,51,1,1,4,48,7vn2i2kd35zuetw6b38gw9jsz,1,70.7,18.8,2022-08-06T14:06:30.052Z,2022-08-06T23:37:37Z,3687145041,140,86.3,3687145047,212,45.7,3687145055,1,,3687145037,196,,3687145051,213,1.2,3687145035,155,,3687145039,56,Left,3689622021,178,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,3687145043,141,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442506327,52,4,1,4,56,7vn2i2kd35zuetw6b38gw9jsz,1,82.2,90.4,2022-08-06T14:06:38.892Z,2022-08-06T23:37:44Z,3687145177,152,,3687145171,13,,3687145181,286,,3687145227,233,46,3687149939,295,,3687145175,56,Left,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442506285,46,4,1,4,56,1qtaiy11gswx327s0vkibf70n,0,17.8,9.6,2022-08-06T14:06:38.893Z,2022-08-06T23:37:44Z,3687144959,152,,3687148687,295,,3687144957,56,Back,3689622159,178,,3687145281,233,52,3687144963,285,,3687144955,13,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442507689,54,1,1,5,38,7vn2i2kd35zuetw6b38gw9jsz,1,81.1,91.2,2022-08-06T14:07:20.157Z,2022-08-06T23:37:48Z,3687152139,5,,3687152143,152,,3687152145,56,Center,3687152151,212,38.5,3687152149,141,38.0,3689031611,224,,3687152155,1,,3687152153,213,5.1,7g5elxh8h34yj55h9heydhzv9,M. Targett,,3689622339,178,,3689031613,72,,3687152137,2,,3687152141,155,3687152147,140,,,,,,,,,,,93.7,,,,,,,,,,,,,
2442507713,55,44,1,5,40,7vn2i2kd35zuetw6b38gw9jsz,1,91.8,38.2,2022-08-06T14:07:21.971Z,2022-08-07T00:54:20Z,3687152431,233,47,3687152277,286,,3687152275,56,Center,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442507703,47,44,1,5,40,1qtaiy11gswx327s0vkibf70n,0,8.2,61.8,2022-08-06T14:07:21.972Z,2022-08-06T23:37:53Z,3687152463,233,55,3687152233,285,,3687152231,56,Back,,,,,,,,,,,,,,,,9rf5uk6c2wce30b9wkmu3iuad,M. Niakhaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442507747,56,1,1,5,40,7vn2i2kd35zuetw6b38gw9jsz,0,93.7,38,2022-08-06T14:07:21.999Z,2022-08-07T00:54:20Z,3689622735,388,,3687152481,140,87.4,3687152487,213,2.7,3687152477,3,,3687152485,212,7.2,3687152483,141,42.2,3687152479,56,Center,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442507823,48,12,1,5,41,1qtaiy11gswx327s0vkibf70n,1,15,59.4,2022-08-06T14:07:23.203Z,2022-08-06T23:38:08Z,3687152913,140,31.3,3689623085,178,,3687152915,141,72.3,3687153001,15,,3687152919,213,0.5,3687152911,56,Back,3687152917,212,19.2,,,,25kl6261u9xft9cfvot8aezf9,J. Colback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442507971,57,1,1,5,44,7vn2i2kd35zuetw6b38gw9jsz,1,75.5,23.8,2022-08-06T14:07:26.195Z,2022-08-06T23:38:12Z,3689623231,178,,3687153639,56,Right,3687153647,213,5.9,3687153643,141,16.7,3687153645,212,14.6,3687153641,140,88.6,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442508081,58,1,1,5,46,7vn2i2kd35zuetw6b38gw9jsz,1,88.6,16.7,2022-08-06T14:07:28.794Z,2022-08-07T00:54:21Z,3689032803,20,,3687169667,154,,3687154239,212,30.1,3687154225,2,,3689623357,178,,3687154229,56,Center,3687154235,141,60.6,3689032799,224,,dxxc4dioaioidmvamkzqr4b85,F. Schär,1,3687154231,140,92.4,3687169665,210,13,3687154227,155,,3687154241,213,,,,,,,,,,,,,,1.4,,,,,,,,,,,,
2442508137,59,44,1,5,48,7vn2i2kd35zuetw6b38gw9jsz,1,92.4,58.6,2022-08-06T14:07:30.374Z,2022-08-07T00:54:21Z,3687154537,286,,3687154535,56,Center,3687154645,233,49,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442508055,49,44,1,5,48,1qtaiy11gswx327s0vkibf70n,0,7.6,41.4,2022-08-06T14:07:30.375Z,2022-08-06T23:38:33Z,3687154721,233,59,3687154093,285,,3687154091,56,Back,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442508149,60,13,1,5,48,7vn2i2kd35zuetw6b38gw9jsz,1,92.4,60.6,2022-08-06T14:07:30.446Z,2022-08-07T00:54:22Z,3687154593,17,,3687169755,73,,3687154595,56,Center,3687169759,154,,3687169775,231,55.4,3687169761,55,58,3687169767,103,11.1,3689624579,388,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,3687169771,230,98.6,3687157285,20,,3687169765,102,61.7,3687157283,24,3687169757,29,,,,,,,,,,,,,,,,,,,,,,,,
2442508085,50,5,1,5,49,1qtaiy11gswx327s0vkibf70n,1,-1.2,38.2,2022-08-06T14:07:31.595Z,2022-08-06T23:38:43Z,3687154263,346,,3687154261,56,Back,3687154869,233,61,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442508189,61,5,1,5,49,7vn2i2kd35zuetw6b38gw9jsz,0,101.2,61.8,2022-08-06T14:07:31.595Z,2022-08-06T23:38:43Z,3687154799,56,Center,3687154921,233,50,3687154801,346,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442508579,51,1,1,6,0,1qtaiy11gswx327s0vkibf70n,1,2,46.7,2022-08-06T14:07:42.908Z,2022-08-06T23:38:52Z,3687156865,140,5.3,3687156863,56,Back,3687156871,213,1.4,3687156877,237,,3687156867,141,72.9,3687156861,124,,3687156869,212,18.1,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442508627,52,1,1,6,2,1qtaiy11gswx327s0vkibf70n,1,5.3,72.9,2022-08-06T14:07:44.717Z,2022-08-06T23:38:56Z,3687157199,140,12.7,3687157197,56,Back,3687157201,141,93.5,3689625725,178,,3687157205,213,1.1,3687157203,212,16.0,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442508667,53,1,1,6,5,1qtaiy11gswx327s0vkibf70n,1,15,93.4,2022-08-06T14:07:47.042Z,2022-08-06T23:38:59Z,3687157413,56,Back,3687157415,140,31.6,3687157421,213,6.1,3687157417,141,89.6,3689625865,178,,3687157419,212,17.6,,,,,,,1vklxifs8qpj71s4reu3pkw5x,H. Toffolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
