id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2465538715,31,1,1,1,57,d5ydtvt96bv7fq04yqm2w2632,1,43,51.8,2022-10-01T14:02:18.367Z,2022-10-01T20:58:33Z,3809589601,213,4.9,3809589597,141,30.0,3809589591,56,Back,3812210873,178,,3809589595,140,46.4,3809589599,212,15.2,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538823,32,1,1,1,59,d5ydtvt96bv7fq04yqm2w2632,1,46.4,30,2022-10-01T14:02:20.544Z,2022-10-01T20:58:37Z,3809590157,212,19.3,3809590151,56,Right,3809590153,140,56.9,3809590159,213,5.3,3812210985,178,,3809590155,141,6.7,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538871,33,1,1,2,2,d5ydtvt96bv7fq04yqm2w2632,1,58.7,12,2022-10-01T14:02:23.272Z,2022-10-01T20:58:39Z,3809590329,212,7.5,3809590331,213,2.6,3809590325,140,52.7,3812211095,178,,3809590327,141,17.9,3809590323,56,Right,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465538981,34,1,1,2,4,d5ydtvt96bv7fq04yqm2w2632,1,52.7,17.9,2022-10-01T14:02:25.183Z,2022-10-01T20:58:45Z,3809590823,213,2.0,3809590815,56,Back,3809590821,212,21.6,3809590819,141,46.4,3809590817,140,43.6,3812211273,178,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465539141,35,1,1,2,7,d5ydtvt96bv7fq04yqm2w2632,1,45.1,45.8,2022-10-01T14:02:28.118Z,2022-10-01T20:58:48Z,3809591529,140,46.8,3809591533,212,19.2,3809591531,141,73.9,3809591535,213,1.5,3809591527,56,Back,3812211355,178,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465539265,36,1,1,2,9,d5ydtvt96bv7fq04yqm2w2632,1,48.1,60.9,2022-10-01T14:02:30.774Z,2022-10-01T20:58:50Z,3809592063,140,46.6,3809592059,56,Back,3809592067,141,36.0,3812211417,178,,3809592071,213,4.6,3809592069,212,17.0,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465539409,37,1,1,2,13,d5ydtvt96bv7fq04yqm2w2632,1,52.8,32.8,2022-10-01T14:02:34.571Z,2022-10-01T20:58:56Z,3812211585,178,,3809592839,213,2.2,3809592835,141,53.6,3809592837,212,18.0,3809592831,56,Back,3809592833,140,42.2,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465539507,38,1,1,2,17,d5ydtvt96bv7fq04yqm2w2632,1,44.4,57.5,2022-10-01T14:02:38.158Z,2022-10-01T20:58:59Z,3809593377,141,79.6,3809593373,56,Back,3812211667,178,,3809593381,213,1.9,3809593379,212,15.7,3809593375,140,40.2,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465539657,39,1,1,2,18,d5ydtvt96bv7fq04yqm2w2632,1,39.4,81.5,2022-10-01T14:02:39.852Z,2022-10-01T20:59:02Z,3809594095,212,19.3,3812211753,178,,3809594093,141,97.8,3809594091,140,54.5,3809594097,213,0.6,3809594089,56,Left,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465539871,40,1,1,2,23,d5ydtvt96bv7fq04yqm2w2632,1,63.6,92,2022-10-01T14:02:44.154Z,2022-10-01T20:59:09Z,3809595157,212,13.7,3809595151,56,Left,3812211957,178,,3809595153,140,76.3,3809595159,213,0.2,3809595155,141,96.6,,,,,,,ebazcy0x20885rn9qx2acoi6s,Juan Larios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540085,41,1,1,2,26,d5ydtvt96bv7fq04yqm2w2632,1,68,88.4,2022-10-01T14:02:47.903Z,2022-10-01T20:59:12Z,3809596125,196,,3809596143,1,,3812212027,178,,3809596133,141,10.6,3809596127,56,Right,3809596131,140,75.6,3809596137,212,53.5,3809596123,155,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,3809596139,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540169,42,1,1,2,31,d5ydtvt96bv7fq04yqm2w2632,1,75.2,8.3,2022-10-01T14:02:52.051Z,2022-10-01T20:59:18Z,3809596577,141,15.6,3809596573,56,Right,3809596581,213,0.3,3812212229,178,,3809596579,212,14.8,3809596575,140,88.5,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540187,43,1,1,2,33,d5ydtvt96bv7fq04yqm2w2632,1,89.1,13.5,2022-10-01T14:02:54.222Z,2022-10-01T20:59:22Z,3809596673,140,79.9,3809596671,56,Right,3809596677,212,10.2,3812212287,178,,3809596675,141,8.8,3809596681,213,3.5,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540301,44,1,1,2,34,d5ydtvt96bv7fq04yqm2w2632,0,79.9,8.8,2022-10-01T14:02:55.299Z,2022-10-01T20:59:25Z,3809597277,141,57.8,3809597271,155,,3811018149,20,,3809597269,2,,3809597273,56,Center,3809597279,212,36.0,3811018035,224,,3809597281,213,1.2,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,3812212329,178,,3809597275,140,92.9,3809597283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540275,19,44,1,2,35,ehd2iemqmschhj2ec0vayztzz,1,7.8,43.2,2022-10-01T14:02:56.832Z,2022-10-02T00:13:27Z,3809597139,56,Back,3809626257,233,45,3809597143,285,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540325,45,44,1,2,35,d5ydtvt96bv7fq04yqm2w2632,0,92.2,56.8,2022-10-01T14:02:56.833Z,2022-10-01T20:59:30Z,3809597395,56,Center,3809626421,233,19,3809597399,286,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540335,20,12,1,2,35,ehd2iemqmschhj2ec0vayztzz,1,8.7,45.6,2022-10-01T14:02:56.928Z,2022-10-02T00:13:28Z,3809597467,15,,3809597445,140,10.0,3809597449,212,1.4,3809597443,56,Back,3812212785,388,,3809597451,213,0.2,3809597447,141,46.0,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540445,46,61,1,2,35,d5ydtvt96bv7fq04yqm2w2632,1,92.9,57.8,2022-10-01T14:02:56.951Z,2022-10-01T20:59:48Z,3809598105,56,Center,3812212993,15,,3812212995,388,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540509,47,1,1,2,40,d5ydtvt96bv7fq04yqm2w2632,1,97.4,27.6,2022-10-01T14:03:01.603Z,2022-10-01T20:59:56Z,3809598405,56,Right,3809598413,213,4.3,3809598409,141,8.9,3809598411,212,14.0,3812213179,178,,3809598407,140,91.9,,,,,,,1qcj2upaz0xa98zkc835djo8a,S. Mara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540659,48,1,1,2,43,d5ydtvt96bv7fq04yqm2w2632,1,90.8,7.7,2022-10-01T14:03:04.383Z,2022-10-01T20:59:59Z,3809599107,140,81.9,3809599111,212,9.7,3812213225,178,,3809599109,141,11.7,3809599113,213,2.9,3809599105,56,Right,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466060393,1224,43,1,2,46,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-10-01T14:03:07.853Z,2022-10-01T22:35:54Z,3812432149,144,82,3812431969,178,0,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540715,49,1,1,2,48,d5ydtvt96bv7fq04yqm2w2632,1,89.6,8.6,2022-10-01T14:03:09.208Z,2022-10-01T21:00:05Z,3809599395,140,81.2,3809599401,141,3.8,3812213349,178,,3809599405,212,9.4,3809599409,213,3.5,3809599389,56,Right,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540799,50,1,1,2,49,d5ydtvt96bv7fq04yqm2w2632,1,81.2,3.8,2022-10-01T14:03:10.520Z,2022-10-01T21:00:09Z,3809599821,141,28.0,3809599819,140,76.8,3809599823,212,17.1,3809599817,56,Center,3809599825,213,1.8,3812213429,178,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466060681,1236,67,1,2,50,d5ydtvt96bv7fq04yqm2w2632,1,77,33.3,2022-10-01T14:03:11.838Z,2022-10-02T00:13:28Z,3812433521,233,1172,,,,,,,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466060675,1172,67,1,2,50,ehd2iemqmschhj2ec0vayztzz,0,23,66.7,2022-10-01T14:03:11.839Z,2022-10-01T22:36:23Z,3812433529,233,1236,,,,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540843,51,1,1,2,50,d5ydtvt96bv7fq04yqm2w2632,0,76.8,28,2022-10-01T14:03:11.843Z,2022-10-02T00:13:29Z,3809600027,141,28.2,3809600021,140,74.9,3809600015,56,Center,3809600235,236,,3809600045,213,3.1,3812213549,178,,3809600037,212,2.0,3809600241,286,,37bmb84zex63yoipqwj01bcgl,J. Aribo,3809600237,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540859,21,74,1,2,50,ehd2iemqmschhj2ec0vayztzz,1,29.7,65.5,2022-10-01T14:03:11.880Z,2022-10-01T21:00:16Z,3809600125,56,Back,3812213597,178,,3809600259,233,51,3809600127,285,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465540937,22,49,1,2,52,ehd2iemqmschhj2ec0vayztzz,1,33.5,71.7,2022-10-01T14:03:13.369Z,2022-10-01T21:00:24Z,,,,,,,,,,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465541169,23,4,1,2,52,ehd2iemqmschhj2ec0vayztzz,1,29,79.8,2022-10-01T14:03:13.785Z,2022-10-01T21:00:28Z,3809601765,13,,3810191357,294,,3809601769,152,,3809804857,233,52,3809601775,285,,3809601767,56,Back,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465542015,52,4,1,2,52,d5ydtvt96bv7fq04yqm2w2632,0,71,20.2,2022-10-01T14:03:13.786Z,2022-10-01T21:00:28Z,3809606155,152,,3812213829,178,,3809606159,286,,3809804901,233,23,3809606153,56,Right,3809700543,294,,3809606151,13,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465542703,24,1,1,3,30,ehd2iemqmschhj2ec0vayztzz,1,24.2,75.4,2022-10-01T14:03:51.126Z,2022-10-01T21:01:08Z,3809609695,5,,3809609705,56,Right,3809609713,141,3.1,3809609725,1,,3809609699,196,,3809609709,140,67.4,3809609701,152,,3809609697,155,,35jaxclh329duzefna708jk5x,J. Tarkowski,3809609721,213,5.5,3812214731,178,,3809609717,212,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465542715,25,61,1,3,33,ehd2iemqmschhj2ec0vayztzz,0,67.4,3.1,2022-10-01T14:03:54.651Z,2022-10-01T21:01:19Z,3812214949,21,,3809609749,56,Right,3812214951,178,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465542795,54,49,1,3,36,d5ydtvt96bv7fq04yqm2w2632,1,40.6,94.5,2022-10-01T14:03:57.152Z,2022-10-01T21:01:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ebazcy0x20885rn9qx2acoi6s,Juan Larios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465542859,55,1,1,3,36,d5ydtvt96bv7fq04yqm2w2632,1,40.6,94.5,2022-10-01T14:03:57.688Z,2022-10-01T21:01:29Z,3809610531,141,85.7,3809610533,212,18.1,3809610529,140,24.3,3812215135,178,,3809610527,56,Back,3809610535,213,3.5,,,,,,,ebazcy0x20885rn9qx2acoi6s,Juan Larios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543029,56,1,1,3,39,d5ydtvt96bv7fq04yqm2w2632,1,23.6,81.7,2022-10-01T14:04:00.248Z,2022-10-01T21:01:33Z,3809611441,56,Back,3809611451,212,21.0,3812215205,178,,3809611449,141,53.7,3809611445,140,15.1,3809611455,213,4.3,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543065,57,1,1,3,42,d5ydtvt96bv7fq04yqm2w2632,1,18.2,51.9,2022-10-01T14:04:03.363Z,2022-10-01T21:01:38Z,3809611631,213,5.2,3809611625,141,36.3,3809611621,56,Back,3809611627,212,11.8,3812215339,178,,3809611623,140,23.1,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543357,58,1,1,3,43,d5ydtvt96bv7fq04yqm2w2632,1,23.1,36.3,2022-10-01T14:04:04.946Z,2022-10-01T21:01:44Z,3809613167,56,Back,3812215445,178,,3809613175,213,1.4,3809613169,140,27.6,3809613173,212,27.2,3809613171,141,75.7,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543427,59,1,1,3,50,d5ydtvt96bv7fq04yqm2w2632,0,38.2,69.6,2022-10-01T14:04:11.687Z,2022-10-01T21:01:47Z,3809613525,141,32.7,3809613531,1,,3809613517,56,Center,3809613511,155,,3809613529,213,5.7,3809613523,140,72.7,3812215505,178,,3809613527,212,44.1,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543455,26,49,1,3,52,ehd2iemqmschhj2ec0vayztzz,1,27.6,68.2,2022-10-01T14:04:13.529Z,2022-10-01T21:01:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543555,27,1,1,3,53,ehd2iemqmschhj2ec0vayztzz,1,27.6,68.2,2022-10-01T14:04:14.533Z,2022-10-01T21:01:54Z,3809614245,213,5.6,3809614239,140,36.2,3812215643,178,,3809614241,141,57.2,3809614243,212,11.7,3809614237,56,Back,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543661,28,1,1,3,54,ehd2iemqmschhj2ec0vayztzz,1,35.8,57.2,2022-10-01T14:04:15.277Z,2022-10-01T21:01:58Z,3812215721,178,,3809614839,212,28.9,3809614835,140,8.6,3809614837,141,50.4,3809614841,213,3.3,3809614833,56,Back,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543781,29,1,1,3,59,ehd2iemqmschhj2ec0vayztzz,1,8.6,50.6,2022-10-01T14:04:20.405Z,2022-10-01T21:02:01Z,3812215819,178,,3809615467,141,73.0,3809615463,56,Back,3809615469,212,16.4,3809615471,213,1.2,3809615465,140,14.3,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465543957,30,1,1,4,1,ehd2iemqmschhj2ec0vayztzz,1,14.3,73,2022-10-01T14:04:22.592Z,2022-10-01T21:02:04Z,3809616423,140,26.4,3812215903,178,,3809616421,56,Back,3809616427,212,13.2,3809616425,141,67.6,3809616429,213,6.0,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544165,31,1,1,4,5,ehd2iemqmschhj2ec0vayztzz,1,28.7,57.5,2022-10-01T14:04:26.182Z,2022-10-01T21:02:08Z,3809617549,141,42.2,3809617543,56,Back,3812216045,178,,3809617553,213,5.6,3809617547,140,40.0,3809617551,212,15.8,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544297,32,1,1,4,8,ehd2iemqmschhj2ec0vayztzz,1,32.9,62.1,2022-10-01T14:04:29.931Z,2022-10-01T21:02:10Z,3809618273,56,Back,3809618277,141,94.4,3809618275,140,31.8,3812216089,178,,3809618281,213,1.6,3809618279,212,22.0,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544329,33,1,1,4,12,ehd2iemqmschhj2ec0vayztzz,0,31.8,94.4,2022-10-01T14:04:33.028Z,2022-10-01T21:02:12Z,3809618455,212,39.1,3809618461,1,,3809618459,213,6.2,3812216141,178,,3809618453,141,89.7,3809618447,56,Left,3809618451,140,68.9,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544451,60,1,1,4,13,d5ydtvt96bv7fq04yqm2w2632,0,34.1,9.5,2022-10-01T14:04:34.372Z,2022-10-01T21:02:19Z,3812216375,178,,3809619089,141,36.9,3809619091,212,40.0,3809619093,213,0.5,3809619085,56,Center,3809619087,140,67.8,3809619095,1,,3809619083,157,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544571,34,1,1,4,15,ehd2iemqmschhj2ec0vayztzz,1,39.3,64.2,2022-10-01T14:04:36.965Z,2022-10-01T21:02:26Z,3809619731,56,Back,3809619741,141,71.8,3809619745,212,8.6,3812216547,178,,3809619735,140,45.9,3809619727,3,,3809619749,213,0.6,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544577,35,1,1,4,17,ehd2iemqmschhj2ec0vayztzz,0,42.3,71.9,2022-10-01T14:04:38.100Z,2022-10-01T21:02:29Z,3809658545,212,8.0,3812216649,178,,3809658543,141,79.8,3809658547,213,0.7,3809658541,140,47.9,3809619773,56,Back,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465809169,862,49,1,4,17,d5ydtvt96bv7fq04yqm2w2632,1,48.8,20.2,2022-10-01T14:04:38.670Z,2022-10-01T21:02:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544681,61,1,1,4,17,d5ydtvt96bv7fq04yqm2w2632,1,50.9,18.5,2022-10-01T14:04:38.779Z,2022-10-01T21:02:35Z,3809620321,56,Right,3809620323,140,60.6,3809620339,141,3.7,3809620341,212,14.3,3812216831,178,,3809620343,213,5.5,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544743,62,1,1,4,21,d5ydtvt96bv7fq04yqm2w2632,0,58,1.7,2022-10-01T14:04:42.044Z,2022-10-01T21:02:41Z,3811028613,141,18.2,3811028609,140,64.0,3809620605,56,Right,3811028617,212,12.9,3812217007,178,,3811028619,213,1.1,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544723,36,49,1,4,22,ehd2iemqmschhj2ec0vayztzz,1,39.3,82.4,2022-10-01T14:04:43.309Z,2022-10-01T21:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544899,37,1,1,4,26,ehd2iemqmschhj2ec0vayztzz,0,72,74.2,2022-10-01T14:04:47.708Z,2022-10-01T21:02:46Z,3809621401,212,22.8,3812217131,178,,3809621387,56,Left,3809621395,141,100.0,3809621391,140,84.5,3809621405,213,1.0,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465544911,38,5,1,4,28,ehd2iemqmschhj2ec0vayztzz,0,71.8,101.5,2022-10-01T14:04:49.661Z,2022-10-01T21:02:50Z,3809621449,347,,3809621447,56,Left,3809622431,233,63,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465545055,63,5,1,4,28,d5ydtvt96bv7fq04yqm2w2632,1,28.2,-1.5,2022-10-01T14:04:49.661Z,2022-10-01T21:02:49Z,3809622267,233,38,3809622169,56,Back,3809622171,347,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465545963,64,1,1,4,52,d5ydtvt96bv7fq04yqm2w2632,1,40.8,0,2022-10-01T14:05:13.395Z,2022-10-01T21:02:53Z,3809627029,141,8.3,3809627033,212,7.7,3809627037,213,1.0,3809627027,140,44.6,3809627019,107,,3809627023,56,Back,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546001,65,1,1,4,53,d5ydtvt96bv7fq04yqm2w2632,1,44.6,8.3,2022-10-01T14:05:14.331Z,2022-10-01T21:02:57Z,3811029873,156,,3809627189,140,31.0,3809627191,141,5.3,3809627193,212,14.4,3812217407,178,,3809627187,56,Back,3809627195,213,3.3,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546035,66,1,1,4,54,d5ydtvt96bv7fq04yqm2w2632,0,31,5.3,2022-10-01T14:05:15.469Z,2022-10-01T21:03:00Z,3812217495,178,,3809627335,56,Back,3809627339,141,29.7,3809627341,212,23.1,3809627337,140,46.3,3809627343,213,0.8,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546013,39,49,1,4,55,ehd2iemqmschhj2ec0vayztzz,1,56.2,66.7,2022-10-01T14:05:16.745Z,2022-10-01T21:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546121,40,1,1,4,56,ehd2iemqmschhj2ec0vayztzz,1,55.8,67.3,2022-10-01T14:05:17.790Z,2022-10-01T21:03:10Z,3812217771,178,,3809627793,56,Center,3809627797,141,58.7,3809627801,213,6.0,3809627795,140,73.7,3809627799,212,19.7,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546135,41,61,1,4,57,ehd2iemqmschhj2ec0vayztzz,0,74.4,59.7,2022-10-01T14:05:18.579Z,2022-10-01T21:03:15Z,3809627859,56,Center,3812217895,178,,,,,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546189,67,12,1,4,58,d5ydtvt96bv7fq04yqm2w2632,1,25.3,39.4,2022-10-01T14:05:19.691Z,2022-10-01T21:03:18Z,3809628145,141,0.0,3809628149,212,27.8,3809628137,56,Back,3812217945,178,,3809628141,140,23.1,3809628151,213,4.6,3809628287,167,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465546205,42,5,1,5,0,ehd2iemqmschhj2ec0vayztzz,1,81,101,2022-10-01T14:05:21.220Z,2022-10-01T21:03:20Z,3809628813,233,68,3809628223,56,Left,3809628225,347,,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
