id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,assist,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2478752335,128,1,1,13,8,1c8m2ko0wxq1asfkuykurdr0y,1,12.8,49.3,2022-10-29T14:13:57.816Z,2022-10-30T00:38:19Z,3879825583,141,86.3,3879825579,56,Back,3882256451,178,,3879825585,212,26.8,3879825587,213,1.2,3879825581,140,21.6,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479127123,834,3,1,13,12,1c8m2ko0wxq1asfkuykurdr0y,0,25.6,89.4,2022-10-29T14:14:01.504Z,2022-10-30T00:38:27Z,3881863883,464,,3881863879,56,Back,3882256593,178,,3881864007,285,,3881863885,467,59ujnkvl7rlffomi2bqpsmbpx,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752341,129,4,1,13,12,1c8m2ko0wxq1asfkuykurdr0y,1,26.8,85,2022-10-29T14:14:01.606Z,2022-10-30T00:38:34Z,3879825607,13,,3879825615,285,,3879825613,265,,3879825711,233,115,3879825611,152,,3879825609,56,Back,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478752325,115,4,1,13,12,d5ydtvt96bv7fq04yqm2w2632,0,73.2,15,2022-10-29T14:14:01.607Z,2022-10-30T00:38:33Z,3879825529,265,,3879825523,13,,3882256683,178,,3879825531,286,,3879825525,56,Right,3879825527,152,,3879825755,233,129,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753703,130,1,1,13,46,1c8m2ko0wxq1asfkuykurdr0y,0,20.4,92.9,2022-10-29T14:14:35.863Z,2022-10-30T00:38:42Z,3879832925,157,,3879832935,140,67.7,3879832947,213,6.2,3882256823,178,,3879832921,5,,3879832951,1,,3879832939,141,87.6,3879856355,189,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,3879832943,212,49.8,3879832931,56,3879832929,152,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753789,116,1,1,13,49,d5ydtvt96bv7fq04yqm2w2632,0,38.6,12.6,2022-10-29T14:14:38.818Z,2022-10-30T00:38:49Z,3879833401,56,Right,3882256943,388,,3879833409,213,6.2,3879833403,140,56.0,3879833407,212,18.3,3879833405,141,11.6,3879833399,3,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753863,131,1,1,13,51,1c8m2ko0wxq1asfkuykurdr0y,1,43.7,83.1,2022-10-29T14:14:40.143Z,2022-10-30T00:38:54Z,3879833829,56,Left,3879833831,140,55.6,3879833843,213,0.1,3879833839,212,12.6,3882256989,388,,3879833835,141,85.8,3879833827,3,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753887,132,1,1,13,51,1c8m2ko0wxq1asfkuykurdr0y,0,54.8,90.5,2022-10-29T14:14:40.931Z,2022-10-30T00:39:00Z,3879833941,56,Left,3879833959,213,0.1,3879833953,141,92.1,3879833947,140,64.1,3879833955,212,9.8,3879833937,155,,3882257059,178,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753941,117,1,1,13,52,d5ydtvt96bv7fq04yqm2w2632,1,37.1,5,2022-10-29T14:14:42.012Z,2022-10-30T00:39:04Z,3879834251,141,14.4,3879834249,140,41.0,3879834253,212,7.6,3879834255,213,1.0,3879834245,3,,3879834247,56,Back,3882257133,388,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753945,118,49,1,13,54,d5ydtvt96bv7fq04yqm2w2632,1,41,14.9,2022-10-29T14:14:43.526Z,2022-10-30T00:39:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753967,119,50,1,13,55,d5ydtvt96bv7fq04yqm2w2632,1,37.9,24.2,2022-10-29T14:14:44.240Z,2022-10-30T00:39:30Z,3879834365,286,,3879834663,233,133,3879834363,56,Back,,,,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478753993,133,7,1,13,55,1c8m2ko0wxq1asfkuykurdr0y,1,62.1,75.8,2022-10-29T14:14:44.308Z,2022-10-30T00:39:34Z,3879834511,56,Center,3879834645,233,119,3881222185,383,,3879834513,285,,3882257407,178,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754017,134,3,1,13,56,1c8m2ko0wxq1asfkuykurdr0y,0,67.2,74.6,2022-10-29T14:14:45.784Z,2022-10-30T00:39:41Z,3879834615,286,,3879835195,233,120,3879834611,56,Center,3882257493,178,,3881222553,464,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754181,121,1,1,13,56,d5ydtvt96bv7fq04yqm2w2632,0,31.4,29.5,2022-10-29T14:14:45.847Z,2022-10-30T00:39:58Z,3879835505,157,,3879835515,140,45.8,3882257737,178,,3879835531,1,,3879835523,212,24.5,3879835527,213,0.9,3879835519,141,57.8,3879835511,56,Back,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754111,120,7,1,13,56,d5ydtvt96bv7fq04yqm2w2632,1,32.8,25.4,2022-10-29T14:14:45.850Z,2022-10-30T00:39:46Z,3879835067,56,Back,3882257553,178,,3881223271,383,,3879835069,285,,3879835117,233,134,,,,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754327,135,1,1,14,2,1c8m2ko0wxq1asfkuykurdr0y,0,54.5,43.3,2022-10-29T14:14:51.181Z,2022-10-30T00:40:03Z,3879836261,140,67.6,3879836273,212,15.0,3882257809,388,,3879836269,141,52.2,3879836249,3,,3879836257,56,Center,3879836275,213,0.4,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754351,122,44,1,14,4,d5ydtvt96bv7fq04yqm2w2632,1,31.1,49.6,2022-10-29T14:14:53.268Z,2022-10-30T03:03:51Z,3879836423,56,Back,3879836905,233,136,3879836429,285,,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754343,136,44,1,14,4,1c8m2ko0wxq1asfkuykurdr0y,0,68.9,50.4,2022-10-29T14:14:53.269Z,2022-10-30T03:02:40Z,3879836363,56,Center,3879836365,286,,3879836759,233,122,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754419,123,1,1,14,4,d5ydtvt96bv7fq04yqm2w2632,0,29.9,50.3,2022-10-29T14:14:53.376Z,2022-10-30T03:03:51Z,3879839745,140,31.1,3879839747,141,50.7,3882257999,388,,3879839743,3,,3879839749,212,1.3,3879839751,213,0.2,3879836823,56,Back,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754363,137,61,1,14,5,1c8m2ko0wxq1asfkuykurdr0y,1,67.6,52.2,2022-10-29T14:14:54.642Z,2022-10-30T00:40:34Z,3879836493,56,Center,3882258121,178,,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754515,138,49,1,14,6,1c8m2ko0wxq1asfkuykurdr0y,1,74.3,60.9,2022-10-29T14:14:55.819Z,2022-10-30T00:40:59Z,,,,,,,,,,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754531,139,1,1,14,6,1c8m2ko0wxq1asfkuykurdr0y,1,74.3,60.9,2022-10-29T14:14:55.884Z,2022-10-30T00:41:14Z,3879837359,212,4.1,3879837353,140,72.2,3879837361,213,2.1,3882258785,178,,3879837347,56,Center,3879837355,141,66.0,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754655,140,1,1,14,8,1c8m2ko0wxq1asfkuykurdr0y,1,78.1,70.5,2022-10-29T14:14:57.285Z,2022-10-30T00:41:21Z,3882258907,178,,3879838067,213,0.3,3879838065,212,11.6,3879838059,56,Center,3879838063,141,76.1,3879838061,140,88.5,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754665,141,1,1,14,10,1c8m2ko0wxq1asfkuykurdr0y,0,96.3,71.9,2022-10-29T14:14:59.477Z,2022-10-30T00:41:26Z,3879838133,56,Center,3879838147,212,30.9,3879838141,141,27.0,3879838151,213,4.9,3879838137,140,100.0,3882258983,178,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754631,124,5,1,14,11,d5ydtvt96bv7fq04yqm2w2632,1,-1,62.3,2022-10-29T14:15:00.852Z,2022-10-30T00:41:34Z,3879837927,56,Back,3879838341,233,142,3879837931,346,,,,,,,,,,,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478754681,142,5,1,14,11,1c8m2ko0wxq1asfkuykurdr0y,0,101,37.7,2022-10-29T14:15:00.852Z,2022-10-30T00:41:33Z,3879838239,56,Center,3879838401,233,124,3879838241,346,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479130391,925,1,1,14,44,d5ydtvt96bv7fq04yqm2w2632,1,5,41.7,2022-10-29T14:15:33.842Z,2022-10-30T00:43:12Z,3881884587,141,52.4,3881884585,140,4.4,3881884595,237,,3881885065,189,,3881884581,124,,3881884589,212,7.3,3881884591,213,1.7,3881884583,56,Back,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756373,125,1,1,14,46,d5ydtvt96bv7fq04yqm2w2632,1,5.1,50.9,2022-10-29T14:15:35.815Z,2022-10-30T00:43:17Z,3879847325,140,6.1,3879849359,189,,3879847335,213,4.9,3879847321,56,Back,3882260883,178,,3879847329,141,39.8,3879847331,212,7.6,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479130695,926,1,1,14,49,d5ydtvt96bv7fq04yqm2w2632,1,4.7,25.8,2022-10-29T14:15:38.610Z,2022-10-30T00:43:22Z,3881886489,56,Back,3881886491,140,39.5,3881886493,141,2.7,3881886495,212,39.8,3881886497,213,5.9,3881886659,1,,3882260997,178,,3881886487,155,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756385,126,61,1,14,55,d5ydtvt96bv7fq04yqm2w2632,0,35.9,7.4,2022-10-29T14:15:44.524Z,2022-10-30T00:44:47Z,3882261287,178,,3879847403,56,Back,,,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756405,143,49,1,14,57,1c8m2ko0wxq1asfkuykurdr0y,1,68.6,90.9,2022-10-29T14:15:46.942Z,2022-10-30T00:44:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756431,127,45,1,14,58,d5ydtvt96bv7fq04yqm2w2632,0,33.3,10.2,2022-10-29T14:15:47.653Z,2022-10-30T00:44:56Z,3879847621,56,Back,3879848873,233,144,3879847623,285,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756615,144,3,1,14,58,1c8m2ko0wxq1asfkuykurdr0y,1,66.7,89.8,2022-10-29T14:15:47.653Z,2022-10-30T00:44:55Z,3879848575,286,,3879848747,233,127,3881237259,464,,3879848571,56,Left,3882262499,178,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756631,145,4,1,14,59,1c8m2ko0wxq1asfkuykurdr0y,1,64.7,88.2,2022-10-29T14:15:48.894Z,2022-10-30T00:21:52Z,3879848651,265,,3879848641,13,,3879848647,152,,3879848777,233,128,3879848653,286,,3879848643,56,Left,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478756605,128,4,1,14,59,d5ydtvt96bv7fq04yqm2w2632,0,35.3,11.8,2022-10-29T14:15:48.895Z,2022-10-30T00:21:52Z,3879848935,233,145,3879848501,152,,3879848511,285,,3879848493,13,,3882237939,178,,3879848497,56,Back,3879848505,265,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758371,146,1,1,15,46,1c8m2ko0wxq1asfkuykurdr0y,0,68.4,91.3,2022-10-29T14:16:35.239Z,2022-10-30T00:21:58Z,3879858141,155,,3879858151,212,37.0,3879858139,5,,3881238669,20,,3879858143,152,,3879858153,213,5.4,3879858149,141,48.7,3882238153,178,,4wic6z72nwmhkheme209fcmp5,E. Eze,3879858147,140,90.3,3879858137,2,3881238667,223,,,3881238671,1,,,3879858145,56,,,,,,,,,,,,,Center,,,,,,,,,,,
2478758487,129,12,1,15,47,d5ydtvt96bv7fq04yqm2w2632,1,8.7,50.9,2022-10-29T14:16:36.537Z,2022-10-30T00:22:04Z,3879858813,56,Back,3879858819,140,40.5,3879858827,212,37.4,3882238281,388,,3879858833,213,5.8,3879858821,141,26.0,3879858871,15,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479191695,855,3,1,15,53,1c8m2ko0wxq1asfkuykurdr0y,1,66.8,76.7,2022-10-29T14:16:42.026Z,2023-02-16T09:00:30Z,4035182031,286,,4035182171,233,1643,4035182029,56,Center,4035182051,464,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508276321,1643,45,1,15,53,d5ydtvt96bv7fq04yqm2w2632,0,33.2,23.3,2022-10-29T14:16:42.026Z,2023-02-16T09:00:30Z,4035182179,233,855,4035182155,56,Back,4035182157,285,,,,,,,,,,,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758775,147,1,1,15,54,1c8m2ko0wxq1asfkuykurdr0y,0,68.6,70.7,2022-10-29T14:16:43.149Z,2022-10-30T00:22:15Z,3879860391,141,44.5,3879860389,140,92.9,3879860399,213,5.7,3879860395,212,31.1,3879860385,155,,3879860387,56,Center,3882238607,178,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478758793,130,52,1,15,55,d5ydtvt96bv7fq04yqm2w2632,1,7.1,55.1,2022-10-29T14:16:44.974Z,2022-10-30T00:22:20Z,3882238687,178,,3881239761,377,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759197,131,1,1,16,1,d5ydtvt96bv7fq04yqm2w2632,1,9.3,51.9,2022-10-29T14:16:50.513Z,2022-10-30T00:22:22Z,3879862805,212,22.2,3879862799,56,Back,3879862807,213,0.9,3882238731,178,,3879862803,141,78.2,3879862795,123,,3879862801,140,21.8,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759371,132,1,1,16,7,d5ydtvt96bv7fq04yqm2w2632,1,20.9,72.4,2022-10-29T14:16:56.170Z,2022-10-30T00:22:25Z,3879863719,140,15.9,3879863725,212,18.9,3879863723,141,45.7,3882238867,178,,3879863733,213,4.4,3879863705,56,Back,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759459,133,1,1,16,10,d5ydtvt96bv7fq04yqm2w2632,1,18.9,52.1,2022-10-29T14:16:59.495Z,2022-10-30T00:22:27Z,3879864321,213,1.4,3879864307,56,Back,3879864317,212,14.6,3879864313,141,73.3,3882238935,178,,3879864309,140,21.3,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759559,134,1,1,16,13,d5ydtvt96bv7fq04yqm2w2632,1,21.3,73.3,2022-10-29T14:17:02.122Z,2022-10-30T00:22:30Z,3879864927,56,Back,3879864935,213,5.9,3882239035,178,,3879864933,212,9.3,3879864931,141,67.6,3879864929,140,29.3,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759603,135,1,1,16,16,d5ydtvt96bv7fq04yqm2w2632,1,28.6,84.8,2022-10-29T14:17:05.041Z,2022-10-30T00:22:35Z,3882239147,178,,3879865195,141,94.5,3879865197,212,6.9,3879865199,213,1.3,3879865193,140,30.5,3879865191,56,Back,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759693,136,1,1,16,17,d5ydtvt96bv7fq04yqm2w2632,1,30.5,95.3,2022-10-29T14:17:06.564Z,2022-10-30T00:22:38Z,3879865663,213,3.6,3879865653,140,16.9,3879865661,212,16.3,3882239193,178,,3879865651,56,Back,3879865657,141,83.6,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759855,137,1,1,16,20,d5ydtvt96bv7fq04yqm2w2632,1,15.5,76.1,2022-10-29T14:17:09.434Z,2022-10-30T00:22:43Z,3879866645,212,15.7,3879866625,56,Back,3879866647,213,4.6,3882239311,178,,3879866633,140,13.4,3879866641,141,53.3,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759915,138,1,1,16,24,d5ydtvt96bv7fq04yqm2w2632,1,17.6,47.5,2022-10-29T14:17:13.619Z,2022-10-30T00:22:45Z,3879866937,213,5.5,3882239383,178,,3879866919,140,25.1,3879866925,141,36.7,3879866929,212,10.8,3879866915,56,Back,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478759991,139,1,1,16,25,d5ydtvt96bv7fq04yqm2w2632,1,25,36.4,2022-10-29T14:17:14.715Z,2022-10-30T00:22:49Z,3882239437,178,,3879867377,213,2.7,3879867375,212,20.1,3879867373,141,49.7,3879867371,140,7.9,3879867369,56,Back,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760101,140,1,1,16,28,d5ydtvt96bv7fq04yqm2w2632,1,8,50.3,2022-10-29T14:17:17.550Z,2022-10-30T00:22:55Z,3879868031,213,1.3,3879868023,56,Back,3879868029,212,22.1,3882239597,178,,3879868027,141,81.2,3879868025,140,14.4,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760233,141,1,1,16,31,d5ydtvt96bv7fq04yqm2w2632,1,17.1,85,2022-10-29T14:17:20.236Z,2022-10-30T00:22:58Z,3879868723,56,Back,3879868731,213,0.6,3879868729,212,13.0,3882239627,178,,3879868725,140,27.0,3879868727,141,96.5,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760255,142,1,1,16,34,d5ydtvt96bv7fq04yqm2w2632,1,28.8,94.8,2022-10-29T14:17:23.634Z,2022-10-30T00:23:00Z,3879868849,141,86.9,3879868853,213,4.6,3879868851,212,5.4,3882239649,178,,3879868847,140,28.3,3879868845,56,Back,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760373,143,1,1,16,35,d5ydtvt96bv7fq04yqm2w2632,1,34,80.8,2022-10-29T14:17:24.394Z,2022-10-30T00:23:02Z,3879869549,213,0.0,3879869543,140,48.4,3879869541,56,Back,3882239737,178,,3879869547,212,15.1,3879869545,141,81.2,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760421,144,1,1,16,37,d5ydtvt96bv7fq04yqm2w2632,1,47.2,88.4,2022-10-29T14:17:26.900Z,2022-10-30T00:23:06Z,3879869815,141,97.7,3879869817,212,6.4,3882239833,178,,3879869811,56,Back,3879869813,140,48.1,3879869819,213,1.4,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760447,145,1,1,16,40,d5ydtvt96bv7fq04yqm2w2632,0,55,96.6,2022-10-29T14:17:29.729Z,2022-10-30T00:23:09Z,3882239913,178,,3879869935,141,90.3,3879869939,212,6.6,3879869929,56,Left,3879869943,213,5.6,3879869931,140,59.8,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760491,148,49,1,16,41,1c8m2ko0wxq1asfkuykurdr0y,1,38.5,13.1,2022-10-29T14:17:30.030Z,2022-10-30T00:23:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760641,149,1,1,16,44,1c8m2ko0wxq1asfkuykurdr0y,1,32.4,40.3,2022-10-29T14:17:33.966Z,2022-10-30T00:23:18Z,3879871203,212,25.9,3879871197,56,Back,3879871201,141,52.4,3882240145,178,,3879871205,213,2.8,3879871199,140,9.0,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760743,150,1,1,16,47,1c8m2ko0wxq1asfkuykurdr0y,1,9,52.4,2022-10-29T14:17:36.438Z,2022-10-30T00:23:28Z,3879871831,212,18.5,3882240265,178,,3879871829,141,74.1,3879871833,213,0.9,3879871825,56,Back,3879871827,140,19.6,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760837,151,1,1,16,50,1c8m2ko0wxq1asfkuykurdr0y,1,21.6,79.8,2022-10-29T14:17:39.054Z,2022-10-30T00:23:32Z,3879872325,140,41.3,3879872327,141,83.1,3882240411,178,,3879872329,212,20.8,3879872331,213,0.1,3879872323,56,Back,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760867,152,61,1,16,51,1c8m2ko0wxq1asfkuykurdr0y,0,41.3,83.1,2022-10-29T14:17:40.552Z,2022-10-30T00:23:38Z,3882240583,178,,3879872521,56,Back,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760931,146,49,1,16,53,d5ydtvt96bv7fq04yqm2w2632,1,61.8,7.6,2022-10-29T14:17:42.155Z,2022-10-30T00:23:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478760971,147,1,1,16,53,d5ydtvt96bv7fq04yqm2w2632,1,61.8,7.6,2022-10-29T14:17:42.521Z,2022-10-30T00:23:49Z,3879873007,140,61.0,3879873015,212,3.9,3882240897,178,,3879873019,213,1.8,3879873011,141,13.2,3879873003,56,Right,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
