id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2498511679,31,1,1,1,34,6eqit8ye8aomdsrrq0hk3v7gh,1,72.2,0,2023-01-18T20:02:38.511Z,2023-01-19T04:02:48Z,3983914643,107,,3983914645,56,Right,3983914653,213,2.0,3983914651,212,7.7,3983914649,141,8.3,3983914647,140,69.1,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511683,32,1,1,1,35,6eqit8ye8aomdsrrq0hk3v7gh,1,69.1,8.8,2023-01-18T20:02:39.557Z,2023-01-19T04:03:18Z,3984266165,178,,3983914675,141,2.8,3983914677,212,7.5,3983914671,140,75.1,3983914679,213,5.7,3983914667,56,Right,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511687,33,1,1,1,36,6eqit8ye8aomdsrrq0hk3v7gh,1,75.1,2.9,2023-01-18T20:02:40.427Z,2023-01-19T04:03:27Z,3983914701,56,Right,3983914707,212,8.7,3983914709,213,3.2,3983914705,141,1.9,3984266211,178,,3983914703,140,66.8,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511693,34,1,1,1,38,6eqit8ye8aomdsrrq0hk3v7gh,1,66.8,1.9,2023-01-18T20:02:41.895Z,2023-01-19T04:03:34Z,3983914743,56,Right,3983914745,140,61.7,3983914751,213,3.0,3983914749,212,5.4,3983914747,141,2.9,3984266235,178,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511697,35,1,1,1,38,6eqit8ye8aomdsrrq0hk3v7gh,1,60,2.1,2023-01-18T20:02:42.576Z,2023-01-19T04:03:39Z,3983914789,213,0.4,3984266259,178,,3983914781,56,Right,3983914787,212,11.1,3983914783,140,69.7,3983914785,141,8.7,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511699,36,1,1,1,41,6eqit8ye8aomdsrrq0hk3v7gh,0,78.1,13.5,2023-01-18T20:02:45.247Z,2023-01-19T04:03:45Z,3984266291,178,,3983914883,233,24,3983914795,140,77.4,3983914887,286,,3983914881,236,,3983914799,212,1.7,3983914797,141,15.8,3983914793,56,Right,v22q59d00b5v78rgx7v8z3vu,Antony,3983914801,213,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511715,24,74,1,1,41,1c8m2ko0wxq1asfkuykurdr0y,1,28.9,75.2,2023-01-18T20:02:45.364Z,2023-01-19T04:03:49Z,3983914873,56,Back,3984266299,178,,3983914875,285,,3983914911,233,36,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498519057,199,61,1,1,41,6eqit8ye8aomdsrrq0hk3v7gh,1,75.6,23.7,2023-01-18T20:02:45.495Z,2023-01-19T04:03:53Z,3983956167,56,Center,3984266319,178,,,,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511725,25,49,1,1,42,1c8m2ko0wxq1asfkuykurdr0y,1,22.6,71.6,2023-01-18T20:02:46.115Z,2023-01-19T04:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511737,26,1,1,1,44,1c8m2ko0wxq1asfkuykurdr0y,0,15.2,76.7,2023-01-18T20:02:48.183Z,2023-01-19T04:04:02Z,3983914989,141,71.8,3983914995,1,,3983914993,213,6.1,3983914987,140,38.8,3983914983,157,,3984266365,178,,3983914991,212,25.0,3983914985,56,Back,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511751,37,1,1,1,46,6eqit8ye8aomdsrrq0hk3v7gh,0,58.9,24.6,2023-01-18T20:02:50.039Z,2023-01-19T04:04:10Z,3983915069,141,60.5,3983915071,212,36.7,3983915067,140,85.0,3984266383,178,,3983915075,1,,3983915063,157,,3983915073,213,0.7,3983915065,56,Center,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511761,27,1,1,1,48,1c8m2ko0wxq1asfkuykurdr0y,1,12.9,34.3,2023-01-18T20:02:52.826Z,2023-01-19T04:04:16Z,3983915123,140,23.2,3983915125,141,31.4,3983915119,3,,3983915129,213,6.1,3983915127,212,11.0,3984266423,388,,3983915121,56,Back,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511767,28,1,1,1,50,1c8m2ko0wxq1asfkuykurdr0y,0,29.6,29.5,2023-01-18T20:02:54.417Z,2023-01-19T04:04:23Z,3983915149,140,28.6,3983915151,141,36.9,3983915147,56,Back,3984266461,178,,3983915155,213,1.8,3983915145,3,,3983915153,212,5.1,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511771,38,49,1,1,51,6eqit8ye8aomdsrrq0hk3v7gh,1,80.1,60.5,2023-01-18T20:02:55.187Z,2023-01-19T04:04:28Z,,,,,,,,,,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511793,39,1,1,1,52,6eqit8ye8aomdsrrq0hk3v7gh,1,73.6,69.4,2023-01-18T20:02:56.205Z,2023-01-19T04:04:33Z,3983915293,140,74.5,3983915295,141,83.5,3983915299,213,1.5,3983915297,212,9.6,3983915291,56,Left,3984266497,178,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511803,40,1,1,1,55,6eqit8ye8aomdsrrq0hk3v7gh,1,76.3,83.6,2023-01-18T20:02:59.278Z,2023-01-19T04:04:55Z,3984266597,178,,3983915349,141,78.8,3983915351,212,4.5,3983915347,140,73.3,3983915353,213,3.9,3983915345,56,Center,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511807,41,1,1,1,55,6eqit8ye8aomdsrrq0hk3v7gh,1,74.4,80.9,2023-01-18T20:02:59.859Z,2023-01-19T04:04:59Z,3983915383,141,90.0,3984266613,178,,3983915385,212,6.3,3983915387,213,1.4,3983915379,56,Left,3983915381,140,75.3,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511829,42,1,1,1,56,6eqit8ye8aomdsrrq0hk3v7gh,1,73,91.5,2023-01-18T20:03:00.622Z,2023-01-19T04:05:02Z,3983915515,56,Left,3983915523,213,3.1,3983915521,212,21.8,3983915517,140,52.2,3984266631,178,,3983915519,141,91.5,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511843,43,1,1,2,3,6eqit8ye8aomdsrrq0hk3v7gh,1,65.4,90.9,2023-01-18T20:03:06.966Z,2023-01-19T04:05:08Z,3983915591,141,96.5,3983915589,140,77.5,3983915595,213,0.3,3983915593,212,13.3,3983915587,56,Left,3984266641,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511849,44,1,1,2,5,6eqit8ye8aomdsrrq0hk3v7gh,0,76.9,95,2023-01-18T20:03:09.092Z,2023-01-19T04:05:15Z,3983915637,213,5.2,3983915635,212,2.5,3983915631,140,78.0,3983915633,141,91.8,3983915629,56,Left,3984266661,178,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511857,29,61,1,2,5,1c8m2ko0wxq1asfkuykurdr0y,1,21.7,6.5,2023-01-18T20:03:09.188Z,2023-01-19T04:05:23Z,3984266719,178,,3983915683,56,Back,,,,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511863,30,49,1,2,6,1c8m2ko0wxq1asfkuykurdr0y,1,19.2,15.6,2023-01-18T20:03:10.389Z,2023-01-19T04:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511867,31,1,1,2,6,1c8m2ko0wxq1asfkuykurdr0y,0,19.2,15.6,2023-01-18T20:03:10.426Z,2023-01-19T04:05:31Z,3983915733,212,28.5,3984266747,178,,3983915725,157,,3983915735,213,0.2,3983915729,140,45.7,3983915737,1,,3983915731,141,24.6,3983915727,56,Back,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511877,45,1,1,2,8,6eqit8ye8aomdsrrq0hk3v7gh,1,58.4,67.9,2023-01-18T20:03:12.287Z,2023-01-19T04:05:39Z,3984266777,388,,3983915789,212,13.4,3983915787,141,85.6,3983915781,3,,3983915791,213,2.0,3983915783,56,Left,3983915785,140,52.8,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511883,46,49,1,2,9,6eqit8ye8aomdsrrq0hk3v7gh,1,53.8,85,2023-01-18T20:03:13.445Z,2023-01-19T04:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511891,47,1,1,2,10,6eqit8ye8aomdsrrq0hk3v7gh,1,53.9,85,2023-01-18T20:03:14.715Z,2023-01-19T04:05:52Z,3983915843,141,78.1,3983915839,56,Center,3983915845,212,6.0,3984266835,178,,3983915847,213,5.4,3983915841,140,57.5,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511919,48,1,1,2,11,6eqit8ye8aomdsrrq0hk3v7gh,1,57.5,78.1,2023-01-18T20:03:15.499Z,2023-01-19T04:05:57Z,3983915967,140,43.4,3983915971,212,23.5,3983915969,141,51.2,3983915973,213,4.0,3983915965,56,Back,3984266855,178,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511931,49,1,1,2,18,6eqit8ye8aomdsrrq0hk3v7gh,1,60.1,28.6,2023-01-18T20:03:21.943Z,2023-01-19T04:06:04Z,3983916027,140,63.2,3983916031,212,17.0,3983916029,141,4.1,3983916025,56,Right,3984266899,178,,3983916033,213,4.9,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511949,50,1,1,2,21,6eqit8ye8aomdsrrq0hk3v7gh,1,62.5,4.3,2023-01-18T20:03:25.136Z,2023-01-19T04:07:13Z,3983916123,213,3.1,3983916115,56,Right,3983916119,141,4.7,3984267155,178,,3983916117,140,53.4,3983916121,212,9.6,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511975,51,1,1,2,25,6eqit8ye8aomdsrrq0hk3v7gh,1,58.4,9.7,2023-01-18T20:03:28.886Z,2023-01-19T04:07:21Z,3983916265,212,23.2,3983916263,141,5.2,3984267181,178,,3983916259,56,Right,3983916267,213,6.2,3983916261,140,80.3,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511981,52,1,1,2,28,6eqit8ye8aomdsrrq0hk3v7gh,0,78.5,4.4,2023-01-18T20:03:32.082Z,2023-01-19T04:08:07Z,3983916297,213,3.7,3983916289,56,Right,3983916291,140,72.8,3983916295,212,7.0,3983916293,141,0.0,3984267377,178,,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511993,32,5,1,2,28,1c8m2ko0wxq1asfkuykurdr0y,1,28,101.5,2023-01-18T20:03:32.376Z,2023-01-19T04:08:10Z,3983924333,233,53,3983916355,56,Back,3983916357,347,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498511983,53,5,1,2,28,6eqit8ye8aomdsrrq0hk3v7gh,0,72,-1.5,2023-01-18T20:03:32.376Z,2023-01-19T04:08:10Z,3983924353,233,32,3983916301,347,,3983916299,56,Right,,,,,,,,,,,,,,,,57btqxe5sy3ygzxpp55p4umdx,W. Weghorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512081,33,1,1,2,47,1c8m2ko0wxq1asfkuykurdr0y,0,31.5,100,2023-01-18T20:03:51.654Z,2023-01-19T04:08:16Z,3983916909,213,6.0,3983916907,212,12.3,3983916901,56,Back,3983916903,140,42.7,3983916905,141,96.6,3983916899,107,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512085,54,61,1,2,49,6eqit8ye8aomdsrrq0hk3v7gh,0,55.5,4.6,2023-01-18T20:03:53.019Z,2023-01-19T04:08:28Z,3984267473,388,,3983916913,56,Right,3984267471,21,,,,,,,,,,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512105,34,5,1,2,50,1c8m2ko0wxq1asfkuykurdr0y,1,40.8,101.2,2023-01-18T20:03:53.878Z,2023-01-19T04:08:35Z,3983924369,233,55,3983917027,56,Back,3983917029,347,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512091,55,5,1,2,50,6eqit8ye8aomdsrrq0hk3v7gh,0,59.2,-1.2,2023-01-18T20:03:53.878Z,2023-01-19T04:08:36Z,3983916953,347,,3983916951,56,Right,3983924397,233,34,,,,,,,,,,,,,,,,e1t5rgvs2hwnldts6vn8agzc9,A. Wan-Bissaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512171,35,1,1,3,4,1c8m2ko0wxq1asfkuykurdr0y,1,36.9,100,2023-01-18T20:04:08.292Z,2023-01-19T04:08:39Z,3983917395,212,28.7,3983917389,56,Left,3983917387,107,,3983917393,141,96.4,3983917391,140,64.0,3983917397,213,6.2,3983917399,1,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512173,36,1,1,3,5,1c8m2ko0wxq1asfkuykurdr0y,1,64,96.4,2023-01-18T20:04:09.785Z,2023-01-19T04:08:43Z,3983917409,140,69.2,3983917415,213,5.9,3983917407,56,Left,3983917413,212,5.8,3983917411,141,93.5,3983917403,3,,3983917405,168,,3984267575,388,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512177,37,1,1,3,6,1c8m2ko0wxq1asfkuykurdr0y,0,69.2,93.5,2023-01-18T20:04:10.656Z,2023-01-19T04:08:49Z,3983917429,212,5.2,3983917431,213,4.3,3984267599,178,,3983917427,141,86.6,3984026465,156,,3983917421,3,,3983917423,56,Left,3983917425,140,67.0,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512175,56,49,1,3,8,6eqit8ye8aomdsrrq0hk3v7gh,1,34.8,16.8,2023-01-18T20:04:12.269Z,2023-01-19T04:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512181,57,1,1,3,8,6eqit8ye8aomdsrrq0hk3v7gh,0,35.1,16.7,2023-01-18T20:04:12.296Z,2023-01-19T04:09:22Z,3983917465,213,1.3,3983917455,155,,3983917463,212,10.4,3984267803,388,,3983917459,140,38.1,3983917461,141,31.3,3983917457,56,Back,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512185,38,49,1,3,9,1c8m2ko0wxq1asfkuykurdr0y,1,66.5,74.9,2023-01-18T20:04:13.844Z,2023-01-19T04:09:46Z,,,,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512193,39,1,1,3,10,1c8m2ko0wxq1asfkuykurdr0y,1,66.5,74.9,2023-01-18T20:04:13.889Z,2023-01-19T04:09:49Z,3983917529,212,14.1,3983917531,213,5.8,3983917527,141,65.7,3983917521,155,,3983917523,56,Center,3984267979,178,,3983917525,140,78.5,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512195,40,44,1,3,11,1c8m2ko0wxq1asfkuykurdr0y,1,78.2,62.6,2023-01-18T20:04:15.563Z,2023-01-19T07:02:20Z,3983917539,286,,3983924491,233,58,3983917537,56,Center,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512191,58,44,1,3,11,6eqit8ye8aomdsrrq0hk3v7gh,0,21.8,37.4,2023-01-18T20:04:15.564Z,2023-01-19T04:11:36Z,3983924523,233,40,3983917519,285,,3983917517,56,Back,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512203,41,1,1,3,11,1c8m2ko0wxq1asfkuykurdr0y,1,78.5,65.7,2023-01-18T20:04:15.609Z,2023-01-19T07:02:20Z,3983917571,3,,3983917577,141,46.7,3983917579,212,13.0,3984268465,388,,3983917581,213,4.8,3983917575,140,80.2,3983917573,56,Center,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512207,42,3,1,3,13,1c8m2ko0wxq1asfkuykurdr0y,0,81.4,45,2023-01-18T20:04:17.163Z,2023-01-19T04:11:57Z,3984036593,233,547,3984268607,178,,3984036531,286,,3984171075,465,,3983917601,56,Center,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498533005,547,7,1,3,13,6eqit8ye8aomdsrrq0hk3v7gh,0,18.6,55,2023-01-18T20:04:17.382Z,2023-01-19T04:12:03Z,3984036587,285,,3984268655,178,,3984036589,233,42,3984036585,56,Back,3984171107,385,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498533019,417,61,1,3,13,1c8m2ko0wxq1asfkuykurdr0y,1,81.4,47.5,2023-01-18T20:04:17.469Z,2023-01-19T04:12:14Z,3984036663,56,Center,3984268731,178,,,,,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512213,59,49,1,3,14,6eqit8ye8aomdsrrq0hk3v7gh,1,18.1,51.8,2023-01-18T20:04:18.757Z,2023-01-19T04:12:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512227,60,1,1,3,14,6eqit8ye8aomdsrrq0hk3v7gh,1,18.1,51.8,2023-01-18T20:04:18.796Z,2023-01-19T04:12:22Z,3983917695,140,27.2,3983917693,56,Back,3983917697,141,56.6,3984268795,178,,3983917701,213,0.3,3983917699,212,10.1,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512241,61,1,1,3,16,6eqit8ye8aomdsrrq0hk3v7gh,1,29.3,57.9,2023-01-18T20:04:20.747Z,2023-01-19T04:12:29Z,3983917745,140,38.7,3983917743,56,Back,3983917747,141,57.9,3983917749,212,9.9,3984268835,178,,3983917751,213,0.0,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512247,62,1,1,3,17,6eqit8ye8aomdsrrq0hk3v7gh,1,39,61.6,2023-01-18T20:04:21.807Z,2023-01-19T04:12:33Z,3983917779,212,11.3,3983917781,213,4.4,3983917777,141,45.6,3983917773,56,Back,3984268885,178,,3983917775,140,36.2,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512257,63,1,1,3,20,6eqit8ye8aomdsrrq0hk3v7gh,1,47.8,42.7,2023-01-18T20:04:23.983Z,2023-01-19T04:12:40Z,3984268971,178,,3983917823,56,Center,3983917825,140,70.1,3983917829,212,31.1,3983917827,141,72.7,3983917831,213,0.7,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512265,64,1,1,3,22,6eqit8ye8aomdsrrq0hk3v7gh,0,75.2,73.5,2023-01-18T20:04:26.451Z,2023-01-19T04:12:50Z,3983917875,141,49.0,3983917873,140,78.0,3984269037,178,,3983917877,212,16.9,3983917869,56,Center,3983917879,213,4.9,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512275,43,49,1,3,24,1c8m2ko0wxq1asfkuykurdr0y,1,22.1,54.3,2023-01-18T20:04:27.932Z,2023-01-19T04:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512287,44,1,1,3,24,1c8m2ko0wxq1asfkuykurdr0y,1,22.4,54.3,2023-01-18T20:04:28.459Z,2023-01-19T04:13:01Z,3983918021,141,44.1,3983918017,56,Back,3983918019,140,28.6,3983918025,213,5.5,3984269111,178,,3983918023,212,9.5,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512299,45,1,1,3,27,1c8m2ko0wxq1asfkuykurdr0y,1,29.2,49.1,2023-01-18T20:04:30.911Z,2023-01-19T04:13:05Z,3983918099,213,6.2,3983918097,212,21.7,3983918091,56,Back,3983918093,140,49.7,3984269143,178,,3983918095,141,45.4,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512303,46,61,1,3,28,1c8m2ko0wxq1asfkuykurdr0y,0,48.8,45,2023-01-18T20:04:32.176Z,2023-01-19T04:13:09Z,3984269163,178,,3983918107,56,Back,,,,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512305,65,49,1,3,29,6eqit8ye8aomdsrrq0hk3v7gh,1,46.3,47.9,2023-01-18T20:04:33.456Z,2023-01-19T04:13:15Z,,,,,,,,,,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512337,66,1,1,3,29,6eqit8ye8aomdsrrq0hk3v7gh,1,46.3,47.9,2023-01-18T20:04:33.469Z,2023-01-19T04:13:18Z,3983918299,212,11.5,3983918297,141,39.4,3984269219,178,,3983918293,56,Back,3983918301,213,3.7,3983918295,140,36.8,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512349,67,1,1,3,34,6eqit8ye8aomdsrrq0hk3v7gh,1,31.9,23.4,2023-01-18T20:04:38.695Z,2023-01-19T04:13:20Z,3983918373,56,Back,3983918375,140,15.4,3983918381,213,2.5,3983918379,212,21.0,3983918377,141,40.9,3984269249,178,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498512365,68,1,1,3,37,6eqit8ye8aomdsrrq0hk3v7gh,1,15.3,40.9,2023-01-18T20:04:40.917Z,2023-01-19T04:13:23Z,3983918461,141,56.3,3983918459,140,21.7,3983918457,56,Back,3984269275,178,,3983918465,213,1.0,3983918463,212,12.4,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
