id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/16/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value
2484599689,22,44,1,1,45,1pse9ta7a45pi2w2grjim70ge,0,56.6,35.9,2022-11-12T15:02:51.925Z,2022-11-12T22:28:19Z,3910453141,56,Center,3910453143,286,,3910453281,233,32,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599723,33,1,1,1,45,ehd2iemqmschhj2ec0vayztzz,1,44.8,66.9,2022-11-12T15:02:52.039Z,2022-11-12T23:32:45Z,3912726649,388,,3910453341,213,5.5,3910453337,141,54.6,3910453331,3,,3910453333,56,Center,3910453335,140,52.5,3910453339,212,11.6,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599785,34,1,1,1,46,ehd2iemqmschhj2ec0vayztzz,1,52.5,52.8,2022-11-12T15:02:53.302Z,2022-11-12T22:28:27Z,3910453675,140,45.4,3910453679,212,7.5,3910453677,141,54.2,3910453673,56,Back,3912726717,388,,3912726719,21,,3910453683,213,3.0,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599799,35,49,1,1,47,ehd2iemqmschhj2ec0vayztzz,1,46.3,54,2022-11-12T15:02:54.562Z,2022-11-12T22:28:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599855,36,1,1,1,48,ehd2iemqmschhj2ec0vayztzz,1,46.4,54,2022-11-12T15:02:55.550Z,2022-11-12T22:28:37Z,3910453941,56,Back,3910453959,212,19.0,3912726845,178,,3910453963,213,4.4,3910453947,140,41.5,3910453953,141,27.1,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484599965,37,1,1,1,51,ehd2iemqmschhj2ec0vayztzz,1,41.5,27.1,2022-11-12T15:02:58.020Z,2022-11-12T22:28:40Z,3912726883,178,,3910454467,140,32.1,3910454469,141,45.8,3910454465,56,Back,3910454471,212,16.1,3910454473,213,2.2,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600025,38,1,1,1,54,ehd2iemqmschhj2ec0vayztzz,1,31.9,46.3,2022-11-12T15:03:01.528Z,2022-11-12T22:28:48Z,3910454759,141,64.0,3910454757,140,30.9,3910454761,212,12.1,3910454753,56,Back,3910454763,213,1.7,3912727019,178,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600117,39,1,1,1,56,ehd2iemqmschhj2ec0vayztzz,1,31.4,61.5,2022-11-12T15:03:03.782Z,2022-11-12T22:28:51Z,3910455205,213,4.6,3912727063,178,,3910455203,212,11.9,3910455197,56,Back,3910455199,140,29.8,3910455201,141,44.2,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600189,40,1,1,1,58,ehd2iemqmschhj2ec0vayztzz,1,29.1,37.6,2022-11-12T15:03:05.748Z,2022-11-12T22:28:55Z,3910455571,212,18.5,3910455563,140,31.2,3910455559,56,Back,3910455567,141,10.6,3912727161,178,,3910455575,213,4.8,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600201,41,61,1,2,1,ehd2iemqmschhj2ec0vayztzz,0,29.6,11.1,2022-11-12T15:03:08.185Z,2022-11-12T22:29:00Z,3910455603,56,Back,3912727239,178,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600243,23,49,1,2,3,1pse9ta7a45pi2w2grjim70ge,1,71.7,75.1,2022-11-12T15:03:09.862Z,2022-11-12T22:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600295,24,1,1,2,3,1pse9ta7a45pi2w2grjim70ge,0,71.7,75.1,2022-11-12T15:03:09.928Z,2022-11-12T22:29:07Z,3912727337,178,,3910455941,212,4.1,3910455943,213,3.7,3910455937,140,68.4,3910455939,141,71.8,3910455935,56,Center,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600305,42,3,1,2,4,ehd2iemqmschhj2ec0vayztzz,0,30.4,25.4,2022-11-12T15:03:11.319Z,2022-11-12T22:29:11Z,3912375005,464,,3910456113,233,25,3912727383,178,,3910456001,285,,3910455997,56,Back,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600309,25,7,1,2,4,1pse9ta7a45pi2w2grjim70ge,0,69.6,74.6,2022-11-12T15:03:11.364Z,2022-11-12T22:29:15Z,3912727423,389,,3910456025,56,Center,3910456027,286,,3912375127,384,,3910456071,233,42,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600365,43,49,1,2,6,ehd2iemqmschhj2ec0vayztzz,1,24.3,34.2,2022-11-12T15:03:13.355Z,2022-11-12T22:29:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600489,44,1,1,2,6,ehd2iemqmschhj2ec0vayztzz,1,24.5,35.4,2022-11-12T15:03:13.403Z,2022-11-12T22:29:22Z,3910456853,56,Back,3910456867,213,1.2,3910456861,141,76.7,3910456863,212,30.6,3910456857,140,36.1,3912727503,178,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600553,45,1,1,2,11,ehd2iemqmschhj2ec0vayztzz,1,37.8,86.6,2022-11-12T15:03:18.125Z,2022-11-12T22:29:37Z,3910457213,141,95.1,3910457211,140,41.7,3910457221,213,1.0,3910457217,212,7.1,3912727703,178,,3910457209,56,Back,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600647,46,1,1,2,13,ehd2iemqmschhj2ec0vayztzz,1,41.4,95.3,2022-11-12T15:03:20.179Z,2022-11-12T22:29:41Z,3910457673,213,4.0,3910457671,212,16.1,3912727779,178,,3910457669,141,78.1,3910457665,56,Back,3910457667,140,30.9,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600803,47,1,1,2,16,ehd2iemqmschhj2ec0vayztzz,0,33.8,70.3,2022-11-12T15:03:23.391Z,2022-11-12T22:29:41Z,3910458443,140,86.8,3910458441,56,Center,3912727797,178,,3910458445,141,66.3,3910458449,213,6.2,3910458439,155,,3910458451,1,,3910458447,212,55.7,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484600859,26,52,1,2,21,1pse9ta7a45pi2w2grjim70ge,1,8.3,36.1,2022-11-12T15:03:27.863Z,2022-11-12T22:29:50Z,3912727943,178,,3912375561,377,,,,,,,,,,,,,,,,,,,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601259,27,1,1,2,31,1pse9ta7a45pi2w2grjim70ge,1,8,46.4,2022-11-12T15:03:38.371Z,2022-11-12T22:30:02Z,3910460591,213,5.2,3910460589,212,13.9,3910460585,140,14.1,3912728103,178,,3910460587,141,28.3,3910460583,56,Back,3910460581,123,,,,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601397,28,1,1,2,34,1pse9ta7a45pi2w2grjim70ge,1,25.4,28.6,2022-11-12T15:03:41.737Z,2022-11-12T22:30:10Z,3910461179,155,,3910461187,212,28.1,3910461185,141,49.6,3910461189,213,0.5,3912728295,178,,3910461181,56,Back,3910461183,140,48.4,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601473,29,1,1,2,37,1pse9ta7a45pi2w2grjim70ge,0,48.3,49.6,2022-11-12T15:03:44.093Z,2022-11-12T22:30:14Z,3910461599,141,24.9,3910461595,56,Center,3910461597,140,63.6,3910461609,213,5.5,3912728331,388,,3910461593,3,,3910461603,212,23.2,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601511,48,49,1,2,40,ehd2iemqmschhj2ec0vayztzz,1,35.4,81.7,2022-11-12T15:03:46.891Z,2022-11-12T22:30:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601773,49,1,1,2,40,ehd2iemqmschhj2ec0vayztzz,1,35.8,81.7,2022-11-12T15:03:46.967Z,2022-11-12T22:30:21Z,3912728397,178,,3910463203,141,63.6,3910463201,140,26.9,3910463199,56,Back,3910463205,212,15.5,3910463207,213,4.1,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601849,50,1,1,2,47,ehd2iemqmschhj2ec0vayztzz,1,25.2,49.1,2022-11-12T15:03:54.260Z,2022-11-12T22:30:24Z,3910463691,56,Back,3910463693,140,23.0,3910463697,212,16.6,3910463695,141,24.9,3910463699,213,4.6,3912728421,178,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484601955,51,1,1,2,49,ehd2iemqmschhj2ec0vayztzz,1,23,24.6,2022-11-12T15:03:56.019Z,2022-11-12T22:30:27Z,3910464189,56,Back,3910464193,140,36.0,3912728467,178,,3910464203,213,0.3,3910464195,141,30.3,3910464199,212,14.2,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602009,52,1,1,2,53,ehd2iemqmschhj2ec0vayztzz,0,44.5,32.2,2022-11-12T15:04:00.269Z,2022-11-12T22:30:35Z,3910464493,141,62.0,3910464495,212,31.0,3910464491,140,66.8,3910464497,213,0.7,3910464489,56,Center,3912728507,178,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602049,30,49,1,2,54,1pse9ta7a45pi2w2grjim70ge,1,30.3,34.5,2022-11-12T15:04:01.732Z,2022-11-12T22:30:38Z,,,,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602093,31,1,1,2,55,1pse9ta7a45pi2w2grjim70ge,1,30.3,34.5,2022-11-12T15:04:02.623Z,2022-11-12T22:30:40Z,3910464887,212,7.5,3910464883,140,36.3,3910464889,213,0.6,3910464885,141,40.6,3910464879,56,Back,3912728643,178,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602223,32,1,1,2,56,1pse9ta7a45pi2w2grjim70ge,1,36.3,40.6,2022-11-12T15:04:03.496Z,2022-11-12T22:30:44Z,3912728693,178,,3910465471,56,Back,3910465473,140,43.6,3910465477,212,16.3,3910465479,213,5.2,3910465475,141,19.5,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602307,33,1,1,2,59,1pse9ta7a45pi2w2grjim70ge,0,56.8,6.2,2022-11-12T15:04:06.584Z,2022-11-12T22:30:48Z,3910465857,140,78.7,3910465859,141,17.6,3910465855,56,Right,3910465863,213,0.3,3912728725,178,,3910465861,212,24.3,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602315,53,49,1,3,1,ehd2iemqmschhj2ec0vayztzz,1,24,76.1,2022-11-12T15:04:08.773Z,2022-11-12T22:30:52Z,,,,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602471,54,1,1,3,2,ehd2iemqmschhj2ec0vayztzz,1,23.7,76.1,2022-11-12T15:04:08.832Z,2022-11-12T22:30:55Z,3910466723,140,9.9,3910466737,213,3.9,3910466721,56,Back,3910466735,212,19.7,3910466729,141,56.4,3912728793,178,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602685,55,1,1,3,5,ehd2iemqmschhj2ec0vayztzz,1,11.8,55.8,2022-11-12T15:04:12.671Z,2022-11-12T22:30:58Z,3912728849,178,,3910467721,213,5.0,3910467715,140,18.1,3910467719,212,20.6,3910467713,56,Back,3910467717,141,27.1,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484602865,56,1,1,3,10,ehd2iemqmschhj2ec0vayztzz,1,23,26.4,2022-11-12T15:04:17.248Z,2022-11-12T22:31:00Z,3912728885,178,,3910468545,140,11.5,3910468549,141,47.8,3910468539,56,Back,3910468559,213,2.3,3910468555,212,18.9,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603077,57,1,1,3,14,ehd2iemqmschhj2ec0vayztzz,1,12.6,50.7,2022-11-12T15:04:21.090Z,2022-11-12T22:31:03Z,3910469637,1,,3910469623,155,,3910469635,213,0.6,3910469631,212,52.4,3912728901,178,,3910469629,141,93.3,3910469625,56,Left,3910469627,140,54.2,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603095,58,1,1,3,16,ehd2iemqmschhj2ec0vayztzz,0,54.1,93.5,2022-11-12T15:04:23.686Z,2022-11-12T22:31:11Z,3910469735,213,0.1,3910469721,168,,3912728951,388,,3910469717,3,,3910469731,141,93.9,3910469729,140,56.2,3910469725,56,Left,3910469733,212,2.2,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603061,34,61,1,3,17,1pse9ta7a45pi2w2grjim70ge,1,43.8,7,2022-11-12T15:04:23.830Z,2022-11-12T22:31:16Z,3912729003,178,,3910469537,56,Back,3912729001,21,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603109,35,5,1,3,18,1pse9ta7a45pi2w2grjim70ge,0,42.7,-1.8,2022-11-12T15:04:25.050Z,2022-11-12T22:31:18Z,3910469795,347,,3910470619,233,59,3910469793,56,Back,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603259,59,5,1,3,18,ehd2iemqmschhj2ec0vayztzz,1,57.3,101.8,2022-11-12T15:04:25.050Z,2022-11-12T22:31:18Z,3910470511,233,35,3910470457,56,Left,3910470459,347,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603401,60,1,1,3,21,ehd2iemqmschhj2ec0vayztzz,1,56.3,100,2022-11-12T15:04:28.197Z,2022-11-12T22:31:34Z,3910471331,141,95.6,3910471325,107,,3910471329,140,38.4,3910471333,212,19.3,3910471327,56,Back,3910471335,213,3.4,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603535,61,1,1,3,24,ehd2iemqmschhj2ec0vayztzz,1,36.1,94.7,2022-11-12T15:04:31.769Z,2022-11-12T22:31:42Z,3912729235,178,,3910472031,212,14.8,3910472029,141,75.7,3910472025,140,29.3,3910472033,213,4.2,3910472021,56,Back,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603587,62,1,1,3,27,ehd2iemqmschhj2ec0vayztzz,1,29.3,75.7,2022-11-12T15:04:33.928Z,2022-11-12T22:31:51Z,3910472297,140,29.2,3910472299,141,36.6,3910472295,56,Back,3910472301,212,26.6,3912729297,178,,3910472303,213,4.7,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603681,63,1,1,3,31,ehd2iemqmschhj2ec0vayztzz,1,28.3,36,2022-11-12T15:04:37.818Z,2022-11-12T22:31:52Z,3910472857,56,Back,3910472865,213,4.9,3910472859,140,31.2,3912729429,178,,3910472863,212,18.3,3910472861,141,9.5,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603795,64,1,1,3,34,ehd2iemqmschhj2ec0vayztzz,1,30.9,12.9,2022-11-12T15:04:40.878Z,2022-11-12T22:31:55Z,3910473397,213,2.6,3910473395,212,10.6,3912729471,178,,3910473389,56,Back,3910473391,140,22.0,3910473393,141,20.4,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603845,65,1,1,3,35,ehd2iemqmschhj2ec0vayztzz,1,22.4,18.9,2022-11-12T15:04:42.223Z,2022-11-12T22:31:57Z,3910473669,212,14.0,3910473667,141,3.1,3910473659,56,Back,3912729493,178,,3910473673,213,5.4,3910473661,140,31.0,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603955,66,1,1,3,37,ehd2iemqmschhj2ec0vayztzz,1,31,2.9,2022-11-12T15:04:44.279Z,2022-11-12T22:32:00Z,3912729515,178,,3910474271,140,41.8,3910474273,141,15.9,3910474267,56,Back,3910474277,213,0.7,3910474275,212,14.4,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603989,67,1,1,3,40,ehd2iemqmschhj2ec0vayztzz,0,39.9,15.9,2022-11-12T15:04:46.811Z,2022-11-12T22:32:04Z,3910474365,56,Back,3910474375,213,5.5,3910474473,233,36,3910474367,140,43.2,3912729573,178,,3910474373,212,4.7,3910474479,286,,3910474469,236,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,3910474371,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484603969,36,74,1,3,40,1pse9ta7a45pi2w2grjim70ge,1,62.3,83.3,2022-11-12T15:04:46.983Z,2022-11-12T22:32:06Z,3912729627,178,,3910474321,285,,3910474563,233,67,3910474319,56,Left,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604197,68,1,1,3,44,ehd2iemqmschhj2ec0vayztzz,1,36.6,40.9,2022-11-12T15:04:50.833Z,2022-11-12T22:32:18Z,3910475463,212,33.4,3910475449,140,41.8,3910475447,56,Back,3910475471,213,1.4,3912729719,178,,3910475457,141,89.4,3910475477,1,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604377,69,1,1,3,46,ehd2iemqmschhj2ec0vayztzz,1,40.5,93.6,2022-11-12T15:04:53.463Z,2022-11-12T22:32:22Z,3910476307,140,62.0,3910476309,141,71.1,3912729899,178,,3910476311,212,27.3,3910476313,213,5.7,3910476303,56,Center,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604593,70,1,1,3,51,ehd2iemqmschhj2ec0vayztzz,1,70.7,66.6,2022-11-12T15:04:57.838Z,2022-11-12T22:32:30Z,3910477389,56,Left,3912730013,178,,3910477393,140,78.5,3910477401,212,19.7,3910482369,210,15,3910477397,141,92.9,3910477405,213,1.1,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604607,71,15,1,3,54,ehd2iemqmschhj2ec0vayztzz,1,82.3,77.8,2022-11-12T15:05:01.767Z,2022-11-12T22:32:31Z,3910482451,231,52.2,3910480551,82,,3910482429,103,19,3910482415,80,,3910480539,20,,3910480659,233,37,3910477451,22,,3910482421,133,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,3910482437,146,91.9,,3910477453,18,3910482423,55,70,3910477455,56,Center,3912730079,178,3910482441,147,61.6,3910482419,29,3910482447,230,98.6,3910482433,215,3910482427,102,47.8,,,,,,,,,,,
2484604701,37,10,1,3,55,1pse9ta7a45pi2w2grjim70ge,1,10.7,45.1,2022-11-12T15:05:02.218Z,2022-11-12T22:32:38Z,3910477917,94,,3910477919,56,Back,3912730177,178,,3910478939,233,71,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604685,72,13,1,3,57,ehd2iemqmschhj2ec0vayztzz,1,90.2,42.9,2022-11-12T15:05:04.090Z,2022-11-12T22:32:43Z,3910478891,233,37,3910479929,231,48.6,3910479925,230,98.5,3910479895,81,,3910479915,458,,3912730213,178,,3910477847,22,,3910479903,103,51.4,xu7mykgl15kaib3olilmsez9,N. Maupay,3910478827,20,,,3910479897,102,3910477851,56,Center,3910477849,17,,,,,,,,,,,,,,,,,40.7,,,,,,,,,,
2484604793,38,5,1,3,58,1pse9ta7a45pi2w2grjim70ge,1,-1.3,57.7,2022-11-12T15:05:04.918Z,2022-11-12T22:32:46Z,3910478431,56,Back,3910478435,346,,3910478491,233,73,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484604773,73,5,1,3,58,ehd2iemqmschhj2ec0vayztzz,0,101.3,42.3,2022-11-12T15:05:04.918Z,2022-11-12T22:32:46Z,3910478533,233,38,3910478365,56,Center,3910478367,346,,,,,,,,,,,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605791,39,1,1,4,20,1pse9ta7a45pi2w2grjim70ge,0,4.7,49.7,2022-11-12T15:05:27.121Z,2022-11-12T22:32:57Z,3910483663,140,59.1,3910483673,74,,3910483661,56,Center,3910483671,1,,3910483665,141,75.9,3910483669,213,0.3,3912383223,189,,3910483667,212,59.8,12l99v9rpet6ug6n121tg6ay1,M. Travers,3910483659,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605881,74,1,1,4,24,ehd2iemqmschhj2ec0vayztzz,0,36.2,25,2022-11-12T15:05:31.374Z,2022-11-12T22:33:14Z,3910484241,213,5.5,3910484231,3,,3910484237,141,13.4,3910484239,212,10.7,3910484235,140,43.1,3910484233,56,Back,3912730771,178,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484605997,40,1,1,4,28,1pse9ta7a45pi2w2grjim70ge,0,54.9,89.9,2022-11-12T15:05:35.699Z,2022-11-12T22:33:18Z,3910484867,212,20.2,3910484859,3,,3910484865,141,81.2,3912730841,388,,3910484869,213,6.0,3910484861,56,Left,3910484863,140,73.3,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606089,75,1,1,4,31,ehd2iemqmschhj2ec0vayztzz,1,23.1,11.3,2022-11-12T15:05:38.075Z,2022-11-12T22:33:21Z,3910485353,140,30.8,3910485349,3,,3910485351,56,Back,3910485359,213,0.7,3910485355,141,21.0,3910485357,212,10.4,3912730903,178,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606101,76,49,1,4,32,ehd2iemqmschhj2ec0vayztzz,1,30.8,21,2022-11-12T15:05:38.814Z,2022-11-12T22:33:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484606347,77,1,1,4,36,ehd2iemqmschhj2ec0vayztzz,1,32.4,37.7,2022-11-12T15:05:43.057Z,2022-11-12T22:33:29Z,3912730983,178,,3910486629,141,76.0,3910486625,56,Back,3910486631,212,26.2,3910486627,140,30.1,3910486633,213,1.7,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
