id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2454902877,20,1,1,2,26,22doj4sgsocqpxw45h607udje,1,37,73.2,2022-09-03T14:02:55.640Z,2022-09-03T22:20:11Z,3753133027,141,74.0,3753133029,212,4.4,3753133033,213,3.0,3755845135,178,,3753133023,140,32.8,3753133019,56,Back,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454902897,21,1,1,2,27,22doj4sgsocqpxw45h607udje,1,29.6,71.8,2022-09-03T14:02:56.946Z,2022-09-03T22:20:14Z,3753133123,140,32.3,3753133119,56,Back,3755845325,178,,3753133133,213,5.3,3753133125,141,65.4,3753133129,212,5.2,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903003,22,1,1,2,28,22doj4sgsocqpxw45h607udje,1,32.7,65.7,2022-09-03T14:02:57.726Z,2022-09-03T22:20:16Z,3753133695,212,3.8,3753133689,56,Back,3753133691,140,32.1,3753133697,213,1.7,3755845537,178,,3753133693,141,71.2,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903029,23,1,1,2,31,22doj4sgsocqpxw45h607udje,0,43.8,81.8,2022-09-03T14:03:00.656Z,2022-09-03T22:20:21Z,3755845779,178,,3753133833,213,0.5,3753133825,56,Left,3753133829,141,93.2,3753133831,212,16.8,3753133827,140,58.0,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903063,34,8,1,2,32,hzqh7z0mdl3v7gwete66syxp,1,43.2,8.3,2022-09-03T14:03:01.513Z,2022-09-03T22:20:28Z,3754838455,383,,3753133933,56,Back,3755846137,389,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903075,35,49,1,2,34,hzqh7z0mdl3v7gwete66syxp,1,41.8,9.1,2022-09-03T14:03:03.678Z,2022-09-03T22:20:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903187,36,1,1,2,35,hzqh7z0mdl3v7gwete66syxp,1,43.5,9.4,2022-09-03T14:03:04.162Z,2022-09-03T22:20:41Z,3753134583,213,5.9,3755846575,178,,3753134577,140,55.4,3753134575,56,Right,3753134579,141,2.3,3753134581,212,13.4,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903195,24,45,1,2,35,22doj4sgsocqpxw45h607udje,0,45.6,95.8,2022-09-03T14:03:04.894Z,2022-09-03T22:20:44Z,3753135451,233,37,3753134613,56,Back,3753134615,285,,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903297,37,3,1,2,35,hzqh7z0mdl3v7gwete66syxp,1,54.4,4.2,2022-09-03T14:03:04.894Z,2022-09-03T22:20:44Z,3754838815,464,,3753135143,56,Right,3753135237,233,24,3755846709,178,,3753135145,286,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455382239,847,3,1,2,37,hzqh7z0mdl3v7gwete66syxp,0,48,8.1,2022-09-03T14:03:06.563Z,2022-09-03T22:20:48Z,3755710507,467,cag3gzjcv8erx3zpp2lidzcvd,3755710501,56,Back,3755846895,178,,3755710505,464,,3755710503,286,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903305,38,4,1,2,38,hzqh7z0mdl3v7gwete66syxp,1,47,10.2,2022-09-03T14:03:07.289Z,2022-09-03T22:20:50Z,3753135561,233,25,3753135173,56,Back,3753135171,13,,3753135177,265,,3753135179,286,,3753135175,152,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903335,25,4,1,2,38,22doj4sgsocqpxw45h607udje,0,53,89.8,2022-09-03T14:03:07.290Z,2022-09-03T22:20:49Z,3753135679,233,38,3753135347,13,,3753135363,285,,3755846969,178,,3753135351,56,Left,3753135359,265,,3753135355,152,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903605,40,43,1,2,42,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T14:03:11.392Z,2022-09-03T14:54:43Z,3753136719,212,12.2,3753136715,140,32.6,3753136717,141,58.1,3753136721,213,1.3,3753695217,144,1,3753136793,189,0,3753136713,56,Back,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903467,39,1,1,2,44,hzqh7z0mdl3v7gwete66syxp,1,42.9,14.5,2022-09-03T14:03:14.056Z,2022-09-03T22:21:00Z,3755847459,178,,3753136047,213,2.1,3753136041,140,31.9,3753136045,212,21.7,3753136037,152,,3753136039,56,Back,3753136043,141,41.5,3753136035,5,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903759,41,1,1,2,46,hzqh7z0mdl3v7gwete66syxp,1,33.8,57.3,2022-09-03T14:03:16.074Z,2022-09-03T22:21:04Z,3753137513,140,47.9,3755847713,178,,3753137515,141,97.7,3753137519,213,1.1,3753137517,212,31.2,3753137511,56,Back,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454903893,42,1,1,2,50,hzqh7z0mdl3v7gwete66syxp,1,46.5,84.9,2022-09-03T14:03:19.993Z,2022-09-03T22:21:08Z,3753138211,56,Back,3753138217,141,84.3,3753138213,140,34.4,3753138219,212,12.7,3753138221,213,3.2,3755847887,178,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904003,43,1,1,2,55,hzqh7z0mdl3v7gwete66syxp,1,33.7,70.1,2022-09-03T14:03:24.306Z,2022-09-03T22:21:11Z,3753138763,212,19.6,3755847989,178,,3753138757,56,Back,3753138759,140,24.0,3753138765,213,4.2,3753138761,141,45.5,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904173,44,1,1,2,57,hzqh7z0mdl3v7gwete66syxp,1,23.6,40.4,2022-09-03T14:03:26.749Z,2022-09-03T22:21:14Z,3755848135,178,,3753139557,141,13.9,3753139555,140,30.8,3753139559,212,19.5,3753139561,213,5.1,3753139553,56,Back,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904361,45,1,1,3,1,hzqh7z0mdl3v7gwete66syxp,1,27.8,20,2022-09-03T14:03:30.744Z,2022-09-03T22:21:20Z,3755848405,178,,3753140529,141,35.8,3753140533,213,2.7,3753140525,56,Back,3753140527,140,4.1,3753140531,212,27.1,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904449,46,1,1,3,6,hzqh7z0mdl3v7gwete66syxp,0,5,34.9,2022-09-03T14:03:35.288Z,2022-09-03T22:21:23Z,3753140969,212,51.5,3753140965,140,52.0,3753140967,141,56.6,3753140973,1,,3753140961,157,,3753140971,213,0.3,3753140963,56,Center,3755848585,178,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904457,26,44,1,3,9,22doj4sgsocqpxw45h607udje,1,47.5,43.2,2022-09-03T14:03:38.505Z,2022-09-04T00:32:53Z,3753141009,56,Back,3753141585,233,47,3753141011,285,,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904537,47,44,1,3,9,hzqh7z0mdl3v7gwete66syxp,0,52.5,56.8,2022-09-03T14:03:38.506Z,2022-09-03T22:21:27Z,3753141759,233,26,3753141403,56,Center,3753141405,286,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904523,27,1,1,3,9,22doj4sgsocqpxw45h607udje,1,46.5,43.6,2022-09-03T14:03:38.519Z,2022-09-04T00:32:54Z,3755848913,388,,3753141319,3,,3753141337,212,15.9,3753141331,141,48.2,3753141323,56,Center,3753141341,213,0.2,3753141325,140,61.3,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904551,28,49,1,3,11,22doj4sgsocqpxw45h607udje,1,62,44.6,2022-09-03T14:03:40.474Z,2022-09-03T22:21:33Z,,,,,,,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904591,29,1,1,3,11,22doj4sgsocqpxw45h607udje,1,62.2,43.3,2022-09-03T14:03:40.987Z,2022-09-03T22:21:41Z,3753141675,213,5.5,3753141671,141,35.8,3753141673,212,7.4,3753141665,56,Center,3753141669,140,67.3,3755849505,178,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904623,30,1,1,3,12,22doj4sgsocqpxw45h607udje,0,66.8,40.1,2022-09-03T14:03:41.684Z,2022-09-03T22:21:44Z,3755849607,178,,3753141843,140,69.9,3753141841,56,Center,3753141847,212,5.7,3753141845,141,47.0,3753141849,213,1.0,,,,,,,c5zmr0m17riujelm4up44etih,Richarlison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904679,48,49,1,3,14,hzqh7z0mdl3v7gwete66syxp,1,27.2,47.5,2022-09-03T14:03:43.260Z,2022-09-03T22:21:48Z,,,,,,,,,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904733,49,1,1,3,14,hzqh7z0mdl3v7gwete66syxp,1,27.2,47.5,2022-09-03T14:03:43.267Z,2022-09-03T22:21:51Z,3755849857,178,,3753142329,56,Back,3753142333,141,68.3,3753142341,213,0.6,3753142337,212,23.5,3753142331,140,45.1,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904811,50,1,1,3,16,hzqh7z0mdl3v7gwete66syxp,1,45,66.6,2022-09-03T14:03:45.300Z,2022-09-03T22:21:53Z,3753142765,212,10.2,3755850071,178,,3753142761,141,56.4,3753142767,213,5.5,3753142757,56,Center,3753142759,140,52.1,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904977,51,1,1,3,18,hzqh7z0mdl3v7gwete66syxp,1,53.2,52.2,2022-09-03T14:03:47.896Z,2022-09-03T22:21:58Z,3753143623,141,28.1,3753143619,56,Center,3755850263,178,,3753143625,212,29.1,3753143621,140,76.1,3753143627,213,5.7,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454904989,52,50,1,3,21,hzqh7z0mdl3v7gwete66syxp,1,85.8,34.1,2022-09-03T14:03:50.168Z,2022-09-03T22:22:13Z,3753143683,56,Center,3753144211,233,31,3753143685,286,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905059,31,7,1,3,22,22doj4sgsocqpxw45h607udje,1,14.2,65.9,2022-09-03T14:03:51.217Z,2022-09-03T22:22:18Z,3755851429,178,,3753144099,233,52,3754868751,385,,3753143949,285,,3753143947,56,Back,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905087,32,52,1,3,23,22doj4sgsocqpxw45h607udje,1,7.7,50.3,2022-09-03T14:03:52.946Z,2022-09-03T22:22:19Z,3755851495,178,,3754868961,376,,,,,,,,,,,,,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905311,33,1,1,3,27,22doj4sgsocqpxw45h607udje,1,12.6,55.8,2022-09-03T14:03:56.158Z,2022-09-03T22:22:22Z,3753145205,56,Back,3753145209,140,17.8,3753145213,141,70.0,3753145203,123,,3753145217,213,1.1,3755851609,178,,3753145215,212,11.1,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905377,34,1,1,3,29,22doj4sgsocqpxw45h607udje,1,18.7,70.6,2022-09-03T14:03:58.221Z,2022-09-03T22:22:27Z,3753145521,213,5.3,3755851773,178,,3753145517,141,64.9,3753145513,56,Back,3753145515,140,21.4,3753145519,212,4.8,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905559,35,1,1,3,31,22doj4sgsocqpxw45h607udje,1,24.4,61.4,2022-09-03T14:04:00.108Z,2022-09-03T22:22:30Z,3753146467,213,3.8,3755851917,178,,3753146463,212,9.9,3753146451,56,Back,3753146455,140,16.7,3753146459,141,53.0,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905685,36,1,1,3,35,22doj4sgsocqpxw45h607udje,1,19.1,51.3,2022-09-03T14:04:04.637Z,2022-09-03T22:22:36Z,3753147063,141,70.2,3755852169,178,,3753147059,56,Back,3753147065,212,13.1,3753147067,213,1.4,3753147061,140,21.5,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905745,37,1,1,3,37,22doj4sgsocqpxw45h607udje,1,23.3,75.3,2022-09-03T14:04:06.833Z,2022-09-03T22:22:41Z,3755852409,178,,3753147303,212,16.6,3753147295,56,Back,3753147299,140,31.5,3753147301,141,96.2,3753147305,213,1.0,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454905923,38,1,1,3,39,22doj4sgsocqpxw45h607udje,1,32.3,96.6,2022-09-03T14:04:08.410Z,2022-09-03T22:22:47Z,3753148223,213,4.1,3753148215,212,9.4,3753148197,56,Back,3755852637,178,,3753148201,140,26.9,3753148207,141,85.6,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906035,39,1,1,3,42,22doj4sgsocqpxw45h607udje,1,27.4,68.2,2022-09-03T14:04:11.971Z,2022-09-03T22:22:50Z,3753148761,56,Back,3753148769,212,28.8,3753148765,141,25.9,3755852763,178,,3753148771,213,4.6,3753148763,140,25.6,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906119,40,1,1,3,46,22doj4sgsocqpxw45h607udje,1,26.6,16.5,2022-09-03T14:04:15.540Z,2022-09-03T22:22:53Z,3755852895,178,,3753149169,213,5.4,3753149165,141,2.8,3753149167,212,12.1,3753149161,56,Back,3753149163,140,33.9,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906185,41,1,1,3,47,22doj4sgsocqpxw45h607udje,1,34.2,4.3,2022-09-03T14:04:16.908Z,2022-09-03T22:22:56Z,3753149493,140,34.3,3755853051,178,,3753149495,141,8.6,3753149499,213,1.5,3753149489,56,Back,3753149497,212,2.9,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906231,42,1,1,3,49,22doj4sgsocqpxw45h607udje,1,35.6,8.3,2022-09-03T14:04:18.934Z,2022-09-03T22:22:58Z,3753149743,213,0.5,3753149723,56,Right,3753149737,141,20.9,3753149731,140,51.7,3755853149,178,,3753149741,212,19.0,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906261,43,1,1,3,50,22doj4sgsocqpxw45h607udje,0,51.7,20.9,2022-09-03T14:04:19.840Z,2022-09-03T22:23:02Z,3754871973,168,,3753149845,56,Right,3753149847,140,61.7,3755853369,178,,3753149855,212,12.5,3753149851,141,11.0,3753149857,213,5.7,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906285,53,49,1,3,52,hzqh7z0mdl3v7gwete66syxp,1,27.7,85.7,2022-09-03T14:04:21.189Z,2022-09-03T22:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906347,54,1,1,3,52,hzqh7z0mdl3v7gwete66syxp,1,27.7,85.7,2022-09-03T14:04:21.241Z,2022-09-03T22:23:09Z,3755853751,178,,3753150303,212,15.3,3753150297,56,Back,3753150299,140,41.4,3753150301,141,93.3,3753150307,213,0.3,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906487,55,1,1,3,54,hzqh7z0mdl3v7gwete66syxp,1,41,94.5,2022-09-03T14:04:23.462Z,2022-09-03T22:23:14Z,3755853957,178,,3753150875,212,14.4,3753150873,141,81.0,3753150869,56,Back,3753150877,213,3.8,3753150871,140,30.4,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906809,56,1,1,3,57,hzqh7z0mdl3v7gwete66syxp,1,30,75.3,2022-09-03T14:04:26.474Z,2022-09-03T22:23:19Z,3753152529,140,28.9,3753152539,213,4.6,3753152523,56,Back,3753152535,141,56.3,3753152537,212,13.0,3755854115,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454906905,57,1,1,4,4,hzqh7z0mdl3v7gwete66syxp,1,27,32.3,2022-09-03T14:04:33.341Z,2022-09-03T22:23:26Z,3753153059,141,12.2,3753153055,140,31.0,3755854449,178,,3753153063,212,14.3,3753153053,56,Back,3753153069,213,5.0,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907071,58,1,1,4,6,hzqh7z0mdl3v7gwete66syxp,1,28.3,7.7,2022-09-03T14:04:35.230Z,2022-09-03T22:23:29Z,3753153879,212,8.9,3753153881,213,6.0,3753153877,141,4.4,3755854587,178,,3753153873,140,36.5,3753153869,56,Back,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907079,59,50,1,4,9,hzqh7z0mdl3v7gwete66syxp,1,35.6,5.6,2022-09-03T14:04:38.283Z,2022-09-03T22:23:38Z,3753154657,233,44,3753153911,56,Back,3753153915,286,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907157,44,7,1,4,9,22doj4sgsocqpxw45h607udje,0,64.4,94.4,2022-09-03T14:04:38.469Z,2022-09-03T22:23:40Z,3755855233,178,,3753154299,56,Left,3753154301,285,,3753154507,233,59,3754873071,385,,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907685,62,43,1,4,10,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T14:04:39.734Z,2022-09-03T14:07:45Z,3753157253,56,Back,3753192917,144,61,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455444453,1370,43,1,4,11,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T14:04:40.092Z,2022-09-03T23:41:29Z,3756060859,178,0,3756061115,144,82,,,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455444755,1371,67,1,4,11,hzqh7z0mdl3v7gwete66syxp,1,30.1,9.9,2022-09-03T14:04:40.121Z,2022-09-04T00:32:54Z,3756062735,233,1446,,,,,,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455444749,1446,67,1,4,11,22doj4sgsocqpxw45h607udje,0,69.9,90.1,2022-09-03T14:04:40.122Z,2022-09-03T23:41:56Z,3756062741,233,1371,,,,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907213,60,1,1,4,11,hzqh7z0mdl3v7gwete66syxp,0,27.2,6.4,2022-09-03T14:04:40.142Z,2022-09-04T00:32:54Z,3755855449,178,,3753154893,233,45,3753154603,157,,3753154891,236,,3753154605,56,Back,3753154615,1,,3753154611,212,0.9,3753154607,140,28.0,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,3753154897,286,3753154609,141,6.2,3753154613,213,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455419099,930,43,1,4,11,22doj4sgsocqpxw45h607udje,1,0,0,2022-09-03T14:04:40.153Z,2022-09-03T23:41:44Z,3756061877,144,67,3755916699,233,902,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455419091,902,43,1,4,11,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-09-03T14:04:40.154Z,2022-09-03T23:41:43Z,3756061827,144,67,3755916703,233,930,,,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907171,45,74,1,4,11,22doj4sgsocqpxw45h607udje,1,71,94.4,2022-09-03T14:04:40.155Z,2022-09-03T22:23:51Z,3753155099,233,60,3753154363,56,Left,3753154365,285,,3755855757,178,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907257,46,49,1,4,12,22doj4sgsocqpxw45h607udje,1,81.7,95,2022-09-03T14:04:42.003Z,2022-09-03T22:23:55Z,,,,,,,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907339,47,1,1,4,12,22doj4sgsocqpxw45h607udje,1,80.9,94.7,2022-09-03T14:04:42.026Z,2022-09-03T22:24:00Z,3753155393,213,5.1,3753155383,141,70.0,3755856077,178,,3753155375,56,Center,3753155377,140,88.1,3753155389,212,18.4,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907349,48,61,1,4,14,22doj4sgsocqpxw45h607udje,0,93.3,65.2,2022-09-03T14:04:43.165Z,2022-09-03T22:24:06Z,3755856311,178,,3753155443,56,Center,,,,,,,,,,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907369,49,5,1,4,17,22doj4sgsocqpxw45h607udje,0,100.5,63.4,2022-09-03T14:04:46.625Z,2022-09-03T22:24:09Z,3753155793,233,61,3753155523,346,,3753155521,56,Center,,,,,,,,,,,,,,,,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454907399,61,5,1,4,17,hzqh7z0mdl3v7gwete66syxp,1,-0.5,36.6,2022-09-03T14:04:46.625Z,2022-09-03T22:24:09Z,3753155665,56,Back,3753155669,346,,3753155707,233,49,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454908423,63,1,1,4,42,hzqh7z0mdl3v7gwete66syxp,1,5.1,59.4,2022-09-03T14:05:11.764Z,2022-09-03T22:24:10Z,3753160951,141,52.4,3753160959,237,,3753160955,213,4.6,3753160947,56,Back,3753160945,124,,3753160953,212,4.8,3753160949,140,4.8,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
