id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value
2474322191,42,1,1,1,43,c8h9bw1l82s06h77xxrelzhur,0,54.9,17.7,2022-10-19T18:32:19.498Z,2022-10-20T02:11:24Z,3856370833,212,11.9,3856370829,140,66.2,3856370831,141,17.4,3856370827,56,Right,3857259095,178,,3856370835,213,6.3,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322203,11,1,1,1,45,4txjdaqveermfryvbfrr4taf7,1,25.8,85.7,2022-10-19T18:32:21.052Z,2022-10-20T02:11:31Z,3856370901,56,Back,3857259229,178,,3856370909,213,1.0,3856370903,140,29.5,3856370905,141,94.1,3856370907,212,6.9,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322209,12,49,1,1,46,4txjdaqveermfryvbfrr4taf7,1,29.5,94.2,2022-10-19T18:32:22.069Z,2022-10-20T02:11:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322281,13,1,1,1,46,4txjdaqveermfryvbfrr4taf7,1,29.5,94.2,2022-10-19T18:32:22.102Z,2022-10-20T02:11:42Z,3856371281,212,32.9,3857259355,178,,3856371279,141,59.6,3856371283,213,3.9,3856371285,1,,3856371277,140,7.6,3856371275,56,Back,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322321,14,1,1,1,50,4txjdaqveermfryvbfrr4taf7,0,7.9,58.7,2022-10-19T18:32:25.854Z,2022-10-20T02:11:52Z,3856371493,1,,3857259619,178,,3856371485,140,61.8,3856371487,141,30.5,3856371491,213,6.0,3856371481,157,,3856371489,212,59.8,3856371483,56,Center,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322351,43,1,1,1,52,c8h9bw1l82s06h77xxrelzhur,1,39.5,62.1,2022-10-19T18:32:28.306Z,2022-10-20T02:11:58Z,3857259733,178,,3856371645,140,51.8,3856371651,213,5.9,3856371647,141,55.2,3856371649,212,13.7,3856371641,3,,3856371643,56,Center,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322353,44,49,1,1,54,c8h9bw1l82s06h77xxrelzhur,1,52.2,55.2,2022-10-19T18:32:29.698Z,2022-10-20T02:12:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322381,45,1,1,1,55,c8h9bw1l82s06h77xxrelzhur,0,52.2,55.2,2022-10-19T18:32:30.706Z,2022-10-20T02:12:07Z,3856371795,212,14.9,3856371783,56,Center,3856371799,213,0.6,3857259915,178,,3856371791,141,67.9,3856371787,140,63.8,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322407,15,49,1,1,56,4txjdaqveermfryvbfrr4taf7,1,28.8,14.6,2022-10-19T18:32:32.386Z,2022-10-20T02:12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322461,16,1,1,1,59,4txjdaqveermfryvbfrr4taf7,0,29.4,8,2022-10-19T18:32:35.332Z,2022-10-20T02:12:18Z,3856372183,140,60.0,3856372179,155,,3856372189,213,0.0,3856372181,56,Right,3857260171,178,,3856372187,212,32.1,3856372191,1,,3856372185,141,8.5,6gq38x5xbyz0moa1sk0aw082x,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322509,46,1,1,2,1,c8h9bw1l82s06h77xxrelzhur,1,31.2,86.8,2022-10-19T18:32:36.970Z,2022-10-20T02:12:32Z,3856372427,3,,3856372435,212,16.9,3856372437,213,5.7,3856372431,140,44.8,3856372433,141,73.5,3857260343,178,,3856372429,56,Back,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322517,47,49,1,2,3,c8h9bw1l82s06h77xxrelzhur,1,44.4,72.7,2022-10-19T18:32:38.834Z,2022-10-20T02:12:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322529,48,4,1,2,4,c8h9bw1l82s06h77xxrelzhur,1,44.3,73,2022-10-19T18:32:40.166Z,2022-10-20T02:12:45Z,3856372537,286,,3856372535,265,,3856372529,13,,3856372745,233,17,3856372533,152,,3856372531,56,Back,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322569,17,4,1,2,4,4txjdaqveermfryvbfrr4taf7,0,55.7,27,2022-10-19T18:32:40.167Z,2022-10-20T02:12:44Z,3856372703,152,,3856372699,13,,3856372701,56,Center,3856372707,285,,3857260767,389,,3856372787,233,48,3856372705,265,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322953,49,1,1,2,25,c8h9bw1l82s06h77xxrelzhur,1,30.8,71.1,2022-10-19T18:33:00.519Z,2022-10-20T02:12:50Z,3856374707,213,5.3,3856374695,5,,3856374705,212,10.9,3856374697,152,,3857260945,178,,3856374699,56,Back,3856374703,141,57.7,3856374701,140,36.5,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322975,50,1,1,2,26,c8h9bw1l82s06h77xxrelzhur,1,35.8,54.8,2022-10-19T18:33:01.627Z,2022-10-20T02:12:54Z,3857261039,178,,3856374823,140,26.1,3856374829,213,4.0,3856374821,56,Back,3856374827,212,15.2,3856374825,141,38.3,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323013,51,1,1,2,29,c8h9bw1l82s06h77xxrelzhur,1,26.1,38.3,2022-10-19T18:33:05.154Z,2022-10-20T02:12:59Z,3856374997,141,19.5,3856375001,213,5.0,3856374995,140,29.6,3856374993,56,Back,3857261173,178,,3856374999,212,13.3,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323059,52,1,1,2,32,c8h9bw1l82s06h77xxrelzhur,1,29.7,19.2,2022-10-19T18:33:08.410Z,2022-10-20T02:13:03Z,3857261265,178,,3856375221,140,41.5,3856375219,56,Back,3856375223,141,23.7,3856375225,212,12.8,3856375227,213,0.2,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323179,53,1,1,2,35,c8h9bw1l82s06h77xxrelzhur,1,42.9,22.5,2022-10-19T18:33:10.651Z,2022-10-20T02:13:08Z,3856375825,140,88.9,3857021975,4,,3857261371,178,,3856375827,141,23.7,3856375833,1,,3856375829,212,48.3,3856375831,213,0.0,3856375823,56,Center,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323189,54,50,1,2,42,c8h9bw1l82s06h77xxrelzhur,1,95.8,16.6,2022-10-19T18:33:17.908Z,2022-10-20T02:13:22Z,3856375863,56,Right,3856375865,286,,3856375969,233,18,,,,,,,,,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323199,18,7,1,2,42,4txjdaqveermfryvbfrr4taf7,0,4.2,83.4,2022-10-19T18:33:17.956Z,2022-10-20T02:13:27Z,3856375913,56,Back,3857022109,385,,3857261777,178,,3856375915,285,,3856375935,233,54,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323207,55,61,1,2,42,c8h9bw1l82s06h77xxrelzhur,1,95.9,16.1,2022-10-19T18:33:17.994Z,2022-10-20T02:13:33Z,3857261903,178,,3856375949,56,Right,,,,,,,,,,,,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323283,19,5,1,2,45,4txjdaqveermfryvbfrr4taf7,1,-0.8,81.2,2022-10-19T18:33:20.875Z,2022-10-20T02:13:35Z,3856376343,56,Back,3856376409,233,56,3856376347,346,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323253,56,5,1,2,45,c8h9bw1l82s06h77xxrelzhur,0,100.8,18.8,2022-10-19T18:33:20.875Z,2022-10-20T02:13:35Z,3856376453,233,19,3856376165,56,Right,3856376167,346,,,,,,,,,,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323609,20,1,1,3,7,4txjdaqveermfryvbfrr4taf7,1,4,50.4,2022-10-19T18:33:43.366Z,2022-10-20T02:13:41Z,3856378305,213,0.3,3856378297,56,Center,3856378311,74,,3856378295,155,,3856378307,1,,3856378301,141,72.2,3856378293,124,,3856378299,140,59.1,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,3856378303,212,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323631,21,1,1,3,10,4txjdaqveermfryvbfrr4taf7,0,59.1,72.2,2022-10-19T18:33:46.069Z,2022-10-20T02:13:46Z,3856378373,56,Center,3856378381,213,0.0,3856378371,3,,3856378379,212,14.6,3856378377,141,73.2,3857262229,388,,3856378375,140,73.0,,,,4ml8pyt3rxwxakjxslg0c8kb9,G. Scamacca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474440715,980,49,1,3,12,c8h9bw1l82s06h77xxrelzhur,1,27.7,30.8,2022-10-19T18:33:47.573Z,2022-10-20T02:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323695,57,1,1,3,12,c8h9bw1l82s06h77xxrelzhur,1,28.5,30.9,2022-10-19T18:33:47.594Z,2022-10-20T02:13:57Z,3856378691,56,Back,3856378699,213,5.2,3856378693,140,36.6,3856378695,141,8.8,3856378697,212,17.3,3857262479,178,,3856378689,155,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323701,58,61,1,3,15,c8h9bw1l82s06h77xxrelzhur,0,36.6,8.8,2022-10-19T18:33:50.586Z,2022-10-20T02:14:08Z,3857262679,178,,3856378717,56,Back,,,,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474440779,873,49,1,3,15,4txjdaqveermfryvbfrr4taf7,1,67.3,92.8,2022-10-19T18:33:50.867Z,2022-10-20T02:14:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474489977,888,43,1,3,15,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-10-19T18:33:50.884Z,2022-10-20T04:47:28Z,3857357905,144,67,3857294451,233,1038,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474489973,1038,43,1,3,15,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T18:33:50.885Z,2022-10-20T04:47:27Z,3857357901,144,67,3857294455,233,888,,,,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323707,22,1,1,3,15,4txjdaqveermfryvbfrr4taf7,1,66.3,93.5,2022-10-19T18:33:50.887Z,2022-10-20T02:14:18Z,3856378741,212,8.7,3856378735,56,Left,3856378743,213,3.1,3856378737,140,58.0,3856378739,141,93.9,3857262839,178,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323731,23,1,1,3,17,4txjdaqveermfryvbfrr4taf7,0,56,93,2022-10-19T18:33:52.740Z,2022-10-20T02:14:23Z,3856378885,140,77.5,3856378891,213,6.2,3856378887,141,91.5,3856378881,155,,3856378889,212,22.6,3857262885,178,,3856378883,56,Left,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323773,59,1,1,3,19,c8h9bw1l82s06h77xxrelzhur,1,10.7,11.1,2022-10-19T18:33:55.345Z,2022-10-20T02:14:30Z,3857262989,388,,3856379107,213,0.2,3856379099,56,Back,3856379105,212,9.7,3856379103,141,14.4,3856379097,3,,3856379101,140,19.7,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323779,60,49,1,3,21,c8h9bw1l82s06h77xxrelzhur,1,25.6,14,2022-10-19T18:33:56.665Z,2022-10-20T02:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323805,61,1,1,3,22,c8h9bw1l82s06h77xxrelzhur,1,25.6,14,2022-10-19T18:33:58.171Z,2022-10-20T02:14:43Z,3856379251,141,14.6,3856379247,56,Back,3856379253,212,13.3,3856379255,213,0.0,3857263225,178,,3856379249,140,38.3,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323835,62,1,1,3,23,c8h9bw1l82s06h77xxrelzhur,1,38.5,14.6,2022-10-19T18:33:58.827Z,2022-10-20T02:14:49Z,3856379405,56,Back,3856379413,213,4.8,3856379407,140,38.7,3856379411,212,3.7,3856379409,141,9.1,3857263325,178,,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323859,24,45,1,3,24,4txjdaqveermfryvbfrr4taf7,0,55.2,94,2022-10-19T18:34:00.173Z,2022-10-20T02:14:59Z,3856379523,285,,3856380093,233,63,3856379521,56,Left,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474323959,63,3,1,3,24,c8h9bw1l82s06h77xxrelzhur,1,44.8,6,2022-10-19T18:34:00.173Z,2022-10-20T02:14:59Z,3857023415,465,,3857263585,178,,3856380011,286,,3856380009,56,Back,3856380081,233,24,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324023,64,1,1,3,32,c8h9bw1l82s06h77xxrelzhur,1,55,9.2,2022-10-19T18:34:08.001Z,2022-10-20T02:15:05Z,3856380357,140,48.6,3856380363,213,2.3,3856380353,56,Back,3857263675,178,,3856380361,212,10.3,3856380359,141,20.7,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324045,65,1,1,3,35,c8h9bw1l82s06h77xxrelzhur,1,59.1,30.3,2022-10-19T18:34:10.946Z,2022-10-20T02:15:16Z,3856380451,213,1.0,3856380447,141,46.4,3857263839,178,,3856380439,56,Center,3856380443,140,65.2,3856380449,212,12.7,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324079,66,1,1,3,37,c8h9bw1l82s06h77xxrelzhur,1,65.1,46.3,2022-10-19T18:34:12.939Z,2022-10-20T02:15:20Z,3856380565,56,Center,3856380573,213,3.9,3856380571,212,8.0,3856380567,140,59.4,3856380569,141,38.6,3857263901,178,,,,,,,,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324151,67,1,1,3,39,c8h9bw1l82s06h77xxrelzhur,1,56.2,31.9,2022-10-19T18:34:14.643Z,2022-10-20T02:15:24Z,3857264037,178,,3856381009,141,10.1,3856381007,140,56.5,3856381011,212,14.8,3856381013,213,4.7,3856381005,56,Right,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324249,68,1,1,3,43,c8h9bw1l82s06h77xxrelzhur,1,58.2,12.6,2022-10-19T18:34:18.962Z,2022-10-20T02:15:28Z,3856381425,56,Center,3856381427,140,55.5,3856381433,213,1.7,3856381429,141,35.7,3857264115,178,,3856381431,212,16.0,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324277,69,1,1,3,48,c8h9bw1l82s06h77xxrelzhur,1,64.4,41.5,2022-10-19T18:34:23.787Z,2022-10-20T02:15:34Z,3856381559,56,Center,3856381561,140,72.4,3856381563,141,46.9,3856381565,212,9.2,3857264251,178,,3856381567,213,0.4,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324283,70,1,1,3,49,c8h9bw1l82s06h77xxrelzhur,1,72.4,46.9,2022-10-19T18:34:24.520Z,2022-10-20T02:15:39Z,3856381585,56,Center,3856381593,213,4.0,3856381591,212,9.3,3856381587,140,66.8,3856381589,141,36.3,3857264349,178,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324315,71,1,1,3,49,c8h9bw1l82s06h77xxrelzhur,1,66.8,36.3,2022-10-19T18:34:25.126Z,2022-10-20T02:15:43Z,3856381727,56,Center,3856381737,213,2.4,3856381731,141,51.5,3857264451,178,,3856381729,140,55.8,3856381733,212,15.5,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324327,72,1,1,3,51,c8h9bw1l82s06h77xxrelzhur,1,55.8,51.5,2022-10-19T18:34:27.110Z,2022-10-20T02:15:49Z,3856381785,212,12.8,3857264615,178,,3856381787,213,1.7,3856381781,140,54.7,3856381783,141,70.2,3856381779,56,Center,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324375,73,1,1,3,52,c8h9bw1l82s06h77xxrelzhur,1,54.9,70.9,2022-10-19T18:34:28.378Z,2022-10-20T02:15:53Z,3856382069,141,93.5,3856382073,213,0.8,3856382065,56,Left,3857264707,178,,3856382067,140,68.6,3856382071,212,21.1,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324407,74,1,1,3,56,c8h9bw1l82s06h77xxrelzhur,1,67.7,93.5,2022-10-19T18:34:31.705Z,2022-10-20T02:15:58Z,3856382209,141,79.1,3856382211,212,25.8,3856382207,140,45.0,3856382205,56,Back,3857264823,178,,3856382213,213,3.5,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324427,75,1,1,3,57,c8h9bw1l82s06h77xxrelzhur,1,45.5,77.3,2022-10-19T18:34:33.498Z,2022-10-20T02:16:03Z,3856382329,140,52.0,3856382333,212,10.6,3856382335,213,5.4,3857264965,178,,3856382331,141,65.4,3856382327,56,Center,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324459,76,1,1,3,59,c8h9bw1l82s06h77xxrelzhur,1,52,65.4,2022-10-19T18:34:35.042Z,2022-10-20T02:16:10Z,3856382493,56,Back,3857265111,178,,3856382499,212,13.0,3856382497,141,57.3,3856382495,140,40.8,3856382501,213,3.6,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324505,77,1,1,4,2,c8h9bw1l82s06h77xxrelzhur,1,40.4,51.8,2022-10-19T18:34:38.450Z,2022-10-20T02:16:14Z,3856382719,140,41.1,3856382723,212,14.0,3856382721,141,31.2,3857265193,178,,3856382725,213,4.8,3856382717,56,Back,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324527,78,1,1,4,5,c8h9bw1l82s06h77xxrelzhur,1,41.9,31.5,2022-10-19T18:34:40.945Z,2022-10-20T02:16:19Z,3856382855,140,62.7,3856382859,212,22.3,3857265259,178,,3856382861,213,0.2,3856382851,56,Center,3856382857,141,38.0,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324569,79,1,1,4,7,c8h9bw1l82s06h77xxrelzhur,1,62,37,2022-10-19T18:34:42.754Z,2022-10-20T02:16:25Z,3856383037,56,Center,3856383043,212,8.4,3857265465,178,,3856383041,141,26.1,3856383045,213,5.2,3856383039,140,65.8,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324583,80,1,1,4,8,c8h9bw1l82s06h77xxrelzhur,1,65.8,26.1,2022-10-19T18:34:44.250Z,2022-10-20T02:16:31Z,3856383095,140,73.8,3856383101,213,0.3,3856383097,141,29.8,3857265587,178,,3856383099,212,8.8,3856383093,56,Center,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324589,81,61,1,4,9,c8h9bw1l82s06h77xxrelzhur,0,73.8,29.8,2022-10-19T18:34:44.881Z,2022-10-20T02:16:38Z,3856383117,56,Center,3857265723,178,,,,,,,,,,,,,,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324577,25,49,1,4,10,4txjdaqveermfryvbfrr4taf7,1,26.5,83.7,2022-10-19T18:34:45.690Z,2022-10-20T02:16:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324617,26,1,1,4,11,4txjdaqveermfryvbfrr4taf7,1,26.5,84,2022-10-19T18:34:46.715Z,2022-10-20T02:16:50Z,3856383279,56,Back,3857265971,178,,3856383283,141,94.8,3856383281,140,32.6,3856383287,213,0.9,3856383285,212,9.7,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474490419,1067,43,1,4,14,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-19T18:34:49.752Z,2022-10-20T04:48:38Z,3857358689,144,83,3857296713,399,217593,,,,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324625,27,1,1,4,14,4txjdaqveermfryvbfrr4taf7,0,32.4,95,2022-10-19T18:34:49.787Z,2022-10-20T02:16:57Z,3856383469,233,82,3856383315,140,33.5,3856383317,141,93.8,3857266133,178,,3856383319,212,1.4,3856383313,56,Back,3856383321,213,5.7,3856383467,236,,6aix9yu384pv1caanqiol231l,Pablo Fornals,3856383473,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324647,82,74,1,4,14,c8h9bw1l82s06h77xxrelzhur,1,64.2,11.7,2022-10-19T18:34:49.900Z,2022-10-20T02:17:01Z,3856383507,233,27,3856383415,56,Right,3857266183,178,,3856383417,285,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324667,83,49,1,4,16,c8h9bw1l82s06h77xxrelzhur,1,63.9,30.7,2022-10-19T18:34:52.378Z,2022-10-20T02:17:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324719,84,1,1,4,16,c8h9bw1l82s06h77xxrelzhur,1,63.9,30.7,2022-10-19T18:34:52.451Z,2022-10-20T02:17:14Z,3856383845,213,3.2,3856383839,140,61.1,3856383837,56,Center,3857266479,178,,3856383843,212,2.9,3856383841,141,30.4,,,,,,,6z1du1o69dgamvu2m8yi97dre,Fábio Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324737,85,1,1,4,21,c8h9bw1l82s06h77xxrelzhur,1,68.1,32.5,2022-10-19T18:34:56.857Z,2022-10-20T02:17:25Z,3856383939,56,Center,3856383945,212,3.7,3856383947,213,5.6,3857266691,178,,3856383941,140,70.9,3856383943,141,29.2,,,,,,,dbvpo938uwe0s420lospkethx,Thiago Alcântara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474324797,86,1,1,4,22,c8h9bw1l82s06h77xxrelzhur,1,70.9,29.2,2022-10-19T18:34:57.579Z,2022-10-20T02:17:29Z,3856384149,140,66.6,3857266771,178,,3856384155,213,2.8,3856384153,212,4.9,3856384151,141,31.9,3856384147,56,Center,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
