id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/16/value,qualifier/18/value
2493237639,35,1,1,1,40,ehd2iemqmschhj2ec0vayztzz,1,34.4,11.3,2022-12-26T15:02:23.771Z,2022-12-27T00:45:20Z,3956104799,212,11.6,3956104803,213,1.9,3957282721,178,,3956104795,141,27.4,3956104791,56,Back,3956104793,140,30.8,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237669,36,1,1,1,43,ehd2iemqmschhj2ec0vayztzz,1,31.8,27.9,2022-12-26T15:02:26.605Z,2022-12-27T00:46:05Z,3956104955,140,38.4,3957282885,178,,3956104957,141,42.5,3956104961,213,1.0,3956104953,56,Back,3956104959,212,12.1,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237729,37,1,1,1,44,ehd2iemqmschhj2ec0vayztzz,1,38.4,42.5,2022-12-26T15:02:27.691Z,2022-12-27T00:46:12Z,3956105293,140,29.5,3957282913,178,,3956105297,212,11.1,3956105291,56,Back,3956105295,141,33.6,3956105299,213,3.7,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237763,38,1,1,1,46,ehd2iemqmschhj2ec0vayztzz,1,30.4,33.9,2022-12-26T15:02:30.445Z,2022-12-27T00:47:36Z,3956105445,140,42.4,3956105447,141,36.1,3956105443,56,Back,3956105449,212,12.7,3956105451,213,0.1,3957283217,178,,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237799,39,1,1,1,47,ehd2iemqmschhj2ec0vayztzz,1,42.4,36.1,2022-12-26T15:02:31.464Z,2022-12-27T00:47:38Z,3956105643,213,3.3,3956105641,212,13.1,3956105631,140,30.0,3956105635,141,34.0,3957283229,178,,3956105627,56,Back,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237863,40,1,1,1,49,ehd2iemqmschhj2ec0vayztzz,1,29.6,30,2022-12-26T15:02:33.068Z,2022-12-27T00:47:41Z,3956105929,213,4.9,3956105923,140,32.4,3956105927,212,19.1,3956105921,56,Back,3957283243,178,,3956105925,141,2.3,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237889,41,1,1,1,53,ehd2iemqmschhj2ec0vayztzz,1,32.5,9.4,2022-12-26T15:02:36.594Z,2022-12-27T00:47:44Z,3956106035,56,Back,3957283255,178,,3956106041,141,18.5,3956106047,213,0.6,3956106039,140,41.5,3956106043,212,11.3,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237907,42,1,1,1,54,ehd2iemqmschhj2ec0vayztzz,1,41.5,18.5,2022-12-26T15:02:37.833Z,2022-12-27T00:47:46Z,3956106123,140,35.2,3956106127,212,7.1,3956106121,56,Back,3956106125,141,22.4,3957283267,178,,3956106129,213,2.8,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237951,43,1,1,1,54,ehd2iemqmschhj2ec0vayztzz,1,35.2,22.4,2022-12-26T15:02:38.240Z,2022-12-27T00:47:50Z,3956106351,140,53.8,3956106355,212,21.4,3956106349,56,Center,3956106353,141,35.2,3957283281,178,,3956106359,213,0.4,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237983,44,1,1,1,56,ehd2iemqmschhj2ec0vayztzz,1,53.8,35.2,2022-12-26T15:02:40.176Z,2022-12-27T02:23:00Z,3957283305,178,,3956106499,212,10.3,3956106493,56,Back,3956106501,213,3.4,3956106497,141,31.6,3956106495,140,44.3,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238035,45,1,1,1,58,ehd2iemqmschhj2ec0vayztzz,1,45.4,31.3,2022-12-26T15:02:41.596Z,2022-12-27T00:47:57Z,3956106763,56,Back,3957283321,178,,3956106771,213,2.2,3956106767,141,41.2,3956106769,212,8.1,3956106765,140,41.1,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238069,46,1,1,1,59,ehd2iemqmschhj2ec0vayztzz,1,42.6,51.8,2022-12-26T15:02:43.381Z,2022-12-27T00:48:01Z,3956106927,212,20.8,3957283345,178,,3956106915,56,Back,3956106931,213,1.5,3956106923,141,82.4,3956106919,140,43.6,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238145,47,1,1,2,1,ehd2iemqmschhj2ec0vayztzz,1,43.6,82.4,2022-12-26T15:02:44.902Z,2022-12-27T00:48:05Z,3956107313,212,23.7,3957283365,178,,3956107311,141,96.9,3956107307,56,Left,3956107315,213,0.4,3956107309,140,64.1,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238185,48,1,1,2,4,ehd2iemqmschhj2ec0vayztzz,0,67.5,96,2022-12-26T15:02:47.750Z,2022-12-27T00:48:08Z,3956107493,213,5.9,3956107485,56,Left,3956107487,140,89.4,3956107489,141,83.2,3956107491,212,24.6,3957283377,178,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238201,17,8,1,2,5,b9si1jn1lfxfund69e9ogcu2n,1,12.2,10.4,2022-12-26T15:02:49.294Z,2022-12-27T00:48:11Z,3956107567,56,Back,3957283393,178,,3956977903,383,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238211,18,49,1,2,6,b9si1jn1lfxfund69e9ogcu2n,1,7.8,10.1,2022-12-26T15:02:50.439Z,2022-12-27T00:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238343,19,1,1,2,7,b9si1jn1lfxfund69e9ogcu2n,0,7.4,9.5,2022-12-26T15:02:50.608Z,2022-12-27T00:48:18Z,3956108269,157,,3956108273,140,41.0,3956108275,141,3.4,3956108271,56,Back,3956108277,212,35.5,3957283427,178,,3956108281,1,,3956108279,213,6.2,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238365,49,49,1,2,12,ehd2iemqmschhj2ec0vayztzz,1,58.7,94.8,2022-12-26T15:02:56.137Z,2022-12-27T00:48:28Z,,,,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238447,50,61,1,2,13,ehd2iemqmschhj2ec0vayztzz,0,53.9,94.8,2022-12-26T15:02:57.069Z,2022-12-27T00:48:52Z,3956108727,56,Left,3957283567,178,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238417,20,43,1,2,13,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-12-26T15:02:57.392Z,2022-12-26T19:35:25Z,3956108591,56,Back,3956980539,144,7,3956979181,285,0,3956979207,383,0,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238457,21,49,1,2,15,b9si1jn1lfxfund69e9ogcu2n,1,34.3,2.6,2022-12-26T15:02:58.695Z,2022-12-27T00:48:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238487,22,1,1,2,15,b9si1jn1lfxfund69e9ogcu2n,0,34.5,2.6,2022-12-26T15:02:58.779Z,2022-12-27T00:49:00Z,3956108935,212,9.3,3956108937,213,6.0,3956108931,140,42.9,3956108933,141,0.0,3957283597,178,,3956108929,56,Back,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238493,23,5,1,2,16,b9si1jn1lfxfund69e9ogcu2n,0,42.3,-1.8,2022-12-26T15:02:59.802Z,2022-12-27T00:49:01Z,3956108955,347,,3956109923,233,51,3956108951,56,Back,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238669,51,5,1,2,16,ehd2iemqmschhj2ec0vayztzz,1,57.7,101.8,2022-12-26T15:02:59.802Z,2022-12-27T00:49:01Z,3956109819,347,,3956109817,56,Left,3956109873,233,23,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238785,52,1,1,2,25,ehd2iemqmschhj2ec0vayztzz,1,42.7,100,2022-12-26T15:03:09.450Z,2022-12-27T00:49:08Z,3956110373,56,Back,3956110371,107,,3956110377,141,91.4,3956110375,140,25.4,3956110381,213,3.5,3956110379,212,19.4,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238833,53,1,1,2,29,ehd2iemqmschhj2ec0vayztzz,1,24,86.5,2022-12-26T15:03:12.851Z,2022-12-27T00:49:18Z,3957283673,178,,3956110653,56,Back,3956110667,213,3.7,3956110657,140,3.5,3956110661,141,67.0,3956110665,212,25.3,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238957,54,1,1,2,33,ehd2iemqmschhj2ec0vayztzz,1,3.9,67.2,2022-12-26T15:03:16.592Z,2022-12-27T00:49:22Z,3956111291,212,18.1,3957283697,178,,3956111293,213,0.3,3956111283,140,20.1,3956111281,56,Back,3956111287,141,76.3,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238969,55,50,1,2,34,ehd2iemqmschhj2ec0vayztzz,1,19.8,75.8,2022-12-26T15:03:17.841Z,2022-12-27T00:49:27Z,3956111333,285,,3956113135,233,24,3956111331,56,Back,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238885,24,7,1,2,34,b9si1jn1lfxfund69e9ogcu2n,1,80.2,24.2,2022-12-26T15:03:17.940Z,2022-12-27T00:51:18Z,3956113067,286,,3956110919,56,Center,3956113079,233,55,3956981299,384,,3957284105,178,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239077,25,2,1,2,34,b9si1jn1lfxfund69e9ogcu2n,1,79.7,24.7,2022-12-26T15:03:17.978Z,2022-12-27T00:51:32Z,3956111869,56,Center,3956111873,141,27.8,3956111871,140,91.7,3956111867,7,6s577yqayjceifu1e05f280yd,3957284151,178,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239035,56,55,1,2,34,ehd2iemqmschhj2ec0vayztzz,1,12.5,46.8,2022-12-26T15:03:17.979Z,2022-12-27T00:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239291,57,1,1,2,45,ehd2iemqmschhj2ec0vayztzz,1,8,73,2022-12-26T15:03:28.742Z,2022-12-27T13:25:22Z,3956112987,56,Back,3956112991,141,21.3,3956113043,189,,3956112983,5,,3957766219,1,,3956112985,241,,3956112995,213,4.9,3957284157,178,,35jaxclh329duzefna708jk5x,J. Tarkowski,3956112989,140,13.1,3956112993,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239329,58,1,1,2,54,ehd2iemqmschhj2ec0vayztzz,1,21.5,21.2,2022-12-26T15:03:38.509Z,2022-12-27T00:51:36Z,3956113203,141,32.5,3956113199,56,Back,3957284181,178,,3956113201,140,31.6,3956113207,213,0.6,3956113205,212,13.1,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239411,59,1,1,2,56,ehd2iemqmschhj2ec0vayztzz,1,31.6,32.5,2022-12-26T15:03:39.597Z,2022-12-27T00:51:39Z,3956113621,212,12.5,3957284197,178,,3956113623,213,3.6,3956113615,56,Back,3956113617,140,20.9,3956113619,141,24.6,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239441,60,1,1,2,59,ehd2iemqmschhj2ec0vayztzz,1,25.9,24.1,2022-12-26T15:03:43.350Z,2022-12-27T00:51:44Z,3957284217,178,,3956113779,213,5.0,3956113775,141,3.5,3956113771,56,Back,3956113777,212,14.8,3956113773,140,30.4,,,,,,,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239545,61,1,1,3,0,ehd2iemqmschhj2ec0vayztzz,1,30.4,3.5,2022-12-26T15:03:44.254Z,2022-12-27T00:51:48Z,3956114359,141,11.0,3956114361,212,9.7,3956114357,140,38.3,3956114355,56,Back,3956114363,213,0.6,3957284233,178,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239645,62,1,1,3,5,ehd2iemqmschhj2ec0vayztzz,1,22,4.6,2022-12-26T15:03:48.792Z,2022-12-27T00:51:55Z,3956114883,212,26.3,3956114879,140,2.1,3956114887,213,2.5,3956114881,141,28.0,3956114877,56,Back,3957284251,178,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239687,63,1,1,3,8,ehd2iemqmschhj2ec0vayztzz,0,2.1,28,2022-12-26T15:03:51.633Z,2022-12-27T00:52:08Z,3956115209,140,61.7,3957284311,178,,3956115215,213,6.2,3956115207,56,Center,3956115211,141,23.6,3956115205,155,,3956115217,1,,3956115213,212,62.7,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239689,27,44,1,3,11,b9si1jn1lfxfund69e9ogcu2n,1,39.4,75.4,2022-12-26T15:03:55.085Z,2022-12-27T00:58:51Z,3956115393,233,64,3956115227,285,,3956115225,56,Back,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239701,64,44,1,3,11,ehd2iemqmschhj2ec0vayztzz,0,60.6,24.6,2022-12-26T15:03:55.086Z,2022-12-27T00:52:12Z,3956115449,233,27,3956115275,56,Center,3956115279,286,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239761,28,1,1,3,11,b9si1jn1lfxfund69e9ogcu2n,1,40.5,74.4,2022-12-26T15:03:55.190Z,2022-12-27T00:58:51Z,3957284337,388,,3956115605,141,80.4,3956115607,212,23.7,3956115601,56,Left,3956115603,140,62.7,3956115599,3,,3956115609,213,0.2,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239769,29,61,1,3,14,b9si1jn1lfxfund69e9ogcu2n,0,62.2,82.1,2022-12-26T15:03:58.007Z,2022-12-27T00:52:21Z,3957284369,15,,3957284371,178,,3956115633,56,Left,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239795,65,61,1,3,16,ehd2iemqmschhj2ec0vayztzz,0,31,20.3,2022-12-26T15:03:59.694Z,2022-12-27T00:52:34Z,3957284427,178,,3956115795,56,Back,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239817,30,49,1,3,17,b9si1jn1lfxfund69e9ogcu2n,1,61.5,70.5,2022-12-26T15:04:00.852Z,2022-12-27T00:52:56Z,,,,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239861,31,1,1,3,18,b9si1jn1lfxfund69e9ogcu2n,0,62.7,66.6,2022-12-26T15:04:01.843Z,2022-12-27T00:53:02Z,3956116173,213,5.4,3956116167,212,21.6,3956116161,56,Center,3956116165,141,42.7,3956116163,140,76.2,3957284549,178,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239889,66,1,1,3,20,ehd2iemqmschhj2ec0vayztzz,0,24.6,51.3,2022-12-26T15:04:03.653Z,2022-12-27T00:53:25Z,3956116345,213,5.1,3956116329,140,30.9,3956116341,212,19.1,3957284661,178,,3956116325,157,,3956116349,1,,3956116327,56,Back,3956116335,141,24.9,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493457955,1341,83,1,3,23,ehd2iemqmschhj2ec0vayztzz,1,23.4,11.2,2022-12-26T15:04:07.385Z,2022-12-27T01:37:26Z,3957299667,399,19624,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239985,32,1,1,3,25,b9si1jn1lfxfund69e9ogcu2n,0,78.2,68.6,2022-12-26T15:04:09.095Z,2022-12-27T00:53:29Z,3957284677,178,,3956116903,212,19.2,3956116897,56,Left,3956116899,140,93.2,3956116905,213,0.6,3956116901,141,84.8,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239997,67,12,1,3,27,ehd2iemqmschhj2ec0vayztzz,1,8,9.1,2022-12-26T15:04:11.079Z,2022-12-27T00:53:56Z,3957284795,389,,3956116947,56,Back,3956117007,167,,3956116953,212,8.0,3956116949,140,11.8,3956116955,213,5.2,3956116951,141,0.0,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240381,33,5,1,3,28,b9si1jn1lfxfund69e9ogcu2n,1,85,101,2022-12-26T15:04:11.910Z,2022-12-27T01:26:18Z,3956119009,233,68,3956118959,56,Left,3956118961,347,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240005,68,5,1,3,28,ehd2iemqmschhj2ec0vayztzz,0,15,-1,2022-12-26T15:04:11.910Z,2022-12-27T01:26:18Z,3956119063,233,33,3956116983,347,,3956116981,56,Back,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240415,34,1,1,3,46,b9si1jn1lfxfund69e9ogcu2n,1,78.4,100,2022-12-26T15:04:30.210Z,2022-12-27T01:27:25Z,3956119183,141,92.3,3956119179,56,Left,3956119181,140,86.1,3956119187,213,5.6,3956119185,212,10.2,3956119177,107,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240451,35,1,1,3,47,b9si1jn1lfxfund69e9ogcu2n,1,86.4,91.8,2022-12-26T15:04:31.308Z,2022-12-27T01:25:52Z,3956119345,212,5.5,3957285369,178,,3956119347,213,2.6,3956119341,140,81.9,3956119343,141,95.9,3956119339,56,Left,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240989,40,49,1,3,48,b9si1jn1lfxfund69e9ogcu2n,1,61.1,91.5,2022-12-26T15:04:32.067Z,2022-12-27T01:25:57Z,,,,,,,,,,,,,,,,,,,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240483,36,1,1,3,49,b9si1jn1lfxfund69e9ogcu2n,1,81.8,95.6,2022-12-26T15:04:33.513Z,2022-12-27T00:56:16Z,3957285399,178,,3956119537,56,Left,3956119545,213,4.1,3956119541,141,92.0,3956119543,212,2.9,3956119539,140,80.3,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240489,37,50,1,3,50,b9si1jn1lfxfund69e9ogcu2n,1,83.2,90.9,2022-12-26T15:04:34.145Z,2022-12-27T00:56:53Z,3956119569,286,,3956120041,233,69,3956119567,56,Left,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240547,69,7,1,3,51,ehd2iemqmschhj2ec0vayztzz,1,16.8,9.1,2022-12-26T15:04:34.799Z,2022-12-27T00:57:08Z,3956119883,285,,3956983431,383,,3956119967,233,37,3956119881,56,Back,3957285543,178,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240553,70,49,1,3,51,ehd2iemqmschhj2ec0vayztzz,1,26.3,5.5,2022-12-26T15:04:35.010Z,2022-12-27T00:57:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240585,71,1,1,3,51,ehd2iemqmschhj2ec0vayztzz,1,26.3,5.5,2022-12-26T15:04:35.511Z,2022-12-27T00:57:21Z,3956120095,141,5.0,3957285613,178,,3956120091,56,Back,3956120097,212,8.2,3956120093,140,18.5,3956120099,213,3.2,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240599,72,1,1,3,52,ehd2iemqmschhj2ec0vayztzz,0,18.5,5,2022-12-26T15:04:36.029Z,2022-12-27T00:58:28Z,3956120167,212,2.0,3956120161,56,Back,3956120201,236,,3956120171,213,6.1,3957285855,178,,3956120163,140,20.4,3956120213,286,,3956120205,233,38,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,3956120165,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240537,38,74,1,3,52,b9si1jn1lfxfund69e9ogcu2n,1,82.5,93.3,2022-12-26T15:04:36.102Z,2022-12-27T00:58:32Z,3956119851,285,,3956120247,233,72,3956119849,56,Left,3957285871,178,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240591,39,5,1,3,55,b9si1jn1lfxfund69e9ogcu2n,0,100.9,89.6,2022-12-26T15:04:38.860Z,2022-12-27T00:58:36Z,3956120375,233,73,3956120133,346,,3956120131,56,Left,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240627,73,5,1,3,55,ehd2iemqmschhj2ec0vayztzz,1,-0.9,10.4,2022-12-26T15:04:38.860Z,2022-12-27T00:58:36Z,3956120299,346,,3956120297,56,Back,3956120323,233,39,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493240933,74,1,1,4,5,ehd2iemqmschhj2ec0vayztzz,0,3.3,40.1,2022-12-26T15:04:49.157Z,2022-12-27T00:58:41Z,3956121669,124,,3956121673,140,43.4,3956121675,141,7.0,3956121677,212,47.7,3956121671,56,Back,3956121685,74,,3956121681,1,,3956121679,213,5.8,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241053,41,1,1,4,11,b9si1jn1lfxfund69e9ogcu2n,1,71,77.7,2022-12-26T15:04:55.250Z,2022-12-27T01:02:46Z,3956122445,141,71.6,3956122441,56,Center,3956122447,212,23.0,3957286861,178,,3956122443,140,92.5,3956122449,213,6.1,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241095,42,1,1,4,14,b9si1jn1lfxfund69e9ogcu2n,1,97.4,79.6,2022-12-26T15:04:57.838Z,2022-12-27T01:02:49Z,3956122699,213,2.5,3956122697,212,13.1,3956122691,56,Left,3956122695,141,90.6,3956122693,140,87.2,3957286893,178,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493241151,43,1,1,4,16,b9si1jn1lfxfund69e9ogcu2n,1,87.1,90.3,2022-12-26T15:05:00.117Z,2022-12-27T01:02:52Z,3956122937,141,69.3,3956122935,140,74.0,3957286919,178,,3956122933,56,Center,3956122939,212,19.8,3956122941,213,3.9,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
