id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/17/value
2531051809,24,1,1,2,33,1c8m2ko0wxq1asfkuykurdr0y,0,4.5,49.1,2023-04-09T13:04:04.020Z,2023-04-09T19:39:26Z,4176505605,212,64.4,4176505609,1,,4176505603,141,12.7,4176505607,213,5.9,4176505597,124,,4176505613,74,,4176505599,56,Right,4176505601,140,61.1,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051807,30,44,1,2,37,48gk2hpqtsl6p9sx9kjhaydq4,1,38.5,82.1,2023-04-09T13:04:07.140Z,2023-04-09T20:35:14Z,4176505715,233,25,4176505593,56,Back,4176505595,285,,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051817,25,44,1,2,37,1c8m2ko0wxq1asfkuykurdr0y,0,61.5,17.9,2023-04-09T13:04:07.141Z,2023-04-09T19:39:30Z,4176505655,56,Right,4176505805,233,30,4176505657,286,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051833,31,1,1,2,37,48gk2hpqtsl6p9sx9kjhaydq4,1,38.1,76.9,2023-04-09T13:04:07.186Z,2023-04-09T20:35:15Z,4176505759,213,0.1,4176505755,141,79.9,4176505749,3,,4177914793,388,,4176505753,140,57.7,4176505757,212,20.7,4176505751,56,Left,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051849,32,49,1,2,38,48gk2hpqtsl6p9sx9kjhaydq4,1,56.5,81.1,2023-04-09T13:04:08.463Z,2023-04-09T19:39:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051851,26,45,1,2,40,1c8m2ko0wxq1asfkuykurdr0y,0,45,14,2023-04-09T13:04:10.233Z,2023-04-09T19:39:49Z,4176505971,233,33,4176505851,56,Back,4176505853,285,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051865,33,3,1,2,40,48gk2hpqtsl6p9sx9kjhaydq4,1,55,86,2023-04-09T13:04:10.233Z,2023-04-09T19:39:49Z,4176505911,286,,4176505909,56,Left,4176505943,233,26,4177915931,178,,4177177423,464,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051917,34,1,1,2,41,48gk2hpqtsl6p9sx9kjhaydq4,1,55.8,88.5,2023-04-09T13:04:11.431Z,2023-04-09T19:39:54Z,4177916313,178,,4176506243,213,0.4,4176506239,212,11.5,4176506229,140,65.7,4176506233,141,95.8,4176506223,56,Left,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051959,35,1,1,2,45,48gk2hpqtsl6p9sx9kjhaydq4,1,68.3,87.8,2023-04-09T13:04:15.219Z,2023-04-09T19:39:59Z,4176506429,212,15.6,4177916711,178,,4176506421,56,Center,4176506431,213,5.7,4176506423,140,80.4,4176506427,141,74.6,,,,,,,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051961,36,50,1,2,46,48gk2hpqtsl6p9sx9kjhaydq4,1,82.5,71.5,2023-04-09T13:04:16.237Z,2023-04-09T19:40:06Z,4176506445,286,,4176506685,233,27,4176506443,56,Center,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052005,27,7,1,2,46,1c8m2ko0wxq1asfkuykurdr0y,0,17.5,28.5,2023-04-09T13:04:17.014Z,2023-04-09T19:40:21Z,4177918427,389,,4176506675,233,36,4177178147,385,,4176506645,56,Back,4176506647,285,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053599,51,61,1,2,47,48gk2hpqtsl6p9sx9kjhaydq4,1,82.2,69.5,2023-04-09T13:04:17.272Z,2023-04-09T19:40:24Z,4176514559,56,Center,4177918627,178,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052013,28,49,1,2,48,1c8m2ko0wxq1asfkuykurdr0y,1,21.6,35.9,2023-04-09T13:04:18.485Z,2023-04-09T19:40:27Z,,,,,,,,,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052051,29,1,1,2,48,1c8m2ko0wxq1asfkuykurdr0y,0,21.6,35.9,2023-04-09T13:04:18.568Z,2023-04-09T19:40:36Z,4176506877,213,0.6,4176506873,212,62.4,4176506879,1,,4176506857,157,,4176506861,56,Left,4177919537,178,,4176506869,141,90.2,4176506865,140,69.5,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052057,37,49,1,2,54,48gk2hpqtsl6p9sx9kjhaydq4,1,39.2,10.9,2023-04-09T13:04:24.760Z,2023-04-09T19:40:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052149,38,1,1,2,58,48gk2hpqtsl6p9sx9kjhaydq4,1,47.7,13.9,2023-04-09T13:04:28.716Z,2023-04-09T19:40:59Z,4177921007,178,,4176507331,213,0.6,4176507325,140,66.1,4176507329,212,23.7,4176507327,141,34.1,4176507323,56,Center,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052167,39,1,1,2,59,48gk2hpqtsl6p9sx9kjhaydq4,1,66.1,34.1,2023-04-09T13:04:29.618Z,2023-04-09T19:41:03Z,4176507457,156,,4177921295,178,,4176507431,140,56.7,4176507437,213,3.0,4176507433,141,36.0,4176507429,56,Center,4176507435,212,10.0,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052253,40,1,1,3,1,48gk2hpqtsl6p9sx9kjhaydq4,1,56.2,36.3,2023-04-09T13:04:31.942Z,2023-04-09T19:41:09Z,4176507815,140,44.1,4176507821,213,2.0,4176507819,212,27.6,4176507813,56,Back,4176507817,141,72.3,4177921763,178,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052289,41,1,1,3,5,48gk2hpqtsl6p9sx9kjhaydq4,1,48.9,74.3,2023-04-09T13:04:35.538Z,2023-04-09T19:41:13Z,4177922003,178,,4176508051,212,18.4,4176508047,140,60.1,4176508049,141,95.1,4176508045,56,Left,4176508053,213,0.9,,,,,,,9rfwfsz5cmckyjripqgtbc7op,Junior Firpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052319,42,1,1,3,8,48gk2hpqtsl6p9sx9kjhaydq4,1,58.6,93.6,2023-04-09T13:04:38.433Z,2023-04-09T19:41:16Z,4176508225,212,14.0,4176508229,213,3.2,4176508217,140,45.3,4176508213,56,Back,4177922229,178,,4176508221,141,91.4,,,,,,,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052369,43,1,1,3,9,48gk2hpqtsl6p9sx9kjhaydq4,1,43.9,88.6,2023-04-09T13:04:40.076Z,2023-04-09T19:41:20Z,4177922521,178,,4176508479,56,Back,4176508483,140,43.1,4176508487,212,10.5,4176508489,213,4.6,4176508485,141,73.2,,,,,,,9rfwfsz5cmckyjripqgtbc7op,Junior Firpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052469,44,1,1,3,12,48gk2hpqtsl6p9sx9kjhaydq4,1,44.9,69.8,2023-04-09T13:04:42.521Z,2023-04-09T19:41:22Z,4177922769,178,,4176508941,155,,4176508951,212,49.8,4176508943,196,,4176508955,1,,4176508947,140,69.3,4176508953,213,5.3,4176508945,56,Right,4r6jcuotjs6rz8iwu20996z85,Marc Roca,4176508949,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052509,45,1,1,3,16,48gk2hpqtsl6p9sx9kjhaydq4,1,72.8,4.5,2023-04-09T13:04:47.001Z,2023-04-09T19:41:26Z,4176509177,56,Right,4176509181,141,18.7,4176509179,140,71.9,4177923053,178,,4176509185,213,1.7,4176509183,212,9.7,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052555,46,1,1,3,19,48gk2hpqtsl6p9sx9kjhaydq4,1,70.3,18.9,2023-04-09T13:04:49.564Z,2023-04-09T19:41:29Z,4176509393,140,66.6,4176509397,212,5.8,4176509399,213,4.0,4176509395,141,12.5,4176509391,56,Right,4177923377,178,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052581,47,1,1,3,22,48gk2hpqtsl6p9sx9kjhaydq4,1,67.2,9.2,2023-04-09T13:04:52.818Z,2023-04-09T19:41:33Z,4177923607,178,,4176509521,213,0.5,4176509513,56,Right,4176509517,141,14.2,4176509519,212,7.4,4176509515,140,73.5,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052595,48,1,1,3,23,48gk2hpqtsl6p9sx9kjhaydq4,0,73.5,14.2,2023-04-09T13:04:53.713Z,2023-04-09T19:41:37Z,4176509559,212,7.6,4176509599,156,,4176509555,140,66.4,4177923799,178,,4176509561,213,2.9,4176509557,141,16.7,4176509553,56,Right,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052591,30,49,1,3,24,1c8m2ko0wxq1asfkuykurdr0y,1,36.6,83,2023-04-09T13:04:54.679Z,2023-04-09T19:41:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052745,31,3,1,3,25,1c8m2ko0wxq1asfkuykurdr0y,1,32.2,56.2,2023-04-09T13:04:55.647Z,2023-04-09T19:41:44Z,4176510451,233,49,4177180557,285,,4177180559,464,,4176510373,56,Back,4177924237,178,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052661,49,45,1,3,25,48gk2hpqtsl6p9sx9kjhaydq4,0,67.8,43.8,2023-04-09T13:04:55.647Z,2023-04-09T19:41:45Z,4176509935,56,Center,4177713193,286,,4176510489,233,31,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531181391,891,45,1,3,27,48gk2hpqtsl6p9sx9kjhaydq4,0,67.5,54.2,2023-04-09T13:04:58.073Z,2023-04-09T19:41:50Z,4177182253,286,,4177182251,56,Center,4177713217,233,922,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531181383,922,3,1,3,27,1c8m2ko0wxq1asfkuykurdr0y,1,32.5,45.8,2023-04-09T13:04:58.073Z,2023-04-09T19:41:49Z,4177713209,233,891,4177924617,178,,4177182449,465,,4177182213,56,Back,4177182215,285,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531181591,923,3,1,3,30,1c8m2ko0wxq1asfkuykurdr0y,0,47.6,44.1,2023-04-09T13:05:00.473Z,2023-04-09T19:41:53Z,4177183345,465,,4177924839,178,,4177183347,467,288nn7pbq5ewriiyb9o7da86h,4177183343,286,,4177183341,56,Back,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052753,32,4,1,3,31,1c8m2ko0wxq1asfkuykurdr0y,1,50.4,42.4,2023-04-09T13:05:01.628Z,2023-04-09T19:41:56Z,4176517983,294,,4176510399,152,,4176510763,233,50,4176510395,13,,4176510397,56,Center,4176510403,286,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531052807,50,4,1,3,31,48gk2hpqtsl6p9sx9kjhaydq4,0,49.6,57.6,2023-04-09T13:05:01.629Z,2023-04-09T19:41:56Z,4176510683,13,,4176510685,294,,4176510695,285,,4177925065,178,,4176510691,152,,4176510689,56,Back,4176510771,233,32,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053361,33,1,1,4,4,1c8m2ko0wxq1asfkuykurdr0y,1,45.9,42.2,2023-04-09T13:05:34.260Z,2023-04-09T19:42:00Z,4176513367,152,,4177925415,178,,4176513365,5,,4176513369,56,Back,4176513371,140,42.2,4176513375,212,20.0,4176513377,213,1.8,4176513373,141,71.1,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053377,34,1,1,4,6,1c8m2ko0wxq1asfkuykurdr0y,1,42.2,70.7,2023-04-09T13:05:36.501Z,2023-04-09T19:42:06Z,4176513441,140,52.2,4176513439,56,Left,4176513447,213,1.0,4176513443,141,93.0,4177925659,178,,4176513445,212,18.4,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053417,35,1,1,4,8,1c8m2ko0wxq1asfkuykurdr0y,1,53.3,93.5,2023-04-09T13:05:38.798Z,2023-04-09T19:42:10Z,4176513631,140,63.4,4176513629,56,Left,4176513635,212,10.7,4177925915,178,,4176513637,213,0.1,4176513633,141,95.7,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053435,36,1,1,4,10,1c8m2ko0wxq1asfkuykurdr0y,1,63.4,95.7,2023-04-09T13:05:40.243Z,2023-04-09T19:42:13Z,4176513711,56,Left,4176513715,141,96.0,4176513719,213,3.1,4176513713,140,53.8,4177926119,178,,4176513717,212,10.1,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053539,37,1,1,4,11,1c8m2ko0wxq1asfkuykurdr0y,1,53.8,96,2023-04-09T13:05:41.375Z,2023-04-09T19:42:17Z,4177926365,178,,4176514237,141,77.1,4176514233,56,Back,4176514239,212,22.7,4176514235,140,36.0,4176514241,213,3.7,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053593,38,1,1,4,16,1c8m2ko0wxq1asfkuykurdr0y,1,36.5,65,2023-04-09T13:05:46.142Z,2023-04-09T19:42:20Z,4176514509,56,Back,4176514519,212,25.8,4176514523,213,4.7,4176514513,140,36.6,4177926601,178,,4176514517,141,27.1,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053675,39,1,1,4,19,1c8m2ko0wxq1asfkuykurdr0y,0,39.2,27.2,2023-04-09T13:05:49.683Z,2023-04-09T19:42:24Z,4176514931,155,,4176514943,1,,4176514937,141,74.1,4177926881,178,,4176514933,56,Center,4176514935,140,79.5,4176514941,213,0.6,4176514939,212,53.0,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053673,52,44,1,4,22,48gk2hpqtsl6p9sx9kjhaydq4,1,21.8,32.8,2023-04-09T13:05:52.443Z,2023-04-09T20:35:15Z,4176515065,233,40,4176514923,56,Back,4176514925,285,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053685,40,44,1,4,22,1c8m2ko0wxq1asfkuykurdr0y,0,78.2,67.2,2023-04-09T13:05:52.444Z,2023-04-09T19:42:29Z,4176514997,56,Center,4176515087,233,52,4176514999,286,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053697,53,12,1,4,22,48gk2hpqtsl6p9sx9kjhaydq4,1,23,40,2023-04-09T13:05:52.536Z,2023-04-09T20:35:15Z,4176515049,212,9.5,4177927455,388,,4176515045,140,26.3,4176515043,56,Back,4176515047,141,27.0,4176515051,213,5.1,4176515063,15,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053715,54,49,1,4,24,48gk2hpqtsl6p9sx9kjhaydq4,1,26.6,23.4,2023-04-09T13:05:54.940Z,2023-04-09T19:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053777,55,1,1,4,26,48gk2hpqtsl6p9sx9kjhaydq4,1,26.5,12.3,2023-04-09T13:05:56.453Z,2023-04-09T19:42:38Z,4176515437,141,7.7,4176515433,56,Back,4176515439,212,13.5,4176515435,140,14.0,4176515441,213,3.4,4177927845,178,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053825,56,1,1,4,28,48gk2hpqtsl6p9sx9kjhaydq4,1,13.2,6.7,2023-04-09T13:05:58.959Z,2023-04-09T19:42:41Z,4176515643,155,,4176515647,140,39.0,4176515653,213,0.6,4176515645,56,Back,4176515649,141,31.6,4177928091,178,,4176515651,212,31.9,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053833,57,44,1,4,30,48gk2hpqtsl6p9sx9kjhaydq4,1,37.8,31.2,2023-04-09T13:06:00.679Z,2023-04-09T20:35:16Z,4176515685,56,Back,4176515731,233,41,4176515687,285,,,,,,,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053837,41,44,1,4,30,1c8m2ko0wxq1asfkuykurdr0y,0,62.2,68.8,2023-04-09T13:06:00.680Z,2023-04-09T19:42:44Z,4176515695,286,,4176515739,233,57,4176515693,56,Center,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053859,58,1,1,4,30,48gk2hpqtsl6p9sx9kjhaydq4,0,39,31.6,2023-04-09T13:06:00.773Z,2023-04-09T20:35:16Z,4176515789,213,5.6,4176515787,212,17.9,4176515783,141,15.4,4176515777,56,Right,4177928593,388,,4176515773,3,,4176515775,168,,4176515781,140,52.4,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053855,42,44,1,4,32,1c8m2ko0wxq1asfkuykurdr0y,1,46.6,84.9,2023-04-09T13:06:02.519Z,2023-04-09T20:35:17Z,4176515767,285,,4176515903,233,59,4176515765,56,Back,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053871,59,44,1,4,32,48gk2hpqtsl6p9sx9kjhaydq4,0,53.4,15.1,2023-04-09T13:06:02.520Z,2023-04-09T19:42:50Z,4176515837,56,Right,4176515839,286,,4176515935,233,42,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053883,43,1,1,4,32,1c8m2ko0wxq1asfkuykurdr0y,0,45.7,85.2,2023-04-09T13:06:02.611Z,2023-04-09T20:35:17Z,4176515915,141,100.0,4176515919,213,0.8,4176515917,212,15.1,4176515913,140,56.0,4177929009,388,,4176515909,3,,4176515911,56,Left,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053889,44,5,1,4,34,1c8m2ko0wxq1asfkuykurdr0y,0,55,101.4,2023-04-09T13:06:04.542Z,2023-04-09T19:42:54Z,4176515925,56,Left,4176515927,347,,4176516439,233,60,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531053993,60,5,1,4,34,48gk2hpqtsl6p9sx9kjhaydq4,1,45,-1.4,2023-04-09T13:06:04.542Z,2023-04-09T19:42:54Z,4176516353,56,Back,4176516431,233,44,4176516355,347,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054363,61,1,1,5,2,48gk2hpqtsl6p9sx9kjhaydq4,1,52.3,0,2023-04-09T13:06:32.144Z,2023-04-09T19:42:57Z,4176518231,212,8.6,4176518225,56,Right,4176518235,213,0.9,4176518229,141,8.9,4176518223,107,,4176518227,140,57.6,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054373,62,1,1,5,2,48gk2hpqtsl6p9sx9kjhaydq4,0,57.6,8.9,2023-04-09T13:06:32.929Z,2023-04-09T19:43:00Z,4176518285,212,4.6,4177929595,178,,4176518287,213,3.9,4176518283,141,4.2,4176518277,56,Right,4176518339,156,,4176518281,140,54.4,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054393,45,49,1,5,3,1c8m2ko0wxq1asfkuykurdr0y,1,44,90.8,2023-04-09T13:06:33.777Z,2023-04-09T19:43:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054405,46,61,1,5,4,1c8m2ko0wxq1asfkuykurdr0y,0,47.9,93.8,2023-04-09T13:06:34.193Z,2023-04-09T19:43:10Z,4177930291,178,,4176518385,56,Back,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054433,47,5,1,5,5,1c8m2ko0wxq1asfkuykurdr0y,0,57.2,101.7,2023-04-09T13:06:36.034Z,2023-04-09T19:43:13Z,4176518477,347,,4176519549,233,63,4176518475,56,Left,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054641,63,5,1,5,5,48gk2hpqtsl6p9sx9kjhaydq4,1,42.8,-1.7,2023-04-09T13:06:36.034Z,2023-04-09T19:43:12Z,4176519523,56,Back,4176519525,347,,4176519535,233,47,,,,,,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054673,64,1,1,5,17,48gk2hpqtsl6p9sx9kjhaydq4,1,37.5,0,2023-04-09T13:06:47.260Z,2023-04-09T19:45:36Z,4176519649,107,,4176519653,140,46.6,4176519657,212,13.7,4176519659,213,0.8,4176519655,141,12.6,4176519651,56,Back,4176521185,189,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531182635,892,1,1,5,18,48gk2hpqtsl6p9sx9kjhaydq4,1,44.8,15,2023-04-09T13:06:48.436Z,2023-04-09T19:45:40Z,4177189027,189,,4177189037,213,5.9,4177189033,141,9.2,4177189029,56,Right,4177189035,212,9.9,4177189031,140,53.4,4177930839,178,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531054721,65,1,1,5,20,48gk2hpqtsl6p9sx9kjhaydq4,0,54.5,13.9,2023-04-09T13:06:50.588Z,2023-04-09T19:45:45Z,4176519859,212,45.8,4176519855,140,71.9,4176519849,155,,4176519861,213,1.2,4176519853,56,Center,4176519857,141,75.7,4177931455,178,,4176519863,1,,6kih58n0fzlod6c792xpey57t,J. Harrison,4176519851,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
