id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2513064625,27,1,1,2,0,2b3mar72yy8d6uvat1ka6tn3r,1,27.6,15,2023-02-26T19:47:00.225Z,2023-02-27T02:32:40Z,4060432837,141,5.9,4060432835,140,30.8,4060432839,212,7.0,4060962221,178,,4060432841,213,5.2,4060432833,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064659,29,43,1,2,2,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-26T19:47:02.296Z,2023-02-26T22:45:41Z,4060433033,168,0,4060433041,212,2.3,4060433029,3,0,4060860667,144,1,4060433043,213,0.2,4060433039,141,9.8,4060433037,140,59.2,4060433035,56,Right,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064651,28,1,1,2,2,2b3mar72yy8d6uvat1ka6tn3r,0,31,3.5,2023-02-26T19:47:02.316Z,2023-02-27T02:32:39Z,4060962561,178,,4060432989,212,27.6,4060432985,140,57.0,4060432981,155,,4060432987,141,9.1,4060432983,56,Right,4060432991,213,0.1,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513140625,898,61,1,2,4,27xvwccz8kpmqsefjv2b2sc0o,1,45.8,88.5,2023-02-26T19:47:04.049Z,2023-02-27T02:32:39Z,4060963929,178,,4060861105,56,Back,4060963927,21,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064671,30,49,1,2,5,27xvwccz8kpmqsefjv2b2sc0o,1,50.7,77.9,2023-02-26T19:47:04.882Z,2023-02-27T02:32:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064697,31,1,1,2,5,27xvwccz8kpmqsefjv2b2sc0o,1,50.3,79.1,2023-02-26T19:47:05.167Z,2023-02-27T02:32:37Z,4060433219,212,8.1,4060964325,178,,4060433215,141,87.2,4060433211,56,Left,4060433221,213,0.7,4060433207,155,,4060433213,140,56.0,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064701,32,61,1,2,6,27xvwccz8kpmqsefjv2b2sc0o,0,53.6,86.3,2023-02-26T19:47:06.446Z,2023-02-27T02:32:37Z,4060433239,56,Left,4060965597,178,,4060965595,21,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064689,30,49,1,2,8,2b3mar72yy8d6uvat1ka6tn3r,1,39.7,13.4,2023-02-26T19:47:07.838Z,2023-02-27T02:32:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513182543,1755,83,1,2,8,27xvwccz8kpmqsefjv2b2sc0o,1,60.2,88,2023-02-26T19:47:08.655Z,2023-02-27T02:32:35Z,4061074929,399,61170,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064735,31,1,1,2,9,2b3mar72yy8d6uvat1ka6tn3r,1,41,9.8,2023-02-26T19:47:09.202Z,2023-02-27T02:32:35Z,4060433439,212,2.6,4060433437,141,6.1,4060433435,140,41.4,4060966211,178,,4060433433,56,Back,4060433441,213,4.9,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064743,32,1,1,2,10,2b3mar72yy8d6uvat1ka6tn3r,1,39.6,4.5,2023-02-26T19:47:10.365Z,2023-02-27T02:32:34Z,4060433497,213,0.0,4060433491,140,47.3,4060433495,212,8.1,4060433489,56,Back,4060433493,141,4.9,4060966827,178,,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064745,33,4,1,2,11,2b3mar72yy8d6uvat1ka6tn3r,1,46.2,3,2023-02-26T19:47:11.676Z,2023-02-27T02:32:33Z,4060433509,286,,4060433507,265,,4060433505,152,,4060433501,13,,4060433523,233,33,4060433503,56,Back,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064739,33,4,1,2,11,27xvwccz8kpmqsefjv2b2sc0o,0,53.8,97,2023-02-26T19:47:11.677Z,2023-02-27T02:32:32Z,4060433463,152,,4060433459,13,,4060433565,233,33,4060966995,178,,4060433467,285,,4060433461,56,Left,4060433465,265,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064941,34,1,1,2,33,2b3mar72yy8d6uvat1ka6tn3r,1,41.8,13.1,2023-02-26T19:47:33.524Z,2023-02-27T02:32:32Z,4060434519,56,Back,4060434529,213,4.8,4060434525,141,4.0,4060434515,152,,4060434523,140,42.6,4060434513,5,,4060434885,189,,4060434527,212,6.2,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,4060967043,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064951,35,1,1,2,34,2b3mar72yy8d6uvat1ka6tn3r,1,44,7.1,2023-02-26T19:47:34.137Z,2023-02-27T02:32:31Z,4060434603,140,41.5,4060434633,189,,4060434605,141,9.1,4060434601,56,Back,4060434607,212,3.0,4060434609,213,2.7,4060967645,178,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513064971,36,1,1,2,36,2b3mar72yy8d6uvat1ka6tn3r,1,38.5,16.4,2023-02-26T19:47:35.844Z,2023-02-27T02:32:31Z,4060434705,141,28.2,4060434701,140,22.6,4060434707,212,18.5,4060434711,213,2.7,4060434697,56,Back,4060967849,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065001,37,1,1,2,39,2b3mar72yy8d6uvat1ka6tn3r,1,22.9,29.1,2023-02-26T19:47:39.010Z,2023-02-27T02:32:29Z,4060434843,56,Back,4060434851,213,2.3,4060434849,212,23.3,4060968071,178,,4060434845,140,7.9,4060434847,141,54.3,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065025,38,1,1,2,42,2b3mar72yy8d6uvat1ka6tn3r,1,9.7,63.9,2023-02-26T19:47:42.207Z,2023-02-27T02:32:28Z,4060435003,213,1.3,4060968207,178,,4060434995,56,Back,4060434997,140,13.0,4060435001,212,13.8,4060434999,141,83.5,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065043,39,1,1,2,45,2b3mar72yy8d6uvat1ka6tn3r,1,13.6,93.1,2023-02-26T19:47:44.993Z,2023-02-27T02:32:27Z,4060968385,178,,4060435105,212,7.3,4060435101,140,20.4,4060435107,213,6.1,4060435103,141,91.2,4060435099,56,Back,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065065,40,1,1,2,47,2b3mar72yy8d6uvat1ka6tn3r,1,24.9,98.2,2023-02-26T19:47:47.180Z,2023-02-27T02:32:27Z,4060435229,212,15.6,4060435231,213,5.0,4060968633,178,,4060435227,141,76.0,4060435225,140,28.7,4060435223,56,Back,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065073,41,4,1,2,48,2b3mar72yy8d6uvat1ka6tn3r,1,29.2,85.1,2023-02-26T19:47:48.384Z,2023-02-27T02:32:26Z,4060435255,56,Back,4060435257,152,,4060435259,265,,4060435499,233,34,4060435261,285,,4060435253,13,,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065113,34,4,1,2,48,27xvwccz8kpmqsefjv2b2sc0o,0,70.8,14.9,2023-02-26T19:47:48.385Z,2023-02-27T02:32:25Z,4060435467,265,,4060435461,13,,4060435465,152,,4060435521,286,,4060435517,233,41,4060968809,178,,4060435463,56,Right,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065201,42,1,1,3,2,2b3mar72yy8d6uvat1ka6tn3r,1,40.6,85.9,2023-02-26T19:48:01.776Z,2023-02-27T02:32:25Z,4060435961,213,3.2,4060435965,189,,4060435949,5,,4060435953,56,Back,4060435951,152,,4060435955,140,28.6,4060435957,141,84.1,4060435959,212,12.7,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,4060969073,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065205,43,1,1,3,2,2b3mar72yy8d6uvat1ka6tn3r,1,28.7,96,2023-02-26T19:48:01.804Z,2023-02-27T02:32:24Z,4060435999,213,4.0,4060435995,141,75.7,4060435991,56,Back,4060435997,212,18.1,4060969387,178,,4060435993,140,17.6,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065229,44,1,1,3,6,2b3mar72yy8d6uvat1ka6tn3r,1,15.6,81.7,2023-02-26T19:48:06.525Z,2023-02-27T02:32:22Z,4060436131,56,Back,4060436135,141,59.0,4060436137,212,29.0,4060436129,155,,4060436139,213,5.7,4060969531,178,,4060436133,140,39.0,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065247,45,1,1,3,11,2b3mar72yy8d6uvat1ka6tn3r,1,43.6,57.6,2023-02-26T19:48:11.399Z,2023-02-27T02:32:21Z,4060436251,212,24.2,4060969675,178,,4060436249,141,25.2,4060436253,213,5.1,4060436245,56,Center,4060436247,140,53.2,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065263,46,1,1,3,14,2b3mar72yy8d6uvat1ka6tn3r,1,56.6,27,2023-02-26T19:48:14.384Z,2023-02-27T02:32:20Z,4060436331,56,Center,4060436335,141,29.5,4060436337,212,17.7,4060969795,178,,4060436333,140,73.4,4060436339,213,0.1,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065271,47,1,1,3,16,2b3mar72yy8d6uvat1ka6tn3r,1,73.5,33.3,2023-02-26T19:48:16.066Z,2023-02-27T02:32:20Z,4060436385,213,5.3,4060436381,141,9.2,4060436377,56,Right,4060436383,212,19.8,4060969881,178,,4060436379,140,84.1,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065281,48,1,1,3,18,2b3mar72yy8d6uvat1ka6tn3r,0,82.5,13.5,2023-02-26T19:48:17.800Z,2023-02-27T02:32:19Z,4060436423,2,,4060865449,224,,4060436433,212,19.2,4060436427,56,Center,4060865451,20,,4060436435,213,1.3,4060436431,141,41.0,4060970119,178,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,4060436429,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065301,35,12,1,3,18,27xvwccz8kpmqsefjv2b2sc0o,1,13.5,60.5,2023-02-26T19:48:18.538Z,2023-02-27T02:32:19Z,4060436513,141,62.4,4060436517,213,0.5,4060436515,212,2.7,4060436511,140,15.8,4060970337,178,,4060436509,56,Back,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065429,36,12,1,3,20,27xvwccz8kpmqsefjv2b2sc0o,1,15.6,60.7,2023-02-26T19:48:19.929Z,2023-02-27T02:32:18Z,4060437165,212,25.6,4060437161,140,39.9,4060437167,213,6.2,4060437163,141,57.0,4060437159,56,Back,4060970711,178,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065325,49,1,1,3,23,2b3mar72yy8d6uvat1ka6tn3r,1,60.1,46.2,2023-02-26T19:48:23.011Z,2023-02-27T02:32:18Z,4060436633,140,69.4,4060436631,56,Center,4060436635,141,52.0,4060436637,212,10.5,4060970949,388,,4060436629,3,,4060436639,213,0.4,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065345,50,1,1,3,24,2b3mar72yy8d6uvat1ka6tn3r,1,68.3,56.4,2023-02-26T19:48:24.678Z,2023-02-27T02:32:18Z,4060436733,213,4.5,4060436723,3,,4060436729,141,45.5,4060971107,388,,4060436731,212,7.5,4060436727,140,67.1,4060436725,56,Center,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065353,51,1,1,3,26,2b3mar72yy8d6uvat1ka6tn3r,1,62.7,53.4,2023-02-26T19:48:26.142Z,2023-02-27T02:32:17Z,4060971223,178,,4060436783,141,40.7,4060436779,56,Center,4060436781,140,68.9,4060436785,212,10.8,4060436787,213,5.4,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065361,52,1,1,3,26,2b3mar72yy8d6uvat1ka6tn3r,1,66.8,49,2023-02-26T19:48:26.734Z,2023-02-27T02:32:16Z,4060971327,178,,4060436797,56,Center,4060436803,212,1.9,4060436799,140,66.2,4060436805,213,4.4,4060436801,141,46.4,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065383,53,1,1,3,28,2b3mar72yy8d6uvat1ka6tn3r,1,61.2,56.4,2023-02-26T19:48:28.108Z,2023-02-27T02:32:16Z,4060971793,178,,4060436913,140,69.6,4060436917,212,9.1,4060436911,56,Center,4060436915,141,53.0,4060436919,213,6.0,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065393,54,1,1,3,30,2b3mar72yy8d6uvat1ka6tn3r,1,64.4,66.4,2023-02-26T19:48:30.136Z,2023-02-27T02:32:14Z,4060436973,56,Left,4060436981,213,1.3,4060973217,178,,4060436979,212,9.9,4060436975,140,66.5,4060436977,141,80.6,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065413,55,1,1,3,32,2b3mar72yy8d6uvat1ka6tn3r,1,62.5,82.7,2023-02-26T19:48:32.264Z,2023-02-27T02:32:14Z,4060437091,140,69.2,4060437095,212,10.4,4060437097,213,5.5,4060437089,56,Center,4060973413,178,,4060437093,141,71.5,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065419,56,1,1,3,34,2b3mar72yy8d6uvat1ka6tn3r,0,68.8,80,2023-02-26T19:48:33.799Z,2023-02-27T02:32:12Z,4060437119,141,72.6,4060437115,56,Center,4060437123,213,4.6,4060437175,236,,4060437181,286,,4060437117,140,68.2,4060437121,212,5.1,4060973583,178,,c5ryhn04g9goikd0blmh83aol,L. Messi,4060437177,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065431,37,74,1,3,34,27xvwccz8kpmqsefjv2b2sc0o,1,33.1,18.4,2023-02-26T19:48:34.304Z,2023-02-27T02:32:12Z,4060973685,178,,4060437201,233,56,4060437169,56,Back,4060437171,285,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065435,38,49,1,3,35,27xvwccz8kpmqsefjv2b2sc0o,1,32.2,16.6,2023-02-26T19:48:34.900Z,2023-02-27T02:32:11Z,,,,,,,,,,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065447,39,1,1,3,35,27xvwccz8kpmqsefjv2b2sc0o,1,32.2,16.8,2023-02-26T19:48:35.094Z,2023-02-27T02:32:11Z,4060437251,212,8.8,4060437253,213,2.1,4060437249,141,28.1,4060437247,140,28.2,4060974235,178,,4060437245,56,Back,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513182743,1399,83,1,3,36,2b3mar72yy8d6uvat1ka6tn3r,1,66.3,75.9,2023-02-26T19:48:35.890Z,2023-02-27T02:32:10Z,4061076095,399,242166,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065451,40,1,1,3,36,27xvwccz8kpmqsefjv2b2sc0o,0,33.8,24.2,2023-02-26T19:48:35.928Z,2023-02-27T02:32:09Z,4060866911,212,4.2,4060866987,233,57,4060866985,236,,4060866907,140,31.9,4060866909,141,29.7,4060975777,178,,4060437273,56,Back,4060866913,213,2.1,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,4060866991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065461,57,74,1,3,36,2b3mar72yy8d6uvat1ka6tn3r,1,65.4,75.3,2023-02-26T19:48:36.007Z,2023-02-27T02:32:09Z,4060866995,233,40,4060975829,178,,4060866965,285,,4060437329,56,Center,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065467,58,61,1,3,36,2b3mar72yy8d6uvat1ka6tn3r,1,68.1,77.5,2023-02-26T19:48:36.722Z,2023-02-27T02:32:09Z,4060437359,56,Center,4060976159,178,,,,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065477,59,49,1,3,38,2b3mar72yy8d6uvat1ka6tn3r,1,67.5,62.7,2023-02-26T19:48:38.189Z,2023-02-27T02:32:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065487,60,1,1,3,39,2b3mar72yy8d6uvat1ka6tn3r,1,67.2,70.4,2023-02-26T19:48:39.733Z,2023-02-27T02:32:07Z,4060976463,178,,4060437453,140,70.0,4060437457,212,4.3,4060437451,56,Center,4060437455,141,75.0,4060437459,213,0.8,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065507,61,1,1,3,41,2b3mar72yy8d6uvat1ka6tn3r,1,67.5,76.6,2023-02-26T19:48:40.942Z,2023-02-27T02:32:06Z,4060437547,56,Center,4060437549,140,67.2,4060437553,212,7.4,4060437555,213,4.7,4060437551,141,65.8,4060976545,178,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065523,62,1,1,3,43,2b3mar72yy8d6uvat1ka6tn3r,1,63.7,65.2,2023-02-26T19:48:42.832Z,2023-02-27T02:32:05Z,4060437621,141,47.8,4060976691,178,,4060437625,213,5.3,4060437617,56,Center,4060437619,140,70.6,4060437623,212,13.9,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513174399,1239,67,1,3,44,2b3mar72yy8d6uvat1ka6tn3r,1,72,50.8,2023-02-26T19:48:43.780Z,2023-02-27T02:32:05Z,4061035727,233,1389,,,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513174397,1389,67,1,3,44,27xvwccz8kpmqsefjv2b2sc0o,0,28,49.2,2023-02-26T19:48:43.781Z,2023-02-27T02:32:04Z,4061035751,233,1239,,,,,,,,,,,,,,,,,,,,,,9jw0h4escxh3eqz8oh860r3yt,E. Bailly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065531,63,1,1,3,44,2b3mar72yy8d6uvat1ka6tn3r,1,71.3,50.8,2023-02-26T19:48:43.790Z,2023-02-27T02:32:04Z,4060867937,168,,4060976793,178,,4060437665,213,6.1,4060437661,141,50.4,4060437663,212,1.9,4060437657,56,Center,4060437659,140,73.1,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065533,64,61,1,3,44,2b3mar72yy8d6uvat1ka6tn3r,0,73.3,57.5,2023-02-26T19:48:44.316Z,2023-02-27T02:32:03Z,4060976963,178,,4060437671,56,Center,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065545,41,49,1,3,45,27xvwccz8kpmqsefjv2b2sc0o,1,23.4,48.1,2023-02-26T19:48:45.566Z,2023-02-27T02:32:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065557,42,1,1,3,45,27xvwccz8kpmqsefjv2b2sc0o,1,23,48.7,2023-02-26T19:48:45.692Z,2023-02-27T02:32:02Z,4060437759,140,27.7,4060437765,213,1.1,4060437761,141,61.4,4060977197,178,,4060437763,212,9.9,4060437757,56,Back,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065561,43,61,1,3,46,27xvwccz8kpmqsefjv2b2sc0o,0,29.2,58.7,2023-02-26T19:48:46.506Z,2023-02-27T02:32:02Z,4060977621,178,,4060764445,56,Back,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065553,65,49,1,3,47,2b3mar72yy8d6uvat1ka6tn3r,1,66.7,37.3,2023-02-26T19:48:47.149Z,2023-02-27T02:32:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065607,66,1,1,3,49,2b3mar72yy8d6uvat1ka6tn3r,1,70,49.4,2023-02-26T19:48:48.983Z,2023-02-27T02:32:01Z,4060978057,178,,4060437989,140,86.5,4060438389,154,,4060868181,155,,4060437991,141,68.0,4060438387,210,15,4060437987,56,Center,4060437993,212,21.5,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,4060437995,213,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065611,67,15,1,3,54,2b3mar72yy8d6uvat1ka6tn3r,1,92.8,66.4,2023-02-26T19:48:53.968Z,2023-02-27T02:31:58Z,4060438409,230,98.2,4060438391,76,,4060438221,82,,4060438401,102,52.7,4060438411,231,56,4060438017,56,Center,4060438545,233,44,4060438217,72,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,4060438397,55,66,,4060438405,146,94.9,4060438403,103,19,4060438395,154,4060978529,178,4060438407,147,65.2,4060438015,64,4060438393,29,4060438013,22,,,,,,,,,,,,,,
2513065613,44,10,1,3,54,27xvwccz8kpmqsefjv2b2sc0o,1,5.1,34.2,2023-02-26T19:48:53.991Z,2023-02-27T02:31:57Z,4060438031,56,Back,4060978699,178,,4060438525,94,,4060438587,233,67,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065629,45,6,1,3,54,27xvwccz8kpmqsefjv2b2sc0o,0,5.2,30.2,2023-02-26T19:48:54.252Z,2023-02-27T00:17:10Z,4060438095,56,Back,4060438165,233,68,4060438097,73,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065623,68,6,1,3,54,2b3mar72yy8d6uvat1ka6tn3r,1,94.8,69.8,2023-02-26T19:48:54.252Z,2023-02-27T00:17:11Z,4060438153,233,45,4060438073,56,Center,4060438075,73,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513065833,69,1,1,4,20,2b3mar72yy8d6uvat1ka6tn3r,1,99.5,99.5,2023-02-26T19:49:19.839Z,2023-02-27T00:17:17Z,4060439363,141,92.0,4060439357,6,,4060439365,212,11.3,4060439361,140,89.9,4060439359,56,Left,4060439367,213,3.6,4060979297,178,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
