id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,keyPass,qualifier/15/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId
2502916845,20,1,1,1,22,2cjpmotqo8phcqfpgo9xf4gel,1,35,57.4,2023-02-01T20:01:26.274Z,2023-02-02T04:50:38Z,4007008545,213,4.8,4007008539,140,36.8,4007008543,212,30.7,4007008535,56,Back,4007008541,141,12.3,4007422363,178,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916875,21,1,1,1,32,2cjpmotqo8phcqfpgo9xf4gel,1,57.8,9.9,2023-02-01T20:01:36.412Z,2023-02-02T04:50:35Z,4007008719,141,7.0,4007008715,56,Back,4007008721,212,24.9,4007008717,140,34.2,4007422855,178,,4007008723,213,3.2,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916937,22,1,1,1,36,2cjpmotqo8phcqfpgo9xf4gel,1,35.4,10.6,2023-02-01T20:01:39.596Z,2023-02-02T04:50:34Z,4007009059,140,30.7,4007009061,141,32.5,4007009057,56,Back,4007009065,213,1.9,4007009063,212,15.7,4007422925,178,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916951,23,1,1,1,39,2cjpmotqo8phcqfpgo9xf4gel,1,34.3,40.9,2023-02-01T20:01:43.531Z,2023-02-02T04:50:33Z,4007009171,141,73.6,4007009169,140,34.8,4007009167,56,Back,4007009173,212,22.2,4007422981,178,,4007009175,213,1.5,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502916979,24,1,1,1,42,2cjpmotqo8phcqfpgo9xf4gel,1,34.9,78.8,2023-02-01T20:01:46.329Z,2023-02-02T04:50:32Z,4007009329,213,1.3,4007009323,140,37.5,4007009325,141,95.4,4007009321,56,Back,4007009327,212,11.6,4007423017,178,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917027,25,1,1,1,44,2cjpmotqo8phcqfpgo9xf4gel,1,40.2,94.9,2023-02-01T20:01:48.218Z,2023-02-02T04:50:31Z,4007009625,212,22.0,4007009623,141,85.9,4007009619,56,Back,4007423099,178,,4007009627,213,3.4,4007009621,140,20.1,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917059,26,1,1,1,47,2cjpmotqo8phcqfpgo9xf4gel,1,20.3,84.6,2023-02-01T20:01:51.056Z,2023-02-02T04:50:30Z,4007423145,178,,4007009809,56,Back,4007009811,140,4.1,4007009817,213,3.8,4007009815,212,21.3,4007009813,141,65.7,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917105,27,1,1,1,51,2cjpmotqo8phcqfpgo9xf4gel,0,5.5,68.1,2023-02-01T20:01:54.679Z,2023-02-02T04:50:29Z,4007010065,141,83.3,4007010063,140,48.3,4007010071,213,0.2,4007010069,212,46.1,4007423221,178,,4007010073,1,,4007010059,155,,4007010061,56,Back,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917089,33,44,1,1,53,2b3mar72yy8d6uvat1ka6tn3r,1,50.9,19.6,2023-02-01T20:01:57.445Z,2023-02-02T04:50:29Z,4007010149,233,28,4007009983,286,,4007009981,56,Right,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917115,28,44,1,1,53,2cjpmotqo8phcqfpgo9xf4gel,0,49.1,80.4,2023-02-01T20:01:57.446Z,2023-02-02T04:50:29Z,4007010227,233,33,4007010115,285,,4007010113,56,Back,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917113,34,1,1,1,53,2b3mar72yy8d6uvat1ka6tn3r,0,50.8,19.5,2023-02-01T20:01:57.460Z,2023-02-02T04:50:28Z,4007010111,213,6.1,4007010099,140,64.4,4007010103,141,15.2,4007010095,56,Right,4007010091,3,,4007010107,212,14.6,4007423321,388,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917167,29,1,1,1,57,2cjpmotqo8phcqfpgo9xf4gel,0,42.6,86.9,2023-02-01T20:02:00.670Z,2023-02-02T04:50:27Z,4007423385,178,,4007010457,212,35.2,4007010451,56,Center,4007010455,141,73.2,4007010453,140,74.9,4007010459,213,6.0,4007010461,1,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917201,35,49,1,2,2,2b3mar72yy8d6uvat1ka6tn3r,1,21.2,22.4,2023-02-01T20:02:05.620Z,2023-02-02T04:50:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917247,36,1,1,2,2,2b3mar72yy8d6uvat1ka6tn3r,1,21.3,22.4,2023-02-01T20:02:05.691Z,2023-02-02T04:50:26Z,4007010891,213,1.1,4007010887,141,47.3,4007423553,178,,4007010889,212,19.4,4007010885,140,30.3,4007010883,56,Back,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917333,37,1,1,2,6,2b3mar72yy8d6uvat1ka6tn3r,1,37.4,50.7,2023-02-01T20:02:10.185Z,2023-02-02T04:50:25Z,4007011331,212,29.7,4007011329,141,93.2,4007423611,178,,4007011325,56,Back,4007011327,140,44.1,4007011333,213,1.3,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917367,38,1,1,2,10,2b3mar72yy8d6uvat1ka6tn3r,1,49.6,90.4,2023-02-01T20:02:14.065Z,2023-02-02T04:50:24Z,4007011481,141,97.5,4007423657,178,,4007011477,56,Left,4007011485,213,0.6,4007011483,212,8.4,4007011479,140,56.2,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917407,39,1,1,2,11,2b3mar72yy8d6uvat1ka6tn3r,1,57.2,93.6,2023-02-01T20:02:14.806Z,2023-02-02T04:50:23Z,4007423789,178,,4007011705,212,6.4,4007011689,56,Left,4007011699,141,94.8,4007011693,140,51.2,4007011713,213,3.0,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917457,40,1,1,2,15,2b3mar72yy8d6uvat1ka6tn3r,1,56.7,84.8,2023-02-01T20:02:19.192Z,2023-02-02T04:50:21Z,4007011931,141,98.6,4007423835,178,,4007011929,140,61.1,4007011927,56,Left,4007011933,212,10.5,4007011935,213,1.1,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917473,41,1,1,2,19,2b3mar72yy8d6uvat1ka6tn3r,1,64.1,92.7,2023-02-01T20:02:23.230Z,2023-02-02T04:50:19Z,4007012025,141,85.2,4007012023,140,61.4,4007012029,213,4.2,4007012027,212,5.8,4007423919,178,,4007012021,56,Left,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917489,42,1,1,2,20,2b3mar72yy8d6uvat1ka6tn3r,1,61,83,2023-02-01T20:02:24.008Z,2023-02-02T04:50:18Z,4007012103,56,Left,4007012105,140,58.1,4007423969,178,,4007012107,141,94.4,4007012109,212,8.3,4007012111,213,1.9,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917521,43,1,1,2,21,2b3mar72yy8d6uvat1ka6tn3r,1,57.9,89.9,2023-02-01T20:02:24.645Z,2023-02-02T04:50:18Z,4007012281,213,3.6,4007012277,141,83.1,4007012275,140,49.8,4007012273,56,Back,4007424047,178,,4007012279,212,9.7,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917565,44,1,1,2,23,2b3mar72yy8d6uvat1ka6tn3r,1,49.2,75.5,2023-02-01T20:02:27.445Z,2023-02-02T04:50:17Z,4007012533,1,,4007012527,141,7.0,4007012521,196,,4007424123,178,,4007012523,56,Right,4007012525,140,59.9,4007012529,212,47.9,4007012531,213,4.9,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,4007012519,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917579,45,1,1,2,29,2b3mar72yy8d6uvat1ka6tn3r,0,64.4,6.3,2023-02-01T20:02:32.733Z,2023-02-02T04:50:15Z,4007012611,141,13.3,4007012609,140,80.2,4007424161,178,,4007012607,56,Right,4007012613,212,17.3,4007012615,213,0.3,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917593,30,49,1,2,30,2cjpmotqo8phcqfpgo9xf4gel,1,19.6,84.6,2023-02-01T20:02:34.075Z,2023-02-02T04:50:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917669,31,1,1,2,31,2cjpmotqo8phcqfpgo9xf4gel,1,19.8,93.4,2023-02-01T20:02:35.358Z,2023-02-02T04:50:14Z,4007424253,178,,4007013145,213,5.9,4007013139,140,27.7,4007013143,212,9.1,4007013141,141,87.9,4007013137,56,Back,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917675,32,4,1,2,35,2cjpmotqo8phcqfpgo9xf4gel,1,45.1,93.8,2023-02-01T20:02:39.464Z,2023-02-02T04:50:12Z,4007013175,13,,4007013179,56,Back,4007013263,233,46,4007013183,286,,4007013181,152,,4007013177,294,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917679,46,4,1,2,35,2b3mar72yy8d6uvat1ka6tn3r,0,54.9,6.2,2023-02-01T20:02:39.465Z,2023-02-02T04:50:11Z,4007013201,56,Right,4007013199,294,,4007013205,285,,4007013203,152,,4007424353,178,,4007013197,13,,4007013325,233,32,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917875,33,1,1,2,51,2cjpmotqo8phcqfpgo9xf4gel,1,49.2,90.8,2023-02-01T20:02:55.104Z,2023-02-02T04:50:11Z,4007014259,152,,4007014261,56,Back,4007014265,141,66.2,4007014263,140,31.9,4007014271,213,3.9,4007014269,212,24.7,4007014257,5,,4007424395,178,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917899,34,1,1,2,56,2cjpmotqo8phcqfpgo9xf4gel,1,34.7,61.5,2023-02-01T20:02:59.906Z,2023-02-02T04:50:09Z,4007014413,212,36.4,4007424489,178,,4007014415,213,4.6,4007014407,56,Back,4007014417,1,,4007014411,141,8.1,4007014409,140,31.8,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917947,35,1,1,2,59,2cjpmotqo8phcqfpgo9xf4gel,1,35.4,13.9,2023-02-01T20:03:03.087Z,2023-02-02T04:50:08Z,4007014691,212,13.8,4007014687,140,46.6,4007424559,178,,4007014685,56,Back,4007014693,213,5.7,4007014689,141,3.3,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502917965,36,1,1,3,2,2cjpmotqo8phcqfpgo9xf4gel,1,39.5,8.2,2023-02-01T20:03:05.779Z,2023-02-02T04:50:07Z,4007014789,212,16.5,4007014785,140,29.5,4007014783,56,Back,4007014791,213,2.3,4007014787,141,27.0,4007424645,178,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918003,37,1,1,3,5,2cjpmotqo8phcqfpgo9xf4gel,1,27.4,28.7,2023-02-01T20:03:08.756Z,2023-02-02T04:50:06Z,4007015017,213,2.7,4007015011,140,9.6,4007424695,178,,4007015009,56,Back,4007015013,141,40.2,4007015015,212,20.3,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918035,38,1,1,3,9,2cjpmotqo8phcqfpgo9xf4gel,0,13.8,51.3,2023-02-01T20:03:13.245Z,2023-02-02T04:50:05Z,4007015185,141,84.9,4007015183,140,54.7,4007015179,155,,4007424777,178,,4007015189,213,0.5,4007015191,1,,4007015187,212,48.6,4007015181,56,Left,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918091,47,1,1,3,12,2b3mar72yy8d6uvat1ka6tn3r,1,46.2,11.5,2023-02-01T20:03:16.234Z,2023-02-02T04:50:05Z,4007015465,141,19.3,4007015469,212,18.4,4007015453,56,Back,4007015473,213,2.8,4007424881,388,,4007015459,140,29.4,4007015447,3,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918097,48,49,1,3,16,2b3mar72yy8d6uvat1ka6tn3r,1,29.1,23.3,2023-02-01T20:03:20.042Z,2023-02-02T04:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918133,49,1,1,3,18,2b3mar72yy8d6uvat1ka6tn3r,1,29,24.5,2023-02-01T20:03:21.557Z,2023-02-02T04:50:03Z,4007015697,213,1.6,4007424997,178,,4007015691,140,27.9,4007015693,141,60.2,4007015695,212,24.3,4007015689,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918149,50,1,1,3,21,2b3mar72yy8d6uvat1ka6tn3r,1,29.7,59.8,2023-02-01T20:03:24.552Z,2023-02-02T04:50:02Z,4007015805,212,22.2,4007015803,141,90.5,4007425043,178,,4007015799,56,Back,4007015801,140,37.0,4007015807,213,1.2,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918191,51,1,1,3,23,2b3mar72yy8d6uvat1ka6tn3r,1,37.2,81.7,2023-02-01T20:03:27.001Z,2023-02-02T04:50:01Z,4007425079,178,,4007016075,212,5.1,4007016073,141,77.6,4007016071,140,33.1,4007016069,56,Back,4007016077,213,3.7,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918225,52,1,1,3,27,2b3mar72yy8d6uvat1ka6tn3r,1,35.6,63.2,2023-02-01T20:03:30.754Z,2023-02-02T04:49:59Z,4007016251,56,Back,4007016257,212,5.9,4007016253,140,35.4,4007425143,178,,4007016255,141,54.6,4007016259,213,4.7,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918241,53,1,1,3,30,2b3mar72yy8d6uvat1ka6tn3r,1,39.3,43.1,2023-02-01T20:03:33.822Z,2023-02-02T04:49:58Z,4007016377,56,Back,4007425193,178,,4007016381,141,21.7,4007016385,213,5.3,4007016383,212,17.8,4007016379,140,49.1,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918259,54,1,1,3,32,2b3mar72yy8d6uvat1ka6tn3r,1,51.3,19.2,2023-02-01T20:03:36.209Z,2023-02-02T04:49:57Z,4007016493,213,5.3,4007016485,56,Right,4007016489,141,4.6,4007425327,178,,4007016487,140,57.6,4007016491,212,11.9,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918269,55,1,1,3,34,2b3mar72yy8d6uvat1ka6tn3r,1,54.6,3.1,2023-02-01T20:03:37.765Z,2023-02-02T04:49:56Z,4007016567,213,1.4,4007016561,140,57.4,4007016559,56,Center,4007425407,178,,4007016563,141,28.3,4007016565,212,17.4,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918287,56,1,1,3,35,2b3mar72yy8d6uvat1ka6tn3r,1,54.9,24.1,2023-02-01T20:03:38.761Z,2023-02-02T04:49:56Z,4007016663,213,4.4,4007016657,140,51.8,4007425433,178,,4007016655,56,Right,4007016661,212,9.7,4007016659,141,10.6,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918317,57,1,1,3,36,2b3mar72yy8d6uvat1ka6tn3r,1,50.4,8.9,2023-02-01T20:03:40.062Z,2023-02-02T04:49:55Z,4007016851,141,31.3,4007016849,140,36.7,4007425469,178,,4007016847,56,Back,4007016855,213,2.3,4007016853,212,21.0,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918345,58,1,1,3,40,2b3mar72yy8d6uvat1ka6tn3r,1,41.5,34.2,2023-02-01T20:03:44.488Z,2023-02-02T04:49:54Z,4007017035,213,5.4,4007017033,212,23.0,4007425493,178,,4007017027,56,Right,4007017031,141,8.9,4007017029,140,56.1,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918403,59,1,1,3,43,2b3mar72yy8d6uvat1ka6tn3r,1,54.6,12.6,2023-02-01T20:03:47.239Z,2023-02-02T04:49:53Z,4007017321,141,25.1,4007425515,178,,4007017319,140,56.5,4007017325,213,1.3,4007017323,212,8.7,4007017317,56,Center,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918445,60,1,1,3,48,2b3mar72yy8d6uvat1ka6tn3r,1,57.3,29.9,2023-02-01T20:03:51.577Z,2023-02-02T04:49:50Z,4007017531,213,2.0,4007017523,141,61.1,4007017517,155,,4007017527,212,23.2,4007017521,140,48.3,4007425565,178,,4007017519,56,Back,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918481,61,1,1,3,51,2b3mar72yy8d6uvat1ka6tn3r,1,53.6,67.1,2023-02-01T20:03:54.726Z,2023-02-02T04:49:49Z,4007017713,213,0.9,4007017707,140,67.1,4007425623,178,,4007017705,56,Left,4007017709,141,95.0,4007017711,212,23.7,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918537,62,1,1,3,52,2b3mar72yy8d6uvat1ka6tn3r,1,67.5,92.6,2023-02-01T20:03:56.184Z,2023-02-02T04:49:48Z,4007018017,140,62.3,4007018023,213,3.9,4007425663,178,,4007018019,141,85.2,4007018021,212,7.4,4007018015,56,Left,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918541,63,50,1,3,55,2b3mar72yy8d6uvat1ka6tn3r,1,63.3,81.4,2023-02-01T20:03:58.940Z,2023-02-02T04:49:47Z,4007018041,286,,4007018039,56,Left,4007018215,233,39,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918561,39,7,1,3,56,2cjpmotqo8phcqfpgo9xf4gel,1,36.7,18.6,2023-02-01T20:03:59.824Z,2023-02-02T04:49:47Z,4007378745,384,,4007018143,56,Back,4007018145,285,,4007018167,233,63,4007425811,178,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918565,40,49,1,3,57,2cjpmotqo8phcqfpgo9xf4gel,1,27.4,11.5,2023-02-01T20:04:01.074Z,2023-02-02T04:49:46Z,,,,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918603,41,1,1,3,57,2cjpmotqo8phcqfpgo9xf4gel,1,27.4,11.5,2023-02-01T20:04:01.109Z,2023-02-02T04:49:46Z,4007018399,140,40.4,4007018403,212,14.8,4007018405,213,5.9,4007018397,56,Back,4007018401,141,3.2,4007425893,178,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918645,42,1,1,4,2,2cjpmotqo8phcqfpgo9xf4gel,1,45.3,5.7,2023-02-01T20:04:05.953Z,2023-02-02T04:49:42Z,4007018617,141,6.2,4007426049,178,,4007018613,56,Right,4007018621,213,0.0,4007018615,140,53.0,4007018619,212,8.1,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918665,43,1,1,4,4,2cjpmotqo8phcqfpgo9xf4gel,0,51.7,8.7,2023-02-01T20:04:08.298Z,2023-02-02T04:49:42Z,4007018687,140,67.4,4007018691,212,16.6,4007018689,141,6.2,4007426163,178,,4007018693,213,6.2,4007018685,56,Right,,,,,,,1yj1kt2cx24nn4zt5h1ma1olx,V. Germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918663,64,49,1,4,7,2b3mar72yy8d6uvat1ka6tn3r,1,28,89.2,2023-02-01T20:04:11.184Z,2023-02-02T04:49:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918731,65,1,1,4,7,2b3mar72yy8d6uvat1ka6tn3r,1,27.6,88.8,2023-02-01T20:04:11.248Z,2023-02-02T04:49:41Z,4007426363,178,,4007019017,140,10.6,4007019023,213,4.1,4007019019,141,53.0,4007019015,56,Back,4007019021,212,30.2,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918777,66,1,1,4,10,2b3mar72yy8d6uvat1ka6tn3r,1,8.8,53.5,2023-02-01T20:04:14.521Z,2023-02-02T04:49:40Z,4007019279,212,13.1,4007019275,140,18.8,4007019273,56,Back,4007019277,141,42.1,4007019281,213,5.6,4007426477,178,,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918843,67,1,1,4,15,2b3mar72yy8d6uvat1ka6tn3r,1,21,40.9,2023-02-01T20:04:18.870Z,2023-02-02T04:49:39Z,4007019613,140,30.3,4007019615,141,53.6,4007019619,213,0.7,4007426537,178,,4007019617,212,13.0,4007019611,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918877,68,1,1,4,19,2b3mar72yy8d6uvat1ka6tn3r,1,35.6,53.4,2023-02-01T20:04:23.008Z,2023-02-02T04:49:38Z,4007019819,213,6.2,4007019807,140,46.1,4007019813,212,11.0,4007019809,141,52.4,4007019803,56,Back,4007426579,178,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918897,69,1,1,4,20,2b3mar72yy8d6uvat1ka6tn3r,1,47.1,53.2,2023-02-01T20:04:24.111Z,2023-02-02T04:49:38Z,4007019951,156,,4007019919,141,54.8,4007019915,56,Back,4007019921,212,11.0,4007019923,213,3.0,4007019917,140,36.7,4007426627,178,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502918929,70,1,1,4,22,2b3mar72yy8d6uvat1ka6tn3r,1,38.1,57.2,2023-02-01T20:04:25.978Z,2023-02-02T04:49:37Z,4007426657,178,,4007020113,213,1.0,4007020095,140,52.2,4007020105,212,26.4,4007020093,56,Left,4007020099,141,89.3,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
