id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2452400965,38,1,1,2,34,27xvwccz8kpmqsefjv2b2sc0o,0,57.6,82.4,2022-08-28T13:04:26.114Z,2022-08-28T23:47:01Z,3739766505,56,Center,3739766507,140,78.0,3739766513,213,5.7,3739766511,212,24.9,3739766509,141,63.7,3741751721,178,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452400997,17,61,1,2,35,bx0cdmzr2gwr70ez72dorx82p,1,21.9,42.3,2022-08-28T13:04:27.715Z,2022-08-28T23:47:01Z,3739766647,56,Back,3741752277,178,,,,,,,,,,,,,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401013,18,49,1,2,37,bx0cdmzr2gwr70ez72dorx82p,1,14.1,28.5,2022-08-28T13:04:29.664Z,2022-08-28T23:47:00Z,,,,,,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401089,19,1,1,2,39,bx0cdmzr2gwr70ez72dorx82p,0,11.3,21,2022-08-28T13:04:31.544Z,2022-08-28T23:46:59Z,3739767151,141,22.4,3739767149,140,44.3,3741752653,178,,3739767155,213,0.0,3739767145,157,,3739767147,56,Back,3739767157,1,,3739767153,212,34.7,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401095,39,49,1,2,41,27xvwccz8kpmqsefjv2b2sc0o,1,59.1,75.8,2022-08-28T13:04:33.461Z,2022-08-28T23:46:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401149,40,1,1,2,42,27xvwccz8kpmqsefjv2b2sc0o,1,59.5,72.2,2022-08-28T13:04:34.660Z,2022-08-28T23:46:58Z,3739767447,212,20.3,3739767443,140,52.8,3739767445,141,44.2,3739767449,213,4.4,3741753277,178,,3739767441,56,Center,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401217,41,1,1,2,46,27xvwccz8kpmqsefjv2b2sc0o,1,55.5,40.5,2022-08-28T13:04:38.151Z,2022-08-28T23:46:57Z,3739767789,140,75.6,3739767791,141,7.9,3741753563,178,,3739767787,56,Right,3739767795,213,5.5,3739767793,212,30.6,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401343,42,1,1,2,50,27xvwccz8kpmqsefjv2b2sc0o,0,80.8,11.2,2022-08-28T13:04:42.557Z,2022-08-28T23:46:57Z,3739768431,2,,3739768443,213,1.3,3739768445,1,,3740369183,20,,3739768439,141,100.0,3739768435,56,Left,3740369181,224,,3739768437,140,96.1,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,3739768433,155,,3739768441,212,63.8,3741753847,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401357,20,5,1,2,56,bx0cdmzr2gwr70ez72dorx82p,1,6.1,-1.7,2022-08-28T13:04:48.570Z,2022-08-28T20:44:42Z,3739768515,233,43,3739768499,347,,3739768497,56,Back,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401347,43,5,1,2,56,27xvwccz8kpmqsefjv2b2sc0o,0,93.9,101.7,2022-08-28T13:04:48.570Z,2022-08-28T20:44:43Z,3739768537,233,20,3739768449,347,,3739768447,56,Left,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401589,21,1,1,3,12,bx0cdmzr2gwr70ez72dorx82p,1,7,0,2022-08-28T13:05:04.446Z,2022-08-28T23:46:56Z,3739769707,213,0.4,3739769687,107,,3739769703,212,8.1,3739769693,140,14.1,3739769697,141,3.1,3739769689,56,Back,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401619,22,1,1,3,13,bx0cdmzr2gwr70ez72dorx82p,1,13.1,2.6,2022-08-28T13:05:05.195Z,2022-08-28T23:46:56Z,3741754955,178,,3739769829,56,Back,3739769831,140,6.8,3739769913,156,,3739769833,141,1.7,3739769837,213,3.2,3739769835,212,6.6,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401679,23,1,1,3,17,bx0cdmzr2gwr70ez72dorx82p,0,2.8,3.9,2022-08-28T13:05:09.651Z,2022-08-28T23:46:54Z,3739770175,233,44,3739770143,56,Back,3739770147,141,1.4,3739770173,236,,3739770145,140,7.7,3741755307,178,,3739770149,212,5.4,3739770179,286,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,3739770151,213,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401665,44,74,1,3,17,27xvwccz8kpmqsefjv2b2sc0o,1,92.7,98.6,2022-08-28T13:05:09.686Z,2022-08-28T23:46:54Z,3739770085,56,Left,3739770231,233,23,3739770087,285,,3741755729,178,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401825,24,5,1,3,18,bx0cdmzr2gwr70ez72dorx82p,1,8.1,-1,2022-08-28T13:05:10.220Z,2022-08-28T20:45:16Z,3739770831,347,,3739770829,56,Back,3739770863,233,45,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401685,45,5,1,3,18,27xvwccz8kpmqsefjv2b2sc0o,0,91.9,101,2022-08-28T13:05:10.220Z,2022-08-28T20:45:17Z,3739770193,56,Left,3739770881,233,24,3739770195,347,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401857,25,1,1,3,27,bx0cdmzr2gwr70ez72dorx82p,1,9.5,0,2022-08-28T13:05:19.152Z,2022-08-28T23:46:53Z,3739770943,107,,3739770953,213,0.3,3739770947,140,26.5,3739770945,56,Back,3739770949,141,6.8,3739770951,212,18.6,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401883,26,1,1,3,28,bx0cdmzr2gwr70ez72dorx82p,1,19,6.3,2022-08-28T13:05:20.488Z,2022-08-28T23:46:53Z,3739771089,156,,3739771043,56,Back,3739771047,141,4.6,3739771045,140,26.4,3739771049,212,7.9,3739771051,213,6.1,3741757717,21,,3741757713,388,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401933,27,50,1,3,30,bx0cdmzr2gwr70ez72dorx82p,1,26.8,5.2,2022-08-28T13:05:22.291Z,2022-08-28T23:25:39Z,3739771375,233,46,3739771291,56,Back,3739771293,285,,,,,,,,,,,,,,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401929,46,7,1,3,30,27xvwccz8kpmqsefjv2b2sc0o,1,73.2,94.8,2022-08-28T13:05:22.491Z,2022-08-28T23:25:39Z,3739771345,233,27,3739771269,56,Left,3739771271,286,,3741758307,178,,3739771267,167,,3740372555,385,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402085,28,5,1,3,31,bx0cdmzr2gwr70ez72dorx82p,1,30.4,-1.5,2022-08-28T13:05:23.320Z,2022-08-28T20:46:01Z,3739771991,233,47,3739771983,347,,3739771981,56,Back,,,,,,,,,,,,,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452401943,47,5,1,3,31,27xvwccz8kpmqsefjv2b2sc0o,0,69.6,101.5,2022-08-28T13:05:23.320Z,2022-08-28T20:46:02Z,3739771325,56,Left,3739771327,347,,3739772003,233,28,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402107,29,1,1,3,37,bx0cdmzr2gwr70ez72dorx82p,1,27.1,0,2022-08-28T13:05:29.863Z,2022-08-28T23:46:53Z,3739863343,189,,3739772047,140,39.6,3739772053,213,0.3,3739772043,107,,3739772045,56,Back,3739772049,141,4.6,3739772051,212,13.7,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402125,30,1,1,3,38,bx0cdmzr2gwr70ez72dorx82p,1,32.2,0.9,2022-08-28T13:05:30.498Z,2022-08-28T23:46:52Z,3739772159,140,33.7,3739772161,141,4.6,3739863429,189,,3739772163,212,3.0,3739772157,56,Back,3739772165,213,1.0,3741759095,178,,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402203,31,1,1,3,42,bx0cdmzr2gwr70ez72dorx82p,1,30,5.9,2022-08-28T13:05:34.461Z,2022-08-28T23:46:50Z,3739772529,56,Back,3739772531,140,41.2,3739772539,213,6.2,3739772535,212,11.8,3741759419,178,,3739772533,141,3.8,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402243,32,1,1,3,44,bx0cdmzr2gwr70ez72dorx82p,1,33.4,0.8,2022-08-28T13:05:36.862Z,2022-08-28T23:46:49Z,3739772693,212,20.6,3739772687,56,Back,3739772695,213,1.9,3739772689,140,27.4,3739772691,141,29.6,3741764625,178,,,,,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402263,33,1,1,3,45,bx0cdmzr2gwr70ez72dorx82p,1,26.6,24.3,2022-08-28T13:05:37.995Z,2022-08-28T23:46:49Z,3739772787,212,17.9,3739772783,141,36.1,3739772793,213,2.7,3739772779,56,Back,3741764847,178,,3739772781,140,11.4,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402397,34,1,1,3,48,bx0cdmzr2gwr70ez72dorx82p,0,10.7,35.3,2022-08-28T13:05:40.270Z,2022-08-28T23:46:48Z,3739773377,56,Left,3739773381,141,93.5,3739773375,157,,3739773385,213,0.6,3739773379,140,61.8,3741765037,178,,3739773387,1,,3739773383,212,66.7,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402357,48,49,1,3,53,27xvwccz8kpmqsefjv2b2sc0o,1,41.9,14.2,2022-08-28T13:05:45.322Z,2022-08-28T23:46:48Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402435,49,1,1,3,54,27xvwccz8kpmqsefjv2b2sc0o,1,42.4,10.4,2022-08-28T13:05:47.013Z,2022-08-28T23:46:47Z,3739773611,141,18.3,3739773609,140,33.6,3739773615,213,2.6,3741765719,178,,3739773613,212,10.7,3739773607,56,Back,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402481,50,1,1,3,56,27xvwccz8kpmqsefjv2b2sc0o,1,33.8,20,2022-08-28T13:05:48.628Z,2022-08-28T23:46:46Z,3739773825,140,39.4,3741765875,178,,3739773823,56,Back,3739773827,141,30.3,3739773831,213,0.9,3739773829,212,9.1,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402527,51,1,1,3,58,27xvwccz8kpmqsefjv2b2sc0o,1,41.7,27.5,2022-08-28T13:05:50.445Z,2022-08-28T23:46:46Z,3739774049,212,16.3,3741766099,178,,3739774051,213,4.0,3739774047,141,9.8,3739774043,56,Back,3739774045,140,31.3,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402585,52,1,1,4,2,27xvwccz8kpmqsefjv2b2sc0o,1,37.4,11,2022-08-28T13:05:54.144Z,2022-08-28T23:46:44Z,3739774295,212,24.6,3741766323,178,,3739774297,213,2.1,3739774293,141,41.8,3739774289,56,Back,3739774291,140,25.1,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402647,53,1,1,4,6,27xvwccz8kpmqsefjv2b2sc0o,1,37.4,56.3,2022-08-28T13:05:58.604Z,2022-08-28T23:46:43Z,3739774621,213,1.5,3739774619,212,13.6,3741766511,178,,3739774615,140,38.2,3739774617,141,76.3,3739774613,56,Back,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402669,54,1,1,4,8,27xvwccz8kpmqsefjv2b2sc0o,1,41.2,77.6,2022-08-28T13:06:00.783Z,2022-08-28T23:46:42Z,3741766647,178,,3739774725,56,Left,3739774733,213,0.7,3739774727,140,55.9,3739774729,141,97.4,3739774731,212,20.5,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402713,55,1,1,4,11,27xvwccz8kpmqsefjv2b2sc0o,0,61.9,95.9,2022-08-28T13:06:03.242Z,2022-08-28T23:46:42Z,3739774999,141,80.8,3739774997,140,80.9,3739775003,213,5.8,3741767211,178,,3739774995,56,Left,3739775001,212,22.4,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402703,35,49,1,4,13,bx0cdmzr2gwr70ez72dorx82p,1,19.2,26,2022-08-28T13:06:05.116Z,2022-08-28T23:46:41Z,,,,,,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402809,36,1,1,4,13,bx0cdmzr2gwr70ez72dorx82p,1,19.2,26,2022-08-28T13:06:05.125Z,2022-08-28T23:46:41Z,3739775511,212,12.0,3741767747,178,,3739775509,141,18.7,3739775505,56,Back,3739775513,213,5.9,3739775507,140,29.6,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402813,37,4,1,4,14,bx0cdmzr2gwr70ez72dorx82p,1,28.2,17.1,2022-08-28T13:06:07.069Z,2022-08-28T23:25:31Z,3739775525,294,,3739775523,13,,3739775527,56,Back,3739775565,233,56,3739775529,152,,3739775531,285,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452402775,56,4,1,4,14,27xvwccz8kpmqsefjv2b2sc0o,0,71.8,82.9,2022-08-28T13:06:07.070Z,2022-08-28T23:25:31Z,3739775329,286,,3739775321,13,,3741768031,178,,3739775625,294,,3739775323,56,Left,3739775671,233,37,3739775325,152,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403213,38,1,1,4,41,bx0cdmzr2gwr70ez72dorx82p,1,26.5,19.1,2022-08-28T13:06:33.849Z,2022-08-28T23:46:41Z,3739777403,141,5.0,3739777393,5,,3739777407,213,6.0,3739777405,212,38.5,3739777399,56,Right,3739777409,1,,3739777395,155,,3741768495,178,,azuc3tma44xyrbgf5y279o1xx,Dante,3739777401,140,62.0,3739777397,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403225,39,1,1,4,43,bx0cdmzr2gwr70ez72dorx82p,0,60.6,10.4,2022-08-28T13:06:35.907Z,2022-08-28T23:46:40Z,3739777455,3,,3741768709,388,,3739777465,213,1.4,3739777457,56,Center,3739777463,212,12.1,3739777461,141,28.1,3739777459,140,62.0,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403243,57,49,1,4,45,27xvwccz8kpmqsefjv2b2sc0o,1,40.4,76.2,2022-08-28T13:06:37.461Z,2022-08-28T23:46:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403285,58,1,1,4,45,27xvwccz8kpmqsefjv2b2sc0o,1,40.3,75.9,2022-08-28T13:06:37.518Z,2022-08-28T23:46:40Z,3741769091,178,,3739777749,56,Back,3739777751,140,21.6,3739777757,213,3.8,3739777753,141,54.2,3739777755,212,24.6,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403343,59,1,1,4,48,27xvwccz8kpmqsefjv2b2sc0o,1,20.4,53.3,2022-08-28T13:06:40.361Z,2022-08-28T23:46:39Z,3739778021,213,5.0,3741769423,178,,3739778019,212,30.5,3739778009,56,Back,3739778015,140,29.9,3739778017,141,10.9,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403379,60,1,1,4,50,27xvwccz8kpmqsefjv2b2sc0o,1,32.7,13.5,2022-08-28T13:06:42.867Z,2022-08-28T23:46:39Z,3739778209,213,2.0,3739778201,56,Back,3739778207,212,10.9,3739778203,140,28.1,3739778205,141,27.9,3741769823,178,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403437,61,1,1,4,53,27xvwccz8kpmqsefjv2b2sc0o,1,29,28.4,2022-08-28T13:06:45.341Z,2022-08-28T23:46:38Z,3739778503,141,53.7,3739778507,213,1.1,3739778505,212,19.6,3741770049,178,,3739778499,56,Back,3739778501,140,38.0,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403495,62,1,1,4,56,27xvwccz8kpmqsefjv2b2sc0o,1,43.4,59.9,2022-08-28T13:06:48.434Z,2022-08-28T23:46:37Z,3739778761,56,Back,3739778769,213,1.3,3741770335,178,,3739778765,141,90.2,3739778767,212,21.1,3739778763,140,47.9,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403537,63,1,1,5,0,27xvwccz8kpmqsefjv2b2sc0o,1,62.4,90.2,2022-08-28T13:06:52.570Z,2022-08-28T23:46:35Z,3741770579,178,,3739778959,56,Left,3739778961,140,71.3,3739778967,213,0.6,3739778963,141,98.7,3739778965,212,11.0,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403547,64,1,1,5,2,27xvwccz8kpmqsefjv2b2sc0o,1,71.4,97.1,2022-08-28T13:06:54.396Z,2022-08-28T23:46:34Z,3741770699,178,,3739779029,213,3.4,3739779021,56,Left,3739779027,212,5.7,3739779023,140,66.1,3739779025,141,95.1,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403567,65,1,1,5,4,27xvwccz8kpmqsefjv2b2sc0o,1,64.4,88.9,2022-08-28T13:06:56.335Z,2022-08-28T23:46:33Z,3739779135,140,57.2,3739779141,141,85.6,3739779143,212,7.9,3741770987,178,,3739779131,56,Left,3739779145,213,3.4,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403577,66,1,1,5,6,27xvwccz8kpmqsefjv2b2sc0o,0,51.1,80.6,2022-08-28T13:06:58.944Z,2022-08-28T23:46:33Z,3739779185,140,59.2,3739779187,141,69.6,3739779189,212,11.3,3739779183,56,Center,3741771233,178,,3739779191,213,5.6,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403587,40,49,1,5,7,bx0cdmzr2gwr70ez72dorx82p,1,39.2,36.3,2022-08-28T13:06:59.686Z,2022-08-28T23:46:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403637,41,1,1,5,10,bx0cdmzr2gwr70ez72dorx82p,1,44.1,27.6,2022-08-28T13:07:02.358Z,2022-08-28T23:46:31Z,3739779491,140,44.3,3739779489,56,Back,3739779495,212,2.7,3741771867,178,,3739779497,213,4.8,3739779493,141,23.6,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403647,42,61,1,5,10,bx0cdmzr2gwr70ez72dorx82p,1,46.7,24.4,2022-08-28T13:07:02.486Z,2022-08-28T23:46:30Z,3741772221,178,,3739779545,56,Back,,,,,,,,,,,,,,,,,,,6zerxodnjkvpko1ogfwd2hgyc,R. Ilie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403753,43,1,1,5,13,bx0cdmzr2gwr70ez72dorx82p,1,45,41.2,2022-08-28T13:07:05.561Z,2022-08-28T23:46:30Z,3739780039,212,16.5,3739780035,140,47.9,3739780033,56,Back,3741772603,178,,3739780041,213,1.4,3739780037,141,65.0,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403803,44,1,1,5,19,bx0cdmzr2gwr70ez72dorx82p,1,55.4,76.6,2022-08-28T13:07:11.123Z,2022-08-28T23:46:27Z,3739780261,212,17.4,3739780259,141,51.5,3739780255,56,Center,3739780257,140,52.1,3741772889,178,,3739780263,213,4.5,,,,,,,eolso19u03zxw2pca2i95v4dl,A. Claude-Maurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403863,45,1,1,5,20,bx0cdmzr2gwr70ez72dorx82p,1,51.8,57.6,2022-08-28T13:07:12.421Z,2022-08-28T23:46:26Z,3741773129,178,,3739780577,140,35.2,3739780581,212,21.5,3739780575,56,Back,3739780579,141,39.1,3739780583,213,3.8,,,,,,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403881,46,1,1,5,22,bx0cdmzr2gwr70ez72dorx82p,1,38.1,47,2022-08-28T13:07:14.319Z,2022-08-28T23:46:26Z,3739780639,140,48.9,3739780645,213,5.3,3739780643,212,21.2,3739780641,141,20.7,3739780637,56,Back,3741773299,178,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452403915,47,1,1,5,25,bx0cdmzr2gwr70ez72dorx82p,1,56.4,19.5,2022-08-28T13:07:17.381Z,2022-08-28T23:46:25Z,3741773505,178,,3739780789,212,11.7,3739780785,140,67.2,3739780793,213,6.0,3739780783,56,Right,3739780787,141,15.5,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452404021,48,4,1,5,26,bx0cdmzr2gwr70ez72dorx82p,1,64.6,19.2,2022-08-28T13:07:18.862Z,2022-08-28T23:46:24Z,3739781327,56,Right,3739782769,295,,3739781385,233,67,3739781325,13,,3739781333,286,,3739781329,152,,,,,,,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452404029,67,4,1,5,26,27xvwccz8kpmqsefjv2b2sc0o,0,35.4,80.8,2022-08-28T13:07:18.863Z,2022-08-28T23:46:24Z,3739781369,285,,3741773821,178,,3739781361,13,,3739781473,233,48,3739781363,56,Back,3739782541,295,,3739781365,152,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452404821,49,1,1,6,12,bx0cdmzr2gwr70ez72dorx82p,0,68.2,18.8,2022-08-28T13:08:04.144Z,2022-08-28T23:46:23Z,3739785055,155,,3739785063,141,47.3,3739785057,152,,3739785051,2,,3739785059,56,Center,3739785065,212,28.3,3739785067,213,0.8,3740385369,20,,3n9jnuteyjx6w6dxviuead0b9,N. Pépé,3739785053,5,,3741773933,178,,3739785061,140,87.9,3740385367,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2452404845,68,12,1,6,13,27xvwccz8kpmqsefjv2b2sc0o,1,11.2,47.4,2022-08-28T13:08:05.775Z,2022-08-28T23:46:23Z,3739785191,212,12.3,3739785189,141,36.1,3739785215,15,,3741776115,388,,3739785193,213,5.6,3739785185,56,Back,3739785187,140,20.4,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
