id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value
2507025049,175,1,1,21,36,3adj8hkws0z1al232bg2h6tk0,1,33.2,56.2,2023-02-12T14:22:51.640Z,2023-02-13T06:40:23Z,4028498039,141,44.8,4028498041,212,13.2,4030391991,178,,4028498037,140,23.0,4028498043,213,3.8,4028498035,56,Back,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381423,1076,67,1,21,38,3adj8hkws0z1al232bg2h6tk0,1,24.4,48,2023-02-12T14:22:53.341Z,2023-02-13T06:40:23Z,4030399051,233,869,,,,,,,,,,,,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381421,869,67,1,21,38,2cjpmotqo8phcqfpgo9xf4gel,0,75.6,52,2023-02-12T14:22:53.342Z,2023-02-13T06:40:22Z,4030399055,233,1076,,,,,,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025097,176,1,1,21,38,3adj8hkws0z1al232bg2h6tk0,0,23.7,48,2023-02-12T14:22:53.349Z,2023-02-13T06:40:22Z,4028498245,1,,4028498235,56,Back,4028498237,140,37.2,4028498233,157,,4028498243,213,1.2,4028498241,212,38.8,4030392023,178,,4028498239,141,100.0,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025265,138,5,1,21,41,2cjpmotqo8phcqfpgo9xf4gel,1,63.7,-1.4,2023-02-12T14:22:56.220Z,2023-02-13T03:30:57Z,4028499021,56,Right,4028499023,347,,4028499063,233,177,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025101,177,5,1,21,41,3adj8hkws0z1al232bg2h6tk0,0,36.3,101.4,2023-02-12T14:22:56.220Z,2023-02-13T03:30:57Z,4028498257,56,Back,4028498259,347,,4028499091,233,138,,,,,,,,,,,,,,,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025325,139,1,1,21,52,2cjpmotqo8phcqfpgo9xf4gel,1,61,0,2023-02-12T14:23:07.921Z,2023-02-13T06:40:21Z,4028499339,56,Back,4028499341,140,45.4,4028499337,107,,4028499347,213,2.5,4028499343,141,18.3,4028499345,212,21.0,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025359,140,1,1,21,55,2cjpmotqo8phcqfpgo9xf4gel,1,46,25,2023-02-12T14:23:11.115Z,2023-02-13T06:40:20Z,4028499501,140,40.0,4028499505,212,23.4,4030392079,178,,4028499499,56,Back,4028499507,213,1.8,4028499503,141,58.1,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025389,141,1,1,22,0,2cjpmotqo8phcqfpgo9xf4gel,1,44.7,60.3,2023-02-12T14:23:15.246Z,2023-02-13T06:40:19Z,4028499671,140,47.0,4030392103,178,,4028499669,56,Back,4028499675,212,9.8,4028499673,141,46.3,4028499677,213,5.0,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025439,142,1,1,22,1,2cjpmotqo8phcqfpgo9xf4gel,1,48.9,43.4,2023-02-12T14:23:16.633Z,2023-02-13T06:40:18Z,4028499911,141,39.1,4028499907,56,Back,4028499909,140,37.7,4028499917,213,3.4,4028499913,212,12.1,4030392123,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025553,143,1,1,22,3,2cjpmotqo8phcqfpgo9xf4gel,1,37.2,34.2,2023-02-12T14:23:18.225Z,2023-02-13T06:40:18Z,4028500429,212,18.0,4028500431,213,1.7,4028500427,141,60.6,4030392145,178,,4028500423,56,Back,4028500425,140,35.8,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025617,144,1,1,22,11,2cjpmotqo8phcqfpgo9xf4gel,1,56.5,66.2,2023-02-12T14:23:26.272Z,2023-02-13T06:40:14Z,4028500673,213,5.6,4028500667,140,69.4,4028500665,56,Center,4028500669,141,49.7,4028501233,210,14,4030392153,178,,4028500671,212,17.6,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2507025625,145,14,1,22,14,2cjpmotqo8phcqfpgo9xf4gel,1,72.8,46.7,2023-02-12T14:23:29.443Z,2023-02-13T06:40:12Z,4028501247,55,144,4028501253,103,13.9,4030392171,178,,4028501261,230,94.5,4028501255,215,,4028501263,231,48.5,4028500689,18,,4028501251,102,55.2,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,4028501243,73,,4028501245,29,,4028500687,22,4028500865,20,4028500691,56,,,,,,,,,,,,,,,,,,,,,,,,,,,Center
2507025647,146,5,1,22,15,2cjpmotqo8phcqfpgo9xf4gel,0,100.8,63.4,2023-02-12T14:23:30.785Z,2023-02-13T03:31:44Z,4028501033,233,178,4028500779,346,,4028500777,56,Center,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025697,178,5,1,22,15,3adj8hkws0z1al232bg2h6tk0,1,-0.8,36.6,2023-02-12T14:23:30.785Z,2023-02-13T03:31:44Z,4028501013,233,146,4028500955,56,Back,4028500957,346,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026041,179,1,1,22,37,3adj8hkws0z1al232bg2h6tk0,1,2.9,49,2023-02-12T14:23:52.731Z,2023-02-13T06:40:12Z,4028502639,141,23.0,4028502641,212,21.4,4028503709,189,,4028502647,237,,4028502637,140,14.3,4028502633,124,,4028502643,213,5.3,4028502635,56,Back,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026083,180,1,1,22,39,3adj8hkws0z1al232bg2h6tk0,0,11.6,21.9,2023-02-12T14:23:54.722Z,2023-02-13T06:40:11Z,4028502823,140,65.3,4028502827,212,56.5,4030392247,178,,4028502825,141,26.5,4028502829,213,0.1,4028502819,155,,4028502821,56,Center,4028502831,1,,c4yip4bf8il4gnxnhcb381b3e,A. Dari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026075,147,44,1,22,42,2cjpmotqo8phcqfpgo9xf4gel,1,43.5,79.9,2023-02-12T14:23:57.690Z,2023-02-13T06:40:11Z,4028502789,56,Back,4028502889,233,181,4028502791,285,,,,,,,,,,,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026087,181,44,1,22,42,3adj8hkws0z1al232bg2h6tk0,0,56.5,20.1,2023-02-12T14:23:57.691Z,2023-02-13T06:40:10Z,4028502849,56,Right,4028502981,233,147,4028502851,286,,,,,,,,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026101,148,1,1,22,42,2cjpmotqo8phcqfpgo9xf4gel,1,42.8,79.8,2023-02-12T14:23:57.708Z,2023-02-13T06:40:10Z,4028502951,213,0.3,4030392335,388,,4028502941,3,,4028502949,212,6.8,4028502945,140,49.1,4028502943,56,Back,4028502947,141,82.3,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026119,149,49,1,22,44,2cjpmotqo8phcqfpgo9xf4gel,1,47.9,84.4,2023-02-12T14:23:59.392Z,2023-02-13T06:40:09Z,,,,,,,,,,,,,,,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026133,150,3,1,22,44,2cjpmotqo8phcqfpgo9xf4gel,0,51,85.3,2023-02-12T14:24:00.061Z,2023-02-13T06:40:08Z,4029467389,233,182,4029467453,464,,4030392387,178,,4028503105,286,,4028503103,56,Left,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026177,182,7,1,22,44,3adj8hkws0z1al232bg2h6tk0,0,49,14.7,2023-02-12T14:24:00.156Z,2023-02-13T06:40:08Z,4028503319,56,Back,4029467657,385,,4028503321,285,,4028503325,233,150,4030392415,178,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026155,151,1,1,22,46,2cjpmotqo8phcqfpgo9xf4gel,0,42.4,91.9,2023-02-12T14:24:02.138Z,2023-02-13T06:40:07Z,4028503227,141,100.0,4028503223,56,Left,4028503225,140,52.7,4030392441,178,,4028503229,212,12.5,4028503231,213,0.5,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026169,152,5,1,22,47,2cjpmotqo8phcqfpgo9xf4gel,0,50.8,101,2023-02-12T14:24:02.863Z,2023-02-13T03:32:37Z,4028503291,56,Left,4028503663,233,183,4028503295,347,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026233,183,5,1,22,47,3adj8hkws0z1al232bg2h6tk0,1,49.2,-1,2023-02-12T14:24:02.863Z,2023-02-13T03:32:37Z,4028503579,347,,4028503577,56,Back,4028503639,233,152,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026375,184,1,1,22,59,3adj8hkws0z1al232bg2h6tk0,1,44,0,2023-02-12T14:24:14.871Z,2023-02-13T06:40:07Z,4028504279,56,Back,4028504285,212,8.4,4028504283,141,10.4,4028504287,213,1.3,4028504277,107,,4028504281,140,46.4,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026405,185,1,1,23,1,3adj8hkws0z1al232bg2h6tk0,1,44.7,7.3,2023-02-12T14:24:16.745Z,2023-02-13T06:40:06Z,4028504425,213,3.4,4030392491,178,,4028504423,212,8.6,4028504417,56,Back,4028504421,141,3.8,4028504419,140,36.8,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026431,186,1,1,23,2,3adj8hkws0z1al232bg2h6tk0,1,36.2,6.6,2023-02-12T14:24:17.600Z,2023-02-13T06:40:06Z,4028504535,213,1.3,4028504527,56,Back,4028504533,212,14.0,4028504531,141,26.2,4030392511,178,,4028504529,140,40.4,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026515,187,1,1,23,4,3adj8hkws0z1al232bg2h6tk0,1,40.3,26.2,2023-02-12T14:24:19.632Z,2023-02-13T06:40:05Z,4028504925,212,37.7,4028504927,213,1.5,4028504923,141,81.6,4028504921,140,42.1,4030392521,178,,4028504929,1,,4028504919,56,Back,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026555,188,1,1,23,8,3adj8hkws0z1al232bg2h6tk0,0,46.9,84.2,2023-02-12T14:24:23.479Z,2023-02-13T06:40:04Z,4028505087,155,,4028505091,140,73.9,4028505089,56,Left,4028505095,212,28.4,4030392555,178,,4028505093,141,81.5,4028505097,213,6.2,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026609,153,1,1,23,10,2cjpmotqo8phcqfpgo9xf4gel,0,25.3,17.1,2023-02-12T14:24:25.440Z,2023-02-13T06:40:03Z,4028505377,56,Back,4028505381,141,4.6,4028505375,157,,4028505379,140,49.2,4028505385,213,6.0,4030392573,178,,4028505383,212,26.5,4028505387,1,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026653,189,1,1,23,14,3adj8hkws0z1al232bg2h6tk0,1,49.7,98.4,2023-02-12T14:24:29.755Z,2023-02-13T06:40:02Z,4028505573,213,6.1,4028505567,140,73.6,4028505565,56,Left,4028505569,141,91.8,4028505571,212,25.5,4030392609,178,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026665,190,1,1,23,16,3adj8hkws0z1al232bg2h6tk0,1,56.7,94.6,2023-02-12T14:24:31.957Z,2023-02-13T06:40:02Z,4028505659,212,12.8,4028505661,213,5.4,4028505655,140,64.8,4028505653,56,Left,4030392629,178,,4028505657,141,80.6,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026683,191,1,1,23,17,3adj8hkws0z1al232bg2h6tk0,1,56.1,86.4,2023-02-12T14:24:32.694Z,2023-02-13T06:40:01Z,4028505745,212,8.7,4028505743,141,94.8,4028505741,140,62.4,4028505739,56,Left,4028505749,213,0.7,4030392639,178,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026693,154,45,1,23,19,2cjpmotqo8phcqfpgo9xf4gel,0,48,4.8,2023-02-12T14:24:34.282Z,2023-02-13T06:40:00Z,4028505787,285,,4028505785,56,Back,4028505947,233,192,,,,,,,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026703,192,3,1,23,19,3adj8hkws0z1al232bg2h6tk0,1,52,95.2,2023-02-12T14:24:34.282Z,2023-02-13T06:40:00Z,4028505841,286,,4029469885,464,,4028505873,233,154,4028505839,56,Left,4030392653,178,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026759,193,1,1,23,19,3adj8hkws0z1al232bg2h6tk0,1,49.9,91.1,2023-02-12T14:24:35.142Z,2023-02-13T06:39:59Z,4028506119,140,46.2,4030392687,178,,4028506121,141,70.7,4028506123,212,14.4,4028506117,56,Back,4028506125,213,4.4,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026897,194,1,1,23,21,3adj8hkws0z1al232bg2h6tk0,1,48.9,74.3,2023-02-12T14:24:36.833Z,2023-02-13T06:39:58Z,4028506751,213,5.3,4030392703,178,,4028506735,155,,4028506757,1,,4028506743,141,6.8,4028506741,140,80.4,4028506739,56,Right,4028506747,212,56.6,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,4028506737,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026909,195,50,1,23,27,3adj8hkws0z1al232bg2h6tk0,1,91.9,26.1,2023-02-12T14:24:43.158Z,2023-02-13T06:39:56Z,4028506807,286,,4028506805,56,Center,4028506929,233,155,,,,,,,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026917,155,7,1,23,28,2cjpmotqo8phcqfpgo9xf4gel,1,8.1,73.9,2023-02-12T14:24:43.218Z,2023-02-13T06:39:56Z,4028506853,285,,4030392777,178,,4029471977,383,,4028506851,56,Back,4028506889,233,195,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026925,156,49,1,23,28,2cjpmotqo8phcqfpgo9xf4gel,1,6,75.7,2023-02-12T14:24:43.749Z,2023-02-13T06:39:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027029,157,1,1,23,33,2cjpmotqo8phcqfpgo9xf4gel,0,27.7,97.1,2023-02-12T14:24:48.997Z,2023-02-13T06:39:52Z,4028507347,212,4.7,4028507343,140,32.2,4028507345,141,97.2,4028507349,213,0.0,4030392839,178,,4028507341,56,Back,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027015,196,8,1,23,34,3adj8hkws0z1al232bg2h6tk0,1,67.1,4.4,2023-02-12T14:24:49.319Z,2023-02-13T06:39:51Z,4028507295,56,Right,4030392861,178,,4029472985,385,,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027235,158,5,1,23,34,2cjpmotqo8phcqfpgo9xf4gel,1,32.8,101.4,2023-02-12T14:24:49.904Z,2023-02-13T03:34:36Z,4028508399,56,Back,4028508409,233,197,4028508401,347,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027035,197,5,1,23,34,3adj8hkws0z1al232bg2h6tk0,0,67.2,-1.4,2023-02-12T14:24:49.904Z,2023-02-13T03:34:37Z,4028508431,233,158,4028507367,56,Right,4028507369,347,,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027249,159,1,1,23,45,2cjpmotqo8phcqfpgo9xf4gel,1,40.5,100,2023-02-12T14:25:00.668Z,2023-02-13T06:39:51Z,4028508483,189,,4028508461,140,26.2,4028508469,1,,4028508457,107,,4028508465,212,25.6,4028508467,213,4.1,4028508459,56,Back,4028508463,141,71.5,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027261,160,1,1,23,47,2cjpmotqo8phcqfpgo9xf4gel,1,24,77.3,2023-02-12T14:25:02.630Z,2023-02-13T06:39:51Z,4028508533,140,22.0,4028508537,212,25.7,4028508535,141,39.7,4028508529,56,Back,4030392929,178,,4028508539,213,4.6,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027297,161,1,1,23,49,2cjpmotqo8phcqfpgo9xf4gel,1,21.7,42.3,2023-02-12T14:25:05.183Z,2023-02-13T06:39:50Z,4030392959,178,,4028508729,141,12.8,4028508731,212,22.4,4028508733,213,5.2,4028508727,140,31.1,4028508725,56,Back,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027327,162,1,1,23,52,2cjpmotqo8phcqfpgo9xf4gel,1,32.2,15,2023-02-12T14:25:07.692Z,2023-02-13T06:39:49Z,4028508873,212,7.9,4028508867,56,Back,4028508875,213,5.8,4028508869,140,38.7,4030393035,178,,4028508871,141,9.2,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027365,163,1,1,23,54,2cjpmotqo8phcqfpgo9xf4gel,1,44.7,5.1,2023-02-12T14:25:09.956Z,2023-02-13T06:39:48Z,4028509019,141,15.8,4028509021,212,16.1,4030393053,178,,4028509017,140,31.0,4028509023,213,2.7,4028509015,56,Back,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027425,164,1,1,23,57,2cjpmotqo8phcqfpgo9xf4gel,1,31.7,12.5,2023-02-12T14:25:12.461Z,2023-02-13T06:39:46Z,4028509355,56,Back,4028509361,212,18.2,4028509357,140,23.0,4030393099,178,,4028509363,213,2.1,4028509359,141,35.7,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027475,165,1,1,24,2,2cjpmotqo8phcqfpgo9xf4gel,1,26.5,36.9,2023-02-12T14:25:17.686Z,2023-02-13T06:39:44Z,4028509623,141,71.1,4028509627,213,1.6,4028509625,212,23.3,4028509619,56,Back,4030393123,178,,4028509621,140,25.2,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027547,166,1,1,24,6,2cjpmotqo8phcqfpgo9xf4gel,1,30.9,72,2023-02-12T14:25:21.777Z,2023-02-13T06:39:43Z,4028509961,140,25.6,4028509965,212,21.3,4030393141,178,,4028509963,141,41.8,4028509967,213,4.4,4028509959,56,Back,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027631,167,1,1,24,11,2cjpmotqo8phcqfpgo9xf4gel,1,38.6,26.1,2023-02-12T14:25:27.037Z,2023-02-13T06:39:41Z,4028510371,140,59.1,4028510379,212,24.7,4030393167,178,,4028510375,141,8.3,4028510367,56,Right,4028510381,213,5.8,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027671,168,1,1,24,15,2cjpmotqo8phcqfpgo9xf4gel,1,55.5,23.3,2023-02-12T14:25:31.146Z,2023-02-13T06:39:40Z,4028510569,56,Back,4028510571,140,45.1,4030393187,178,,4028510577,213,2.1,4028510573,141,49.7,4028510575,212,21.0,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027703,169,1,1,24,18,2cjpmotqo8phcqfpgo9xf4gel,1,46.3,45.5,2023-02-12T14:25:33.261Z,2023-02-13T06:39:39Z,4028510721,56,Left,4030459491,1,,4028510731,212,35.0,4030393203,178,,4028510735,213,1.1,4028510723,140,60.4,4028510727,141,92.1,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027713,170,1,1,24,21,2cjpmotqo8phcqfpgo9xf4gel,1,60.2,91.1,2023-02-12T14:25:36.693Z,2023-02-13T06:39:38Z,4028510809,212,6.5,4030393229,178,,4028510803,56,Left,4028510807,141,90.8,4028510811,213,6.3,4028510805,140,66.4,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027733,171,1,1,24,22,2cjpmotqo8phcqfpgo9xf4gel,1,67,89.5,2023-02-12T14:25:37.560Z,2023-02-13T06:39:38Z,4028510955,212,4.8,4028510953,141,84.4,4028510957,213,4.0,4028510951,140,63.9,4028510949,56,Left,4030393247,178,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381733,947,67,1,24,23,2cjpmotqo8phcqfpgo9xf4gel,1,64.2,88.5,2023-02-12T14:25:38.635Z,2023-02-13T06:39:37Z,4030401719,233,1141,,,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507381731,1141,67,1,24,23,3adj8hkws0z1al232bg2h6tk0,0,35.8,11.5,2023-02-12T14:25:38.636Z,2023-02-13T06:39:37Z,4030401731,233,947,,,,,,,,,,,,,,,,,,,,,,aoe90w0oopw8h5ipktpmme9cl,A. Elis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027763,172,1,1,24,23,2cjpmotqo8phcqfpgo9xf4gel,1,65.7,87.8,2023-02-12T14:25:38.671Z,2023-02-13T06:39:36Z,4028511113,213,0.4,4028511109,141,91.2,4028511105,56,Left,4030393275,178,,4028511111,212,6.2,4028511107,140,71.2,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027779,173,1,1,24,25,2cjpmotqo8phcqfpgo9xf4gel,1,72.7,88.9,2023-02-12T14:25:41.175Z,2023-02-13T06:39:34Z,4028511211,212,7.1,4028511207,140,71.0,4028511205,56,Center,4030393303,178,,4028511209,141,78.8,4028511215,213,4.5,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507027815,174,1,1,24,26,2cjpmotqo8phcqfpgo9xf4gel,1,71.9,76.1,2023-02-12T14:25:42.064Z,2023-02-13T06:39:34Z,4028511413,141,76.9,4028511417,213,0.1,4028511415,212,4.5,4028511409,56,Center,4028516077,210,15,4028511411,140,76.2,4030393343,178,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
