id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2476115373,20,45,1,3,9,75qj99fhg5c0ztj2tva5u4uii,0,65.4,21.1,2022-10-23T11:03:49.643Z,2022-10-23T20:33:41Z,3865847855,285,,3865847871,233,35,3865847853,56,Right,,,,,,,,,,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115351,35,3,1,3,9,z1wbqtd0fz5t5eezjvrbld3h,1,34.6,78.9,2022-10-23T11:03:49.643Z,2022-10-23T20:33:41Z,3865847743,56,Back,3865847865,233,20,3868078987,178,,3865847745,286,,3866522651,465,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115363,36,1,1,3,10,z1wbqtd0fz5t5eezjvrbld3h,1,42,80,2022-10-23T11:03:51.019Z,2022-10-23T20:33:40Z,3865847803,141,90.0,3868079499,178,,3865847807,213,0.5,3865847799,56,Left,3865847805,212,14.9,3865847801,140,54.6,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115377,37,1,1,3,11,z1wbqtd0fz5t5eezjvrbld3h,0,52.8,96.6,2022-10-23T11:03:52.106Z,2022-10-23T20:33:40Z,3868080047,178,,3865847883,141,82.3,3865847879,56,Left,3865847881,140,61.1,3865847885,212,13.1,3865847887,213,5.4,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476572351,829,67,1,3,12,75qj99fhg5c0ztj2tva5u4uii,1,34.1,14.2,2022-10-23T11:03:53.315Z,2022-10-23T20:33:40Z,3868234543,233,1635,,,,,,,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476572345,1635,67,1,3,12,z1wbqtd0fz5t5eezjvrbld3h,0,65.9,85.8,2022-10-23T11:03:53.316Z,2022-10-23T20:33:39Z,3868234561,233,829,,,,,,,,,,,,,,,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115413,21,8,1,3,12,75qj99fhg5c0ztj2tva5u4uii,1,34.2,14.9,2022-10-23T11:03:53.317Z,2022-10-23T20:33:39Z,3866525605,385,,3865848077,56,Back,3868080315,178,,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115429,22,5,1,3,14,75qj99fhg5c0ztj2tva5u4uii,0,46.1,-2,2022-10-23T11:03:55.042Z,2022-10-23T18:12:16Z,3865848139,56,Back,3865848203,233,38,3865848141,347,,,,,,,,,,,,,,,,,akczqgcekziai0uuirql1enrp,I. Amadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115417,38,5,1,3,14,z1wbqtd0fz5t5eezjvrbld3h,1,53.9,102,2022-10-23T11:03:55.042Z,2022-10-23T18:12:16Z,3865848083,56,Left,3865848085,347,,3865848179,233,22,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115539,39,1,1,3,27,z1wbqtd0fz5t5eezjvrbld3h,1,65.3,100,2022-10-23T11:04:07.871Z,2022-10-23T20:33:38Z,3865848679,213,5.6,3865848677,212,9.9,3865848675,141,92.6,3865848671,56,Left,3865848673,140,72.7,3865848669,107,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115553,40,50,1,3,28,z1wbqtd0fz5t5eezjvrbld3h,1,71.7,93,2022-10-23T11:04:09.312Z,2022-10-23T20:16:47Z,3865848863,233,23,3865848719,56,Left,3865848721,286,,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115579,23,7,1,3,29,75qj99fhg5c0ztj2tva5u4uii,0,28.3,7,2022-10-23T11:04:09.592Z,2022-10-23T20:16:47Z,3865848825,233,40,3865848807,56,Back,3866536115,385,,3865848809,285,,3868083893,178,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476249379,1017,61,1,3,29,z1wbqtd0fz5t5eezjvrbld3h,1,73,97.7,2022-10-23T11:04:09.643Z,2022-10-23T20:33:38Z,3866538611,56,Left,3868084725,178,,,,,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115587,24,49,1,3,30,75qj99fhg5c0ztj2tva5u4uii,1,29.6,5.7,2022-10-23T11:04:10.881Z,2022-10-23T20:33:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115597,25,1,1,3,30,75qj99fhg5c0ztj2tva5u4uii,1,29.7,5.8,2022-10-23T11:04:10.922Z,2022-10-23T20:33:37Z,3866549201,155,,3865848941,212,13.7,3865848943,213,0.8,3865848935,56,Back,3865848937,140,39.1,3865848939,141,19.7,3868085943,178,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115611,26,1,1,3,31,75qj99fhg5c0ztj2tva5u4uii,1,34.7,10.2,2022-10-23T11:04:11.582Z,2022-10-23T20:33:37Z,3865849003,141,26.1,3865848995,56,Back,3865848997,140,30.5,3868087065,178,,3866008865,155,,3865849011,213,2.0,3865849005,212,11.7,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115573,41,43,1,3,31,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-10-23T11:04:12.005Z,2022-10-23T11:50:28Z,3866020337,144,61,3865848795,56,Left,,,,,,,,,,,,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115619,27,1,1,3,32,75qj99fhg5c0ztj2tva5u4uii,0,29.7,18.8,2022-10-23T11:04:13.035Z,2022-10-23T20:33:36Z,3865849047,56,Back,3865849045,155,,3868087717,388,,3865849053,212,5.8,3865849049,140,35.1,3865849051,141,17.1,3865849055,213,6.1,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115643,42,1,1,3,34,z1wbqtd0fz5t5eezjvrbld3h,1,65.8,80.5,2022-10-23T11:04:14.776Z,2022-10-23T20:33:36Z,3865849183,56,Left,3868087985,388,,3865849191,213,0.9,3865849187,141,91.8,3865849185,140,71.4,3865849181,3,,3865849189,212,9.7,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476252429,1018,49,1,3,35,z1wbqtd0fz5t5eezjvrbld3h,1,67.6,88.2,2022-10-23T11:04:16.031Z,2022-10-23T20:33:35Z,,,,,,,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115649,43,1,1,3,35,z1wbqtd0fz5t5eezjvrbld3h,0,68,88.9,2022-10-23T11:04:16.089Z,2022-10-23T20:33:35Z,3865849203,140,77.4,3865849201,56,Left,3865849205,141,88.7,3865849207,212,9.9,3868088703,178,,3865849209,213,6.3,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476572925,830,67,1,3,36,75qj99fhg5c0ztj2tva5u4uii,1,26,13.3,2022-10-23T11:04:17.214Z,2022-10-23T20:33:35Z,3868236967,233,1660,,,,,,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476572919,1660,67,1,3,36,z1wbqtd0fz5t5eezjvrbld3h,0,74,86.7,2022-10-23T11:04:17.215Z,2022-10-23T20:33:34Z,3868236987,233,830,,,,,,,,,,,,,,,,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115663,28,8,1,3,36,75qj99fhg5c0ztj2tva5u4uii,1,24.8,13.9,2022-10-23T11:04:17.256Z,2022-10-23T20:33:34Z,3868089223,178,,3865849295,56,Back,3866557963,384,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115677,29,49,1,3,38,75qj99fhg5c0ztj2tva5u4uii,1,22.5,4.5,2022-10-23T11:04:18.625Z,2022-10-23T20:33:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115685,30,1,1,3,39,75qj99fhg5c0ztj2tva5u4uii,0,23,4.4,2022-10-23T11:04:19.370Z,2022-10-23T20:33:33Z,3868090889,178,,3865849359,155,,3865849361,56,Back,3865849365,141,0.0,3865849367,212,22.2,3865849363,140,43.8,3865849371,213,6.1,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115687,31,5,1,3,40,75qj99fhg5c0ztj2tva5u4uii,0,44.4,-1.6,2022-10-23T11:04:21.201Z,2022-10-23T18:14:37Z,3865849395,56,Back,3865849765,233,44,3865849399,347,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115751,44,5,1,3,40,z1wbqtd0fz5t5eezjvrbld3h,1,55.6,101.6,2022-10-23T11:04:21.201Z,2022-10-23T18:14:37Z,3865849721,347,,3865849719,56,Left,3865849751,233,31,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115813,45,1,1,3,52,z1wbqtd0fz5t5eezjvrbld3h,1,72.4,100,2022-10-23T11:04:32.621Z,2022-10-23T20:33:33Z,3865850109,213,3.8,3865850101,56,Left,3865850105,141,88.1,3865850107,212,15.4,3865850099,107,,3865850103,140,60.5,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115823,46,1,1,3,53,z1wbqtd0fz5t5eezjvrbld3h,1,73.3,89,2022-10-23T11:04:34.041Z,2022-10-23T20:33:32Z,3868092099,178,,3865850171,212,20.6,3865850165,56,Left,3865850167,140,53.7,3865850169,141,88.4,3865850173,213,3.2,,,,,,,6u2ob6fv950r1qve8uejkq2uh,A. Gouiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115839,47,1,1,3,55,z1wbqtd0fz5t5eezjvrbld3h,1,66.9,82.9,2022-10-23T11:04:35.588Z,2022-10-23T20:33:31Z,3865850237,56,Back,3865850243,212,20.7,3865850245,213,2.8,3865850241,141,94.2,3865850239,140,48.6,3868092647,178,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115845,48,1,1,3,56,z1wbqtd0fz5t5eezjvrbld3h,1,58,89.8,2022-10-23T11:04:36.719Z,2022-10-23T20:33:30Z,3865850299,141,51.2,3865850297,140,43.9,3865850295,56,Back,3865850301,212,30.1,3865850303,213,4.2,3868093281,178,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115867,49,1,1,3,59,z1wbqtd0fz5t5eezjvrbld3h,1,49.1,56.6,2022-10-23T11:04:39.860Z,2022-10-23T20:33:30Z,3865850419,141,31.2,3865850417,140,53.2,3868093567,178,,3865850421,212,17.8,3865850423,213,5.0,3865850413,56,Center,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115885,50,1,1,4,2,z1wbqtd0fz5t5eezjvrbld3h,1,56.8,23.5,2022-10-23T11:04:42.710Z,2022-10-23T20:33:29Z,3865850513,56,Right,3868093923,178,,3865850515,140,65.1,3865850521,213,5.4,3865850517,141,8.8,3865850519,212,13.3,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476573633,836,83,1,4,4,75qj99fhg5c0ztj2tva5u4uii,1,37.6,88.1,2022-10-23T11:04:44.902Z,2022-10-23T20:33:28Z,3868240129,399,159967,,,,,,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115893,51,1,1,4,4,z1wbqtd0fz5t5eezjvrbld3h,0,62.4,11.9,2022-10-23T11:04:44.903Z,2022-10-23T20:33:28Z,3865850587,141,34.0,3865850585,140,64.3,3865850589,212,15.2,3865850583,56,Center,3868094665,178,,3865850591,213,1.4,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115915,32,49,1,4,5,75qj99fhg5c0ztj2tva5u4uii,1,37.5,63.9,2022-10-23T11:04:45.657Z,2022-10-23T20:33:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115923,33,1,1,4,5,75qj99fhg5c0ztj2tva5u4uii,0,37.7,64.2,2022-10-23T11:04:45.740Z,2022-10-23T20:33:27Z,3865850765,56,Back,3865850767,140,42.0,3865850769,141,72.8,3865850773,213,0.9,3865850771,212,7.4,3868095743,178,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476150713,324,43,1,4,6,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-10-23T11:04:46.779Z,2022-10-23T13:29:03Z,3866585091,144,3,3866022501,286,0,3866022499,56,Back,3866022517,233,52,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476573751,1691,67,1,4,6,z1wbqtd0fz5t5eezjvrbld3h,1,54.1,23.4,2022-10-23T11:04:47.139Z,2022-10-23T20:33:27Z,3868240657,233,841,,,,,,,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476573745,841,67,1,4,6,75qj99fhg5c0ztj2tva5u4uii,0,45.9,76.6,2022-10-23T11:04:47.140Z,2022-10-23T20:33:26Z,3868240671,233,1691,,,,,,,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115919,52,8,1,4,6,z1wbqtd0fz5t5eezjvrbld3h,1,53.7,24.4,2022-10-23T11:04:47.146Z,2022-10-23T20:33:26Z,3868096241,178,,3866585165,385,,3865850739,56,Center,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476115969,34,1,1,4,11,75qj99fhg5c0ztj2tva5u4uii,1,40.5,39.5,2022-10-23T11:04:52.161Z,2022-10-23T20:33:24Z,3865851105,213,2.9,3865851101,141,47.9,3865851097,56,Back,3865851103,212,26.8,3865851099,140,15.6,3868097027,178,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116051,35,1,1,4,20,75qj99fhg5c0ztj2tva5u4uii,0,16.8,60.4,2022-10-23T11:05:00.452Z,2022-10-23T20:33:23Z,3865851561,141,100.0,3865851565,213,0.6,3865851567,1,,3865851559,140,56.3,3868097389,178,,3865851555,155,,3865851557,56,Left,3865851563,212,49.9,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116053,36,5,1,4,23,75qj99fhg5c0ztj2tva5u4uii,0,52,101.6,2022-10-23T11:05:04.211Z,2022-10-23T18:16:06Z,3865851569,56,Left,3865851775,233,53,3865851571,347,,,,,,,,,,,,,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116091,53,5,1,4,23,z1wbqtd0fz5t5eezjvrbld3h,1,48,-1.6,2022-10-23T11:05:04.211Z,2022-10-23T18:16:06Z,3865851725,56,Back,3865851767,233,36,3865851727,347,,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116171,54,1,1,4,35,z1wbqtd0fz5t5eezjvrbld3h,0,46.3,0,2022-10-23T11:05:15.340Z,2022-10-23T20:33:23Z,3865852187,140,53.6,3865852185,56,Center,3865852189,141,48.5,3865852193,213,1.3,3865852183,107,,3865852195,1,,3865852191,212,35.0,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116207,37,44,1,4,37,75qj99fhg5c0ztj2tva5u4uii,1,47.6,57.3,2022-10-23T11:05:18.129Z,2022-10-23T20:33:23Z,3865852355,285,,3865852353,56,Back,3865852389,233,55,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116177,55,44,1,4,37,z1wbqtd0fz5t5eezjvrbld3h,0,52.4,42.7,2022-10-23T11:05:18.130Z,2022-10-23T20:33:22Z,3867450625,233,37,3865852229,286,,3865852227,56,Center,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116233,38,1,1,4,37,75qj99fhg5c0ztj2tva5u4uii,1,48,56.9,2022-10-23T11:05:18.153Z,2022-10-23T20:33:22Z,3865852519,212,11.1,3865852515,140,57.7,3865852511,3,,3865852517,141,63.3,3868098933,388,,3865852521,213,0.4,3865852513,56,Center,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116235,39,49,1,4,39,75qj99fhg5c0ztj2tva5u4uii,1,56.7,58.5,2022-10-23T11:05:19.787Z,2022-10-23T20:33:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116247,40,1,1,4,41,75qj99fhg5c0ztj2tva5u4uii,1,56.3,69.4,2022-10-23T11:05:21.780Z,2022-10-23T20:33:20Z,3868099667,178,,3865852587,212,31.2,3865852581,140,85.6,3865852589,213,0.2,3865852579,56,Center,3865852583,141,77.2,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116267,41,1,1,4,43,75qj99fhg5c0ztj2tva5u4uii,1,81,81,2022-10-23T11:05:24.292Z,2022-10-23T20:33:20Z,3865852723,213,4.8,3865852719,141,15.6,3865852717,140,86.0,3865852725,1,,3868100351,178,,3865852721,212,44.8,3865852715,56,Right,3866585209,196,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476574215,864,43,1,4,48,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-10-23T11:05:28.689Z,2022-10-23T18:58:10Z,3868243051,144,82,3868242877,178,0,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116355,42,1,1,4,48,75qj99fhg5c0ztj2tva5u4uii,1,90.7,13.4,2022-10-23T11:05:28.747Z,2022-10-23T20:33:19Z,3865853129,212,13.0,3868100857,178,,3865853127,141,8.0,3865853125,140,78.8,3865853131,213,3.4,3865853123,56,Right,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116365,43,1,1,4,50,75qj99fhg5c0ztj2tva5u4uii,0,82.6,12.8,2022-10-23T11:05:30.455Z,2022-10-23T20:33:19Z,3868101309,178,,3865853193,141,7.6,3865853189,56,Right,3865853197,213,3.5,3865853191,140,73.3,3865853195,212,10.4,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116321,56,49,1,4,52,z1wbqtd0fz5t5eezjvrbld3h,1,24.2,93.7,2022-10-23T11:05:32.387Z,2022-10-23T20:33:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116469,57,1,1,4,58,z1wbqtd0fz5t5eezjvrbld3h,1,56.8,91,2022-10-23T11:05:38.911Z,2022-10-23T20:33:16Z,3865853679,56,Back,3865853687,213,3.9,3868102181,178,,3865853685,212,14.1,3865853681,140,46.9,3865853683,141,76.9,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116513,58,1,1,5,2,z1wbqtd0fz5t5eezjvrbld3h,1,48.1,66.9,2022-10-23T11:05:42.736Z,2022-10-23T20:33:14Z,3865853853,56,Back,3868102491,178,,3865853869,213,4.6,3865853857,140,46.1,3865853861,141,29.4,3865853865,212,25.6,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116529,59,1,1,5,5,z1wbqtd0fz5t5eezjvrbld3h,1,51.8,19.7,2022-10-23T11:05:46.216Z,2022-10-23T20:33:14Z,3865853943,140,60.7,3865853947,212,11.8,3865853941,56,Right,3865853945,141,9.2,3865853949,213,5.6,3868102783,178,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116557,60,1,1,5,7,z1wbqtd0fz5t5eezjvrbld3h,1,55.7,2,2022-10-23T11:05:47.418Z,2022-10-23T20:33:13Z,3868103275,178,,3865854063,213,1.7,3865854057,140,53.5,3865854055,56,Center,3865854059,141,24.0,3865854061,212,15.1,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116593,61,1,1,5,8,z1wbqtd0fz5t5eezjvrbld3h,1,50.1,15.3,2022-10-23T11:05:49.191Z,2022-10-23T20:33:13Z,3868103605,178,,3865854245,213,2.2,3865854241,141,34.8,3865854237,56,Back,3865854243,212,15.9,3865854239,140,41.8,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116625,62,1,1,5,11,z1wbqtd0fz5t5eezjvrbld3h,1,42.7,39.5,2022-10-23T11:05:51.337Z,2022-10-23T20:33:12Z,3868103955,178,,3865854377,140,45.0,3865854381,212,20.0,3865854375,56,Back,3865854379,141,68.7,3865854383,213,1.4,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116647,63,1,1,5,13,z1wbqtd0fz5t5eezjvrbld3h,1,46.8,74.8,2022-10-23T11:05:53.969Z,2022-10-23T20:33:11Z,3865854483,141,93.8,3865854487,213,0.8,3865854485,212,17.4,3865854481,140,57.9,3868104287,178,,3865854479,56,Left,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116725,64,1,1,5,15,z1wbqtd0fz5t5eezjvrbld3h,1,52.9,89.8,2022-10-23T11:05:55.911Z,2022-10-23T20:33:10Z,3865854859,212,18.4,3865854861,213,3.2,3865854851,56,Back,3865854855,140,35.4,3865854857,141,88.4,3868104549,178,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476116757,65,1,1,5,20,z1wbqtd0fz5t5eezjvrbld3h,1,27.4,77.8,2022-10-23T11:06:00.815Z,2022-10-23T20:33:10Z,3865855019,213,5.4,3865855007,140,34.7,3865855005,56,Back,3865855015,212,11.8,3865855011,141,64.6,3868105161,178,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
